Time,Tumor_cells,NK_cells,CD8_T_cells,CD4_T_cells,Circulating_lymphocytes,IL_2,a,a_1,b,c,c_1,d,e,f,g,g_i,h,j,k,l,m,p,p_i,q,r_1,r_2,s,u,alpha,alpha_1,alpha_2,beta,beta_1,beta_2,mu_1,mu_i,delta_2,D,Tumor_microenvironment,Tumour_growth,Tumour_death,NK_cell_production,NK_cell_depletion,CD8_T_cell_production,CD8_T_cell_depletion,CD4_T_cell_production,CD4_T_cell_depletion,Circulating_lymphocyte_production,Circulating_lymphocyte_depletion,IL_2_production,IL_2_depletion
1.0,4319504.783849796,776.5641294304586,2505105.466800989,650559.4319972607,60029820717.84519,356155.0476789341,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,1.8542251445814528,1.0,1853504.078431273,8078953.865024189,12495.909750420466,11503.948296512817,16922666.149670977,17338609.78202064,297320.6327009206,346065.40106880345,750000000.0,720357848.6141423,3512207.8285049126,3561550.4767893413
1.1,3720959.9956063465,885.5349614070948,2458789.9312814497,647572.4592243227,60032783155.16589,352334.36041895725,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,1.9509023078994097,1.0,1597646.980365668,7327852.307276922,12497.888067142692,11305.521408494578,14586580.018726204,15099346.666971333,294120.1467926387,305716.36742544494,750000000.0,720393397.8619907,3495951.7502935785,3523343.6041895724
1.2,3175846.0908189802,1016.0360409290051,2402101.226603034,648122.4837371894,60035742039.69391,350612.4656753387,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.0340968154580583,1.0,1364355.6585296385,6527960.527880891,12500.134769331833,11077.428068293539,12458518.300265037,13081573.944526903,292669.25410415843,270645.97400858306,750000000.0,720428904.476327,3498759.734191985,3506124.656753387
1.3,2689246.162633329,1171.0958579842475,2333832.4934962834,651866.2459687092,60038697375.69003,350798.67232514976,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.102747245515088,1.0,1155885.7445058108,5722449.531872319,12502.687711480743,10819.07759353589,10558311.872208763,11301985.317600586,292808.0103175448,240489.50464902545,750000000.0,720464368.5082804,3518769.268887375,3507986.7232514974
1.4,2262319.356862557,1353.7870666019824,2253193.406674047,658484.4656858101,60041649167.40996,352709.57618455373,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.157453979258269,1.0,972809.6285776623,4948405.880870445,12505.585298365217,10530.20553272995,8890492.30024734,9759925.15747625,294382.37196912867,214818.66186001166,750000000.0,720499790.0089195,3554245.052226521,3527095.7618455375
1.5,1893011.0731643767,1567.202435083939,2160003.79821476,667688.16734129,60044597419.10426,356173.79007837345,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.199910031519599,1.0,814312.398254223,4232114.769905701,12508.866183184615,10210.790687509381,7447065.250826919,8440484.16721211,297248.09075769986,193162.92615391815,750000000.0,720535169.0292512,3603612.4631866207,3561737.9007837344
1.6,1577091.3027829642,1814.4244521308385,2054833.3613742134,679222.3370571886,60047542135.018425,361035.2753188628,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.2322724369868183,1.0,678632.9211718909,3588399.190918064,12512.568885538249,9861.128826129821,6211564.09044665,7319258.114437148,301273.4238309058,175041.7977486,750000000.0,720570505.6202211,3665476.419592891,3610352.7531886282
1.7,1309140.6179654084,2098.4899411917395,1939052.5997863591,692866.8418539137,60050483319.39283,367155.2065174288,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.2566944676909784,1.0,563486.1639764239,3022550.556034636,12516.731345533437,9481.944776525439,5162898.01701255,6367275.535016505,306340.5961499489,159992.6967366287,750000000.0,720605799.832714,3738625.160231573,3671552.065174288
1.8,1083327.4005661253,2422.3395734528503,1814767.4159107546,708434.9991286733,60053420976.4628,374412.3933848854,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.2750666102270163,1.0,466398.17237833794,2533196.5153430253,12521.390286614343,9074.519360644452,4278383.3221330475,5555220.446111694,312346.0274874297,147590.20452048042,750000000.0,720641051.7175536,3822020.9566293024,3744123.933848854
1.9,893929.2497060902,2788.7581810575357,1684640.8468129106,725770.6980780339,60056355110.45855,382702.51293564966,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.2889240320275803,1.0,384932.20210340497,2114976.005078119,12526.580459078208,8640.794415802904,3535773.8452593395,4856476.429823446,319199.5235957461,137455.8353669596,750000000.0,720676261.3255026,3914782.4717373233,3827025.1293564965
2.0,735636.4077332882,3200.3037091658794,1551633.978364525,744744.7772252025,60059285725.60523,391936.5295300925,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.299452606218609,1.0,316821.3865674701,1760567.960027352,12532.333734118121,8183.421453808399,2914438.8126249053,4248860.567694658,326822.73005985696,129260.61498212785,750000000.0,720711428.7072628,4016162.3576579564,3919365.295300925
2.1,603695.1445044336,3659.2365910481476,1418720.7250908355,765251.2518875704,60062212826.12294,402038.61395880557,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3075394772651077,1.0,260032.3887274861,1462031.7429813722,12538.678190137196,7705.757247673014,2395915.4125268776,3715172.101329216,335147.08317448804,122722.97169780359,750000000.0,720746553.9134753,4125522.9749413393,4020386.1395880557
2.2,493951.2561752697,4167.4506056096525,1288628.0152265332,787203.6405794113,60065136416.22671,412943.8020439482,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.313834598117582,1.0,212785.72947579183,1211605.4259166983,12545.63719465925,7211.828683928443,1964072.1373072658,3242830.937089863,344111.42413675744,117604.3867709357,750000000.0,720781636.9947205,4242311.137317647,4129438.0204394823
2.3,402833.7862160648,4726.4079863559555,1163646.7252923944,810531.5203733994,60068056500.12649,424595.51325847633,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.318807917551208,1.0,173550.02249754692,1002125.2916637373,12553.228498480057,6706.260348299874,1605040.5946115206,2822989.185676015,353659.32491386007,113704.10015728793,750000000.0,720816678.0015179,4366031.913768221,4245955.132584764
2.4,327308.391390832,5337.083271099287,1045528.8227938848,835177.3487929413,60070973082.0272,436942.9087672374,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3227963240957763,1.0,141022.81985459325,827208.482326757,12561.463365178006,6194.190550193192,1307031.0398485519,2449465.1692844145,363736.0342622707,110853.79033524188,750000000.0,720851676.9843264,4496220.728223518,4369429.087672374
2.5,264817.5579139977,5999.916148082512,935467.785766988,861093.442977438,60073886166.12874,449938.0457724368,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.326039929209172,1.0,114105.53764055081,681297.4558505215,12570.345677679072,5681.176891022978,1060098.728971375,2117767.5536654606,374284.8993245353,108912.61056824794,750000000.0,720886633.9935448,4632411.749887573,4499380.457724368
2.6,213218.74672389214,6714.773579683252,834142.5772633116,888239.0997399609,60076795756.62593,463532.6550748863,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3287090613884023,1.0,91877.29373070643,559633.0355407115,12579.870909428617,5173.1160480890485,855903.8348570231,1824348.3778553177,385242.9700899345,107762.83273776736,750000000.0,720921549.0795112,4774100.515870421,4635326.550748862
2.7,170723.66080469821,7480.918961664896,741797.5741465528,916577.5499597456,60079701857.708595,477674.1707758363,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3309241468311273,1.0,73569.08439244314,458190.12915454677,12590.024710265847,4676.134821130592,687476.6623423286,1566102.2212659582,396535.2594686297,107305.90247002746,750000000.0,720956422.2925031,4920696.190840452,4776741.707758362
2.8,135842.63348763782,8296.994487852939,658340.1325448559,946072.6596423191,60082604473.561516,492300.8624327533,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.332770334785517,1.0,58540.06262812385,373601.6602251804,12600.780755906535,4196.468860816805,549003.2960398502,1340097.3411864403,408067.2497337135,107458.96611987855,750000000.0,720991253.6827382,5071459.023533131,4923008.624327533
2.9,107334.48945469761,9161.016641420456,583435.6441581803,976685.0882552514,60085503608.36446,507335.12564025447,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3343083259165556,1.0,46256.10022808221,303080.0737955162,12612.097027206471,3740.2960964240806,435632.5068823449,1143460.3896971152,419714.4885950234,108151.70835611451,750000000.0,721026043.3003736,5225416.000954616,5073351.256402545
3.0,84162.19759744506,10070.391087100039,516590.8524756852,1008367.52151253,60088399266.29219,522674.77381062845,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.335582513625555,1.0,36270.79321492156,244340.3272751609,12623.908974054817,3313.5082691702573,343304.90943080833,973356.2975359713,431308.70416811237,109323.39481089136,750000000.0,721060791.1955063,5381245.629507095,5226747.738106284
3.1,65454.326024923066,11021.952690635968,457220.42920139735,1041058.5655259364,60091291451.51444,538181.1467990532,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3366271270889043,1.0,28208.931066494017,195523.67920276028,12636.116483160418,2921.4103890212446,268604.2563364997,827012.8710360413,442619.00018242863,110920.03522849097,750000000.0,721095497.4181733,5537121.065082418,5381811.467990532
3.2,50472.61065803169,12012.036782837738,404696.77482970554,1074674.7849769357,60094180168.19597,553662.5259176089,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3374707396418595,1.0,21752.575268508022,155120.98667382894,12648.558699546698,2568.3696021183414,208632.05816958577,701760.7477868771,453326.5739913441,112891.64269830806,750000000.0,721130162.0183517,5690499.531472231,5536625.2591760885
3.3,38586.008962002015,13036.582646996436,358384.2253808216,1109100.0947788435,60097065420.49652,568852.8123988741,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.338139277638969,1.0,16629.91532115875,121896.22793287391,12660.965603324574,2257.4687614462778,160906.97326056668,595069.6990846541,462993.109043251,115189.58409757372,750000000.0,721164785.0459583,5837846.136119774,5688528.123988741
3.4,29251.321550782664,14091.261589653066,317661.23076700175,1144171.9066539572,60099947212.57087,583383.2105672711,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.338657644701186,1.0,12606.943432012971,94814.3547674709,12672.867353666392,1990.243018941467,123289.32278740709,504576.6334050681,471022.37915696605,117764.04470048643,750000000.0,721199366.5508504,5974288.34940343,5833832.1056727115
3.5,21999.59274982765,15171.610397079625,281934.4621519921,1179663.5656086362,60102825548.56879,596748.544305768,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3390501862844437,1.0,9481.611706973199,72979.92500028439,12683.434732652438,1766.5611836839057,93927.68109916446,428106.0249034539,476620.08416705223,120561.56836338359,750000000.0,721233906.5828254,6093213.860803164,5967485.44305768
3.6,16427.53061838391,16273.149024934393,250645.99675622483,1215263.21047862,60105700432.63507,608268.3110148943,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3393402727546384,1.0,7080.147059016318,55594.5211946848,12691.234304905667,1584.7143160443452,71224.54602253226,363679.0676677632,478760.264206854,123522.6984078153,750000000.0,721268405.1916208,6185866.477477773,6082683.110148943
3.7,12191.786171166235,17391.451919786316,223277.68713077903,1250550.8011508395,60108571868.90957,617049.0359650753,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3395495068349303,1.0,5254.594494809696,41934.139908883124,12693.967150136656,1441.6802105967604,53812.91485915798,309518.53403250687,476178.6150873759,126579.72491146512,750000000.0,721302862.4269148,6241066.822667005,6170490.3596507525
3.8,9004.412453662464,18522.171839271654,199353.09869335103,1284977.1186364263,60111439861.52715,621969.1755186812,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3396969451333525,1.0,3880.8661233835105,31343.277249382172,12688.52897251178,1333.5054395201673,40538.097626344424,264047.5591845572,467432.7411201369,129654.75826061475,750000000.0,721337278.3383259,6245294.836242084,6219691.755186812
3.9,6628.173731590663,19661.07556628893,178438.15891890705,1317854.4906215754,60114304414.61772,621697.2623675881,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.3397986070369976,1.0,2856.7235646277095,23237.734484163953,12672.130161816027,1255.720537474374,30442.185214453417,225884.48077395686,451064.59331305535,132658.9459138372,750000000.0,721371652.9754127,6183502.323152572,6216972.623675881
4.0,4871.261789256673,20804.22580069017,160141.1153394135,1348370.5694615615,60117165532.30623,614793.9418174471,0.431,100000.0,1.02e-09,6.41e-11,0.2,2.34,2.08e-07,0.0412,0.0125,20000000.0,20200000.0,0.0249,36600000.0,2.09,0.204,3.42e-06,0.125,1.42e-06,1.1e-07,6.5e-11,0.0839,3e-10,750000000.0,1000.0,1000.0,0.012,0.835,5.4,0.1,10.0,1e-07,2.339867348270792,1.0,2099.503399342494,17109.53886513815,12644.842927596703,1203.7265822654917,22754.219884482733,193834.92912161845,425918.0833165534,135493.8835494338,750000000.0,721405986.3876748,6041058.608882583,6147939.418174471
