M_1_task1,N_2_task1,Z_3_task1,_1_task1
3.1081234450532595,2.0784197553745467,0.5009435677013835,10.25
3.1059532305205173,2.0940819175913137,0.4996440937450658,10.5
3.1037775481807235,2.109793386856821,0.4983380504730027,10.75
3.1015965502439777,2.1255531667413443,0.49702580723729717,11.0
3.0994103885512008,2.1413602600853867,0.4957076931129273,11.25
3.097219214915372,2.1572136670463435,0.4943840023691623,11.5
3.095023181255948,2.1731123838849,0.49305499996226104,11.75
3.092822439691707,2.1890554021784516,0.4917209259888142,12.0
3.0906171426640037,2.205041708115247,0.4903819991790721,12.25
3.088407443054364,2.221070281814402,0.48903841983454377,12.5
3.086193494269382,2.2371400967315305,0.48769037243872243,12.75
3.083975450301174,2.2532501191865055,0.48633802797192033,13.0
3.0817534657768055,2.2693993080039574,0.48498154591131976,13.25
3.079527695998864,2.2855866142407915,0.4836210759322574,13.5
3.077298296974712,2.3018109809816627,0.4822567593574419,13.75
3.075065425434873,2.31807134319312,0.4808887304012761,14.0
3.0728292388431737,2.3343666276313666,0.47951711724266033,14.25
3.070589895400373,2.3506957527986625,0.4781420429488078,14.5
3.0683475540417176,2.3670576289427974,0.4767636262685381,14.75
3.0661023744287412,2.3834511580942888,0.4753819823124743,15.0
3.06385451693604,2.399875234136744,0.4739972231362402,15.25
3.061604142633819,2.4163287429066305,0.4726094582405582,15.5
3.0593514132667647,2.432810562319252,0.47121879499985697,15.75
3.057096491229616,2.4493195625181223,0.4698253390291654,16.0
3.0548395395397807,2.4658546060452333,0.46842919449770337,16.25
3.052580721807356,2.482414548030017,0.4670304643964733,16.5
3.0503202022028826,2.4989982363950665,0.46562925076617195,16.75
3.048058145423087,2.515604512076916,0.4642256548908572,17.0
3.045794716654848,2.532232209260385,0.4628197774620337,17.25
3.0435300815375848,2.5488801556251603,0.4614117187171697,17.5
3.0412644061242564,2.5655471726034396,0.4600015785561042,17.75
3.038997856841137,2.582232075647589,0.4585894566383279,18.0
3.03673060044651,2.598933674506875,0.45717545246371294,18.25
3.0344628039884216,2.6156507735124332,0.4557596654389124,18.5
3.0321946347615927,2.6323821718697116,0.45434219493134576,18.75
3.029926260263614,2.6491266639577065,0.45292314031242575,19.0
3.0276578481505116,2.6658830396343687,0.4515026009914564,19.25
3.0253895661917745,2.682650084547609,0.4500806764414397,19.5
3.023121582224919,2.6994265804513797,0.44865746621786,19.75
3.0208540641096717,2.716211305526351,0.44723306997137346,20.0
3.0185871796818295,2.733003034704736,0.44580758745520377,20.25
3.016321096706874,2.749800539998848,0.44438111852794104,20.5
3.0140559828333817,2.766602590832994,0.44295376315234664,20.75
3.0117920055462974,2.783407954378342,0.44152562139068874,21.0
3.0095293321201213,2.800215395890414,0.4400967933970642,21.25
3.007268129572053,2.8170236790488667,0.43866737940710376,21.5
3.0050085646151414,2.8338315662992546,0.43723747972540544,21.75
3.0027508036114896,2.8506378191964594,0.4358071947109985,22.0
3.0004950125255427,2.8674411987495065,0.4343766247611008,22.25
2.9982413568775184,2.884240465767478,0.4329458702934002,22.5
2.995990001696998,2.901034381206255,0.43151503172706207,22.75
2.9937411114767305,2.917821706515819,0.4300842094626397,23.0
2.991494850126676,2.93460120398786,0.42865350386104434,23.25
2.989251380928325,2.9513716371034358,0.4272230152217117,23.5
2.9870108664893316,2.9681317708804387,0.4257928437600865,23.75
2.98477346869848,2.9848803722206294,0.42436308958453295,24.0
2.9825393486810294,3.0016162102559987,0.42293385267276584,24.25
2.980308666754459,3.0183380566942324,0.4215052328478883,24.5
2.978081582384643,3.0350446861630456,0.42007732975411116,24.75
2.9758582541424836,3.0517348765531693,0.41865024283222224,25.0
2.973638839661033,3.068407409359767,0.4172240712948669,25.25
2.971423495593123,3.0850610700220686,0.4157989141016945,25.5
2.969212377570516,3.101694648260337,0.4143748699344862,25.75
2.9670056401598344,3.1183069384127022,0.41295203717203777,26.0
2.9648034368237917,3.134896739767806,0.41153051386522654,26.25
2.9626059198819905,3.1514628568947414,0.4101103977121253,26.5
2.9604132404707784,3.168004099970592,0.4086917860331482,26.75
2.9582255485038718,3.1845192851051918,0.4072747757462807,27.0
2.956042992634355,3.201007234662671,0.40585946334244805,27.25
2.9538657202175447,3.217466777579549,0.40444594486105556,27.5
2.9516938772743315,3.2338967496792392,0.40303431586571975,27.75
2.9495276084551203,3.250295993982828,0.40162467142020963,28.0
2.9473670570045627,3.2666633610159743,0.40021710606461863,28.25
2.9452123647271273,3.28299770911175,0.3988117137917892,28.5
2.943063671953453,3.299297904709245,0.39740858802400914,28.75
2.9409211175074748,3.3155628226477822,0.3960078215899988,29.0
2.9387848386743527,3.331791346456587,0.3946095067022052,29.25
2.9366549711692334,3.347982368639759,0.3932137349344191,29.5
2.934531649106861,3.3641347909564088,0.3918205971997305,29.75
2.9324150049720332,3.380247524695806,0.39043018372883603,30.0
2.9303051695909232,3.3963194909474166,0.38904258404871206,30.25
2.928202272103269,3.412349620865686,0.38765788696166664,30.5
2.9261064399354506,3.4283368559294503,0.38627618052478147,30.75
2.9240177987744564,3.444280148195853,0.3848975520297554,31.0
2.9219364725427543,3.460178460548646,0.38352208798316073,31.25
2.919862583374063,3.4760307669407733,0.3821498740871214,31.5
2.9177962515900453,3.4918360526311245,0.3807809952204232,31.75
2.915737595677914,3.5075933144153635,0.37941553542006423,32.0
2.913686732268967,3.523301560850733,0.37805357786325483,32.25
2.9116437761180487,3.53895981247475,0.3766952048498736,32.5
2.909608840083947,3.5545671020177068,0.37534049778538764,32.75
2.9075820351107198,3.5701224746088984,0.37398953716424294,33.0
2.905563470209964,3.5856249879765043,0.3726424025537321,33.25
2.903553252444019,3.6010737126410595,0.37129917257834383,33.5
2.901551486910108,3.6164677321024477,0.3699599249046002,33.75
2.8995582767254198,3.6318061430203676,0.36862473622638664,34.0
2.897573723013126,3.647088055388214,0.36729368225077746,34.25
2.8955979248893344,3.6623125927003355,0.36596683768436256,34.5
2.89363097945097,3.677478892112622,0.3646442762200773,34.75
2.891672981764595,3.6925861045963946,0.3633260705245384,35.0
2.889724024856147,3.707633395085565,0.3620122922258894,35.25
2.8877841997015983,3.7226199426170385,0.3607030119021558,35.5
2.8858535952185367,3.737544940464349,0.3593982990701135,35.75
2.8839322982586513,3.752407596264507,0.35809822217466947,36.0
2.8820203936011253,3.767207132138057,0.35680284857875705,36.25
2.8801179639469243,3.7819427848023377,0.3555122445537453,36.5
2.878225089913975,3.7966138056779513,0.354226475270362,36.75
2.8763418500332243,3.8112194609884478,0.3529456047901307,37.0
2.8744683207455726,3.8257590318532357,0.35166969605731974,37.25
2.8726045763996684,3.840231814373739,0.3503988108914027,37.5
2.870750689250559,3.8546371197128195,0.3491330099800281,37.75
2.8689067294591837,3.8689742741674964,0.3478723528724968,38.0
2.8670727650927024,3.883242619234988,0.3466168979737439,38.25
2.86524886212564,3.897441511672116,0.3453667025388231,38.5
2.8634350844418486,3.9115703235481134,0.3441218226678899,38.75
2.861631493837264,3.9256284422908765,0.34288231330168,39.0
2.8598381500234487,3.939615270726714,0.3416482282174804,39.25
2.858055110631909,3.9535302271136445,0.34041962002558696,39.5
2.8562824312191726,3.9673727451683005,0.3391965401662458,39.75
2.854520165272612,3.9811422740864955,0.33797903890707337,40.0
2.852768364217001,3.9948382785575274,0.3367671653409497,40.25
2.851027077421792,4.008460238772277,0.3355609673843798,40.5
2.8492963522090973,4.022007650425164,0.334360491776308,40.75
2.847576233862341,4.035480024710105,0.33316578407742076,41.0
2.8458667656356345,4.0488768883104385,0.331976888669873,41.25
2.844167988763783,4.0621977833829535,0.33079384875745743,41.5
2.8424799424729206,4.07544226753613,0.3296167063662181,41.75
2.8408026639917874,4.088609913802659,0.32844550234549935,42.0
2.8391361885636264,4.1017003106063346,0.32728027636941887,42.25
2.837480549458681,4.114713061723393,0.32612106693875664,42.5
2.8358357779872665,4.1276477862384136,0.32496791138325337,42.75
2.8342019035134083,4.140504118494873,0.32382084586431203,43.0
2.832578953469032,4.153281708040453,0.32267990537809466,43.25
2.830966953368686,4.165980219567191,0.32154512375900685,43.5
2.829365926824782,4.178599332846613,0.32041653368356166,43.75
2.827775895563335,4.191138742659904,0.31929416667461497,44.0
2.8261968794401895,4.20359815872327,0.3181780531059644,44.25
2.824628896457712,4.215977305608565,0.3170682222073033,44.5
2.823071962781937,4.228275922659316,0.315964702069521,44.75
2.821526092760144,4.240493763902249,0.3148675196503425,45.0
2.8199912989388594,4.252630597954424,0.3137767007802969,45.25
2.8184675920822566,4.264686207926102,0.3126922701690081,45.5
2.816954981190943,4.276660391319454,0.3116142514117969,45.75
2.8154534735211194,4.288552959923226,0.3105426669965882,46.0
2.813963074604088,4.300363739703481,0.309477538311113,46.25
2.8124837882661033,4.312092570690521,0.30841888565039616,46.5
2.8110156166485427,4.3237393068621355,0.30736672822452277,46.75
2.8095585602283837,4.335303816023258,0.30632108416667286,47.0
2.8081126178389697,4.346785979682173,0.30528197054141604,47.25
2.8066777866910515,4.358185692923385,0.3042494033532577,47.5
2.8052540623940905,4.369502864277259,0.3032233975554271,47.75
2.803841438977802,4.3807374155865695,0.30220396705889985,48.0
2.8024399089139287,4.391889281870048,0.30119112474164433,48.25
2.80104946313823,4.402958411183079,0.3001848824580853,48.5
2.799670091072669,4.4139447644756284,0.29918525104877386,48.75
2.798301780647783,4.4248483154475515,0.2981922403502575,49.0
2.7969445183252275,4.43566905040137,0.2972058592051392,49.25
2.795598289120475,4.446406968092652,0.29622611547231925,49.5
2.7942630766256538,4.4570620795781,0.29525301603740967,49.75
2.7929388630325187,4.467634408061468,0.29428656682331417,50.0
2.791625629155537,4.4781239887374085,0.29332677280096403,50.25
2.7903233544550714,4.4885308686333785,0.29237363800020316,50.5
2.7890320170606593,4.498855106449699,0.29142716552081266,50.75
2.7877515937943618,4.509096772397887,0.2904873575436682,51.0
2.786482060194179,4.519255948037371,0.2895542153420216,51.25
2.7852233905375163,4.529332726110682,0.2886277392928984,51.5
2.7839755578646908,4.539327210377254,0.2877079288886051,51.75
2.782738534002463,4.549239515445907,0.2867947827483362,52.0
2.7815122895875852,4.559069766606139,0.2858882986298765,52.25
2.7802967940903582,4.568818099658318,0.2849884734413883,52.5
2.779092015838175,4.578484660742888,0.2840953032532782,52.75
2.7778979220390525,4.588069606168658,0.2832087833101358,53.0
2.776714478805135,4.59757310224031,0.28232890804273714,53.25
2.7755416511761575,4.6069953250851965,0.28145567108010583,53.5
2.7743794031428664,4.616336460479525,0.2805890652616262,53.75
2.773227697670376,4.625596703674032,0.27972908264920016,54.0
2.772086496721465,4.634776259219223,0.27887571453944293,54.25
2.770955761279793,4.643875340790287,0.2780289514759105,54.5
2.7698354513730328,4.652894171011743,0.2771887832613523,54.75
2.768725526095913,4.661832981281945,0.2763551989699841,55.0
2.7676259436331545,4.670692011597482,0.2755281869597741,55.25
2.7665366612822986,4.679471510377599,0.27470773488473715,55.5
2.7654576354760985,4.688171734288912,0.2738938297072099,55.75
2.764388821806027,4.696792948069591,0.2730864577101893,56.0
2.763330175044102,4.705335424354381,0.27228560450960504,56.25
2.762281649164915,4.713799443499958,0.2714912550665751,56.5
2.761243197368031,4.722185293410542,0.2707033936996557,56.75
2.760214772100203,4.730493269363878,0.2699220040970745,57.0
2.759196325077189,4.738723673837762,0.26914706932893523,57.25
2.758187807305357,4.746876816337173,0.2683785718593855,57.5
2.75718916910319,4.754953013222078,0.2676164935587469,57.75
2.7562003601226617,4.7629525875359455,0.2668608157156028,58.0
2.75522132937042,4.770875868835041,0.2661115190488412,58.25
2.754252025228755,4.778723193018545,0.2653685837196481,58.5
2.753292395476379,4.7864949021595775,0.26463198934344634,58.75
2.75234238730902,4.794191344337159,0.2639017150017776,59.0
2.7514019473598177,4.801812873469186,0.26317773925412286,59.25
2.750471021719511,4.809359849146453,0.2624600401496581,59.5
2.7495495559564174,4.81683263646779,0.2617485952389428,59.75
2.7486374951361996,4.824231605876333,0.26104338158553614,60.0
2.7477347838414197,4.831557132997015,0.2603443757775403,60.25
2.7468413661908726,4.838809598475284,0.2596515539390658,60.5
2.7459571858586993,4.845989387817116,0.2589648917416169,60.75
2.7450821860932746,4.853096891230352,0.2582843644153948,61.0
2.7442163097358687,4.8601325034674,0.25760994676051535,61.25
2.7433594992390766,4.867096623669346,0.2569416131581389,61.5
2.742511696685021,4.873989655211494,0.2562793375815109,61.75
2.7416728438033147,4.880812005550396,0.2556230936069096,62.0
2.7408428819887902,4.887564086072371,0.2549728544244999,62.25
2.7400217523189925,4.894246311943571,0.25432859284909104,62.5
2.7392093955714314,4.900859101961617,0.25369028133079596,62.75
2.7384057522405922,4.907402878408818,0.25305789196559114,63.0
2.737610762554705,4.913878066907022,0.2524313965057748,63.25
2.736824366492272,4.920285096274105,0.2518107663703221,63.5
2.7360465037983497,4.926624398382132,0.2511959726551364,63.75
2.7352771140005854,4.932896408017207,0.2505869861431936,64.0
2.7345161364250092,4.939101562741036,0.24998377731458085,64.25
2.7337635102115803,4.9452403027542156,0.24938631635642639,64.5
2.733019174329486,4.951313070761276,0.24879457317272008,64.75
2.732283067592195,4.957320311837475,0.24820851739402425,65.0
2.7315551286722624,4.963262473297389,0.24762811838707305,65.25
2.730835296115887,4.969140004565274,0.24705334526426037,65.5
2.730123508357227,4.974953357047251,0.24648416689301486,65.75
2.7294197037324643,4.980702984005292,0.24592055190506215,66.0
2.7287238204936246,4.986389340433044,0.24536246870557307,66.25
2.72803579682215,4.992012882933475,0.24480988548219787,66.5
2.7273555708422283,4.997574069598369,0.2442627702139857,66.75
2.726683080633882,5.003073359889671,0.2437210906801893,67.0
2.726018264245804,5.0085112145226764,0.24318481446895437,67.25
2.725361059707959,5.01388809535109,0.2426539089858937,67.5
2.724711405043938,5.019204465253938,0.2421283414625456,67.75
2.7240692382830782,5.024460788024345,0.241608078964717,68.0
2.7234344974723355,5.029657528260181,0.2410930884007105,68.25
2.7228071206879223,5.034795151256565,0.24058333652943623,68.5
2.7221870460467126,5.039874122900244,0.2400787899684081,68.75
2.7215742117174027,5.044894909565824,0.23957941520162462,69.0
2.7209685559314445,5.049857978013869,0.23908517858733477,69.25
2.7203700169937424,5.054763795290864,0.23859604636568865,69.5
2.719778533293122,5.059612828631013,0.23811198466627384,69.75
2.7191940433125636,5.064405545359909,0.2376329595155373,70.0
2.718616485639216,5.069142412800031,0.23715893684409348,70.25
2.7180457989741758,5.073823898178088,0.23668988249391873,70.5
2.717481922141953,5.078450468534266,0.2362257622254317,70.75
2.716924794100083,5.083022590633065,0.2357665417244647,71.0
2.7163743539480514,5.087540730876155,0.2353121866091199,71.25
2.715830540936105,5.092005355217048,0.23486266243651419,71.5
2.7152932944740065,5.0964169290775185,0.23441793470941352,71.75
2.7147625541395524,5.100775917265791,0.23397796888275738,72.0
2.71423825968682,5.105082783896505,0.2335427303700735,72.25
2.7137203510541803,5.109337992312456,0.23311218454978375,72.5
2.7132087683721258,5.1135420050080915,0.23268629677140143,72.75
2.7127034519709103,5.117695283554751,0.2322650323616212,73.0
2.712204342387976,5.121798288527631,0.2318483566303021,73.25
2.7117113803751725,5.1258514794344725,0.2314362348763446,73.5
2.7112245069057783,5.129855314645938,0.23102863239346239,73.75
2.710743663181325,5.133810251327685,0.23062551447584953,74.0
2.710268790638229,5.137716745374117,0.2302268464237441,74.25
2.709799830954229,5.1415752513437845,0.22983259354888896,74.5
2.709336726054634,5.145386222396441,0.22944272117989045,74.75
2.7088794181183813,5.14915011023172,0.22905719466747596,75.0
2.7084278495839094,5.152867365029432,0.2286759793896512,75.25
2.707981963154849,5.156538435391454,0.22829904075675808,75.5
2.707541701805533,5.160163768285202,0.227926344216434,75.75
2.7071070087863265,5.163743808988674,0.22755785525847366,76.0
2.7066778276287806,5.167279001037031,0.22719353941959375,76.25
2.7062541021506137,5.170769786170721,0.22683336228810227,76.5
2.705835776460521,5.174216604285111,0.22647728950847262,76.75
2.705422794962816,5.177619893381612,0.2261252867858237,77.0
2.705015102361903,5.180980089520297,0.22577731989030703,77.25
2.704612643666587,5.184297626773965,0.22543335466140169,77.5
2.704215364194224,5.1875729371836625,0.22509335701211794,77.75
2.7038232095747077,5.190806450715621,0.2247572929331106,78.0
2.7034361257543016,5.1939985952196075,0.22442512849670296,78.25
2.7030540589993177,5.197149796388667,0.2240968298608225,78.5
2.702676955899642,5.200260477720229,0.22377236327284872,78.75
2.702304763372109,5.203331060478576,0.2234516950733747,79.0
2.701937428663732,5.206361963658641,0.22313479169988293,79.25
2.7015748993547857,5.209353603951119,0.22282161969033631,79.5
2.701217123361747,5.21230639570888,0.2225121456866856,79.75
2.7008640489400966,5.215220750914667,0.22220633643829363,80.0
2.7005156246869837,5.218097079150038,0.22190415880527808,80.25
2.70017179954375,5.220935787565563,0.2216055797617728,80.5
2.699832522798328,5.223737280852237,0.22131056639910934,80.75
2.6994977440875023,5.226501961214105,0.22101908592891906,81.0
2.699167413399047,5.229230228342056,0.22073110568615717,81.25
2.6988414810737336,5.231922479388805,0.22044659313204934,81.5
2.6985198978072154,5.234579108945005,0.22016551585696187,81.75
2.6982026146517932,5.237200509016497,0.21988784158319624,82.0
2.697889583018059,5.239787069002668,0.21961353816770915,82.25
2.697580754676422,5.2423391756759035,0.21934257360475862,82.5
2.6972760817585217,5.244857213162111,0.21907491602847734,82.75
2.6969755167585268,5.247341562922295,0.21881053371537398,83.0
2.6966790125343243,5.249792603735179,0.2185493950867634,83.25
2.6963865223086017,5.252210711680837,0.2182914687111265,83.5
2.696097999669819,5.254596260125324,0.2180367233064009,83.75
2.695813398573081,5.256949619706299,0.21778512774220274,84.0
2.6955326733409044,5.259271158319597,0.21753665104198125,84.25
2.695255778663887,5.261561241106758,0.21729126238510615,84.5
2.69498266960128,5.263820230443483,0.21704893110888923,84.75
2.694713301581461,5.266048485928991,0.21680962671054077,85.0
2.6944476304023164,5.268246364376281,0.21657331884906147,85.25
2.694185612231532,5.270414219803259,0.21633997734707125,85.5
2.69392720360679,5.272552403424735,0.21610957219257865,85.75
2.6936723614358904,5.274661263645235,0.21588207354067723,86.0
2.693421042996774,5.276741146052659,0.21565745171519096,86.25
2.6931732059374602,5.2787923934127425,0.21543567721025966,86.5
2.692928808275912,5.280815345664302,0.2152167206918629,86.75
2.6926878083998202,5.282810339915253,0.21500055299928375,87.0
2.692450165066306,5.284777710439382,0.2147871451465152,87.25
2.6922158374015495,5.286717788673863,0.21457646832360977,87.5
2.6919847849003418,5.2886309032174905,0.2143684938979732,87.75
2.6917569674255657,5.2905173798296214,0.21416319341560244,88.0
2.6915323452076065,5.292377541429813,0.21396053860226905,88.25
2.6913108788436944,5.294211708098124,0.21376050136464814,88.5
2.691092529297177,5.296020197076085,0.2135630537913945,88.75
2.69087725789673,5.297803322768307,0.21336816815416612,89.0
2.6906650263355,5.299561396744721,0.2131758169085957,89.25
2.6904557966701894,5.301294727743427,0.21298597269521155,89.5
2.690249531320079,5.303003621674139,0.21279860834030803,89.75
2.690046193065992,5.304688381622222,0.2126136968567665,90.0
2.6898457450491997,5.306349307853286,0.21243121144482732,90.25
2.689648150770276,5.307986697818336,0.21225112549281389,90.5
2.6894533740878916,5.309600846159469,0.21207341257780932,90.75
2.689261379217563,5.311192044716086,0.21189804646628646,91.0
2.6890721307303442,5.3127605825316175,0.21172500111469184,91.25
2.688885593551474,5.3143067458607485,0.2115542506699844,91.5
2.688701732958973,5.315830818177122,0.21138576947012985,91.75
2.688520514582194,5.317333080181517,0.21121953204455096,92.0
2.6883419044003296,5.31881380981048,0.21105551311453477,92.25
2.6881658687408763,5.320273282245397,0.21089368759359722,92.5
2.687992374278053,5.321711769922002,0.21073403058780624,92.75
2.687821388031183,5.323129542540296,0.21057651739606342,93.0
2.687652877363037,5.324526867074873,0.21042112351034545,93.25
2.687486809978133,5.325904007785642,0.21026782461590565,93.5
2.6873231539210054,5.32726122622892,0.2101165965914364,93.75
2.6871618775744373,5.328598781268902,0.20996741550919326,94.0
2.6870029496576553,5.329916929089482,0.20982025763508116,94.25
2.6868463392244974,5.331215923206413,0.20967509942870347,94.5
2.686692015661545,5.332496014479812,0.20953191754337455,94.75
2.6865399486862263,5.333757451126974,0.20939068882609665,95.0
2.6863901083448907,5.335000478735503,0.20925139031750142,95.25
2.6862424650108547,5.3362253402767355,0.20911399925175678,95.5
2.6860969893824236,5.33743227611946,0.20897849305644026,95.75
2.6859536524808822,5.338621524043904,0.20884484935237851,96.0
2.685812425648467,5.339793319255998,0.2087130459534546,96.25
2.685673280546311,5.340947894401883,0.20858306086638304,96.5
2.685536189152371,5.342085479582678,0.2084548722904534,96.75
2.6854011237593265,5.343206302369475,0.20832845861724314,97.0
2.6852680569724647,5.344310587818558,0.20820379843030026,97.25
2.685136961707544,5.34539855848685,0.20808087050479634,97.5
2.6850078111886377,5.3464704344475535,0.20795965380715062,97.75
2.6848805789459673,5.347526433305996,0.2078401274946256,98.0
2.68475523881371,5.348566770215667,0.20772227091489495,98.25
2.6846317649277975,5.349591657894427,0.20760606360558423,98.5
2.6845101317236986,5.3506013066408915,0.20749148529378486,98.75
2.68439031393419,5.3515959243509785,0.20737851589554226,99.0
2.6842722865871114,5.3525757165346075,0.20726713551531836,99.25
2.6841560250031127,5.353540886332543,0.20715732444542934,99.5
2.684041504793387,5.354491634533378,0.20704906316545907,99.75
2.683928701857397,5.355428159590647,0.20694233234164877,100.0
2.6838175923805885,5.356350657640054,0.20683711282626357,100.25
2.683708152832101,5.357259322516826,0.2067333856569364,100.5
2.6836003599624694,5.358154345773153,0.2066311320559908,100.75
2.683494190801307,5.359035916695759,0.20653033342973923,101.0
2.6833896226549987,5.3599042223235305,0.20643097136776326,101.25
2.6832866331043883,5.360759447465251,0.20633302764217304,101.5
2.6831852000024536,5.3616017747174025,0.20623648420684668,101.75
2.6830853014719773,5.3624313844820435,0.20614132319664974,102.0
2.682986915903218,5.36324845498475,0.2060475269266361,102.25
2.682890021951578,5.364053162292615,0.20595507789123071,102.5
2.682794598535273,5.364845680332298,0.20586395876339436,102.75
2.6827006248329957,5.36562618090812,0.20577415239377156,103.0
2.68260808028158,5.366394833720201,0.2056856418098214,103.25
2.682516944573667,5.367151806382625,0.20559841021493233,103.5
2.6824271976553695,5.36789726444164,0.20551244098752103,103.75
2.6823388197239404,5.368631371393874,0.20542771768011622,104.0
2.68225179122544,5.36935428870457,0.20534422401842764,104.25
2.682166092852409,5.370066175825835,0.20526194390040087,104.5
2.68208170554154,5.37076719021489,0.20518086139525812,104.75
2.6819986104713567,5.371457487352324,0.20510096074252615,105.0
2.681916789059896,5.372137220760346,0.20502222635105088,105.25
2.6818362229623927,5.372806542021025,0.20494464279800007,105.5
2.6817568940689704,5.373465600794516,0.20486819482785376,105.75
2.681678784502338,5.374114544837273,0.20479286735138355,106.0
2.6816018766154923,5.374753520020234,0.20471864544462065,106.25
2.681526152989426,5.375382670346985,0.20464551434781356,106.5
2.681451596430842,5.37600213797189,0.20457345946437558,106.75
2.6813781899698768,5.376612063218181,0.20450246635982258,107.0
2.68130591685783,5.37721258459602,0.20443252076070165,107.25
2.681234760564903,5.377803838820513,0.20436360855351088,107.5
2.6811647047779417,5.3783859608296725,0.20429571578361075,107.75
2.681095733398194,5.37895908380234,0.20422882865412753,108.0
2.6810278305390742,5.379523339176048,0.2041629335248491,108.25
2.680960980523933,5.3800788566648245,0.20409801691111357,108.5
2.680895167883843,5.380625764276943,0.2040340654826912,108.75
2.6808303773553903,5.381164188332606,0.20397106606265986,109.0
2.6807665938784773,5.381694253481556,0.2039090056262745,109.25
2.6807038025941363,5.382216082720632,0.20384787129983106,109.5
2.680641988842356,5.382729797411236,0.20378765035952504,109.75
2.680581138159915,5.38323551729674,0.2037283302303052,110.0
2.68052123627823,5.383733360519802,0.2036698984847229,110.25
2.680462269121214,5.3842234436396135,0.20361234284177698,110.5
2.6804042228031495,5.384705881649052,0.2035556511657552,110.75
2.680347083626568,5.385180787991762,0.20349981146507182,111.0
2.6802908380801487,5.385648274579136,0.2034448118911024,111.25
2.680235472836624,5.386108451807213,0.20339064073701554,111.5
2.6801809747507037,5.386561428573481,0.20333728643660243,111.75
2.6801273308570046,5.387007312293591,0.20328473756310392,112.0
2.6800745283680016,5.387446208917967,0.20323298282803606,112.25
2.6800225546719867,5.387878222948328,0.20318201108001405,112.5
2.679971397331043,5.3883034574541,0.2031318113035748,112.75
2.6799210440790318,5.388722014088736,0.20308237261799883,113.0
2.6798714828195966,5.389133993105926,0.2030336842761314,113.25
2.679822701624178,5.389539493375707,0.20298573566320327,113.5
2.679774688730042,5.389938612400465,0.20293851629565168,113.75
2.6797274325383267,5.390331446330831,0.20289201581994118,114.0
2.6796809216120994,5.390718089981464,0.20284622401138513,114.25
2.679635144674431,5.3910986368467295,0.20280113077296816,114.5
2.6795900906064833,5.391473179116264,0.2027567261341692,114.75
2.6795457484456118,5.391841807690428,0.20271300024978625,115.0
2.6795021073834833,5.392204612195643,0.20266994339876235,115.25
2.679459156764208,5.392561680999617,0.2026275459830134,115.5
2.679416886082489,5.392913101226455,0.20258579852625797,115.75
2.6793752849817802,5.393258958771647,0.2025446916728495,116.0
2.6793343432524677,5.393599338316951,0.20250421618661074,116.25
2.679294050830063,5.393934323345144,0.20246436294967096,116.5
2.6792543977934096,5.394263996154664,0.20242512296130596,116.75
