Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
68.0,0.7911546672762608,0.0761287056027232,0.2,0.1,0.8,0.1,1.0,0.01406662515719542,0.00761287056027232,0.08399950317756397,0.0791154667276261,0.012045916150258977
72.0,0.758275395386472,0.10565827823740356,0.2,0.1,0.8,0.1,1.0,0.018898921295462195,0.010565827823740357,0.08254059794531236,0.07582753953864721,0.016023614541264213
76.0,0.7165965395247563,0.14278410029085925,0.2,0.1,0.8,0.1,1.0,0.024479360198997824,0.014278410029085926,0.08061387751865218,0.07165965395247563,0.0204637184335171
80.0,0.6666273452483591,0.18677707904917662,0.2,0.1,0.8,0.1,1.0,0.03037828035820685,0.018677707904917663,0.0781796955645509,0.06666273452483591,0.024902141671959106
84.0,0.6104996601621134,0.2353932667835704,0.2,0.1,0.8,0.1,1.0,0.035996655347305846,0.02353932667835704,0.0752658525825904,0.06104996601621135,0.028741501875163885
88.0,0.5517776681223618,0.2851429780745083,0.2,0.1,0.8,0.1,1.0,0.040767292025861754,0.02851429780745083,0.0719868364483141,0.055177766812236184,0.03146710550468359
92.0,0.4945861904636842,0.3322055739878821,0.2,0.1,0.8,0.1,1.0,0.044369006119852776,0.03322055739878821,0.06853312110146906,0.04945861904636842,0.03286085785789364
96.0,0.4424796985461694,0.3735310647691722,0.2,0.1,0.8,0.1,1.0,0.04680112168431613,0.03735310647691722,0.06512920158717397,0.044247969854616945,0.0330559825873386
100.0,0.3976716262449119,0.40751215513870026,0.2,0.1,0.8,0.1,1.0,0.04828919971058244,0.04075121551387003,0.061978305980850606,0.0397671626244912,0.03241120428971516
104.0,0.36091406489210837,0.4339770198710846,0.2,0.1,0.8,0.1,1.0,0.04912819321897937,0.04339770198710846,0.05922135387498154,0.03609140648921084,0.03132568206228729
108.0,0.3318544360577327,0.4537293668047554,0.2,0.1,0.8,0.1,1.0,0.049571805700742225,0.04537293668047554,0.056923972946170125,0.03318544360577327,0.03011442062876485
112.0,0.3095270499697439,0.4680081428598809,0.2,0.1,0.8,0.1,1.0,0.04979530421534524,0.04680081428598809,0.05508710038842733,0.03095270499697439,0.02897223596424748
116.0,0.29275034678907946,0.4780933826228491,0.2,0.1,0.8,0.1,1.0,0.049904020023018233,0.047809338262284916,0.05366846214684005,0.02927503467890795,0.02799240071208063
120.0,0.28036869156733174,0.4851004904650907,0.2,0.1,0.8,0.1,1.0,0.04995560092312384,0.048510049046509074,0.05260407885262864,0.028036869156733174,0.027201397958073675
124.0,0.27136705441765524,0.4899135361625959,0.2,0.1,0.8,0.1,1.0,0.049979652649451346,0.04899135361625959,0.051824466373247606,0.027136705441765524,0.026589278645556217
128.0,0.26490677587426337,0.4931937152644426,0.2,0.1,0.8,0.1,1.0,0.04999073489761971,0.049319371526444264,0.05126465518241057,0.026490677587426337,0.026130071398430595
132.0,0.26032338473127264,0.4954172056742119,0.2,0.1,0.8,0.1,1.0,0.04999579959923351,0.04954172056742119,0.05086914900648525,0.026032338473127265,0.025793736767043978
136.0,0.2571041876338142,0.49691867626312247,0.2,0.1,0.8,0.1,1.0,0.049998101088805716,0.04969186762631225,0.0505934014034162,0.025710418763381423,0.025551974516140087
140.0,0.25486215051305666,0.497930105995006,0.2,0.1,0.8,0.1,1.0,0.04999914310776162,0.0497930105995006,0.0504031177038682,0.025486215051305668,0.025380707523816295
144.0,0.25331361342604664,0.49861044076780886,0.2,0.1,0.8,0.1,1.0,0.049999613825028044,0.04986104407678089,0.050272811388990854,0.025331361342604664,0.025260962488569492
148.0,0.252249346719762,0.4990675763762395,0.2,0.1,0.8,0.1,1.0,0.04999982611723717,0.04990675763762395,0.050184114951435155,0.0252249346719762,0.025177894021984268
152.0,0.2515219870852382,0.4993744862016116,0.2,0.1,0.8,0.1,1.0,0.04999992174649761,0.04993744862016117,0.050124011223065805,0.025152198708523824,0.02512073261381985
156.0,0.2510283223299491,0.49958047117677423,0.2,0.1,0.8,0.1,1.0,0.049999964799113304,0.04995804711767743,0.05008340493587933,0.02510283223299491,0.02508176950966223
160.0,0.25069238012125755,0.49971865667757537,0.2,0.1,0.8,0.1,1.0,0.049999984169186995,0.04997186566775754,0.05005604098951805,0.025069238012125756,0.025055131886699788
164.0,0.2504675487421152,0.49981133808130074,0.2,0.1,0.8,0.1,1.0,0.04999999288133609,0.049981133808130074,0.05003762806919307,0.02504675487421152,0.025037304136548002
168.0,0.2503135328121108,0.49987351357247495,0.2,0.1,0.8,0.1,1.0,0.04999999680023672,0.049987351357247495,0.05002525036936184,0.025031353281211078,0.025025021028305762
172.0,0.2502105566948985,0.4999151979698897,0.2,0.1,0.8,0.1,1.0,0.049999998561723144,0.04999151979698897,0.0500169392232328,0.025021055669489853,0.0250168119968573
176.0,0.25014199212344485,0.4999431489324136,0.2,0.1,0.8,0.1,1.0,0.04999999935359123,0.04999431489324136,0.05001136054202984,0.025014199212344487,0.025011355044484405
180.0,0.25009493037808417,0.49996188807576464,0.2,0.1,0.8,0.1,1.0,0.04999999970949626,0.04999618880757647,0.05000761806980924,0.025009493037808417,0.025007586718000775
184.0,0.25006407924934276,0.4999744478544724,0.2,0.1,0.8,0.1,1.0,0.049999999869417576,0.049997444785447244,0.0500051084540752,0.025006407924934276,0.025005129990185438
188.0,0.2500414263568013,0.4999828678218924,0.2,0.1,0.8,0.1,1.0,0.049999999941297696,0.04999828678218924,0.05000342563048608,0.025004142635680134,0.025003285884830008
192.0,0.2500279340258015,0.4999885137509698,0.2,0.1,0.8,0.1,1.0,0.049999999973613214,0.049998851375096985,0.05000229688224393,0.02500279340258015,0.025002219025957204
196.0,0.25001934487111743,0.499992298984445,0.2,0.1,0.8,0.1,1.0,0.04999999998813888,0.049999229898444505,0.0500015400229119,0.025001934487111743,0.025001549406538967
200.0,0.2500126551125656,0.49999483740923933,0.2,0.1,0.8,0.1,1.0,0.04999999999466954,0.04999948374092394,0.050001032442297165,0.02500126551125656,0.025001007368651896
204.0,0.25000863122226974,0.49999653921970943,0.2,0.1,0.8,0.1,1.0,0.049999999997604606,0.04999965392197095,0.05000069212035633,0.025000863122226977,0.025000690077238295
208.0,0.25000583189509984,0.4999976799293925,0.2,0.1,0.8,0.1,1.0,0.04999999999892346,0.04999976799293925,0.050000463997737034,0.025000583189509984,0.025000467183273527
212.0,0.2500038370773343,0.49999844472812355,0.2,0.1,0.8,0.1,1.0,0.04999999999951622,0.04999984447281236,0.05000031104737091,0.025000383707733432,0.025000305942946072
216.0,0.25000268465646214,0.49999895728269195,0.2,0.1,0.8,0.1,1.0,0.04999999999978255,0.0499998957282692,0.05000020853993518,0.025000268465646215,0.025000216329220944
220.0,0.25000202246549086,0.49999930038804313,0.2,0.1,0.8,0.1,1.0,0.04999999999990211,0.04999993003880432,0.05000013992025102,0.025000202246549086,0.02500016726566826
224.0,0.2500014742894773,0.49999953018474913,0.2,0.1,0.8,0.1,1.0,0.049999999999955864,0.049999953018474916,0.05000009396186548,0.02500014742894773,0.025000123938046657
228.0,0.25000094518758503,0.49999968457976807,0.2,0.1,0.8,0.1,1.0,0.0499999999999801,0.04999996845797681,0.05000006308357019,0.025000094518758505,0.025000078747687282
232.0,0.25000056794965625,0.49999978845735255,0.2,0.1,0.8,0.1,1.0,0.04999999999999105,0.04999997884573526,0.05000004230836755,0.025000056794965628,0.025000046217809227
236.0,0.25000037663086555,0.49999985815554093,0.2,0.1,0.8,0.1,1.0,0.04999999999999598,0.04999998581555409,0.05000002836882107,0.025000037663086557,0.025000030570852916
240.0,0.25000027227978117,0.49999990479050327,0.2,0.1,0.8,0.1,1.0,0.04999999999999819,0.04999999047905033,0.05000001904186078,0.025000027227978117,0.025000022467498096
244.0,0.25000017535822655,0.49999993606476645,0.2,0.1,0.8,0.1,1.0,0.049999999999999184,0.049999993606476646,0.05000001278703108,0.025000017535822656,0.025000014339058737
248.0,0.25000009298184933,0.49999995711055456,0.2,0.1,0.8,0.1,1.0,0.049999999999999635,0.049999995711055456,0.05000000857788536,0.025000009298184935,0.025000007153711864
252.0,0.25000002744738087,0.4999999712385093,0.2,0.1,0.8,0.1,1.0,0.04999999999999984,0.049999997123850934,0.05000000575229818,0.025000002744738088,0.025000001306663397
256.0,0.24999997735299323,0.4999999806151325,0.2,0.1,0.8,0.1,1.0,0.04999999999999993,0.04999999806151326,0.05000000387697274,0.024999997735299324,0.024999996766056038
260.0,0.24999996609391992,0.4999999868461874,0.2,0.1,0.8,0.1,1.0,0.04999999999999997,0.04999999868461874,0.05000000263076124,0.024999996609391992,0.02499999595170145
264.0,0.24999997280237504,0.4999999910126445,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.04999999910126445,0.050000001797470314,0.024999997280237506,0.02499999683086978
268.0,0.24999998878233898,0.49999999381323273,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.049999999381323275,0.050000001237353306,0.024999998878233898,0.024999998568895548
272.0,0.25000000234730346,0.49999999579903726,0.2,0.1,0.8,0.1,1.0,0.04999999999999999,0.049999999579903726,0.05000000084019254,0.025000000234730348,0.025000000024682206
276.0,0.25000000736138017,0.49999999721205357,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999972120536,0.05000000055758926,0.02500000073613802,0.025000000596740693
280.0,0.25000001071793104,0.49999999836316944,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999983631695,0.05000000032736604,0.025000001071793107,0.025000000989951577
284.0,0.25000001002657457,0.49999999919139276,0.2,0.1,0.8,0.1,1.0,0.05,0.04999999991913928,0.05000000016172137,0.02500000100265746,0.025000000962227098
288.0,0.2500000064389307,0.49999999976659887,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.04999999997665989,0.05000000004668018,0.025000000643893072,0.025000000632223015
292.0,0.25000000331612365,0.5000000004063807,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000004063807,0.04999999991872385,0.025000000331612367,0.025000000351931402
296.0,0.25000000082247503,0.5000000007039673,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000007039673,0.049999999859206536,0.025000000082247505,0.02500000011744587
300.0,0.2499999981550448,0.5000000012517056,0.2,0.1,0.8,0.1,1.0,0.05,0.050000000125170564,0.04999999974965887,0.024999999815504482,0.024999999878089763
304.0,0.2499999948319129,0.5000000023810207,0.2,0.1,0.8,0.1,1.0,0.05,0.050000000238102076,0.04999999952379584,0.02499999948319129,0.024999999602242324
308.0,0.2499999921552432,0.5000000035145142,0.2,0.1,0.8,0.1,1.0,0.05,0.050000000351451426,0.04999999929709713,0.024999999215524323,0.024999999391250027
312.0,0.2499999907249049,0.5000000042670296,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000042670297,0.049999999146594046,0.02499999907249049,0.024999999285841967
316.0,0.24999999120744354,0.5000000041051224,0.2,0.1,0.8,0.1,1.0,0.05,0.05000000041051224,0.0499999991789755,0.024999999120744354,0.024999999326000465
320.0,0.24999999044851837,0.500000005646514,0.2,0.1,0.8,0.1,1.0,0.049999999999999996,0.050000000564651405,0.049999998870697164,0.02499999904485184,0.024999999327177527
324.0,0.24999998770034418,0.5000000093747343,0.2,0.1,0.8,0.1,1.0,0.04999999999999998,0.050000000937473435,0.04999999812505312,0.02499999877003442,0.024999999238771112
328.0,0.2499999847421194,0.5000000135369106,0.2,0.1,0.8,0.1,1.0,0.04999999999999997,0.050000001353691065,0.04999999729261787,0.024999998474211943,0.024999999151057432
332.0,0.24999998177019148,0.5000000176318696,0.2,0.1,0.8,0.1,1.0,0.04999999999999994,0.05000000176318697,0.049999996473626074,0.02499999817701915,0.024999999058612568
336.0,0.2499999790555672,0.5000000210033748,0.2,0.1,0.8,0.1,1.0,0.04999999999999991,0.05000000210033748,0.04999999579932504,0.024999997905556723,0.024999998955725373
340.0,0.2499999769439127,0.5000000228401256,0.2,0.1,0.8,0.1,1.0,0.0499999999999999,0.05000000228401256,0.04999999543197488,0.024999997694391273,0.024999998836397443
344.0,0.24999997585555356,0.5000000221757578,0.2,0.1,0.8,0.1,1.0,0.0499999999999999,0.05000000221757578,0.04999999556484841,0.024999997585555357,0.024999998694343138
348.0,0.24999997628547452,0.5000000178888435,0.2,0.1,0.8,0.1,1.0,0.04999999999999994,0.050000001788884356,0.049999996422231185,0.024999997628547453,0.024999998522989546
352.0,0.2499999737114568,0.5000000207744348,0.2,0.1,0.8,0.1,1.0,0.04999999999999991,0.050000002077443484,0.04999999584511292,0.02499999737114568,0.024999998409867313
356.0,0.24999997087912612,0.5000000244192625,0.2,0.1,0.8,0.1,1.0,0.049999999999999885,0.050000002441926254,0.049999995116147396,0.024999997087912614,0.024999998308875598
360.0,0.24999996836258323,0.50000002758014,0.2,0.1,0.8,0.1,1.0,0.04999999999999985,0.050000002758014,0.04999999448397191,0.024999996836258323,0.02499999821526515
364.0,0.24999996640232006,0.500000029826719,0.2,0.1,0.8,0.1,1.0,0.04999999999999983,0.050000002982671904,0.04999999403465611,0.024999996640232006,0.024999998131567756
368.0,0.24999996527654803,0.500000030661163,0.2,0.1,0.8,0.1,1.0,0.049999999999999815,0.05000000306611631,0.04999999386776729,0.024999996527654805,0.024999998060712743
372.0,0.24999996530119792,0.500000029518147,0.2,0.1,0.8,0.1,1.0,0.04999999999999983,0.050000002951814705,0.049999994096370445,0.024999996530119792,0.02499999800602694
376.0,0.24999996682991998,0.500000025764858,0.2,0.1,0.8,0.1,1.0,0.04999999999999987,0.050000002576485805,0.049999994847028204,0.024999996682992,0.02499999797123473
380.0,0.24999996942421898,0.500000020319963,0.2,0.1,0.8,0.1,1.0,0.04999999999999992,0.05000000203199631,0.049999995936007145,0.0249999969424219,0.02499999795841993
384.0,0.2499999698113763,0.5000000196374637,0.2,0.1,0.8,0.1,1.0,0.049999999999999926,0.05000000196374637,0.04999999607250701,0.02499999698113763,0.024999997963010695
388.0,0.24999997061633178,0.5000000186718213,0.2,0.1,0.8,0.1,1.0,0.04999999999999993,0.050000001867182134,0.04999999626563549,0.02499999706163318,0.024999997995224135
392.0,0.24999997188874348,0.500000017407667,0.2,0.1,0.8,0.1,1.0,0.04999999999999994,0.0500000017407667,0.04999999651846637,0.02499999718887435,0.0249999980592576
396.0,0.24999997368171858,0.5000000158290009,0.2,0.1,0.8,0.1,1.0,0.049999999999999954,0.05000000158290009,0.04999999683419961,0.02499999736817186,0.02499999815962182
400.0,0.2499999760518133,0.5000000139191924,0.2,0.1,0.8,0.1,1.0,0.04999999999999996,0.050000001391919235,0.04999999721616134,0.02499999760518133,0.02499999830114088
