Time,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm,ppERKc,k7,k11,k13,L,K1,tau1,K2,tau2,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
0.12,0.04178391946939879,0.0007346523707415153,0.010293735163440823,0.0005378706597371292,5.3501848910706265e-05,2.95842037886829e-08,1.4788824111281666e-12,8.732330637351892e-17,2.9385940921182143e-10,0.04104926709865728,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.34143846271355094,0.00612132488904504,0.10097473453408878,0.010293735163440823,0.0010213482390074764,1.2146207188572574e-06,1.4768593141604504e-08,8.770748550530515e-11,6.6724475795209195e-15
0.13,0.04519274924248561,0.000795864971191112,0.011302325175977693,0.0006458529671683803,6.421191839584662e-05,4.3799887237963274e-08,2.608723051982422e-12,1.815324150953461e-16,4.752308005153926e-10,0.0443968842712945,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3403280947092881,0.006121195201332223,0.10073481030702158,0.011302325175977693,0.0011206007298383922,1.6435185259702637e-06,2.1861925154940405e-08,1.4177389402167017e-10,1.2729035820498579e-14
0.14,0.04859049340007931,0.0008570762747773189,0.012308298444143132,0.0007639084202662744,7.591249394939155e-05,6.277186251746986e-08,4.3959312408648234e-12,3.5607796393235036e-16,7.389975166780152e-10,0.04773341712530199,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33922133765469736,0.006121065516366998,0.10045470089288433,0.012308298444143132,0.0012194429703219047,2.167606643755992e-06,3.132681145740069e-08,2.2035741538566977e-10,2.3059889397378296e-14
0.15,0.05197718799293101,0.0009182862815276112,0.013311339132828434,0.0008920091449252559,8.859930556705599e-05,8.750400637838416e-08,7.12330257397596e-12,6.64557345926239e-16,1.1113324052736878e-09,0.0510589017114034,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33811817980686293,0.006120935834149306,0.10015033532230166,0.013311339132828434,0.001317844017447785,2.7972945575044394e-06,4.3663096596770184e-08,3.312227628026959e-10,3.996734266027329e-14
0.16,0.05535286895455298,0.0009794949914694636,0.01431125690517903,0.0010301247848460758,0.00010226784162608357,1.1910471998253386e-07,1.1158880113550469e-11,1.1879653420216106e-15,1.6236646845507911e-09,0.05437337396308351,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3370186094610577,0.006120806154679091,0.09983137086113658,0.01431125690517903,0.0014157855142739907,3.543074667240805e-06,5.9422466816502866e-08,4.836850705533361e-10,6.666958987069918e-14
0.17,0.05871757210159949,0.001040702404630351,0.015307937604284887,0.0011782234885230488,0.00011691344786574209,1.5878765257431405e-07,1.6972189490983012e-11,2.0450719075205632e-15,2.313199463322677e-09,0.05767686969696914,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3359226149506191,0.006120676477956292,0.09950365883724577,0.015307937604284887,0.0015132567432486275,4.415501961447492e-06,7.920877033009122e-08,6.887606255500308e-10,1.0755455440544783e-13
0.18,0.06207133313424981,0.0011019085210377472,0.01630131296232285,0.001336272515668036,0.00013253138819677247,2.078722439153288e-07,2.5152141857251597e-11,3.405651723520658e-15,3.2234446283259063e-09,0.060969424613212066,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33483018464682424,0.0061205468039808525,0.09917075913130646,0.01630131296232285,0.0016102515880027693,5.425175744277436e-06,1.0367824638739833e-07,9.593192640018489e-10,1.6847853309578211e-13
0.19,0.06541418763658417,0.0011631133407191258,0.017291342799727733,0.0015042385938214343,0.00014911688045453545,2.6778407801690376e-07,3.642619224310461e-11,5.50676815727697e-15,4.4047315861912496e-09,0.06425107429586505,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3337413069587674,0.006120417132752715,0.09883483017909211,0.017291342799727733,0.0017067667479045933,6.582723329447165e-06,1.3353966048155657e-07,1.3102345021722788e-09,2.5711050539639564e-13
0.2,0.06874617107696268,0.0012243168637019592,0.018278003909547678,0.00168208814125528,0.00016666511874089703,3.400550942523624e-07,5.1681195152508687e-11,8.672858801609321e-15,5.914742920671664e-09,0.06752185421326072,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33265597033323696,0.006120287464271818,0.09849718473081792,0.018278003909547678,0.0018028006231436333,7.898785226655446e-06,1.6955436769252746e-07,1.7585351809135625e-09,3.8332806932512634e-13
0.21,0.07206731880840103,0.0012855190900137195,0.019261283467009106,0.0018697873993866472,0.00018517128668994203,4.263236285114058e-07,7.198568865137378e-11,1.334005400336324e-14,7.819037090736517e-09,0.07078179971838731,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33157416325459255,0.006120157798538107,0.09815861935363768,0.019261283467009106,0.0018983526536974194,9.384001788230868e-06,2.1253629128844396e-07,2.3235557406031448e-09,5.596666823440848e-13
0.22,0.0753776660689467,0.0013467200196818773,0.020241174882356303,0.002067302516260009,0.0002046305658256972,5.283344019643708e-07,9.861376815256311e-11,2.008525667797522e-14,1.019157598944969e-08,0.07403094604926483,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.33049587424464283,0.006120028135551522,0.09781962177642822,0.020241174882356303,0.001993422903361776,1.1049000988688439e-05,2.633518749030294e-07,3.0270868197440588e-09,8.018265598225256e-13
0.23,0.07867724798204984,0.0014079196527339057,0.021217675456271477,0.002274599594074534,0.00022503814031367826,6.479382770960555e-07,1.3307018150745567e-10,2.9660338393959666e-14,1.3115244571344502e-08,0.07726932832931593,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.32942109186252455,0.006119898475312005,0.09748048810244447,0.021217675456271477,0.002088011824580096,1.2904387439986e-05,3.2291991898232015e-07,3.8935230497813854e-09,1.1292375093895068e-12
0.24,0.08196609955694062,0.001469117989197274,0.022190784808763395,0.002491644721149647,0.00024638920015115814,7.870920158164904e-07,1.7711744498851203e-10,4.303296846219267e-14,1.6682380533783225e-08,0.08049698156774335,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.32834980470457964,0.006119768817819498,0.09714140135240346,0.022190784808763395,0.0021821201008536658,1.4960732246780525e-05,3.9221141746554254e-07,4.9500131924490195e-09,1.5656911564260716e-12
0.25,0.08524425568899625,0.0015303150290994524,0.023160504020049065,0.0027184039896920465,0.0002686789429336425,9.478578832905831e-07,2.328038005980236e-10,6.14331827210807e-14,2.099528888201142e-08,0.0837139406598968,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3272820014042358,0.006119639163073943,0.09680247440455947,0.023160504020049065,0.00227574856056486,1.7228563812823436e-05,4.7224931853473065e-07,6.226605428824629e-09,2.1400341662067677e-12
0.26,0.08851175116011481,0.0015915107724679097,0.024126835067603394,0.0029548435076286418,0.000291902575025756,1.132403178622876e-06,3.024932039321577e-10,8.640812008840185e-14,2.6166764959886e-08,0.0869202403876469,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.32621767063188445,0.006119509511075281,0.09646377812710605,0.024126835067603394,0.0023688981205064762,1.9718359384851407e-05,5.641082481146472e-07,7.756394505253203e-09,2.886935124829998e-12
0.27,0.09176862063908067,0.0016527052193301137,0.02508978050288327,0.003200929405636206,0.00031605531225058046,1.3429996861066103e-06,3.8889626039300665e-10,1.1988399346974574e-13,3.232060495577334e-08,0.09011591541975056,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.325156801094762,0.006119379861823454,0.09612535752539797,0.02508978050288327,0.00246156975345074,2.2440537300724907e-05,6.689141946568433e-07,9.575664769977757e-09,3.847718752348027e-12
0.28,0.09501489868193748,0.001713898369713534,0.026049343237229093,0.003456627841996441,0.0003411323803604748,1.5820230464401382e-06,4.951031967447501e-10,1.6423767280819734e-13,3.9592124501548737e-08,0.09330100031222395,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3240993815368282,0.006119250215318404,0.09578724243051129,0.026049343237229093,0.002553764466668838,2.5405449844566645e-05,7.878441532599452e-07,1.1724034947115016e-08,5.071280088505851e-12
0.29,0.09825061973234774,0.0017750902236456374,0.027005526435398997,0.003721905005276962,0.00036712901529025946,1.851952069036927e-06,6.246173847896484e-10,2.2237639384564546e-13,4.812865737307673e-08,0.0964755295087021,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.323045400738649,0.006119120571560073,0.09544945280444095,0.027005526435398997,0.002645483291246361,2.8623376677917157e-05,9.221257419286173e-07,1.4244596706846582e-08,6.615067263146842e-12
0.3,0.10147581812196389,0.0018362807811538912,0.027958333426950345,0.0039967271166708096,0.0003940404633755746,2.155367970124315e-06,7.813911898831448e-10,2.978292386863569e-13,5.809006730058048e-08,0.09963953734081,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.32199484751727564,0.0061189909305484035,0.09511200315381085,0.027958333426950345,0.0027367272731886987,3.210451875557567e-05,1.0730367796781111e-06,1.7184056382732884e-08,8.546152647075703e-12
0.31,0.104690528070792,0.001897470042265761,0.028907767668345085,0.004281060431308565,0.00042186198146837634,2.4949535553231177e-06,9.698628204552208e-10,3.948492596560085e-13,6.964924699234156e-08,0.10279305802852624,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.32094771072612643,0.006118861292283336,0.09477490440612546,0.028907767668345085,0.002827497469614252,3.5858992716055777e-05,1.2419048379021716e-06,2.0592872474351378e-08,1.0942382365264985e-11
0.32,0.10789478368755052,0.001958658007008713,0.029853832714042395,0.004574871239381286,0.00045058883703357746,2.873492360355564e-06,1.1949940623950815e-09,5.185259855615676e-13,8.299260740612865e-08,0.10593612568054181,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3199039792548696,0.006118731656764812,0.09443816533664462,0.029853832714042395,0.0029177949458492032,3.989682567537869e-05,1.4301067715852917e-06,2.452538988014925e-08,1.3893604444833268e-11
0.33,0.11108861897003848,0.0020198446754102124,0.03079653219901613,0.004878125867047219,0.0004802163082234711,3.2938677168402047e-06,1.4623104806432359e-09,6.749139390727094e-13,9.832057649739438e-08,0.10906877429462827,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.31886364202930345,0.0061186020239927755,0.09410179342392211,0.03079653219901613,0.0030076207736680926,4.422795041464379e-05,1.6390682123003109e-06,2.903997613456787e-08,1.750299554353068e-11
0.34,0.11427206780549085,0.0020810300474977234,0.031735869828642176,0.005190790677170229,0.0005107396839357255,3.759061799683319e-06,1.7779417224352143e-09,8.711709280541815e-13,1.1584807754241329e-07,0.11219103775799312,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3178266880112408,0.006118472393967167,0.09376579533645057,0.031735869828642176,0.003096976030273859,4.886220090388466e-05,1.8702630536382665e-06,3.419915141228865e-08,2.1888462533845144e-11
0.35000000000000003,0.11744516397094353,0.0021422141232987106,0.03267184937238907,0.005512832069993887,0.000542154263864396,4.272154602131947e-06,2.148664352892066e-09,1.115715383034747e-12,1.3580501587332222e-07,0.11530294984764482,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3167931061983898,0.006118342766687927,0.09343017722913327,0.03267184937238907,0.0031858617976592476,5.380930816219988e-05,2.125212899796108e-06,4.0069720191858724e-08,2.7184148554937847e-11
0.36,0.12060794113358418,0.0022033969028406367,0.03360447465936786,0.005844216483755737,0.0005744553585454653,4.836322910168273e-06,2.581944376843202e-09,1.4183926007874203e-12,1.5843674357177853e-07,0.11840454423074355,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3157628856242397,0.0061182131421549995,0.09309494494650883,0.03360447465936786,0.0032742791621549667,5.907889639409048e-05,2.4054865155983945e-06,4.672289632784803e-08,3.354201223996952e-11
0.37,0.12376043285111805,0.0022645783861509647,0.03453374957614729,0.006184910395275986,0.0006076382893990271,5.454839189354712e-06,3.085983067288509e-09,1.790665932329234e-12,1.840045391430293e-07,0.12149585446496709,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.31473601535794204,0.006118083520368325,0.09276010411276259,0.03453374957614729,0.003362229214204875,6.468047942725096e-05,2.7126992315459133e-06,5.423443150621946e-08,4.113352583683803e-11
0.38,0.12690267257211765,0.002325758573257157,0.03545967806473569,0.00653488032051723,0.0006416983887691863,6.131070483826346e-06,3.669762156889467e-09,2.2458173540004267e-12,2.1278606217562913e-07,0.12457691399886049,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.31371248450419625,0.0061179539013278455,0.09242566021312326,0.03545967806473569,0.003449713048158191,7.062345738079469e-05,3.048512356939123e-06,6.268473631375547e-08,5.015144604906608e-11
0.39,0.13003469363637565,0.0023869374641866756,0.036382264121467306,0.006894092815128301,0.0006766309999621302,6.868477271089881e-06,4.343090718814568e-09,2.79916781098969e-12,2.4507580748835394e-07,0.127647756172189,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.312692282203135,0.006117824285033504,0.09209161862997894,0.036382264121467306,0.0035367317621524115,7.691711357748931e-05,3.414632570945872e-06,7.21590005445685e-08,6.081168712551292e-11
0.4,0.13315652927526994,0.002448115058966981,0.03730151179608575,0.007262514474999913,0.0007124314772846978,7.670612242536455e-06,5.116655095240054e-09,3.4683261052122825e-12,2.8118556996254094e-07,0.13070841421630297,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3116753976302053,0.00611769467148524,0.0917579846692389,0.03730151179608575,0.0036232864580158703,8.357061169950107e-05,3.812811275671224e-06,8.274731567366162e-08,7.33553182025474e-11
0.41000000000000003,0.13626821261210503,0.0025092913576255337,0.03821742519107951,0.007640111936778475,0.0007490951860797444,8.541119129431e-06,6.002067007983253e-09,4.273443720188719e-12,3.2144487451019997e-07,0.1337589212544795,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.310661819996057,0.006117565060682997,0.09142476357368223,0.03821742519107951,0.00370937824119599,9.059299311420199e-05,4.244843974754684e-06,9.454478735637688e-08,8.805062084441203e-11
0.42,0.13936977666246914,0.0025704663601897938,0.03913000846108011,0.008026851878399459,0.0007866175027626462,9.483731451502056e-06,7.0119149170778414e-09,5.237499487201606e-12,3.6620142145029e-07,0.13679931030227935,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.309651538546427,0.006117435452626717,0.09109196053333779,0.03913000846108011,0.0037950082206936147,9.799317441956821e-05,4.712569612035005e-06,1.0765165144623188e-07,1.0519527623227713e-10
0.43,0.142461254334581,0.002631640066687221,0.04003926581239647,0.00842270101959981,0.0008249938148560486,1.0502271262878935e-05,8.159815696146997e-09,6.386607463339247e-12,4.158215118250645e-07,0.13982961426789378,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3086445425620258,0.006117305847316341,0.09075958068883416,0.04003926581239647,0.00388017750901124,0.00010577994516064573,5.217869910493463e-06,1.2217338380818122e-07,1.2511864388656365e-10
0.44,0.14554267842964225,0.002692812477145274,0.04094520150249876,0.008827626122438566,0.0008642195210251211,1.1600647868448968e-05,9.460467640497554e-09,7.750341474545054e-12,4.7069047745862363e-07,0.14284986595249696,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.30764082135842274,0.006117176244751811,0.09042762913730895,0.04094520150249876,0.003964887222096107,0.00011396196572031795,5.762668696027794e-06,1.3822081104715407e-07,1.4818414794228393e-10
0.45,0.14861408164218268,0.0027539835915914106,0.041847819839633725,0.009241593991800903,0.0009042900311113106,1.2782856522148308e-05,1.0929704568214567e-08,9.362093408806062e-12,5.312130935699373e-07,0.14586009805059127,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.306640364285934,0.00611704664493307,0.09009611093158432,0.041847819839633725,0.004049138479296676,0.00012254776536966704,6.348931213588559e-06,1.5591021557032312e-07,1.7479176810027777e-10
0.46,0.15167549656041074,0.002815153410053088,0.04274712518232968,0.009664571475911115,0.0009452007661667408,1.4052977108920456e-05,1.2584550729338676e-08,1.1259442886949643e-11,5.978139964755016e-07,0.14886034315035765,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.3056431607295079,0.006116917047860057,0.08976503108487988,0.04274712518232968,0.004132932403307957,0.000131545740468214,6.978663434742188e-06,1.7536344183102621e-07,2.0538063337976435e-10
0.47000000000000003,0.15472695566655412,0.0028763219325577643,0.043643121939092956,0.010096525466822295,0.000986947158486503,1.5415172803999467e-05,1.4443277193038198e-08,1.3484575352519871e-11,6.709380769192792e-07,0.15185063373399635,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.30464920010861435,0.006116787453532717,0.08943439456576163,0.043643121939092956,0.00421627012013632,0.00014096415281001086,7.653911355846191e-06,1.96707994704948e-07,2.404317283489452e-10
0.48,0.15776849133721066,0.002937489159132895,0.04453581456784523,0.010537422900927716,0.0010295246516427074,1.6873688723543747e-05,1.6525458622101483e-08,1.6084698302822937e-11,7.510508895357925e-07,0.15483100217807777,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.30365847187713013,0.00611665786195099,0.08910420630616356,0.04453581456784523,0.004299152759038117,0.00015081112810049098,8.37676029060901e-06,2.200771424908151e-07,2.80470698593884e-10
0.49,0.16080013584368485,0.002998655089805936,0.04542520757570402,0.010987230759437508,0.0010729287005154257,1.8432850551915533e-05,1.8852031783872647e-08,1.9112520919520836e-11,8.386390282664637e-07,0.15780148075387893,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.30267096552322975,0.0061165282731148185,0.08877447119196802,0.04542520757570402,0.004381581452493089,0.00016109465456618787,9.14933415369645e-06,2.4561000905765385e-07,3.260707746024815e-10
0.5,0.163821921352338,0.0030598197246043428,0.04631130551834292,0.011445916068885929,0.0011171547713261993,2.0097063165905e-05,2.1445354121226692e-08,2.2626724199432473e-11,9.342105244056126e-07,0.16076210162773366,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.30168667056927106,0.006116398687024144,0.08844519407481011,0.04631130551834292,0.0044635573361353625,0.00017182258167915216,9.973794741000051e-06,2.7345167266691296e-07,3.778557916785667e-10
0.51,0.16683387992492107,0.00312098306355557,0.04719411299986957,0.011913445901595371,0.0011621983416676576,2.1870809235122836e-05,2.432926428106845e-08,2.669250572769204e-11,1.0382952045907678e-06,0.1637128968613655,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.300705576571687,0.006116269103678908,0.08811637975763587,0.04719411299986957,0.004545081548736809,0.0001830026190033671,1.0852341001194157e-05,3.037532520665179e-07,4.3650333388615163e-10
0.52,0.169836043518924,0.0031821451066870723,0.04807363467206918,0.012389787376180543,0.001208054900536581,2.3758647824472365e-05,2.7529142368979344e-08,3.138210772458493e-11,1.1514450774635795e-06,0.16665389841223693,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.2997276731208717,0.006116139523079054,0.08778803301227533,0.04807363467206918,0.004626155232126432,0.000194642335141493,1.1787208306039095e-05,3.3667200117631257e-07,5.027479699597484e-10
0.53,0.17282844398790484,0.003243305854026302,0.04894987523442112,0.012874907657998716,0.0012547199483620942,2.576521297213272e-05,3.1071972406228656e-08,3.677543168585666e-11,1.2742346737825662e-06,0.16958513813387854,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.29875294984107337,0.006116009945224521,0.08746015855792999,0.04894987523442112,0.004706779531187798,0.00020674915679489577,1.2780667712163754e-05,3.7237138901821613e-07,5.773846192534211e-10
0.54,0.17581111308183855,0.003304465305600713,0.049822839433173,0.013368773959652063,0.0013021889970384088,2.7895212274560834e-05,3.49864041488861e-08,4.296062831116443e-11,1.407261421784556e-06,0.17250664777623784,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.2977813963902807,0.006115880370115253,0.08713276108717594,0.049822839433173,0.004786955593761539,0.0002193303679106527,1.3835025223537652e-05,4.1102119032567804e-07,6.61272004394609e-10
0.55,0.17878408244744218,0.0033656234614377577,0.05069253206155975,0.013871353541422483,0.0013504575699514292,3.0153425446002684e-05,3.9302817392947474e-08,5.003478703697458e-11,1.5511459688287044e-06,0.17541845898600442,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.2968130024601166,0.006115750797751192,0.08680584523417778,0.05069253206155975,0.004866684570663261,0.00023239310893534006,1.4952621045495046e-05,4.5279755915525253e-07,7.553362406874541e-10
0.56,0.18174738362852325,0.003426780321564887,0.05155895795862856,0.014382613711774093,0.0013995212020113722,3.25447028900111e-05,4.4053385226890663e-08,5.810459145342629e-11,1.7065325458480372e-06,0.17832060330695837,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.29584775777572536,0.006115621228132279,0.08647941561313965,0.05155895795862856,0.0049459676155611506,0.0002459443761427416,1.6135828841337707e-05,4.978831155763802e-07,8.605745053723699e-10
0.5700000000000001,0.18470104806630075,0.0034879358860095532,0.05242212200975642,0.014902521827770167,0.0014493754396775536,3.50739642439856e-05,4.927214011286067e-08,6.728708903673654e-11,1.8740892698105467e-06,0.1812131121802912,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.2948856520956675,0.006115491661258455,0.08615347677142893,0.05242212200975642,0.005024805885024009,0.0002599910210643303,1.7387054980407957e-05,5.464670127707483e-07,9.780588514685923e-10
0.58,0.18764510709975368,0.003549090154799205,0.053282029145109565,0.015431045295578663,0.001500015840991162,3.774619694087112e-05,5.4995038434648627e-08,7.771041548997817e-11,2.0545084977841113e-06,0.18409601694495448,0.5,0.11,0.06,1.0,1.09,3.07,2.89,472.0,1.0,0.29392667521180665,0.006115362097129664,0.08582803324633925,0.053282029145109565,0.005103200538362283,0.0002745397499801104,1.8708737790612832e-05,5.987450200017374e-07,1.108940092685996e-09
