AK1,AK2,AKHSDHI,AKHSDHII,ASA,ASADH,AdoMet,Asp,AspP,CGS,Cys,Cysta,DHDPS1,DHDPS2,Gly,HSK,Hser,Ile,IleTRNA,LKR,Lys,LysTRNA,PHser,Phosphate,Sacc,TD,THA,TS1,Thr,ThrTRNA,Val,Time
0.25,0.25,0.63,0.63,0.7069520651046742,11.6,20.0,1500.0,0.450071339573254,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.590085088328447,8.18139412879059e-06,0.0,0.0,3.4473830883523093,0.0,0.444743884040708,10000.0,0.0,0.36,0.0,7.4,0.004061237283057357,0.0,100.0,1.96
0.25,0.25,0.63,0.63,0.7071876499382768,11.6,20.0,1500.0,0.4500838328590032,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5921404397627031,8.362376463955488e-06,0.0,0.0,3.4681558211663703,0.0,0.4492087648492437,10000.0,0.0,0.36,0.0,7.4,0.004127078972805181,0.0,100.0,1.97
0.25,0.25,0.63,0.63,0.7074234070633217,11.6,20.0,1500.0,0.45009628397833995,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5941829004373197,8.546273407057093e-06,0.0,0.0,3.4889184446734007,0.0,0.45368800900817413,10000.0,0.0,0.36,0.0,7.4,0.004193577011218487,0.0,100.0,1.98
0.25,0.25,0.63,0.63,0.707659374923408,11.6,20.0,1500.0,0.4501087069514473,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5962125709796392,8.733113678021688e-06,0.0,0.0,3.509670915321444,0.0,0.4581815154737204,10000.0,0.0,0.36,0.0,7.4,0.004260733455202112,0.0,100.0,1.99
0.25,0.25,0.63,0.63,0.707895593543996,11.6,20.0,1500.0,0.4501211165638425,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5982295508574303,8.922926044059555e-06,0.0,0.0,3.530413187918329,0.0,0.4626891837984349,10000.0,0.0,0.36,0.0,7.4,0.004328550353311119,0.0,100.0,2.0
0.25,0.25,0.63,0.63,0.7081320987052305,11.6,20.0,1500.0,0.450133525994519,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.60023393965122,9.1157393897213e-06,0.0,0.0,3.5511452216895556,0.0,0.4672109145730508,10000.0,0.0,0.36,0.0,7.4,0.0043970297332801694,0.0,100.0,2.01
0.25,0.25,0.63,0.63,0.7083689242481638,11.6,20.0,1500.0,0.45014594775465677,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6022258365507424,9.31158268917168e-06,0.0,0.0,3.5718669778807666,0.0,0.4717466092516117,10000.0,0.0,0.36,0.0,7.4,0.004466173606959032,0.0,100.0,2.02
0.25,0.25,0.63,0.63,0.7086061022628238,11.6,20.0,1500.0,0.450158393764173,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6042053403138746,9.510485003928516e-06,0.0,0.0,3.5925784195622286,0.0,0.47629617013721,10000.0,0.0,0.36,0.0,7.4,0.004535983970715046,0.0,100.0,2.03
0.25,0.25,0.63,0.63,0.7088436630882146,11.6,20.0,1500.0,0.4501708753517216,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6061725492666378,9.712475482862767e-06,0.0,0.0,3.613279511628839,0.0,0.4808595003819884,10000.0,0.0,0.36,0.0,7.4,0.004606462805433146,0.0,100.0,2.04
0.25,0.25,0.63,0.63,0.7090816357881028,11.6,20.0,1500.0,0.4501834034374916,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6081275612130541,9.917583355648213e-06,0.0,0.0,3.633970220312236,0.0,0.4854365039398505,10000.0,0.0,0.36,0.0,7.4,0.004677612077701156,0.0,100.0,2.05
0.25,0.25,0.63,0.63,0.7093200512526304,11.6,20.0,1500.0,0.4501959897248476,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6100704728475222,1.0125837890061062e-05,0.0,0.0,3.6546505100003435,0.0,0.4900270852581978,10000.0,0.0,0.36,0.0,7.4,0.004749433747536763,0.0,100.0,2.06
0.25,0.25,0.63,0.63,0.7095589373716954,11.6,20.0,1500.0,0.4502086448459406,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6120013806692592,1.033726845842882e-05,0.0,0.0,3.675320348186685,0.0,0.49463114975763867,10000.0,0.0,0.36,0.0,7.4,0.004821929756363087,0.0,100.0,2.07
0.25,0.25,0.63,0.63,0.7097983200615139,11.6,20.0,1500.0,0.450221378756113,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6139203807878093,1.0551904523497507e-05,0.0,0.0,3.695979704417735,0.0,0.49924860372996144,10000.0,0.0,0.36,0.0,7.4,0.004895102029566136,0.0,100.0,2.08
0.25,0.25,0.63,0.63,0.7100382238014458,11.6,20.0,1500.0,0.45023420094014815,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6158275688213388,1.076977563104099e-05,0.0,0.0,3.7166285497424356,0.0,0.5038793542847786,10000.0,0.0,0.36,0.0,7.4,0.004968952477832168,0.0,100.0,2.09
0.25,0.25,0.63,0.63,0.7102786716339955,11.6,20.0,1500.0,0.4502471204122699,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6177230398966356,1.0990911409861066e-05,0.0,0.0,3.737266856712203,0.0,0.508523309349528,10000.0,0.0,0.36,0.0,7.4,0.005043482997147718,0.0,100.0,2.1
0.25,0.25,0.63,0.63,0.7105196852587184,11.6,20.0,1500.0,0.4502601457365402,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6196068886349422,1.1215341570526604e-05,0.0,0.0,3.757894599295598,0.0,0.5131803776596144,10000.0,0.0,0.36,0.0,7.4,0.005118695469030046,0.0,100.0,2.11
0.25,0.25,0.63,0.63,0.7107612880926659,11.6,20.0,1500.0,0.4502732856916214,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6214792086902617,1.144309586428475e-05,0.0,0.0,3.778511750097585,0.0,0.5178504684371551,10000.0,0.0,0.36,0.0,7.4,0.005194591768038583,0.0,100.0,2.12
0.25,0.25,0.63,0.63,0.7110035020796126,11.6,20.0,1500.0,0.45028654857770517,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6233400932307132,1.1674204125899476e-05,0.0,0.0,3.799118283258689,0.0,0.5225334917259143,10000.0,0.0,0.36,0.0,7.4,0.005271173753943623,0.0,100.0,2.13
0.25,0.25,0.63,0.63,0.7112463469503012,11.6,20.0,1500.0,0.45029994205583024,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6251896350501299,1.190869628358346e-05,0.0,0.0,3.819714175127151,0.0,0.5272293584689577,10000.0,0.0,0.36,0.0,7.4,0.00534844326991072,0.0,100.0,2.14
0.25,0.25,0.63,0.63,0.7114898413044175,11.6,20.0,1500.0,0.4503134733828985,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6270279264048347,1.2146602344471639e-05,0.0,0.0,3.840299403275828,0.0,0.5319379803950749,10000.0,0.0,0.36,0.0,7.4,0.005426402145156215,0.0,100.0,2.15
0.25,0.25,0.63,0.63,0.7117340026105902,11.6,20.0,1500.0,0.45032714941167573,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6288550590136399,1.2387952394621284e-05,0.0,0.0,3.8608739465022013,0.0,0.5366592700187814,10000.0,0.0,0.36,0.0,7.4,0.005505052194947264,0.0,100.0,2.16
0.25,0.25,0.63,0.63,0.7119788472063916,11.6,20.0,1500.0,0.4503409765907909,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6306711240578463,1.263277659901192e-05,0.0,0.0,3.8814377848283685,0.0,0.541393140640317,10000.0,0.0,0.36,0.0,7.4,0.005584395220601811,0.0,100.0,2.17
0.25,0.25,0.63,0.63,0.7122243925476933,11.6,20.0,1500.0,0.4503549617841966,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6324762119140119,1.2881105159308894e-05,0.0,0.0,3.9019908972141826,0.0,0.5461395059776778,10000.0,0.0,0.36,0.0,7.4,0.005664433017322888,0.0,100.0,2.18
0.25,0.25,0.63,0.63,0.7124706562896281,11.6,20.0,1500.0,0.45036911193635476,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6342704122631365,1.3132968331120221e-05,0.0,0.0,3.9225332624916103,0.0,0.5508982803169598,10000.0,0.0,0.36,0.0,7.4,0.005745167370997675,0.0,100.0,2.19
0.25,0.25,0.63,0.63,0.712717653004285,11.6,20.0,1500.0,0.45038343287646554,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.636053814480613,1.3388396485629011e-05,0.0,0.0,3.943064862701781,0.0,0.555669379049307,10000.0,0.0,0.36,0.0,7.4,0.005826600046765598,0.0,100.0,2.2
0.25,0.25,0.63,0.63,0.7129653962792862,11.6,20.0,1500.0,0.4503979300829965,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6378265073869082,1.3647420070188095e-05,0.0,0.0,3.963585680961406,0.0,0.5604527183276079,10000.0,0.0,0.36,0.0,7.4,0.0059087327963274275,0.0,100.0,2.21
0.25,0.25,0.63,0.63,0.7132138987209373,11.6,20.0,1500.0,0.45041260868483046,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6395885792471881,1.3910069608260945e-05,0.0,0.0,3.984095701459585,0.0,0.5652482150659808,10000.0,0.0,0.36,0.0,7.4,0.005991567357956277,0.0,100.0,2.22
0.25,0.25,0.63,0.63,0.7134631719542278,11.6,20.0,1500.0,0.45042747346126527,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6413401177713184,1.4176375699421578e-05,0.0,0.0,4.004594909457793,0.0,0.5700557869397721,10000.0,0.0,0.36,0.0,7.4,0.0060751054564975775,0.0,100.0,2.23
0.25,0.25,0.63,0.63,0.7137132266228308,11.6,20.0,1500.0,0.45044252884201447,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6430812101138639,1.4446369019354658e-05,0.0,0.0,4.025083291289893,0.0,0.5748753523855584,10000.0,0.0,0.36,0.0,7.4,0.006159348803369107,0.0,100.0,2.24
0.25,0.25,0.63,0.63,0.7139640723891029,11.6,20.0,1500.0,0.4504577789072064,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6448119428740889,1.4720080319855392e-05,0.0,0.0,4.045560834362128,0.0,0.5797068306011449,10000.0,0.0,0.36,0.0,7.4,0.006244299096560959,0.0,100.0,2.25
0.25,0.25,0.63,0.63,0.7142157179340848,11.6,20.0,1500.0,0.450473227387385,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6465324020959576,1.4997540428829626e-05,0.0,0.0,4.066027527153123,0.0,0.5845501415455662,10000.0,0.0,0.36,0.0,7.4,0.00632995802063557,0.0,100.0,2.26
0.25,0.25,0.63,0.63,0.7144681723247891,11.6,20.0,1500.0,0.4504888782441832,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6482426731293744,1.5278780220973436e-05,0.0,0.0,4.086483357763613,0.0,0.5894052056764219,10000.0,0.0,0.36,0.0,7.4,0.0064163272521858125,0.0,100.0,2.27
0.25,0.25,0.63,0.63,0.7147214495209016,11.6,20.0,1500.0,0.45050473758427506,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6499428401728238,1.556383052113064e-05,0.0,0.0,4.106928309136199,0.0,0.5942719430841116,10000.0,0.0,0.36,0.0,7.4,0.006503408477825374,0.0,100.0,2.28
0.25,0.25,0.63,0.63,0.7149755587029016,11.6,20.0,1500.0,0.4505208095518231,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6516329872549173,1.5852722311698308e-05,0.0,0.0,4.127362369314274,0.0,0.5991502753498623,10000.0,0.0,0.36,0.0,7.4,0.006591203355579418,0.0,100.0,2.29
0.25,0.25,0.63,0.63,0.7152305076638817,11.6,20.0,1500.0,0.450537097768951,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6533131978901753,1.6145486659891888e-05,0.0,0.0,4.1477855278443245,0.0,0.6040401248941379,10000.0,0.0,0.36,0.0,7.4,0.006679713528424418,0.0,100.0,2.3
0.25,0.25,0.63,0.63,0.7154863034806066,11.6,20.0,1500.0,0.45055360562073565,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.654983555010926,1.644215470335502e-05,0.0,0.0,4.168197775064152,0.0,0.6089414148477268,10000.0,0.0,0.36,0.0,7.4,0.0067689406269670115,0.0,100.0,2.31
0.25,0.25,0.63,0.63,0.7157429525135129,11.6,20.0,1500.0,0.45057033625520715,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6566441409673042,1.674275765015943e-05,0.0,0.0,4.188599102102865,0.0,0.6138540690517393,10000.0,0.0,0.36,0.0,7.4,0.006858886269443962,0.0,100.0,2.32
0.25,0.25,0.63,0.63,0.71600046040671,11.6,20.0,1500.0,0.45058729258334906,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6582950375272524,1.7047326778805036e-05,0.0,0.0,4.208989500880885,0.0,0.6187780120576104,10000.0,0.0,0.36,0.0,7.4,0.006949552061722194,0.0,100.0,2.33
0.25,0.25,0.63,0.63,0.7162588320879788,11.6,20.0,1500.0,0.4506044772790981,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6599363258765195,1.7355893438219836e-05,0.0,0.0,4.229368964109942,0.0,0.6237131691270972,10000.0,0.0,0.36,0.0,7.4,0.00704093959729876,0.0,100.0,2.34
0.25,0.25,0.63,0.63,0.7165180717687732,11.6,20.0,1500.0,0.45062189277934434,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6615680866186624,1.7668489047760022e-05,0.0,0.0,4.249737485293078,0.0,0.6286594662322811,10000.0,0.0,0.36,0.0,7.4,0.007133050457300873,0.0,100.0,2.35
0.25,0.25,0.63,0.63,0.7167781830452163,11.6,20.0,1500.0,0.450639541320543,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6631903997734132,1.7985145094514696e-05,0.0,0.0,4.270095058621223,0.0,0.6336168300291805,10000.0,0.0,0.36,0.0,7.4,0.007225886210993892,0.0,100.0,2.36
0.25,0.25,0.63,0.63,0.7170391728554175,11.6,20.0,1500.0,0.45065742637325856,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6648033447127587,1.830589302770279e-05,0.0,0.0,4.290441674920911,0.0,0.6385851868239197,10000.0,0.0,0.36,0.0,7.4,0.007319448435686664,0.0,100.0,2.37
0.25,0.25,0.63,0.63,0.7173010468664235,11.6,20.0,1500.0,0.45067555096991496,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6664070002354531,1.8630764381774744e-05,0.0,0.0,4.310777326378032,0.0,0.6435644637778684,10000.0,0.0,0.36,0.0,7.4,0.007413738693527849,0.0,100.0,2.38
0.25,0.25,0.63,0.63,0.717563808532722,11.6,20.0,1500.0,0.45069391736349934,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6680014445822262,1.8959790801536928e-05,0.0,0.0,4.331102007501926,0.0,0.6485545891536035,10000.0,0.0,0.36,0.0,7.4,0.007508758526770221,0.0,100.0,2.39
0.25,0.25,0.63,0.63,0.7178274607828409,11.6,20.0,1500.0,0.4507125276389612,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6695867554085396,1.9293003997143734e-05,0.0,0.0,4.351415713398308,0.0,0.653555491874293,10000.0,0.0,0.36,0.0,7.4,0.007604509466254228,0.0,100.0,2.4
0.25,0.25,0.63,0.63,0.7180920060193478,11.6,20.0,1500.0,0.4507313837132125,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6711630097845876,1.963043574409769e-05,0.0,0.0,4.371718439769266,0.0,0.658567101523695,10000.0,0.0,0.36,0.0,7.4,0.007700993031408034,0.0,100.0,2.41
0.25,0.25,0.63,0.63,0.7183574461188499,11.6,20.0,1500.0,0.4507504873351275,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6727302841952966,1.997211788324932e-05,0.0,0.0,4.392010182913263,0.0,0.6635893483461581,10000.0,0.0,0.36,0.0,7.4,0.007798210730247476,0.0,100.0,2.42
0.25,0.25,0.63,0.63,0.7186237824319948,11.6,20.0,1500.0,0.4507698400855428,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6742886545403249,2.0318082320797295e-05,0.0,0.0,4.412290939725137,0.0,0.6686221632466222,10000.0,0.0,0.36,0.0,7.4,0.007896164059376105,0.0,100.0,2.43
0.25,0.25,0.63,0.63,0.7188910157834693,11.6,20.0,1500.0,0.4507894433772573,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6758381961340634,2.066836102828829e-05,0.0,0.0,4.432560707696099,0.0,0.6736654777906161,10000.0,0.0,0.36,0.0,7.4,0.007994854503985143,0.0,100.0,2.44
0.25,0.25,0.63,0.63,0.7191591464720006,11.6,20.0,1500.0,0.45080929845503226,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6773789837056351,2.1022986042617114e-05,0.0,0.0,4.452819484913734,0.0,0.6787192242042611,10000.0,0.0,0.36,0.0,7.4,0.008094283537853532,0.0,100.0,2.45
0.25,0.25,0.63,0.63,0.7194281760463362,11.6,20.0,1500.0,0.45082940661578325,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6789110914933177,2.1381989417699386e-05,0.0,0.0,4.473067268535277,0.0,0.683783334874507,10000.0,0.0,0.36,0.0,7.4,0.008194452632533334,0.0,100.0,2.46
0.25,0.25,0.63,0.63,0.7196981083412644,11.6,20.0,1500.0,0.450849769337029,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6804345932996255,2.174540319627991e-05,0.0,0.0,4.493304053896992,0.0,0.6888577420575992,10000.0,0.0,0.36,0.0,7.4,0.008295363262708133,0.0,100.0,2.47
0.25,0.25,0.63,0.63,0.7199689440279555,11.6,20.0,1500.0,0.45087038760122544,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6819495622015701,2.2113259558226295e-05,0.0,0.0,4.513529839198985,0.0,0.6939423794126084,10000.0,0.0,0.36,0.0,7.4,0.008397016878007094,0.0,100.0,2.48
0.25,0.25,0.63,0.63,0.7202406833264781,11.6,20.0,1500.0,0.4508912622320718,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6834560706948749,2.248559074671727e-05,0.0,0.0,4.533744623173388,0.0,0.699037181238132,10000.0,0.0,0.36,0.0,7.4,0.008499414917034267,0.0,100.0,2.49
0.25,0.25,0.63,0.63,0.7205133261042083,11.6,20.0,1500.0,0.45091239390671206,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6849541906992078,2.2862429065564693e-05,0.0,0.0,4.553948404999755,0.0,0.7041420824445994,10000.0,0.0,0.36,0.0,7.4,0.00860255880787752,0.0,100.0,2.5
0.25,0.25,0.63,0.63,0.7207868718758291,11.6,20.0,1500.0,0.45093378315573474,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6864439935581812,2.3243806879213663e-05,0.0,0.0,4.574141184305062,0.0,0.7092570185542738,10000.0,0.0,0.36,0.0,7.4,0.008706449968108586,0.0,100.0,2.51
0.25,0.25,0.63,0.63,0.7210613198033317,11.6,20.0,1500.0,0.450955430363173,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6879255500393511,2.362975661274247e-05,0.0,0.0,4.594322961163715,0.0,0.7143819257012513,10000.0,0.0,0.36,0.0,7.4,0.008811089804783033,0.0,100.0,2.52
0.25,0.25,0.63,0.63,0.7213366686960134,11.6,20.0,1500.0,0.4509773357665047,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6893989303342182,2.4020310751862543e-05,0.0,0.0,4.614493736097539,0.0,0.7195167406314608,10000.0,0.0,0.36,0.0,7.4,0.008916479714440258,0.0,100.0,2.53
0.25,0.25,0.63,0.63,0.7216129170104802,11.6,20.0,1500.0,0.45099949945665213,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6908642040582276,2.441550184291858e-05,0.0,0.0,4.634653510075789,0.0,0.7246614007026649,10000.0,0.0,0.36,0.0,7.4,0.009022621083103519,0.0,100.0,2.54
0.25,0.25,0.63,0.63,0.7218900631552357,11.6,20.0,1500.0,0.4510219214710073,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6923214402929975,2.4815362481431334e-05,0.0,0.0,4.654802284211385,0.0,0.7298158437636713,10000.0,0.0,0.36,0.0,7.4,0.009129515288457866,0.0,100.0,2.55
0.25,0.25,0.63,0.63,0.7221681078969455,11.6,20.0,1500.0,0.4510446025283254,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6937707079199346,2.5219925221587198e-05,0.0,0.0,4.674940057361294,0.0,0.7349800072001165,10000.0,0.0,0.36,0.0,7.4,0.009237163717056136,0.0,100.0,2.56
0.25,0.25,0.63,0.63,0.7224470503727223,11.6,20.0,1500.0,0.4510675428108423,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6952120750673602,2.562922272623423e-05,0.0,0.0,4.695066830103244,0.0,0.7401538295158153,10000.0,0.0,0.36,0.0,7.4,0.00934556773580482,0.0,100.0,2.57
0.25,0.25,0.63,0.63,0.7227268889356843,11.6,20.0,1500.0,0.4510907422225148,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6966456092277428,2.604328773507699e-05,0.0,0.0,4.715182603892504,0.0,0.7453372499974525,10000.0,0.0,0.36,0.0,7.4,0.009454728698010244,0.0,100.0,2.58
0.25,0.25,0.63,0.63,0.7230076217019327,11.6,20.0,1500.0,0.4511142005560726,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6980713773335331,2.646215304410208e-05,0.0,0.0,4.735287380516407,0.0,0.7505302084976726,10000.0,0.0,0.36,0.0,7.4,0.009564647947289702,0.0,100.0,2.59
0.25,0.25,0.63,0.63,0.7232892465505524,11.6,20.0,1500.0,0.4511379174930188,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.6994894457571634,2.6885851505578227e-05,0.0,0.0,4.755381162094359,0.0,0.7557326454350821,10000.0,0.0,0.36,0.0,7.4,0.00967532681757149,0.0,100.0,2.6
0.25,0.25,0.63,0.63,0.7235717611236115,11.6,20.0,1500.0,0.4511618926036295,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7008998803110483,2.7314416028056192e-05,0.0,0.0,4.7754639510778265,0.0,0.7609445017942478,10000.0,0.0,0.36,0.0,7.4,0.009786766633094857,0.0,100.0,2.61
0.25,0.25,0.63,0.63,0.7238551628261622,11.6,20.0,1500.0,0.45118612534695374,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7023027462475845,2.7747879576368897e-05,0.0,0.0,4.795535750250347,0.0,0.7661657191256984,10000.0,0.0,0.36,0.0,7.4,0.009898968708410064,0.0,100.0,2.62
0.25,0.25,0.63,0.63,0.7241394488262392,11.6,20.0,1500.0,0.4512106150708141,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7036981082591502,2.8186275171631267e-05,0.0,0.0,4.815596562727522,0.0,0.771396239545923,10000.0,0.0,0.36,0.0,7.4,0.010011934348378326,0.0,100.0,2.63
0.25,0.25,0.63,0.63,0.7244246160550322,11.6,20.0,1500.0,0.45123536101264866,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7050860304784158,2.862963589119625e-05,0.0,0.0,4.835646391956258,0.0,0.776636005736887,10000.0,0.0,0.36,0.0,7.4,0.010125664848180296,0.0,100.0,2.64
0.25,0.25,0.63,0.63,0.7247106614735943,11.6,20.0,1500.0,0.4512603636142323,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.706466576960944,2.907799479978795e-05,0.0,0.0,4.85568524051946,0.0,0.7818849601891821,10000.0,0.0,0.36,0.0,7.4,0.010240161506466502,0.0,100.0,2.65
0.25,0.25,0.63,0.63,0.7249975818865838,11.6,20.0,1500.0,0.45128562360353236,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7078398113481631,2.9531384997595323e-05,0.0,0.0,4.875713110970785,0.0,0.7871430457305783,10000.0,0.0,0.36,0.0,7.4,0.01035542561617366,0.0,100.0,2.66
0.25,0.25,0.63,0.63,0.7252853736833307,11.6,20.0,1500.0,0.4513111407183142,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7092057963988332,2.9989839687131133e-05,0.0,0.0,4.895730006995085,0.0,0.7924102062608076,10000.0,0.0,0.36,0.0,7.4,0.010471458451757508,0.0,100.0,2.67
0.25,0.25,0.63,0.63,0.7255740330316651,11.6,20.0,1500.0,0.4513369146616077,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7105645943397739,3.0453392123183616e-05,0.0,0.0,4.915735932539741,0.0,0.7976863862015305,10000.0,0.0,0.36,0.0,7.4,0.010588261278749884,0.0,100.0,2.68
0.25,0.25,0.63,0.63,0.7258635558779188,11.6,20.0,1500.0,0.4513629451017072,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7119162668658656,3.092207561281627e-05,0.0,0.0,4.935730891814654,0.0,0.8029715304963334,10000.0,0.0,0.36,0.0,7.4,0.010705835353758696,0.0,100.0,2.69
0.25,0.25,0.63,0.63,0.7261539379469236,11.6,20.0,1500.0,0.451389231672172,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7132608751400487,3.1395923515368034e-05,0.0,0.0,4.95571488929225,0.0,0.8082655846107305,10000.0,0.0,0.36,0.0,7.4,0.01082418192446796,0.0,100.0,2.7
0.25,0.25,0.63,0.63,0.7264451747420125,11.6,20.0,1500.0,0.45141577397182564,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7145984797933232,3.187496924245316e-05,0.0,0.0,4.975687929707479,0.0,0.8135684945321618,10000.0,0.0,0.36,0.0,7.4,0.010943302229637757,0.0,100.0,2.71
0.25,0.25,0.63,0.63,0.7267372615450194,11.6,20.0,1500.0,0.4514425715647565,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7159291409247505,3.235924625796134e-05,0.0,0.0,4.995650018057813,0.0,0.8188802067699961,10000.0,0.0,0.36,0.0,7.4,0.011063197499104277,0.0,100.0,2.72
0.25,0.25,0.63,0.63,0.7270301934162785,11.6,20.0,1500.0,0.4514696239803173,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7172529181014508,3.2848788078057546e-05,0.0,0.0,5.015601159603249,0.0,0.8242006683555272,10000.0,0.0,0.36,0.0,7.4,0.011183868953779779,0.0,100.0,2.73
0.25,0.25,0.63,0.63,0.727323965549308,11.6,20.0,1500.0,0.4514969308532326,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.718569870536352,3.334362824740411e-05,0.0,0.0,5.0355413594753164,0.0,0.829529826576301,10000.0,0.0,0.36,0.0,7.4,0.011305317810195998,0.0,100.0,2.74
0.25,0.25,0.63,0.63,0.7276185740705019,11.6,20.0,1500.0,0.4515244922394928,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7198800574889485,3.384380028554878e-05,0.0,0.0,5.055470621795515,0.0,0.8348676283770994,10000.0,0.0,0.36,0.0,7.4,0.011427545290747926,0.0,100.0,2.75
0.25,0.25,0.63,0.63,0.7279140140560205,11.6,20.0,1500.0,0.45155230783298617,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7211835372714805,3.43493378198735e-05,0.0,0.0,5.0753889518614415,0.0,0.8402140218453993,10000.0,0.0,0.36,0.0,7.4,0.01155055259829083,0.0,100.0,2.76
0.25,0.25,0.63,0.63,0.7282102803149874,11.6,20.0,1500.0,0.4515803772748772,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.722480367641428,3.4860274533088464e-05,0.0,0.0,5.095296355283418,0.0,0.8455689556247148,10000.0,0.0,0.36,0.0,7.4,0.01167434092617274,0.0,100.0,2.77
0.25,0.25,0.63,0.63,0.7285073674900943,11.6,20.0,1500.0,0.45160870019334787,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.7237706058519274,3.537664415648736e-05,0.0,0.0,5.115192837873583,0.0,0.8509323788392372,10000.0,0.0,0.36,0.0,7.4,0.011798911459523146,0.0,100.0,2.78
