Ba,Bn,Cy,M,Ma,Time
937.078311533896,43.21995343562976,3.1178681729804957e-06,476436.4190161573,579.2571329914425,0.25
969.135194940092,45.8609732855413,3.6152903393101544e-06,476394.813074298,622.2334622579062,0.26
1001.2075254876044,48.535506838004004,4.164754745509158e-06,476351.9419124378,666.5564011713581,0.27
1033.3336440725955,51.242162055184984,4.768993056284793e-06,476307.81218217156,712.2217619146437,0.28
1065.5509481619133,53.97979663543312,5.430760131380446e-06,476262.42872109625,759.2271617296738,0.29
1097.8959540002706,56.747501297495,6.1528406232984015e-06,476215.794609521,807.5719696555506,0.3
1130.4043546180724,59.54458565121658,6.938057489301348e-06,476167.91121965344,857.257260540346,0.31
1163.1110789636664,62.370563714145966,7.789279893383748e-06,476118.7782654968,908.2857683828792,0.32
1196.0503486966038,65.22514091539641,8.709432046038066e-06,476068.39384822064,960.661844059741,0.33
1229.2557335617773,68.10820234670726,9.701502533043139e-06,476016.75449739734,1014.3914170723831,0.34
1262.760207316528,71.0198005153746,1.0768553454911022e-05,475963.855213916,1069.4819556627167,0.35000000000000003
1296.5962020500056,73.96014478682402,1.1913730366679814e-05,475909.689506922,1125.9424327520956,0.36
1330.7956603022335,76.92959241852836,1.3140272886972021e-05,475854.2494257822,1183.7832967065956,0.37
1365.390093951346,79.92863454027875,1.4451523650026386e-05,475797.52560805395,1243.0164265711248,0.38
1400.4106237991937,82.95789850526155,1.5850944718214155e-05,475739.5072731145,1303.6551401494205,0.39
1435.8880485164664,86.01812476686314,1.734211887128073e-05,475680.1823005099,1365.7141196880639,0.4
1471.8528754650379,89.1101787687184,1.8928767180417822e-05,475619.5371886683,1429.2094540576036,0.41000000000000003
1508.3353913553556,92.23502509468267,2.0614758005115167e-05,475557.55714473187,1494.1585531634955,0.42
1545.365697475598,95.39373884845685,2.2404126298977788e-05,475494.2260390859,1560.580194470024,0.43
1582.9737714441612,98.58748529697561,2.4301074497352385e-05,475429.52648067416,1628.4944513540722,0.44
1621.1895118487917,101.8175267671077,2.630999162783464e-05,475363.4397800028,1697.9227317124205,0.45
1660.0427921521728,105.08520735312204,2.8435462503145677e-05,475295.9460106581,1768.8877195691048,0.46
1699.5635088815973,108.39195930321314,3.0682282993744814e-05,475227.02396848385,1841.4134177234632,0.47000000000000003
1739.781634599989,111.7392881594371,3.3055469160984315e-05,475156.6512334172,1915.5250889201475,0.48
1780.7272656249866,115.12878186406775,3.5560279054875505e-05,475084.80411444296,1991.2493126601137,0.49
1822.4306751787244,118.56209515296406,3.820221618903407e-05,475011.4577153844,2068.613922400764,0.5
1864.9223640896364,122.04096000281896,4.0987056899598605e-05,474936.5858695877,2147.648072731821,0.51
1908.2331101415377,125.56717146135657,4.3920852768652066e-05,474860.1612025358,2228.3821795344584,0.52
1952.3940259446588,129.14259688408805,4.700995823582736e-05,474782.1550647187,2310.847989315008,0.53
1997.4366032868325,132.76916495005804,5.026103577289602e-05,474702.5375835263,2395.078529752655,0.54
2043.392776516328,136.4488724538938,5.368108318932932e-05,474621.2776025261,2481.10817297388,0.55
2090.294966875265,140.18377739144398,5.727744169719815e-05,474538.34271242854,2568.972606848878,0.56
2138.176146520219,143.97600307455107,6.105782372940386e-05,474453.69920414453,2658.7088846392626,0.5700000000000001
2187.0698869140465,147.82773467318998,6.50303245164494e-05,474367.31207709934,2750.355418982118,0.58
2237.0104220930116,151.7412214682577,6.920344883382312e-05,474279.14500407205,2843.95201977608,0.59
2288.0327029061646,155.7187762878983,7.358612890471613e-05,474189.16031837324,2939.539909456906,0.6
2340.1724587603235,159.762776101081,7.818774769612962e-05,474097.318989581,3037.1617499552276,0.61
2393.466260287576,163.87566397720497,8.30181647273828e-05,474003.5805904999,3136.8616784439578,0.62
2447.9515775848736,168.05994847708862,8.808773607275909e-05,473907.9032821554,3238.685324936806,0.63
2503.6668545722882,172.31820751007092,9.340734827151979e-05,473810.2437621992,3342.6798669596515,0.64
2560.651561912379,176.653087106293,9.898843541449612e-05,473710.55725708534,3448.8940397931715,0.65
2618.946285693796,181.06730672365987,0.00010484302254592473,473608.7974530824,3557.378209004246,0.66
2678.592774158478,185.56365767377702,0.00011098373868108897,473504.9164944023,3668.1843745234364,0.67
2739.63404304488,190.1450097669699,0.0001174238719280042,473398.86489695875,3781.366260959344,0.68
2802.114415311297,194.81430943529998,0.0001241773773666536,473290.59155188384,3896.979316067513,0.6900000000000001
2866.0796460053066,199.57458767931976,0.00013125894520640475,473180.0436218396,4015.0808190914363,0.7000000000000001
2931.5769538136014,204.4289579724263,0.0001386840036942008,473067.1665492714,4135.729874268568,0.71
2998.655168588253,209.38062540076535,0.0001464688010066333,472951.9039351618,4258.987537366353,0.72
3067.3647538341397,214.43288449429423,0.00015463040352741342,472834.19755120465,4384.916805035313,0.73
3137.757979682972,219.58912947983103,0.0001631867929198811,472713.98720070696,4513.582759888188,0.74
3209.8889360800695,224.85285212039733,0.00017215685936135128,472591.21073401783,4645.052556373014,0.75
3283.813733820619,230.22765312026576,0.00018156051601882418,472465.80389086483,4779.395585150202,0.76
3359.5905084814763,235.71723996660995,0.00019141868667743605,472337.7003185613,4916.683455986276,0.77
3437.279652454568,241.32543959740752,0.00020175343967760955,472206.8313947686,5056.990182469426,0.78
3516.943811020152,247.05619630432525,0.00021258797085802088,472073.12624693307,5200.392163541841,0.79
3598.6481419523343,252.9135853909864,0.00022394675438448352,471936.5115595506,5346.968384333583,0.8
3682.4603197664533,258.90181203157937,0.00023585553146875254,471796.91158216336,5496.800409452531,0.81
3768.450801207402,265.0252246839106,0.0002483414642421113,471654.2479383356,5649.972582123457,0.8200000000000001
3856.692868945723,271.2883164767327,0.00026143314978376665,471508.43959996704,5806.57205227633,0.8300000000000001
3947.262879240908,277.69573724124194,0.00027516076256789114,471359.4027143686,5966.688957001953,0.84
4040.24036356026,284.2522981200488,0.0002895561049890962,471207.05053440435,6130.4164943317965,0.85
4135.708252120424,290.9629821265352,0.00030465273480444123,471051.2932657952,6297.85108277074,0.86
4233.753043475487,297.8329521912187,0.0003204860584227095,470892.0379494743,6469.092484539475,0.87
4334.4649994388365,304.8675602150625,0.0003370934404695398,470729.1883300142,6644.243943236386,0.88
4437.938393727848,312.0723588608841,0.00035451434710498646,470562.6446858828,6823.412361013955,0.89
4544.271673557963,319.45310901892947,0.00037279043458596716,470392.3037201112,7006.7084132098325,0.9
4653.567799734994,327.01579573310465,0.0003919657508362823,470218.0583334389,7194.246784631411,0.91
4765.934369992249,334.76663396726894,0.0004120867996946522,470039.7975384855,7386.146259858071,0.92
4881.484064364746,342.7120891308479,0.00043320281015049567,469857.4061700643,7582.530024526679,0.93
5000.3347252131925,350.85888101465844,0.0004553657726411643,469670.76482420164,7783.525729934099,0.9400000000000001
5122.609923341662,359.2140094578539,0.0004786307868574765,469479.7494991525,7989.265865970778,0.9500000000000001
5248.438989557516,367.78475630694095,0.0005030560660819507,469284.2315606241,8199.887798649443,0.96
5377.957718922268,376.5787168484069,0.0005287033761411669,469084.07730624283,8415.534222129778,0.97
5511.308348606298,385.60379963668277,0.0005556380035082856,468879.147958265,8636.353167884066,0.98
5648.640419910265,394.86826440227384,0.0005839292998286559,468669.29914341413,8862.498544097954,0.99
5790.110697179869,404.3807195972764,0.0006136506093337806,468454.38091418426,9094.130115374188,1.0
5935.884209768957,414.15016757838634,0.0006448799355228581,468234.2371350839,9331.414138692915,1.01
6086.134106985577,424.1859997326148,0.0006776998232984529,468008.7055333364,9574.523312870591,1.02
6241.042905017942,434.498049831578,0.0007121981669341621,467777.6169816188,9823.637521226203,1.03
6400.802273338709,445.09658662582535,0.0007484680423025008,467540.7955785117,10078.943750485272,1.04
6565.614514862423,455.99237637350336,0.0007866086781936003,467298.0578168065,10340.636951329361,1.05
6735.692297006063,467.1966735204104,0.0008267252458485336,467049.2126846032,10608.919936189981,1.06
6911.260312032158,478.7212900830487,0.0008689299607473043,466794.0607512077,10884.004324545187,1.07
7092.555131418679,490.5785917163208,0.0009133419501629225,466532.394194369,11166.110517130257,1.08
7279.826859679761,502.7815661703973,0.0009600883775790774,466263.9959057789,11455.468620722393,1.09
7473.339311559419,515.3438327514878,0.00100930451604729,465988.6393430748,11752.318603231539,1.1
7673.371534089227,528.2797053405875,0.0010611347092477211,465706.08770660753,12056.911144612372,1.11
7880.218428746198,541.6042195778878,0.001115732790551021,465416.09356765606,12369.508022781703,1.12
8094.192106993358,555.3331887457044,0.0011732630907919457,465118.39814543666,12690.382861231275,1.1300000000000001
8315.623044328564,569.4832521312527,0.0012339011713583918,464812.7306686529,13019.821789579446,1.1400000000000001
8544.861229190661,584.0719222827278,0.0012978345341616683,464498.80775695253,13358.124083316035,1.1500000000000001
8782.277973762844,599.1176585825891,0.001365263914074183,464176.3324783709,13705.603137470556,1.16
9028.266785542746,614.6399040582733,0.0014364038596254532,463844.9938613571,14062.586971992743,1.17
9283.245984941183,630.6591890781149,0.001511484547554017,463504.4655907557,14429.41957706449,1.18
9547.659224627512,647.1971554876411,0.0015907520652585728,463154.4056669781,14806.46126714324,1.19
9821.979057689125,664.2766961927388,0.0016744708661841805,462794.45467817486,15194.090461608688,1.2
10106.707071867797,681.9219641682943,0.0017629239631385494,462424.2356438957,15592.703849680596,1.21
10402.378587085828,700.1585544199479,0.001856416372841393,462043.3518028176,16002.71866855507,1.22
10709.56232134058,719.0134954895618,0.001955274617708917,461651.38664149045,16424.572678156783,1.23
11028.866508329225,738.5154815073623,0.0020598514570114765,461247.9011266724,16858.727009394657,1.24
11360.937933008949,758.6948432141425,0.002170524905088181,460832.4339545019,17305.66591299432,1.25
11706.469796355088,779.5838397987601,0.0022877041602046458,460404.49812085327,17765.9002863562,1.26
12066.200003721222,801.2166056531145,0.002411828213676864,459963.5814302975,18239.967156689105,1.27
12440.921075570393,823.6295135406413,0.0025433733418470873,459509.14229395654,18728.433999179142,1.28
12831.477620059795,846.8610931200559,0.002682851012121106,459040.61052646453,19231.897925785066,1.29
13238.778661429735,870.952478478601,0.0028308175430668647,458557.3822560007,19750.99091253152,1.3
13663.794168278288,895.9472947278435,0.0029878710102816002,458058.8210310362,20286.378671808357,1.31
14107.570336878576,921.892204993774,0.003154663587117518,457544.2517086225,20838.76692549529,1.32
14571.225249523659,948.836770849595,0.0033318975685881374,457012.96179307206,21408.90004087362,1.33
15055.96638460683,976.8340690360317,0.0035203398153403447,456464.1946573164,21997.567985354344,1.34
15563.088091647967,1005.9406201731845,0.0037208191452698224,455897.1500897894,22605.605775135893,1.35
16093.988772117842,1036.2169881333548,0.003934240156996315,455310.97776284267,23233.900173793674,1.36
16650.17242405562,1067.7278499819452,0.004161584324493315,454704.77626173856,23883.390697435436,1.37
17233.264704872036,1100.542552537925,0.004403923982251129,454077.5871242695,24555.075727383875,1.3800000000000001
17845.019942265964,1134.7353679764842,0.004662427526147989,453428.3918967544,25250.015535249215,1.3900000000000001
18487.335472013365,1170.38598602658,0.0049383713487100665,452756.1068732591,25969.337677399435,1.4000000000000001
19162.265925789656,1207.5800106396032,0.0052331520607577986,452059.5777421283,26714.242486169205,1.41
19872.03481364522,1246.409360129848,0.005548296215333048,451337.5752940395,27486.007472384987,1.42
20619.05852575644,1286.973075744678,0.0058854810577510935,450588.78701953514,28285.995933864015,1.43
21405.953932179953,1329.3775939018124,0.006246541039334237,449811.8140908668,29115.6600557316,1.44
22235.575079258902,1373.7379565426495,0.006633500725125952,449005.1591955083,29976.553365141008,1.45
23111.015353006704,1420.177910397137,0.007048575852097791,448167.2251197598,30870.3321951873,1.46
24035.660779905687,1468.8316325404548,0.0074942231542446695,447296.2979600658,31798.772860572364,1.47
25013.184707630644,1519.843600589448,0.007973133500321104,446390.5477016168,32763.771084757573,1.48
26047.622926218162,1573.3709776009412,0.008488304378736324,445448.00575660344,33767.36496701446,1.49
27143.35419840908,1629.583061954897,0.009043018729647133,444466.56908097334,34811.73079992557,1.5
28305.198765691068,1688.664358896557,0.00964094681874326,443443.97234447394,35899.211519067176,1.51
29538.431127197324,1750.8150171602929,0.01028614855374625,442377.78280568443,37032.321948783465,1.52
30848.845684805325,1816.2528783369053,0.010983137784380056,441265.3815273497,38213.768005315644,1.53
32242.808944686552,1885.2151382322354,0.011736942601771178,440103.9486688352,39446.46174105739,1.54
33727.32024018756,1957.9602308585793,0.01255316179466029,438890.4461610849,40733.539052805485,1.55
35310.08739803631,2034.770175463688,0.013438048575632015,437621.59737635683,42078.380462346344,1.56
36999.619891084505,2115.953385716774,0.014398610579622804,436293.86326210207,43484.635505551516,1.57
38805.30483607028,2201.8470019309516,0.015442686571852816,434903.4219618522,44956.24355337641,1.58
40737.53175251388,2292.8206063969833,0.016579080455700595,433446.13818395225,46497.46509688687,1.59
42807.81367636883,2389.2798718015633,0.017817710305878615,431917.5346630339,48112.91090731662,1.6
45028.902197387935,2491.6699873660814,0.019169729379734497,430312.76390670193,49807.570889783456,1.61
47414.96574479258,2600.480914469364,0.02064774103522278,428626.5685387208,51586.85457880787,1.62
49981.7693123137,2716.2526361698688,0.022266016441439003,426853.24250146205,53456.63075934568,1.6300000000000001
52746.83755812593,2839.579969918511,0.024040691364124574,424986.59482913447,55423.264464812775,1.6400000000000001
55729.72522244865,2971.1203792472566,0.02599011403056637,423019.89587167633,57493.67188718302,1.6500000000000001
58952.273407896195,3111.60139345982,0.028135186974730823,420945.8279199004,59675.37080753521,1.6600000000000001
62438.84858468257,3261.8275417088175,0.03049967710575812,418756.43759883847,61976.529216286544,1.67
66216.74499812316,3422.69187727476,0.033110788197060134,416443.06613715686,64406.03654501084,1.68
70316.55239464145,3595.186565875107,0.03599970376657268,413996.28782726364,66973.56656421327,1.69
74772.4790925669,3780.412240273118,0.03920204816410028,411405.8519245595,69689.63674837841,1.7
79622.98254639203,3979.5962388223456,0.04275894909624372,408660.5943850804,72565.69861824754,1.71
84911.268167829,4194.106526469718,0.04671774489894498,405748.3631687673,75614.21406997812,1.72
90685.88943330411,4425.46951788209,0.051133092410470954,402655.9405021115,78848.73507601983,1.73
97001.41884479213,4675.389937815964,0.056068202319361465,399368.9607252507,82283.98793652389,1.74
103919.20852227008,4945.773620304008,0.06159636125869279,395871.82933623233,85935.95652847226,1.75
111508.22487656449,5238.752819389346,0.06780268591729545,392147.6439205653,89821.96381117373,1.76
119845.9852428459,5556.715249560848,0.07478625487110517,388178.1216247651,93960.7469761388,1.77
129019.5317899935,5902.33559798818,0.08266256799990232,383943.54046555434,98372.51882337789,1.78
139126.460493053,6278.610568302263,0.0915664846583284,379422.7006601359,103079.00922708865,1.79
150276.0172886631,6688.897481767184,0.10165567692563303,374592.914046883,108103.47857141763,1.8
162590.10828265193,7136.95615551687,0.11311477345730551,369430.0391876333,113470.6854885424,1.81
176204.3093805694,7626.993692893833,0.1261601466654797,363908.56974026473,119206.80121344514,1.82
191268.71966110915,8163.711560335517,0.14104552741766885,358001.80275262357,125339.2437753683,1.83
207948.5431259311,8752.353857561573,0.15806854421225833,351682.1094226619,131896.40929627727,1.84
226424.3112888726,9398.755064183477,0.1775781173721188,344921.3168696406,138907.29172930418,1.85
246891.45453559724,10109.385293429163,0.19998312686641054,337691.2726988136,146400.91881429232,1.86
269559.11049512285,10891.388962046742,0.22576195690805734,329964.58524273976,154405.61118590675,1.87
294647.8817041221,11752.61318436914,0.25547304496070883,321715.5912306812,162948.01242040604,1.8800000000000001
322386.2773681584,12701.620481681535,0.2897662141949975,312921.573464505,172051.867001016,1.8900000000000001
353005.5914952742,13747.67948619807,0.3293944421972393,303564.2445028991,181736.52970639488,1.9000000000000001
386733.036205005,14900.726533508096,0.37522550292197876,293631.49323816947,192015.2090300576,1.9100000000000001
423783.0630171027,16171.290557411703,0.4282526500014041,283119.3624513429,202892.97604949557,1.92
464347.12279949273,17570.374324476572,0.48960277398824725,272034.1468790416,214364.64884001785,1.93
508582.1084451928,19109.292125350083,0.5605424496525784,260394.60544546132,226412.5590064416,1.94
556597.5678797489,20799.446209591042,0.6424782996521201,248234.06365020806,239004.42311673413,1.95
608443.8975628581,22652.06001494604,0.7369489370828661,235601.98936072446,252091.73777314468,1.96
664103.4331672683,24677.869987546204,0.8456076627572086,222564.95385016114,265608.78674499085,1.97
723482.7965990641,26886.791037642288,0.9701977012978436,209206.9546951991,279472.2850242052,1.98
786408.5960775171,29287.570126686598,1.1125139444997583,195628.37698366834,293582.3852102549,1.99
852629.6622878087,31887.45069862386,1.274354617805861,181943.81506817698,307824.82627915486,2.0
921823.6021909112,34691.87387946738,1.457462129683126,168278.76537143704,322074.21657615196,2.0100000000000002
993607.9572510013,37704.23925183109,1.6634566517318388,154765.11264701476,336198.530861443,2.02
1067554.468403009,40925.73530235052,1.8937675175446462,141535.91232606643,350064.3198344455,2.0300000000000002
1143205.563406246,44355.26712961323,2.149566068174179,128719.624784646,363542.47968690796,2.04
1220090.3204156582,47989.46031406474,2.431706901712821,116434.70725454892,376513.6737112596,2.05
1297740.8089915332,51822.745578912036,2.7406812582991447,104784.75809815602,388873.2116277853,2.06
1375705.846028636,55847.514088722164,3.076587818514473,93854.81001226653,400534.7881988879,2.07
1453561.3844882457,60054.324868077216,3.439120979149441,83708.64350763019,411433.2074669613,2.08
1530914.8595673505,64432.140822668865,3.827578631221516,74387.26322724645,421525.94817040255,2.09
1607419.443875686,68968.61453113267,4.240905884429435,65910.54767253163,430791.55829463113,2.1
1682773.9911391453,73650.35891430217,4.677727028999867,58277.87539103137,439229.06590358017,2.11
1756718.0158544604,78463.22047735304,5.136396499114601,51469.88654146418,446856.25440595957,2.12
1829031.3027875144,83392.5247416644,5.615067327163711,45451.80970437735,453706.36959988624,2.13
1899533.73700252,88423.30022315485,6.111758481808583,40177.07897143435,459824.529047591,2.14
1968082.3830444615,93540.48649157284,6.624415808693677,35590.65733546466,465264.41727365303,2.15
2034566.7288345215,98729.11816123579,7.15096701762526,31632.079931010656,470085.2554823762,2.16
2098905.006490846,103974.47461337282,7.689370643066043,28238.37984744524,474348.8836056632,2.17
2161041.0320128994,109262.20462332777,8.237655565333792,25346.595925171754,478117.255139347,2.18
2220940.8438476454,114578.43022717077,8.793949738412016,22895.712003578796,481450.4959021533,2.19
2278589.3019223684,119909.82983234372,9.35649876585285,20828.068048317793,484405.4877357731,2.2
2333987.1488609384,125243.70020442667,9.92367630592495,19090.36024689148,487034.8612042037,2.21
2387148.522843921,130568.00083773099,10.49398751325774,17634.245942984584,489386.3818612636,2.22
2438098.672546639,135871.38577347473,11.06606717381423,16416.615993520492,491502.6682532894,2.23
2486871.8143035183,141143.22220776515,11.638672484635471,15399.54940618236,493421.22661932884,2.24
2533509.5903830347,146373.59845968153,12.210675895787082,14550.166741534296,495174.5891482787,2.25
2578059.7539014122,151553.3245134768,12.781055016142636,13840.313576017894,496790.62246355,2.2600000000000002
2620574.2892686906,156673.92422652285,13.348878144473394,13246.014433558845,498293.0614609069,2.27
2661108.6481429483,161727.6219100568,13.91329762383579,12747.116559723274,499701.8598652898,2.2800000000000002
2699720.8957596114,166707.3248718748,14.473540282160439,12326.833980425861,501033.64005084167,2.29
2736470.8378648055,171606.60205753197,15.028897499366645,11971.249964409424,502302.18421893776,2.3000000000000003
2771419.3684353307,176419.6593476639,15.578719124957816,11668.904820707765,503518.84124385705,2.31
2804627.9328994914,181141.31472335744,16.122407279984877,11410.419486097047,504692.89913152304,2.32
2836158.067587804,185766.97038464848,16.65941149048523,11188.144839004162,505831.932014244,2.33
2866071.01233217,190292.58358430353,17.189224869025914,10995.855256425675,506942.103528635,2.34
2894427.422073062,194714.63947924343,17.71138143276286,10828.50969789242,508028.403429347,2.35
2921287.1032462376,199030.12142942497,18.22545371924216,10682.025094363726,509094.872085145,2.36
2946708.8073114012,203236.4814340709,18.731051004712047,10553.09108305131,510144.78407668584,2.37
2970750.0811110805,207331.61355596312,19.227818030391607,10439.03090999157,511180.78606773197,2.38
2993467.131450154,211313.82501509818,19.715433800683147,10337.670900817893,512205.026198926,2.39
3014914.7268618518,215181.8084279408,20.193610585378632,10247.239154394543,513219.25452839554,2.4
3035146.130631973,218934.61719577893,20.662093064238107,10166.29068811048,514224.89725237375,2.41
3054213.044254468,222571.63891202302,21.12065738364908,10093.637928376304,515223.12562805385,2.42
3072165.5730842785,226092.57009539456,21.569110198811977,10028.298069367524,516214.9081709347,2.43
3089052.208748229,229497.3934174934,22.007287739101987,9969.454355072232,517201.04903915856,2.44
3104919.812498868,232786.35588393576,22.43505463423236,9916.419136025168,518182.2247082043,2.45
3119813.6328486814,235959.95067105227,22.85230328261632,9868.620153746231,519158.9974959528,2.46
3133777.312296534,239018.8919342653,23.258952446427763,9825.571713155401,520131.84413631575,2.47
3146852.895838313,241964.0927007686,23.654945588785388,9786.849195773455,521101.18109269923,2.48
3159080.866353498,244796.64967416888,24.040250015008446,9752.08447447586,522067.3690767415,2.49
3170500.1521188905,247517.82690909356,24.41485535161301,9720.95301667186,523030.7258686577,2.5
3181148.1755157304,250129.0395168017,24.778772551834418,9693.171842716933,523991.5282799848,2.5100000000000002
3191060.882652425,252631.8378681965,25.13203246536168,9668.491726517963,524950.0198777261,2.52
3200272.7882472384,255027.8935645528,25.474684507538335,9646.691819623195,525906.4163059996,2.5300000000000002
3208817.0090192324,257318.9827142089,25.80679540714781,9627.573951506856,526860.9108992255,2.54
3216725.303585084,259506.97631678943,26.128447815518367,9610.959422888098,527813.6778896829,2.5500000000000003
3224028.1111993087,261593.82741063338,26.439738959557847,9596.684320343153,528764.8770536483,2.56
3230754.580898003,263581.5501980982,26.740779710726553,9584.595776410282,529714.6573074141,2.57
3236932.651397643,265472.235224911,27.031693002084793,9574.561716752345,530663.1472291377,2.58
3242589.031314685,267267.99882509524,27.31261283181621,9566.44697939042,531610.4784859634,2.59
3247749.314634732,268971.0253461548,27.58368356867475,9560.143375426727,532556.7562502277,2.6
3252437.9588297815,270583.5085309715,27.845057923418814,9555.537901708502,533502.0905396873,2.61
3256678.362232734,272107.6813755112,28.096897211013804,9552.533403482514,534446.5758117578,2.62
3260492.8963004695,273545.7909834484,28.339369481605182,9551.039403557965,535390.3000234461,2.63
3263902.938519203,274900.0934163345,28.572648906955113,9550.970491798302,536333.3462169458,2.64
3266928.9085654016,276172.854553526,28.796915491261984,9552.247710280508,537275.7911405342,2.65
3269590.3178482247,277366.3345270192,29.01235326372626,9554.79723367595,538217.7065549415,2.66
3271905.767800779,278482.8021966952,29.219151579906047,9558.550813852064,539159.1587923383,2.67
3273893.0555304973,279524.49466258904,29.41750089455048,9563.441996795435,540100.2124754708,2.68
3275569.175626169,280493.6289137724,29.607593697544594,9569.406956610585,541040.9296972926,2.69
3276950.2740965514,281392.4434403346,29.789628031730302,9576.392828615975,541981.3618050049,2.7
3278051.802616421,282223.12659200554,29.963800653811333,9584.345313602344,542921.5616128887,2.71
3278888.5513765938,282987.8132384711,30.13030645969154,9593.208550271034,543861.5835251204,2.72
3279474.603799569,283688.623616138,30.289341847296654,9602.932213810787,544801.4765368644,2.73
3279823.238132717,284327.7263653358,30.44111051725356,9613.481831606416,545741.274063278,2.74
3279947.3285772093,284907.14535807865,30.585804819033907,9624.807997483818,546681.0242804091,2.75
3279859.108442929,285428.8948494575,30.723618387916382,9636.868497069629,547620.7683143513,2.7600000000000002
3279570.1158940676,285895.0046582886,30.8547490945551,9649.629051499764,548560.5395216169,2.77
3279091.395462168,286307.44673991576,30.97939095985893,9663.055720020866,549500.3709570013,2.7800000000000002
3278433.554785109,286668.121503334,31.09773249557762,9677.11355537684,550440.2966935588,2.79
3277606.662876613,286978.9059078439,31.209961937525197,9691.771117893759,551380.3473873974,2.8000000000000003
3276620.172628148,287241.67292109213,31.31627067693599,9706.998863495532,552320.551892732,2.81
3275483.264873946,287458.20753685094,31.41684072938968,9722.768544899087,553260.937778738,2.82
3274204.643122087,287630.26513281,31.511853298339666,9739.053349626982,554201.5312439672,2.83
3272792.5315775513,287759.56916360994,31.60148819096814,9755.827848212946,555142.3571574271,2.84
3271254.7767750127,287847.7971002703,31.685921789227457,9773.067646881293,556083.4393951824,2.85
3269598.9129379443,287896.5723681097,31.765325842922667,9790.749124152288,557024.8010961964,2.86
3267832.0946360263,287907.47832375555,31.83986925705215,9808.849718719724,557966.4643809703,2.87
3265961.0263709044,287882.0735384101,31.909719838534272,9827.35028695397,558908.4480219265,2.88
3263992.228104638,287821.8488057559,31.975038805480892,9846.229652225808,559850.772820742,2.89
3261931.8804482194,287728.2568285589,32.03598438486288,9865.468311969551,560793.457948341,2.9
3259785.8100217227,287602.7188029512,32.09271277354638,9885.04885682444,561736.520536037,2.91
3257559.5631793765,287446.6138078219,32.145376522813265,9904.954860139684,562679.9767652937,2.92
3255258.4908455857,287261.2661110124,32.194122626324614,9925.169558862624,563623.843162439,2.93
3252887.667265688,287047.9633681721,32.23909502877083,9945.67752891079,564568.1349526119,2.94
3250451.813092458,286807.97027147893,32.28043683376318,9966.464402470387,565512.8663541852,2.95
3247955.550518122,286542.49170961336,32.31828423183757,9987.51625953829,566458.051140321,2.96
3245403.2491507814,286252.69927496545,32.352770689030834,10008.819982582556,567403.7023145013,2.97
3242799.0308465073,285939.7299240975,32.38402673260197,10030.362840484999,568349.8325204058,2.98
3240146.8075053208,285604.68426588667,32.41217951951717,10052.132573504143,569296.4539539353,2.99
3237450.359511736,285248.62115434895,32.437351720265745,10074.11770012858,570243.578050835,3.0
