value_component_environment_variable_time,value_component_Gi_variable_Gi,value_component_Ge_variable_Ge,value_component_Ge_variable_gluper,value_component_Ge_variable_gluamp,value_component_Ge_variable_glubasa1,value_component_Ge_variable_glustep,value_component_Ge_variable_steptime,value_component_Ge_variable_GeStep,value_component_G6P_variable_G6P,value_component_FBP_variable_FBP,value_component_F6P_variable_F6P,value_component_Jglut_variable_Jglut,value_component_Jglut_variable_Kglut,value_component_Jglut_variable_Vglut,value_component_Jgk_variable_Jgk,value_component_Jgk_variable_Kgk,value_component_Jgk_variable_Vgk,value_component_Jgk_variable_ngk,value_component_JGPDH_variable_JGPDH,value_component_JPFK_variable_JPFK,value_component_JPFK_variable_pfkbas,value_component_JPFK_variable_cat,value_component_w_variable_topa16,value_component_w_variable_bottom16,value_component_w_variable_topb,value_component_w_variable_weight1,value_component_w_variable_weight9,value_component_w_variable_weight5,value_component_w_variable_weight3,value_component_w_variable_weight2,value_component_w_variable_weight13,value_component_w_variable_weight11,value_component_w_variable_weight10,value_component_w_variable_weight6,value_component_w_variable_weight4,value_component_w_variable_weight15,value_component_w_variable_weight8,value_component_w_variable_weight12,value_component_w_variable_weight14,value_component_w_variable_weight16,value_component_w_variable_weight7,value_component_w_variable_topa1,value_component_w_variable_topa2,value_component_w_variable_topa3,value_component_w_variable_topa4,value_component_w_variable_topa5,value_component_w_variable_topa6,value_component_w_variable_topa7,value_component_w_variable_topa8,value_component_w_variable_topa9,value_component_w_variable_topa10,value_component_w_variable_topa11,value_component_w_variable_topa12,value_component_w_variable_topa13,value_component_w_variable_topa14,value_component_w_variable_topa15,value_component_w_variable_bottom1,value_component_w_variable_bottom2,value_component_w_variable_bottom3,value_component_w_variable_bottom4,value_component_w_variable_bottom5,value_component_w_variable_bottom6,value_component_w_variable_bottom7,value_component_w_variable_bottom8,value_component_w_variable_bottom9,value_component_w_variable_bottom10,value_component_w_variable_bottom11,value_component_w_variable_bottom12,value_component_w_variable_bottom13,value_component_w_variable_bottom14,value_component_w_variable_bottom15,value_component_w_variable_famp,value_component_w_variable_ffbp,value_component_w_variable_fmt,value_component_w_variable_fbt,value_component_w_variable_fatp,value_component_w_variable_K1,value_component_w_variable_K2,value_component_w_variable_K3,value_component_w_variable_K4,value_component_ATP_variable_ATP,value_component_ATP_variable_Atot,value_component_ATP_variable_rad,value_component_AMP_variable_AMP,value_component_ADP_variable_ADP,value_component_ADP_variable_y,value_component_ADP_variable_tau_a,value_component_ADP_variable_r,value_component_ADP_variable_r1,value_component_ADP_variable_autoadp,value_component_ADP_variable_adpknot,value_component_ADP_variable_fback,value_component_ADP_variable_ky,value_component_ADP_variable_kg,value_component_membrane_variable_v,value_component_membrane_variable_cm,value_component_I_K_variable_I_K,value_component_I_K_variable_gK,value_component_n_variable_n,value_component_n_variable_n_infinity,value_component_n_variable_tau_n,value_component_I_Ca_variable_I_Ca,value_component_I_Ca_variable_gCa,value_component_m_variable_m_infinity,value_component_I_K_Ca_variable_I_K_Ca,value_component_I_K_Ca_variable_gkCa,value_component_I_K_Ca_variable_KD,value_component_I_K_Ca_variable_nh,value_component_I_K_ATP_variable_I_K_ATP,value_component_I_K_ATP_variable_gkATP_bar,value_component_I_K_ATP_variable_katpo,value_component_I_K_ATP_variable_topo,value_component_I_K_ATP_variable_bottomo,value_component_I_K_ATP_variable_MgADP,value_component_I_K_ATP_variable_ADP3,value_component_I_K_ATP_variable_ATP4,value_component_Ca_variable_Ca,value_component_Ca_variable_fcyt,value_component_Caer_variable_Caer,value_component_Caer_variable_fer,value_component_Caer_variable_sigmav,value_component_Jmem_variable_Jmem,value_component_Jmem_variable_kPMCA,value_component_Jmem_variable_alpha,value_component_Jer_variable_Jer,value_component_JSERCA_variable_JSERCA,value_component_JSERCA_variable_kSERCA,value_component_Jleak_variable_Jleak,value_component_Jleak_variable_pleak,value_component_I_variable_I,value_component_I_variable_I_infinity,value_component_I_variable_tau_I,value_component_I_variable_I_max,value_component_I_variable_delta,value_component_I_variable_ki,value_component_model_parameters_variable_kappa,value_component_model_parameters_variable_vK,value_component_model_parameters_variable_vCa
0.0,6.0637,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.97,0.2088,157.791,0.28668753875242087,7.0,8.0,0.2881851289975742,7.0,0.8,4.0,0.0913892772703669,0.04950326704127196,0.06,2.0,1722.5794889797073,8501.411360595477,107.06904906684812,1.0,4.1190682674448205,0.2088,0.49795999361999993,5470.116188947317,0.8600614542424785,102.55656040885835,1126.5891006564543,57.108013012609995,136.19495112744323,107.06904906684812,7.109376448852537,1402.4907534381239,11.761590210853386,73.21001732947006,0.51987023333928,0.0,0.0,0.49795999361999993,136.69291112106322,136.69291112106322,136.69291112106322,137.2127813544025,144.32215780325504,144.32215780325504,144.32215780325504,246.87871821211337,1649.3694716502373,1649.3694716502373,1649.3694716502373,1649.3694716502373,1.0,5471.116188947317,5471.6141489409365,5607.80910006838,5608.01790006838,5665.12591308099,5665.6457833143295,5672.755159763182,5676.874228030627,6803.463328687081,6906.01988909594,8308.510642534064,8309.370703988307,8321.13229419916,8428.201343266008,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.8279519766556,3000.0,2215.2559039533107,123.5720480233446,537.6,1.0505103152188822,300000.0,0.5,0.35,1.0,800.0,1.5505103152188822,2.2,0.1,-66.7,5300.0,2.689199999999999,2700.0,0.00012,0.00011695885001999917,5.879103150599645,-1834.2761452301186,1000.0,0.020003011398365522,41.50816678872635,400.0,0.5,2.0,1788.5511253921102,2000.0,0.10774404369831993,25.146264838200697,4667.7781852349035,88.70400000000001,72.57600000000001,116.9413975988328,0.05626,0.01,121.8,0.01,31.0,-0.0018725573464644669,0.18,4.5e-06,0.0018447480000000037,0.022504,0.4,0.024348748000000003,0.0002,0.316,0.19874243002602854,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.1,6.063554576052632,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9701193356011,0.20880190371399918,157.79103580068033,0.28673525830833413,7.0,8.0,0.2881674420830129,7.0,0.8,4.0,0.091389693885908,0.049501659563156525,0.06,2.0,1722.5287233533336,8501.398464923672,107.06494290949655,1.0,4.11887087643264,0.20880190371399918,0.49796021958103165,5470.195077438215,0.8600280801512834,102.55169230271567,1126.5513596432725,57.109357292802315,136.1969770956106,107.06494290949655,7.1095470244138586,1402.4444060431842,11.761303426255472,73.20826545871644,0.5198752091118023,0.0,0.0,0.49796021958103165,136.69493731519165,136.69493731519165,136.69493731519165,137.21481252430345,144.32435954871733,144.32435954871733,144.32435954871733,246.87605185143298,1649.3204578946172,1649.3204578946172,1649.3204578946172,1649.3204578946172,1.0,5471.195077438215,5471.693037657796,5607.890014753406,5608.09881665712,5665.208173949922,5665.728049159034,5672.837596183447,5676.95646705988,6803.507826703153,6906.059519005868,8308.503925049052,8309.363953129203,8321.125256555459,8428.190199464956,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.8448168782415,3000.0,2215.278690585262,123.56612629297919,537.5890568287793,1.0505128174187515,300000.0,0.5,0.35,1.0,800.0,1.5505128174187515,2.2,0.1,-66.69997092110617,5300.0,2.6880632453060387,2700.0,0.00011994885442927403,0.00011695945727802082,5.879110619328923,-1834.2799195505434,1000.0,0.020003058900952775,41.50827171056482,400.0,0.5,2.0,1788.5354711981906,2000.0,0.10774272319998633,25.145261364559495,4667.6491214884545,88.7021943767486,72.57452267188522,116.94224084391209,0.0562599722049738,0.01,121.79994281281841,0.01,31.0,-0.001872535358917838,0.18,4.5e-06,0.0018447476861331684,0.022503988881989522,0.4,0.02434873656812269,0.0002,0.3159988274269105,0.19874165232981233,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.2,6.063414758811254,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9702386643295,0.20880380662811424,157.79107159929885,0.2867811390760661,7.0,8.0,0.2881504371208671,7.0,0.8,4.0,0.09139011032450158,0.04950005202898604,0.06,2.0,1722.4779583586485,8501.385568631087,107.06083648133605,1.0,4.1186734946317065,0.20880380662811424,0.4979604455291011,5470.273964530527,0.8599947039374184,102.54682441878522,1126.5136193042895,57.110701354632006,136.1990030271932,107.06083648133605,7.109717572757998,1402.3980594084103,11.761016596457496,73.2065133030891,0.5198801828835402,0.0,0.0,0.4979604455291011,136.6969634727223,136.6969634727223,136.6969634727223,137.21684365560586,144.32656122836386,144.32656122836386,144.32656122836386,246.87338564714906,1649.2714450555593,1649.2714450555593,1649.2714450555593,1649.2714450555593,1.0,5471.273964530527,5471.771924976057,5607.97092800325,5608.179731809879,5665.29043316451,5665.810313347394,5672.920030920152,5677.038704414784,6803.552323719074,6906.099148137859,8308.497207546268,8309.357202250205,8321.118218846663,8428.179055327999,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.8616813592307,3000.0,2215.3014765202797,123.5602048389512,537.578113801818,1.0505153185449843,300000.0,0.5,0.35,1.0,800.0,1.5505153185449843,2.2,0.1,-66.69994150265379,5300.0,2.686943795288488,2700.0,0.00011989847649188867,0.00011696007163031208,5.879118175280889,-1834.2837379517725,1000.0,0.020003106958347283,41.50837835825538,400.0,0.5,2.0,1788.5198904238414,2000.0,0.10774140272599805,25.144257924226853,4667.520059706728,88.70038877729996,72.57304536324543,116.94308406796154,0.05625994442915868,0.01,121.79988562564557,0.01,31.0,-0.0018725131764655862,0.18,4.5e-06,0.0018447473645798115,0.022503977771663474,0.4,0.024348725136243286,0.0002,0.31599765485730336,0.19874087517374184,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.30000000000000004,6.063280871303,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9703579858234,0.20880570865845116,157.79110739574702,0.2868250749334356,7.0,8.0,0.28813415339292164,7.0,0.8,4.0,0.09139052656779065,0.04949844443131113,0.06,2.0,1722.4271940333435,8501.372671634055,107.05672974637206,1.0,4.118476122315175,0.20880570865845116,0.4979606714635234,5470.352850114917,0.8599613253129302,102.54195676372764,1126.4758796918522,57.11204517400116,136.20102891928116,107.05672974637206,7.109888090875175,1402.351713597045,11.76072971728547,73.20476083650607,0.5198851544448959,0.0,0.0,0.4979606714635234,136.69898959074467,136.69898959074467,136.69898959074467,137.21887474518957,144.32876283606475,144.32876283606475,144.32876283606475,246.87071959979238,1649.2224331968375,1649.2224331968375,1649.2224331968375,1649.2224331968375,1.0,5471.352850114917,5471.85081078638,5608.051839705661,5608.26064541432,5665.37269058832,5665.892575742765,5673.00246383364,5677.120939955955,6803.596819647807,6906.138776411534,8308.490490008578,8309.350451333892,8321.111181051177,8428.167910797549,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.8785453962582,3000.0,2215.3242617268033,123.55428366945526,537.5671709342863,1.0505178184873436,300000.0,0.5,0.35,1.0,800.0,1.5505178184873436,2.2,0.1,-66.69991171001165,5300.0,2.6858431538276726,2700.0,0.00011984893279265042,0.00011696069380018326,5.8791258273506966,-1834.287604929068,1000.0,0.0200031556271259,41.50848690821647,400.0,0.5,2.0,1788.5043905590721,2000.0,0.10774008227818394,25.143254518593025,4667.391000068733,88.69858320415725,72.57156807612866,116.94392726981292,0.056259916674773744,0.01,121.7998284384826,0.01,31.0,-0.0018724907792784674,0.18,4.5e-06,0.001844747034452067,0.0225039666699095,0.4,0.024348713704361567,0.0002,0.31599648229154986,0.19874009861990094,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.4,6.0631527342683205,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9704773003432,0.20880760978447463,157.79114319010296,0.2868671245874867,7.0,8.0,0.28811856909166716,7.0,0.8,4.0,0.09139094261128389,0.0494968367683771,0.06,2.0,1722.3764303891742,8501.35977391472,107.05262269600165,1.0,4.118278759550271,0.20880760978447463,0.49796089738479155,5470.431734164341,0.8599279442078632,102.53708933931897,1126.438140818938,57.11338874499974,136.20305477133581,107.05262269600165,7.1100585780366305,1402.3053686266367,11.760442787723496,73.20300805271614,0.5198901237452518,0.0,0.0,0.49796089738479155,136.7010156687206,136.7010156687206,136.7010156687206,137.22090579246586,144.3309643705025,144.3309643705025,144.3309643705025,246.86805370982148,1649.173422336458,1649.173422336458,1649.173422336458,1649.173422336458,1.0,5471.431734164341,5471.929695061725,5608.132749833061,5608.341557442845,5665.454946187845,5665.9748363115905,5673.084894889627,5677.203173649177,6803.6413144681155,6906.178403807435,8308.483772434072,8309.34370037828,8321.104143166003,8428.156765862004,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.895408983553,3000.0,2215.3470461970446,123.54836278650814,537.556228229939,1.0505203172188704,300000.0,0.5,0.35,1.0,800.0,1.5505203172188704,2.2,0.1,-66.69988153570588,5300.0,2.6847613743178735,2700.0,0.00011980022560397764,0.00011696132394384273,5.879133577458323,-1834.2915214528107,1000.0,0.020003204919502304,41.50859739891624,400.0,0.5,2.0,1788.4889732188617,2000.0,0.10773876185699502,25.14225114800141,4667.261942618849,88.69677765793995,72.57009081104178,116.94477044917765,0.056259888942571695,0.01,121.7997712513301,0.01,31.0,-0.0018724681631252568,0.18,4.5e-06,0.0018447466954488248,0.02250395557702868,0.4,0.024348702272477506,0.0002,0.315995309729747,0.1987393226893438,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.5,6.063030030541663,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9705966083172,0.20880951000705475,157.79117898249515,0.28690739201170934,7.0,8.0,0.2881036456376765,7.0,0.8,4.0,0.09139135845517447,0.04949522904034679,0.06,2.0,1722.325667428853,8501.346875477144,107.04851533085771,1.0,4.118081406334654,0.20880951000705475,0.4979611232937164,5470.510616679558,0.8598945606259021,102.53222214566857,1126.4004026852203,57.11473206786247,136.2050805835977,107.04851533085771,7.110229034283109,1402.259024499067,11.760155807822501,73.2012549521552,0.5198950907876175,0.0,0.0,0.4979611232937164,136.7030417068914,136.7030417068914,136.7030417068914,137.22293679767904,144.33316583196216,144.33316583196216,144.33316583196216,246.86538797763075,1649.1244124766977,1649.1244124766977,1649.1244124766977,1649.1244124766977,1.0,5471.510616679558,5472.0085778028515,5608.213658386449,5608.4224678964565,5665.537199964319,5666.057095055107,5673.167324089391,5677.285405495725,6803.685808180946,6906.218030326614,8308.477054825682,8309.336949386308,8321.09710519413,8428.145620524989,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.912272121286,3000.0,2215.369829931247,123.54244219003962,537.5452856886741,1.0505228147407402,300000.0,0.5,0.35,1.0,800.0,1.5505228147407402,2.2,0.1,-66.6998509814079,5300.0,2.6836980371997394,2700.0,0.00011975233622594688,0.00011696196202648501,5.879141425174855,-1834.2954873063538,1000.0,0.02000325483275056,41.50870982236016,400.0,0.5,2.0,1788.4736380398099,2000.0,0.10773744146241715,25.14124781244174,4667.132887355961,88.69497213863123,72.568613567971,116.94561360606431,0.056259861232806,0.01,121.79971406418841,0.01,31.0,-0.001872445329026487,0.18,4.5e-06,0.0018447463474687217,0.022503944493122402,0.4,0.024348690840591124,0.0002,0.3159941371718994,0.1987385473891558,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.6000000000000001,6.062912522611386,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9707159100708,0.20881140932167302,157.79121477302124,0.2869459550514642,7.0,8.0,0.28808935413972236,7.0,0.8,4.0,0.09139177409847629,0.04949362124689014,0.06,2.0,1722.2749051569372,8501.333976319444,107.04440764922032,1.0,4.11788406268335,0.20881140932167302,0.49796134919091434,5470.589497654389,0.8598611745521668,102.52735518327823,1126.3626652936962,57.116075141277804,136.2071063560813,107.04440764922032,7.110399459460085,1402.2126812198078,11.759868777364629,73.19950153355748,0.5199000555613829,0.0,0.0,0.49796134919091434,136.70506770527223,136.70506770527223,136.70506770527223,137.2249677608336,144.3353672202937,144.3353672202937,144.3353672202937,246.86272240357192,1649.0754036233798,1649.0754036233798,1649.0754036233798,1649.0754036233798,1.0,5471.589497654389,5472.087459003579,5608.294565359661,5608.503376768982,5665.61945191026,5666.139351965821,5673.249751425282,5677.367635487965,6803.730300781662,6906.25765596494,8308.470337184748,8309.330198359301,8321.090067136665,8428.134474785886,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.9291348081474,3000.0,2215.392612927647,123.5365218805005,537.5343433113524,1.0505253110470465,300000.0,0.5,0.35,1.0,800.0,1.5505253110470465,2.2,0.1,-66.69982004630528,5300.0,2.6826528983673126,2700.0,0.00011970525375189864,0.00011696260806526304,5.879149370709326,-1834.299502595456,1000.0,0.02000330536820244,41.50882418310285,400.0,0.5,2.0,1788.4583851956602,2000.0,0.10773612109455229,25.14024451199207,4667.003834290316,88.69316664637314,72.56713634703257,116.94645674040737,0.05625983354581768,0.01,121.7996568770579,0.01,31.0,-0.0018724222765676285,0.18,4.5e-06,0.001844745990375346,0.02250393341832707,0.4,0.024348679408702417,0.0002,0.3159929646180337,0.19873777272887225,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.7000000000000001,6.062800414444786,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9708352053245,0.20881330773220982,157.79125056159737,0.2869827466762372,7.0,8.0,0.28807571940020915,7.0,0.8,4.0,0.09139218954204126,0.04949201338831547,0.06,2.0,1722.224143569625,8501.321076443546,107.04029965267875,1.0,4.117686728582525,0.20881330773220982,0.49796157507585603,5470.668377094185,0.8598277860003393,102.52248845169517,1126.3249286418413,57.117417966351844,136.20913208877485,107.04029965267875,7.1105698536976405,1402.1663387842314,11.759581696547404,73.19774779807442,0.5199050180756531,0.0,0.0,0.49796157507585603,136.7070936638507,136.7070936638507,136.7070936638507,137.22699868192637,144.33756853562403,144.33756853562403,144.33756853562403,246.86005698731918,1649.0263957715506,1649.0263957715506,1649.0263957715506,1649.0263957715506,1.0,5471.668377094185,5472.166338669262,5608.3754707580365,5608.584284065769,5665.701702032121,5666.221607050196,5673.332176903894,5677.449863632476,6803.774792274317,6906.297280726013,8308.463619510245,8309.323447296245,8321.083028992793,8428.123328645472,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.94599704529,3000.0,2215.415395187814,123.53060185747576,537.5234010972345,1.0505278061429213,300000.0,0.5,0.35,1.0,800.0,1.5505278061429213,2.2,0.1,-66.6997887310957,5300.0,2.681626167555946,2700.0,0.00011965898754811842,0.00011696326204568841,5.879157413882922,-1834.3035672298647,1000.0,0.020003356524722793,41.508940477223206,400.0,0.5,2.0,1788.443214531555,2000.0,0.10773480075330924,25.139241246583683,4666.874783413286,88.69136118104369,72.56565914812666,116.9472998522645,0.05625980588131387,0.01,121.79959968993825,0.01,31.0,-0.0018723990061021052,0.18,4.5e-06,0.00184474562428584,0.02250392235252555,0.4,0.02434866797681139,0.0002,0.31599179206812716,0.19873699870029266,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.8,6.062692965729702,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9709544950829,0.20881520523527428,157.79128634852486,0.2870180097562873,7.0,8.0,0.2880626513774012,7.0,0.8,4.0,0.09139260478513003,0.049490405464508835,0.06,2.0,1722.1733826758395,8501.308175853523,107.03619134031703,1.0,4.117489404045262,0.20881520523527428,0.49796180095044335,5470.747254993544,0.8597943949597785,102.51762195163732,1126.2871927322808,57.11876054208952,136.21115778206402,107.03619134031703,7.110740216899004,1402.1199972009645,11.759294565212608,73.1959937450004,0.5199099783239681,0.0,0.0,0.49796180095044335,136.70911958301446,136.70911958301446,136.70911958301446,137.22902956133842,144.33976977823744,144.33976977823744,144.33976977823744,246.85739172987476,1648.9773889308392,1648.9773889308392,1648.9773889308392,1648.9773889308392,1.0,5471.747254993544,5472.245216794494,5608.456374576558,5608.665189781794,5665.783950323883,5666.303860302207,5673.414600519106,5677.532089923151,6803.819282655431,6906.336904607068,8308.456901808033,8309.316696202992,8321.075990768204,8428.112182108522,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.9628588315686,3000.0,2215.438176710211,123.52468212135786,537.5124590470735,1.0505303000239403,300000.0,0.5,0.35,1.0,800.0,1.5505303000239403,2.2,0.1,-66.69975703768917,5300.0,2.6806168996540767,2700.0,0.00011961349546682998,0.00011696392392801513,5.879165554205446,-1834.3076809619788,1000.0,0.020003408299196113,41.509058696316906,400.0,0.5,2.0,1788.428125634421,2000.0,0.107733480438777,25.13823801628475,4666.745734733848,88.68955574276714,72.56418197135493,116.94814294157844,0.056259778240085684,0.01,121.79954250283049,0.01,31.0,-0.0018723755188865179,0.18,4.5e-06,0.0018447452488838077,0.022503911296034275,0.4,0.024348656544918083,0.0002,0.31599061952221635,0.19873622532554494,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
0.9,6.062590232573457,7.0,7.0,0.0,7.0,0.0,480000.0,0.0,525.9710737792697,0.2088171018311234,157.79132213378088,0.28705172580212357,7.0,8.0,0.2880501568915439,7.0,0.8,4.0,0.09139301982780161,0.049488797475493264,0.06,2.0,1722.12262247497,8501.295274549251,107.03208271226971,1.0,4.117292089070033,0.2088171018311234,0.49796202681453217,5470.826131352901,0.8597610014318159,102.51275568303764,1126.2494575648457,57.12010286855448,136.2131834359198,107.03208271226971,7.11091054906999,1402.0736564693948,11.759007383378295,73.19423937442629,0.5199149363068138,0.0,0.0,0.49796202681453217,136.71114546273432,136.71114546273432,136.71114546273432,137.23106039904113,144.3419709481111,144.3419709481111,144.3419709481111,246.85472663114876,1648.9283831005437,1648.9283831005437,1648.9283831005437,1648.9283831005437,1.0,5471.826131352901,5472.324093379715,5608.537276815635,5608.746093917466,5665.866196786021,5666.386111722328,5673.497022271397,5677.614314360468,6803.863771925313,6906.37652760835,8308.450184077745,8309.309945079176,8321.068952462554,8428.101035174825,0.02,0.2,20.0,20.0,20.0,30.0,1.0,50000.0,1000.0,2338.9797201670863,3000.0,2215.460957494985,123.51876267210099,537.5015171608128,1.0505327926904733,300000.0,0.5,0.35,1.0,800.0,1.5505327926904733,2.2,0.1,-66.69972496594096,5300.0,2.679625166355035,2700.0,0.00011956878070236005,0.00011696459371546286,5.879173791714458,-1834.3118438108975,1000.0,0.02000346069186354,41.50917884101526,400.0,0.5,2.0,1788.4131185323074,2000.0,0.10773216015094676,25.137234821089148,4666.616688251422,88.68775033153412,72.56270481670973,116.94898600835432,0.056259750622073154,0.01,121.79948531573451,0.01,31.0,-0.0018723518148241296,0.18,4.5e-06,0.0018447448641932263,0.022503900248829263,0.4,0.02434864511302249,0.0002,0.3159894469802986,0.1987354526029449,10000.0,20.0,8.0,0.1,0.005,-75.0,25.0
