Time,x,y,y0,beta_x,psi,alpha_x,beta_y,alpha_y,alpha_0,k,alpha_k,compartment,R1,R2,R3,R4,R5,R6
0.2,0.00031766720146181874,0.6953529536996554,0.08526507309257463,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8990756379640991,0.00034943392160800065,0.0682120584740597,0.5562823629597243
0.21,0.0003271514450378535,0.6904890217122972,0.08458920576998581,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8990268499901406,0.0003598665895416389,0.06767136461598865,0.5523912173698378
0.22,0.00033714234521591517,0.6856584825092991,0.08391883047020131,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8989741425839858,0.00037085657973750673,0.06713506437616105,0.5485267860074393
0.23,0.0003476808884548849,0.6808611136858533,0.08325390923740077,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8989172536582618,0.00038244897730037346,0.06660312738992062,0.5446888909486827
0.24,0.0003588120649367019,0.6760966942483313,0.08259440485869449,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.898855627715681,0.00039469327143037215,0.06607552388695559,0.5408773553986651
0.25,0.0003705855983850021,0.6713650045959532,0.08194028089637302,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8987885408914792,0.0004076441582235023,0.06555222471709841,0.5370920036767626
0.26,0.0003830575504171109,0.6666658265893749,0.081291501781035,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8987155734163504,0.000421363305458822,0.065033201424828,0.5333326612714999
0.27,0.000396290163722464,0.6619989436000978,0.08064803289525091,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8986360624571063,0.00043591918009471046,0.06451842631620074,0.5295991548800782
0.28,0.0004103530097008777,0.6573641405458841,0.08000984066723292,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8985492243710179,0.0004513883106709655,0.06400787253378634,0.5258913124367073
0.29,0.0004253239023442681,0.652761203770996,0.07937689259165279,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8984540778011055,0.00046785629257869494,0.06350151407332223,0.5222089630167969
0.3,0.0004412904495105502,0.6481899210323105,0.07874915730966592,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8983495592701529,0.00048541949446160524,0.06299932584773274,0.5185519368258484
0.31,0.0004583527032750538,0.6436500815194004,0.07812660473119891,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.89823489752122,0.0005041879736025592,0.06250128378495913,0.5149200652155204
0.32,0.0004766218030853603,0.6391414758644596,0.07750920615803543,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8981084200066297,0.0005242839833938963,0.062007364926428346,0.5113131806915677
0.33,0.0004962235336131806,0.6346638961476264,0.07689693442698263,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8979682012897432,0.0005458458869744987,0.06151754754158611,0.5077311169181011
0.34,0.0005173021240657141,0.6302171358989913,0.07628976405927942,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8978124414818492,0.0005690323364722855,0.061031811247423545,0.5041737087191931
0.35000000000000003,0.0005400227671318183,0.6258009901011734,0.07568767147043941,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8976392083154271,0.0005940250438450002,0.06055013717635153,0.5006407920809387
0.36,0.000564573457544634,0.621415255189897,0.07509063519947161,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8974459389825441,0.0006210308032990974,0.06007250815957729,0.49713220415191767
0.37,0.0005911698328651629,0.6170597290602751,0.07449863616623993,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8972296463709162,0.0006502868161516793,0.05959890893299195,0.49364778324822006
0.38,0.0006200588618738775,0.6127342110753371,0.07391165795540978,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8969866298917728,0.0006820647480612654,0.05912932636432783,0.4901873688602697
0.39,0.0006515294418616031,0.608438502076322,0.07332968716773398,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8967133933715206,0.0007166823860477634,0.05866374973418719,0.4867508016610576
0.4,0.0006859088257478317,0.6041724044019123,0.07275271399054788,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8964045070991432,0.0007544997083226149,0.058202171192438305,0.4833379235215299
0.41000000000000003,0.0007235782048588438,0.5999357219024013,0.07218073253805646,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8960541903737016,0.0007959360253447282,0.05774458603044517,0.47994857752192105
0.42,0.0007649829741487485,0.5957282599610891,0.0716137414595038,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8956561949841455,0.0008414812715636234,0.05729099316760305,0.4765826079688713
0.43,0.0008106381069613083,0.5915498255212659,0.07105174465838993,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8952028319655898,0.0008917019176574392,0.056841395726711944,0.4732398604170127
0.44,0.0008611401084220819,0.5874002271197505,0.07049475210424633,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8946849834090653,0.0009472541192642902,0.056395801683397064,0.4699201816958004
0.45,0.0009171838037823768,0.5832792749259867,0.06994278075468285,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8940924083661961,0.0010089021841606146,0.055954224603746286,0.46662341994078943
0.46,0.0009795752869583506,0.5791867807874815,0.06939585561551814,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8934133714791648,0.0010775328156541859,0.055516684492414516,0.46334942462998524
0.47000000000000003,0.0010492449138377877,0.5751225582868924,0.06885401100504705,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8926343724866148,0.0011541694052215666,0.055083208804037644,0.4600980466295139
0.48,0.0011272648852321352,0.5710864228086341,0.06831729194936813,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8917403680652893,0.001239991373755349,0.054653833559494505,0.4568691382469073
0.49,0.0012148666674530121,0.5670781916125426,0.06778575567792051,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8907150031257373,0.0013363533341983135,0.05422860454233641,0.4536625532900341
0.5,0.00131345322325573,0.5630976839255055,0.0672594733948402,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8895407183235544,0.001444798545581303,0.05380757871587216,0.45047814714040446
0.51,0.0014246055918619679,0.5591447210482092,0.06673853214906549,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8881990141446,0.0015670661510481648,0.05339082571925239,0.4473157768385674
0.52,0.0015500898339015994,0.5552191264697379,0.06622303664817089,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8866712344617977,0.0017050988172917594,0.05297842931853672,0.44417530117579035
0.53,0.0016918566399587622,0.551320725992679,0.06571311106135837,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8849394183490101,0.0018610423039546386,0.052570488849086695,0.4410565807941432
0.54,0.0018520336581499543,0.5474493478664612,0.06520890070421989,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8829872600051096,0.00203723702396495,0.05216712056337591,0.43795947829316895
0.55,0.0020328996775474525,0.5436048229563822,0.06471057391119045,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8808008822863925,0.002236189645302198,0.051768459128952365,0.4348838583651058
0.56,0.002236846869148775,0.5397869849327268,0.06421832361408823,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8783696670203881,0.0024605315560636528,0.05137465889127059,0.4318295879461815
0.5700000000000001,0.0024663578355002603,0.5359956704308557,0.06373236798198637,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8756873556630244,0.0027129936190502866,0.05098589438558909,0.4287965363446846
0.58,0.0027239605760205924,0.5322307192249552,0.06325295084466956,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8727523907398187,0.002996356633622652,0.05060236067573565,0.4257845753799642
0.59,0.0030121693002742125,0.5284919744074946,0.06278034168725698,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8695678641387554,0.003313386230301634,0.05022427334980559,0.4227935795259957
0.6,0.003333439588594949,0.5247792825670795,0.062314835105617236,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8661413675983801,0.003666783547454444,0.049851868084493794,0.41982342605366363
0.61,0.003690123200809579,0.521092493958823,0.06185674972328076,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8624844575592037,0.0040591355208905375,0.04948539977862461,0.41687399516705836
0.62,0.004084447364736565,0.517431462664013,0.06140642682121272,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8586119893069493,0.0044928921012102226,0.04912514145697018,0.4139451701312104
0.63,0.004518499194454232,0.5137960467316266,0.060964228540761535,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8545412207279688,0.004970349113899655,0.048771382832609234,0.4110368373853013
0.64,0.004994193744355813,0.5101861083032025,0.060530536032582447,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8502907971896152,0.005493613118791395,0.04842442882606596,0.40814888664256205
0.65,0.005513240261924403,0.5066015137236369,0.060105747308908566,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8458798740487711,0.006064564288116844,0.048084597847126855,0.40528121097890957
0.66,0.006077118299539371,0.5030421336329682,0.059690274738857574,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8413274431130692,0.0066848301294933085,0.04775221979108606,0.4024337069063746
0.67,0.006687113614792471,0.4995078430372431,0.059284542563650656,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8366519272644556,0.007355824976271718,0.04742763405092053,0.3996062744297945
0.68,0.007344370163306994,0.49599852135981015,0.05888898487141791,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8318708398954664,0.008078807179637694,0.04711118789713433,0.39679881708784814
0.6900000000000001,0.008049913578681131,0.49251405247822033,0.058504044038165656,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8270004810212221,0.008854904936549245,0.04680323523053253,0.3940112419825763
0.7000000000000001,0.008804608613221169,0.48905432474755106,0.05813016919320961,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8220556996902211,0.009685069474543286,0.04650413535456769,0.39124345979804087
0.71,0.00960907722189372,0.4856192310100958,0.057767814333523106,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8170497971911539,0.010569984944083092,0.046214251466818485,0.38849538480807666
0.72,0.010463769525768237,0.4822086685934871,0.0574174358481082,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8119946777150902,0.011510146478345062,0.04593394867848656,0.3857669348747897
0.73,0.011369211518076355,0.4788225392855285,0.05707949137873606,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.80690106938088,0.012506132669883992,0.04566359310298885,0.3830580314284228
0.74,0.012325890351801464,0.4754607493056254,0.05675444034739685,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.8017784419649799,0.013558479386981612,0.04540355227791748,0.3803685994445003
0.75,0.013333850701774511,0.4721232092833123,0.0564427420784564,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7966349256666312,0.014667235771951963,0.04515419366276512,0.37769856742664987
0.76,0.014393226247438724,0.4688098342135335,0.05614485274486269,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7914777581346707,0.0158325488721826,0.044915882195890156,0.37504786737082685
0.77,0.015504387925130498,0.4655205433934566,0.05586122741803525,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7863133700010135,0.017054826717643547,0.044688981934428204,0.3724164347147653
0.78,0.01666694622789019,0.46225526038151155,0.05559231843517905,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7811471384328956,0.018333640850679213,0.04447385474814324,0.36980420830520927
0.79,0.017881369549490017,0.4590139129306375,0.055338573303847644,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7759840289637456,0.01966950650443902,0.044270858643078115,0.36721113034451003
0.8,0.019147209359893752,0.4557964329291977,0.05510043819711036,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7708281371145069,0.02106193029588313,0.04408035055768829,0.3646371463433582
0.81,0.020464554251813788,0.45260275633484404,0.054878351987192764,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7656831765862611,0.02251100967699517,0.04390268158975422,0.36208220506787525
0.8200000000000001,0.02183337086372525,0.44943282310081467,0.05467275008799025,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7605523593386065,0.024016707950097776,0.043738200070392204,0.35954625848065175
0.8300000000000001,0.02325342541445404,0.44628657711293523,0.05448406472651062,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7554384620384569,0.02557876795589945,0.0435872517812085,0.3570292616903482
0.84,0.024724509023481972,0.44316396612102077,0.05431272157462653,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7503439241070406,0.027196959925830173,0.043450177259701225,0.3545311728968166
0.85,0.026246404362648842,0.44006494166116855,0.05415914027689228,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7452708846967514,0.02887104479891373,0.04332731222151383,0.35205195332893485
0.86,0.02781894501542825,0.4369894589794773,0.05402373436026112,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7402212272856934,0.030600839516971078,0.043218987488208904,0.34959156718358186
0.87,0.029441882825479115,0.4339374769504572,0.053906912676639884,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7351965994597618,0.03238607110802703,0.04312553014131191,0.3471499815603658
0.88,0.031114941950577412,0.4309089580023854,0.05380907803359068,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7301984511224122,0.034226436145635156,0.04304726242687255,0.3447271664019083
0.89,0.03283784204139317,0.42790386805470293,0.0537306268764111,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7252280625342432,0.036121626245532494,0.04298450150112888,0.34232309444376235
0.9,0.03461029649587965,0.4249221765392306,0.05367194910156822,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7202865663522412,0.03807132614546762,0.04293755928125458,0.3399377412313845
0.91,0.03643201049260589,0.4219638576709017,0.053633425346028246,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7153749689898132,0.04007521154186648,0.0429067402768226,0.3375710861367214
0.92,0.03830267830452639,0.4190288885101417,0.05361543047701426,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7104941640366339,0.04213294613497903,0.04289234438161141,0.3352231108081134
0.93,0.04022197730760142,0.4161172523681723,0.053618326713373174,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7056449524395728,0.04424417503836157,0.04289466137069854,0.3328938018945379
0.9400000000000001,0.042189614613914614,0.41322892169610126,0.05364249825197979,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.7008280281539304,0.04640857607530608,0.04291399860158383,0.33058313735688105
0.9500000000000001,0.04420524840271883,0.41036388836288895,0.053688289041720835,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6960440369205924,0.04862577324299072,0.04295063123337667,0.3282911106903112
0.96,0.04626854299499025,0.40752214176341534,0.05375604818046294,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6912935512631498,0.05089539729448928,0.04300483854437035,0.32601771341073227
0.97,0.048379193494454464,0.404703658892295,0.05384615057312205,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.686577062390617,0.05321711284389991,0.04307692045849765,0.32376292711383603
0.98,0.050536823108600706,0.4019084499378244,0.0539588990897982,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6818950615159498,0.055590505419460784,0.04316711927183856,0.32152675995025953
0.99,0.05274110018878517,0.39913650360785347,0.054094643604595406,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6772479571011407,0.05801521020766369,0.043275714883676326,0.3193092028862828
1.0,0.054991693115708534,0.3963878087752459,0.054253733468041916,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6726361154236133,0.06049086242727939,0.043402986774433536,0.31711024702019674
1.01,0.05728820888200467,0.3936623890153238,0.054436437107281965,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6680599227161105,0.06301702977020514,0.04354914968582557,0.31492991121225905
1.02,0.059630315967055834,0.39096023247935185,0.05464310606435804,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6635196731667149,0.06559334756376142,0.043714484851486435,0.3127681859834815
1.03,0.06201765635438102,0.38828134361955857,0.05487405257063564,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.65901565828664,0.06821942198981913,0.04389924205650852,0.3106250748956469
1.04,0.06444984374971396,0.38562574700393853,0.055129537732770705,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6545481767900823,0.07089482812468537,0.04410363018621657,0.30850059760315085
1.05,0.06692653018002692,0.3829934399401807,0.05540989194015017,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6501174581424156,0.07361918319802963,0.04432791355212014,0.3063947519521446
1.06,0.06944734357805045,0.38038443850194964,0.05571539576799682,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6457237420817051,0.0763920779358555,0.04457231661439746,0.30430755080155975
1.07,0.07201190215103755,0.3777987670529872,0.05604630693388257,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6413672633540222,0.07921309236614131,0.04483704554710606,0.3022390136423898
1.08,0.07461984556010148,0.3752364316695879,0.0564029335780803,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6370482089288639,0.08208183011611164,0.04512234686246425,0.30018914533567037
1.09,0.07727079096389991,0.3726974593223249,0.05678552297019001,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6327667856641824,0.0849978700602899,0.04542841837615201,0.29815796745785994
1.1,0.07996435923852192,0.37018187337811415,0.05719433314364244,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6285231805947211,0.08796079516237412,0.04575546651491395,0.29614549870249135
1.11,0.0827001804901945,0.3676896882562277,0.05762964885775236,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6243175532391079,0.09097019853921395,0.046103719086201894,0.29415175060498217
1.12,0.08547786272661287,0.36522094116530274,0.05809168218217943,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6201500903922037,0.09402564899927417,0.04647334574574355,0.2921767529322422
1.1300000000000001,0.08829702880274029,0.36277565377295595,0.05858069548598637,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.616020942476769,0.09712673168301433,0.0468645563887891,0.29022052301836476
1.1400000000000001,0.0911572999606549,0.3603538494688993,0.05909694528374119,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6119302536421611,0.1002730299567204,0.04727755622699295,0.28828307957511945
1.1500000000000001,0.09405827861596765,0.3579555719822706,0.059640617005779294,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.6078781941229394,0.10346410647756442,0.047712493604623436,0.2863644575858165
1.16,0.09699958685774207,0.35558084372510057,0.0602119710870423,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.603864890556848,0.10669954554351628,0.04816957686963384,0.2844646749800805
1.17,0.09998083809394955,0.35322969652756353,0.060811233910199124,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.5998904786457314,0.1099789219033445,0.0486489871281593,0.2825837572220508
1.18,0.10300163613260409,0.3509021726651745,0.061438591740085945,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.5959551055317046,0.1133017997458645,0.04915087339206876,0.2807217381321396
1.19,0.10606159438194498,0.3485983039678162,0.06209427096049194,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.5920588949889213,0.1166677538201395,0.04967541676839356,0.278878643174253
1.2,0.10916032107818548,0.34631812782665844,0.06277847567652796,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.5882019750142702,0.12007635318600403,0.05022278054122237,0.2770545022613268
1.21,0.11229742009119896,0.3440616860680697,0.06349138857552757,0.9,1.0,0.0,1.1,0.8,0.8,0.0001,1.7,1.0,0.9,0.0,0.5843844763763042,0.12352716210031886,0.050793110860422055,0.2752493488544558
