H2_1_task1,_1_task1
2.7898084531912272e-05,360.0
2.5551772288619275e-05,363.0
2.340279131842479e-05,366.0
2.143454660337263e-05,369.0
1.9631836730492414e-05,372.0
1.79807405430272e-05,375.0
1.6468506660734227e-05,378.0
1.5083455776151652e-05,381.0
1.3814891998127317e-05,384.0
1.2653018344857504e-05,387.0
1.1588861961577584e-05,390.0
1.0614203559502715e-05,393.0
9.72151732960081e-06,396.0
8.90390871959814e-06,399.0
8.155063207479024e-06,402.0
7.469197983872467e-06,405.0
6.841015955243977e-06,408.0
6.265666024566685e-06,411.0
5.73870461232391e-06,414.0
5.256062292457528e-06,417.0
4.814011737581016e-06,420.0
4.409138913326088e-06,423.0
4.038317130337562e-06,426.0
3.6986825508318176e-06,429.0
3.387612240818152e-06,432.0
3.102703865233742e-06,435.0
2.841757159949733e-06,438.0
2.6027568610354987e-06,441.0
2.3838571107251515e-06,444.0
2.1833676444540216e-06,447.0
1.999739916421198e-06,450.0
1.831555794237013e-06,453.0
1.677516447696849e-06,456.0
1.5364322854439386e-06,459.0
1.4072136712842234e-06,462.0
1.2888628235556494e-06,465.0
1.180465615365018e-06,468.0
1.081184925132177e-06,471.0
9.902540224150946e-07,474.0
9.069706973458689e-07,477.0
8.306917454660667e-07,480.0
7.608280839665558e-07,483.0
6.968401695378027e-07,486.0
6.382338163169191e-07,489.0
5.845564610608866e-07,492.0
5.353935419471507e-07,495.0
4.903653425390571e-07,498.0
4.4912415735439624e-07,501.0
4.1135146913584367e-07,504.0
3.767555820977962e-07,507.0
3.450693014143356e-07,510.0
3.160479443145006e-07,513.0
2.8946736236340934e-07,516.0
2.6512228981303254e-07,519.0
2.428247259138317e-07,522.0
2.2240244223756278e-07,525.0
2.0369772843236995e-07,528.0
1.865661409720377e-07,531.0
1.708753684515937e-07,534.0
1.5650423118600817e-07,537.0
1.4334175714923893e-07,540.0
1.312862871993858e-07,543.0
1.202447161696041e-07,546.0
1.1013177636010549e-07,549.0
1.0086936531498978e-07,552.0
9.238594949360736e-08,555.0
8.461601592062262e-08,558.0
7.749954975042295e-08,561.0
7.098160445543598e-08,564.0
6.501184054564698e-08,567.0
5.954414957683902e-08,570.0
5.453630838813205e-08,573.0
4.9949642162190814e-08,576.0
4.5748728102206186e-08,579.0
4.19011232836774e-08,582.0
3.837711350083204e-08,585.0
3.5149483838490935e-08,588.0
3.2193306740923926e-08,591.0
2.948575342229305e-08,594.0
2.7005911663850742e-08,597.0
2.473463346284156e-08,600.0
2.2654376450798068e-08,603.0
2.0749075328659884e-08,606.0
1.9004015938928178e-08,609.0
1.7405721392545572e-08,612.0
1.594184805484356e-08,615.0
1.460109129505479e-08,618.0
1.3373095915883056e-08,621.0
1.224837803397513e-08,624.0
1.1218253277421668e-08,627.0
1.0274763881475535e-08,630.0
9.410625487243e-09,633.0
8.61916389540933e-09,636.0
7.894266334422527e-09,639.0
7.230334905600933e-09,642.0
6.622242091704167e-09,645.0
6.065291682319138e-09,648.0
5.555182572332697e-09,651.0
5.087975000734421e-09,654.0
4.6600616314042435e-09,657.0
4.26813666407168e-09,660.0
3.909173508274465e-09,663.0
3.580400450678261e-09,666.0
3.2792780348795463e-09,669.0
3.0034810182133458e-09,672.0
2.7508793616793073e-09,675.0
2.5195220104219784e-09,678.0
2.3076226542857398e-09,681.0
2.1135446861944875e-09,684.0
1.935789609098277e-09,687.0
1.7729838438577633e-09,690.0
1.6238705758699972e-09,693.0
1.4872981847435065e-09,696.0
1.362211810136083e-09,699.0
1.2476457175176656e-09,702.0
1.1427149309155952e-09,705.0
1.0466090188522302e-09,708.0
9.585860754347588e-10,711.0
8.779660755633115e-10,714.0
8.041265254223558e-10,717.0
7.364970583533201e-10,720.0
6.745554879333833e-10,723.0
6.178233192236453e-10,726.0
5.658625426703455e-10,729.0
5.182718027345571e-10,732.0
4.746835900489283e-10,735.0
4.3476126938535696e-10,738.0
3.981965486689051e-10,741.0
3.647070191946858e-10,744.0
3.340340699659307e-10,747.0
3.0594079851209954e-10,750.0
2.8021026358726175e-10,753.0
2.5664373639253865e-10,756.0
2.3505915871875125e-10,759.0
2.1529000024202582e-10,762.0
1.9718342329768879e-10,765.0
1.8059976226632905e-10,768.0
1.6541069316192304e-10,771.0
1.5149916984709726e-10,774.0
1.3875766938791802e-10,777.0
1.2708778045236862e-10,780.0
1.163992906270798e-10,783.0
1.0660975003901252e-10,786.0
9.764353057980284e-11,789.0
8.943142449508081e-11,792.0
8.190998292869892e-11,795.0
7.502110027388106e-11,798.0
6.871157691880965e-11,801.0
6.293273494662705e-11,804.0
5.7639904116543865e-11,807.0
5.27922126089187e-11,810.0
4.835222730380186e-11,813.0
4.4285658614847424e-11,816.0
4.0561100117700824e-11,819.0
3.714978955068375e-11,822.0
3.402537600898311e-11,825.0
3.11637419942965e-11,828.0
2.854277732866553e-11,831.0
2.614223127097853e-11,834.0
2.3943566168617802e-11,837.0
2.1929811906793825e-11,840.0
2.0085423138455206e-11,843.0
1.8396156782991412e-11,846.0
1.6848965268713928e-11,849.0
1.5431898600865456e-11,852.0
1.4134012661476554e-11,855.0
1.2945284130175287e-11,858.0
1.1856532599085925e-11,861.0
1.0859349603880428e-11,864.0
9.946033804615125e-12,867.0
9.109531595660122e-12,870.0
8.343382639221848e-12,873.0
7.641669948349524e-12,876.0
6.998974174328417e-12,879.0
6.410331752157214e-12,882.0
5.871196571407782e-12,885.0
5.377404869176274e-12,888.0
4.9251430731442045e-12,891.0
4.510918348303907e-12,894.0
4.1315316211811155e-12,897.0
3.784052873303675e-12,900.0
3.465798512730007e-12,903.0
3.174310648646461e-12,906.0
2.907338108968631e-12,909.0
2.6628190544185504e-12,912.0
2.4388650548459403e-12,915.0
2.233746504812136e-12,918.0
2.0458792657864166e-12,921.0
1.873812431784934e-12,924.0
1.7162171239666556e-12,927.0
1.5718762276492852e-12,930.0
1.4396749924849229e-12,933.0
1.3185924232000135e-12,936.0
1.2076933944094175e-12,939.0
1.106121428606803e-12,942.0
1.013092081555564e-12,945.0
9.278868839954737e-13,948.0
8.498477928766773e-13,951.0
7.783721092676687e-13,954.0
7.129078236880434e-13,957.0
6.52949352917844e-13,960.0
5.980336353587157e-13,963.0
5.477365547911972e-13,966.0
5.016696649086862e-13,969.0
4.594771893315274e-13,972.0
4.2083327393221626e-13,975.0
3.854394702513165e-13,978.0
3.530224305684172e-13,981.0
3.23331796827072e-13,984.0
2.9613826710980626e-13,987.0
2.712318247305029e-13,990.0
2.484201162673791e-13,993.0
2.2752696601003956e-13,996.0
2.0839101534762307e-13,999.0
1.9086447658998398e-13,1002.0
1.7481199159762173e-13,1005.0
1.6010958640551254e-13,1008.0
1.4664371376736292e-13,1011.0
1.343103762258165e-13,1014.0
1.230143229360521e-13,1017.0
1.1266831403980991e-13,1020.0
1.0319244690857802e-13,1023.0
9.451353905248922e-14,1026.0
8.656456292910962e-14,1029.0
7.928412828712527e-14,1032.0
7.261600804704708e-14,1035.0
6.650870405729223e-14,1038.0
6.091504937195949e-14,1041.0
5.5791843978674165e-14,1044.0
5.1099521163214844e-14,1047.0
4.680184193424275e-14,1050.0
4.2865615148164277e-14,1053.0
3.926044117263995e-14,1056.0
3.5958477109043235e-14,1059.0
3.293422176067314e-14,1062.0
3.016431868602169e-14,1065.0
2.7627375816069088e-14,1068.0
2.5303800242503848e-14,1071.0
2.3175646900931007e-14,1074.0
2.1226479980442855e-14,1077.0
1.9441245989212987e-14,1080.0
1.7806157495794292e-14,1083.0
1.6308586648250435e-14,1086.0
1.4936967648764924e-14,1089.0
1.3680707430535388e-14,1092.0
1.2530103847107267e-14,1095.0
1.1476270742319945e-14,1098.0
1.0511069322177604e-14,1101.0
9.627045298627116e-15,1104.0
8.817371319801906e-15,1107.0
8.075794242118332e-15,1110.0
7.396586837004933e-15,1113.0
6.7745035592937534e-15,1116.0
6.2047400356712835e-15,1119.0
5.682895960316774e-15,1122.0
5.2049411111694906e-15,1125.0
4.767184224367213e-15,1128.0
4.366244486472076e-15,1131.0
3.999025424317083e-15,1134.0
3.662690990823586e-15,1137.0
3.354643662099549e-15,1140.0
3.0725043766616524e-15,1143.0
2.814094161851063e-15,1146.0
2.5774173055429624e-15,1149.0
2.360645943184304e-15,1152.0
2.162105941124877e-15,1155.0
1.9802639672181112e-15,1158.0
1.813715648837358e-15,1161.0
1.661174726851553e-15,1164.0
1.521463121795993e-15,1167.0
1.3935018355188773e-15,1170.0
1.276302618036676e-15,1173.0
1.1689603352411277e-15,1176.0
1.0706459785133673e-15,1179.0
9.80600262258168e-16,1182.0
8.981277599118e-16,1185.0
8.225915331356716e-16,1188.0
7.534082127168023e-16,1191.0
6.900434931847361e-16,1194.0
6.320080063496418e-16,1197.0
5.78853541892777e-16,1200.0
5.301695858207901e-16,1203.0
4.855801500502064e-16,1206.0
4.447408686368572e-16,1209.0
4.0733633822431867e-16,1212.0
3.7307768217154116e-16,1215.0
3.4170031954733115e-16,1218.0
3.129619217615445e-16,1221.0
2.866405410519731e-16,1224.0
2.6253289637315777e-16,1227.0
2.4045280344897944e-16,1230.0
2.2022973686426363e-16,1233.0
2.0170751309037675e-16,1236.0
1.8474308427376842e-16,1239.0
1.692054334718433e-16,1242.0
1.549745628040249e-16,1245.0
1.4194056670346367e-16,1248.0
1.300027831120758e-16,1251.0
1.1906901606355927e-16,1254.0
1.0905482365036545e-16,1257.0
9.988286587556771e-17,1260.0
9.148230735306147e-17,1263.0
8.37882702431263e-17,1266.0
7.67413331983501e-17,1269.0
7.028707245025533e-17,1272.0
6.43756414924214e-17,1275.0
5.896138611397966e-17,1278.0
5.400249181036987e-17,1281.0
4.946066084829749e-17,1284.0
4.530081649085208e-17,1287.0
4.149083209850591e-17,1290.0
3.8001283013829147e-17,1293.0
3.480521931371778e-17,1296.0
3.187795767409085e-17,1299.0
2.9196890739619946e-17,1302.0
2.6741312526245984e-17,1305.0
2.4492258508060186e-17,1308.0
2.2432359153533965e-17,1311.0
2.054570577995234e-17,1314.0
0.007133768082784783,1317.0
0.3685880009068403,1320.0
1.6189802402407911,1323.0
3.9203220876047618,1326.0
7.238130520909545,1329.0
11.458264080317086,1332.0
16.44119907362409,1335.0
22.04654954549687,1338.0
28.14350561480283,1341.0
34.61467091700453,1344.0
41.35686836757433,1347.0
48.28060432800582,1350.0
55.308989967963306,1353.0
62.376499666954906,1356.0
69.4277128996056,1359.0
76.41613816516647,1362.0
83.30314856933848,1365.0
90.05697373868423,1368.0
96.65186396726564,1371.0
103.06729234264165,1374.0
109.28726094041397,1377.0
115.29969811092629,1380.0
121.09590840822055,1383.0
126.67009147548556,1386.0
132.01892582720922,1389.0
137.14118652704107,1392.0
142.03742805732725,1395.0
146.70969347677783,1398.0
151.16125531173648,1401.0
155.3964007762477,1404.0
159.42024213520557,1407.0
163.2385474713065,1410.0
166.85759123199398,1413.0
170.284030684873,1416.0
173.52480576836814,1419.0
176.5870350752335,1422.0
179.47794558806558,1425.0
182.2048002185515,1428.0
184.77484469568506,1431.0
187.1952564692647,1434.0
189.47310931883646,1437.0
191.61533661788994,1440.0
193.62870850660573,1443.0
195.51981114822811,1446.0
197.29502843556682,1449.0
198.96053025934435,1452.0
200.52226343873147,1455.0
201.98594646473097,1458.0
203.35706674838121,1461.0
204.64087887046276,1464.0
205.8424047057549,1467.0
206.9664364160936,1470.0
208.01753935664092,1473.0
209.00005675150237,1476.0
209.91811485689058,1479.0
210.77562899787014,1482.0
211.57630994048307,1485.0
212.32367091949752,1488.0
213.02103444176012,1491.0
213.67154053651842,1494.0
214.27815334027875,1497.0
214.84366777896733,1500.0
215.3707178674944,1503.0
215.86178458929197,1506.0
216.31920298086976,1509.0
216.745168995354,1512.0
217.14174636666033,1515.0
217.5108734038661,1518.0
217.85436959181285,1521.0
218.17394193931653,1524.0
218.47119107460048,1527.0
218.74761710273194,1530.0
219.00462523124023,1533.0
219.24353116132403,1536.0
219.46556624113302,1539.0
219.67188238136748,1542.0
219.8635567370716,1545.0
220.04159616116408,1548.0
220.2069414356032,1551.0
220.36047128623443,1554.0
220.50300618777322,1557.0
220.63531196589682,1560.0
220.7581032038218,1563.0
220.87204646095088,1566.0
220.97776331124223,1569.0
221.0758332089643,1572.0
221.16679618947242,1575.0
221.25115541257856,1578.0
221.3293795559759,1581.0
221.40190506603156,1584.0
221.46913827308217,1587.0
221.53145737816928,1590.0
221.58921431793775,1593.0
221.64273651419396,1596.0
221.69232851438548,1599.0
221.73827352902163,1602.0
221.78083487180993,1605.0
221.82025730803707,1608.0
221.85676831647783,1611.0
221.89057926987326,1614.0
221.92188653877977,1617.0
221.95087252335668,1620.0
221.9777066174315,1623.0
222.00254610895925,1626.0
222.02553702077802,1629.0
222.04681489535278,1632.0
222.06650552700134,1635.0
222.08472564490145,1638.0
222.10158354999447,1641.0
222.11717970872292,1644.0
222.13160730637117,1647.0
222.144952762616,1650.0
222.15729621174017,1653.0
222.16871194981707,1656.0
222.17926885103347,1659.0
222.1890307551876,1662.0
222.1980568282733,1665.0
222.2064018979443,1668.0
222.21411676553865,1671.0
222.22124849624046,1674.0
222.22784068885358,1677.0
222.23393372656994,1680.0
222.23956501002536,1683.0
222.24476917385275,1686.0
222.24957828786395,1689.0
222.25402204391725,1692.0
222.25812792945894,1695.0
222.26192138866125,1698.0
222.2654259720185,1701.0
222.2686634752053,1704.0
222.27165406794742,1707.0
222.27441641360497,1710.0
222.27696778012051,1713.0
222.27932414294065,1716.0
222.2815002804779,1719.0
222.28350986264104,1722.0
222.2853655329262,1725.0
222.2870789845267,1728.0
222.28866103088828,1731.0
222.29012167110673,1734.0
222.2914701505371,1737.0
222.29271501695882,1740.0
222.29386417261586,1743.0
222.2949249224293,1746.0
222.29590401865883,1749.0
222.2968077022703,1752.0
222.2976417412475,1755.0
222.2984114660705,1758.0
222.2991218025667,1761.0
222.29977730232565,1764.0
222.30038217085578,1767.0
222.30094029364798,1770.0
222.30145526029932,1773.0
222.30193038683902,1776.0
222.30236873638898,1779.0
222.30277313828125,1782.0
222.30314620574583,1785.0
222.30349035227474,1788.0
222.30380780675966,1791.0
222.30410062749436,1794.0
222.14950803656225,1797.0
221.29244721394664,1800.0
219.47472481667214,1803.0
216.67860214247625,1806.0
212.98835538473293,1809.0
208.52547317176567,1812.0
203.4189286522224,1815.0
197.79208260300143,1818.0
191.75745115839163,1821.0
185.41511465895098,1824.0
178.8527788739283,1827.0
172.1465400853117,1830.0
165.36190934475755,1833.0
158.55489254924504,1836.0
151.7730318066934,1839.0
145.05638343665768,1842.0
138.4383842533952,1845.0
131.94668841894205,1848.0
125.6038380427463,1851.0
119.42792121188496,1854.0
113.43315790979923,1857.0
107.63039608582363,1860.0
102.02754929868694,1863.0
96.63001468931859,1866.0
91.4410253964353,1869.0
86.46195782540138,1872.0
81.69261958141202,1875.0
77.1314848686858,1878.0
72.77591586049068,1881.0
68.62234794616816,1884.0
64.66646010996135,1887.0
60.90331916115739,1890.0
57.32750066016015,1893.0
53.93321040555745,1896.0
50.71437060071258,1899.0
47.66470632999689,1902.0
44.77781860267966,1905.0
42.04724093629778,1908.0
39.46649495872051,1911.0
37.029131800473166,1914.0
34.72877209795551,1917.0
32.55913446180475,1920.0
30.514062064100283,1923.0
28.587542656467594,1926.0
26.773725727743976,1929.0
25.06693504322276,1932.0
23.461678719106686,1935.0
21.95265614602461,1938.0
20.53476285985263,1941.0
19.203093290933733,1944.0
17.952941734709785,1947.0
16.779801995056083,1950.0
15.67936569705544,1953.0
14.647519669998719,1956.0
13.680342335012247,1959.0
12.774099588167537,1962.0
11.925239904456474,1965.0
11.130389193554329,1968.0
10.386345222495851,1971.0
9.69007174796044,1974.0
9.038692505590333,1977.0
8.429485186320468,1980.0
7.859875151376402,1983.0
7.327429472926468,1986.0
6.829850632773609,1989.0
6.36497041942057,1992.0
5.930744141451053,1995.0
5.525244630750705,1998.0
5.146656652132559,2001.0
4.793271355206837,2004.0
4.463480820185263,2007.0
4.155772910833288,2010.0
3.868726247753439,2013.0
3.601005455895241,2016.0
3.3513563933748625,2019.0
3.118601799298151,2022.0
2.901637010900211,2025.0
2.6994259038785717,2028.0
2.510996984216631,2031.0
2.3354396905230517,2034.0
2.1719009095001747,2037.0
2.0195815860875053,2040.0
1.87773346282945,2043.0
1.745656240273783,2046.0
1.6226946249022187,2049.0
1.5082355594925343,2052.0
1.4017057072513348,2055.0
1.3025690533680532,2058.0
1.21032453828176,2061.0
1.1245039555177605,2064.0
1.0446698828134464,2067.0
0.9704137665333968,2070.0
0.9013540700617,2073.0
0.837134618838192,2076.0
0.7774229385940533,2079.0
0.7219087882938602,2082.0
0.6703026901411587,2085.0
0.6223346284527791,2088.0
0.5777527571947423,2091.0
0.5363222512317464,2094.0
0.49782417934822043,2097.0
0.46205447302191344,2100.0
0.42882293590585224,2103.0
0.39795235175060967,2106.0
0.3692775996676804,2109.0
0.34264489448153523,2112.0
0.3179109725140756,2115.0
0.2949424412165562,2118.0
0.2736151000986883,2121.0
0.25381330755456355,2124.0
0.2354294355295468,2127.0
0.2183633091902505,2130.0
0.20252171381450074,2133.0
0.18781790707050652,2136.0
0.17417120110101136,2139.0
0.16150652653759096,2142.0
0.14975406669179095,2145.0
0.13884888944822668,2148.0
0.12873061710389289,2151.0
0.1193431099186969,2154.0
0.11063417648545837,2157.0
0.10255529925074543,2160.0
0.09506138119426157,2163.0
0.08811051109420782,2166.0
0.08166373975002436,2169.0
0.07568487899351795,2172.0
0.07014029893054642,2175.0
0.06499876340340113,2178.0
0.060231250742194854,2181.0
0.055810806273110525,2184.0
0.05171239687042709,2187.0
0.04791277129879637,2190.0
0.04439034023521726,2193.0
0.041125057990765816,2196.0
0.03809831037887408,2199.0
0.03529281829561672,2202.0
0.032692541090648036,2205.0
0.03028258939831365,2208.0
0.028049141826402096,2211.0
0.025979372528812373,2214.0
0.024061378641181828,2217.0
0.022284113773930324,2220.0
0.020637329557420057,2223.0
0.019111515888442197,2226.0
0.017697850101626476,2229.0
0.01638814739321488,2232.0
0.015174815304855782,2235.0
0.014050811638878464,2238.0
0.013009603428631866,2241.0
0.012045131551119552,2244.0
0.011151777669044653,2247.0
0.010324331288559769,2250.0
0.009557960922594012,2253.0
0.008848186126147663,2256.0
0.00819085283040862,2259.0
0.0075821097023589246,2262.0
0.007018386187996056,2265.0
0.00649637220535294,2268.0
0.006012999470569149,2271.0
0.005565423634531365,2274.0
0.0051510085289238824,2277.0
0.004767310698216295,2280.0
0.004412065637236885,2283.0
0.004083174651458043,2286.0
0.0037786928908052366,2289.0
0.003496818158401618,2292.0
0.003235880420311443,2295.0
0.0029943323638022194,2298.0
0.002770740203436049,2301.0
0.0025637757797110122,2304.0
0.0023722083664384983,2307.0
0.0021948980937668864,2310.0
0.0020307887290064537,2313.0
0.0018789019799465574,2316.0
0.0017383316592939626,2319.0
0.0016082384082226953,2322.0
0.0014878447636215045,2325.0
0.0013764306997258611,2328.0
0.001273329336403746,2331.0
0.0011779230828575784,2334.0
0.001089640001913899,2337.0
0.0010079504511073484,2340.0
0.0009323639750854675,2343.0
0.0008624264569775143,2346.0
0.0007977173999077171,2349.0
0.0007378474235131055,2352.0
0.0006824560554101314,2355.0
0.0006312095430627433,2358.0
0.0005837988863021727,2361.0
0.0005399380424561073,2364.0
0.0004993621900458875,2367.0
0.00046182618188238885,2370.0
0.000427103097047577,2373.0
0.00039498287234853666,2376.0
0.0003652710732040767,2379.0
0.00033778773034762036,2382.0
0.00031236627186700917,2385.0
0.0002888525233605324,2388.0
0.00026710379004792566,2391.0
0.0002469880199718823,2394.0
0.00022838300575883338,2397.0
0.00021117563443282675,2400.0
0.00019526125036285256,2403.0
0.0001805429889466047,2406.0
0.0001669312335846339,2409.0
0.0001543430425014641,2412.0
0.00014270167844550433,2415.0
0.00013193613702554657,2418.0
0.00012198071523782042,2421.0
0.00011277462957815582,2424.0
0.00010426163590961871,2427.0
9.638970114311093e-05,2430.0
8.911068513605686e-05,2433.0
8.238005161321173e-05,2436.0
7.615659887189768e-05,2439.0
7.040221102329368e-05,2442.0
6.50816268769236e-05,2445.0
6.016223065328621e-05,2448.0
5.561384726388938e-05,2451.0
5.140856988497893e-05,2454.0
4.752058061937182e-05,2457.0
4.392599997410207e-05,2460.0
4.060274016682787e-05,2463.0
3.7530371322885534e-05,2466.0
3.468999914944474e-05,2469.0
3.206414566061288e-05,2472.0
2.9636647961295244e-05,2475.0
2.7392558293521525e-05,2478.0
2.531805073887227e-05,2481.0
2.3400339119353817e-05,2484.0
2.1627599067084884e-05,2487.0
1.9988896062955998e-05,2490.0
1.8474117477946946e-05,2493.0
1.70739124543283e-05,2496.0
1.577963331521343e-05,2499.0
1.4583284553180824e-05,2502.0
1.3477470904179682e-05,2505.0
1.2455355576766026e-05,2508.0
1.1510616873511202e-05,2511.0
1.06374088908235e-05,2514.0
9.83032670500727e-06,2517.0
9.084372742565032e-06,2520.0
8.394926247577454e-06,2523.0
7.757715163976339e-06,2526.0
7.1687893654653406e-06,2529.0
6.624497003466814e-06,2532.0
6.121461842040149e-06,2535.0
5.656562309178172e-06,2538.0
5.226913113746042e-06,2541.0
4.82984577728491e-06,2544.0
4.462894070439161e-06,2547.0
4.1237780104044174e-06,2550.0
3.8103898562483365e-06,2553.0
3.5207811401792055e-06,2556.0
3.25315056281616e-06,2559.0
3.0058331329590467e-06,2562.0
2.7772896848569927e-06,2565.0
2.5660975288741907e-06,2568.0
2.370941447502871e-06,2571.0
2.190605857499895e-06,2574.0
2.0239670332215527e-06,2577.0
1.869986415152881e-06,2580.0
1.727703959273165e-06,2583.0
1.5962323697567988e-06,2586.0
1.4747514739840595e-06,2589.0
1.362503265215969e-06,2592.0
1.25878717359265e-06,2595.0
1.1629555415845755e-06,2598.0
1.0744098886829645e-06,2601.0
9.925971778701864e-07,2604.0
9.170061344925395e-07,2607.0
8.471643263981853e-07,2610.0
7.826351054101695e-07,2613.0
7.230149406881615e-07,2616.0
6.679309085214693e-07,2619.0
6.170383585385237e-07,2622.0
5.700187991016432e-07,2625.0
5.265778838054032e-07,2628.0
4.864436091285343e-07,2631.0
4.493646258540545e-07,2634.0
4.1510867702781347e-07,2637.0
3.834610726118024e-07,2640.0
3.542234685230719e-07,2643.0
3.272125871672518e-07,2646.0
3.022590614461435e-07,2649.0
2.792063841316206e-07,2652.0
2.579099324076802e-07,2655.0
2.3823608071377795e-07,2658.0
2.200613541685586e-07,2661.0
2.0327166025269556e-07,2664.0
1.877615768800752e-07,2667.0
1.7343369543391e-07,2670.0
1.6019801348711159e-07,2673.0
1.4797137367469411e-07,2676.0
1.366769331058091e-07,2679.0
1.2624370459966194e-07,2682.0
1.1660609139899433e-07,2685.0
1.0770349207592301e-07,2688.0
9.947991402262799e-08,2691.0
9.188361933724676e-08,2694.0
8.486681663944241e-08,2697.0
7.838535066099824e-08,2700.0
7.239841005753374e-08,2703.0
6.686830592644748e-08,2706.0
6.176022346681786e-08,2709.0
5.704198825564226e-08,2712.0
5.268387771085739e-08,2715.0
4.8658429995473035e-08,2718.0
4.494027816711484e-08,2721.0
4.150599016308883e-08,2724.0
3.83339134248297e-08,2727.0
3.5404048851105355e-08,2730.0
3.269791897119773e-08,2733.0
3.0198456506376085e-08,2736.0
2.7889892567891693e-08,2739.0
2.5757660594144725e-08,2742.0
2.378830479293708e-08,2745.0
2.196939566006096e-08,2748.0
2.028945023302701e-08,2751.0
1.8737861120798357e-08,2754.0
1.7304830569923257e-08,2757.0
1.5981306997955657e-08,2760.0
1.4758930344041008e-08,2763.0
1.3629977263171287e-08,2766.0
1.258731389927186e-08,2769.0
1.1624350315680105e-08,2772.0
1.0734999606287196e-08,2775.0
9.913639090490493e-09,2778.0
9.155076034928126e-09,2781.0
8.45451269884768e-09,2784.0
7.80751840108239e-09,2787.0
7.209999798882963e-09,2790.0
6.658177060420548e-09,2793.0
6.148558205192095e-09,2796.0
5.677917984231609e-09,2799.0
5.243277240487849e-09,2802.0
4.841884794467158e-09,2805.0
4.471198370004079e-09,2808.0
4.128871978026519e-09,2811.0
3.812737316674765e-09,2814.0
3.5207923381125574e-09,2817.0
3.2511863186426065e-09,2820.0
3.002211652461235e-09,2823.0
2.772291557289098e-09,2826.0
2.559968194493196e-09,2829.0
2.3638950919090236e-09,2832.0
2.182830080733864e-09,2835.0
2.0156252958989086e-09,2838.0
1.8612198698285202e-09,2841.0
1.7186355566400433e-09,2844.0
1.5869672806410152e-09,2847.0
1.465380402194347e-09,2850.0
1.353103851274168e-09,2853.0
