Time,H2,H1,A,t_on,t_off,A_max,beta_I,beta_C,alpha,lamda,tau_I,tau_C,tau_alpha,tau_lamda,COMpartment
30.0,0.4389434920886487,3.1370635734225265e-05,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
33.0,0.40204261478004616,1.5006473767968534e-05,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
36.0,0.3682370832276053,7.178505260514304e-06,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
39.0,0.337270809650755,3.4339137651907947e-06,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
42.0,0.3089070322387348,1.642648867526983e-06,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
45.0,0.2829278435307885,7.857784122863507e-07,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
48.0,0.2591331566169917,3.758853901529786e-07,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
51.0,0.23733947038707073,1.7980871269285678e-07,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
54.0,0.21737860090924888,8.601337682713844e-08,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
57.0,0.19909645362180795,4.114539915751642e-08,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
60.0,0.18235186727465238,1.96823362162248e-08,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
63.0,0.16701554002246802,9.415253608316313e-09,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
66.0,0.15296903862772454,4.503886107092019e-09,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
69.0,0.14010388754121358,2.1544816398976853e-09,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
72.0,0.12832073294389884,1.0306191956279593e-09,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
75.0,0.11752857630617473,4.930079355405147e-10,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
78.0,0.10764407202898592,2.3583579444891616e-10,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
81.0,0.09859088397536359,1.1281467415261368e-10,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
84.0,0.09029909601059624,5.3965363873438524e-11,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
87.0,0.08270467243445424,2.5815280489945585e-11,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
90.0,0.07574896237147698,1.2349169820194557e-11,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
93.0,0.06937824821609796,5.907186736686457e-12,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
96.0,0.06354333009603774,2.8255414834591077e-12,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
99.0,0.05819914603366812,1.3514336879896596e-12,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
102.0,0.05330442389148826,6.465691497876304e-13,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
105.0,0.04882136236778165,3.092264088260383e-13,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
108.0,0.04471533952573964,1.4779798370760205e-13,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
111.0,0.04095464595271524,7.074247194660881e-14,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
114.0,0.03751023760851579,3.3821831142571065e-14,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
117.0,0.03435551415665725,1.61819467607486e-14,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
120.0,0.03146611232344931,7.730281797460375e-15,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
123.0,0.028819717232794043,3.685922791103661e-15,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
126.0,0.02639589260108776,1.761787334017568e-15,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
129.0,0.024175919343363935,8.441689350572186e-16,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
132.0,0.02214265199918157,4.030339044187422e-16,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
135.0,0.020280389412335082,1.9501855335707955e-16,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
138.0,0.01857474821323216,9.396288245670197e-17,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
141.0,0.017012556391091456,4.50085624263207e-17,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
144.0,0.015581749648626415,2.1726239418183457e-17,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
147.0,0.014271277851440382,1.0374089395997764e-17,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
150.0,0.013071020771257866,4.963831109853891e-18,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
153.0,0.011971708814083062,2.376849225493129e-18,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
156.0,0.010964852344181198,1.1356136812784725e-18,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
159.0,0.010042675534242238,5.341457503841655e-19,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
162.0,0.009198056658988039,2.332642635849192e-19,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
165.0,0.008424472581285815,1.1585956627318374e-19,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
168.0,0.007715949353162587,4.1181499581230625e-20,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
171.0,0.00706701484493299,4.2393804291122856e-20,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
174.0,0.0064726576171399005,4.9425983449815194e-20,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
177.0,0.0059282877881551505,2.093124534295842e-20,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
180.0,0.005429701078790064,7.422572548882816e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
183.0,0.004973046990170463,4.261535534173627e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
186.0,0.004554798880772258,1.5404189711357758e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
189.0,0.004171726674811174,1.814272708203034e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
192.0,0.003820872015909387,-1.5028179501747724e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
195.0,0.0034995251514145604,4.718535229744963e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
198.0,0.003205204640923355,1.597230086082756e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
201.0,0.002935637465291348,-3.896804570076023e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
204.0,0.0026887414676365507,3.1370946814238675e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
207.0,0.0024626102444058524,2.6606719576789897e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
210.0,0.002255497313363261,2.8946736532742573e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
213.0,0.002065803202319192,1.634510003841332e-21,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
216.0,0.0018920629694421066,8.648698244521129e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
219.0,0.0017329347722147511,5.5348313411079e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
222.0,0.001587189795915478,1.7201305975300288e-23,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
225.0,0.001453702450599147,-6.503155700527473e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
228.0,0.0013314417124080948,-1.5985881287696968e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
231.0,0.0012194634951998749,-2.3778146661205457e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
234.0,0.0011169029623605657,-1.0854895208231204e-22,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
237.0,0.0010229680785611738,-5.537791523470685e-23,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
240.0,0.0009369333765918058,-5.195167838287258e-23,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
243.0,0.0008581344437571757,-3.6660923224483903e-23,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
246.0,0.0007859627690970615,-1.7600433186264016e-23,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
249.0,0.0007198609306037408,-8.609000704329801e-24,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
252.0,0.0006593184977383304,-3.851663383605167e-24,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
255.0,0.0006038678461312407,-1.7880375744358203e-24,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
258.0,0.0005530807466008431,-9.19021761078079e-25,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
261.0,0.0005065650003328873,-4.377965428005705e-25,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
264.0,0.0004639613768606861,-1.9629350612436641e-25,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
267.0,0.0004249408287033784,-1.0139361355333806e-25,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
270.0,0.00038920202769771446,-4.875424320690177e-26,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
273.0,0.00035646896917599074,-2.33705250792784e-26,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
276.0,0.0003264888615778415,-1.085438935094077e-26,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
279.0,0.00029903017044198246,-5.803863471337525e-27,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
282.0,0.00027388083830744354,-2.734065898227331e-27,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
285.0,0.0002508466414172653,-1.2375821157566852e-27,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
288.0,0.00022974968885868563,-6.400990474055914e-28,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
291.0,0.00021042705384612776,-3.0115218860561543e-28,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
294.0,0.00019272951012960977,-1.3865748375955982e-28,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
297.0,0.000176520382017604,-1.2084755353610294e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
300.0,0.0001616744886391816,2.7454351624356427e-28,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
303.0,0.00014807718104669677,1.5376805983533403e-28,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
306.0,0.00013562344828183296,5.065606798726622e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
309.0,0.0001242171111807733,4.663844512325014e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
312.0,0.00011377008134926873,9.086936590931371e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
315.0,0.00010420167779982411,9.299625110600606e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
318.0,9.543800534705025e-05,-7.022499478719547e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
321.0,8.74113836604545e-05,1.0853929922766999e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
324.0,8.00598251539595e-05,-1.8980288828140055e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
327.0,7.33265532359791e-05,3.148544910083924e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
330.0,6.715957022913569e-05,9.41892110092062e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
333.0,6.151125068733703e-05,1.0825634131075348e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
336.0,5.6337969995974086e-05,1.790990852951881e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
339.0,5.159978103953998e-05,1.8834885580961995e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
342.0,4.7260085368068746e-05,1.018892989360272e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
345.0,4.328537078812678e-05,3.790725788402592e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
348.0,3.9644940889240375e-05,3.485423077119651e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
351.0,3.631068320584253e-05,-8.756148547497802e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
354.0,3.3256848398629976e-05,-1.3748890271494198e-29,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
357.0,3.0459848710413577e-05,-7.94679111725901e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
360.0,2.7898084531912272e-05,-4.240556276583376e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
363.0,2.5551772288619275e-05,-5.820065866369589e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
366.0,2.340279131842479e-05,1.4422565880495148e-30,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
369.0,2.143454660337263e-05,-7.411052325590374e-33,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
372.0,1.9631836730492414e-05,1.3086274409526136e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
375.0,1.79807405430272e-05,1.006677203110243e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
378.0,1.6468506660734227e-05,-8.419775897035464e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
381.0,1.5083455776151652e-05,2.109045545365651e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
384.0,1.3814891998127317e-05,1.7022040973717682e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
387.0,1.2653018344857504e-05,4.277510101834022e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
390.0,1.1588861961577584e-05,-2.6358968499974544e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
393.0,1.0614203559502715e-05,4.596244775821564e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
396.0,9.72151732960081e-06,2.2911029809427847e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
399.0,8.90390871959814e-06,-5.169498446205507e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
402.0,8.155063207479024e-06,2.196530713794627e-31,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
405.0,7.469197983872467e-06,-1.332418280780462e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
408.0,6.841015955243977e-06,-2.217669785713849e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
411.0,6.265666024566685e-06,-1.8875583506262748e-32,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
414.0,5.73870461232391e-06,-9.649166927793413e-33,0.0,1316.0,1794.0,6.51,0.24579687253898772,0.029283784561045426,0.02674178937345468,0.028833077394340486,2.82,23.67,25.92,24.04,1.0
