Time,_2PGA_c,DHAP_c,ATP_g,DHAP_g,ADP_g,Glc6P_g,ADP_c,_3PGA_c,Fru6P_g,Pi_g,O2_c,NADP_c,ATP_c,NADP_g,_6PG_g,CO2_c,Rul5P_c,_6PG_c,Rul5P_g,Glc6P_c,Rib5P_c,_13BPGA_g,Glc_c,Rib5P_g,Glc_g,Glc_e,NADPH_g,NADPH_c,Pyr_c,Pyr_e,NAD_g,Fru16BP_g,GA3P_g,Gly_e,TSH2_c,CO2_g,Gly3P_c,Gly3P_g,_6PGL_c,TS2_c,_6PGL_g,PEP_c,AMP_g,_3PGA_g,AMP_c,NADH_g,cytosol,glycosome,default,TPI_g,PYK_c,PFK_g,G6PDH_g,PGAM_c,PyrT_c,G6PDH_c,ENO_c,HXK_g,_3PGAT_g,NADPHu_c,HXK_c,NADPHu_g,AK_c,G6PP_c,_6PGDH_g,PGI_g,AK_g,TOX_c,GDA_g,PGL_c,_6PGDH_c,PPI_c,PPI_g,GlcT_g,GlcT_c,PGL_g,TR_c,PGK_g,G3PDH_g,ATPu_c,GK_g,ALD_g,GAPDH_g,GPO_c
0.0,0.1,2.23132912,0.2405,8.483130623,1.519,0.5,1.3165,0.1,0.5,0.0,1.0,0.1,0.3417,0.1,0.0841958,0.0,0.41282,0.0841958,0.41282,0.5,0.01,0.5,0.1,0.01,0.1,5.0,3.9,3.9,10.0,0.0,2.0,10.0,2.5,0.0,0.01,0.0,2.76867088,10.51686938,0.0795278,0.37,0.0795278,1.0,4.2405,0.1,2.2418,2.0,5.4549,0.2451,1.0,-2113.74413473835,305.3445494810412,177.42277504693936,-0.00040091435163042464,-319.5721925133689,192.30769230769232,-0.00040091435163042464,-220.59439519624402,106.66623162545955,0.0,7.8,14.085470681790065,7.8,65.89961999999991,2.256347356801178,-0.3053730206919188,-276.1765201846805,87.69302999999991,0.02,-12.23989698360856,10.442270660323462,-0.3053730206919188,16.29364240410752,16.29364240410752,0.0,84.52972972972974,1.861502737856121,224.44906478496583,2538.186509759611,420.40793136977294,12.977592100265857,84.35013104016828,-142.47762029647203,-45.36185007579044,228.00311573628358
0.01,0.11558629666883427,2.1131211505019434,0.9232980369388728,4.030768478056823,2.298899801734518,0.7593738144730682,1.353091984429787,0.6189657581806619,0.2551937674237279,0.0,1.0,0.2934437668693512,0.4332181689752126,0.39884618666082144,0.12660238220904813,0.0,0.383549457178008,0.10144051497590781,0.07199165722745138,0.5178851631595613,0.01,0.0007089318294662103,0.03527378246066148,0.01,0.03486449242107024,5.0,3.601153813339181,3.7065562331306503,9.918143945654958,0.0,3.896872165307158,14.985881170184227,0.1460439788283239,0.0,0.18889555656952267,0.0,2.8868788494980566,5.6904761061386795,0.0625299545392672,0.19110444343047742,0.030676199975155027,0.5239177607283712,2.777802161326616,1.4161343559428257,2.1136898465950016,0.10312783469283704,5.4549,0.2451,1.0,144.18948521456198,72.09892505408936,112.89492722513593,0.008077069835263576,-15.632202590103308,192.047942669957,0.0038234634901365824,-20.91352737557289,103.13086450541185,199.29214944054092,7.413112466261301,7.992253665452653,7.202307626678362,-36.87704432587782,2.356030343585157,0.5377247924290897,110.57559208962103,-27.967939318220033,0.37779111313904534,232.99508986912315,8.20071348525381,-0.005259976936480459,15.381213641199839,3.4258600291264503,102.32250989781096,89.91574880406812,0.7402358989252136,52.167040899850676,206.7094280279058,207.27388708767964,16.00845226933249,54.8175451355678,61.08043411456108,206.71339720772795,231.610960627735
0.02,0.12318681862728842,2.1799518960058584,1.6950230017485093,3.009225547292523,2.5097165566466186,0.5477348425273622,1.380190349789486,0.9383669926449419,0.18644600956009807,0.0,1.0,0.37603523676536244,0.45053536433862923,0.6493219001350542,0.11440789583966808,0.0,0.3563140716901921,0.11465360928453136,0.026053941685067947,0.5244638928024832,0.01,0.0009415670230998035,0.01922102233671426,0.01,0.01884867326745681,5.0,3.350678099864947,3.623964763234639,9.669087510132986,0.0,3.9091491425409575,15.605280789613767,0.11840444766223114,0.0,0.25739301861759795,0.0,2.8200481039941416,4.026277220402615,0.049172865993095595,0.12260698138240216,0.010926088427140141,0.44543240241115695,1.7952604416048772,1.6843742334523175,2.069274285871884,0.0908508574590377,5.4549,0.2451,1.0,91.03193610782913,47.44263110030919,97.1690700668444,0.014915868482055188,39.94767669425142,191.23513563663565,0.006092778164934668,35.28493011483976,93.26816229550903,186.50181020184388,7.247929526469278,4.668684068035377,6.701356199729894,-17.91705150887458,2.3899244275539937,1.0181381358447934,96.18816433264551,-19.642689190496185,0.5147860372351959,174.55791679731828,6.4530545453500965,0.16174930458429268,14.50496512316567,1.2222780279937127,93.08726731436309,91.3356795672925,0.3115633951991452,27.63395412799603,192.5832977013641,192.72473671446335,16.321493785525572,36.61924804547089,101.31062596485278,192.59059918577833,229.59439333240982
0.03,0.13342733836864576,2.2828598474562134,2.432282124464629,2.8494485420321283,2.413310399458971,0.46555489765212865,1.3950553463743103,1.18184465092418,0.15983053144622666,0.0,1.0,0.4287571061512987,0.46655721307261144,0.8643219889914792,0.07414811445869449,0.0,0.33091240758060225,0.12476505114655516,0.02643647033530534,0.5274463643393502,0.01,0.0012917488450888766,0.014387935639186708,0.01,0.014018456001611472,5.0,3.135678011008522,3.571242893848702,9.403911138193362,0.0,3.912619766857647,15.307525292847965,0.11274932682092481,0.0,0.2963342774688975,0.0,2.7171401525437866,3.5168087392448455,0.03866215120843279,0.08366572253110259,0.003245976684662494,0.4460174345334705,1.154407476076406,1.9168769348015742,2.0383874405530777,0.08738023314234705,5.4549,0.2451,1.0,86.71925830340994,46.38312388338615,94.30175266843335,0.021534664882462046,61.30690515043984,190.33055921346562,0.007738122676158725,55.00113204084007,92.44809643245037,183.75807096934852,7.142485787697404,3.544964936882065,6.271356022017044,-16.85824209183488,2.404325106283663,1.343362822340412,93.86575052622462,-12.292468023298625,0.592668554937795,171.61824950539085,5.082954650019147,0.2821824104940935,13.662910743522616,1.241212090460474,92.36990939380894,91.77017443551188,0.1272972263866721,17.14987843945331,189.10448257497418,189.17311497696983,16.721817320193562,26.71441136839501,102.31343328370093,189.1143081926069,226.36990034384047
0.04,0.14558233318787575,2.37824363475376,3.0558045670557097,2.7909069358517757,2.1890106634269215,0.41804959725331303,1.4094446666820877,1.3943054189665587,0.14640751553979667,0.0,1.0,0.4668992584838048,0.48514078034656105,1.0546191255586619,0.02091303762821415,0.0,0.3072177800075358,0.13244987705276068,0.02893358799040727,0.5289531795670355,0.01,0.0017451365681703445,0.012001089300465333,0.01,0.01163157436253737,5.0,2.9453808744413386,3.5331007415161944,9.144424349143419,0.0,3.9146552784796786,15.015568326292197,0.11018535784322786,0.0,0.32094309536922194,0.0,2.62175636524624,3.1985496599750842,0.030386166964894244,0.0590569046307783,0.0007935083125550371,0.46840762392637986,0.7551847695173758,2.1239902565850843,2.005414552971352,0.08534472152031473,5.4549,0.2451,1.0,87.4588391581334,50.67904743081348,93.58326038528097,0.027893828618417292,72.01155517193378,189.40356871945602,0.00902898429581683,65.20591130026855,92.4223478494065,182.42120940463144,7.066201483032389,2.9893245337392513,5.890761748882677,-19.37193229635261,2.411581441087174,1.294534912021452,93.33279139028798,-7.648579055660321,0.6418861907384439,173.91140724016532,4.0057459901953285,0.376117798751633,12.854901602691168,1.3645637208773584,92.3787344819907,91.9859670420082,0.05526802717315881,11.445300760296629,187.26470100613216,187.32076646864266,17.210352127146994,20.16705757562058,99.76875073055572,187.27714240669042,223.24403804184473
0.05,0.15801137188141204,2.4642355232362654,3.5616338871862756,2.753623987459676,1.9332922817345142,0.39090545666175897,1.4256004082598874,1.589178372267671,0.1379174781188695,0.0,1.0,0.4965807788763063,0.507432338603712,1.2634513377541992,0.0006417068923119785,0.0,0.28512851387210925,0.13822271403046138,0.010688756331235868,0.5296842876064577,0.01,0.0023138009580798203,0.010605472042670757,0.01,0.010235737635234568,5.0,2.7365486622457977,3.503419221123691,8.896044117177139,0.0,3.9162836660717653,14.797062252712417,0.10850517917738998,0.0,0.33729816036972565,0.0,2.5357644767637346,2.952362219040211,0.023868795296766294,0.04270183963027489,0.0003627136383077093,0.4964792153540052,0.5050738310792128,2.314313645053211,1.9669672531364033,0.08371633392822843,5.4549,0.2451,1.0,88.17608311049598,56.282349998474444,93.01513373082341,0.035694189959334745,78.64744979084077,188.47474502367623,0.010083014057411379,71.95452702251269,92.46016880251507,181.28381819638503,7.006838442247382,2.6852694098500987,5.4730973244915955,-22.581261681160868,2.4152005090624726,0.06362387270546407,92.85477465613408,-4.830929927883744,0.6745963207394513,175.66438071286848,3.1573688556875585,0.45298338501502533,12.0812134833852,0.4532768517694341,92.43360185904749,92.11251821226713,0.035558822414257646,7.981888388242547,185.7886059142276,185.84090911303426,17.79714482626631,15.579043413292363,97.59405701076564,185.80408082018093,220.30529142215693
0.06,0.1699908442610667,2.542480927277864,3.959394367977174,2.7279327548382724,1.692552512351403,0.3769629520051432,1.4436524096037877,1.7717709397527044,0.132667085460135,0.0,1.0,0.5209120648679203,0.5335613928924441,1.4743796019220494,0.00020337725791312434,0.0,0.264555406351057,0.14248192852949165,0.0037008719215836684,0.5299920912665637,0.01,0.0030040962343395724,0.009726801386035416,0.01,0.009356908046053781,5.0,2.52562039807795,3.4790879351320765,8.659681474815715,0.0,3.917682070816668,14.641404703285803,0.10737102326149606,0.0,0.34848283762711757,0.0,2.457519072722136,2.752583426579364,0.018737260812455053,0.03151716237288297,0.0004312961818532281,0.524966150411855,0.3480531196714206,2.492744100830318,1.9227861975037701,0.08231792918332463,5.4549,0.2451,1.0,88.56102871045044,61.80489182966329,92.8219010522713,0.04484764669923929,83.44503490497833,187.55051589173746,0.010967397832674693,77.08557446759734,92.49065784607413,180.24329026940342,6.958175870264153,2.5213295882332165,5.0512407961559,-25.540987492163026,2.4168440382868397,0.04553571367691041,92.71863708139978,-3.007238391726105,0.6969656752542351,176.6664532204136,2.4885558746799155,0.5181485790626502,11.342199879374343,0.09798981263726757,92.47333499540855,92.19233628325935,0.04259382565254404,5.747814201836262,184.49558093401436,184.5458058469818,18.47956576468711,12.318367998764687,95.9307134390411,184.51387678719445,217.52564520879315
0.07,0.18130572570990144,2.6144623822456126,4.260180172832977,2.7112821258603432,1.4894305467379187,0.3677998302751514,1.4630533454713748,1.9447395143006971,0.12919915798696835,0.0,1.0,0.5416831595287487,0.5632812117796746,1.6684281854820922,0.0001514068729468787,0.0,0.24541646185983004,0.14553832788931617,0.0028754251735410886,0.530079278286347,0.01,0.003797330652595659,0.009145158239734368,0.01,0.008775243186388202,5.0,2.3315718145179063,3.458316840471247,8.43465460108041,0.0,3.9189025884975273,14.538665880765251,0.10666041605144867,0.0,0.3562681281661832,0.0,2.385537617754387,2.586782215618022,0.014698639075483563,0.02373187183381712,0.0005289329205545875,0.5522798698773,0.2503892804291102,2.6619513358739137,1.873665442748952,0.08109741150246522,5.4549,0.2451,1.0,88.6909934113152,66.7680825484278,92.68793728158046,0.05469513344388816,87.25294333630104,186.63155561194458,0.011725948616505054,81.26674323239072,92.49037061187609,179.3029553933041,6.916633680942494,2.4422702809341277,4.663143629035813,-27.948497047738783,2.4174464244544898,0.05262893234507901,92.61874078647058,-1.869838267123896,0.7125362563323664,177.1075741262066,1.9610480823708394,0.5749676168089723,10.638145855825341,0.055788221636372995,92.47876333654176,92.24523314471104,0.05218962859532732,4.25249191812889,183.3516072049372,183.40005246408452,19.250193901788094,10.015647582344593,94.6679012534572,183.3720399678737,214.8744976716527
0.08,0.19195769315244604,2.681244173610242,4.48058277599523,2.7014920935394247,1.329733553110574,0.36161260611464463,1.4830884983741788,2.109708504264466,0.12686656829381893,0.0,1.0,0.5600038676983696,0.5962320818382141,1.8465200927509926,0.00014214351648223495,0.0,0.22763429469194388,0.14763557547822262,0.0029335086250224453,0.5300751049801566,0.01,0.004653423542910544,0.008753483842630734,0.01,0.008383673196876823,5.0,2.1534799072490096,3.439996132301628,8.219802988159019,0.0,3.9199729198695055,14.476006446352784,0.10626463715443867,0.0,0.36174993331170374,0.0,2.3187558263897574,2.4463977837525777,0.0115222054933097,0.018250066688296512,0.0006352263799366621,0.5781297211379656,0.18968367089419844,2.8235635906792464,1.8206794197876068,0.08002708013048797,5.4549,0.2451,1.0,88.65732380897022,71.07231804635107,92.56594468807741,0.06526292456624198,90.43143765918262,185.71623532161055,0.012389410884758839,84.78915252802696,92.46049618686614,178.46377160369502,6.879992264603256,2.4202648825206263,4.306959814498019,-29.76276369526363,2.41759006541208,0.06266579038640481,92.51933323456814,-1.161554007418772,0.7234998666234075,177.17356330752227,1.5449467572425541,0.6256520975916657,9.969196185847839,0.05875940236305969,92.45266143847766,92.28088077669685,0.06255800922004875,3.227484968158825,182.3422487786906,182.3880253052182,20.101028444756587,8.397312437603867,93.69958677191322,182.36354760399752,212.32993020080877
0.09,0.20202273226474068,2.7435556149920357,4.636827676660443,2.69663885151702,1.2111632731183057,0.3574197944568856,1.5030812021757431,2.267848167584512,0.12529911798260973,0.0,1.0,0.5765960770372441,0.6320503664725595,2.00981349656365,0.00013963083861448354,0.0,0.21113477382132131,0.1489653094083979,0.003124489977802625,0.530068220152253,0.01,0.0055145810443942705,0.008489284570728959,0.01,0.008119678592864813,5.0,1.9901865034363522,3.4234039229627533,8.013946630016967,0.0,3.9209001717017844,14.443068582704946,0.10609030203312621,0.0,0.36563969231309373,0.0,2.256444385007964,2.325389656589011,0.009025946423585307,0.014360307686906462,0.0007497340138078869,0.6026396629003997,0.15200905022125222,2.9787980543279278,1.764868431351697,0.07909982829820852,5.4549,0.2451,1.0,88.53064308831921,74.76667341730449,92.44532237167687,0.07658216606439455,93.1568986559007,184.80224461565695,0.01298027491112734,87.81007211257835,92.40676240189303,177.73747168585396,6.846807845925507,2.4384907039839017,3.9803730068727043,-31.044250651334323,2.417670006460777,0.07370025015094658,92.41413292050441,-0.7198635764584651,0.7312793846261875,177.01215268756687,1.216785362536757,0.6717121846846617,9.335319993691485,0.06852706640411299,92.40149446603641,92.30493886172752,0.0736725540887504,2.5135714650313234,181.4726880230553,181.5143320005752,21.02515704266851,7.268292323720557,92.96049065805568,181.49335940145423,209.87822723590727
