Time,Z,Y,Wt,W_star,v0,Vm2,n,Kp,Vm3,m,Kr,K_A,kf,k,p,vk,vMK,vp,Ka,q,K1,K2,v1_beta,cytosol,store,R0,R1,R2,R3,Rf,R_eff,Protein_Phosphorylation
0.24,0.2713896855472695,1.7866602614806317,1.0,0.030369924550261305,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.9585097466629118,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.458988462574393,1.8197940253356684,1.7866602614806317,2.713896855472695,0.05779030057198847
0.25,0.2727235861284962,1.7951206647762474,1.0,0.030946843633921774,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.9671891384549818,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.499886765254051,1.8652905148463146,1.7951206647762474,2.727235861284962,0.05764403754871722
0.26,0.2740569356513098,1.8034482993494678,1.0,0.031523517069526046,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.9758566028635969,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.5409129810884785,1.9114775029404778,1.8034482993494678,2.740569356513098,0.05773186884836051
0.27,0.2753937449313014,1.8116389996727593,1.0,0.03210224879634166,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.9845381970342242,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.58219028970411,1.9584655545768082,1.8116389996727593,2.753937449313014,0.05803678397296952
0.28,0.2767375682465554,1.8196886803192418,1.0,0.032685070247615945,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.993256917118809,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.6238294280780945,2.006360493851366,1.8196886803192418,2.7673756824655538,0.0585465548162134
0.29,0.2780915977873344,1.8275932864690896,1.0,0.03327385652572533,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0020333239467405,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.665931381110078,2.0552650941578334,1.8275932864690896,2.780915977873344,0.059251953729636264
0.3,0.2794587065259816,1.8353487808639584,1.0,0.0338705473812047,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.010885830898163,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.708588529917022,2.1052795709050827,1.8353487808639584,2.794587065259816,0.06014362626466041
0.31,0.28084152997646833,1.8429510864314513,1.0,0.03447715935996724,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0198312413641553,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.751887053216153,2.1565033322647578,1.8429510864314513,2.8084152997646834,0.06121238295690251
0.32,0.2822425749171404,1.8503959973373008,1.0,0.0350954297720619,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0288854570888453,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.795910234271165,2.209037785878052,1.8503959973373008,2.822425749171404,0.06245424193617455
0.33,0.28366428052403403,1.8576791297701207,1.0,0.035726873755592324,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.038063875077876,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.84074033887851,2.262988056341305,1.8576791297701207,2.8366428052403405,0.06386951272269514
0.34,0.2851090516395776,1.8647958931712665,1.0,0.03637312118088236,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0473816023235107,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.886459653229593,2.318464048441899,1.8647958931712665,2.851090516395776,0.06545860080618554
0.35000000000000003,0.286579293396392,1.8717414559692889,1.0,0.037036163836105425,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.056853677736892,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.933151589816859,2.3755816760026502,1.8717414559692889,2.86579293396392,0.06721952412639925
0.36,0.28807746696405506,1.8785106870555295,1.0,0.0377178536167666,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.066495428319238,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,4.980902494135838,2.4344649048886775,1.8785106870555295,2.8807746696405507,0.06915427627943033
0.37,0.28960613856870404,1.8850980995394104,1.0,0.03841987787118708,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0763227795110577,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.029803277766799,2.495247799098443,1.8850980995394104,2.8960613856870405,0.07126907690159667
0.38,0.29116801915629337,1.8914977987003545,1.0,0.03914395463993469,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.0863525030234964,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.079950789538275,2.5580764689711217,1.8914977987003545,2.9116801915629336,0.0735722488817081
0.39,0.29276600310145284,1.8977034264193224,1.0,0.03989198923691041,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.096602456319843,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.131449190193486,2.623111183689373,1.8977034264193224,2.927660031014528,0.07607285048452678
0.4,0.2944032143604279,1.9037080942150097,1.0,0.04066605725407188,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.1070918673975956,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.184411604004151,2.690528953730299,1.9037080942150097,2.9440321436042787,0.0787813321173561
0.41000000000000003,0.29608306113708693,1.909504303169387,1.0,0.041468330220717324,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.1178416711031356,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.238962091031894,2.7605266770970895,1.909504303169387,2.960830611370869,0.08171074646712656
0.42,0.29780929619962715,1.915083852435489,1.0,0.042301079467753896,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.1288748779565,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.29523785733223,2.833324814294332,1.915083852435489,2.9780929619962713,0.08487713273419101
0.43,0.2995860838174759,1.9204377345005348,1.0,0.04316674469284098,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.1402169809971667,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.35339174423589,2.909171691459231,1.9204377345005348,2.9958608381747593,0.0882993658133277
0.44,0.301418079621404,1.9255560093629542,1.0,0.04406798832645501,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.1518964399782767,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.413595215662363,2.988348746184127,1.9255560093629542,3.01418079621404,0.09199931697479541
0.45,0.3033105395043692,1.9304276338390258,1.0,0.045007695743559194,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.163945344121562,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.476042395324939,3.071177449098497,1.9304276338390258,3.033105395043692,0.09600272346221794
0.46,0.30526939547268095,1.935040342447417,1.0,0.045989072133043735,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.17639985639414,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.540953129140398,3.158025766907556,1.935040342447417,3.0526939547268093,0.10033905504288121
0.47000000000000003,0.3073014716468449,1.9393803136998506,1.0,0.047015586984046724,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.189301539222098,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.608580828286073,3.249320855476998,1.9393803136998506,3.073014716468449,0.1050435784252507
0.48,0.30941449397821175,1.9434321524706288,1.0,0.048091179028529746,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.202697356630149,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.679213644797398,3.3455551004959796,1.9434321524706288,3.0941449397821175,0.11015606191487975
0.49,0.31161751849755176,1.94717823279675,1.0,0.04922014565531959,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.2166423167264324,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.753189813348941,3.4473099748092615,1.94717823279675,3.1161751849755177,0.11572467367055667
0.5,0.3139209612967062,1.9505986721345354,1.0,0.05040736008272487,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.231199565406739,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.830900016114511,3.555266499956447,1.9505986721345354,3.139209612967062,0.12180489082869977
0.51,0.31633725286925946,1.9536703603889305,1.0,0.05165824142230183,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.2464444025443178,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.912811121916047,3.670243837950205,1.9536703603889305,3.1633725286925944,0.12846425136812473
0.52,0.3188810165355262,1.956366698059531,1.0,0.0529789635116218,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.2624652453578107,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,5.999474495659898,3.793222571451919,1.956366698059531,3.188810165355262,0.13578248593747816
0.53,0.3215698121142212,1.9586565175391952,1.0,0.0543765572072812,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.279368107310921,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.0915541468721655,3.9253970016235407,1.9586565175391952,3.215698121142212,0.14385607035665604
0.54,0.32442477307892986,1.9605032263600997,1.0,0.055859090987224906,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.297280325333442,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.189852339036108,4.068230945999002,1.9605032263600997,3.2442477307892985,0.152801690538715
0.55,0.32747203435154354,1.9618627937659705,1.0,0.05743601841799874,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.31635913899779,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.295363854351058,4.22356049545886,1.9618627937659705,3.2747203435154355,0.1627638096878936
0.56,0.33074362413911035,1.962682388235219,1.0,0.05911837394941387,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.3367967435743786,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.4093139465128,4.393688450375927,1.962682388235219,3.3074362413911036,0.1739200132212415
0.5700000000000001,0.33428002321047035,1.9628970837794,1.0,0.060919225587489426,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.358835545344752,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.533257083449555,4.581582143985816,1.9628970837794,3.3428002321047035,0.1864953682802012
0.58,0.33813228511771504,1.9624269175287985,1.0,0.06285410920876999,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.382780301614381,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.6691651383974655,4.791087642122604,1.9624269175287985,3.3813228511771505,0.20077436559953643
0.59,0.3423662911799076,1.9611713299594586,1.0,0.06494176183208222,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.4090230189001174,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.819597147635049,5.027307741853853,1.9611713299594586,3.4236629117990756,0.2171246535370916
0.6,0.3470703465204908,1.9589997098825862,1.0,0.06720523254240668,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.438087607808203,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,6.987999436898674,5.297258699385918,1.9589997098825862,3.470703465204908,0.23603964128116134
0.61,0.35236392350310386,1.9557398451978376,1.0,0.06967337416548437,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.470679990022812,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,7.179066455045414,5.610762405047623,1.9557398451978376,3.5236392350310384,0.25818640284694133
0.62,0.35841266546647366,1.9511592327064997,1.0,0.07238291408009276,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.5077741209069484,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,7.399357702297506,5.981985072413287,1.9511592327064997,3.5841266546647366,0.2844888525850722
0.63,0.3654528661701375,1.9449350823232519,1.0,0.07538150174887069,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.5507511952802684,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,7.658314527128771,6.432088064403585,1.9449350823232519,3.654528661701375,0.3162627682699118
0.64,0.37384119221713236,1.9365951262277432,1.0,0.07873302530849631,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.601683024306006,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,7.970311668136908,6.99458358601081,1.9365951262277432,3.7384119221713235,0.3554900260780805
0.65,0.38413628279511025,1.925419927147736,1.0,0.08252639855924704,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.663787318835234,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,8.358115244026465,7.725279136115832,1.925419927147736,3.8413628279511025,0.4052595823605107
0.66,0.39726643179132237,1.9102485851998954,1.0,0.08689009658103376,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.7423534641631173,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,8.86004273967393,8.72404663047336,1.9102485851998954,3.9726643179132237,0.4706700031250316
0.67,0.41492311034369334,1.889030284125834,1.0,0.09202187561150145,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.8468888861687365,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,9.546875725527661,10.1895049546652,1.889030284125834,4.149231103436933,0.5609217707441414
0.68,0.4405278438791271,1.8577416871902739,1.0,0.09825029137062992,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,2.996250110646702,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,10.564092483414663,12.571806220882534,1.8577416871902739,4.405278438791271,0.6943337327061836
0.6900000000000001,0.48226430363942674,1.8070599291632083,1.0,0.10618772620274712,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,3.234215713549548,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,12.265037406463307,17.116532672492305,1.8070599291632083,4.822643036394267,0.9136005870864478
0.7000000000000001,0.5652698070032046,1.7092351795255312,1.0,0.11719514990920976,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,3.688222196373943,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,15.740034534257342,28.419347230889134,1.7092351795255312,5.652698070032046,1.3434600631277382
0.71,0.7901670588033765,1.4556103006846788,1.0,0.13514607965407796,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,4.803203270114544,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,24.984338013166205,64.53076224930025,1.4556103006846788,7.901670588033765,2.420540622865094
0.72,1.191239219335883,0.9917074300151718,1.0,0.1679536436643414,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.454413537306353,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,38.12995745578034,74.4252718919602,0.9917074300151718,11.91239219335883,4.01824803945133
0.73,1.3271182298165318,0.7646845268150384,1.0,0.21114852859683303,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.935339595610834,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,41.45987520682826,52.63717183095424,0.7646845268150384,13.271182298165318,4.461569408203415
0.74,1.3018049391716435,0.6948991766817857,1.0,0.25543138579134383,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.848352085392826,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,40.87854155115976,43.84291471309437,0.6948991766817857,13.018049391716435,4.351779877898122
0.75,1.2334579295508086,0.6733322594818231,1.0,0.29772626270859415,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.607589815263901,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,39.22085983394789,39.66078759606512,0.6733322594818231,12.334579295508085,4.096063287912014
0.76,1.1566454229552132,0.6676250828263542,1.0,0.3372399017161954,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.326265137408046,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,37.19642233722584,36.68239895387596,0.6676250828263542,11.566454229552132,3.8042269835969265
0.77,1.0805040175614689,0.6689279873444366,1.0,0.37379084299174775,1.0,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,6.035485575560699,20.0,2.5,2.5,1.0,0.01,0.01,2.7,1.0,1.0,1.0,2.7,35.01138089271434,33.95919666845192,0.6689279873444366,10.805040175614689,3.5057588485897444
