T,IKCA,O,VM
1.98,0.00092826743,0.0053896853,-65.0
1.998,0.00093463669,0.0054266662,-65.0
2.016,0.0085415374,0.0083557861,20.0
2.0339999,0.014465746,0.01415116,20.0
2.052,0.020354666,0.019912016,20.0
2.0699999,0.026208512,0.025638558,20.0
2.0880001,0.03202749,0.031330992,20.0
2.1059999,0.037811808,0.036989518,20.0
2.1240001,0.043561675,0.042614345,20.0
2.142,0.049277294,0.048205666,20.0
2.1600001,0.054958869,0.053763684,20.0
2.178,0.060606603,0.059288599,20.0
2.1960001,0.066220701,0.0647806,20.0
2.214,0.071801357,0.070239894,20.0
2.2320001,0.077348769,0.075666673,20.0
2.25,0.082863145,0.081061125,20.0
2.2679999,0.088344678,0.086423449,20.0
2.286,0.093793556,0.091753833,20.0
2.3039999,0.099209979,0.09705247,20.0
2.322,0.10459414,0.10231955,20.0
2.3399999,0.10994624,0.10755525,20.0
2.358,0.11526646,0.11275977,20.0
2.3759999,0.12055498,0.11793328,20.0
2.3940001,0.12581201,0.12307598,20.0
2.4119999,0.13103773,0.12818806,20.0
2.4300001,0.13623232,0.13326968,20.0
2.448,0.14139597,0.13832104,20.0
2.4660001,0.14652885,0.1433423,20.0
2.484,0.15163118,0.14833367,20.0
2.5020001,0.15670311,0.15329531,20.0
2.52,0.16174483,0.15822738,20.0
2.5380001,0.16675653,0.16313007,20.0
2.556,0.17173836,0.16800359,20.0
2.5739999,0.17669053,0.17284806,20.0
2.592,0.18161319,0.17766367,20.0
2.6099999,0.18650655,0.18245061,20.0
2.628,0.19137076,0.18720903,20.0
2.6459999,0.19620599,0.19193912,20.0
2.664,0.20101242,0.19664101,20.0
2.6819999,0.20579022,0.20131491,20.0
2.7,0.21053956,0.20596097,20.0
2.7179999,0.21526062,0.21057937,20.0
2.7360001,0.21995357,0.21517025,20.0
2.7539999,0.22461854,0.21973379,20.0
2.7720001,0.22925575,0.22427014,20.0
2.79,0.23386532,0.22877948,20.0
2.8080001,0.23844744,0.23326196,20.0
2.826,0.24300228,0.23771773,20.0
2.8440001,0.24752998,0.24214697,20.0
2.862,0.2520307,0.24654983,20.0
2.8800001,0.25650463,0.25092646,20.0
2.898,0.26095191,0.25527701,20.0
2.9159999,0.26537269,0.25960168,20.0
2.934,0.26976717,0.26390055,20.0
2.9519999,0.27413544,0.26817384,20.0
2.97,0.2784777,0.27242169,20.0
2.9879999,0.28279412,0.27664423,20.0
3.006,0.28708482,0.28084159,20.0
3.0239999,0.29134995,0.28501397,20.0
3.0420001,0.29558969,0.2891615,20.0
3.0599999,0.29980415,0.29328433,20.0
3.0780001,0.30399352,0.29738259,20.0
3.096,0.30815795,0.30145645,20.0
3.1140001,0.31229755,0.30550605,20.0
3.132,0.31641254,0.30953154,20.0
3.1500001,0.32050297,0.31353304,20.0
3.168,0.32456908,0.31751069,20.0
3.1860001,0.32861093,0.32146466,20.0
3.204,0.33262873,0.32539508,20.0
3.2219999,0.3366226,0.3293021,20.0
3.24,0.34059268,0.33318582,20.0
3.2579999,0.34453911,0.33704644,20.0
3.276,0.34846202,0.34088406,20.0
3.2939999,0.35236159,0.34469882,20.0
3.312,0.35623792,0.34849083,20.0
3.3299999,0.36009115,0.35226029,20.0
3.348,0.36392143,0.35600728,20.0
3.3659999,0.36772892,0.35973194,20.0
3.3840001,0.37151372,0.36343443,20.0
3.402,0.37527597,0.36711487,20.0
3.4200001,0.37901583,0.3707734,20.0
3.438,0.3827334,0.37441012,20.0
3.4560001,0.38642883,0.3780252,20.0
3.474,0.39010224,0.38161874,20.0
3.4920001,0.39375377,0.38519084,20.0
3.51,0.39738357,0.3887417,20.0
3.5280001,0.40099174,0.3922714,20.0
3.546,0.40457842,0.39578009,20.0
3.5639999,0.40814373,0.39926785,20.0
3.582,0.41168782,0.40273488,20.0
3.5999999,0.41521078,0.40618122,20.0
3.618,0.41871276,0.40960705,20.0
3.6359999,0.42219388,0.41301247,20.0
3.654,0.42565429,0.41639763,20.0
3.6719999,0.42909408,0.41976258,20.0
3.6900001,0.43251336,0.42310753,20.0
3.7079999,0.43591228,0.42643255,20.0
3.7260001,0.43929097,0.42973775,20.0
3.744,0.44264951,0.43302327,20.0
3.7620001,0.44598809,0.43628922,20.0
3.78,0.44930676,0.43953571,20.0
3.7980001,0.45260563,0.44276288,20.0
3.816,0.4558849,0.4459708,20.0
3.8340001,0.45914462,0.44915965,20.0
3.852,0.46238491,0.45232949,20.0
3.8699999,0.46560591,0.45548043,20.0
3.888,0.46880776,0.45861262,20.0
3.9059999,0.4719905,0.46172616,20.0
3.924,0.47515428,0.46482116,20.0
3.9419999,0.47829923,0.46789771,20.0
3.96,0.48142546,0.47095594,20.0
3.9779999,0.48453304,0.47399595,20.0
3.9960001,0.48762214,0.47701785,20.0
4.0139999,0.49069282,0.48002177,20.0
4.0320001,0.49374521,0.48300779,20.0
4.0500002,0.49677941,0.48597601,20.0
4.0679998,0.49979556,0.48892656,20.0
4.086,0.50279373,0.49185953,20.0
4.1040001,0.50577408,0.49477506,20.0
4.1220002,0.50873661,0.49767318,20.0
4.1399999,0.51168156,0.50055408,20.0
4.158,0.51460892,0.50341779,20.0
4.1760001,0.51751888,0.50626445,20.0
4.1939998,0.52041149,0.50909418,20.0
4.2119999,0.52328688,0.51190698,20.0
4.23,0.52614516,0.51470309,20.0
4.2480001,0.52898639,0.51748258,20.0
4.2659998,0.5318107,0.52024543,20.0
4.2839999,0.53461814,0.5229919,20.0
4.302,0.53740895,0.52572197,20.0
4.3200002,0.54018307,0.52843577,20.0
4.3379998,0.54294068,0.53113341,20.0
4.3559999,0.54568189,0.53381503,20.0
4.3740001,0.54840678,0.53648061,20.0
4.3920002,0.55111539,0.53913033,20.0
4.4099998,0.55380791,0.54176432,20.0
4.428,0.55648434,0.54438257,20.0
4.4460001,0.55914491,0.54698521,20.0
4.4640002,0.56178957,0.54957241,20.0
4.4819999,0.56441849,0.55214411,20.0
4.5,0.56703174,0.55470055,20.0
4.5180001,0.56962949,0.5572418,20.0
4.5359998,0.57221168,0.55976784,20.0
4.5539999,0.57477856,0.56227887,20.0
4.572,0.57733011,0.56477493,20.0
4.5900002,0.57986647,0.56725615,20.0
4.6079998,0.58238775,0.56972259,20.0
4.6259999,0.58489394,0.57217431,20.0
4.6440001,0.5873853,0.57461149,20.0
4.6620002,0.58986175,0.57703406,20.0
4.6799998,0.59232348,0.57944226,20.0
4.698,0.59477055,0.5818361,20.0
4.7160001,0.59720302,0.5842157,20.0
4.7340002,0.599621,0.58658111,20.0
4.7519999,0.60202461,0.58893239,20.0
4.77,0.60441387,0.59126973,20.0
4.7880001,0.60678893,0.59359312,20.0
4.8060002,0.60914981,0.59590268,20.0
4.8239999,0.61149663,0.59819847,20.0
4.842,0.61382949,0.60048062,20.0
4.8600001,0.61614847,0.60274917,20.0
4.8779998,0.61845362,0.60500419,20.0
4.8959999,0.62074506,0.60724574,20.0
4.914,0.62302279,0.609474,20.0
4.9320002,0.62528706,0.61168897,20.0
4.9499998,0.62753773,0.61389077,20.0
4.9679999,0.62977505,0.61607939,20.0
4.9860001,0.63199908,0.61825502,20.0
5.0040002,0.63420981,0.62041771,20.0
5.0219998,0.63640738,0.62256747,20.0
5.04,0.63859183,0.62470442,20.0
5.0580001,0.64076334,0.62682867,20.0
5.0760002,0.64292186,0.62894028,20.0
5.0939999,0.64506751,0.63103932,20.0
5.112,0.64720047,0.63312584,20.0
5.1300001,0.64932066,0.6351999,20.0
5.1479998,0.65142822,0.63726169,20.0
5.1659999,0.65352321,0.63931113,20.0
5.184,0.65560579,0.64134836,20.0
5.2020001,0.65767592,0.64337349,20.0
5.2199998,0.65973371,0.64538652,20.0
5.2379999,0.66177922,0.64738762,20.0
5.256,0.66381264,0.64937675,20.0
5.2740002,0.66583389,0.65135401,20.0
5.2919998,0.6678431,0.65331954,20.0
5.3099999,0.66984034,0.65527338,20.0
5.3280001,0.67182565,0.65721554,20.0
5.3460002,0.67379922,0.65914613,20.0
5.3639998,0.67576098,0.66106522,20.0
5.382,0.67771107,0.66297293,20.0
5.4000001,0.67964953,0.66486925,20.0
5.4180002,0.68157643,0.66675425,20.0
5.4359999,0.68349189,0.66862804,20.0
5.454,0.6853959,0.67049068,20.0
5.4720001,0.68728864,0.67234224,20.0
5.4899998,0.68917006,0.67418271,20.0
5.5079999,0.69104028,0.67601228,20.0
5.526,0.69289935,0.67783093,20.0
5.5440001,0.69474733,0.67963874,20.0
5.5619998,0.69658434,0.68143576,20.0
5.5799999,0.69841039,0.68322212,20.0
5.598,0.70022559,0.68499786,20.0
5.6160002,0.70202994,0.68676293,20.0
5.6339998,0.70382357,0.68851757,20.0
5.652,0.70560652,0.69026172,20.0
5.6700001,0.7073788,0.6919955,20.0
5.6880002,0.7091406,0.69371897,20.0
5.7059999,0.71089184,0.69543213,20.0
5.724,0.71263266,0.69713509,20.0
5.7420001,0.71436316,0.69882798,20.0
5.7600002,0.71608329,0.70051068,20.0
5.7779999,0.71779323,0.70218343,20.0
5.796,0.71949297,0.70384622,20.0
5.8140001,0.72118258,0.70549905,20.0
5.8319998,0.72286212,0.70714206,20.0
5.8499999,0.72453165,0.70877534,20.0
5.868,0.72619122,0.71039879,20.0
5.8860002,0.72784096,0.71201265,20.0
5.9039998,0.7294808,0.71361685,20.0
5.9219999,0.73111093,0.71521151,20.0
5.9400001,0.73273134,0.7167967,20.0
5.9580002,0.7343421,0.7183724,20.0
5.9759998,0.73594326,0.71993876,20.0
5.994,0.73753488,0.72149581,20.0
6.0120001,0.73911703,0.7230435,20.0
6.0300002,0.74068975,0.72458202,20.0
6.0479999,0.74225312,0.72611141,20.0
6.066,0.74380714,0.72763163,20.0
6.0840001,0.74535191,0.72914284,20.0
6.1020002,0.74688751,0.730645,20.0
6.1199999,0.74841392,0.73213828,20.0
6.138,0.74993128,0.73362261,20.0
6.1560001,0.75143963,0.73509812,20.0
6.1739998,0.75293893,0.73656482,20.0
6.1919999,0.75442934,0.7380228,20.0
6.21,0.75591081,0.73947209,20.0
6.2280002,0.75738353,0.7409128,20.0
6.2459998,0.75884748,0.74234486,20.0
6.2639999,0.76030266,0.74376839,20.0
6.2820001,0.76174921,0.74518347,20.0
6.3000002,0.76318711,0.74659014,20.0
6.3179998,0.76461643,0.7479884,20.0
6.336,0.76603729,0.74937832,20.0
6.3540001,0.76744968,0.75076002,20.0
6.3720002,0.7688536,0.75213343,20.0
6.3899999,0.77024925,0.75349867,20.0
6.408,0.77163655,0.75485581,20.0
6.4260001,0.77301556,0.75620484,20.0
6.4439998,0.77438635,0.75754583,20.0
6.4619999,0.77574903,0.75887889,20.0
6.48,0.77710354,0.76020396,20.0
6.4980001,0.77845001,0.7615211,20.0
6.5159998,0.77978843,0.76283044,20.0
6.5339999,0.78111893,0.76413202,20.0
6.552,0.78244144,0.7654258,20.0
6.5700002,0.78375614,0.76671183,20.0
6.5879998,0.78506297,0.76799029,20.0
6.6059999,0.78636205,0.76926106,20.0
6.6240001,0.78765333,0.77052432,20.0
6.6420002,0.78893697,0.77178001,20.0
6.6599998,0.79021293,0.77302825,20.0
6.678,0.79148132,0.77426904,20.0
6.6960001,0.79274213,0.77550244,20.0
6.7140002,0.7939955,0.77672851,20.0
6.7319999,0.7952413,0.77794731,20.0
6.75,0.79647976,0.77915877,20.0
6.7680001,0.79771084,0.78036308,20.0
6.7859998,0.79893452,0.78156018,20.0
6.8039999,0.80015093,0.78275013,20.0
6.822,0.80136013,0.78393304,20.0
6.8400002,0.80256212,0.78510886,20.0
6.8579998,0.80375695,0.78627771,20.0
6.8759999,0.80494469,0.78743958,20.0
6.8940001,0.80612528,0.78859454,20.0
6.9120002,0.8072989,0.78974265,20.0
6.9299998,0.80846554,0.7908839,20.0
6.948,0.80962521,0.79201835,20.0
6.9660001,0.81077796,0.79314601,20.0
6.9840002,0.8119238,0.794267,20.0
7.0019999,0.81306291,0.79538131,20.0
7.02,0.81419516,0.79648894,20.0
7.0380001,0.81532073,0.79759002,20.0
7.0560002,0.81643957,0.79868448,20.0
7.0739999,0.81755173,0.7997725,20.0
7.092,0.81865728,0.80085397,20.0
7.1100001,0.81975621,0.80192906,20.0
7.1279998,0.82084864,0.80299771,20.0
7.1459999,0.82193452,0.80405998,20.0
7.164,0.82301396,0.80511594,20.0
7.1820002,0.82408696,0.80616564,20.0
7.1999998,0.82515359,0.80720907,20.0
7.2179999,0.82621384,0.80824625,20.0
7.2360001,0.82726783,0.8092773,20.0
7.2540002,0.8283155,0.8103022,20.0
7.2719998,0.82935691,0.81132096,20.0
7.29,0.83039212,0.8123337,20.0
7.3080001,0.8314212,0.81334037,20.0
7.3260002,0.83244413,0.81434107,20.0
7.3439999,0.83346099,0.81533581,20.0
7.362,0.83447176,0.81632459,20.0
7.3800001,0.83547652,0.81730747,20.0
7.3979998,0.83647531,0.81828457,20.0
7.4159999,0.83746815,0.81925577,20.0
7.434,0.83845508,0.82022125,20.0
7.4520001,0.83943611,0.82118094,20.0
7.4699998,0.84041131,0.82213497,20.0
7.4879999,0.84138066,0.82308322,20.0
7.506,0.84234428,0.82402593,20.0
7.5240002,0.84330219,0.82496297,20.0
7.5419998,0.84425431,0.82589442,20.0
7.5599999,0.84520084,0.82682031,20.0
7.5780001,0.8461417,0.82774073,20.0
7.5960002,0.84707695,0.82865566,20.0
7.6139998,0.84800661,0.82956511,20.0
7.632,0.84893078,0.83046913,20.0
7.6500001,0.8498494,0.83136779,20.0
7.6680002,0.85076261,0.83226115,20.0
7.6859999,0.85167032,0.83314914,20.0
7.704,0.85257262,0.83403182,20.0
7.7220001,0.85346961,0.83490926,20.0
7.7399998,0.85436118,0.83578151,20.0
7.7579999,0.8552475,0.83664852,20.0
7.776,0.85612851,0.83751035,20.0
7.7940001,0.85700428,0.8383671,20.0
7.8119998,0.85787487,0.83921874,20.0
7.8299999,0.85874021,0.84006524,20.0
7.848,0.85960042,0.8409068,20.0
7.8660002,0.86045551,0.84174329,20.0
7.8839998,0.86130553,0.84257478,20.0
7.902,0.86215043,0.84340137,20.0
7.9200001,0.86299038,0.84422296,20.0
7.9380002,0.86382526,0.84503973,20.0
7.9559999,0.8646552,0.8458516,20.0
7.974,0.86548018,0.84665865,20.0
7.9920001,0.86630023,0.84746087,20.0
8.0100002,0.86711544,0.84825832,20.0
8.0279999,0.86792576,0.84905106,20.0
8.0459995,0.86873126,0.84983903,20.0
8.0640001,0.86953199,0.85062236,20.0
8.0819998,0.87032789,0.85140097,20.0
8.1000004,0.87111908,0.85217494,20.0
8.118,0.87190557,0.85294431,20.0
8.1359997,0.8726874,0.8537091,20.0
8.1540003,0.87346452,0.85446936,20.0
8.1719999,0.87423706,0.85522509,20.0
8.1899996,0.87500495,0.85597628,20.0
8.2080002,0.8757683,0.85672301,20.0
8.2259998,0.87652707,0.85746533,20.0
8.2440004,0.87728137,0.85820317,20.0
8.2620001,0.87803113,0.85893667,20.0
8.2799997,0.87877643,0.85966575,20.0
8.2980003,0.87951732,0.86039054,20.0
8.316,0.88025379,0.86111099,20.0
8.3339996,0.88098586,0.86182714,20.0
8.3520002,0.88171357,0.86253899,20.0
8.3699999,0.88243693,0.86324668,20.0
8.3879995,0.883156,0.86395013,20.0
8.4060001,0.88387078,0.86464936,20.0
8.4239998,0.88458133,0.86534441,20.0
8.4420004,0.88528764,0.86603534,20.0
8.46,0.88598973,0.86672217,20.0
8.4779997,0.88668764,0.86740494,20.0
8.4960003,0.88738137,0.8680836,20.0
8.5139999,0.888071,0.8687582,20.0
8.5319996,0.88875651,0.86942881,20.0
8.5500002,0.88943797,0.87009543,20.0
8.5679998,0.89011532,0.87075806,20.0
8.5860004,0.89078867,0.87141675,20.0
8.6040001,0.89145797,0.87207156,20.0
8.6219997,0.89212334,0.87272239,20.0
8.6400003,0.89278471,0.8733694,20.0
8.658,0.89344215,0.87401253,20.0
8.6759996,0.89409566,0.87465185,20.0
8.6940002,0.89474529,0.87528735,20.0
8.7119999,0.89539105,0.87591904,20.0
8.7299995,0.89603299,0.87654704,20.0
8.7480001,0.89667106,0.87717122,20.0
8.7659998,0.89730537,0.87779176,20.0
8.7840004,0.89793587,0.87840855,20.0
8.802,0.89856261,0.87902164,20.0
8.8199997,0.89918566,0.87963116,20.0
8.8380003,0.89980495,0.88023698,20.0
8.8559999,0.90042061,0.88083923,20.0
8.8739996,0.90103257,0.88143784,20.0
8.8920002,0.90164083,0.88203293,20.0
8.9099998,0.90224552,0.88262451,20.0
8.9280005,0.90284663,0.88321251,20.0
8.9460001,0.90344411,0.88379699,20.0
8.9639997,0.90403807,0.88437802,20.0
8.9820004,0.90462852,0.88495559,20.0
9.0,0.90521538,0.88552976,20.0
9.0179996,0.90579879,0.88610047,20.0
9.0360003,0.90637869,0.88666779,20.0
9.0539999,0.90695518,0.88723171,20.0
9.0719995,0.90752822,0.88779229,20.0
9.0900002,0.9080978,0.88834953,20.0
9.1079998,0.90866405,0.88890344,20.0
9.1260004,0.90922689,0.88945401,20.0
9.1440001,0.9097864,0.89000136,20.0
9.1619997,0.91034257,0.89054543,20.0
9.1800003,0.91089547,0.89108628,20.0
9.198,0.91144502,0.89162391,20.0
9.2159996,0.9119913,0.89215833,20.0
9.2340002,0.91253436,0.89268953,20.0
9.2519999,0.91307414,0.89321762,20.0
9.2700005,0.91361076,0.8937425,20.0
9.2880001,0.9141441,0.89426434,20.0
9.3059998,0.91467434,0.89478302,20.0
9.3240004,0.91520143,0.8952986,20.0
9.342,0.91572529,0.89581114,20.0
9.3599997,0.91624612,0.89632058,20.0
9.3780003,0.91676384,0.89682704,20.0
9.3959999,0.91727841,0.89733046,20.0
9.4139996,0.91779,0.8978309,20.0
9.4320002,0.91829848,0.8983283,20.0
9.4499998,0.91880393,0.89882278,20.0
9.4680004,0.9193064,0.89931434,20.0
9.4860001,0.91980588,0.89980292,20.0
9.5039997,0.92030239,0.90028864,20.0
9.5220003,0.92079592,0.90077144,20.0
9.54,0.92128652,0.90125138,20.0
9.5579996,0.92177415,0.90172845,20.0
9.5760002,0.92225891,0.90220267,20.0
9.5939999,0.92274082,0.90267408,20.0
9.6120005,0.92321986,0.90314263,20.0
9.6300001,0.92369598,0.90360844,20.0
9.6479998,0.9241693,0.90407151,20.0
9.6660004,0.92463982,0.90453178,20.0
9.684,0.92510754,0.9049893,20.0
9.7019997,0.92557245,0.90544409,20.0
9.7200003,0.92603457,0.90589619,20.0
9.7379999,0.926494,0.90634561,20.0
9.7559996,0.92695063,0.90679234,20.0
9.7740002,0.92740458,0.9072364,20.0
9.7919998,0.92785579,0.90767783,20.0
9.8100004,0.92830437,0.90811658,20.0
9.8280001,0.92875022,0.90855277,20.0
9.8459997,0.92919344,0.90898633,20.0
9.8640003,0.92963403,0.90941733,20.0
9.882,0.93007195,0.90984577,20.0
9.8999996,0.9305073,0.91027164,20.0
9.9180002,0.93094009,0.91069502,20.0
9.9359999,0.93137026,0.91111583,20.0
9.9540005,0.93179786,0.91153413,20.0
9.9720001,0.9322229,0.91194993,20.0
9.9899998,0.93264544,0.91236329,20.0
10.008,0.93306547,0.91277421,20.0
10.026,0.933483,0.91318262,20.0
10.044,0.93389803,0.91358864,20.0
10.062,0.93431056,0.91399223,20.0
10.08,0.9347207,0.91439337,20.0
10.098,0.93512833,0.91479218,20.0
10.116,0.93553358,0.91518861,20.0
10.134,0.93593639,0.91558266,20.0
10.152,0.93633682,0.91597438,20.0
10.17,0.9367348,0.91636372,20.0
10.188,0.93713051,0.91675079,20.0
10.206,0.93752378,0.91713554,20.0
10.224,0.93791473,0.91751802,20.0
10.242,0.93830335,0.91789818,20.0
10.26,0.93868971,0.91827607,20.0
10.278,0.93907374,0.91865176,20.0
10.296,0.93945545,0.91902518,20.0
10.314,0.93983489,0.9193964,20.0
10.332,0.94021207,0.91976541,20.0
10.35,0.94058704,0.92013216,20.0
10.368,0.94095975,0.92049676,20.0
10.386,0.94133025,0.92085922,20.0
10.404,0.94169855,0.92121953,20.0
10.422,0.94206464,0.92157763,20.0
10.44,0.94242853,0.92193365,20.0
10.458,0.94279027,0.92228752,20.0
10.476,0.94314986,0.92263931,20.0
10.494,0.94350731,0.92298895,20.0
10.512,0.94386268,0.92333657,20.0
10.53,0.94421589,0.92368209,20.0
10.548,0.94456697,0.92402554,20.0
10.566,0.94491595,0.92436695,20.0
10.584,0.94526291,0.92470634,20.0
10.602,0.94560778,0.9250437,20.0
10.62,0.94595057,0.9253791,20.0
10.638,0.94629133,0.92571247,20.0
10.656,0.94663006,0.92604381,20.0
10.674,0.94696683,0.92637318,20.0
10.692,0.94730151,0.92670065,20.0
10.71,0.94763422,0.92702615,20.0
10.728,0.94796497,0.92734969,20.0
10.746,0.94829375,0.92767131,20.0
10.764,0.94862056,0.92799103,20.0
10.782,0.94894546,0.92830878,20.0
10.8,0.94926834,0.92862469,20.0
10.818,0.94958937,0.92893875,20.0
10.836,0.94990849,0.9292509,20.0
10.854,0.95022565,0.9295612,20.0
10.872,0.95054096,0.92986965,20.0
10.89,0.95085442,0.93017626,20.0
10.908,0.95116597,0.93048102,20.0
10.926,0.95147568,0.93078399,20.0
10.944,0.95178354,0.93108517,20.0
10.962,0.95208955,0.93138456,20.0
10.98,0.95239377,0.93168211,20.0
10.998,0.95269614,0.93197793,20.0
11.016,0.95299673,0.93227202,20.0
11.034,0.95329553,0.93256432,20.0
11.052,0.95359254,0.93285489,20.0
11.07,0.95388782,0.93314368,20.0
11.088,0.95418131,0.93343079,20.0
11.106,0.95447302,0.93371618,20.0
11.124,0.95476305,0.9339999,20.0
11.142,0.9550513,0.93428189,20.0
11.16,0.95533788,0.93456227,20.0
11.178,0.95562273,0.93484092,20.0
11.196,0.95590591,0.9351179,20.0
11.214,0.95618737,0.93539327,20.0
11.232,0.95646715,0.93566698,20.0
11.25,0.95674533,0.93593907,20.0
11.268,0.95702177,0.9362095,20.0
11.286,0.95729661,0.93647838,20.0
11.304,0.95756978,0.93674558,20.0
11.322,0.95784134,0.93701124,20.0
11.34,0.95811129,0.93727535,20.0
11.358,0.95837963,0.93753785,20.0
11.376,0.95864636,0.9377988,20.0
11.394,0.95891154,0.93805814,20.0
11.412,0.95917511,0.93831599,20.0
11.43,0.95943707,0.93857229,20.0
11.448,0.95969754,0.9388271,20.0
11.466,0.95995641,0.93908036,20.0
11.484,0.96021378,0.93933207,20.0
11.502,0.9604696,0.93958235,20.0
11.52,0.96072388,0.93983108,20.0
11.538,0.96097666,0.94007838,20.0
11.556,0.96122789,0.94032419,20.0
