data_generator_IKCA,data_generator_T
0.093793556,2.286
0.099209979,2.3039999
0.10459414,2.322
0.10994624,2.3399999
0.11526646,2.358
0.12055498,2.3759999
0.12581201,2.3940001
0.13103773,2.4119999
0.13623232,2.4300001
0.14139597,2.448
0.14652885,2.4660001
0.15163118,2.484
0.15670311,2.5020001
0.16174483,2.52
0.16675653,2.5380001
0.17173836,2.556
0.17669053,2.5739999
0.18161319,2.592
0.18650655,2.6099999
0.19137076,2.628
0.19620599,2.6459999
0.20101242,2.664
0.20579022,2.6819999
0.21053956,2.7
0.21526062,2.7179999
0.21995357,2.7360001
0.22461854,2.7539999
0.22925575,2.7720001
0.23386532,2.79
0.23844744,2.8080001
0.24300228,2.826
0.24752998,2.8440001
0.2520307,2.862
0.25650463,2.8800001
0.26095191,2.898
0.26537269,2.9159999
0.26976717,2.934
0.27413544,2.9519999
0.2784777,2.97
0.28279412,2.9879999
0.28708482,3.006
0.29134995,3.0239999
0.29558969,3.0420001
0.29980415,3.0599999
0.30399352,3.0780001
0.30815795,3.096
0.31229755,3.1140001
0.31641254,3.132
0.32050297,3.1500001
0.32456908,3.168
0.32861093,3.1860001
0.33262873,3.204
0.3366226,3.2219999
0.34059268,3.24
0.34453911,3.2579999
0.34846202,3.276
0.35236159,3.2939999
0.35623792,3.312
0.36009115,3.3299999
0.36392143,3.348
0.36772892,3.3659999
0.37151372,3.3840001
0.37527597,3.402
0.37901583,3.4200001
0.3827334,3.438
0.38642883,3.4560001
0.39010224,3.474
0.39375377,3.4920001
0.39738357,3.51
0.40099174,3.5280001
0.40457842,3.546
0.40814373,3.5639999
0.41168782,3.582
0.41521078,3.5999999
0.41871276,3.618
0.42219388,3.6359999
0.42565429,3.654
0.42909408,3.6719999
0.43251336,3.6900001
0.43591228,3.7079999
0.43929097,3.7260001
0.44264951,3.744
0.44598809,3.7620001
0.44930676,3.78
0.45260563,3.7980001
0.4558849,3.816
0.45914462,3.8340001
0.46238491,3.852
0.46560591,3.8699999
0.46880776,3.888
0.4719905,3.9059999
0.47515428,3.924
0.47829923,3.9419999
0.48142546,3.96
0.48453304,3.9779999
0.48762214,3.9960001
0.49069282,4.0139999
0.49374521,4.0320001
0.49677941,4.0500002
0.49979556,4.0679998
0.50279373,4.086
0.50577408,4.1040001
0.50873661,4.1220002
0.51168156,4.1399999
0.51460892,4.158
0.51751888,4.1760001
0.52041149,4.1939998
0.52328688,4.2119999
0.52614516,4.23
0.52898639,4.2480001
0.5318107,4.2659998
0.53461814,4.2839999
0.53740895,4.302
0.54018307,4.3200002
0.54294068,4.3379998
0.54568189,4.3559999
0.54840678,4.3740001
0.55111539,4.3920002
0.55380791,4.4099998
0.55648434,4.428
0.55914491,4.4460001
0.56178957,4.4640002
0.56441849,4.4819999
0.56703174,4.5
0.56962949,4.5180001
0.57221168,4.5359998
0.57477856,4.5539999
0.57733011,4.572
0.57986647,4.5900002
0.58238775,4.6079998
0.58489394,4.6259999
0.5873853,4.6440001
0.58986175,4.6620002
0.59232348,4.6799998
0.59477055,4.698
0.59720302,4.7160001
0.599621,4.7340002
0.60202461,4.7519999
0.60441387,4.77
0.60678893,4.7880001
0.60914981,4.8060002
0.61149663,4.8239999
0.61382949,4.842
0.61614847,4.8600001
0.61845362,4.8779998
0.62074506,4.8959999
0.62302279,4.914
0.62528706,4.9320002
0.62753773,4.9499998
0.62977505,4.9679999
0.63199908,4.9860001
0.63420981,5.0040002
0.63640738,5.0219998
0.63859183,5.04
0.64076334,5.0580001
0.64292186,5.0760002
0.64506751,5.0939999
0.64720047,5.112
0.64932066,5.1300001
0.65142822,5.1479998
0.65352321,5.1659999
0.65560579,5.184
0.65767592,5.2020001
0.65973371,5.2199998
0.66177922,5.2379999
0.66381264,5.256
0.66583389,5.2740002
0.6678431,5.2919998
0.66984034,5.3099999
0.67182565,5.3280001
0.67379922,5.3460002
0.67576098,5.3639998
0.67771107,5.382
0.67964953,5.4000001
0.68157643,5.4180002
0.68349189,5.4359999
0.6853959,5.454
0.68728864,5.4720001
0.68917006,5.4899998
0.69104028,5.5079999
0.69289935,5.526
0.69474733,5.5440001
0.69658434,5.5619998
0.69841039,5.5799999
0.70022559,5.598
0.70202994,5.6160002
0.70382357,5.6339998
0.70560652,5.652
0.7073788,5.6700001
0.7091406,5.6880002
0.71089184,5.7059999
0.71263266,5.724
0.71436316,5.7420001
0.71608329,5.7600002
0.71779323,5.7779999
0.71949297,5.796
0.72118258,5.8140001
0.72286212,5.8319998
0.72453165,5.8499999
0.72619122,5.868
0.72784096,5.8860002
0.7294808,5.9039998
0.73111093,5.9219999
0.73273134,5.9400001
0.7343421,5.9580002
0.73594326,5.9759998
0.73753488,5.994
0.73911703,6.0120001
0.74068975,6.0300002
0.74225312,6.0479999
0.74380714,6.066
0.74535191,6.0840001
0.74688751,6.1020002
0.74841392,6.1199999
0.74993128,6.138
0.75143963,6.1560001
0.75293893,6.1739998
0.75442934,6.1919999
0.75591081,6.21
0.75738353,6.2280002
0.75884748,6.2459998
0.76030266,6.2639999
0.76174921,6.2820001
0.76318711,6.3000002
0.76461643,6.3179998
0.76603729,6.336
0.76744968,6.3540001
0.7688536,6.3720002
0.77024925,6.3899999
0.77163655,6.408
0.77301556,6.4260001
0.77438635,6.4439998
0.77574903,6.4619999
0.77710354,6.48
0.77845001,6.4980001
0.77978843,6.5159998
0.78111893,6.5339999
0.78244144,6.552
0.78375614,6.5700002
0.78506297,6.5879998
0.78636205,6.6059999
0.78765333,6.6240001
0.78893697,6.6420002
0.79021293,6.6599998
0.79148132,6.678
0.79274213,6.6960001
0.7939955,6.7140002
0.7952413,6.7319999
0.79647976,6.75
0.79771084,6.7680001
0.79893452,6.7859998
0.80015093,6.8039999
0.80136013,6.822
0.80256212,6.8400002
0.80375695,6.8579998
0.80494469,6.8759999
0.80612528,6.8940001
0.8072989,6.9120002
0.80846554,6.9299998
0.80962521,6.948
0.81077796,6.9660001
0.8119238,6.9840002
0.81306291,7.0019999
0.81419516,7.02
0.81532073,7.0380001
0.81643957,7.0560002
0.81755173,7.0739999
0.81865728,7.092
0.81975621,7.1100001
0.82084864,7.1279998
0.82193452,7.1459999
0.82301396,7.164
0.82408696,7.1820002
0.82515359,7.1999998
0.82621384,7.2179999
0.82726783,7.2360001
0.8283155,7.2540002
0.82935691,7.2719998
0.83039212,7.29
0.8314212,7.3080001
0.83244413,7.3260002
0.83346099,7.3439999
0.83447176,7.362
0.83547652,7.3800001
0.83647531,7.3979998
0.83746815,7.4159999
0.83845508,7.434
0.83943611,7.4520001
0.84041131,7.4699998
0.84138066,7.4879999
0.84234428,7.506
0.84330219,7.5240002
0.84425431,7.5419998
0.84520084,7.5599999
0.8461417,7.5780001
0.84707695,7.5960002
0.84800661,7.6139998
0.84893078,7.632
0.8498494,7.6500001
0.85076261,7.6680002
0.85167032,7.6859999
0.85257262,7.704
0.85346961,7.7220001
0.85436118,7.7399998
0.8552475,7.7579999
0.85612851,7.776
0.85700428,7.7940001
0.85787487,7.8119998
0.85874021,7.8299999
0.85960042,7.848
0.86045551,7.8660002
0.86130553,7.8839998
0.86215043,7.902
0.86299038,7.9200001
0.86382526,7.9380002
0.8646552,7.9559999
0.86548018,7.974
0.86630023,7.9920001
0.86711544,8.0100002
0.86792576,8.0279999
0.86873126,8.0459995
0.86953199,8.0640001
0.87032789,8.0819998
0.87111908,8.1000004
0.87190557,8.118
0.8726874,8.1359997
0.87346452,8.1540003
0.87423706,8.1719999
0.87500495,8.1899996
0.8757683,8.2080002
0.87652707,8.2259998
0.87728137,8.2440004
0.87803113,8.2620001
0.87877643,8.2799997
0.87951732,8.2980003
0.88025379,8.316
0.88098586,8.3339996
0.88171357,8.3520002
0.88243693,8.3699999
0.883156,8.3879995
0.88387078,8.4060001
0.88458133,8.4239998
0.88528764,8.4420004
0.88598973,8.46
0.88668764,8.4779997
0.88738137,8.4960003
0.888071,8.5139999
0.88875651,8.5319996
0.88943797,8.5500002
0.89011532,8.5679998
0.89078867,8.5860004
0.89145797,8.6040001
0.89212334,8.6219997
0.89278471,8.6400003
0.89344215,8.658
0.89409566,8.6759996
0.89474529,8.6940002
0.89539105,8.7119999
0.89603299,8.7299995
0.89667106,8.7480001
0.89730537,8.7659998
0.89793587,8.7840004
0.89856261,8.802
0.89918566,8.8199997
0.89980495,8.8380003
0.90042061,8.8559999
0.90103257,8.8739996
0.90164083,8.8920002
0.90224552,8.9099998
0.90284663,8.9280005
0.90344411,8.9460001
0.90403807,8.9639997
0.90462852,8.9820004
0.90521538,9.0
0.90579879,9.0179996
0.90637869,9.0360003
0.90695518,9.0539999
0.90752822,9.0719995
0.9080978,9.0900002
0.90866405,9.1079998
0.90922689,9.1260004
0.9097864,9.1440001
0.91034257,9.1619997
0.91089547,9.1800003
0.91144502,9.198
0.9119913,9.2159996
0.91253436,9.2340002
0.91307414,9.2519999
0.91361076,9.2700005
0.9141441,9.2880001
0.91467434,9.3059998
0.91520143,9.3240004
0.91572529,9.342
0.91624612,9.3599997
0.91676384,9.3780003
0.91727841,9.3959999
0.91779,9.4139996
0.91829848,9.4320002
0.91880393,9.4499998
0.9193064,9.4680004
0.91980588,9.4860001
0.92030239,9.5039997
0.92079592,9.5220003
0.92128652,9.54
0.92177415,9.5579996
0.92225891,9.5760002
0.92274082,9.5939999
0.92321986,9.6120005
0.92369598,9.6300001
0.9241693,9.6479998
0.92463982,9.6660004
0.92510754,9.684
0.92557245,9.7019997
0.92603457,9.7200003
0.926494,9.7379999
0.92695063,9.7559996
0.92740458,9.7740002
0.92785579,9.7919998
0.92830437,9.8100004
0.92875022,9.8280001
0.92919344,9.8459997
0.92963403,9.8640003
0.93007195,9.882
0.9305073,9.8999996
0.93094009,9.9180002
0.93137026,9.9359999
0.93179786,9.9540005
0.9322229,9.9720001
0.93264544,9.9899998
0.93306547,10.008
0.933483,10.026
0.93389803,10.044
0.93431056,10.062
0.9347207,10.08
0.93512833,10.098
0.93553358,10.116
0.93593639,10.134
0.93633682,10.152
0.9367348,10.17
0.93713051,10.188
0.93752378,10.206
0.93791473,10.224
0.93830335,10.242
0.93868971,10.26
0.93907374,10.278
0.93945545,10.296
0.93983489,10.314
0.94021207,10.332
0.94058704,10.35
0.94095975,10.368
0.94133025,10.386
0.94169855,10.404
0.94206464,10.422
0.94242853,10.44
0.94279027,10.458
0.94314986,10.476
0.94350731,10.494
0.94386268,10.512
0.94421589,10.53
0.94456697,10.548
0.94491595,10.566
0.94526291,10.584
0.94560778,10.602
0.94595057,10.62
0.94629133,10.638
0.94663006,10.656
0.94696683,10.674
0.94730151,10.692
0.94763422,10.71
0.94796497,10.728
0.94829375,10.746
0.94862056,10.764
0.94894546,10.782
0.94926834,10.8
0.94958937,10.818
0.94990849,10.836
0.95022565,10.854
0.95054096,10.872
0.95085442,10.89
0.95116597,10.908
0.95147568,10.926
0.95178354,10.944
0.95208955,10.962
0.95239377,10.98
0.95269614,10.998
0.95299673,11.016
0.95329553,11.034
0.95359254,11.052
0.95388782,11.07
0.95418131,11.088
0.95447302,11.106
0.95476305,11.124
0.9550513,11.142
0.95533788,11.16
0.95562273,11.178
0.95590591,11.196
0.95618737,11.214
0.95646715,11.232
0.95674533,11.25
0.95702177,11.268
0.95729661,11.286
0.95756978,11.304
0.95784134,11.322
0.95811129,11.34
0.95837963,11.358
0.95864636,11.376
0.95891154,11.394
0.95917511,11.412
0.95943707,11.43
0.95969754,11.448
0.95995641,11.466
0.96021378,11.484
0.9604696,11.502
0.96072388,11.52
0.96097666,11.538
0.96122789,11.556
0.9614777,11.574
0.96172595,11.592
0.96197277,11.61
0.96221811,11.628
0.96246201,11.646
0.96270442,11.664
0.9629454,11.682
0.96318495,11.7
0.96342307,11.718
0.96365976,11.736
0.96389502,11.754
0.96412891,11.772
0.96436143,11.79
0.96459252,11.808
0.96482229,11.826
0.96505064,11.844
0.96527761,11.862
0.96550328,11.88
0.96572757,11.898
0.96595055,11.916
0.96617222,11.934
0.96639252,11.952
0.96661156,11.97
0.96682924,11.988
0.16293256,12.006
0.16215417,12.024
0.16137955,12.042
0.16060868,12.06
0.15984154,12.078
0.15907812,12.096
0.15831839,12.114
0.15756235,12.132
0.15680997,12.15
0.15606123,12.168
0.15531611,12.186
0.15457462,12.204
0.15383671,12.222
0.15310238,12.24
0.1523716,12.258
0.15164436,12.276
0.15092066,12.294
0.15020044,12.312
0.14948373,12.33
0.14877048,12.348
0.14806068,12.366
0.14735433,12.384
0.1466514,12.402
0.14595187,12.42
0.14525573,12.438
0.14456296,12.456
0.14387356,12.474
0.14318748,12.492
0.14250474,12.51
0.14182529,12.528
0.14114915,12.546
0.14047627,12.564
0.13980666,12.582
0.13914029,12.6
0.13847715,12.618
0.13781722,12.636
0.13716048,12.654
0.13650693,12.672
0.13585654,12.69
0.13520931,12.708
0.1345652,12.726
0.13392422,12.744
0.13328634,12.762
0.13265157,12.78
0.13201985,12.798
0.1313912,12.816
0.13076559,12.834
0.13014302,12.852
0.12952346,12.87
0.12890691,12.888
0.12829334,12.906
0.12768273,12.924
0.12707509,12.942
0.12647039,12.96
0.12586862,12.978
0.12526977,12.996
0.12467381,13.014
0.12408075,13.032
0.12349056,13.05
0.12290322,13.068
0.12231873,13.086
0.12173708,13.104
0.12115823,13.122
0.1205822,13.14
0.12000895,13.158
0.11943848,13.176
0.11887078,13.194
0.11830582,13.212
0.1177436,13.23
0.11718411,13.248
0.11662733,13.266
0.11607324,13.284
0.11552183,13.302
0.1149731,13.32
0.11442702,13.338
0.11388359,13.356
0.1133428,13.374
0.11280462,13.392
0.11226905,13.41
0.11173607,13.428
0.11120568,13.446
0.11067785,13.464
0.11015259,13.482
0.10962986,13.5
0.10910967,13.518
0.108592,13.536
0.10807683,13.554
0.10756417,13.572
0.10705398,13.59
0.10654627,13.608
0.10604101,13.626
0.1055382,13.644
0.10503784,13.662
0.10453989,13.68
0.10404436,13.698
0.10355122,13.716
0.10306047,13.734
0.10257211,13.752
0.1020861,13.77
0.10160245,13.788
0.10112114,13.806
0.10064217,13.824
0.10016552,13.842
0.099691175,13.86
0.099219121,13.878
0.098749362,13.896
0.098281875,13.914
0.097816654,13.932
0.097353689,13.95
0.096892968,13.968
0.096434474,13.986
0.0959782,14.004
0.09552414,14.022
0.095072277,14.04
0.094622605,14.058
0.094175108,14.076
0.093729779,14.094
0.093286611,14.112
0.092845589,14.13
0.092406698,14.148
0.091969937,14.166
0.091535293,14.184
0.091102757,14.202
0.090672307,14.22
0.09024395,14.238
0.089817666,14.256
0.089393444,14.274
0.08897128,14.292
0.088551164,14.31
0.088133074,14.328
0.087717019,14.346
0.087302975,14.364
0.086890936,14.382
0.086480893,14.4
0.08607284,14.418
0.085666761,14.436
0.085262649,14.454
0.084860496,14.472
0.084460288,14.49
0.084062018,14.508
0.083665684,14.526
0.083271265,14.544
0.082878754,14.562
0.082488149,14.58
0.08209943,14.598
0.081712604,14.616
0.081327647,14.634
0.080944553,14.652
0.080563314,14.67
0.080183923,14.688
0.079806373,14.706
0.079430647,14.724
0.07905674,14.742
0.07868465,14.76
0.078314357,14.778
0.077945866,14.796
0.077579156,14.814
0.077214219,14.832
0.076851048,14.85
0.076489642,14.868
0.076129988,14.886
0.075772069,14.904
0.075415887,14.922
0.075061433,14.94
0.074708693,14.958
0.074357666,14.976
0.074008338,14.994
0.073660694,15.012
0.073314741,15.03
0.072970465,15.048
0.072627857,15.066
0.072286904,15.084
0.071947604,15.102
0.071609952,15.12
0.07127393,15.138
0.070939541,15.156
0.070606768,15.174
0.070275605,15.192
0.069946051,15.21
0.069618091,15.228
0.069291718,15.246
0.068966933,15.264
0.068643719,15.282
0.068322062,15.3
0.068001971,15.318
0.067683429,15.336
0.067366429,15.354
0.067050964,15.372
0.066737033,15.39
0.066424616,15.408
0.066113718,15.426
0.065804318,15.444
0.065496422,15.462
0.065190017,15.48
0.064885095,15.498
0.064581655,15.516
0.064279683,15.534
0.063979171,15.552
0.063680112,15.57
0.063382506,15.588
0.063086346,15.606
0.062791616,15.624
0.062498309,15.642
0.062206428,15.66
0.06191596,15.678
0.0616269,15.696
0.061339237,15.714
0.061052971,15.732
0.06076809,15.75
0.060484592,15.768
0.060202464,15.786
0.059921701,15.804
0.0596423,15.822
0.059364256,15.84
0.059087556,15.858
0.058812194,15.876
0.058538169,15.894
0.05826547,15.912
0.057994094,15.93
0.057724029,15.948
0.057455275,15.966
0.057187822,15.984
0.056921665,16.002001
0.056656796,16.02
0.05639321,16.038
0.056130905,16.056
0.055869866,16.073999
0.05561009,16.091999
0.055351578,16.110001
0.055094317,16.128
0.0548383,16.146
0.054583523,16.164
0.05432998,16.181999
0.054077666,16.200001
0.053826574,16.218
0.0535767,16.236
0.053328037,16.254
0.053080577,16.271999
0.052834313,16.290001
0.052589245,16.308001
0.052345365,16.326
0.052102663,16.344
0.051861141,16.362
0.051620785,16.379999
0.051381595,16.398001
0.051143564,16.416
0.050906684,16.434
0.050670955,16.452
0.050436366,16.469999
0.050202914,16.488001
0.04997059,16.506001
0.049739394,16.524
0.049509317,16.542
0.049280357,16.559999
0.049052503,16.577999
0.048825752,16.596001
0.048600104,16.614
0.048375547,16.632
0.048152074,16.65
0.047929689,16.667999
0.047708377,16.686001
0.047488142,16.704
0.047268968,16.722
0.04705086,16.74
0.046833806,16.757999
0.046617806,16.775999
0.046402849,16.794001
0.046188936,16.812
0.045976058,16.83
0.045764212,16.848
0.04555339,16.865999
0.045343593,16.884001
0.045134809,16.902
0.044927038,16.92
0.044720273,16.938
0.044514511,16.955999
0.044309743,16.974001
0.044105969,16.992001
0.043903179,17.01
0.043701377,17.028
0.043500546,17.046
0.043300692,17.063999
0.043101806,17.082001
0.042903882,17.1
0.042706918,17.118
0.042510908,17.136
0.042315844,17.153999
0.042121731,17.172001
0.041928556,17.190001
0.041736316,17.208
0.041545004,17.226
0.041354623,17.243999
0.041165162,17.261999
0.040976621,17.280001
0.040788993,17.298
0.040602274,17.316
0.040416457,17.334
0.040231541,17.351999
0.040047523,17.370001
0.039864395,17.388
0.039682154,17.406
0.039500795,17.424
0.039320316,17.441999
0.039140709,17.459999
0.038961973,17.478001
0.038784105,17.496
0.038607098,17.514
0.038430948,17.532
0.038255651,17.549999
0.038081199,17.568001
0.037907597,17.586
0.037734836,17.604
0.03756291,17.622
0.037391819,17.639999
0.037221555,17.658001
0.037052114,17.676001
0.036883496,17.694
0.036715697,17.712
0.036548708,17.73
0.036382526,17.747999
0.036217153,17.766001
0.036052581,17.784
0.035888802,17.802
0.035725821,17.82
0.035563625,17.837999
0.03540222,17.856001
0.035241593,17.874001
0.035081744,17.892
0.034922671,17.91
0.034764368,17.927999
0.034606833,17.945999
0.034450062,17.964001
0.034294046,17.982
0.034138788,18.0
