AMP,ATP,C,CYR1,Cdc25,Cdc25f,GDP,GTP,IIIcAMP_PKA,IIcAMP_PKA,IVcAMP_PKA,Ira2,Ira2P,PKA,PPA2,Pde1,Pde1f,Pde2,R,R_2cAMP,R_C,Ras2_Cdc25,Ras2_GDP,Ras2_GDP_Cdc25,Ras2_GTP,Ras2_GTP_CYR1,Ras2_GTP_Cdc25,Ras2_GTP_Ira2,Ras2_GTP_Ira2P,cAMP,cAMP_PKA,cAMP_Pde1f,cAMP_Pde2,Time
4.754687205954548e-06,24000000.0,5.123196030279601e-35,199.98976931399517,0.015227724993685274,3.1255468959486145e-39,1500000.0,5000000.0,7.769076273681324e-24,8.759814461420159e-15,5.163715256259138e-33,199.89784709575954,4.609375214823489e-38,2499.999993386872,4000.0,1400.0,3.3924002666820797e-40,6499.999835320022,2.4165824764718967e-37,5.099030205514883e-35,2.4247233203251062e-74,6.685932342031309e-05,19698.417313962855,269.2017516717372,1.485530171945769,0.010230686004861616,30.78295374340033,0.10215290424055856,3.3873438924867555e-40,0.013018077493124652,6.613128204138748e-06,1.600147580047883e-45,0.00016467997867715113,0.1
8.329264192592417e-06,24000000.0,3.615827816072115e-34,199.9865401202372,0.015227752377175547,2.3839337620888475e-38,1500000.0,5000000.0,3.155041451879175e-23,2.2318763552119117e-14,3.332875309020243e-32,199.8656311232284,3.5461160463796786e-37,2499.9999894436983,4000.0,1400.0,2.626811557312952e-39,6499.999738254732,1.870717043016245e-36,3.5971206456419524e-34,1.4298483098759752e-72,6.665199331065401e-05,19698.09652021546,266.50646087441254,1.7708787804334896,0.013459879762877987,33.47824472067166,0.1343688767716908,3.437890896070252e-39,0.01885982089300001,1.05563017102313e-05,1.976627786620011e-44,0.00026174526768145455,0.11
1.3882084668012746e-05,24000000.0,2.1568952775694045e-33,199.98272707978109,0.015227784702364902,1.5218044609334225e-37,1500000.0,5000000.0,1.1321231930875434e-22,5.2336862113185306e-14,1.8291046459897994e-31,199.82760336476318,2.2806267143333e-36,2499.999983834592,4000.0,1400.0,1.7007398716055212e-38,6499.999600893869,1.2108990647300058e-35,2.1447862869221045e-33,5.920535412017991e-71,6.644954532251414e-05,19697.74923191243,263.87463765315397,2.076326316865921,0.017272920218979613,36.11006811205308,0.17239663523692675,2.850503530565464e-38,0.02643062962031091,1.6165407772183484e-05,1.9625527532219515e-43,0.00039910613064465117,0.12
2.2188941615081244e-05,24000000.0,1.1143515056380013e-32,199.97829229726509,0.015227822286683242,8.374068730021797e-37,1500000.0,5000000.0,3.660134378709222e-22,1.1446848204403793e-13,8.73539413068533e-31,199.78339126131596,1.263661540451795e-35,2499.9999760930755,4000.0,1400.0,9.49054302347467e-38,6499.999412291921,6.755426045795287e-35,1.1075960795922059e-32,1.821562935456186e-69,6.625186418659669e-05,19697.376095388598,261.30478350805976,2.400815992316323,0.021707702734983122,38.679922417244,0.21660873868414277,1.9882923418141915e-37,0.036022216480108254,2.3906924652294383e-05,1.6181627084996843e-42,0.0005877080789685892,0.13
3.4225514574499925e-05,24000000.0,5.19804100254116e-32,199.9732000328654,0.01522786542849543,4.1657018220504375e-36,1500000.0,5000000.0,1.0856979462215003e-21,2.3598035069573757e-13,3.758334353923667e-30,199.73264478066295,6.330832081324965e-35,2499.999965678145,4000.0,1400.0,4.795538709132776e-37,6499.999159870123,3.4125333029281087e-34,5.163915669511879e-32,5.667183816624464e-68,6.605883736185402e-05,19696.977742988853,258.7954354064218,2.7433296901473,0.026799967134708474,41.18927066876701,0.2673552193371289,1.265742146480646e-36,0.047942940068877685,3.432185493463621e-05,1.2210564431910807e-41,0.0008401298777902261,0.14
5.119563046741723e-05,24000000.0,2.1639862756591753e-31,199.9674166223701,0.015227914407724755,1.8414478334736796e-35,1500000.0,5000000.0,2.9810063190698916e-21,4.62243047339542e-13,1.448561332230151e-29,199.67503569291688,2.8181094686201042e-34,2499.9999519703288,4000.0,1400.0,2.1532484080711584e-36,6499.998829356774,1.5318305489929508e-33,2.1486679701692454e-31,1.0344232555134814e-66,6.587035497072482e-05,19696.55479336454,256.3451649408093,3.1028868651986476,0.032583377629991014,43.63954127388266,0.32496430708321533,6.871602439862228e-36,0.06251664588497897,4.802967086751234e-05,7.629756632955097e-41,0.001170643226114991,0.15
7.45604305628313e-05,24000000.0,8.06723675108361e-31,199.96091039943414,0.015227969486459504,7.233466640681103e-35,1500000.0,5000000.0,7.635927806768764e-21,8.658288629824994e-13,5.052565059096132e-29,199.61025686577818,1.1137985167147013e-33,2499.999934268016,4000.0,1400.0,8.584128828481345e-36,6499.9984047361,6.10514739255575e-33,8.006185277158053e-31,1.5139800979763686e-65,6.568630973585084e-05,19696.10785176353,253.95257750638828,3.478543471218623,0.03908960056594121,46.032128837270186,0.389743134221903,3.230360279140996e-35,0.08008155353481983,6.573198308565937e-05,4.085077335698123e-40,0.0015952639003549382,0.16
0.00010606848149699486,24000000.0,2.7646791049694824e-30,199.95365162038024,0.01522803090954005,2.596545213032431e-34,1500000.0,5000000.0,1.8441134673971104e-20,1.5594535546855517e-12,1.6315951478234446e-28,199.53802158215547,4.0188269722762955e-33,2499.9999117841085,4000.0,1400.0,3.125476627729939e-35,6499.997868206803,2.2223054492972815e-32,2.7424560504765098e-30,2.0238763113619786e-64,6.55065969185296e-05,19695.637510312852,251.6163115008087,3.8693909206372363,0.046348379619804425,48.36839496113952,0.4619784178445992,1.3742052750466417e-34,0.10098919764974704,8.821588979033127e-05,1.978289707306966e-39,0.0021317931966020782,0.17
0.0001477864313693414,24000000.0,8.826192948458931e-30,199.94561239092096,0.015228098905132152,8.646217897105062e-34,1500000.0,5000000.0,4.229844322671698e-20,2.71315614079462e-12,4.926320056090311e-28,199.4580628737117,1.3439290165707508e-32,2499.999883642907,4000.0,1400.0,1.0550693963044156e-34,6499.997200147545,7.499990055293545e-32,8.751193047905992e-30,2.3355015361672326e-63,6.533111425848766e-05,19695.144348295737,249.3350375412567,4.2745550678428215,0.05438760907909452,50.649669028178586,0.5419371262883843,5.368147046499831e-34,0.12560340910231402,0.00011635709032351566,8.762551826778812e-39,0.002799852454979949,0.18
0.0002021301798708273,24000000.0,2.679607305311185e-29,199.93676659501628,0.015228173685285083,2.740989572627437e-33,1500000.0,5000000.0,9.280191894885268e-20,4.5773595364256725e-12,1.4103326338100466e-27,199.37013287164294,4.279056339593254e-32,2499.9998488772553,4000.0,1400.0,3.3946260517783384e-34,6499.996379089871,2.412428535977756e-31,2.6554830199514075e-29,2.824542790053682e-62,6.515976191512532e-05,19694.628932422253,247.10745770063946,4.693195218132963,0.06323340498377183,52.87724896536802,0.6298671283571302,1.9896395663434163e-33,0.15429934083051677,0.0001511227404114835,3.683261636894899e-38,0.0036209101288075655,0.19
0.0002718964353787269,24000000.0,7.688361816921477e-29,199.92708982560708,0.015228255446476777,8.205410556381277e-33,1500000.0,5000000.0,1.954202667992258e-19,7.512055515915617e-12,3.8134868722616294e-27,199.27400217232224,1.2868533186554157e-31,2499.9998064259094,4000.0,1400.0,1.0316795829026996e-33,6499.9953816975185,7.329720628532627e-31,7.615064610636152e-29,2.4861410174632327e-61,6.499244241005518e-05,19694.09181709447,244.93230476058545,5.12450315894714,0.07291017439295686,55.052401990980364,0.7259978276778197,6.835973759842303e-33,0.18746253264536875,0.00019357408343231887,1.4103016285824826e-37,0.004618302481218505,0.2
0.00036029454667250803,24000000.0,2.0744685130097377e-28,199.91655931712506,0.015228344370146862,2.302364386659142e-32,1500000.0,5000000.0,3.9587312251218623e-19,1.2023281082325748e-11,9.740637666001521e-27,199.169459216609,3.6254391791381123e-31,2499.9997551311144,4000.0,1400.0,2.9375174884350314e-33,6499.994182751512,2.0864475307186552e-30,2.0536040377025517e-28,1.848605561345747e-60,6.482906057086825e-05,19693.533544666345,242.80834148040617,5.567702211801785,0.08344068287498715,57.176365345617775,0.8305407833910621,2.1757266305477602e-32,0.22548801272549765,0.00024486887341088173,4.960564481607971e-37,0.005817248488417748,0.21
0.0004709786083387175,24000000.0,5.300686820337887e-28,199.9051538802811,0.015228440623214488,6.092230744467024e-32,1500000.0,5000000.0,7.742768635667621e-19,1.881031391063702e-11,2.372065065001114e-26,199.05630968637755,9.619752954081947e-31,2499.999693736447,4000.0,1400.0,7.882662824021502e-33,6499.992755142475,5.597466825016292e-30,5.244712152087726e-28,1.2531003581917334e-59,6.466952347647635e-05,19692.95464569685,240.73435988654762,6.0220463104744475,0.09484611971899237,59.25034700276036,0.9436903136225031,6.52458953904029e-32,0.26877944593167663,0.00030626353440665736,1.6473222873050553e-36,0.00724485752514133,0.22
0.0006080796680097579,24000000.0,1.2956968118153396e-27,199.89285383888847,0.015228544358582905,1.5364381961663973e-31,1500000.0,5000000.0,1.4678520429028053e-18,2.8824924560527807e-11,5.55337189012072e-26,198.93437591600104,2.42960476644821e-30,2499.99962088488,4000.0,1400.0,2.0148508277425728e-32,6499.991069869001,1.4304099310943356e-29,1.2813927125043963e-27,8.091261321219582e-59,6.4513740403863e-05,19692.35563919708,238.70918058035468,6.486819102210411,0.10714616111159411,61.275526361001006,1.0656240839990032,1.8621111030235624e-31,0.3177483234592435,0.0003791150912628121,5.217495492476013e-36,0.008930131000233727,0.23
0.000776237902941606,24000000.0,3.0489129487116738e-27,199.8796409684026,0.015228655715633099,3.720353145587116e-31,1500000.0,5000000.0,2.7054014329020185e-18,4.3343355019385146e-11,1.2546414038265693e-25,198.80349631613197,5.885457217070096e-30,2499.9995351170433,4000.0,1400.0,4.942113430359362e-32,6499.9890960407765,3.5078151494321865e-29,3.0138347972173534e-27,5.077528441431458e-58,6.436162277602239e-05,19691.737032872268,236.7316520612774,6.9613330680252075,0.12035903159744626,63.25305492083886,1.196503683868069,5.078341089088754e-31,0.3728131869117709,0.00046488291347760184,1.578032269389453e-35,0.010903959224035212,0.24
0.0009806346987366035,24000000.0,6.916934535719002e-27,199.86549843618857,0.015228774820706484,8.667312798575944e-31,1500000.0,5000000.0,4.8581696379442496e-18,6.405302006390504e-11,2.7371808264938494e-25,198.66352480969306,1.3706180047558348e-29,2499.9994348696614,4000.0,1400.0,1.165612089056171e-31,6499.986800886329,8.271655079891288e-29,6.83421798492009e-27,2.8775203502835027e-57,6.42130841110935e-05,19691.09932335869,234.80065006561634,7.444928662057956,0.13450156381147266,65.18405694593352,1.3364751903069858,1.321801363296086e-30,0.4343988867522809,0.0005651302745468343,4.5320551891758226e-35,0.013199113672222934,0.25
0.001227024445525581,24000000.0,1.517980289321602e-26,199.85041074337067,0.015228901787577952,1.9507466272593315e-30,1500000.0,5000000.0,8.517735472777034e-18,9.315780011261462e-11,5.782204835801869e-25,198.51433027857786,3.081790998632416e-29,2499.9993184741543,4000.0,1400.0,2.654935310505193e-31,6499.984149764396,1.883706688080659e-28,1.4991432224407963e-26,1.4947905190240552e-56,6.406803997258607e-05,19690.4429964559,232.91507691946063,7.936973467877671,0.1495892566293938,67.06963011016649,1.4856697214221963,3.3011076534415005e-30,0.502935871405418,0.0006815257528701495,1.2435550922939457e-34,0.015850235604761752,0.26
0.0015217661848509357,24000000.0,3.230943518300322e-26,199.83436366833266,0.01522903671791843,4.254104480547338e-30,1500000.0,5000000.0,1.46075058893849e-17,1.3350167254952897e-10,1.185776979005306e-24,198.35579602212803,6.710479967759643e-29,2499.9991841554056,4000.0,1400.0,5.858232220434961e-31,6499.981106179496,4.15577921760939e-28,3.1893857261242277e-26,7.206069340756596e-56,6.392640792074144e-05,19689.768527354157,231.07386090638096,8.436861373061962,0.16563633166738875,68.91084612994786,1.6442039778720539,7.944249883162325e-30,0.5788595086878299,0.0008158444614707776,3.2768121135086446e-34,0.01889382050408805,0.27
0.0018718549356155551,24000000.0,6.707205034932946e-26,199.81734421245017,0.015229179701743437,9.048566143349808e-30,1500000.0,5000000.0,2.4552730567470643e-17,1.8872009842471318e-10,2.370873226864053e-24,198.1878192312892,1.4249165764332673e-28,2499.9990300307595,4000.0,1400.0,1.2613814093890406e-30,6499.977631802797,8.946629110340405e-28,6.617738743829543e-26,3.5772422350848595e-55,6.378810746542807e-05,19689.076380855247,229.275955655072,8.94401176823496,0.18265578754988682,70.70875137657342,1.8121807687108586,1.8584234774583788e-29,0.6626094504855486,0.0009699690523922175,8.393741084034808e-34,0.022368197203305285,0.28
0.0022849524351385283,24000000.0,1.3696707729951917e-25,199.7993405482537,0.015229330817846722,1.896747076179061e-29,1500000.0,5000000.0,4.054720791200382e-17,2.634293572612135e-10,4.6464015605465685e-24,198.01031047953276,2.985138186831068e-28,2499.9988541092475,4000.0,1400.0,2.680576900816587e-30,6499.973686498045,1.9008937935804826e-27,1.350661835059387e-25,1.7041170756338678e-54,6.365306002070344e-05,19688.367011586244,227.52033954865686,9.457868772401977,0.20065945174635785,72.46436746691991,1.9896895204673166,4.258828596402253e-29,0.7546290433850316,0.0011458904896556646,2.1038578155931168e-33,0.02631350195535446,0.29
0.0027694184502986474,24000000.0,2.7144756778404905e-25,199.78034196420393,0.01522949013425478,3.8529969932111845e-29,1500000.0,5000000.0,6.574166055408955e-17,3.633730442407483e-10,8.851343490212426e-24,197.8231931901643,6.06188583601443e-28,2499.9986542904776,4000.0,1400.0,5.518246362268973e-30,6499.969228339682,3.912472484798211e-27,2.6753509529925077e-25,7.077595493584117e-54,6.352118885704651e-05,19687.640864223198,225.80601510371199,9.977900421346233,0.21965803579612925,74.17869188441951,2.1768068098357727,9.363932354649891e-29,0.8553646739933222,0.0013457091597698998,5.008347651978472e-33,0.03077166031842405,0.3
0.003334339890323363,24000000.0,5.249650914970656e-25,199.76033881972953,0.015229657708617566,7.631363265036854e-29,1500000.0,5000000.0,1.0484043113569833e-16,4.95724047654078e-10,1.6473690289490434e-23,197.62640317500365,1.1999462036056171e-27,2499.998428364514,4000.0,1400.0,1.1076321909053665e-29,6499.964213653108,7.851805178605682e-27,5.171132863184598e-25,2.6080444269660283e-53,6.339241906062576e-05,19686.89837368484,224.13200844075175,10.503597967643774,0.23966118027051225,75.85269850857517,2.3735968249964396,2.0005544617473802e-28,0.9652653093494644,0.0015716349907545309,1.1532152921559617e-32,0.035786346891907746,0.31
0.003989561621519205,24000000.0,9.908035474120231e-25,199.73932249090913,0.015229833588657439,1.4720561865497197e-28,1500000.0,5000000.0,1.6451569077558297e-16,6.692640854956916e-10,3.004192333606519e-23,197.41988810814743,2.3051573884908033e-27,2499.9981740108346,4000.0,1400.0,2.1643004980246598e-29,6499.958597033732,1.5340473705131095e-26,9.754630737068918e-25,1.1120294171202918e-52,6.326667748613756e-05,19686.13996535371,222.49736867112827,11.034475078980494,0.26067750909091786,77.48733822806022,2.5801118918526225,4.21617781008063e-28,1.0847818575019912,0.0018259884966524975,2.651620269537159e-32,0.04140296626738464,0.32
0.0047457146874232935,24000000.0,1.8231241086400177e-24,199.717285328499,0.015230017812541229,2.760635968030074e-28,1500000.0,5000000.0,2.5425226941488897e-16,8.947458209710588e-10,5.369184728214378e-23,197.20360708546363,4.291371778664079e-27,2499.9978887984807,4000.0,1400.0,4.1071547130594366e-29,6499.952331392853,2.910943658683727e-26,1.79401467205318e-24,3.818979250291966e-52,6.31438927181121e-05,19685.36605526118,220.90116739400844,11.570067170639774,0.2827146715010533,79.08353944374092,2.796392914536435,8.6796843216421e-28,1.214366763199694,0.002111200625005185,5.934116644018275e-32,0.04766860714672019,0.33
0.005614243803051067,24000000.0,3.3028159518773616e-24,199.6942206137648,0.01523021040926565,5.096759721301372e-28,1500000.0,5000000.0,3.877034940918911e-16,1.1852983850114564e-09,9.430663468777165e-23,196.97753016990418,7.886346031916297e-27,2499.9975701859125,4000.0,1400.0,7.675325834669129e-29,6499.945367994721,5.439472473522004e-26,3.2484212271421407e-24,1.3659882006728525e-51,6.302399503065284e-05,19684.577050279262,219.34249817299008,12.109930714860319,0.30577938623523526,80.64220859206024,3.0224698300958592,1.7277731587264023e-27,1.3544735538795087,0.0024298129031917973,1.2796158928219594e-31,0.05463200527788756,0.34
0.006607437926963199,24000000.0,5.839315245572261e-24,199.6701225077683,0.015230411399083812,9.167572068197377e-28,1500000.0,5000000.0,5.830167137012223e-16,1.5566282250336275e-09,1.6180389616644702e-22,196.74163788991757,1.4151548144014972e-26,2499.9972155203473,4000.0,1400.0,1.396022321385759e-28,6499.937656485167,9.892824732781292e-26,5.7403869982444515e-24,4.089780397698939e-51,6.290691634277339e-05,19683.77334833104,217.82047595548002,12.653642478090537,0.3298774922317352,82.16423072565911,3.2583621100824782,3.29108853615611e-27,1.5055562722429787,0.0027844780967421785,2.6089001294282404e-31,0.06234351483194746,0.35000000000000003
0.007738452546647048,24000000.0,1.0191187503025425e-23,199.6449860206677,0.015230620793804786,1.6278057419157467e-27,1500000.0,5000000.0,8.666880449641836e-16,2.027783842451561e-09,2.742137088956431e-22,196.49592088005252,2.500542151859071e-26,2499.996822038748,4000.0,1400.0,2.5073784769041993e-28,6499.929144949758,1.7767751002108389e-25,1.0013509993004344e-23,1.3608836820516414e-50,6.279259018725596e-05,19682.955338543743,216.33423666785566,13.200798977815362,0.3550139793323466,83.65046991821492,3.5040791199475163,6.2420817721709484e-27,1.6680692626158093,0.00317795922486628,5.321294909768508e-31,0.07085505024148998,0.36
0.00902134179094335,24000000.0,1.7438058439025716e-23,199.61880695731486,0.015230838597244068,2.830081384492035e-27,1500000.0,5000000.0,1.2730612883833219e-15,2.6212546973446767e-09,4.56640692694104e-22,196.24037935355983,4.3218982571220203e-26,2499.996386866858,4000.0,1400.0,4.406563283446951e-28,6499.919779937009,3.1225612496547678e-25,1.7125802314060238e-23,4.0897301636766473e-50,6.268095166349383e-05,19682.123401469784,214.8829366024171,13.751015679733177,0.3811930426851882,85.10176987748858,3.759620646440178,1.1564033453745477e-26,1.8424665383071481,0.0036131305211656423,1.054664771364341e-30,0.08022006299153865,0.37
0.010471078214800042,24000000.0,2.9459040337235755e-23,199.5915818895536,0.015231064805502894,4.855494843862861e-27,1500000.0,5000000.0,1.850446377316226e-15,3.3639324619441004e-09,7.512380606997465e-22,195.9750227668375,7.367834407346408e-26,2499.9959070203317,4000.0,1400.0,7.642379835702164e-28,6499.909506516413,5.4156961059053765e-25,2.8917470726645215e-23,1.2335866540534855e-49,6.25719374083049e-05,19681.2779092316,213.46575203796664,14.303926489639917,0.40841811044645543,86.51895432474502,4.0249772331625175,2.1107496029087376e-26,2.0292016112805635,0.0040929763047314145,2.0692250668851645e-30,0.09049348358721619,0.38
0.012103582944952168,24000000.0,4.9011749560396964e-23,199.563308107581,0.015231299407381159,8.197171924244001e-27,1500000.0,5000000.0,2.6617236273386325e-15,4.2873495957572595e-09,1.21843579461172e-21,195.699869332591,1.235409041069601e-25,2499.9953794042754,4000.0,1400.0,1.3037723826508437e-27,6499.898268311584,9.239675348319716e-25,4.8087782025565004e-23,3.6044761211869075e-49,6.24654855526904e-05,19680.41922572606,212.0818786776691,14.859183013570066,0.4366918924190499,87.90282755689256,4.300130667409022,3.779938319826221e-26,2.228726964140468,0.004620591437693193,3.976955343269937e-30,0.1017316884157907,0.39
0.013935745762192909,24000000.0,8.047378766143446e-23,199.53398359027486,0.015231542384667352,1.3649486310249694e-26,1500000.0,5000000.0,3.791672454571051e-15,5.428657515964874e-09,1.951168732069422e-21,195.41494567253233,2.041991587875059e-25,2499.9948008141646,4000.0,1400.0,2.1933103249999932e-27,6499.886007553328,1.5545273673343444e-24,7.891926029410012e-23,9.963005139339113e-49,6.236153569128225e-05,19679.547706775098,210.73053125187184,15.41645403014336,0.46601640972521136,89.25417484366238,4.585054327467685,6.664316279712764e-26,2.4414938400746657,0.005199180406836489,7.50955958410017e-30,0.11399244667104955,0.4
0.015985450774571825,24000000.0,1.305577428651706e-22,199.5036069652209,0.015231793712495877,2.2450513787720265e-26,1500000.0,5000000.0,5.351706564478754e-15,6.831213564966935e-09,3.0878402866933427e-21,195.12028639472987,3.332403373567272e-25,2499.994167936022,4000.0,1400.0,3.6444958413566945e-27,6499.872665122237,2.5834265534638573e-24,1.2797431631170674e-22,2.816449012976385e-48,6.22600288449089e-05,19678.66370030555,209.410943031459,15.975424848157385,0.496393034779166,90.57376291425427,4.879713605270142,1.1588031276258352e-25,2.6679518605329355,0.005832057146760814,1.399532887336196e-29,0.1273348777618183,0.41000000000000003
0.01827159893818674,24000000.0,2.0895275892372214e-22,199.47217747447905,0.015232053359666204,3.640454829750837e-26,1500000.0,5000000.0,7.485823773711924e-15,8.54538632637309e-09,4.824409545048076e-21,194.8159337129788,5.361201190308185e-25,2499.993477347002,4000.0,1400.0,5.96802666546169e-27,6499.858180596992,4.231179481731327e-24,2.0472157944199085e-22,7.263353238251651e-48,6.216090742699134e-05,19677.76754651273,208.12236539100056,16.535796728133064,0.5278225255210265,91.86234039418696,5.1840662870212215,1.9792552320710928e-25,2.908548738625713,0.006522644452606321,2.5521392121021315e-29,0.14181940300717555,0.42
