Time,Pi_curve,hplc_curve,Pi,RasGTP,RasGTP_minus_NF1,RasGTP_minus_NF1_star_,RasGDP_minus_NF1_Pi,RasGDP_NF1,RasGDP,NF1,geometry,GTP_hydrolysis_sbo_1_sbc_,GTP_hydrolysis_sbo_2_sbc_,Ras_activation,GAP_dissociation,NF1_binding
0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.99936338171632,5.236e-13,0.0,0.0,0.0,0.0,6.282780001273235e-12
0.001,1.4774358334079807e-05,98.81125803839858,1.0000001477435834,0.9881125803839858,0.00971328085581435,0.002159571809195018,1.4419207421779848e-05,1.4636075431201735e-07,1.3828294277063405e-09,9.987475963483135,5.236e-13,2.2047999108901644e-14,3.019958719653187e-16,2.119678079611688e-12,3.5548261449248765e-18,6.16836747169004e-12
0.002,0.00021516454008008168,97.64303106580799,1.0000021516454007,0.97643031065808,0.01595910714938962,0.007505799929607239,0.00010263061752317701,2.111156771272162e-06,4.048862938810606e-08,9.97579373286303,5.236e-13,7.66238962151821e-14,2.149495534023047e-15,3.471274783613876e-12,5.1147396827485666e-17,6.067091220152791e-12
0.003,0.000995395444064684,96.49323878630672,1.0000099539544407,0.9649323878630672,0.01995001231148045,0.014797805696269564,0.00030984017474301745,9.671818078933781e-06,2.821363614641168e-07,9.964296051715744,5.236e-13,1.5105286461064252e-13,6.48929207288841e-15,4.3237447237080515e-12,2.337172392386767e-16,5.974761598337541e-12
0.004,0.002885411836970775,95.36045190209008,1.0000288541183697,0.9536045190209008,0.022474582498341014,0.023231786059784907,0.0006602583026045616,2.7760168133483703e-05,1.093950235908909e-06,9.952968994687458,5.236e-13,2.3712512555322225e-13,1.3828448319917103e-14,4.8519966010044376e-12,6.690467580667253e-16,5.888646813730948e-12
0.005,0.006483200956935775,94.24366582524512,1.0000648320095693,0.9424366582524512,0.024045688005108593,0.03228811568097457,0.0011647060518976365,6.175242060519268e-05,3.0795889635795615e-06,9.941803119557736,5.236e-13,3.295339539063563e-13,2.4393600058729476e-14,5.169776189700021e-12,1.4842738823630453e-15,5.806963338893517e-12
0.006,0.012411814911445163,93.14215348195783,1.0001241181491145,0.9314215348195783,0.024996886033303977,0.041631911100505806,0.0018255498974984628,0.00011703258112925775,7.085567984959673e-06,9.930792002103884,5.236e-13,4.2485984997459175e-13,3.823431043440459e-14,5.351051884091838e-12,2.805227280042742e-15,5.728544507386797e-12
0.007,0.021292410103342263,92.05536955360434,1.0002129241010334,0.9205536955360434,0.02554511661623461,0.05104836402729647,0.0026398997193938277,0.00019873189096000722,1.4192210072467702e-05,9.919931269462435,5.236e-13,5.20909911063026e-13,5.5290048482660785e-14,5.44392286948638e-12,4.750146622045814e-15,5.65262498555036e-12
0.008,0.0337276589113884,90.98288817045285,1.0003372765891139,0.9098288817045286,0.025831476987829276,0.06040068700698601,0.0036016777115437707,0.0003115811089755724,2.569548013753261e-05,9.909217958900985,5.236e-13,6.162882100197805e-13,7.543352036527926e-14,5.479664312498536e-12,7.426206235724228e-15,5.57870060066272e-12
0.009000000000000001,0.05029186456594914,89.92436236290406,1.0005029186456595,0.8992436236290406,0.02594773871870957,0.06960276557377287,0.004702953432819262,0.00045983463767627436,4.308400798223615e-05,9.898650089353342,5.236e-13,7.101164144495025e-13,9.849863068106827e-14,5.478609790371018e-12,1.092781686855733e-14,5.506437176591423e-12
0.01,0.07152539281688064,88.8794976582227,1.0007152539281687,0.8887949765822271,0.02595359635601965,0.07860137090603792,0.005934802227548583,0.000647239911033019,6.801401713470998e-05,9.888226372315678,5.236e-13,8.018520754866326e-13,1.2429846122734712e-13,5.453977638525032e-12,1.5336041280109125e-14,5.435611227629475e-12
0.011,0.09793187580228846,87.84803489067441,1.000979318758023,0.8784803489067441,0.025887880026219882,0.08736459864003729,0.007287853668977678,0.0008770349131068469,0.00010228384491515863,9.877946014467977,5.236e-13,8.911705225946718e-13,1.5263675759975375e-13,5.414358290775036e-12,2.0718696051426045e-14,5.366071399308067e-12
0.012,0.12997717671873943,86.8297389896469,1.0012997717671874,0.868297389896469,0.025775852484501753,0.09587434652176018,0.008752639330083533,0.001151962684764822,0.00014780908242158358,9.867808580695206,5.236e-13,9.778880188267649e-13,1.8331521290318424e-13,5.365333010907111e-12,2.713086196400659e-14,5.2977133677741835e-12
0.013000000000000001,0.1680894681882421,85.8243916720242,1.0016808946818825,0.858243916720242,0.025633949715843565,0.10412142895458514,0.01031980992744887,0.001474295744911514,0.00020659893696973685,9.857813897373527,5.236e-13,1.0619118543669424e-12,2.1613801561158438e-13,5.3105255134546874e-12,3.461562706480436e-14,5.230463526469641e-12
0.014,0.21265999438911365,84.83178665210241,1.002126599943891,0.8483178665210241,0.025472873852424582,0.112102391038033,0.011980268644629264,0.0018458658141575256,0.00028073412973237354,9.847961982367073,5.236e-13,1.1432078018708126e-12,2.509146418907507e-13,5.252288069999579e-12,4.320494828696165e-14,5.164268336885357e-12
0.015,0.2640442565385399,83.85172653302719,1.0026404425653854,0.8385172653302719,0.025299586290664526,0.11981745694603006,0.01372524886764993,0.0022680960480612783,0.00037234651732312457,9.838252993563913,5.236e-13,1.221779160042794e-12,2.874614836886566e-13,5.192143640993115e-12,5.292056256858734e-14,5.0990874603586e-12
0.016,0.3225634256000234,82.88402073134718,1.0032256342560002,0.8288402073134717,0.02511862577547031,0.1272691744965692,0.015546358158490328,0.0027420338192055372,0.0004836004367938522,9.828687189466583,5.236e-13,1.297652909355878e-12,3.256027697141872e-13,5.13107826163309e-12,6.377489984720206e-14,5.0348892112624034e-12
0.017,0.38850588749849635,81.92848412482519,1.003885058874985,0.8192848412482518,0.024932954426138423,0.13446154654352643,0.017435598907099358,0.0032683831018874405,0.0006166757730973254,9.819264898737668,5.236e-13,1.370870841009407e-12,3.6517099797106643e-13,5.0697287087407385e-12,7.577197500737172e-14,4.971647633865269e-12
0.018000000000000002,0.4621288402342003,80.98493616780767,1.004621288402342,0.8098493616780768,0.024744499234371407,0.1413994763769781,0.019385374308232988,0.0038475356480422913,0.0007737527542995729,9.809986496148696,5.236e-13,1.441483893666908e-12,4.06007060934957e-13,5.008502612860277e-12,8.890823910023927e-14,4.9093406271349375e-12
0.019,0.5436598955267442,80.05320027119605,1.0054365989552674,0.8005320027119605,0.0245545216349527,0.14808839037802765,0.02138848631979317,0.004479600722899211,0.0009569982323678884,9.800852382660647,5.236e-13,1.5095483009215882e-12,4.479602027912274e-13,4.947660431023279e-12,1.0317338579311494e-13,4.847948661745336e-12
0.02,0.6332986553766204,79.1331033949895,1.0063329865537662,0.791331033949895,0.02436384945498122,0.15453400251331947,0.02343812752803924,0.005164433019340234,0.0011685535344259173,9.791862969200638,5.236e-13,1.5751231876752846e-12,4.90887849058381e-13,4.887366890526607e-12,1.185511033395307e-13,4.7874539712990486e-12
0.021,0.7312182549234194,78.22447576594843,1.0073121825492342,0.7822447576594843,0.024173028098626006,0.1607421620561808,0.025527869636475842,0.005901658893324674,0.0014105236559093584,9.783018663031712,5.236e-13,1.6382690166668523e-12,5.346553654978812e-13,4.827724516516391e-12,1.3501977703107473e-13,4.72784002223451e-12
0.022,0.8375668524633966,77.32715068217894,1.008375668524634,0.7732715068217894,0.023982416089369532,0.1667187586016141,0.027651649962594133,0.006690700750844992,0.0016849677737887764,9.774319856311898,5.236e-13,1.6990466202117091e-12,5.791357753005776e-13,4.7687948163789345e-12,1.5255313821520728e-13,4.669091176034226e-12
0.023,0.9524690630509696,76.44096436073463,1.0095246906305098,0.7644096436073463,0.02379225347916581,0.1724696549857323,0.029803757297246766,0.0075307997019328195,0.0019938909285767948,9.765766916252245,5.236e-13,1.7575165169247395e-12,6.242094629242489e-13,4.710613445289713e-12,1.7112086369412256e-13,4.611192445673785e-12
0.024,1.076027335167936,75.5657558321207,1.0107602733516794,0.7556575583212071,0.023602700562801244,0.17800065074571556,0.031978817018597394,0.008421036529155131,0.002339236822524274,9.757360176860054,5.236e-13,1.8137385403538988e-12,6.697638623190634e-13,4.653198784659982e-12,1.9068912704725144e-13,4.554129354976669e-12
0.025,1.2083232675773559,74.70136685071208,1.0120832326757736,0.7470136685071208,0.02341386703249343,0.1833174553615565,0.03417177642305639,0.009360351064505529,0.002722881611268035,9.74909993183471,5.236e-13,1.8677715674628396e-12,7.156931496977009e-13,4.596558400116465e-12,2.11221104976307e-13,4.4978878316284425e-12
0.026000000000000002,1.3494188674850705,73.84764182546806,1.0134941886748507,0.7384764182546806,0.023225828664046752,0.1884256742774689,0.036377890128953955,0.010347560037007545,0.003146628637842983,9.740986428608844,5.236e-13,1.9196733775880785e-12,7.61897937828983e-13,4.540692733772337e-12,2.3267744055591786e-13,4.442454143739873e-12
0.027,1.499357752573971,73.00442775909495,1.0149935775257397,0.7300442775909496,0.023038639167273053,0.19333079983775253,0.03859270587828606,0.011381373540820014,0.0036122039849195986,9.73301986329219,5.236e-13,1.9695005615278895e-12,8.082849786688266e-13,4.485597723972457e-12,2.550166678449791e-13,4.3878148536455344e-12
0.028,1.6581662965841701,72.17157419488116,1.0165816629658417,0.7217157419488116,0.022852337609741816,0.19803820672186856,0.04081205075373748,0.012460410098511746,0.0041212528673297754,9.725200376532463,5.236e-13,2.0173084765211976e-12,8.547668746888474e-13,4.431266443238506e-12,2.781955971488203e-13,4.333956787490893e-12
0.029,1.8258547109218881,71.3489331692719,1.018258547109219,0.713489331692719,0.022666953051525197,0.20255315014005765,0.04303201800647997,0.013583210489115873,0.004675336620103162,9.717528050029145,5.236e-13,2.063151229341814e-12,9.012618029971115e-13,4.3776901178487245e-12,3.021696665969239e-13,4.2808670148757496e-12
0.03,2.002418098658282,70.53635916566701,1.0200241809865829,0.7053635916566701,0.02248250814142706,0.2068807651231183,0.045248954092202476,0.0147482505439257,0.00527593044265722,9.71000290381565,5.236e-13,2.107081670540273e-12,9.476932438201601e-13,4.324858916971877e-12,3.2689326402696506e-13,4.228532832470382e-12
0.031,2.187837440574853,69.73370907264187,1.0218783744057485,0.6973370907264187,0.022299020851823743,0.21102606759766868,0.04745944641834111,0.015953952780136706,0.005924421625611773,9.702624894068352,5.236e-13,2.149151406833895e-12,9.939897238804693e-13,4.2727623292666366e-12,3.523200177134388e-13,4.176941754402755e-12
0.032,2.3820804955656314,68.94084214479699,1.0238208049556563,0.6894084214479699,0.02211650591789447,0.21499395559676915,0.049660312081710976,0.01719869653981981,0.006622108415836399,9.69539391158013,5.236e-13,2.1894108147648158e-12,1.0400845805169721e-12,4.221389474392398e-12,3.784030469183282e-13,4.126081504130597e-12
0.033,2.5851027436588225,68.15761996120692,1.0258510274365882,0.6815761996120692,0.021934975962340623,0.2187892109902443,0.051848585998758516,0.018480828229820116,0.00737019920676796,9.688309780535159,5.236e-13,2.2279090597342233e-12,1.0859157130846154e-12,4.170729344187975e-12,4.0509521304357204e-13,4.075940007374211e-12
0.034,2.7968482010350897,67.38390638895602,1.027968482010351,0.6738390638895603,0.021754441801214525,0.2224165017550683,0.054021510543807015,0.01979866972172004,0.00816981228863071,9.681372257894514,5.236e-13,2.2646941203770363e-12,1.1314253659374301e-12,4.120770863068571e-12,4.3234932271527377e-13,4.026505388365879e-12
0.035,3.0172504704748775,66.61956753525685,1.0301725047047487,0.6661956753525685,0.021574912334389528,0.225880385508406,0.05617652209988821,0.02115052875948828,0.009021975945260278,9.674581033014151,5.236e-13,2.2998128261841968e-12,1.1765598467486785e-12,4.0715028538790564e-12,4.601183777962003e-13,3.977765966887957e-12
0.036000000000000004,3.246232949018804,65.86447173386975,1.032462329490188,0.6586447173386974,0.02139639639775932,0.229185308360374,0.05831124841298223,0.0225347005521818,0.00992762893800594,9.667935727993028,5.236e-13,2.3333108460939025e-12,1.2212694710981048e-12,4.0229144465793885e-12,4.883556085859117e-13,3.929710251162924e-12
0.037,3.483710080458849,65.11848948767874,1.0348371008045885,0.6511848948767874,0.021218901311426685,0.23233561060967473,0.06042349239752396,0.023949479656669586,0.010887621147918346,9.661435897741033,5.236e-13,2.365232748510645e-12,1.2655082232938918e-12,3.97499474409166e-12,5.170147567696011e-13,3.882326938940406e-12
0.038,3.7295877758539717,64.38149344370476,1.0372958777585397,0.6438149344370476,0.02104243397724158,0.23533552721185474,0.06251122661531765,0.025393163064364416,0.01190271469417462,9.655081030847548,5.236e-13,2.3956220067222074e-12,1.3092336407389937e-12,3.9277330611642794e-12,5.460501414890506e-13,3.835604912376905e-12
0.039,3.983764231456405,63.65335835201472,1.039837642314564,0.6365335835201472,0.020867000234790784,0.23818919135540287,0.06457258257509628,0.026864057226395604,0.012973585088168,9.64887055032464,5.236e-13,2.424521036644944e-12,1.352406589820812e-12,3.881118773122196e-12,5.754168212729269e-13,3.789533237650349e-12
0.04,4.246130298575565,62.93396104196359,1.0424613029857557,0.6293396104196359,0.020692605573272065,0.24090063524755279,0.0666058457737851,0.028360480340316137,0.014100822645438979,9.6428038147814,5.236e-13,2.4519712054181897e-12,1.3949911620554005e-12,3.835141469408288e-12,6.05070639214186e-13,3.744101161251056e-12
0.041,4.51657059859491,62.22318036344804,1.0451657059859492,0.6222318036344804,0.020519254489935933,0.2434737948575281,0.06860944103210787,0.02988077149809199,0.015284934487856849,9.636880119838665,5.236e-13,2.478012881522963e-12,1.4369543669559573e-12,3.789790799509119e-12,6.349684318089797e-13,3.699298108712378e-12
0.042,4.794963578064554,61.52089717609389,1.0479496357806455,0.6152089717609389,0.02034695125166704,0.24591250969635073,0.07058193151039985,0.03142328965391529,0.01652634612672952,9.631098699603996,5.236e-13,2.5026854326471344e-12,1.4782661114201776e-12,3.745056640272556e-12,6.650679926613176e-13,3.6551136815535156e-12
0.043000000000000003,5.08118210892215,60.826994313063906,1.0508118210892214,0.6082699431306391,0.020175699690998194,0.24822052545326181,0.07252201063588151,0.03298641770536572,0.017825403383855108,9.625458728230823,5.236e-13,2.526027253533725e-12,1.5188990306549213e-12,3.7009290436700164e-12,6.95328158816315e-13,3.6115376558859034e-12
0.044,5.375094131995084,60.14135654131364,1.0537509413199508,0.6014135654131364,0.020005503085135976,0.2504014967567156,0.07442849342506315,0.0345685667551625,0.01918237456478774,9.619959321694255,5.236e-13,2.5480757951707974e-12,1.5588283064324811e-12,3.6573982023682956e-12,7.257089001415616e-13,3.568559980567045e-12
0.045,5.676563040680634,59.46387053917227,1.0567656304068063,0.5946387053917227,0.019836364307661458,0.2524589885580404,0.07630031133577149,0.03616817799918559,0.020597452407619902,9.614599539515673,5.236e-13,2.568867579511914e-12,1.5980315592713926e-12,3.61445447894688e-12,7.561713524475884e-13,3.5261707754279033e-12
0.046,5.985448292879283,58.7944248230219,1.0598544829287928,0.587944248230219,0.019668285700365443,0.2543964803367157,0.07813650280390948,0.037783725224615636,0.022070757704176366,9.609378387650725,5.236e-13,2.5884382435029467e-12,1.6364886502382422e-12,3.572088365736809e-12,7.866778555152274e-13,3.484360327743025e-12
0.047,6.3016055506551965,58.13290981123416,1.063016055506552,0.5813290981123416,0.019501269259547958,0.25621736334336126,0.07993621377819954,0.03941371735032532,0.023602338156225887,9.604294817984895,5.236e-13,2.606822510870849e-12,1.6741816921472449e-12,3.530290533534752e-12,8.171920211414507e-13,3.443119094634699e-12
0.048,6.624887431617694,57.47921764663742,1.0662488743161769,0.5747921764663743,0.0193353165802057,0.2579249495082266,0.08169868312901887,0.04105669802197631,0.025192176294199863,9.5993477344769,5.236e-13,2.6240542847618972e-12,1.7110947439629566e-12,3.4890517937329297e-12,8.476786748158696e-13,3.4024376941182625e-12
0.049,6.95514353361888,56.833242328088794,1.0695514353361888,0.568332423280888,0.019170428891775587,0.25952246570644505,0.0834232467847049,0.042711249680223315,0.02684018565596465,9.594535990653181,5.236e-13,2.6401665887123213e-12,1.7472138974308635e-12,3.448363122657043e-12,8.78103977455002e-13,3.362306911269694e-12
0.05,7.292221105235555,56.19487953609985,1.0729222110523555,0.5619487953609985,0.019006607071814716,0.2610130623700957,0.08510932414473779,0.04437599224961976,0.02854621880273496,9.589858395880063,5.236e-13,2.6551916561442708e-12,1.7825269925151843e-12,3.4082156397593264e-12,9.084353447408548e-13,3.322717689170184e-12
0.051000000000000004,7.6359651130932065,55.56402673291901,1.0763596511309321,0.5556402673291901,0.01884385166305145,0.26239980921107203,0.08675642066575648,0.04604958635629918,0.030310064774632207,9.585313713820153,5.236e-13,2.6691608863975577e-12,1.8170236715602326e-12,3.3686006236677105e-12,9.386415406827961e-13,3.283661133523508e-12
0.052000000000000005,7.986218810742514,54.940583001196686,1.079862188107425,0.5494058300119669,0.018682162894105715,0.2636857031190959,0.08836411586740867,0.04773073155195905,0.032131456555465295,9.580900668283764,5.236e-13,2.6821049267515946e-12,1.850695128085063e-12,3.329509493976075e-12,9.686925892593096e-13,3.2451285041019938e-12
0.053,8.34282388922017,54.32444908644697,1.0834282388922016,0.5432444908644697,0.018521540696714644,0.26487366652074146,0.08993206302587498,0.04941816814863191,0.034010070743568974,9.57661794332437,5.236e-13,2.694053655705998e-12,1.88353410036455e-12,3.2909338197400197e-12,9.985598211731313e-13,3.2071112163983867e-12
0.054,8.705620775432806,53.71552737180804,1.087056207754328,0.5371552737180804,0.01836198471306268,0.2659665489579773,0.09145998485655416,0.05111067778883568,0.0359455299654914,9.572464185399905,5.236e-13,2.7050361995951433e-12,1.915534781007524e-12,3.2528653165352804e-12,1.0282158733529758e-12,3.1696008399357083e-12
0.055,9.074448913029471,53.11372184608051,1.0907444891302946,0.5311372184608051,0.018203494311564945,0.26696712891810714,0.0929476691792303,0.05280708362887503,0.037937405501418976,9.568438005678559,5.236e-13,2.715080951771564e-12,1.9466927261680227e-12,3.2152958446422965e-12,1.0576346778652586e-12,3.1325890961573946e-12
0.056,9.449147032568789,52.51893804554254,1.0944914703256878,0.5251893804554254,0.018046068606945524,0.2678781167831726,0.09439496382877072,0.05450624964370036,0.03998522068198686,9.564537982853748,5.236e-13,2.724215603306185e-12,1.9770047489549943e-12,3.1782174049469515e-12,1.0867914248890953e-12,3.0960678548592864e-12
0.057,9.829553367169709,51.93108306455226,1.098295533671697,0.5193108306455226,0.01788970646583804,0.26870215473134207,0.09580177448560204,0.056207081576218315,0.04208845209547827,9.560762664457338,5.236e-13,2.7324671422314036e-12,2.0064688739937212e-12,3.1416221404503235e-12,1.1156625790210439e-12,3.0600291342703716e-12
0.058,10.215505868825232,51.35006552059335,1.1021550586882523,0.5135006552059335,0.017734406519513246,0.2694418186140568,0.09716806097224627,0.057908526555151545,0.04424653213310008,9.557110569055371,5.236e-13,2.7398618731337277e-12,2.035084259860486e-12,3.1055023336485063e-12,1.144225855173939e-12,3.024465098642483e-12
0.059000000000000004,10.60684245401464,50.77579547510087,1.1060684245401464,0.5077579547510087,0.017580167188946463,0.2700996217756872,0.09849383174421318,0.05960957150614502,0.0464588530340006,9.553580189501346,5.236e-13,2.7464254567878423e-12,2.062851083699902e-12,3.0698504010191436e-12,1.1724601561377382e-12,2.9893680534539988e-12
0.06,11.00340115012915,50.20818445660531,1.1100340115012914,0.5020818445660531,0.017426986685784324,0.2706780143107665,0.09977914293610671,0.0613092440575422,0.04872476744374845,9.550169993726138,5.236e-13,2.7521829026826923e-12,2.0897705212464953e-12,3.034658895372041e-12,1.2003455919550547e-12,2.954730446012953e-12
0.061,11.405020315037248,49.64714544574199,1.1140502031503725,0.4964714544574199,0.01727486302135485,0.2711793841029043,0.10102409526795021,0.0630066124860076,0.05104359066436431,9.546878426838122,5.236e-13,2.757158579985368e-12,2.115844682030756e-12,2.9999205048292855e-12,1.2278634657779166e-12,2.920544864152248e-12
0.062,11.811538773763814,49.0925927930475,1.1181153877376382,0.490925927930475,0.017123794026841183,0.27160606061187226,0.10222882969317515,0.06470078361786216,0.05341460411977538,9.543703913766587,5.236e-13,2.761376256709322e-12,2.141076518230721e-12,2.9656280463345255e-12,1.2549962026975838e-12,2.8868040310007487e-12
0.063,12.222796006529563,48.54444224859208,1.1222279600652956,0.4854444224859208,0.016973777355215262,0.2719603139340734,0.10339352615949673,0.06639090382371839,0.05583705624157666,9.540644860443832,5.236e-13,2.7648590902643115e-12,2.1654697987196597e-12,2.931774468781844e-12,1.281727369458674e-12,2.8535008060473983e-12
0.064,12.638632280903451,48.0026109085166,1.1263863228090345,0.480026109085166,0.016824810494331054,0.2722443573602886,0.1045184002511814,0.06807615758903669,0.05831016521999742,9.537699656021498,5.236e-13,2.7676296539582852e-12,2.1890290387417805e-12,2.8983528485156067e-12,1.3080416239692012e-12,2.8206281814927163e-12
0.065,13.05888878824652,47.46701719047903,1.1305888878824653,0.4746701719047903,0.016676890776317344,0.27246034869252894,0.10560370074389973,0.06975576685382649,0.06083312102863847,9.534866674649763,5.236e-13,2.7697099507243678e-12,2.211759448701078e-12,2.8653563875939506e-12,1.333924687942715e-12,2.788179280195736e-12
0.066,13.483407793501527,46.9375808181689,1.1348340779350152,0.46937580818168895,0.016530015386587965,0.2726103911964543,0.10664970730025518,0.07142899054676066,0.06340508738825415,9.532144277286276,5.236e-13,2.7711214231107066e-12,2.2336668858964768e-12,2.8327784130180258e-12,1.359363324665559e-12,2.756147354162294e-12
0.067,13.912032715988929,46.41422278775908,1.1391203271598893,0.4641422278775908,0.01638418137066245,0.27269653522104575,0.10765672837081335,0.07309512356037885,0.06602520359951003,9.529530813193434,5.236e-13,2.7718849700594305e-12,2.2547578105610126e-12,2.8006123735604697e-12,1.384345303974995e-12,2.724525781855792e-12
0.068,14.344608292204427,45.896865350490835,1.1434460829220443,0.45896865350490834,0.01623938564532683,0.27272077926500504,0.10862509866271733,0.07475349613834742,0.06869258678369625,9.527024622004937,5.236e-13,2.7720209580863992e-12,2.2750392328445123e-12,2.7688518391370947e-12,1.4088593748213865e-12,2.693308066619807e-12
0.069,14.78098060293118,45.38543198791979,1.1478098060293118,0.4538543198791979,0.016095625001112942,0.2726850711214664,0.10955517796891283,0.07640347305399312,0.07140633297531812,9.524624034570849,5.236e-13,2.771549233103801e-12,2.294518688292891e-12,2.7374904980529854e-12,1.4328952396855194e-12,2.6624878343264827e-12
0.07,15.220997213181505,44.879847384323455,1.152209972131815,0.4487984738432345,0.015952896137119962,0.27259130924197056,0.11044734864586024,0.07804445269940954,0.07416551943240536,9.522327374991974,5.236e-13,2.770489134637154e-12,2.3132041850213677e-12,2.7065221606957338e-12,1.4564435194861819e-12,2.6320588310921845e-12
0.07100000000000001,15.664506953210534,44.380037412951125,1.1566450695321053,0.4438003741295113,0.015811195717249503,0.27244134246187013,0.11130201815925195,0.07967586709790236,0.07696920243420573,9.52013295828006,5.236e-13,2.7688594927283858e-12,2.331104257031935e-12,2.675940772634119e-12,1.4794957681763659e-12,2.602014920517373e-12
0.07200000000000001,16.11136147951791,43.88592909303939,1.161113614795179,0.4388592909303939,0.01567051988095623,0.27223697803159413,0.11211959636186536,0.08129717711304991,0.07981643768213173,9.51803911032887,5.236e-13,2.7666787125540666e-12,2.3482274883209123e-12,2.6457402844101e-12,1.5020442341045084e-12,2.572350087215238e-12
0.073,16.561412878078244,43.39745059728684,1.1656141287807824,0.4339745059728684,0.015530865218737826,0.27197997129857854,0.1129005287290224,0.08290787776301632,0.08270625101776857,9.516044138706981,5.236e-13,2.7639646652473933e-12,2.3645832089621205e-12,2.6159148947534078e-12,1.524082166966923e-12,2.543058424727567e-12
0.074,17.01451534420319,42.91453121181943,1.170145153442032,0.4291453121181943,0.015392228059352244,0.2716720342966626,0.11364527208374652,0.08450749348263226,0.08563765995940291,9.514146353793945,5.236e-13,2.7607347783939136e-12,2.3801809866947633e-12,2.5864588698426e-12,1.545603573606696e-12,2.5141341403603185e-12
0.075,17.470525238865136,42.43710131489373,1.1747052523886514,0.4243710131489373,0.015254604499541344,0.27131483678987073,0.1143542931729874,0.08609557720572406,0.08860967518293027,9.512344070048217,5.236e-13,2.7570060468527554e-12,2.395030597103887e-12,2.557366546804646e-12,1.5666031877233802e-12,2.4855715530073964e-12
0.076,17.929300520125608,41.96509236274324,1.179293005201256,0.4196509236274324,0.015117990714481028,0.2709100044279594,0.1150280760288589,0.08767171089071174,0.09162129431054732,9.510635599654329,5.236e-13,2.752795013076435e-12,2.4091421777940913e-12,2.5286324069732526e-12,1.5870765211083727e-12,2.4573650884623928e-12
0.077,18.390701247512368,41.498436864450795,1.1839070124751236,0.41498436864450794,0.014982382721456536,0.2704591218854093,0.11566711427348958,0.08923550363495392,0.09467150884017307,9.50901925920103,5.236e-13,2.7481178000470145e-12,2.4225260672223765e-12,2.5002510151259828e-12,1.607019776904461e-12,2.4295092794323853e-12
0.078,18.854589501934953,41.03706836448564,1.1885458950193495,0.4103706836448564,0.014847776467301281,0.26996373321899797,0.11627191164948267,0.09078659108097889,0.09775930393837368,9.507493369299578,5.236e-13,2.742990114865886e-12,2.4351928158080874e-12,2.4722170375918244e-12,1.6264298373376814e-12,2.401998763019199e-12
0.079,19.320829269048474,40.58092142006954,1.1932082926904848,0.4058092142006954,0.014714167902067539,0.26942534231726073,0.11684298288947927,0.09232463472671147,0.10088365796377649,9.506056253880821,5.236e-13,2.737427253242691e-12,2.447153204145053e-12,2.4445252570807646e-12,1.645304250727541e-12,2.374828277888788e-12
