Pi_curve_1_task1,_1_task1,hplc_curve_2_task1
35.26340029731057,0.112,28.08119143064005
35.74412098771978,0.113,27.769756749512275
36.22378601970854,0.114,27.461764538711826
36.70233429309545,0.115,27.157175578770005
37.17970645591964,0.116,26.855951160277918
37.65584487770164,0.117,26.558053075133124
38.1306936225711,0.11800000000000001,26.263443607980406
38.604198422297145,0.11900000000000001,25.97208552784179
39.07630664925318,0.12,25.68394207993177
39.54696728934579,0.121,25.398976977653593
40.016130914936184,0.122,25.117154394772523
40.48374965778163,0.123,24.838438957762083
40.949777182021904,0.124,24.562795738318783
41.41416865723437,0.125,24.29019024604149
41.87688073157909,0.126,24.020588421271732
42.33787150505498,0.127,23.753956628091093
42.7971005028858,0.128,23.490261647471918
43.2545286490537,0.129,23.229470670577523
43.71011823999754,0.13,22.97155129220838
44.163832918490186,0.131,22.71647150439073
44.61563764770989,0.132,22.464199690104177
45.065498685518435,0.133,22.21470461714489
45.51338355895845,0.134,21.967955432120974
45.9592610389806,0.135,21.723921654576856
46.403101115411346,0.136,21.482573171243473
46.84487497217029,0.137,21.243880230411104
47.284554962745744,0.138,21.00781343642187
47.72211458593634,0.139,20.77434374427883
48.15752846186558,0.14,20.54344245436885
48.590772308275746,0.14100000000000001,20.31508120729631
49.02182291710653,0.14200000000000002,20.089231978824916
49.45065813136398,0.14300000000000002,19.865867074924893
49.877256822283556,0.14400000000000002,19.644959126922895
50.30159886679155,0.145,19.426481086752034
50.7236651252683,0.146,19.210406222299483
51.14343741961548,0.147,18.996708112849245
51.56089851163077,0.148,18.785360644617597
51.9760320816909,0.149,18.57633800637891
52.388822707745305,0.15,18.36961468517953
52.79925584462114,0.151,18.16516546213749
53.20731780364062,0.152,17.962965408325882
53.612995732550985,0.153,17.762989880737727
54.01627759576738,0.154,17.56521451833034
54.41715215492809,0.155,17.369615238147066
54.815608949762236,0.156,17.176168231514556
55.2116382792685,0.157,16.984849960313525
55.605231183204495,0.158,16.795637153321234
55.99637942388509,0.159,16.608506802623822
56.38507546828865,0.16,16.42343616009674
56.77131247046913,0.161,16.240402733951527
57.155084254272566,0.162,16.059384285347335
57.53638529635572,0.163,15.880358825065466
57.91521070950492,0.164,15.7033046102454
58.29155622625248,0.165,15.528200141180745
58.66541818278867,0.166,15.355024158173597
59.03679350316625,0.167,15.18375563844587
59.405679683795114,0.168,15.014373793106156
59.772074778224294,0.169,14.846858064170712
60.13597738220821,0.17,14.681188121637263
60.49738661905448,0.171,14.517343860610291
60.85630212524984,0.17200000000000001,14.355305398476528
61.21272403636152,0.17300000000000001,14.19505307212943
61.56665297321055,0.17400000000000002,14.036567435241409
61.91809002831377,0.17500000000000002,13.87982925558269
62.26703675259142,0.176,13.724819512385588
62.613495142336916,0.177,13.571519393753173
62.95746762644515,0.178,13.419910294111185
63.298957053896345,0.179,13.269973811702204
63.63796668149175,0.18,13.121691746121018
63.97450016183774,0.181,12.97504609589021
64.30856153157492,0.182,12.830019056075063
64.6401551998486,0.183,12.686593015936708
64.96928593701739,0.184,12.544750556622777
65.29595886359607,0.185,12.40447444889458
65.62017943942959,0.186,12.265747650889994
65.94195345309427,0.187,12.12855330592118
66.26128701152322,0.188,11.992874740306373
66.57818652985193,0.189,11.858695461234932
66.89265872148096,0.19,11.725999154664903
67.2047105883521,0.191,11.594769683252354
67.51434941143464,0.192,11.46499108431175
67.8215827414179,0.193,11.336647567806676
68.12641838960744,0.194,11.209723514370227
68.42886441902064,0.195,11.084203473354414
68.72892913567892,0.196,10.960072160907947
69.02662108009281,0.197,10.83731445808173
69.32194901893709,0.198,10.715915408961544
69.61492193691208,0.199,10.595860218827251
69.90554902878827,0.2,10.477134252337988
70.19383969163098,0.201,10.359723031742803
70.47980351720159,0.202,10.24361223511616
70.76345028453255,0.203,10.12878769461783
71.04478995267286,0.20400000000000001,10.015235394776619
71.32383265360076,0.20500000000000002,9.902941470797485
71.60058868530103,0.20600000000000002,9.791892206891504
71.87506850500333,0.20700000000000002,9.682074034628293
72.14728272257892,0.20800000000000002,9.573473531310357
72.41724209409279,0.209,9.466077418368982
72.68495751550813,0.21,9.359872559781204
72.95044001654057,0.211,9.254845960507476
73.21370075465879,0.212,9.150984764949586
73.47475100922952,0.213,9.048276255428465
73.73360217580324,0.214,8.946707850681486
73.99026576053873,0.215,8.846267104378883
74.24475337476304,0.216,8.746941703658939
74.49707672966488,0.217,8.648719467681584
74.74724763111823,0.218,8.551588346200052
74.99527797463418,0.219,8.45553641815028
75.24117974043793,0.22,8.360551890257716
75.48496498866888,0.221,8.266623095661226
75.7266458547011,0.222,8.173738492553785
75.96623454458194,0.223,8.081886662839668
76.20374333058626,0.224,7.991056310807836
76.43918454688409,0.225,7.9012362618212375
76.67257058531919,0.226,7.812415461021772
76.90391389129655,0.227,7.724582972050613
77.13322695977644,0.228,7.637727975783649
77.36052233137264,0.229,7.551839769081803
77.5858125885533,0.23,7.466907763555944
77.80911035194146,0.231,7.382921484346189
78.0304282767139,0.232,7.299870568915347
78.24977904909593,0.233,7.217744765856264
78.46717538295007,0.234,7.136533933712864
78.68263001645684,0.23500000000000001,7.056228039814664
78.89615570888563,0.23600000000000002,6.976817159124544
79.10776523745363,0.23700000000000002,6.8982914730995795
79.31747139427137,0.23800000000000002,6.820641268564717
79.52528698337221,0.23900000000000002,6.743856936599118
79.73122481782502,0.24,6.6679289714349625
79.93529771692752,0.241,6.592847969368526
80.1375185034787,0.242,6.518604627683379
80.33790000112887,0.243,6.445189743585473
80.53645503180547,0.244,6.372594213149989
80.73319641321285,0.245,6.300809030279761
80.92813695640476,0.246,6.229825285675117
81.12128946342767,0.247,6.159634165814966
81.31266672503361,0.248,6.090226951948961
81.50228151846065,0.249,6.021595019100623
81.69014660528003,0.25,5.9537298350812335
81.87627472930782,0.251,5.886622959514379
82.06067861458055,0.252,5.820266042870981
82.24337096339235,0.253,5.7546508255146875
82.42436445439319,0.254,5.689769136757473
82.60367174074617,0.255,5.625612893925328
82.78130544834289,0.256,5.562174101433892
82.95727817407544,0.257,5.499444849873912
83.131602484164,0.258,5.437417315106389
83.30429091253808,0.259,5.376083757367298
83.47535595927133,0.26,5.31543652038176
83.64481008906745,0.261,5.255468030487537
83.81266572979706,0.262,5.196170795767747
83.97893527108366,0.263,5.137537405192673
84.14363106293797,0.264,5.079560527770571
84.30676541443921,0.265,5.0222329117073405
84.46835059246271,0.266,4.965547383574979
84.6283988204521,0.267,4.909496847488695
84.78692227723565,0.268,4.85407428429259
84.94393309588548,0.269,4.799272750753792
85.09944336261853,0.27,4.745085378764955
85.25346511573849,0.271,4.691505374555027
85.40601034461758,0.272,4.638526017908176
85.5570909887175,0.273,4.586140661390795
85.70671893664817,0.274,4.534342729586484
85.8549060252638,0.275,4.483125718338928
86.00166403879507,0.276,4.432483194002566
86.14700470801691,0.277,4.38240879270098
86.29093970945056,0.278,4.332896219592907
86.43348066459947,0.279,4.283939248145792
86.57463913921808,0.28,4.2355317194167945
86.71442664261261,0.281,4.187667541341185
86.85285462697306,0.28200000000000003,4.14034068802801
86.9899344867361,0.28300000000000003,4.093545199063006
87.12567755797724,0.28400000000000003,4.047275178818611
87.26009511783238,0.28500000000000003,4.001524795771076
87.39319838394746,0.28600000000000003,3.9562882818245217
87.52499851395598,0.28700000000000003,3.911559931641937
87.65550660498315,0.28800000000000003,3.867334101982991
87.7847336931764,0.289,3.8236052110486174
87.91269075326161,0.29,3.780367737832282
88.03938869812396,0.291,3.7376162214778867
88.16483837841326,0.292,3.695345260644208
88.28905058217313,0.293,3.653549512875829
88.41203603449284,0.294,3.6122236939804804
88.53380539718191,0.295,3.5713625774127373
88.65436926846658,0.296,3.530960993663991
88.77373818270743,0.297,3.4910138296586504
88.89192261013807,0.298,3.4515160281564863
89.00893295662357,0.299,3.4124625871610763
89.12477956343909,0.3,3.3738485593342746
89.23947270706736,0.301,3.335669051416653
89.35302259901479,0.302,3.297919223653847
89.46543938564594,0.303,3.2605942892287505
89.57673314803554,0.304,3.2236895136995005
89.68691390183753,0.305,3.18720021444319
89.79599159717105,0.306,3.151121760105255
89.9039761185227,0.307,3.115449570054477
90.01087728466425,0.308,3.0801791138435455
90.11670484858624,0.309,3.0453059106751246
90.22146849744598,0.31,3.010825528873365
90.32517785253066,0.311,2.97673358536082
90.42784246923387,0.312,2.9430257451406905
90.52947183704651,0.313,2.9096977207843695
90.63007537956068,0.314,2.876745271924214
90.72966245448629,0.315,2.8441642047515083
90.82824235368076,0.316,2.811950371519552
90.92582430319055,0.317,2.7800996700518374
91.02241746330446,0.318,2.7486080432552558
91.1180309286188,0.319,2.717471478638284
91.21267372811326,0.32,2.6866860078341106
91.30635482523789,0.321,2.6562477061286405
91.39908311801042,0.322,2.6261526919933402
91.49086743912375,0.323,2.5963971266228727
91.58171655606336,0.324,2.566977213477474
91.67163917123418,0.325,2.537889197830025
91.76064392209673,0.326,2.5091293663177763
91.84873938131224,0.327,2.4806940464986753
91.93593405689634,0.328,2.452579606412254
92.02223639238133,0.329,2.424782454145032
92.10765476698623,0.33,2.397299037400389
92.19219749579509,0.331,2.3701258430728673
92.27587282994253,0.332,2.3432593968268582
92.35868895680687,0.333,2.3166962626796246
92.44065400021015,0.334,2.2904330425886297
92.52177602062511,0.335,2.264466376043119
92.60206301538881,0.336,2.2387929396599158
92.68152291892241,0.337,2.2134094467833965
92.76016360295733,0.338,2.188312647089594
92.83799287676734,0.339,2.1634993261943976
92.91501848740612,0.34,2.1389663052658046
92.99124811995051,0.341,2.114710440640187
93.06668939774917,0.342,2.0907286234425304
93.14134988267594,0.343,2.0670177792106124
93.21523707538859,0.34400000000000003,2.043574867523072
93.28835841559186,0.34500000000000003,2.020396881631347
93.36072128230529,0.34600000000000003,1.9974808480954256
93.4323329941353,0.34700000000000003,1.974823826423383
93.50320080955134,0.34800000000000003,1.9524229087146694
93.5733319271663,0.34900000000000003,1.9302752193071049
93.64273348602038,0.35000000000000003,1.908377914427548
93.71141256586884,0.35100000000000003,1.8867281818462058
93.77937618747325,0.352,1.865323240534545
93.84663131289602,0.353,1.8441603403267635
93.91318484579813,0.354,1.8232367615848095
93.97904363173973,0.355,1.8025498148668835
94.04421445848396,0.356,1.7820968405994106
94.10870405630328,0.357,1.7618752087524403
94.17251909828846,0.358,1.741882318518442
94.23566620065995,0.359,1.7221155979944633
94.29815192308183,0.36,1.7025725038676165
94.3599827689778,0.361,1.6832505211038609
94.42116518584908,0.362,1.6641471626400501
94.48170556559475,0.363,1.645259969079211
94.54161024483346,0.364,1.62658650838902
94.60088550522718,0.365,1.6081243756034518
94.65953757380638,0.366,1.5898711925275588
94.71757262329675,0.367,1.5718246074453628
94.77499677244748,0.368,1.5539822948308162
94.83181608636059,0.369,1.5363419550618116
94.88803657682169,0.37,1.5189013141372036
94.94366420263157,0.371,1.5016581233968163
94.99870486993899,0.372,1.484610159244404
95.05316443257433,0.373,1.4677552228735393
95.10704869238413,0.374,1.4510911399963957
95.160363399566,0.375,1.4346157605753995
95.21311425300462,0.376,1.418326958557719
95.2653069006081,0.377,1.4022226316125652
95.31694693964471,0.378,1.3863007008712753
95.36803991708015,0.379,1.3705591106701502
95.41859132991513,0.38,1.3549958282960195
95.46860662552297,0.381,1.3396088437345073
95.51809120198772,0.382,1.3243961694209692
95.5670504084421,0.383,1.3093558399940775
95.61548954540552,0.384,1.294485912052024
95.66341386512224,0.385,1.279784463911317
95.71082857189899,0.386,1.2652495953681464
95.75773882244297,0.387,1.250879427462288
95.80414972619928,0.388,1.2366721022435256
95.85006634568799,0.389,1.2226257825405624
95.89549369684116,0.39,1.2087386517323975
95.94043674933923,0.391,1.1950089135221447
95.98490042694695,0.392,1.1814347917132644
96.02888960784895,0.393,1.1680145299881883
96.07240912498463,0.394,1.154746391689312
96.11546376638236,0.395,1.1416286596023286
96.15805827549323,0.396,1.1286596357418834
96.20019735152394,0.397,1.1158376411395234
96.2418856497689,0.398,1.1031610156339209
96.28312778194166,0.399,1.090628117663343
96.32392831650546,0.4,1.0782373240603524
96.36429177900285,0.401,1.065987029848708
96.40422265238436,0.402,1.053875648042448
96.44372537733634,0.403,1.0419016094471338
96.48280435260773,0.404,1.0300633624632285
96.52146393533567,0.405,1.0183593728915914
96.55970844137042,0.406,1.0067881237410667
96.59754214559857,0.40700000000000003,0.9953481150381438
96.63496928226584,0.40800000000000003,0.984037863638667
96.67199404529813,0.40900000000000003,0.9728559030415779
96.70862058862159,0.41000000000000003,0.9618007832046644
96.74485302648162,0.41100000000000003,0.9508710703622993
96.78069543376026,0.41200000000000003,0.940065346845145
96.81615184629274,0.41300000000000003,0.929382210901808
96.85122626118238,0.41400000000000003,0.9188202765224193
96.88592263711416,0.41500000000000004,0.9083781732641233
96.9202448946674,0.41600000000000004,0.8980545460784538
96.95419691662633,0.417,0.8878480551405801
96.98778254828991,0.418,0.8777573756803972
97.02100559777998,0.419,0.867781197815455
97.05386983634773,0.42,0.8579182263856899
97.0863789986793,0.421,0.8481671807899519
97.1185367831992,0.422,0.8385267948243066
97.15034685237293,0.423,0.8289958165220901
97.18181283300748,0.424,0.8195730079957025
97.21293831655069,0.425,0.8102571452801192
97.24372685938897,0.426,0.8010470181781036
97.2741819831434,0.427,0.7919414301071034
97.30430717496426,0.428,0.7829391979478122
97.3341058878242,0.429,0.7740391518943796
97.36358154080932,0.43,0.7652401353062519
97.39273751940934,0.431,0.7565410045616281
97.42157717580537,0.432,0.7479406289125117
97.45010382915675,0.433,0.7394378903413436
97.47832076588577,0.434,0.7310316834191988
97.50623123996093,0.435,0.7227209151655312
97.53383847317863,0.436,0.7145045049094483
97.56114565544294,0.437,0.7063813841525022
97.58815594504392,0.438,0.6983504964329795
97.61487246893415,0.439,0.690410797191675
97.64129832300367,0.44,0.6825612536391321
97.66743657235307,0.441,0.6748008446243374
97.69329025156492,0.442,0.6671285605048509
97.71886236497375,0.443,0.6595434030183588
97.74415588693392,0.444,0.652044385155633
97.76917376208601,0.445,0.644630531034883
97.79391890562147,0.446,0.6373008757774846
97.81839420354558,0.447,0.630054465385072
97.8426025129385,0.448,0.6228903566179772
97.86654666221489,0.449,0.6158076168750052
97.89022945138151,0.45,0.6088053240745267
97.91365365229339,0.451,0.6018825665368794
97.93682200890785,0.452,0.5950384428680591
97.95973723753727,0.453,0.58827206184469
97.98240202709982,0.454,0.5815825423002604
98.0048190393685,0.455,0.574969013012608
98.02699090921854,0.456,0.568430612592645
98.04892024487296,0.457,0.5619664893743063
98.07060962814657,0.458,0.5555758013057107
98.09206161468796,0.459,0.5492577158415202
98.1132787342201,0.46,0.5430114098364851
98.13426349077884,0.461,0.5368360694401634
98.15501836295007,0.462,0.5307308899927994
98.1755458041049,0.463,0.5246950759223524
98.19584824263325,0.464,0.5187278406426601
98.21592808217554,0.465,0.5128284064527262
98.2357877018529,0.466,0.5069960044371208
98.25542945649562,0.467,0.5012298743674793
98.27485567686969,0.468,0.4955292646050909
98.29406866990195,0.46900000000000003,0.489893432004562
98.31307071890328,0.47000000000000003,0.4843216418185457
98.33186408379021,0.47100000000000003,0.47881316760352455
98.35045100130492,0.47200000000000003,0.47336729112663495
98.36883368523328,0.47300000000000003,0.4679833022735228
98.38701432662165,0.47400000000000003,0.4626604989572191
98.40499509399157,0.47500000000000003,0.4573981870280239
98.42277813355298,0.47600000000000003,0.45219568018438894
98.4403655694158,0.47700000000000004,0.44705229988478673
98.45775950379982,0.47800000000000004,0.44196737526055646
98.47496201724294,0.47900000000000004,0.4369402430297161
98.49197516880767,0.48,0.4319702474117305
98.50880099628617,0.481,0.4270567400432224
98.52544151640345,0.482,0.42219907989462235
98.54189872501925,0.483,0.41739663318774006
98.55817459732788,0.484,0.4126487733142525
98.57427108805672,0.485,0.40795488075509606
98.59019013166318,0.486,0.4033143430007548
98.60593364252986,0.487,0.3987265544724332
98.62150351515805,0.488,0.3941909164441055
98.63690162436015,0.489,0.38970683696543096
98.65212982544969,0.49,0.38527373078552657
98.66718995443065,0.491,0.3808910192775866
98.68208382818452,0.492,0.3765581303643415
98.69681324465625,0.493,0.37227449844434546
98.71137998303843,0.494,0.3680395643190845
98.72578580395393,0.495,0.363852775120896
98.74003244963714,0.496,0.35971358424169037
98.75412164411358,0.497,0.35562145126246736
98.76805509337808,0.498,0.3515758418836164
98.78183448557118,0.499,0.34757622785599435
98.79546149115453,0.5,0.3436220869127708
98.80893776308429,0.501,0.33971290270203375
98.82226493698329,0.502,0.33584816472014584
98.83544463131179,0.503,0.3320273682458446
98.84847844753656,0.504,0.32825001427507716
98.8613679702986,0.505,0.32451560945656255
98.87411476757947,0.506,0.3208236660280725
98.88672039086609,0.507,0.3171737017534243
98.89918637531406,0.508,0.31356523986017615
98.91151423990979,0.509,0.30999780897801893
98.92370548763094,0.51,0.30647094307785566
98.9357616056055,0.511,0.3029841814115621
98.94768406526967,0.512,0.29953706845241973
98.95947432252413,0.513,0.29612915383621496
98.97113381788901,0.514,0.29275999230299665
98.9826639766575,0.515,0.2894291436394847
98.99406620904801,0.516,0.2861361726221229
99.00534191035518,0.517,0.2828806489607683
99.01649246109926,0.518,0.2796621472430113
99.02751922717434,0.519,0.2764802468791179
99.03842355999527,0.52,0.27333453204758873
99.04920679664306,0.521,0.2702245916413273
99.05987026000923,0.522,0.26715001921441084
99.07041525893868,0.523,0.2641104129294575
99.08084308837121,0.524,0.26110537550558255
99.09115502948208,0.525,0.258134514166938
99.10135234982081,0.526,0.2551974405918286
99.11143630344924,0.527,0.25229377086239807
99.1214081310778,0.528,0.24942312541487932
99.13126906020094,0.529,0.2465851289904022
99.14102030523117,0.53,0.24377941058635294
99.15066306763185,0.531,0.2410056034082789
99.1601985360488,0.532,0.2382633448223329
99.16962788644051,0.533,0.23555227630825096
99.17895228220758,0.534,0.23287204341285742
99.18817287432049,0.535,0.230222295704092
99.1972908014464,0.536,0.22760268672555292
99.2063071900748,0.537,0.22501287395154979
99.2152231546419,0.538,0.2224525187426617
99.224039797654,0.539,0.21992128630179394
99.23275820980939,0.54,0.21741884563072825
99.24137947011954,0.541,0.2149448694871612
99.24990464602877,0.542,0.21249903434222517
99.25833479353307,0.543,0.2100810203384866
99.26667095729769,0.544,0.2076905112484161
99.27491417077343,0.545,0.20532719443332523
99.28306545631227,0.546,0.2029907608027654
99.29112582528148,0.547,0.20068090477438233
99.29909627817688,0.548,0.19839732423422263
99.306977804735,0.549,0.19613972049748632
99.31477138404398,0.55,0.19390779826972096
99.3224779846538,0.551,0.19170126560845213
99.33009856468502,0.552,0.18951983388524568
99.33763407193678,0.553,0.1873632177481967
99.34508544399367,0.554,0.18523113508484068
99.35245360833156,0.555,0.18312330698548218
99.35973948242238,0.556,0.18103945770693594
99.36694397383803,0.557,0.17897931463667652
99.37406798035306,0.558,0.1769426082573914
99.3811123900467,0.559,0.17492907211193304
99.3880780814035,0.56,0.17293844276866616
99.39496592341328,0.561,0.1709704597872046
99.40177677567004,0.562,0.16902486568453476
99.40851148846988,0.5630000000000001,0.16710140590152023
99.41517090290793,0.5640000000000001,0.1651998287697842
99.42175585097445,0.5650000000000001,0.1633198854789646
99.42826715564993,0.5660000000000001,0.16146133004433866
99.43470563099928,0.5670000000000001,0.1596239192748122
99.44107208226498,0.5680000000000001,0.15780741274126978
99.44736730595952,0.5690000000000001,0.15601157274528155
99.4535920899568,0.5700000000000001,0.1542361642881631
99.45974721358266,0.5710000000000001,0.15248095504038417
99.46583344770457,0.5720000000000001,0.1507457153113221
99.47185155482029,0.5730000000000001,0.14903021801935679
99.47780228914596,0.5740000000000001,0.1473342386623027
99.48368639670281,0.5750000000000001,0.14565755528817445
99.48950461540366,0.5760000000000001,0.1439999484662825
99.49525767513799,0.577,0.14236120125865462
99.50094629785656,0.578,0.14074109919177955
99.50657119765484,0.579,0.13913943022867095
99.5121330808561,0.58,0.13755598474124497
99.51763264609315,0.581,0.13599055548301056
99.52307058438953,0.582,0.13444293756206782
99.52844757923995,0.583,0.1329129284144113
99.53376430668982,0.584,0.13140032777753466
99.5390214354139,0.585,0.12990493766433336
99.54421962679447,0.586,0.1284265623373022
99.54935953499827,0.587,0.12696500828302418
99.55444180705314,0.588,0.12552008418694754
99.55946708292348,0.589,0.1240916009084477
99.56443599558534,0.59,0.1226793714561711
99.56934917110033,0.591,0.12128321096365731
99.57420722868923,0.592,0.11990293666523694
99.57901078080451,0.593,0.11853836787220162
99.58376043320226,0.594,0.1171893259492435
99.58845678501339,0.595,0.11585563429116091
99.59310042881415,0.596,0.11453711829982746
99.59769195069589,0.597,0.11323360536142126
99.60223193033397,0.598,0.11194492482391186
99.60672094105638,0.599,0.11067090797480143
99.6111595499112,0.6,0.10941138801911796
