Time,Z1,Z2,Z4,E1,E2,E3,E4,mu1,mu2,mu3,mu4,k1,k2,k3,k4,mu5,C,compartment_1
0.0,5.0,10.0,100.0,0.005005005005005005,0.0,0.0,0.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.01,4.999998757009777,9.999950145547814,99.9999999751402,0.004956443223540249,4.9556049459662234e-05,4.9556052533170706e-08,2.477701218253278e-08,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.02,4.999995060428496,9.99990076274117,99.99999990120851,0.004910805963887963,9.815020587092672e-05,9.815025425539793e-08,9.81340298106819e-08,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.03,4.9999889573938265,9.999851822681736,99.99999977914749,0.004868017225464124,0.00014582076505909256,1.45821005788065e-07,2.1864984640252505e-07,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.04,4.999980493160595,9.999803297219145,99.99999960986185,0.004828003637140415,0.00019260489833378434,1.9260564601606875e-07,3.8495506357882024e-07,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.05,4.999969711155244,9.99975515892536,99.99999939421944,0.004790694377188679,0.0002385386890492123,2.3854048321932433e-07,5.957305524854739e-07,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.06,4.999956653029423,9.999707381069381,99.99999913305237,0.0047560210944720726,0.0002836571686180135,2.836608260003268e-07,8.497059359065162e-07,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.07,4.99994135871118,9.999659937593032,99.99999882715784,0.004723917833066506,0.00032799435098840985,3.280010132001921e-07,1.1456581325978071e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.08,4.999923866452401,9.999612803088404,99.99999847729919,0.004694320962329354,0.00037158326468796565,3.7159444223180785e-07,1.4824100007673386e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.09,4.999904212882453,9.999565952772558,99.99999808420684,0.004667169098001421,0.0004144559888722572,4.144736000246097e-07,1.858828818181949e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.1,4.999882433057042,9.999519362464339,99.99999764857927,0.004642403030209133,0.000456643686290859,4.566700919808912e-07,2.2738248874642184e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.11,4.999858560500887,9.999473008563928,99.99999717108382,0.004619965660382375,0.0004981766322754332,4.982146682232347e-07,2.7263503048572973e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.12,4.999832627237461,9.999426868038075,99.99999665235731,0.004599801956774591,0.0005390842354325231,5.391372440757181e-07,3.215398071755829e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.13,4.999804663846295,9.999380918393221,99.99999609300711,0.0045818588703190185,0.0005793950760142575,5.794669330674737e-07,3.7400004716730294e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.14,4.999774699497367,9.999335137658704,99.99999549361182,0.004566085283487726,0.000619136929573838,6.192320696671114e-07,4.299228056029083e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.15,4.999742761994625,9.999289504365867,99.99999485472213,0.004552431945913036,0.0006583367965679811,6.584602351462862e-07,4.892188404625161e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.16,4.999708877821254,9.99924399752639,99.99999417686162,0.004540851407499221,0.0006970209330946291,6.97178283868038e-07,5.518024846750361e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.17,4.999673072158828,9.99919859662234,99.99999346052722,0.004531297989311198,0.000735214864638099,7.354123611523424e-07,6.175915816693343e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.18,4.999635368926206,9.999153281587319,99.99999270619006,0.004523727725870959,0.0007729434126934587,7.731879271247796e-07,6.865073736839695e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.19,4.999595790826895,9.999108032783818,99.99999191429613,0.004518098295200483,0.0008102307269040456,8.105297834423728e-07,7.584743688567293e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.2,4.999554359381171,9.99906283098741,99.99999108526714,0.004514368970898132,0.0008471003073026325,8.474620946442067e-07,8.334202465288787e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.21,4.999511094945115,9.99901765737675,99.9999902195008,0.004512500593134136,0.0008835750180564205,8.840084048591276e-07,9.112757954135899e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.22,4.999466016746726,9.998972493515952,99.99998931737156,0.004512455514918557,0.0009196771123387607,9.201916601596659e-07,9.91974809539481e-06,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.23,4.999419142921344,9.998927321337167,99.99998837923125,0.004514197549313115,0.00095542825682147,9.560342300121851e-07,1.0754539868196897e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.24,4.999370490536446,9.998882123128027,99.99998740540964,0.004517691932074622,0.0009908495491869722,9.915579256380095e-07,1.1616528534782931e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.25,4.999320075617411,9.998836881518585,99.99998639621491,0.004522905282856768,0.0010259615363105103,1.026784018357565e-06,1.2505136865517915e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.26,4.999267913175709,9.998791579467166,99.9999853519342,0.004529805562884375,0.0010607842340570534,1.061733258389239e-06,1.3419814309788663e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.27,4.999214017240818,9.998746200244431,99.99998427283424,0.0045383620271405465,0.0010953371495748406,1.0964258950097127e-06,1.4360036077386954e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.28,4.99915840087904,9.998700727423463,99.99998315916173,0.004548545195636303,0.0011296392949680992,1.1308816917271221e-06,1.5325302545603136e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.29,4.999101076217771,9.998655144867296,99.99998201114381,0.004560326816679725,0.0011637092046053576,1.1651199433235898e-06,1.6315138535135202e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.3,4.999042054470314,9.998609436716189,99.99998082898854,0.004573679829361311,0.001197564952798904,1.19915949295577e-06,1.7329092575080227e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.31,4.998981345962298,9.998563587374106,99.9999796128854,0.004588578323644932,0.0012312241725861777,1.2330187497411558e-06,1.836673612794886e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.32,4.998918960147813,9.998517581499934,99.99997836300568,0.00460499751543309,0.0012647040677402127,1.2667157022990895e-06,1.942766308035494e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.33,4.998854905631352,9.998471403995959,99.99997707950281,0.00462291371313616,0.001298021428646823,1.3002679343596339e-06,2.0511489087264904e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.34,4.998789190192552,9.99842503999507,99.99997576251297,0.004642304280140831,0.001331192650056997,1.3336926415145587e-06,2.1617850843930684e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.35,4.998721820807,9.998378474849709,99.99997441215532,0.0046631476029769785,0.0013642337462722303,1.3670066462168334e-06,2.2746405462325517e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.36,4.998652803654622,9.998331694126522,99.99997302853235,0.004685423077569048,0.0013971603581480173,1.4002264074211928e-06,2.389683017488191e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.37,4.998582144141376,9.998284683594862,99.99997161173017,0.00470911107605955,0.0014299877689203787,1.433368035764988e-06,2.5068821691128385e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.38,4.9985098469155345,9.99823742921775,99.99997016181891,0.004734192921500934,0.0014627309164816648,1.4664473063584094e-06,2.6262095697961075e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.39,4.998435915882996,9.998189917143243,99.999968678853,0.004760650863921676,0.0014954044050495036,1.4994796710709448e-06,2.7476386386797655e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.4,4.998360354227747,9.998142133693431,99.99996716287154,0.004788468048863159,0.0015280225202625195,1.5324802730717717e-06,2.871144584680811e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.41,4.998283164463317,9.998094065339156,99.99996561389925,0.004817628440708526,0.0015605992647726712,1.5654639753001637e-06,2.9967042643680538e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.42,4.998204348396155,9.998045698715162,99.99996403194585,0.004848116874396562,0.0015931483356902499,1.5984453490720682e-06,3.124296271930215e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.43,4.998123907149581,9.997997020607393,99.99996241700646,0.0048799190187760995,0.0016256831420746784,1.6314386899886797e-06,3.253900869758792e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.44,4.998041841181671,9.997948017943054,99.99996076906201,0.004913021348806466,0.001658216818433493,1.6644580310245017e-06,3.3854999352150625e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.45,4.9979581502971895,9.99789867778338,99.99995908807945,0.0049474111263845275,0.0016907622343288996,1.6975171528628913e-06,3.5190769231848954e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.46,4.997872833658924,9.997848987316642,99.99995737401191,0.004983076382032906,0.0017233320036100378,1.7306295938930947e-06,3.654616830383797e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.47,4.997785889831931,9.997798933835954,99.99995562679958,0.005020005848494538,0.0017559385154680292,1.7638086765340544e-06,3.7921060706503055e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.48,4.997697316777892,9.997748504740052,99.99995384636954,0.005058188967142936,0.0017885939324911268,1.797067508724816e-06,3.931532485392758e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.49,4.997607111841119,9.997697687537913,99.99995203263562,0.005097615906566694,0.0018213101832159943,1.8304189812252038e-06,4.072885376760579e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.5,4.997515271774656,9.997646469834827,99.99995018549876,0.005138277522558035,0.0018540989812637196,1.863875784818481e-06,4.2161554323328164e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.51,4.997421792749692,9.997594839326158,99.99994830484731,0.0051801653424702184,0.0018869718334426871,1.8974504191729725e-06,4.361334695139917e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.52,4.997326670364318,9.997542783791365,99.99994639055704,0.005223271550481987,0.00191994004745635,1.9311552013495547e-06,4.508416535520795e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.53,4.9972298996615505,9.997490291083697,99.99994444249164,0.005267588959270378,0.001953014745800484,1.965002279366791e-06,4.657395597445921e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.54,4.997131475161993,9.997437349113074,99.99994246050315,0.005313110960264677,0.0019862068894046475,1.9990036537452885e-06,4.808267704530981e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.55,4.997031390827485,9.99738394586094,99.9999404444314,0.005359831574799851,0.0020195272554669862,2.033171161374799e-06,4.961029956642019e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.56,4.996929640084135,9.99733006936755,99.99993839410439,0.00540774541838684,0.0020529864547638374,2.0675164917957043e-06,5.115680662613914e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.57,4.996826215831385,9.99727570772569,99.99993630933844,0.00545684768537856,0.00208659493971348,2.1020511958520553e-06,5.272219311592921e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.58,4.996721110448706,9.997220849075491,99.99993418993834,0.005507134137070503,0.0021203630108968855,2.1367866930470407e-06,5.4306465509858076e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.59,4.996614315802987,9.99716548159885,99.99993203569744,0.005558601088748216,0.0021543008240748123,2.1717342793374603e-06,5.5909641625186626e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.6,4.996505823281991,9.997109593501685,99.99992984639826,0.005611245358491568,0.002188418414616667,2.206905150521147e-06,5.7531749656763575e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.61,4.9963956237744505,9.997053173021039,99.99992762181212,0.005665064294175961,0.0022227256863798796,2.2423103937711888e-06,5.917282869971396e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.62,4.996283707671768,9.996996208422086,99.99992536169913,0.005720055768764393,0.0022572324150291053,2.277960992100634e-06,6.083292867020079e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.63,4.996170064880873,9.996938687989907,99.99992306580849,0.005776218159224652,0.0022919482588206674,2.3138678355094013e-06,6.251210991589056e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.64,4.996054684829224,9.996880600024852,99.99992073387845,0.005833550336899368,0.0023268827641951604,2.350041727474353e-06,6.42104430453577e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.65,4.995937556469399,9.996821932838117,99.99991836563647,0.005892051658479314,0.0023620453711130297,2.3864933912034567e-06,6.592800877008674e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.66,4.995818668294081,9.99676267474233,99.99991596079944,0.0059517219416046685,0.002397445425433864,2.423233482600878e-06,6.766489745158927e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.67,4.995698008347752,9.996702814043662,99.99991351907384,0.006012561445296669,0.00243309218910684,2.46027260115799e-06,6.942120874248057e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.68,4.995575564205788,9.996642339049368,99.99991104015538,0.006074570898364715,0.002468994828454914,2.4976212800086572e-06,7.119705215194833e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.69,4.995451322989526,9.996581238058214,99.99990852372927,0.006137751474791041,0.0025051624267090535,2.5352899990677363e-06,7.299254659166209e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.7,4.995325271370013,9.996519499356271,99.9999059694702,0.0062021047857449265,0.0025416039889613936,2.573289190964629e-06,7.48078202427456e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.71,4.9951973955711715,9.996457111212925,99.99990337704243,0.006267632872443138,0.0025783284467503025,2.611629246635248e-06,7.664301044002435e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.72,4.995067681374829,9.996394061875948,99.9999007460998,0.0063343381961842495,0.00261534466396268,2.6503205222646355e-06,7.849826350342864e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.73,4.994936114140574,9.996330339559435,99.99989807628607,0.0064022236064146,0.002652661452842019,2.6893733564533167e-06,8.037373415136241e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.74,4.994802678786569,9.996265932450436,99.99989536723461,0.006471292366545787,0.0026902875635014287,2.7287980606544496e-06,8.226958601690862e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.75,4.994667359795632,9.99620082870342,99.99989261856842,0.006541548142336172,0.002728231690643875,2.7686049270044925e-06,8.418599145091405e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.76,4.99453014122016,9.996135016435263,99.99988982990016,0.006612994991934703,0.002766502479538931,2.8088042354239666e-06,8.612313135785885e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.77,4.994391006684065,9.996068483721622,99.99988700083219,0.0066856373603256655,0.0028051085299986875,2.8494062587188796e-06,8.808119511675664e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.78,4.994249939384413,9.99600121859342,99.99988413095657,0.00675948007415548,0.0028440584001980284,2.8904212675464943e-06,9.006038051042269e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.79,4.994106922105844,9.99593320902703,99.99988121985527,0.006834528317498589,0.002883360619322975,2.9318595448696407e-06,9.206089329811576e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.8,4.993961937216324,9.99586444294355,99.99987826710002,0.006910787635367834,0.0029230236874204884,2.973731386731095e-06,9.408294731021042e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.81,4.9938149666562355,9.99579490821133,99.9998752722521,0.006988263947140486,0.0029630560706876237,3.016047098173227e-06,9.612676473020728e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.82,4.993665991947003,9.995724592638865,99.9998722348625,0.007066963530820191,0.0030034662102569375,3.05881700364721e-06,9.819257583045462e-05,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.83,4.9935149941918064,9.995653483971521,99.99986915447177,0.007146893019034398,0.003044262525580383,3.102051451666678e-06,0.00010028061892937098,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.84,4.993361954076049,9.995581569888362,99.99986603061014,0.007228059395387533,0.003085453417669723,3.145760819338765e-06,0.00010239114035654158,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.85,4.993206851867545,9.995508837999047,99.99986286279731,0.007310469991169939,0.0031270472721934717,3.1899555167725092e-06,0.00010452439442568904,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.86,4.993049667425438,9.995435275836355,99.99985965054269,0.007394132468930277,0.003169052468698624,3.234645998380148e-06,0.00010668064316697442,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.87,4.992890380215791,9.99536087084532,99.99985639334548,0.007479054796022705,0.003211477394511733,3.2798427794535275e-06,0.00010886015587594174,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.88,4.992728969276881,9.995285610397424,99.99985309069417,0.00756524529350061,0.003254330423657135,3.3255564136253027e-06,0.0001110632100517578,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.89,4.9925654132326995,9.995209481780686,99.9998497420666,0.0076527126126754615,0.003297619929402457,3.3717975080040902e-06,0.000113290091004277,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.9,4.992399690293772,9.995132472196039,99.99984634692998,0.007741465730686877,0.003341354287993648,3.4185767284868e-06,0.00011554109181263658,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.91,4.992231778256674,9.995054568754329,99.99984290474082,0.007831513947950654,0.003385541881539353,3.46590480415685e-06,0.00011781651331976678,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.92,4.99206165450334,9.994975758473357,99.99983941494479,0.007922866885884406,0.003430191100788111,3.513792531600386e-06,0.00012011666413333563,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.93,4.991889296001809,9.994896028274118,99.99983587697673,0.008015534482395488,0.0034753103489885326,3.5622507806295466e-06,0.00012244186059020098,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.94,4.991714679320263,9.994815364969995,99.99983229026081,0.008109526967000963,0.00352090805541092,3.611290512145649e-06,0.0001247924263749526,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.95,4.99153778060656,9.994733755274067,99.9998286542101,0.008204854888606615,0.003566992663977008,3.6609227649112236e-06,0.0001271686930388492,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.96,4.991358575589851,9.994651185794764,99.9998249682265,0.008301529109522886,0.0036135726378891545,3.711158662391706e-06,0.00012957099994423957,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.97,4.991177039582165,9.99456764303145,99.99982123170079,0.008399560799459716,0.003660656464293705,3.7620094196919722e-06,0.00013199969421032073,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.98,4.9909931474769875,9.994483113371578,99.99981744401245,0.00849896143406801,0.003708252656817268,3.8134863478836766e-06,0.00013445513073818697,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
0.99,4.990806873747658,9.994397583087853,99.99981360452955,0.008599742793710249,0.0037563697580187375,3.865600858279275e-06,0.00013693767224148663,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.0,4.990618192445662,9.99431103833545,99.99980971260875,0.00870191696234786,0.0038050163418108106,3.918364466725731e-06,0.00013944768928091558,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
