E1,E2,E3,E4,Z1,Z2,Z4,Time
0.005005005005005005,0.0,0.0,0.0,5.0,10.0,100.0,0.0
0.004956443223540249,4.9556049459662234e-05,4.9556052533170706e-08,2.477701218253278e-08,4.999998757009777,9.999950145547814,99.9999999751402,0.01
0.004910805963887963,9.815020587092672e-05,9.815025425539793e-08,9.81340298106819e-08,4.999995060428496,9.99990076274117,99.99999990120851,0.02
0.004868017225464124,0.00014582076505909256,1.45821005788065e-07,2.1864984640252505e-07,4.9999889573938265,9.999851822681736,99.99999977914749,0.03
0.004828003637140415,0.00019260489833378434,1.9260564601606875e-07,3.8495506357882024e-07,4.999980493160595,9.999803297219145,99.99999960986185,0.04
0.004790694377188679,0.0002385386890492123,2.3854048321932433e-07,5.957305524854739e-07,4.999969711155244,9.99975515892536,99.99999939421944,0.05
0.0047560210944720726,0.0002836571686180135,2.836608260003268e-07,8.497059359065162e-07,4.999956653029423,9.999707381069381,99.99999913305237,0.06
0.004723917833066506,0.00032799435098840985,3.280010132001921e-07,1.1456581325978071e-06,4.99994135871118,9.999659937593032,99.99999882715784,0.07
0.004694320962329354,0.00037158326468796565,3.7159444223180785e-07,1.4824100007673386e-06,4.999923866452401,9.999612803088404,99.99999847729919,0.08
0.004667169098001421,0.0004144559888722572,4.144736000246097e-07,1.858828818181949e-06,4.999904212882453,9.999565952772558,99.99999808420684,0.09
0.004642403030209133,0.000456643686290859,4.566700919808912e-07,2.2738248874642184e-06,4.999882433057042,9.999519362464339,99.99999764857927,0.1
0.004619965660382375,0.0004981766322754332,4.982146682232347e-07,2.7263503048572973e-06,4.999858560500887,9.999473008563928,99.99999717108382,0.11
0.004599801956774591,0.0005390842354325231,5.391372440757181e-07,3.215398071755829e-06,4.999832627237461,9.999426868038075,99.99999665235731,0.12
0.0045818588703190185,0.0005793950760142575,5.794669330674737e-07,3.7400004716730294e-06,4.999804663846295,9.999380918393221,99.99999609300711,0.13
0.004566085283487726,0.000619136929573838,6.192320696671114e-07,4.299228056029083e-06,4.999774699497367,9.999335137658704,99.99999549361182,0.14
0.004552431945913036,0.0006583367965679811,6.584602351462862e-07,4.892188404625161e-06,4.999742761994625,9.999289504365867,99.99999485472213,0.15
