Time,aca,oaa,coa,cit,icit,akg,sca,suc,fa,mal,gly,biosyn,cell,CS,ACN,ICD,KDH,ScAS,SDH,FUM,MDH,ICL,MS,SYN
0.0,0.5,0.0014,0.0001,9.0,0.15,0.2,0.04,6.0,0.3,5.0,4.0,0.1,1.0,0.6075065349787298,525.4950937970239,5.83023938572719,37.71877052631579,4.241066666666667,17.55698425849213,-138.838046875,889.1403640618905,-0.22957551471680648,6.985153661202722,0.19881116305329719
0.01,0.5,0.0014,0.0001,4.682043631052734,4.410031604139369,0.028784997729041178,0.20713904481581807,5.894108364505983,1.179061674778594,0.2320633564547651,3.8717154686916357,0.1,1.0,1.0937054913709883,339.62809962575443,6.610326772134496,10.961744227923653,7.394251866201234,17.305751977858655,26.51723001961598,70.69824950478485,0.2945802774777583,17.07399873921917,0.22541214292978629
0.02,0.5,0.0014,0.0001,2.141780229875011,6.895057024565555,0.015780883200494596,0.20975596398934032,5.799527175561375,1.0236680936890918,0.18629116222920325,3.704892644508467,0.1,1.0,2.06664948251925,180.06907796962727,6.616382120583329,6.5292022934896305,7.421643252582489,17.343796994178714,31.44468199765497,49.69636699325748,0.5540716927302991,17.032900651284855,0.2256186303118915
0.03,0.5,0.0014,0.0001,0.9145015182435642,8.077951158044208,0.015323898679942306,0.20015191980411517,5.706196609970907,0.9061510960595622,0.17563473134561605,3.5420258135703744,0.1,1.0,3.62419079541854,81.55175725298373,6.617665922324985,6.408023949191628,7.372377905151975,17.372227835932403,26.996450810953394,44.71057523553206,0.6890867612925151,16.793054004583595,0.22566240795128198
0.04,0.5,0.0014,0.0001,0.4076513477701303,8.55600966424667,0.015187312515705844,0.190746960214947,5.613160341721988,0.826980041900975,0.16773261956076504,3.382716039610441,0.1,1.0,5.261922931530176,35.36982993453292,6.61808183846417,6.405110906528679,7.320256961332754,17.390301834991103,23.79256383299601,40.989436978220134,0.7693848104750143,16.528893732365137,0.22567659069162818
0.05,0.5,0.0014,0.0001,0.21835884031618952,8.72965455492856,0.015063979234890992,0.18185614703705708,5.520138851126317,0.7746978319125655,0.16208347640632437,3.2268439765400543,0.1,1.0,6.330243950154924,17.15537634010538,6.618225115234758,6.404525830999193,7.267467288496318,17.40089622068746,21.602768336588607,38.31659614504305,0.8288891653526863,16.242095085640045,0.22568147642950526
0.06,0.5,0.0014,0.0001,0.15142451950557917,8.787964112663591,0.014947659162855976,0.17348882798507909,5.427065837614493,0.7404300806190021,0.15810954690392803,3.0744982659430615,0.1,1.0,6.819849009189475,10.580488644218656,6.618275461364917,6.403871266191201,7.214385792647234,17.406330379791648,20.162857104548547,36.43001684560129,0.8821595201913556,15.935432471543766,0.22568319323254366
0.07,0.5,0.0014,0.0001,0.12832265402934848,8.805087989740917,0.01483843311836479,0.1656454718727192,5.333953324298317,0.7178329128980223,0.15529590512568536,2.9258337497355544,0.1,1.0,7.006895126811542,8.296813882088717,6.618293623479417,6.403175429076233,7.161380498199767,17.4083102645892,19.241751341709776,35.09108601795405,0.9348638245600076,15.611724356402068,0.2256838125606481
0.08,0.5,0.0014,0.0001,0.12040694844414833,8.807661051128115,0.014736341581480095,0.15832312890031225,5.240838924341781,0.7026157509625611,0.15324631304209047,2.7810151692788487,0.1,1.0,7.073367711213482,7.515615105532752,6.618300344001455,6.40246997664461,7.108845946760258,17.408015903884078,18.663800110872607,34.114076676596106,0.9891196724557371,15.273354544233348,0.22568404173044962
0.09,0.5,0.0014,0.0001,0.11768194495653243,8.804900429237975,0.014641327831551467,0.15151503420711476,5.147768093709037,0.6919826060265682,0.15168180885254742,2.6401995268869505,0.1,1.0,7.096543856323841,7.250299808157762,6.618302680036478,6.401769782153725,7.057192353396738,17.406230948985378,18.30612367639503,33.367353193601254,1.0457317619225628,14.922198947947507,0.22568412138924387
0.1,0.5,0.0014,0.0001,0.11671962398002192,8.799941583031579,0.014553263911034313,0.14521041517698582,5.054789335201017,0.6841557139362785,0.150416460203095,2.5035324820944145,0.1,1.0,7.104764721649517,7.160857585500978,6.618303022276679,6.401083600040205,7.006831034803827,17.403461910292947,18.087085857645267,32.762812421319914,1.10503217676345,14.559731362356887,0.22568413305963475
0.11,0.5,0.0014,0.0001,0.11635207841964289,8.793833127911403,0.014471961364919676,0.13939452180858097,4.961953445943037,0.6780231738249743,0.14933073058677757,2.371148678375385,0.1,1.0,7.107909599332846,7.13124898675234,6.618302174379166,6.400417925143123,6.9581583344591715,17.400030115587715,17.954115182258644,32.24365817224006,1.1671798661125936,14.187168421192611,0.22568410414632956
0.12,0.5,0.0014,0.0001,0.11618226577802068,8.78691230043362,0.014397177386263673,0.13404884232363193,4.869313671589297,0.6728976530088879,0.14834964782974389,2.2431725227916655,0.1,1.0,7.1093635297202455,7.122010723302496,6.6183004017625455,6.3997781637075715,6.911539450638392,17.396136520209424,17.874008931269447,31.77420055869095,1.2322642448989427,13.805598754187994,0.22568404370010278
0.13,0.5,0.0014,0.0001,0.1160752033577664,8.779274306878472,0.014328620801994594,0.12915148126479517,4.776925798827239,0.6683583763597054,0.1474271435808174,2.1197184588611226,0.1,1.0,7.110280500483723,7.119739888076241,6.618297787987741,6.399168899073052,6.867293607976816,17.391905120696478,17.82603799056245,31.332477286826915,1.300339481457381,13.41608078230002,0.22568395457038196
0.14,0.5,0.0014,0.0001,0.11598495747357904,8.770931962977537,0.014265959194844906,0.12467767458546868,4.684847959115311,0.6641504535299616,0.14653554210830017,2.000890613874037,0.1,1.0,7.111053624326423,7.119894750757423,6.618294355580824,6.398593877978215,6.825681914380307,17.387411148870665,17.797343956392048,30.90527826596918,1.3714345648825448,13.019710895159038,0.22568383752530607
0.15,0.5,0.0014,0.0001,0.11589565472877444,8.761870256011095,0.014208827263961964,0.12060040739728066,4.593140154277834,0.6601216644870239,0.14565875050875887,1.886781941001764,0.1,1.0,7.111818833944141,7.12092637694275,6.61829010702602,6.398055939166542,6.7868989446725605,17.382699082363143,17.77996725701786,30.484913304119946,1.4455550902590932,12.61766805575549,0.22568369264958726
0.16,0.5,0.0014,0.0001,0.11580183362223669,8.752064675771223,0.014156836075494944,0.11689109432475082,4.501863575186938,0.6561834353950783,0.14478796806654978,1.7774730089133508,0.1,1.0,7.112622937521675,7.1223228951890585,6.618285038219335,6.3975569634004215,6.751068660899499,17.377793911572237,17.7689842045353,30.067172067838868,1.5226823335391213,12.211240205938338,0.2256835198032793
0.17,0.5,0.0014,0.0001,0.1157013412062279,8.74148800618637,0.014109582653742384,0.1135202775741282,4.411079801316118,0.6522864570636626,0.14391897823675115,1.6730305909008538,0.1,1.0,7.113484419962053,7.1239017947576775,6.618279143150417,6.39709787136314,6.7182447325645365,17.372708282199127,17.76132635319503,29.650034965647443,1.6027717693445869,11.801836954325822,0.22568331878142922
0.18,0.5,0.0014,0.0001,0.11559331023323594,8.730112452875,0.014066659371171197,0.11045830243646285,4.320849950159407,0.6484059974014017,0.14305048547926594,1.573506165759939,0.1,1.0,7.114410760305503,7.1256081912366245,6.618272415048985,6.396678673323608,6.688414863548435,17.367446808808495,17.75507334950738,29.232880881125418,1.6857517357065563,11.390990907877674,0.22568308935317036
0.19,0.5,0.0014,0.0001,0.11547728001716241,8.717910728100863,0.014027662583402111,0.10767593098496431,4.231233844143924,0.6445328683079826,0.14218308923281145,1.4789344473846746,0.1,1.0,7.115405961043093,7.12742687969903,6.618264846776016,6.396298563071024,6.661508272067592,17.36200872361879,17.749014744794763,28.815998205052384,1.7715227013255752,10.980349607887115,0.22568283127506214
0.2,0.5,0.0014,0.0001,0.11535285860553304,8.704856639914237,0.013992200211517744,0.10514487437737882,4.142289237915198,0.6406675292681681,0.14131859283357134,1.389332029340995,0.1,1.0,7.116473443159352,7.129348290364242,6.618256430888422,6.395956042910101,6.637405408180621,17.35638961766378,17.742370355688735,28.400255174591873,1.8599573137429046,10.571659619814323,0.2256825442932952
0.21,0.5,0.0014,0.0001,0.11521974055035837,8.69092534894043,0.013959897959838465,0.10283822250544691,4.054071139392431,0.6368166250845106,0.1404595859891959,1.3046962283763872,0.1,1.0,7.117615893443672,7.131369998954631,6.618247159514402,6.395649069684067,6.61594876702221,17.350582422851488,17.73463090023856,27.986900658759733,1.950901344437766,10.166743259525436,0.22568222813944108
0.22,0.5,0.0014,0.0001,0.11507768785383919,8.676093645223288,0.013930404036429131,0.10073076452134419,3.9666312468647114,0.6329908774616261,0.13960917553233154,1.225004203952662,0.1,1.0,7.118835427538598,7.133494562439166,6.618237024316557,6.395375202209912,6.596953810084895,17.344577969179163,17.72546777850774,27.577435600320786,2.0441756284736283,9.767469222322822,0.2256818825291946
0.23,0.5,0.0014,0.0001,0.11492646938757875,8.660340238171647,0.013903392343066505,0.09879919903925734,3.8800175184447183,0.6292036502887881,0.13877078556820996,1.15021243406212,0.1,1.0,7.120134109827935,7.135723187864566,6.618226016540486,6.395131741761366,6.580219137206087,17.338365341817095,17.71467920899419,27.173517388399706,2.1395789932789824,9.37571857518119,0.22568150716403057
0.24,0.5,0.0014,0.0001,0.1147658501502126,8.643645963061793,0.013878564336558973,0.0970222500066959,3.7942738724970764,0.6254697718662001,0.1379479860532147,1.0802566036845012,0.1,1.0,7.121514046094773,7.138054424497607,6.618214127065328,6.394915857469607,6.565535472532747,17.331932188073324,17.702148739702736,26.77687754418523,2.236892103237858,8.993347694787278,0.22568110173292769
