aca,akg,biosyn,cit,coa,fa,gly,icit,mal,oaa,sca,suc,Time
0.5,0.2,0.1,9.0,0.0001,0.3,4.0,0.15,5.0,0.0014,0.04,6.0,0.0
0.5,0.028784997729041178,0.1,4.682043631052734,0.0001,1.179061674778594,3.8717154686916357,4.410031604139369,0.2320633564547651,0.0014,0.20713904481581807,5.894108364505983,0.01
0.5,0.015780883200494596,0.1,2.141780229875011,0.0001,1.0236680936890918,3.704892644508467,6.895057024565555,0.18629116222920325,0.0014,0.20975596398934032,5.799527175561375,0.02
0.5,0.015323898679942306,0.1,0.9145015182435642,0.0001,0.9061510960595622,3.5420258135703744,8.077951158044208,0.17563473134561605,0.0014,0.20015191980411517,5.706196609970907,0.03
0.5,0.015187312515705844,0.1,0.4076513477701303,0.0001,0.826980041900975,3.382716039610441,8.55600966424667,0.16773261956076504,0.0014,0.190746960214947,5.613160341721988,0.04
0.5,0.015063979234890992,0.1,0.21835884031618952,0.0001,0.7746978319125655,3.2268439765400543,8.72965455492856,0.16208347640632437,0.0014,0.18185614703705708,5.520138851126317,0.05
0.5,0.014947659162855976,0.1,0.15142451950557917,0.0001,0.7404300806190021,3.0744982659430615,8.787964112663591,0.15810954690392803,0.0014,0.17348882798507909,5.427065837614493,0.06
0.5,0.01483843311836479,0.1,0.12832265402934848,0.0001,0.7178329128980223,2.9258337497355544,8.805087989740917,0.15529590512568536,0.0014,0.1656454718727192,5.333953324298317,0.07
0.5,0.014736341581480095,0.1,0.12040694844414833,0.0001,0.7026157509625611,2.7810151692788487,8.807661051128115,0.15324631304209047,0.0014,0.15832312890031225,5.240838924341781,0.08
0.5,0.014641327831551467,0.1,0.11768194495653243,0.0001,0.6919826060265682,2.6401995268869505,8.804900429237975,0.15168180885254742,0.0014,0.15151503420711476,5.147768093709037,0.09
0.5,0.014553263911034313,0.1,0.11671962398002192,0.0001,0.6841557139362785,2.5035324820944145,8.799941583031579,0.150416460203095,0.0014,0.14521041517698582,5.054789335201017,0.1
0.5,0.014471961364919676,0.1,0.11635207841964289,0.0001,0.6780231738249743,2.371148678375385,8.793833127911403,0.14933073058677757,0.0014,0.13939452180858097,4.961953445943037,0.11
0.5,0.014397177386263673,0.1,0.11618226577802068,0.0001,0.6728976530088879,2.2431725227916655,8.78691230043362,0.14834964782974389,0.0014,0.13404884232363193,4.869313671589297,0.12
0.5,0.014328620801994594,0.1,0.1160752033577664,0.0001,0.6683583763597054,2.1197184588611226,8.779274306878472,0.1474271435808174,0.0014,0.12915148126479517,4.776925798827239,0.13
0.5,0.014265959194844906,0.1,0.11598495747357904,0.0001,0.6641504535299616,2.000890613874037,8.770931962977537,0.14653554210830017,0.0014,0.12467767458546868,4.684847959115311,0.14
0.5,0.014208827263961964,0.1,0.11589565472877444,0.0001,0.6601216644870239,1.886781941001764,8.761870256011095,0.14565875050875887,0.0014,0.12060040739728066,4.593140154277834,0.15
0.5,0.014156836075494944,0.1,0.11580183362223669,0.0001,0.6561834353950783,1.7774730089133508,8.752064675771223,0.14478796806654978,0.0014,0.11689109432475082,4.501863575186938,0.16
0.5,0.014109582653742384,0.1,0.1157013412062279,0.0001,0.6522864570636626,1.6730305909008538,8.74148800618637,0.14391897823675115,0.0014,0.1135202775741282,4.411079801316118,0.17
0.5,0.014066659371171197,0.1,0.11559331023323594,0.0001,0.6484059974014017,1.573506165759939,8.730112452875,0.14305048547926594,0.0014,0.11045830243646285,4.320849950159407,0.18
