R_PFK,R_PFL,R_PGI,R_PGK,R_PGL,R_ACALD,R_AKGt2r,R_PGM,R_PIt2r,R_ALCD2x,R_ACALDt,R_ACKr,R_PPC,R_ACONTa,R_ACONTb,R_ATPM,R_PPCK,R_ACt2r,R_PPS,R_ADK1,R_AKGDH,R_ATPS4r,R_PTAr,R_PYK,R_BIOMASS_Ecoli_core_w_GAM,R_PYRt2,R_CO2t,R_RPE,R_CS,R_RPI,R_SUCCt2_2,R_CYTBD,R_D_LACt2,R_ENO,R_SUCCt3,R_ETOHt2r,R_SUCDi,R_SUCOAS,R_TALA,R_THD2,R_TKT1,R_TKT2,R_TPI,R_EX_ac_e,R_EX_acald_e,R_EX_akg_e,R_EX_co2_e,R_EX_etoh_e,R_EX_for_e,R_EX_fru_e,R_EX_fum_e,R_EX_glc__D_e,R_EX_gln__L_e,R_EX_glu__L_e,R_EX_h_e,R_EX_h2o_e,R_EX_lac__D_e,R_EX_mal__L_e,R_EX_nh4_e,R_EX_o2_e,R_EX_pi_e,R_EX_pyr_e,R_EX_succ_e,R_FBA,R_FBP,R_FORt2,R_FORt,R_FRD7,R_FRUpts2,R_FUM,R_FUMt2_2,R_G6PDH2r,R_GAPD,R_GLCpts,R_GLNS,R_GLNabc,R_GLUDy,R_GLUN,R_GLUSy,R_GLUt2r,R_GND,R_H2Ot,R_ICDHyr,R_ICL,R_LDH_D,R_MALS,R_MALt2_2,R_MDH,R_ME1,R_ME2,R_NADH16,R_NADTRHD,R_NH4t,R_O2t,R_PDH
7.477381962160284,0.0,4.860861146496816,-16.023526143167604,4.959984944574655,0.0,0.0,-14.716139568742832,3.2148950476847684,0.0,0.0,0.0,2.5043094703687334,6.007249575350331,6.007249575350331,8.39,0.0,0.0,0.0,0.0,5.064375661482091,45.51400977451745,0.0,1.7581774441067832,0.8739215069684302,0.0,-22.809833310204958,2.67848185050753,6.007249575350331,-2.2815030940671264,0.0,43.59898531199751,0.0,14.716139568742832,0.0,0.0,5.064375661482091,-5.064375661482091,1.4969837572615665,0.0,1.4969837572615665,1.181498093245963,7.477381962160284,0.0,0.0,0.0,22.809833310204958,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,17.53086542978673,29.175827135565793,0.0,0.0,-4.765319193197455,-21.799492655998755,-3.2148950476847684,0.0,0.0,7.477381962160284,0.0,0.0,0.0,0.0,0.0,5.064375661482091,0.0,4.959984944574655,16.023526143167604,10.0,0.2234617293318276,0.0,-4.541857463865628,0.0,0.0,0.0,4.959984944574655,-29.175827135565793,6.007249575350331,0.0,0.0,0.0,0.0,5.064375661482091,0.0,0.0,38.53460965051542,0.0,4.765319193197455,21.799492655998755,9.282532599166615
