data_generator_U,data_generator_V
93.047531,-74.389809
92.903069,-74.318703
92.759094,-74.247574
92.615608,-74.17643
92.472595,-74.10527
92.330063,-74.034088
92.188011,-73.962891
92.046432,-73.891685
91.905319,-73.820457
91.764687,-73.749214
91.624512,-73.677956
91.48481,-73.606682
91.345573,-73.5354
91.206795,-73.464104
91.068481,-73.392792
90.930618,-73.321465
90.793213,-73.25013
90.656265,-73.17878
90.519768,-73.107414
90.383713,-73.036041
90.248116,-72.964653
90.112961,-72.893257
89.978249,-72.821854
89.843979,-72.750435
89.710144,-72.679001
89.576752,-72.607567
89.443794,-72.536118
89.311272,-72.464653
89.179176,-72.393181
89.047516,-72.321701
88.916283,-72.250206
88.785477,-72.178703
88.65509,-72.107193
88.525131,-72.035675
88.395592,-71.964142
88.266472,-71.892593
88.137764,-71.821037
88.009476,-71.749474
87.881599,-71.677902
87.754135,-71.606316
87.627075,-71.534714
87.500427,-71.463104
87.374184,-71.391487
87.248344,-71.319855
87.122902,-71.248207
86.997864,-71.176552
86.87323,-71.104881
86.748985,-71.033195
86.625137,-70.961494
86.501678,-70.889786
86.378616,-70.818062
86.255943,-70.746315
86.133659,-70.674561
86.011757,-70.602783
85.890244,-70.530998
85.769112,-70.45919
85.648361,-70.38736
85.527985,-70.315514
85.40799,-70.243652
85.288368,-70.171768
85.169121,-70.099861
85.050247,-70.027939
84.931747,-69.955986
84.813614,-69.88401
84.695847,-69.812012
84.578445,-69.73999
84.461411,-69.667938
84.344734,-69.595863
84.228416,-69.523758
84.112465,-69.451622
83.996864,-69.379456
83.881622,-69.307259
83.766739,-69.235031
83.652199,-69.162766
83.538017,-69.090462
83.424179,-69.01812
83.310692,-68.945747
83.197548,-68.873329
83.084747,-68.800873
82.972298,-68.728371
82.860176,-68.655823
82.748405,-68.583229
82.636971,-68.51059
82.525864,-68.437897
82.4151,-68.365158
82.304665,-68.292358
82.194565,-68.219513
82.084793,-68.146599
81.975349,-68.073631
81.866234,-68.000603
81.757439,-67.927505
81.648972,-67.854347
81.540825,-67.78112
81.432999,-67.707817
81.325493,-67.634445
81.218307,-67.560997
81.111435,-67.487473
81.004875,-67.413864
80.898628,-67.340172
80.792686,-67.266396
80.687065,-67.192528
80.581749,-67.118568
80.47673,-67.04451
80.372025,-66.970352
80.267624,-66.896095
80.163521,-66.821732
80.059715,-66.747253
79.956215,-66.672668
79.853012,-66.597969
79.750099,-66.52314
79.647484,-66.448196
79.545158,-66.373116
79.443123,-66.297905
79.341377,-66.222557
79.239922,-66.147072
79.138748,-66.071434
79.037865,-65.995651
78.937256,-65.919708
78.836937,-65.843605
78.736893,-65.767334
78.637131,-65.690895
78.537643,-65.614281
78.438431,-65.537476
78.339485,-65.460487
78.240822,-65.383301
78.142418,-65.305916
78.044289,-65.228317
77.946426,-65.150505
77.848831,-65.072479
77.751495,-64.994217
77.654419,-64.915718
77.55761,-64.836975
77.461052,-64.75798
77.364754,-64.678726
77.268715,-64.599197
77.172928,-64.519394
77.077385,-64.439301
76.982101,-64.35891
76.887062,-64.278214
76.792267,-64.197205
76.697716,-64.11586
76.603416,-64.034172
76.509346,-63.952137
76.415527,-63.86974
76.321938,-63.786964
76.228584,-63.703796
76.135468,-63.620228
76.04258,-63.53624
75.949921,-63.45182
75.857491,-63.366951
75.765289,-63.28162
75.673309,-63.195805
75.581551,-63.109489
75.490013,-63.022659
75.398697,-62.935291
75.307587,-62.847366
75.216698,-62.758858
75.126015,-62.669754
75.035545,-62.580021
74.945282,-62.489639
74.855225,-62.398582
74.765366,-62.306824
74.675713,-62.214333
74.58625,-62.121078
74.496986,-62.027031
74.407913,-61.932152
74.319031,-61.836414
74.230331,-61.739769
74.141823,-61.642185
74.05349,-61.543613
73.96534,-61.444016
73.877365,-61.343338
73.789558,-61.241531
73.701927,-61.138538
73.614464,-61.034302
73.527153,-60.928761
73.44001,-60.821842
73.353027,-60.713482
73.26619,-60.6036
73.179504,-60.492111
73.092964,-60.378929
73.006569,-60.26395
72.920303,-60.147076
72.834175,-60.028187
72.748177,-59.907162
72.6623,-59.783867
72.576546,-59.65815
72.490898,-59.52985
72.405365,-59.398788
72.319939,-59.264771
72.234612,-59.127575
72.149368,-58.986961
72.064224,-58.842663
71.979156,-58.694374
71.894165,-58.541763
71.809242,-58.384441
71.724388,-58.221989
71.639587,-58.053905
71.55484,-57.879635
71.470146,-57.698528
71.38549,-57.509834
71.30088,-57.312683
71.216309,-57.106041
71.131783,-56.888691
71.04731,-56.659168
70.962906,-56.415714
70.878593,-56.156155
70.794411,-55.8778
70.710442,-55.577271
70.626778,-55.250202
70.54361,-54.890869
70.46122,-54.491558
70.380096,-54.041508
70.301079,-53.525074
70.225746,-52.918171
70.157173,-52.180737
70.102196,-51.238117
70.078552,-49.923729
70.148659,-47.725357
70.772598,-41.250175
73.428551,46.493412
75.688148,33.88522
82.110573,15.198421
92.308739,-3.1014695
103.50143,-15.169045
112.73419,-31.561985
113.61826,-70.355415
113.38744,-79.758934
113.16682,-81.224907
112.94855,-81.410439
112.73136,-81.388374
112.51503,-81.332298
112.29952,-81.270508
112.08484,-81.207642
111.87096,-81.144493
111.6579,-81.081161
111.44563,-81.0177
111.23418,-80.954094
111.02351,-80.890358
110.81364,-80.826485
110.60456,-80.762482
110.39626,-80.698341
110.18875,-80.634079
109.98202,-80.569679
109.77605,-80.505157
109.57086,-80.440506
109.36644,-80.375732
109.16278,-80.310837
108.95988,-80.245819
108.75774,-80.180679
108.55634,-80.115417
108.3557,-80.050049
108.1558,-79.98455
107.95665,-79.918938
107.75823,-79.853218
107.56055,-79.787384
107.3636,-79.721436
107.16737,-79.655373
106.97188,-79.589211
106.7771,-79.522934
106.58304,-79.456558
106.38969,-79.390076
106.19706,-79.323486
106.00513,-79.256798
105.81391,-79.19001
105.62339,-79.123123
105.43356,-79.056137
105.24444,-78.989052
105.056,-78.921875
104.86825,-78.854599
104.68118,-78.787231
104.49479,-78.71978
104.30908,-78.652229
104.12405,-78.584595
103.93969,-78.516869
103.756,-78.449059
103.57298,-78.381165
103.39061,-78.313179
103.2089,-78.245125
103.02785,-78.176979
102.84746,-78.108749
102.66771,-78.040451
102.48861,-77.972069
102.31016,-77.90361
102.13235,-77.835083
101.95517,-77.766472
101.77863,-77.6978
101.60271,-77.629044
101.42744,-77.560226
101.25278,-77.491333
101.07875,-77.422379
100.90534,-77.353355
100.73255,-77.284264
100.56037,-77.215103
100.38881,-77.145889
100.21785,-77.076607
100.0475,-77.007263
99.877747,-76.937859
99.708603,-76.868393
99.540054,-76.798874
99.372101,-76.729301
99.204735,-76.659668
99.037964,-76.589973
98.871773,-76.520233
98.706177,-76.450439
98.541153,-76.380592
98.376709,-76.310692
98.212845,-76.240746
98.049553,-76.170753
97.886833,-76.100708
97.724678,-76.030617
97.563087,-75.96048
97.402069,-75.890305
97.2416,-75.820076
97.081696,-75.749809
96.92234,-75.679497
96.763542,-75.609146
96.605293,-75.538757
96.447594,-75.468323
96.290436,-75.39785
96.133827,-75.327347
95.977753,-75.256798
95.82222,-75.186218
95.667221,-75.115601
95.512749,-75.044945
95.358818,-74.974266
95.205406,-74.903542
95.052521,-74.832794
94.900162,-74.762009
94.748322,-74.6912
94.597008,-74.620354
94.446198,-74.549484
94.295914,-74.478577
94.146133,-74.407646
93.996864,-74.336693
93.848099,-74.265709
93.699844,-74.194695
93.552086,-74.123665
93.404831,-74.052597
93.258072,-73.981514
93.111809,-73.9104
92.966042,-73.839272
92.820763,-73.768112
92.675972,-73.69693
92.53167,-73.625732
92.387848,-73.554512
92.244514,-73.483269
92.101654,-73.412003
91.959274,-73.340714
91.817375,-73.269409
91.675949,-73.19809
91.534988,-73.126747
91.394501,-73.055382
91.254478,-72.984001
91.114922,-72.912605
90.97583,-72.841187
90.837196,-72.769753
90.699028,-72.698296
90.56131,-72.626831
90.424049,-72.555344
90.287239,-72.483841
90.150887,-72.412323
90.014977,-72.340782
89.879509,-72.269226
89.744492,-72.197662
89.609917,-72.126076
89.475784,-72.054474
89.342087,-71.982849
89.208832,-71.911217
89.076004,-71.839569
88.943611,-71.767899
88.811653,-71.696213
88.680122,-71.624512
88.549019,-71.552795
88.418335,-71.481064
88.288078,-71.409309
88.158241,-71.337547
88.028831,-71.265762
87.899834,-71.193954
87.771248,-71.122131
87.643082,-71.050293
87.51532,-70.978439
87.38797,-70.906563
87.261032,-70.834663
87.134499,-70.762749
87.008377,-70.690811
86.882645,-70.618858
86.757324,-70.546883
86.632401,-70.474884
86.507866,-70.402863
86.383736,-70.330818
86.259995,-70.258751
86.13665,-70.186653
86.013687,-70.11454
85.891121,-70.042397
85.768936,-69.97023
85.647141,-69.898033
85.525726,-69.825813
85.404686,-69.753555
85.284035,-69.681274
85.163757,-69.608963
85.043854,-69.536621
84.924332,-69.464241
84.805176,-69.39183
84.686394,-69.319382
84.567978,-69.246902
84.449928,-69.174385
84.332253,-69.10183
84.214935,-69.029228
84.097977,-68.956589
83.981384,-68.883911
83.86515,-68.811188
83.749268,-68.738411
83.633751,-68.665596
83.518578,-68.592735
83.403763,-68.519814
83.289299,-68.446846
83.175179,-68.373825
83.061409,-68.300751
82.94799,-68.227615
82.834908,-68.154427
82.722168,-68.081177
82.609772,-68.007858
82.497711,-67.934479
82.385994,-67.861023
82.274612,-67.787506
82.163559,-67.713921
82.052841,-67.640251
81.942451,-67.566513
81.832397,-67.492691
81.722664,-67.418793
81.613258,-67.344803
81.504181,-67.270729
81.395424,-67.196564
81.286987,-67.122307
81.178871,-67.047951
81.071075,-66.973503
80.963593,-66.898949
80.856422,-66.824287
80.749565,-66.749519
80.643021,-66.674637
80.536789,-66.59964
80.430862,-66.524521
80.325249,-66.44928
80.219933,-66.373909
80.114922,-66.298409
80.010216,-66.222771
79.905807,-66.146996
79.801697,-66.071068
79.697884,-65.995003
79.59436,-65.91877
79.491135,-65.842384
79.388206,-65.765839
79.285561,-65.689117
79.183205,-65.612221
79.081139,-65.535149
78.979355,-65.457886
78.877861,-65.380432
78.776642,-65.30278
78.675705,-65.224922
78.57505,-65.146851
78.47467,-65.068565
78.374565,-64.990051
78.274734,-64.911308
78.175171,-64.832321
78.075882,-64.75309
77.97686,-64.673599
77.878105,-64.593842
77.779617,-64.513817
77.681389,-64.433502
77.58342,-64.352905
77.485718,-64.271996
77.388268,-64.190781
77.291077,-64.109245
77.194138,-64.027374
77.09745,-63.94516
77.001015,-63.862587
76.904823,-63.779648
76.808884,-63.696327
76.713188,-63.612614
76.617737,-63.528488
76.522522,-63.443943
76.427551,-63.358959
76.332817,-63.273521
76.238312,-63.187614
76.144043,-63.101223
76.050003,-63.014324
75.9562,-62.926903
75.862617,-62.838936
75.769257,-62.750408
75.676117,-62.661297
75.583206,-62.571575
75.490501,-62.48122
75.398018,-62.390209
75.305748,-62.298519
75.213692,-62.206116
75.121841,-62.112972
75.03019,-62.019062
74.938751,-61.924347
74.847504,-61.828796
74.756462,-61.732376
74.665611,-61.63504
74.574959,-61.536755
74.484489,-61.437477
74.394211,-61.337154
74.304115,-61.235744
74.214195,-61.133194
74.124458,-61.029446
74.034897,-60.924446
