Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
1.92,0.028019650216491377,6.30143111448274e-06,0.0073762506168615705,3.940028170144093e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.233798676777399e-06,1.171585643819744e-11,9.935839005350405e-14,0.000619605051816372,0.0008966288069277241,5.293202136165502e-07,3.309623662921038e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.93,0.028110596794012475,6.368691869073641e-06,0.007402043731615234,4.0553336112745795e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.282655337687917e-06,1.2009145661944046e-11,1.0259806321057161e-13,0.0006217716734556797,0.0008995390974083993,5.349701170021859e-07,3.406480233470647e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.94,0.028201513784120488,6.43638518545588e-06,0.0074278151892467024,4.173504064006633e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.331647135590415e-06,1.230850011380662e-11,1.0592921915024934e-13,0.000623936475896723,0.0009024484410918557,5.406563555782939e-07,3.5057434137655717e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.95,0.028292401194932103,6.50451204980137e-06,0.007453565007940169,4.294597992912694e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.3807738038002704e-06,1.2614018978569924e-11,1.0935404044779251e-13,0.0006260994606669743,0.0009053568382378273,5.463790121833152e-07,3.6074623140466636e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.96,0.028383259034564085,6.573073444783224e-06,0.007479293205864559,4.418674789826221e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.430035076012816e-06,1.2925802627594706e-11,1.1287475203422208e-13,0.000628260629292623,0.0009082642891060507,5.521381693617908e-07,3.711686823454026e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.97,0.02847408731113326,6.642070349582245e-06,0.007504999801173529,4.545794784090366e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.4794306863028495e-06,1.324395262747976e-11,1.164936218226149e-13,0.0006304199832985765,0.0009111707939562643,5.579339093649086e-07,3.8184676186359073e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.98,0.02856488603275652,6.711503739893417e-06,0.007530684812005492,4.676019252866215e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.528960369124157e-06,1.3568571748737757e-11,1.2021296134058888e-13,0.0006325775242084613,0.0009140763530482087,5.63766314151047e-07,3.927856172407621e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
1.99,0.02865565520755083,6.781374587932374e-06,0.007556348256483618,4.809410431500585e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.578623859309036e-06,1.3899763974484481e-11,1.240351263690111e-13,0.0006347332535446239,0.0009169809666416265,5.696354653863195e-07,4.039904762460492e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.0,0.02874639484363319,6.851683862441861e-06,0.007581990152715854,4.946031523953367e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.628420892067803e-06,1.4237634509141262e-11,1.2796251758695824e-13,0.0006368871728281317,0.0009198846349962621,5.755414444451164e-07,4.154666480120828e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.01,0.028837104949120666,6.922432528698166e-06,0.0076076105187949375,5.0859467132844284e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.678351202988339e-06,1.458228978715031e-11,1.3199758122295652e-13,0.0006390392835787748,0.0009227873583718614,5.81484332410646e-07,4.27219523915892e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.02,0.028927785532130382,6.993621548517566e-06,0.007633209372798403,5.229221172200095e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.72841452803559e-06,1.493383748170269e-11,1.3614280971253182e-13,0.000641189587315066,0.0009256891370281723,5.874642100754756e-07,4.39254578464808e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.03,0.029018436600779483,7.0652518802627215e-06,0.007658786732788597,5.375921073659129e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.778610603551093e-06,1.5292386513478628e-11,1.4040074236209462e-13,0.0006433380855542422,0.0009285899712249435,5.934811579420686e-07,4.515773701873669e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.04,0.02910905816318518,7.1373244788491e-06,0.007684342616812695,5.52611360153835e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.828939166252519e-06,1.5658047059400025e-11,1.447739660191937e-13,0.0006454847798122664,0.0009314898612219258,5.995352562233244e-07,4.641935425292215e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.05,0.029199650227464707,7.2098402957513395e-06,0.007709877042902705,5.67986696135771e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.879399953233162e-06,1.6030930561394647e-11,1.4926511574916013e-13,0.0006476296716038273,0.0009343888072788707,6.056265848431125e-07,4.771088247540477e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.06,0.02929021280173534,7.282800279009645e-06,0.007735390029075495,5.837250391065037e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.929992701961504e-06,1.6411149735172068e-11,1.53876875518177e-13,0.0006497727624423415,0.0009372868096555309,6.117552234368102e-07,4.903290328494631e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.07,0.029380745894114386,7.356205373236123e-06,0.00776088159333278,5.998334171880215e-12,0.0,0.0,0.084,0.032,2.0,1.0,7.9807171502807e-06,1.6798818579010682e-11,1.5861197888279607e-13,0.0006519140538399536,0.0009401838686116604,6.179212513518344e-07,5.03860070437938e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.08,0.02947124951271918,7.430056519621152e-06,0.007786351753661169,6.1631896391990366e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.03157303640814e-06,1.7194052382556022e-11,1.6347320968593645e-13,0.0006540535473075382,0.0009430799844070138,6.241247476481768e-07,5.177079296927191e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.09,0.029561723665666766,7.504354656500938e-06,0.007811800528032619,6.331890936505597e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.082560098935352e-06,1.7596967738262774e-11,1.6846344913150657e-13,0.0006561912443547401,0.0009459751573013365,6.303657911460788e-07,5.318788386664702e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.1,0.029652168361073372,7.579100720326701e-06,0.007837227934405297,6.504518016575159e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.133678076828261e-06,1.8007682554966036e-11,1.7358575700160947e-13,0.0006583271464900449,0.000948869387554348,6.366444605074429e-07,5.463795133923134e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.11,0.029742583607056165,7.654295642473669e-06,0.007862633990720848,6.681146723292323e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.18492670942438e-06,1.842631605179208e-11,1.7884310850767813e-13,0.0006604612552205513,0.0009517626754257973,6.429608339677882e-07,5.612163247565552e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.12,0.029832969411732423,7.729940350763799e-06,0.007888018714905718,6.861853512024716e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.236305736433433e-06,1.8852988773880374e-11,1.8423851933881987e-13,0.0006625935720520804,0.0009546550211754376,6.493149894641592e-07,5.763956950100762e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.13,0.0299233257832194,7.806035769639718e-06,0.007913382124871294,7.046715981644328e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.287814897937005e-06,1.9287822602014187e-11,1.8977506021850572e-13,0.0006647240984891887,0.0009575464250630208,6.557070046497363e-07,5.919241424581236e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.14,0.030013652729634376,7.882582820171283e-06,0.007938724238513925,7.235812886578436e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.339453934388082e-06,1.97309407614859e-11,1.9545585767494062e-13,0.0006668528360351697,0.0009604368873483,6.621369568943878e-07,6.078082824725886e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.15,0.03010395025909462,7.95958242006206e-06,0.007964045073714931,7.42922414892794e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.391222586610566e-06,2.0182467830971366e-11,2.0128409481869215e-13,0.0006689797861920543,0.0009633264082910279,6.68604923285213e-07,6.24054828509947e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.16,0.030194218379717388,8.037035483655822e-06,0.007989344648340618,7.627030870653423e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.443120595798806e-06,2.06425297514135e-11,2.0726301212761995e-13,0.000671104950460612,0.0009662149881509564,6.75110980627089e-07,6.406705931348875e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.17,0.030284457099619924,8.114942921943022e-06,0.008014622980242284,7.829315345828673e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.495147703517141e-06,2.111125383491472e-11,2.1339590823912995e-13,0.0006732283303403519,0.0009691026271878376,6.816552054432139e-07,6.576624890496085e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.18,0.030374666426919474,8.193305642567287e-06,0.008039880087256241,8.036161072961893e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.547303651699421e-06,2.1588768773638087e-11,2.1968614074979155e-13,0.0006753499273295244,0.0009719893256614232,6.882376739756522e-07,6.750375301287991e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.19,0.030464846369733237,8.272124549831845e-06,0.008065115987203823,8.247652767384375e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.599588182648539e-06,2.2075204648716547e-11,2.2613712702234314e-13,0.0006774697429251211,0.0009748750838314636,6.94858462185875e-07,6.928028324602875e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.2,0.030554996936178424,8.351400544705991e-06,0.008090330697891399,8.463876373706876e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.652001039035968e-06,2.257069293917045e-11,2.327523450001259e-13,0.0006795877786228776,0.0009777599019577096,7.015176457553033e-07,7.109656153913777e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.21,0.03064511813437219,8.431134524831522e-06,0.00811552423711038,8.68491907834346e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.704541963901293e-06,2.3075366530832815e-11,2.3953533402896834e-13,0.000681704035917272,0.00098064378029991,7.082153000858479e-07,7.295332025808507e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.22,0.030735209972431676,8.511327384529153e-06,0.008140696622637247,8.910869322103016e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.757210700651743e-06,2.3589359725282108e-11,2.464896956865625e-13,0.0006838185163015288,0.0009835267191178137,7.149515003004489e-07,7.485130230566534e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.23,0.030825272458473985,8.591980014804928e-06,0.00816584787223354,9.141816812848267e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.810006993061712e-06,2.4112808248782318e-11,2.5361909461935553e-13,0.0006859312212676174,0.0009864087186711675,7.217263212436141e-07,7.679126122792546e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.24,0.030915305600616196,8.673093303356638e-06,0.008190978003645894,9.377852538222457e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.862930585272331e-06,2.4645849261230198e-11,2.609272593869954e-13,0.0006880421523062551,0.0009892897792197182,7.285398374819577e-07,7.877396132106865e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.25,0.03100530940697533,8.754668134580186e-06,0.008216087034606035,9.619068778443499e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.91598122179095e-06,2.5188621365109032e-11,2.6841798331435526e-13,0.0006901513109069071,0.0009921699010232107,7.353921233047357e-07,8.08001777389254e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.26,0.031095283885668366,8.836705389575989e-06,0.008241174982830805,9.865559119165845e-12,0.0,0.0,0.084,0.032,2.0,1.0,8.96915864749072e-06,2.574126461444917e-11,2.760951253511757e-13,0.0006922586985577876,0.0009950490843413878,7.422832527243831e-07,8.287069660099311e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.27,0.03118522904481225,8.91920594615533e-06,0.008266241866022164,1.0117418464409805e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.02246260761011e-06,2.6303920523794652e-11,2.8396261093934917e-13,0.0006943643167458618,0.000997927329433992,7.492132994770477e-07,8.498631510104237e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.28,0.03127514489252386,9.00217067884671e-06,0.008291287701867201,1.0374743049558494e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.075892847752428e-06,2.6876732077175808e-11,2.9202443288788207e-13,0.0006964681669568449,0.0010008046365607634,7.561823370231237e-07,8.714784161629135e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.29,0.031365031436920036,9.085600458902213e-06,0.008316312508038165,1.0637630454422428e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.129449113885392e-06,2.7459843737087853e-11,3.002846522555677e-13,0.0006985702506752059,0.0010036810059814412,7.631904385477859e-07,8.93560958171484e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.3,0.03145488868611754,9.169496154303814e-06,0.008341316302192451,1.0906179616371543e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.18313115234064e-06,2.8053401453474553e-11,3.087473992413939e-13,0.0007006705693841659,0.0010065564379557613,7.702376769615204e-07,9.161190877752096e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.31,0.0315447166482331,9.253858629769718e-06,0.008366299101972636,1.1180490843534993e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.236938709813286e-06,2.8657552672717522e-11,3.1741687408272843e-13,0.0007027691245657014,0.0010094309327434593,7.773241249006564e-07,9.391612308569395e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.32,0.03163451533138333,9.338688746760651e-06,0.008391260925006474,1.1460665828068314e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.290871533361431e-06,2.927244634663013e-11,3.2629734796129935e-13,0.0007048659177005439,0.0010123044906042667,7.844498547278948e-07,9.626959295577385e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.33,0.03172428474368485,9.42398736348619e-06,0.008416201788906922,1.1746807659488384e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.344929370405756e-06,2.98982329414565e-11,3.353931639170169e-13,0.0007069609502681815,0.0010151771117979152,7.916149385328399e-07,9.867318433970243e-13,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.34,0.03181402489325413,9.509755334911005e-06,0.008441121711272138,1.2039020838075749e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.39911196872899e-06,3.0535064446874477e-11,3.4470873776965233e-13,0.0007090542237468597,0.0010180487965841321,7.988194481325245e-07,1.011277750398363e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.35,0.0319037357882076,9.595993512761185e-06,0.008466020709685508,1.2337411288344737e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.45341907647551e-06,3.1183094385003376e-11,3.542485590484204e-13,0.0007111457396135827,0.0010209195452226432,8.060634550719396e-07,1.036342548220958e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.36,0.03199341743666163,9.682702745530452e-06,0.008490898801715645,1.2642086372580944e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.507850442150852e-06,3.184247781941502e-11,3.6401719192948214e-13,0.0007132354993441142,0.0010237893579731721,8.13347030624558e-07,1.0619352552967993e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.37,0.032083069846732454,9.769883878486462e-06,0.00851575600491642,1.2953154904446522e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.562405814621271e-06,3.251337136414919e-11,3.7401927618141257e-13,0.0007153235044129794,0.0010266582350954385,8.206702457928629e-07,1.088065011973508e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.38,0.032172693026536275,9.857537753676999e-06,0.00854059233682695,1.3270727162652806e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.617084943113254e-06,3.3195933192731703e-11,3.8425952811865095e-13,0.0007174097562934639,0.0010295261768491608,8.280331713088679e-07,1.1147410816628358e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.39,0.032262286984189176,9.945665209936248e-06,0.008565407814971627,1.3594914904700764e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.671887577213098e-06,3.389032304719648e-11,3.9474274156297824e-13,0.0007194942564576167,0.0010323931834940537,8.354358776346449e-07,1.1419728519948642e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.4,0.03235185172780715,1.0034267082890976e-05,0.008590202456860123,1.3925831380688796e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.726813466866419e-06,3.459670224710978e-11,4.0547378881303906e-13,0.0007215770063762504,0.0010352592552898287,8.428784349628421e-07,1.169769835977859e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.41,0.032441387265506084,1.0123344204966773e-05,0.008614976279987415,1.4263591347188334e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.781862362377725e-06,3.531523369859788e-11,4.1645762162195257e-13,0.0007236580075189429,0.0010381243924961947,8.503609132172089e-07,1.1981416731638201e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.42,0.03253089360540177,1.0212897405394212e-05,0.008639729301833774,1.4608311081186794e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.837034014409933e-06,3.60460819033763e-11,4.276992721830294e-13,0.000725737261354037,0.0010409885953728566,8.578833820531139e-07,1.2270981308196908e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.43,0.03262037075560992,1.0302927510215078e-05,0.0086644615398648,1.496010839409836e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.892328173983942e-06,3.678941296778209e-11,4.3920385412364054e-13,0.0007278147693486433,0.0010438518641795174,8.654459108580666e-07,1.2566491051042624e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.44,0.032709818724246095,1.0393435342288484e-05,0.008689173011531423,1.5319102645842072e-11,0.0,0.0,0.084,0.032,2.0,1.0,9.947744592478154e-06,3.7545394611807234e-11,4.5097656350725163e-13,0.0007298905329686396,0.001046714199175875,8.730485687522327e-07,1.2868046222507341e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.45,0.03279923751942579,1.048442172129709e-05,0.008713863734269914,1.5685414758987777e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0003283021628032e-05,3.831419617813435e-11,4.630226798436722e-13,0.0007319645536786729,0.0010495756006216252,8.806914245889556e-07,1.3175748397549733e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.46,0.03288862714926433,1.0575887463753204e-05,0.008738533725501907,1.605916723296937e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.005894321352564e-05,3.909598864117336e-11,4.753475671075312e-13,0.0007340368329421602,0.0010524360687764584,8.883745469552692e-07,1.348970047569427e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.47,0.03297798762187698,1.0667833383004963e-05,0.008763183002634395,1.6440484158365918e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0114724920619196e-05,3.9890944616099584e-11,4.879566747650302e-13,0.0007361073722212892,0.0010552956039000634,8.96098004172417e-07,1.3810006693027372e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.48,0.03306731894537884,1.0760260289242419e-05,0.008787811583059761,1.6829491231250055e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.017062789571261e-05,4.069923836789254e-11,5.008555388089819e-13,0.00073817617297702,0.001058154206252123,9.038618642963633e-07,1.4136772634250047e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.49,0.03315662112788493,1.0853168989503693e-05,0.008812419484155778,1.722631576760427e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.022665189196505e-05,4.1521045820375674e-11,5.140497828021886e-13,0.0007402432366690854,0.0010610118760923178,9.116661951183103e-07,1.4470105244787589e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.5,0.033245894177510074,1.0946560287681046e-05,0.008837006723285624,1.7631086717804444e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0282796662890463e-05,4.235654456525614e-11,5.27545118929167e-13,0.0007423085647559924,0.0010638686136803224,9.195110641652079e-07,1.4810112842955735e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.51,0.033335138102369016,1.1040434984526996e-05,0.008861573317797891,1.8043934681171298e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.033906196235714e-05,4.320591387116509e-11,5.41347349056274e-13,0.0007443721586950229,0.0010667244192758085,9.273965387002677e-07,1.515690513218389e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.52,0.03342435291057636,1.1134793877660391e-05,0.00888611928502661,1.8464991920589168e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0395447544587276e-05,4.4069334692697756e-11,5.554623658002422e-13,0.0007464340199422353,0.0010695792931384436,9.35322685723473e-07,1.5510593213294903e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.53,0.03351353861024655,1.1229637761572469e-05,0.008910644642291242,1.8894392377192444e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0451953164156495e-05,4.494698967945293e-11,5.698961536051684e-13,0.0007484941499524643,0.0010724332355278895,9.432895719720874e-07,1.5871289596841654e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.54,0.03360269520949392,1.132496742763294e-05,0.00893514940689671,1.9332271685119682e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.050857857599342e-05,4.5839063185072475e-11,5.846547898279854e-13,0.0007505525501793238,0.0010752862467038053,9.512972639211671e-07,1.6239108215500534e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.55,0.0336918227164326,1.1420783664096004e-05,0.008959633596133403,1.97787671863351e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0565323535379202e-05,4.674574127627925e-11,5.99744445832437e-13,0.0007526092220752059,0.0010781383269258431,9.593458277840643e-07,1.6614164436521485e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.56,0.03378092113917664,1.1517087256106422e-05,0.008984097227277181,2.0234017945637942e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0622187797947111e-05,4.7667211741914765e-11,6.151713880952523e-13,0.0007546641670912832,0.0010809894764536524,9.674353295129394e-07,1.6996575074335872e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.57,0.03386999048583965,1.1613878986138851e-05,0.009008540317589686,2.0698168845771176e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0679171119682296e-05,4.860366410560332e-11,6.309421036925151e-13,0.0007567173866775337,0.0010838396955468689,9.755658348356636e-07,1.7386461830447789e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.58,0.0339590307645351,1.1711159633611534e-05,0.00903296288431808,2.117136690827319e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0736273256921151e-05,4.9555289631666415e-11,6.470631901487787e-13,0.0007587688822827188,0.0010866889844651233,9.83737409223369e-07,1.778394820294948e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.59,0.0340480419833765,1.1808929974454684e-05,0.00905736494469479,2.165375718809307e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0793493966350577e-05,5.0522281330431515e-11,6.635412304542302e-13,0.0007608186553543624,0.001089537343468048,9.919501178541935e-07,1.8189156037998179e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.6,0.03413702415047718,1.1907190781516464e-05,0.009081746515937765,2.214548655482526e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0850833005007784e-05,5.150483397054042e-11,6.803829084115239e-13,0.0007628667073387723,0.0010923847728152697,1.0002040256473831e-06,1.860220870605322e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.61,0.034225977273950325,1.2005942824569016e-05,0.009106107615250495,2.264670370868074e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0908290130279832e-05,5.250314408798009e-11,6.975950098168743e-13,0.0007649130396810416,0.0010952312727664105,1.0084991972637975e-06,1.9023231115291825e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.62,0.03431490136190892,1.2105186870314538e-05,0.009130448259822028,2.315755919653364e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.0965865099903207e-05,5.351740999511158e-11,7.151844236504569e-13,0.0007669576538250504,0.0010980768435810855,1.0168356971064212e-06,1.945234972508826e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.63,0.03440379642246581,1.2204923682391281e-05,0.009154768466826972,2.3678205428042813e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1023557671963363e-05,5.45478317896956e-11,7.331581432761389e-13,0.0007690005512134656,0.001100921485518906,1.0252135893208677e-06,1.9889692559555963e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.64,0.03449266246373365,1.2305154021379624e-05,0.009179068253425517,2.4208796691848894e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1081367604894283e-05,5.559461136391608e-11,7.515232676505861e-13,0.0007710417332877434,0.0011037651988394768,1.0336329377958886e-06,2.0335389221153074e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.65,0.034581499493824885,1.2405878644808042e-05,0.00920334763676344,2.4749489171846166e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1139294657478028e-05,5.6657952413399514e-11,7.702870025417605e-13,0.0007730812014881289,0.0011066079838023964,1.0420938061638756e-06,2.078957090435078e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.66,0.034670307520851804,1.2507098307159153e-05,0.009227606633972114,2.530044096353006e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1197338588844289e-05,5.7738060446231904e-11,7.89456661756869e-13,0.0007751189572536576,0.0011094498406672578,1.050596257801369e-06,2.1252370409365253e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.67,0.034759086552926505,1.2608813759875665e-05,0.009251845262168535,2.5861812090419388e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1255499158469971e-05,5.883514279197114e-11,8.090396683797678e-13,0.000777155002022157,0.0011122907696936482,1.059140355829556e-06,2.172392215595229e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.68,0.03484783659816088,1.2711025751366414e-05,0.009276063538455318,2.6433764520554247e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1313776126178715e-05,5.994940861065648e-11,8.290435560178832e-13,0.0007791893372302468,0.0011151307711411483,1.0677261631147788e-06,2.220436219726557e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.69,0.03493655766466665,1.2813735027012282e-05,0.009300261479920718,2.701646218306856e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1372169252140486e-05,6.108106890181283e-11,8.494759700586545e-13,0.0007812219643133404,0.0011179698452693327,1.0763537422690317e-06,2.2693828233777593e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.7,0.0350252497605553,1.2916942329172204e-05,0.009324439103638636,2.7610070984838433e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1430678296871108e-05,6.22303365134518e-11,8.703446689355645e-13,0.0007832528847056455,0.0011208079923377696,1.0850231556504652e-06,2.3192459627264285e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
