Inh,Inh_T1,T1,T1_alpha,T2,T2_beta,T3,T3_Inh,alpha,alpha_T1,alpha_T1_alpha,alpha_T2,alpha_T2_beta,alpha_alpha_T1,alpha_beta_T2,beta,beta_Inh_T3,beta_T3,beta_T3_Inh,empty,Time
5.6204819369127976e-08,9.0502414308972e-10,36.44725874432334,0.9690601232536493,3.781201904499038,0.0006231600337631543,38.499965571915865,7.457857204630642e-09,7.415256082384201,0.43326446743222524,0.07118146619201247,0.05183164105601109,0.004625536188234883,0.5792351971126143,0.05171775819422428,0.0017670511264398277,9.766825018685418e-06,2.4062584931265954e-05,5.912163467790613e-07,0.0,0.13
9.507647222835184e-08,1.6568950830763392e-09,36.33896368899619,1.0140731548067146,3.7748285072932957,0.0007902982311704535,38.49995259360311,1.2799674561135671e-08,7.281650042796335,0.4328326044420053,0.0803462010909179,0.05208437956186253,0.005377201768343146,0.6337843482261845,0.05691961311660053,0.002238946179565458,1.419904315520919e-05,3.226876565035688e-05,9.257884300485969e-07,0.0,0.14
1.544521151279044e-07,2.8981723664749485e-09,36.23536261151911,1.0562361067382107,3.768619180173146,0.0009827112502872745,38.49993633235439,2.109550994784609e-08,7.155152445504891,0.4313074449286802,0.08962801022851911,0.05215945840007429,0.006162022986552646,0.687465822906218,0.06207662716121179,0.0027814659178400855,2.0032552144257152e-05,4.221453481676651e-05,1.3994631602498752e-06,0.0,0.15
2.4223127624142825e-07,4.8722481217626134e-09,36.13614548781348,1.0957448006872488,3.762560024373751,0.0012012907260809565,38.49991632620185,3.3564556201228374e-08,7.035436219866106,0.4289618780273854,0.09897158136321607,0.05209008874141798,0.0069746345043740264,0.7401762464553179,0.06717396162564727,0.0033969063358927276,2.7536262575023043e-05,5.405232196111694e-05,2.051649068845126e-06,0.0,0.16
3.683480337617522e-07,7.910892711484643e-09,36.041027419563065,1.1327808829174324,3.75663862943416,0.0014467461678960068,38.49989210062039,5.177832221917846e-08,6.922191064296335,0.4260155955887778,0.10832970850563374,0.051904342900648,0.007810020344856419,0.7918463847331443,0.07220026112371172,0.004087034377629529,3.699743636721696e-05,6.792211840194931e-05,2.9280465251182236e-06,0.0,0.17
5.450447824946019e-07,1.2455409589323474e-08,35.94974580242316,1.1675130020431763,3.750843881765126,0.001719618520887601,38.49986317178622,7.772198473717837e-08,6.8151220630365525,0.42264489686913204,0.11766262115988166,0.051625913512738666,0.008663548127881528,0.8424336642682384,0.07714703804463934,0.004853129025235088,4.871928276578365e-05,8.395040185764645e-05,4.0808071841288885e-06,0.0,0.18
7.871426363454664e-07,1.9080337295892965e-08,35.86205790257713,1.200097881228382,3.7451657996565304,0.0020202944851199435,38.499829049553206,1.1385925790992373e-07,6.713948574071367,0.41899075779058764,0.12693726023561547,0.05127476385368752,0.009530985442033832,0.8919161783069508,0.0820081565339007,0.005696024434297152,6.301849100496711e-05,0.00010224948757637915,5.568608967394962e-06,0.0,0.19
1.1123036995591221e-06,2.8520019107154296e-08,35.777738839519955,1.2306812764698503,3.7395953950508947,0.002349021197189465,38.49978924009891,1.6320077073798494e-07,6.618403360312329,0.4151651922095732,0.13612653529754778,0.05086766788355275,0.010408499912696349,0.9402881272020206,0.08677941592693776,0.0066161539451997774,8.022275216218584e-05,0.00012291731044766335,7.456637714013853e-06,0.0,0.2
1.5412801753299443e-06,4.169741625861955e-08,35.696579811295294,1.2593988542226335,3.7341245521117132,0.002705920514066721,38.499743248294045,2.293744831473606e-07,6.5282318295858195,0.4112566170117111,0.14520861802514118,0.05041868071980406,0.011292651747772121,0.9875560569667268,0.09145819487791503,0.007613592800769209,0.00010066835979331781,0.00014603747281186161,9.816498870472014e-06,0.0,0.21
2.098148703873393e-06,5.975487431849625e-08,35.61838651909644,1.28637699936174,3.7287459197379413,0.0030910027998386357,38.49969057982615,3.1669754059927263e-07,6.443191357594948,0.40733441115259567,0.15416627557235124,0.04993955147218688,0.012180380820527581,1.0337357342808824,0.09604314514077746,0.008688099292406217,0.00012469790821553,0.0001716794978725772,1.2726070225271404e-05,0.0,0.22
2.8105256397767703e-06,8.40871735507913e-08,35.542977829582426,1.3117335403706636,3.723452820654758,0.0035041801189433816,38.49963074303288,4.30249631916393e-07,6.363050713293857,0.4034525177821327,0.16298624827723912,0.04944006769961567,0.013068987308998234,1.078849779119199,0.10053394418895657,0.009839154028328068,0.00015265811411072818,0.00019989931669688507,1.6269286681605907e-05,0.0,0.23
3.7097618181546473e-06,1.1637644538194573e-07,35.470184613343925,1.335578407297857,3.7182391730960926,0.00394527868715894,38.499563250485515,5.759470710476915e-07,6.287589547562696,0.3996523559887477,0.1716586787270972,0.04892834796961917,0.013956108762667547,1.1229258274846985,0.1049310914557341,0.011065996914480337,0.00018489778150237836,0.00023073991417926572,2.053587172768156e-05,0.0,0.24
4.831113734225056e-06,1.5862871436212414e-07,35.399848717267155,1.3580142310170495,3.713099422448475,0.004414050374553109,38.49948762033878,7.606169262991479e-07,6.216597913537849,0.3959652315064507,0.1801766038833016,0.048411093414423276,0.014839695979107921,1.1659950569160409,0.10923573775471415,0.012367661259950891,0.00022176594073465604,0.0002642320788227563,2.5621024725787638e-05,0.0,0.25
6.213891731867191e-06,2.1321171947075953e-07,35.33182204601087,1.379136892987228,3.7080284810336064,0.004910183340631828,38.49940337748303,9.92070742339437e-07,6.149875812566891,0.3924143507514048,0.18853550110109915,0.04789380597604532,0.015717988381869514,1.2080909951563228,0.11344954123912153,0.013743005255058453,0.00026361015252993617,0.0003003952188709475,3.162507481533151e-05,0.0,0.26
7.9015819371966e-06,2.8289398212016555e-07,35.2659657582455,1.39903602262789,3.703021676419073,0.005433311731434318,38.499310054488824,1.2791774800216307e-06,6.0872327693911945,0.3890164237583956,0.19673288941388245,0.047380971882038755,0.016589489045372195,1.2492486222789279,0.11757455089335714,0.015190740610756542,0.0003107749948515779,0.00033923823589611856,3.865310293442324e-05,0.0,0.27
9.941943140453272e-06,3.7088474406616376e-07,35.202149550435024,1.4177954518482727,3.698074706321167,0.005983024507443899,38.49920719237957,1.6319352341556411e-06,6.028487426911429,0.3857829685228587,0.20476797918504427,0.046876218415943444,0.017452940145798814,1.289503678342555,0.12161311058092225,0.01670945857794061,0.0003636007201359485,0.0003807604224575821,4.681454258980829e-05,0.0,0.28
1.2387073442419169e-05,4.808746061134384e-07,35.140251024970674,1.4354936245410386,3.693183599963558,0.0065588732420322135,38.49909434122156,2.0615409621861336e-06,5.973467155957564,0.38272134668447655,0.21264137671995148,0.04638244474900317,0.018307299695121983,1.3288921454276217,0.1255677823215616,0.01829765287369098,0.00042242211412222663,0.000424952359161517,5.622276418336463e-05,0.0,0.29
1.5293462785995944e-05,6.170763272029391e-07,35.08015509310796,1.4522039870404024,3.688344682068149,0.007160379472258458,38.49897106063919,2.5804590278870915e-06,5.9220076726461945,0.3798356940565732,0.22035481106161364,0.04590194232849655,0.01915171896093489,1.3674497968752926,0.12944127714144008,0.019953741265065057,0.00048756744434525325,0.0004717968016234935,6.699465579814618e-05,0.0,0.3
1.8722017439563074e-05,7.842659159638452e-07,35.021753445961984,1.467995341032259,3.6835545420231632,0.007787041153716671,38.498836920181255,3.2024873763555626e-06,5.873952669905025,0.3771276462858681,0.22791090516425386,0.045436494695419015,0.01998552130359184,1.405211876507686,0.1332364007953904,0.021676084463714513,0.0005593575873381956,0.0005212695470015132,7.925019701527385e-05,0.0,0.31
2.2738051952088635e-05,9.878237836672744e-07,34.96494409768597,1.4829321556094726,3.678810008536983,0.008438338108468744,38.498691499526736,3.942820589246561e-06,5.829153465270939,0.374596856048413,0.23531299454639995,0.04498745563895798,0.02080818282571812,1.4422129075030856,0.1369560148611621,0.023463001996566334,0.0006381053579986652,0.0005733402645983023,9.311203006835511e-05,0.0,0.32
2.7411261568427663e-05,1.233775572632803e-06,34.909630961517486,1.497074858129409,3.6741081266939064,0.009113736917911263,38.49853438861712,4.8181103747786175e-06,5.787468656981965,0.3722414359694036,0.2425649704206157,0.04455581836049766,0.02161931443581278,1.4784865394034905,0.1406030035631737,0.025312786436418322,0.0007241149503401335,0.0006279732827703902,0.00010870503939038131,0.0,0.33
3.281567356891815e-05,1.5288322658585754e-06,34.85572345901977,1.5104801039297457,3.669446137494936,0.00981269523180458,38.49836518771126,5.846523043653298e-06,5.748763791438565,0.37005832725932886,0.24967114468310297,0.04414227515015518,0.022418645441912785,1.5140654354906178,0.1441802466525045,0.027223715870429037,0.0008176814974299206,0.0006851283258305138,0.000126155942420788,0.0,0.34
3.9029582150168046e-05,1.8804297084176618e-06,34.80313615669469,1.523201028518202,3.6648214593675075,0.010534665622699245,38.498183507382244,7.047794426622504e-06,5.712911039620447,0.3680436086176519,0.25663613347015807,0.043747269737536704,0.02320600833543483,1.5489811914836136,0.1476905969081424,0.02919406501870868,0.000919090721883341,0.0007447612103369774,0.00014559289109366508,0.0,0.35000000000000003
4.613546279627359e-05,2.296767066057159e-06,34.75178843182078,1.5352874799560674,3.6602316717567964,0.011279098897741195,38.49798896845088,8.443281208395227e-06,5.679788885372962,0.36619275205835927,0.26346476015137194,0.043371042059430334,0.023981325184161833,1.5832642784598774,0.1511368620731955,0.031222114733491135,0.0010286186952813067,0.0008068244811599452,0.00016714509145543863,0.0,0.36
5.421986992655057e-05,2.786844205702036e-06,34.70160416616172,1.546786233340635,3.6556745006541598,0.012045446959486906,38.49778120186602,1.0056008985836643e-05,5.649281825376204,0.36450082247004645,0.27016197526598834,0.04301366596213706,0.02474459526750344,1.6169440151304622,0.15452179112804176,0.03330616015824387,0.0011465316851336498,0.0008712679998768815,0.00019094243997052588,0.0,0.37
6.337331784858518e-05,3.3604980847758666e-06,34.652511469630745,1.5577411864685622,3.6511478062449787,0.01283316519653501,38.497559848526045,1.1910717198132222e-05,5.621280080657988,0.36296261184038503,0.2767327948763069,0.04267507903609812,0.02549588392841786,1.6500485758984336,0.15784806556530434,0.03544451748620544,0.0012730860928989872,0.0009380394897236748,0.00021711517411733704,0.0,0.38
7.369014739277527e-05,4.028437681404734e-06,34.6044424229593,1.5681935416848412,3.646649571797297,0.013641714505890162,38.49732455906633,1.4033900513829059e-05,5.595679319419929,0.3615727514126415,0.2831822499304971,0.04235510826413222,0.026235312694590576,1.6826050047869443,0.16111829270942948,0.037635529623633375,0.0014085284625929653,0.0010070850257537587,0.00024579354478835333,0.0,0.39
8.526837981016453e-05,4.802277318260134e-06,34.55733283909852,1.5781819744155292,3.642177893735513,0.014470562980774884,38.49707499361739,1.6453846605393395e-05,5.572380391673037,0.3603258013207977,0.28951534555628816,0.04205349172152927,0.026963050548682355,1.7146392365428784,0.16433500098484558,0.03987757086067808,0.001553095551212146,0.0010783494735044595,0.0002771075112624026,0.0,0.4
9.820956354092249e-05,5.694568859963715e-06,34.51112203610333,1.587742793601442,3.637730972417538,0.015319187404750146,38.49681082154746,1.920067156792098e-05,5.551289071627788,0.3592163269108154,0.29573702595197554,0.0417698979767969,0.027679305872915932,1.7461761220744774,0.1675006362993477,0.04216905096897917,0.0017070144334614488,0.0011517768963718834,0.0003111864511042085,0.0,0.41000000000000003
0.00011261860633627398,6.718831449005612e-06,34.4657526322408,1.5969100859286711,3.633307104237691,0.016187074353831387,38.496531721176495,2.2306350290919202e-05,5.532315816382432,0.35823895502729436,0.3018521497859102,0.04150394130448635,0.028384319834022877,1.7772394573964674,0.17061756024131952,0.044508418139344884,0.0018705026755635908,0.0012273108947341337,0.00034815890288475524,0.0,0.42
0.00012860360430768178,7.88958002729564e-06,34.4211703504334,1.6057158539305862,3.628904674251182,0.017073721184859458,38.49623737948386,2.5804744739819722e-05,5.515375531762865,0.35738841798293264,0.3078654688830323,0.04125519525527029,0.029078360153298947,1.8078520184003484,0.17368804912674335,0.0468941615867683,0.002043768524407065,0.001304894924830497,0.00038815232214271946,0.0,0.43
0.00014627566308076677,9.222352001150088e-06,34.37732383832864,1.6141901431173162,3.6245221497184947,0.017978636779415046,38.495927491799115,2.9731628744880877e-05,5.5003873496399835,0.35665958060721786,0.3137816137323132,0.04102320329443676,0.029761715746110837,1.838035601072591,0.1767142944328993,0.04932481343345775,0.002227011136495352,0.0013844725762501321,0.0004312928593741039,0.0,0.44
0.00016574871389717265,1.0733731977350518e-05,34.334164499997534,1.6223611605502022,3.620158074258127,0.018901342111843612,38.49560176148621,3.412470947906064e-05,5.487274415893041,0.3560474609589362,0.319605082921282,0.04080748772718053,0.03043469207504869,1.8678110610499192,0.17969840379915913,0.051798950075163774,0.0024204208319464483,0.0014659878124975649,0.00047770515983975437,0.0,0.45
0.00018713932257245964,1.2441372308492882e-05,34.2916463507226,1.6302553766134662,3.615811063156071,0.019841370501091648,38.4952598996203,3.902364212629723e-05,5.475963700406121,0.3555472388253134,0.3253402394103674,0.040607555475427985,0.031097607814308693,1.8971983522655766,0.18264240302446202,0.05431519262224878,0.002624179387893842,0.0015493851418628896,0.0005275122077942287,0.0,0.46
0.0002105665120433259,1.436402085915709e-05,34.24972583147057,1.6378976562606058,3.61147979664095,0.020798268428717258,38.49490162467929,4.447005640892553e-05,5.466385768768934,0.3551542849753375,0.33099129455020926,0.04042290941513622,0.03175078917022186,1.9262165679319312,0.1855482363163373,0.05687220899917344,0.0028384602590392364,0.001634609912098347,0.0005808350931409269,0.0,0.47000000000000003
0.0002361515515993805,1.6521527553107637e-05,34.20836173722346,1.6453113072133658,3.6071630188189103,0.021771594804862595,38.49452666220457,5.050754891989357e-05,5.4584746641067285,0.354864133961713,0.3365623250336336,0.040253044467932104,0.032394570700276154,1.9548839742496738,0.18841777117938274,0.059468711504510635,0.003063428987102099,0.0017216082584146548,0.0006377930009649713,0.0,0.48
0.00026401779862348474,1.893488376588764e-05,34.167514968393704,1.6525182571695212,3.602859527796427,0.022760922652130228,38.49413474451141,5.718172847825361e-05,5.452167618163739,0.3546725455021965,0.3420572384089863,0.0400974674810933,0.033029286024041135,1.9832180548511746,0.19125279601767273,0.062103461444422116,0.0032992433144000926,0.0018103275903044815,0.0006985028553757263,0.0,0.49
0.0002942904662211479,2.1626207668629057e-05,34.127148566959164,1.659539023947901,3.598568179847324,0.023765836995606384,38.49372561033732,6.454017542335251e-05,5.447405039615448,0.35457542387263385,0.34747981880761997,0.03995567950823762,0.03365527448127102,2.011235539414322,0.194055029138926,0.06477526268380271,0.0035460537414628273,0.0019007162238274325,0.0007630795219377282,0.0,0.5
0.000327096472234379,2.4618790591389325e-05,34.08722743188837,1.6663929186008581,3.594287877775256,0.024785937003476,38.49329900455728,7.263249786634412e-05,5.444130190027081,0.3545688988676409,0.3528336827075784,0.039827200389548734,0.03427286992591487,2.038952448354265,0.19682611487716942,0.067482967608952,0.003804003591392437,0.001992723972034156,0.0008316353813998326,0.0,0.51
0.0003625642218208919,2.7937074335217625e-05,34.04771838206779,1.673097996586565,3.5900175760548922,0.025820833712878754,38.49285467786711,8.151028078020078e-05,5.442289205193318,0.3546492405375462,0.35812232619496925,0.03971154931817671,0.03488240835274722,2.066384116748086,0.1995676325326705,0.07022547022880357,0.004073229542962043,0.0020863017154564563,0.0009042805936655589,0.0,0.52
0.0004008234402712457,3.160669066102277e-05,34.008589912248866,1.6796712312284352,3.5857562712930062,0.026870151575417136,38.492392386478315,9.122713063504575e-05,5.441830808495663,0.3548129175712631,0.36334909397759724,0.039608263545511176,0.03548421911427105,2.0935452374924752,0.20228109444315967,0.07300171039037336,0.004353861777060804,0.0021814018661018967,0.0009811227478590148,0.0,0.53
0.000442004993658094,3.565444484095218e-05,33.9698122050193,1.6861285021026307,3.5815030044553997,0.027933527063450907,38.49191189185812,0.0001018386374042366,5.442706290835409,0.35505655069573844,0.3685172057439116,0.039516887819475044,0.03607862919241842,2.1204498812028727,0.2049679514406215,0.07581066947994723,0.004646024359534313,0.0022779781080252493,0.0010622670368884096,0.0,0.54
0.0004862407050921531,4.010833997668352e-05,33.93135696522391,1.6924847116282884,3.5772568551781414,0.029010609195279678,38.49141296041151,0.00011340239544457996,5.444869300648622,0.3553769310606994,0.3736297468987476,0.03943698282234857,0.03666595871176066,2.1471115360576674,0.20762959406383513,0.0786513716643686,0.004949835501660387,0.002375985631148686,0.0011478160602054427,0.0,0.55
0.0005336631994650369,4.4997569831937756e-05,33.893197376790056,1.69875381343985,3.573016941148922,0.0301010589363851,38.490895363248086,0.00012597798143943218,5.448275772684613,0.35577100637552955,0.37868967762503103,0.03936812257726218,0.037246521987692995,2.1735431274089936,0.2102673553211035,0.08152288192252208,0.0052654078350780715,0.0024753810434235673,0.0012378698919428555,0.0,0.56
0.0005844057272527105,5.0352528061677625e-05,33.855308001393674,1.7049488826650048,3.568782415265921,0.031204549052992126,38.49035887588974,0.00013962695406566543,5.452883786907058,0.3562358756050593,0.38369983640524574,0.03930989609756552,0.03782062612577151,2.199757050612244,0.21288251342911527,0.08442430535433137,0.0055928487087215295,0.0025761224325620744,0.0013325260148819161,0.0,0.5700000000000001
0.0006386020068936549,5.620480830494859e-05,33.817664704962276,1.7110821661712345,3.5645524637066415,0.03232076382293337,38.48980327802355,0.00015441284225942476,5.4586534640062485,0.35676878490240876,0.38866294368932985,0.03926190782904739,0.03838857061671289,2.2257651946757386,0.2154762939960303,0.08735478610347026,0.005932260449123386,0.002678169361581189,0.0014318793234554244,0.0,0.58
0.0006963860821161355,6.25871994309766e-05,33.78024460246164,1.7171651198039068,3.560326304782205,0.03344939860074789,38.489228353270775,0.00017040112789419798,5.465546880567798,0.3573671158642173,0.3935816091943474,0.03922377628336542,0.038950647634394986,2.2515789646857427,0.21804987267065162,0.09031350587455986,0.0062837406165297096,0.0027814828295327997,0.001536022155241801,0.0,0.59
0.0007578921441055898,6.953369333738964e-05,33.74302596028859,1.7232084758979416,3.556103186165099,0.0345901596572731,38.48863388890259,0.00018765924323087957,5.473527934240485,0.3580283832580769,0.39845833432584643,0.03919513581413036,0.039507140796084195,2.2772093117455032,0.22060437753877826,0.0932996832022907,0.006647382294440567,0.0028860253180927335,0.0016450442416212302,0.0,0.6
0.0008232544387691198,7.707946660340785e-05,33.70598817939485,1.7292222532213688,3.55188238493661,0.035742763637755914,38.48801967568859,0.00020625653882453099,5.482562309629827,0.3587502237897379,0.4032955195033366,0.0391756338865049,0.040058326495458395,2.3026667438334005,0.22314089101503592,0.09631257171927124,0.0070232742673511485,0.0029917606877684507,0.0017590328174357536,0.0,0.61
0.0008926070637065161,8.526089452413424e-05,33.669111681067676,1.7352158362868089,3.5476632043390044,0.03690693742411562,38.487385507573045,0.0002262642875190158,5.492617320709909,0.3595303924259285,0.4080954671937562,0.039164933225599,0.040604472279283925,2.3279613613405994,0.22566045270336244,0.099351459460665,0.007411501352096774,0.0030986542494542448,0.001878072537862591,0.0,0.62
0.0009660839193685605,9.411552518279473e-05,33.63237790606929,1.7411979740724914,3.5434449741002374,0.038082417685534414,38.486731181585725,0.00024775564573518635,5.503661901906649,0.3603667572779588,0.4128603860820016,0.039162709683408375,0.041145838221042674,2.353102860182372,0.2281640602811427,0.10241566744944856,0.007812144497874274,0.0032066726541423608,0.0020022456164970727,0.0,0.63
0.0010438185142950182,0.00010368208926074025,33.59576921610636,1.747176848092614,3.5392270478325054,0.039268950611088066,38.486056497531976,0.00027080565213340494,5.51566646823354,0.36125729129267026,0.41759239652983376,0.03916865299122357,0.04168267594818748,2.37810056509856,0.2306526725883607,0.10550454863646155,0.008225281114561464,0.003315783928376346,0.0021316317729215923,0.0,0.64
0.0011259439578132377,0.00011400047043264166,33.55926889647567,1.7531600689376885,3.5350088031785356,0.04046629164798958,38.485361257952306,0.0002954911877203901,5.52860291599069,0.3622000740605302,0.42229353086052857,0.03918246601927503,0.04221522952075855,2.402963428404445,0.23312720960480648,0.10861748707173176,0.008650985102454283,0.003425957392402195,0.00226630836509113,0.0,0.65
0.0012125926503606852,0.00012511173298678597,33.52286101768202,1.7591547721475063,3.530789638401001,0.04167420502811137,38.48464526766383,0.00032189098891021107,5.542444423006142,0.36319327370266935,0.42696574435501206,0.03920386467654313,0.04274373435876681,2.427700079589108,0.23558855750694316,0.1117538961230564,0.009089327362122004,0.0035371637025906136,0.0024063502825193784,0.0,0.66
0.001303896374045966,0.00013705807642063107,33.486530476790534,1.7651675876579824,3.526568973480006,0.04289246361212383,38.48390833384419,0.0003500855944352057,5.557165504484233,0.3642351534536358,0.4316109125855616,0.03923257712882925,0.04326841847616003,2.4523188106451634,0.23803756727424594,0.11491321806142288,0.009540375679637059,0.0036493747508875704,0.002551830130820433,0.0,0.67
0.0013999862235846692,0.00014988281906765092,33.450262967519194,1.7712046593652944,3.522346249432109,0.044120848602105564,38.48315026589918,0.0003801573185036937,5.572741967356465,0.3653240682218986,0.436230834290234,0.03926834324048853,0.04378950281645022,2.4768275869936054,0.24047505588021206,0.11809492308738528,0.01000419486128939,0.0037625636200878942,0.002702818300914474,0.0,0.68
0.0015009921154931082,0.00016363045710483963,33.414044761614775,1.777271797355395,3.518120922768642,0.04535914896182585,38.48237087477016,0.00041219029140927914,5.589150598876182,0.36645844019597484,0.4408272463946149,0.03931091539896406,0.044307199099860486,2.5012341231914403,0.24290181374207268,0.12129850704016536,0.010480847507025277,0.0038767046856381707,0.00285938274573447,0.0,0.6900000000000001
0.001607043287268948,0.00017834654864052642,33.377862929946076,1.7833743211356197,3.5138924713043305,0.04660716152656474,38.48156997354844,0.0004462703448326348,5.6063694738611725,0.3676367818016289,0.44540181124837036,0.03936005601404395,0.04482171340861295,2.5255458085289724,0.24531859771781314,0.12452349221503428,0.010970393296874072,0.003991773383887221,0.0030215894259341255,0.0,0.7000000000000001
0.0017182679105002894,0.00019407775295521404,33.34170517206971,1.789517177919569,3.5096603898300547,0.04786469049868629,38.480747376926,0.00048248503405663577,5.624377711731092,0.36885767794649665,0.4499561280410629,0.03941553811580609,0.0453332446913947,2.549769765479521,0.24772613683542338,0.1277694254029978,0.011472889598629748,0.004107746272189832,0.0031895021690953886,0.0,0.71
0.0018347927532289907,0.00021087186079876653,33.3055596680214,1.7957050452797583,3.5054241863542717,0.04913154697801715,38.47990290071239,0.0005209236520959992,5.643155264924915,0.3701197709064619,0.4544917427174245,0.03947714580810985,0.04584198356273801,2.573912900423471,0.25012513726822855,0.13103587608586587,0.011988391999892479,0.004224601071269287,0.0033631825643247845,0.0,0.72
0.0019567438415353674,0.00022877766100449696,33.26941534895208,1.8019421400080382,3.5011833891014406,0.050407549309965466,38.47903636262668,0.0005616771054557048,5.662683296319736,0.37142178654714014,0.4590101322346871,0.039544671785145785,0.04634811597544139,2.597981813806367,0.25251627379937197,0.1343224380809805,0.012516953397549697,0.004342316445713046,0.0035426904245777968,0.0,0.73
