B_Raf,B_Raf_Rap1_GTP,B_Raf_Rap1_GTP_MEK,B_Raf_Rap1_GTP_MEK_ERK,B_Raf_Rap1_GTP_pMEK,B_Raf_Rap1_GTP_pMEK_ERK,B_Raf_Ras_GTP,B_Raf_Ras_GTP_MEK,B_Raf_Ras_GTP_MEK_ERK,B_Raf_Ras_GTP_pMEK,B_Raf_Ras_GTP_pMEK_ERK,C3G,Crk,Crk_C3G,Crk_C3G_pFRS2_dpEGFR,Crk_C3G_pFRS2_dpEGFR_c_Cbl,Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq,Crk_C3G_pFRS2_pTrkA,Crk_C3G_pFRS2_pTrkA_endo,Dok,EGF,EGFR,ERK,FRS2,FRS2_dpEGFR,FRS2_dpEGFR_c_Cbl,FRS2_dpEGFR_c_Cbl_ubiq,FRS2_pTrkA,FRS2_pTrkA_endo,Grb2,Grb2_SOS_pShc,Grb2_SOS_pShc_dpEGFR,Grb2_SOS_pShc_dpEGFR_c_Cbl,Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq,Grb2_SOS_pShc_pTrkA,Grb2_SOS_pShc_pTrkA_endo,L_EGFR,L_EGFR_dimer,L_NGFR,L_dpEGFR,MEK,MEK_ERK,MKP3,NGF,NGFR,PP2A,Rap1GAP,Rap1_GDP,Rap1_GTP,RasGAP,Ras_GDP,Ras_GTP,SOS,SOS_Grb2,Shc,Shc_dpEGFR,Shc_dpEGFR_c_Cbl,Shc_dpEGFR_c_Cbl_ubiq,Shc_pTrkA,Shc_pTrkA_endo,c_Cbl,c_Raf,c_Raf_Ras_GTP,c_Raf_Ras_GTP_MEK,c_Raf_Ras_GTP_MEK_ERK,c_Raf_Ras_GTP_pMEK,c_Raf_Ras_GTP_pMEK_ERK,degradation,dpEGFR_c_Cbl,dpEGFR_c_Cbl_ubiq,dppERK,dppERK_MKP3,pDok,pDok_RasGAP,pFRS2,pFRS2_dpEGFR,pFRS2_dpEGFR_c_Cbl,pFRS2_dpEGFR_c_Cbl_ubiq,pFRS2_pTrkA,pFRS2_pTrkA_endo,pMEK,pMEK_ERK,pSOS,pSOS_Grb2,pShc,pShc_dpEGFR,pShc_dpEGFR_c_Cbl,pShc_dpEGFR_c_Cbl_ubiq,pShc_pTrkA,pShc_pTrkA_endo,pTrkA,pTrkA_endo,ppERK,ppERK_MKP3,ppMEK,ppMEK_ERK,pro_EGFR,pro_TrkA,proteosome,Time
0.19999999942249502,1.0474385862466703e-11,5.846250491719721e-12,3.1872351598298982e-12,2.9012935326173337e-22,1.581464245274107e-22,3.49293776455892e-10,1.3506801323247954e-10,7.363520054504581e-11,6.590105273479988e-21,3.592187903421632e-21,0.16998479115818246,0.6699847911581831,0.3300152021888302,5.774744283944693e-09,8.707777443261149e-10,7.467429422103224e-12,0.0,0.0,0.2999956445485409,0.001613,0.2985042067063878,0.02006752422030931,0.9999995511882896,3.201696735869193e-07,2.4493441669194417e-08,3.188254908923715e-10,0.0,0.0,0.9960548863593827,5.847109967006966e-10,6.535483497138095e-09,9.769530156290598e-10,7.930709275188095e-12,0.0,0.0,0.0014759478235776544,3.823992290410499e-06,0.0,1.2362949791067647e-06,0.440067523527394,0.2399324754019277,0.018,0.0,0.06189399850017614,0.24,0.012,0.19999999997107717,9.41501670349863e-12,0.09999996623779915,0.09999999775001084,2.7760655393028837e-10,0.09605488635938274,0.003945105535542962,0.9999955118941981,3.2016892043218865e-06,2.4493399556302836e-07,3.1882517169066487e-09,0.0,0.0,0.4999995780619333,0.499999998585614,6.25767772507501e-10,5.103710189798347e-10,2.7824684598917913e-10,2.6838464982373693e-20,1.4629484198663175e-20,0.0,2.860961603466336e-08,4.687397184338254e-10,4.120282697972201e-44,5.51577819499891e-46,4.321689258552516e-06,3.3762200905963067e-08,4.560024156000645e-09,8.255953402066689e-08,9.949682654240811e-09,1.0753911248731922e-10,0.0,0.0,4.1635538039464464e-11,2.2697243633093333e-11,7.844212160531332e-48,2.1635619905379174e-49,4.7470118984906974e-08,8.74714307141202e-07,1.0686543900257694e-07,1.1394072421150353e-09,0.0,0.0,0.0,0.0,6.1207894696234804e-24,1.0818879912755619e-25,1.101506795907394e-21,5.918081722662685e-22,0.3,0.020631,1.1006155866363165e-12,1.36
0.19999999938905272,1.1028819136815773e-11,6.199446795530639e-12,3.3798080346397884e-12,3.2979568077820588e-22,1.7977055657191196e-22,3.68534472115492e-10,1.4354666376294154e-10,7.825797397464241e-11,7.5086578174099e-21,4.092936034388935e-21,0.16885727456358507,0.6688572745635857,0.3311427184862612,6.027213372306357e-09,9.150289777494408e-10,7.913777471153186e-12,0.0,0.0,0.2999956053191967,0.001613,0.2984932585514936,0.020067332784081425,0.9999995391192573,3.279981136596409e-07,2.52324797351258e-08,3.3125301507567985e-10,0.0,0.0,0.9960268533029524,6.180512389944806e-10,6.845898832124133e-09,1.0302900009428579e-09,8.432467394617267e-12,0.0,0.0,0.0014864602269166,3.888385279912172e-06,0.0,1.2592999041009365e-06,0.4400673320483737,0.23993266681482406,0.018,0.0,0.06189399848915012,0.24,0.012,0.19999999996952939,9.862630387344605e-12,0.09999996572027826,0.09999999762178025,2.913674149518965e-10,0.09602685330295253,0.0039731381943792585,0.9999953912045076,3.27997320546729e-06,2.523243513352326e-07,3.31252674193684e-09,0.0,0.0,0.49999956441417803,0.4999999985034864,6.599103462476891e-10,5.41424651280706e-10,2.9517823912476306e-10,3.05360663521834e-20,1.6645245714303056e-20,0.0,2.92610655120673e-08,4.832022287119328e-10,4.848965658301924e-44,6.640871678916078e-46,4.36040108181738e-06,3.427972178412207e-08,4.74779698763983e-09,8.517773830395941e-08,1.0330597032832523e-08,1.1260756885832567e-10,0.0,0.0,4.454273967235053e-11,2.428230393668157e-11,9.426244722777332e-48,2.8097709933922016e-49,4.9445197263481156e-08,9.030014653541267e-07,1.1104220695911407e-07,1.1938670222436274e-09,0.0,0.0,0.0,0.0,7.096229877640788e-24,1.266258670847171e-25,1.2653142915767067e-21,6.7974783115043265e-22,0.3,0.020631,1.153974025361587e-12,1.37
0.1999999993539713,1.1607298740213082e-11,6.570587181034823e-12,3.5821645960811733e-12,3.7462339766704575e-22,2.042087058317049e-22,3.886597464520212e-10,1.524801053289251e-10,8.312871384203683e-11,8.549657000089169e-21,4.660442445261154e-21,0.1677391883503224,0.6677391883503231,0.33226080439184413,6.288339079736325e-09,9.611143098747444e-10,8.382718362238371e-12,0.0,0.0,0.29999556585825166,0.001613,0.2984823111225085,0.020067163412457265,0.9999995268297703,3.3594484624545546e-07,2.5986972763364962e-08,3.440537675961856e-10,0.0,0.0,0.9959988341366461,6.530004856282351e-10,7.168265763667707e-09,1.0860595031269052e-09,8.961534979343844e-12,0.0,0.0,0.0014969656927086487,3.953303532232091e-06,0.0,1.2825282113644033e-06,0.44006716263170154,0.2399328361618868,0.018,0.0,0.061893998478124136,0.24,0.012,0.1999999999679128,1.0327249454172104e-11,0.0999999651981504,0.09999999748736395,3.056867961845522e-10,0.09599883413664625,0.004001156947071203,0.9999952683103001,3.3594401142170636e-06,2.598692554856239e-07,3.4405340375560077e-09,0.0,0.0,0.4999995504393342,0.49999999841731896,6.956109940572077e-10,5.740843831071491e-10,3.1298532693041733e-10,3.47201361748846e-20,1.8926233443868948e-20,0.0,2.992225983395281e-08,4.979927515674195e-10,5.570561113000192e-44,7.902391292181062e-46,4.3993398990227474e-06,3.4801849657735315e-08,4.941627451556049e-09,8.785447129402785e-08,1.0722552619124405e-08,1.1786916377136302e-10,0.0,0.0,4.7626843221704245e-11,2.5963816918395072e-11,1.118592455435833e-47,3.6961441654690545e-49,5.148500808759524e-08,9.319438435213306e-07,1.1534421198411967e-07,1.2504457366369227e-09,0.0,0.0,0.0,0.0,8.223656429374518e-24,1.4816510457315234e-25,1.452689123375496e-21,7.803121508194852e-22,0.3,0.020631,1.2094785029475236e-12,1.3800000000000001
0.19999999931718587,1.2210632069859224e-11,6.9604008597488056e-12,3.794702423333911e-12,4.250092572093082e-22,2.3167717382652936e-22,4.0970193086965764e-10,1.6188815647950263e-10,8.825822567264794e-11,9.722510647877907e-21,5.299836080453338e-21,0.1666304276918461,0.6666304276918468,0.3333695647318559,6.558333531304511e-09,1.009092138356358e-09,8.87517471770329e-12,0.0,0.0,0.2999955261618413,0.001613,0.29847136441919864,0.020067010503665817,0.9999995143177678,3.440104155650342e-07,2.675708919510243e-08,3.5723552602540795e-10,0.0,0.0,0.9959708288531077,6.896214894397307e-10,7.50293489662698e-09,1.144349809967583e-09,9.519126568624978e-12,0.0,0.0,0.0015074641814067091,4.018745968648335e-06,0.0,1.3059798575992305e-06,0.44006700967550966,0.23993298904483426,0.018,0.0,0.06189399846709818,0.24,0.012,0.199999999966225,1.0809353061858935e-11,0.09999996467138851,0.09999999734652074,3.205822604842516e-10,0.09597082885310793,0.004029161800471919,0.999995143190968,3.440095372174013e-06,2.675703923758394e-07,3.5723513788628904e-09,0.0,0.0,0.49999953613237935,0.49999999832695097,7.329264513210666e-10,6.08417466486675e-10,3.3170477665732633e-10,3.9428041687750755e-20,2.1492819202219662e-20,0.0,3.0593279055741625e-08,5.13116175530384e-10,6.292108628429254e-44,9.313579822153556e-46,4.438509547500689e-06,3.532861154417529e-08,5.141655603292228e-09,9.059044451254577e-08,1.1125761191893496e-08,1.2332947923845261e-10,0.0,0.0,5.089664865254049e-11,2.774658042995214e-11,1.314243418744039e-47,4.825010728357772e-49,5.359108944052066e-08,9.615501712279912e-07,1.1977402371127482e-07,1.3092066800060322e-09,0.0,0.0,0.0,0.0,9.514470123019879e-24,1.7303377630914948e-25,1.6654282886856317e-21,8.94464769751038e-22,0.3,0.020631,1.2671973505213239e-12,1.3900000000000001
0.1999999992786291,1.2839644984023644e-11,7.369642958076784e-12,4.017833212667703e-12,4.815163273088942e-22,2.624829655915636e-22,4.3169433778944236e-10,1.7179154926011185e-10,9.365781297429412e-11,1.1040820952707578e-20,6.018533308873829e-21,0.16553089008100422,0.6655308900810049,0.3344691020131736,6.837411163739946e-09,1.059022023191252e-09,9.392104706493894e-12,0.0,0.0,0.29999548622607136,0.001613,0.2984604184413289,0.020066871566594813,0.9999995015811887,3.5219535870806807e-07,2.754299752775474e-08,3.7080614397237784e-10,0.0,0.0,0.9959428374449857,7.279793189990744e-10,7.850263286373517e-09,1.2052518249966817e-09,1.010651777125025e-11,0.0,0.0,0.0015179556535729298,4.084711487654958e-06,0.0,1.329654787640593e-06,0.440066870688585,0.23993312795472369,0.018,0.0,0.06189399845607225,0.24,0.012,0.19999999996446352,1.1309427479501414e-11,0.09999996413996513,0.09999999719900055,3.360717546159299e-10,0.09594283744498579,0.004057152761418827,0.9999950158259014,3.5219443496152012e-06,2.754294469278069e-07,3.7080573012929396e-09,0.0,0.0,0.4999995214882616,0.49999999823221564,7.719152331451603e-10,6.444939790295758e-10,3.513747959468333e-10,4.471333725188018e-20,2.4374202831131965e-20,0.0,3.12742033745582e-08,5.285774295324813e-10,6.988609644904902e-44,1.0877487610790621e-45,4.477913894060455e-06,3.5860034913168984e-08,5.348023134248718e-09,9.338637017581146e-08,1.1540435924640398e-08,1.2899419613948527e-10,0.0,0.0,5.436154646726623e-11,2.963571338086272e-11,1.5296543102852394e-47,6.238885564067725e-49,5.576499857693047e-08,9.918291980767704e-07,1.24334233106499e-07,1.3702143970710047e-09,0.0,0.0,0.0,0.0,1.0987343752585432e-23,2.0163090996813145e-25,1.906286219965989e-21,1.0236773258939349e-21,0.3,0.020631,1.3272006535889951e-12,1.4000000000000001
0.19999999923823167,1.3495182383305427e-11,7.79909091237822e-12,4.251980821281958e-12,5.447440007566779e-22,2.9695289225915685e-22,4.546711600542542e-10,1.8221169254612788e-10,9.933914826168408e-11,1.251907705746547e-20,6.824434106150069e-21,0.1644404743213817,0.6644404743213823,0.33555951743193296,7.125789352509748e-09,1.1109648008332322e-09,9.934495410393202e-12,0.0,0.0,0.2999954460470167,0.001613,0.2984494731886633,0.020066743750910568,0.9999994886179732,3.6050020460864524e-07,2.834486588649547e-08,3.8477356073656586e-10,0.0,0.0,0.9959148599049322,7.681409284518376e-10,8.210614968682928e-09,1.2688588355408464e-09,1.0725027141105824e-11,0.0,0.0,0.0015284400698828843,4.1511989783647845e-06,0.0,1.3535529412561387e-06,0.4400667428204896,0.23993325574183189,0.018,0.0,0.06189399844504635,0.24,0.012,0.19999999996262585,1.1827967502093244e-11,0.09999996360385235,0.09999999704454601,3.521736151660898e-10,0.09591485990493238,0.004085129836733798,0.9999948861945045,3.6049923352465167e-06,2.834481003394578e-07,3.847731197161899e-09,0.0,0.0,0.49999950650189895,0.49999999813294127,8.126374091321401e-10,6.823861847914106e-10,3.72034784516646e-10,5.063305433494878e-20,2.760148006193822e-20,0.0,3.196511336289443e-08,5.443814825439035e-10,7.630542155115392e-44,1.2595462350151734e-45,4.517556835941733e-06,3.6396147698860456e-08,5.560873620464307e-09,9.624295954592985e-08,1.1966791669886541e-08,1.3486910366668638e-10,0.0,0.0,5.8031284227107746e-11,3.1636529143274015e-11,1.7646232001883923e-47,7.983945182799991e-49,5.80083147651361e-08,1.0227896828399827e-06,1.2902745695409603e-07,1.4335347408180644e-09,0.0,0.0,0.0,0.0,1.2662228059098085e-23,2.343835478441188e-25,2.1782012016199556e-21,1.1695193269633357e-21,0.3,0.020631,1.3895601112654088e-12,1.41
0.19999999919592223,1.4178108442681702e-11,8.24954482620135e-12,4.497581461874731e-12,6.153287964373769e-22,3.3543400787398103e-22,4.78667483677925e-10,1.9317068386125854e-10,1.0531427949905827e-10,1.417267451651458e-20,7.725932664533851e-21,0.16335908048200787,0.6633590804820085,0.33664091091882126,7.423688420847252e-09,1.1649825982903972e-09,1.0503363297746416e-11,0.0,0.0,0.2999954056207213,0.001613,0.2984385286609643,0.02006662378994211,0.999999475426063,3.689254740840297e-07,2.916286200343084e-08,3.991458013503043e-10,0.0,0.0,0.9958868962256043,8.101751874524389e-10,8.584361028689605e-09,1.3352665470023548e-09,1.1376016945166501e-11,0.0,0.0,0.0015389173911261828,4.218207320939075e-06,0.0,1.377674253356126e-06,0.44006662280444486,0.2399333756727713,0.018,0.0,0.06189399843402049,0.24,0.012,0.19999999996070936,1.2365476514584265e-11,0.09999996306302175,0.09999999688289243,3.689065730529634e-10,0.09588689622560446,0.004113093033223021,0.9999947542761973,3.689244536590263e-06,2.91628029876458e-07,3.9914533160895676e-09,0.0,0.0,0.4999994911681798,0.49999999802895106,8.551546261114062e-10,7.221685711075144e-10,3.9372535424235093e-10,5.724777827483105e-20,3.120768436668982e-20,0.0,3.2666089971035766e-08,5.605333437429106e-10,8.18359796456877e-44,1.446698368561167e-45,4.5574423007581965e-06,3.6936978303598785e-08,5.7803525296129495e-09,9.916092282222754e-08,1.2405044945056446e-08,1.4096010034721002e-10,0.0,0.0,6.191597346767567e-11,3.375453930791588e-11,2.018644710492066e-47,1.0110094625639652e-48,6.032263939474653e-08,1.0544403923494445e-06,1.3385633780039016e-07,1.4992348862945862e-09,0.0,0.0,0.0,0.0,1.4560377686327296e-23,2.7174730657579833e-25,2.484299229589719e-21,1.3336601873415314e-21,0.3,0.020631,1.4543490569463912e-12,1.42
0.19999999915162744,1.4889306843555906e-11,8.721827827516577e-12,4.7550838972116055e-12,6.93945160536411e-22,3.7829404620817345e-22,5.037193005943495e-10,2.0469132119593727e-10,1.1159563654282882e-10,1.6017934756213223e-20,8.731928002806388e-21,0.1622866098520643,0.662286609852065,0.33771338118436905,7.731331648780088e-09,1.221138847222582e-09,1.1099754697185886e-11,0.0,0.0,0.2999953649431983,0.001613,0.2984275848579935,0.020066507943565324,0.9999994620034021,3.7747167987343915e-07,2.9997153196775124e-08,4.139309766212058e-10,0.0,0.0,0.9958589463996629,8.54152911097518e-10,8.971879669841394e-09,1.4045731171398767e-09,1.2060893931487645e-11,0.0,0.0,0.0015493875782070813,4.285735387017171e-06,0.0,1.4020186542035592e-06,0.4400665069002159,0.23993349148760548,0.018,0.0,0.06189399842299465,0.24,0.012,0.1999999999587114,1.292246655593911e-11,0.09999996251744445,0.09999999671376762,3.8628975803667025e-10,0.09585894639966305,0.004141042357676868,0.9999946200504163,3.7747060803727327e-06,2.9997090866393605e-07,4.139304765423533e-09,0.0,0.0,0.4999994754819632,0.4999999979200633,8.995301308690922e-10,7.639178854274979e-10,4.164883492389224e-10,6.462172504321978e-20,3.522782880931982e-20,0.0,3.337721452948709e-08,5.770380626853579e-10,8.608419952040051e-44,1.6489497819072943e-45,4.597574246441031e-06,3.7482555601726004e-08,6.0066072280004485e-09,1.0214096903266687e-07,1.2855413918359918e-08,1.4727319506573195e-10,0.0,0.0,6.602609661452916e-11,3.59954574400457e-11,2.290885445007929e-47,1.2671034367247743e-48,6.2709596084327e-08,1.0867901003863156e-06,1.3882354389736085e-07,1.567383344404058e-09,0.0,0.0,0.0,0.0,1.6704377136508874e-23,3.1420693687258475e-25,2.827897870950497e-21,1.5178712649787238e-21,0.3,0.020631,1.5216424789807994e-12,1.43
0.19999999910527183,1.562968100580619e-11,9.216786425949977e-12,5.02494963469463e-12,7.813062677467721e-22,4.259218575764884e-22,5.298635214065996e-10,2.1679711482571836e-10,1.1819603758422089e-10,1.8072124535434924e-20,9.851834576183553e-21,0.16122296489559232,0.661222964895593,0.33877702576424307,8.04894528215832e-09,1.2794982980388146e-09,1.1724746271356216e-11,0.0,0.0,0.2999953240104302,0.001613,0.2984166417795112,0.02006639194108709,0.9999994483479353,3.8613932667682393e-07,3.084790635002622e-08,4.291372831745859e-10,0.0,0.0,0.9958310104197733,9.001468898593188e-10,9.373556282854343e-09,1.47687919034925e-09,1.278111009719725e-11,0.0,0.0,0.0015598505921450925,4.3537820401461545e-06,0.0,1.4265860696243257e-06,0.4400663908369954,0.2399336074569653,0.018,0.0,0.06189399841196885,0.24,0.012,0.1999999999566292,1.3499458383195958e-11,0.0999999619670911,0.0999999965368918,4.04342703229379e-10,0.0958310104197734,0.004168977816869774,0.9999944834966145,3.8613820129117975e-06,3.0847840547821347e-07,4.291367510662934e-09,0.0,0.0,0.49999945943807894,0.49999999780609083,9.458287928780575e-10,8.077131721497549e-10,4.4036686594223647e-10,7.282281800924696e-20,3.9698947896806355e-20,0.0,3.409856875139885e-08,5.939007294742272e-10,8.860339330018547e-44,1.8658252112178672e-45,4.637956661182484e-06,3.803290894336507e-08,6.239786987561191e-09,1.051838059252609e-07,1.3318118394674312e-08,1.5381450808704383e-10,0.0,0.0,7.037251389874093e-11,3.8365202835393755e-11,2.580159419184292e-47,1.5724327218553535e-48,6.517083078905819e-08,1.1198475865709488e-06,1.4393176914627876e-07,1.6380499757010547e-09,0.0,0.0,0.0,0.0,1.9118166726069175e-23,3.6227688324068866e-25,3.2125101235048264e-21,1.7240278982938383e-21,0.3,0.020631,1.5915170413426108e-12,1.44
0.19999999905677612,1.6400152752942594e-11,9.735303631281366e-12,5.3076601492117766e-12,8.78785298232591e-22,4.790661175707332e-22,5.571383583253349e-10,2.2951314936212493e-10,1.2512915951454237e-10,2.0369551796781048e-20,1.1104357537532051e-20,0.1601680522083212,0.6601680522083219,0.33983193806242,8.376756462134915e-09,1.3401266729590735e-09,1.237946920154896e-11,0.0,0.0,0.2999952828183721,0.001613,0.29840569942527667,0.020066280240935923,0.9999994344576044,3.9492891420098375e-07,3.171528923189179e-08,4.447729724459272e-10,0.0,0.0,0.9958030882786048,9.482334890101715e-10,9.789781771370816e-09,1.5522887976347546e-09,1.3538228914266434e-11,0.0,0.0,0.001570306394063169,4.4223460961652836e-06,0.0,1.45137640085311e-06,0.44006627907309004,0.2399337191223559,0.018,0.0,0.061893998400943076,0.24,0.012,0.19999999995445997,1.4096976915196275e-11,0.09999996141193192,0.09999999635197142,4.2308533635643893e-10,0.09580308827860498,0.004196899417559477,0.9999943445942094,3.949277330574777e-06,3.171521979445779e-07,4.447724065330397e-09,0.0,0.0,0.4999994430313292,0.49999999768683706,9.94117952801562e-10,8.536381090665008e-10,4.6540652750943517e-10,8.198441445051686e-20,4.46937496735343e-20,0.0,3.483023402035229e-08,6.111264758451621e-10,9.002415746185793e-44,2.0964765969961403e-45,4.6785935601205446e-06,3.8588068128997225e-08,6.480042191215679e-09,1.082901451035569e-07,1.379337887164031e-08,1.6059024224664022e-10,0.0,0.0,7.496731868260441e-11,4.087037208028985e-11,2.885454485275943e-47,1.925246148246004e-48,6.770800302235984e-08,1.153621668925207e-06,1.4918371830619585e-07,1.7113058339293075e-09,0.0,0.0,0.0,0.0,2.1857495212524636e-23,4.172643622173521e-25,3.645636951182762e-21,1.9561457879934903e-21,0.3,0.020631,1.6640516421425678e-12,1.45
0.19999999900605464,1.7201660131576057e-11,1.0278318959498382e-11,5.603727899315455e-12,9.8937160001666e-22,5.393566091403537e-22,5.855839079071212e-10,2.428674046940383e-10,1.3241025868045655e-10,2.298633832563773e-20,1.2530998487953559e-20,0.15912178709481192,0.6591217870948126,0.3408782027740467,8.714990032265241e-09,1.4030901242165584e-09,1.306514616967541e-11,0.0,0.0,0.29999524136295674,0.001613,0.2983947577950482,0.020066200318853165,0.9999994203303391,4.0384094182881567e-07,3.259947253985024e-08,4.608463029149499e-10,0.0,0.0,0.995775179968831,9.984950951384003e-10,1.0220949936719283e-08,1.6309107238140053e-09,1.4334026884389385e-11,0.0,0.0,0.0015807549451691814,4.491426261977074e-06,0.0,1.4763894933882495e-06,0.44006619908410594,0.2399337990079622,0.018,0.0,0.06189399838991733,0.24,0.012,0.19999999995220083,1.471554418261386e-11,0.09999996085193669,0.09999999615868974,4.4253796386669756e-10,0.09577517996883125,0.004224807166485943,0.9999942033225001,4.038397026465953e-06,3.259939929706141e-07,4.608457013231823e-09,0.0,0.0,0.49999942625649185,0.4999999975620889,1.0444687166865067e-09,9.017845849629424e-10,4.91657435204808e-10,9.240030588922647e-20,5.037240805791712e-20,0.0,3.557229029243627e-08,6.287204767463973e-10,9.379629604854386e-44,2.339456569282701e-45,4.719488980264755e-06,3.91480633682737e-08,6.72752310556447e-09,1.1146070999246773e-07,1.428141509393e-08,1.6760663804026686e-10,0.0,0.0,7.982515069233779e-11,4.351896309675811e-11,3.2067561426974786e-47,2.3041273920923073e-48,7.032277228151129e-08,1.1881212546086117e-06,1.545820842495298e-07,1.7872229176681025e-09,0.0,0.0,0.0,0.0,2.5056794414611965e-23,4.82443989857616e-25,4.144604657277913e-21,2.223515362902479e-21,0.3,0.020631,1.7393282624245424e-12,1.46
0.19999999895302883,1.8035170268133006e-11,1.084672597069524e-11,5.913639893929573e-12,1.112672228250372e-21,6.06579154160725e-22,6.15239181135416e-10,2.5688391736157724e-10,1.4005243943563132e-10,2.591090943099639e-20,1.412544803720701e-20,0.15808406933464933,0.65808406933465,0.34191592011922833,9.063885302747943e-09,1.468458157071352e-09,1.3782900789800457e-11,0.0,0.0,0.29999519964006816,0.001613,0.2983838168885825,0.020066127543934362,0.9999994059641006,4.1287588442753874e-07,3.350061907670644e-08,4.773657903219694e-10,0.0,0.0,0.9957472854831302,1.051007500467353e-09,1.0667471592859011e-08,1.712851566806469e-09,1.5169966904289553e-11,0.0,0.0,0.0015911962068566494,4.561021458627024e-06,0.0,1.5016253012793478e-06,0.4400661262390216,0.23993387174462477,0.018,0.0,0.061893998378891625,0.24,0.012,0.19999999994984882,1.5355716618665048e-11,0.09999996028707453,0.09999999595675547,4.627213821919808e-10,0.09574728548313033,0.004252701070376223,0.9999940596611018,4.128745848533556e-06,3.350054185235238e-07,4.773651511040528e-09,0.0,0.0,0.49999940910830715,0.499999997431652,1.096949325316702e-09,9.522342081607288e-10,5.191640822548655e-10,1.040280740212752e-19,5.671180215583015e-20,0.0,3.632482185663596e-08,6.466879431278835e-10,9.705722128139725e-44,2.593800676338665e-45,4.7606470066967865e-06,3.971292551915767e-08,6.9823863468063905e-09,1.1469619347747276e-07,1.4782453530551559e-08,1.748702150072596e-10,0.0,0.0,8.495636717175632e-11,4.631660973324783e-11,3.5405835198784675e-47,2.731656114938164e-48,7.301686975136815e-08,1.22335506750426e-06,1.6012966662887278e-07,1.865875555911452e-09,0.0,0.0,0.0,0.0,2.868405312551452e-23,5.569146207542486e-25,4.706042841065688e-21,2.5243128088257574e-21,0.3,0.020631,1.8174276533873265e-12,1.47
0.19999999889761366,1.8901666942473266e-11,1.1441475720627277e-11,6.237914666229355e-12,1.2499253786924575e-21,6.814088447547504e-22,6.461451068148407e-10,2.715896611402594e-10,1.4807040847121803e-10,2.917388960811702e-20,1.5904403328370478e-20,0.15705480739035646,0.657054807390357,0.34294518163513377,9.423679259429118e-09,1.5363007272118741e-09,1.4533949634993875e-11,0.0,0.0,0.29999515764556833,0.001613,0.2983728767056355,0.020066060389119574,0.9999993913568387,4.220342166828301e-07,3.441889456127823e-08,4.943399568672996e-10,0.0,0.0,0.9957194048141842,1.1058526122233429e-09,1.1129760551779332e-08,1.7982227655608374e-09,1.604772784691578e-11,0.0,0.0,0.0016016301406049636,4.631130498220288e-06,0.0,1.5270837228211173e-06,0.4400660590106462,0.23993393885933229,0.018,0.0,0.06189399836786594,0.24,0.012,0.19999999994740097,1.6018047796954664e-11,0.0999999597173142,0.09999999574585378,4.836567752224363e-10,0.09571940481418437,0.004280581135939321,0.9999939135895117,4.220328542885913e-06,3.441881317251454e-07,4.943392779868669e-09,0.0,0.0,0.49999939158149126,0.49999999729531536,1.15163184811378e-09,1.0050769211967162e-09,5.479755071850056e-10,1.1698721677527967e-19,6.377708490053866e-20,0.0,3.708791156389674e-08,6.650341295109591e-10,9.97827132434499e-44,2.8579091379910384e-45,4.802071746186716e-06,4.028268585572877e-08,7.2447884115396055e-09,1.1799730016124811e-07,1.5296719849273516e-08,1.823875317495574e-10,0.0,0.0,9.03739038417132e-11,4.927036476628128e-11,3.88441612526932e-47,3.2105899633801835e-48,7.579202662448267e-08,1.2593319191381915e-06,1.6582925277993294e-07,1.9473390464100772e-09,0.0,0.0,0.0,0.0,3.2786650760850206e-23,6.417600596161201e-25,5.336495800734173e-21,2.862036950612486e-21,0.3,0.020631,1.8984337020966562e-12,1.48
