E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.970340626546023e-05,2.965937345397927e-07,0.00029999914629036357,8.53709636343896e-10,1.1999999995065675,1.1999720489811974,0.002995404432707747,0.0014328485910085496,0.0002999771244964,4.5079451086954124e-14,2.2875458520338787e-08,1.9320185619848274e-10,0.11999999991992137,9.14696747664133e-21,8.007858489881052e-11,3.2269228655226433e-20,2.957610690963039e-20,5.146632879917459e-11,1.8033081915633763e-10,3.1580051213967064e-20,2.330230712076098e-10,2.4513073017379734e-05,8.832810914448389e-07,3.414773227560346e-06,6.52564785924672e-11,3.58527465229409e-20,0.1
2.9703449889372558e-05,2.965501106274684e-07,0.00029999905760341765,9.423965822018272e-10,1.1999999992341082,1.1999663441564496,0.0029949609656328433,0.001580670608298146,0.00029997195522306623,6.762613849021579e-14,2.8044709307208256e-08,2.890673281537889e-10,0.11999999987191241,2.3552733303694918e-20,1.2808753250681968e-10,8.174020675663326e-20,7.453551480426499e-20,7.628459709405733e-11,2.705285704769148e-10,7.508418949895524e-20,3.672757621589441e-10,2.9857865714848196e-05,9.719553417201972e-07,3.769497967601323e-06,8.827747882642055e-11,9.081750744307618e-20,0.11
2.970349340969181e-05,2.965065903082117e-07,0.00029999896895612654,1.0310438733688122e-09,1.1999999988606878,1.1999601156772977,0.0029945176967042745,0.0017284265534764321,0.0002999662626297055,9.766951334919716e-14,3.373727262399759e-08,4.1658331073668574e-10,0.11999999980469644,5.410966372083343e-20,1.9530351725080527e-10,1.8552807375440464e-19,1.6852402478445218e-19,1.0908254641188268e-10,3.9071975679652593e-10,1.6226487612776557e-19,5.532890994067634e-10,3.5725910146880775e-05,1.0605900055808648e-06,4.124059231788274e-06,1.1615063979483876e-10,2.0613108147934683e-19,0.12
2.970353685149881e-05,2.9646314850121203e-07,0.00029999888034846914,1.1196515307154243e-09,1.1999999983629206,1.1999533645736364,0.0029940746258461082,0.0018761164601919207,0.00029996004781064915,1.367323053188266e-13,3.99520526170263e-08,5.821371523579033e-10,0.11999999971346428,1.1540919216740188e-19,2.8653565778734297e-10,3.9200290176791217e-19,3.5499428995409265e-19,1.5142934015456084e-10,5.469985100396979e-10,3.299059735754784e-19,8.035451004409142e-10,4.2116169766857244e-05,1.1491851010301501e-06,4.478456645261834e-06,1.4933378071200003e-10,4.355350672773506e-19,0.13
2.9703580264941603e-05,2.9641973505842415e-07,0.0002999987917804216,1.2082195782739888e-09,1.199999997714504,1.1999460918740834,0.0029936317529951255,0.0020237403661882707,0.00029995331186557605,1.8649812819820823e-13,4.6687947923644325e-08,7.927875416113776e-10,0.11999999959275667,2.3619755462665893e-19,4.0724325935665643e-10,7.947449001252861e-19,7.174963255236843e-19,2.0505507350681925e-10,7.461034776565573e-10,6.420780898122815e-19,1.1321492139125234e-09,4.902760849267179e-05,1.2377406457797222e-06,4.83268984763457e-06,1.8828289024622737e-10,8.830018144848627e-19,0.14
2.9703623654008515e-05,2.9637634599150457e-07,0.00029999870325196556,1.296748034310304e-09,1.1999999968864432,1.1999382986060696,0.0029931890780650863,0.002171298301533673,0.00029994605589801396,2.487989633901166e-13,5.394385318431438e-08,1.0562126463555248e-09,0.11999999943651493,4.71735401777018e-19,5.634850114230203e-10,1.5692208409967209e-18,1.411329607419047e-18,2.7183835988631984e-10,9.953680155718345e-10,1.2050849889613964e-18,1.5547036735604313e-09,5.6459190712258515e-05,1.326256657525762e-06,5.186758456861888e-06,2.3345253503752906e-10,1.743483789212277e-18,0.15
2.9703667026550984e-05,2.9633297344903413e-07,0.00029999861476308223,1.3852369176610062e-09,1.1999999958465752,1.1999299857956358,0.002992746600971184,0.0023187902970723913,0.0002999382810167336,3.2564178694034313e-13,6.17186576214369e-08,1.3808210638658087e-09,0.11999999923797486,8.993210117750514e-19,7.620250955886424e-10,2.9597077774684362e-18,2.652328321187072e-18,3.5383291918819883e-10,1.3028267135009034e-09,2.1629268158500107e-18,2.088572991134683e-09,6.440988133030463e-05,1.4147331540325066e-06,5.540662095008217e-06,2.8529544372377277e-10,3.288385162883839e-18,0.16
2.970371039812873e-05,2.962896018712893e-07,0.0002999985263137518,1.4736862480599208e-09,1.1999999945665774,1.1999211544705115,0.0029923043216328053,0.0024662163848316355,0.0002999299883243227,4.1882160586435117e-13,7.001125685227715e-08,1.7741365744217517e-09,0.11999999899122751,1.567215511803481e-18,1.0087724331283537e-09,5.120048940953112e-18,4.5768432173402536e-18,4.5288035046449474e-10,1.6756647136249704e-09,3.6107720279924795e-18,2.748985555509387e-09,7.287864461530088e-05,1.5031701530321941e-06,5.894400385554113e-06,3.442665330029663e-10,5.6886335532322265e-18,0.17
2.970375375744857e-05,2.962462425514486e-07,0.000299998437903958,1.5620960418885718e-09,1.19999999301047,1.1999118056550018,0.002991862239955968,0.002613576592368393,0.0002999211789428589,5.305549114153076e-13,7.882052658275702e-08,2.2454447726838905e-09,0.11999999868865814,2.6283440381193627e-18,1.3113418248422543e-09,8.541687942321692e-18,7.621681492666666e-18,5.712444488460945e-10,2.1227587175877737e-09,5.875383841286879e-18,3.5554295152039844e-09,8.18644461782945e-05,1.5915676722411608e-06,6.247972945208543e-06,4.108140367208088e-10,9.490247689094362e-18,0.18
2.9703797087035915e-05,2.9620291296410417e-07,0.00029999834953368514,1.6504663147445172e-09,1.1999999911408206,1.1999019403727573,0.0029914203558436795,0.00276087094619533,0.0002999118539987951,6.6313805420827e-13,8.81453380634355e-08,2.8043652973165335e-09,0.11999999832232817,4.259914946046938e-18,1.6776717865700474e-09,1.3795004329942883e-17,1.2294090249884522e-17,7.112690425979894e-10,2.653306166787474e-09,9.340167240726267e-18,4.528201284470411e-09,9.136625189206525e-05,1.6799257293651845e-06,6.6013793890221335e-06,4.853847012441776e-10,1.5326948121649913e-17,0.19
2.9703840396912247e-05,2.961596030877727e-07,0.00029999826120291417,1.7387970856294567e-09,1.1999999889169752,1.1998915596458986,0.002990978669212849,0.0029080994773307877,0.00029990201461598735,8.190448069436328e-13,9.798456496435177e-08,3.461258599720119e-09,0.11999999788358098,6.780020723052137e-18,2.116418955964833e-09,2.1874118570708565e-17,1.946892156179814e-17,8.754757021695892e-10,3.277215558153157e-09,1.4534452651444412e-17,5.689389939688867e-09,0.00010138302825493225,1.7682443420897823e-06,6.9546193451397575e-06,5.684257842676406e-10,2.430325301256772e-17,0.2
2.970388368113911e-05,2.9611631886090647e-07,0.0002999981729116283,1.827088371543369e-09,1.1999999862954809,1.1998806644952937,0.002990537179972484,0.0030552622141274874,0.0002998916619275253,1.000902862965426e-12,1.0833707156807386e-07,4.227129013259691e-09,0.1199999973631364,1.0545489550997509e-17,2.6368635549367477e-09,3.3901114683157995e-17,3.013584806879208e-17,1.0665402533089419e-09,4.005013637646312e-09,2.2093409670554197e-17,7.062641700533721e-09,0.0001119137422612192,1.8565235280884725e-06,7.3076924367879545e-06,6.603814349133034e-10,3.766585450698573e-17,0.21
2.9703926946471783e-05,2.96073053528235e-07,0.0002999980846598088,1.9153401910787737e-09,1.1999999832312285,1.1998692559409316,0.0029900958880379174,0.0032023591870426844,0.0002998807970650127,1.211430736003172e-12,1.1920172355267305e-07,5.113362529108455e-09,0.11999999675134548,1.613064855159093e-17,3.2486544713938206e-09,5.165488513444778e-17,4.5855213609746386e-17,1.2872301434602147e-09,4.8475934277599754e-09,3.297394860571964e-17,8.67252337368177e-09,0.00012295736131967663,1.9447633050382158e-06,7.660598293308894e-06,7.616960332960021e-10,5.73911921844786e-17,0.22
2.970397019569898e-05,2.9602980430102944e-07,0.0002999979964474375,2.0035525623122205e-09,1.1999999796757548,1.1998573350012833,0.0029896547933226233,0.00334939042583837,0.00029986942116713136,1.4535315582953933e-12,1.3057737933331304e-07,6.1321164711517046e-09,0.1199999960378118,2.4178189465689984e-17,3.962188124738856e-09,7.712977945508704e-17,6.837754588041444e-17,1.5404976692200005e-09,5.816588516363614e-09,4.824013278093359e-17,1.0545468204747724e-08,0.00013451285344127773,2.0329636905979816e-06,8.013336544457808e-06,8.728114695693147e-10,8.56950893285666e-17,0.23
2.9704013425734275e-05,2.959865742657371e-07,0.0002999979082744972,2.091725502603441e-09,1.1999999755794915,1.1998449026941647,0.0029892138957370454,0.0034963559593309116,0.00029985753537752096,1.7301688365155244e-12,1.4246289230660134e-07,7.29580304539486e-09,0.11999999521189304,3.5634377177938784e-17,4.788106892641384e-09,1.1324660948199238e-16,1.0026155420045201e-16,1.8293561436994385e-09,6.923877272534418e-09,6.940345404809042e-17,1.2708523988038653e-08,0.0001465791869920404,2.1211247024407586e-06,8.365906818928305e-06,9.941678259582774e-10,1.258227157432455e-16,0.24
2.970405663834691e-05,2.959433616530969e-07,0.0002999978201409699,2.1798590299037447e-09,1.1999999708898748,1.1998319600359746,0.002988773195194167,0.003643255817105088,0.0002998451408431074,2.044470468017445e-12,1.5485711241886473e-07,8.617523016403471e-09,0.1199999942622792,5.166186692448258e-17,5.7377207311842725e-09,1.635817585276527e-16,1.4463624330870061e-16,2.1569839823118388e-09,8.181999068626262e-09,9.827804195254692e-17,1.5190405073380452e-08,0.0001591553309318993,2.2092463582269415e-06,8.718308749056297e-06,1.1262038758378613e-09,1.817476143272785e-16,0.25
2.970409983190091e-05,2.959001680990955e-07,0.00029999773204683806,2.2679531617445874e-09,1.1999999655523985,1.1998185080420192,0.0029883326916052733,0.0037900900281800415,0.0002998322387165069,2.3996697370038397e-12,1.6775888382051016e-07,1.0110822844525883e-08,0.11999999317722722,7.405192181507417e-17,6.822772692750979e-09,2.3361328485052635e-16,2.0628402000555744e-16,2.526666355099761e-09,9.603921251060553e-09,1.3753373693400932e-16,1.802090686517767e-08,0.00017224025478539985,2.2973286756267925e-06,9.070541967595395e-06,1.2693562563877438e-09,2.595561851082845e-16,0.26
2.9704143005813428e-05,2.958569941865799e-07,0.00029999764399208403,2.3560079157820256e-09,1.1999999595101771,1.1998045477265384,0.0029878923848822097,0.003936858621737722,0.00029981883015370005,2.799131558921059e-12,1.8116704716595489e-07,1.1789797680584506e-08,0.11999999194446409,1.0447065790695703e-16,8.055535795756119e-09,3.2845049859374164e-16,2.896699404055329e-16,2.9418199935688755e-09,1.1203137901863334e-08,1.8971027565279323e-16,2.123114844685478e-08,0.00018583292848743945,2.3853716722993438e-06,9.42260610904184e-06,1.4240603649127333e-09,3.649251302915082e-16,0.27
2.9704186159108784e-05,2.958138408912256e-07,0.0002999975559766902,2.4440233096204164e-09,1.1999999527040601,1.1997900801026584,0.0029874522749366553,0.004083561626885033,0.00029980491631499033,3.2463450794779913e-12,1.9508043866259578e-07,1.3669063531424937e-08,0.11999999055121234,1.4480889166453017e-16,9.44878749444141e-09,4.538872793119137e-16,3.9985584350976623e-16,3.405986470855123e-09,1.2993643164101962e-08,2.5767335362130665e-16,2.4853508444674964e-08,0.00019993232246703384,2.473375365901019e-06,9.77450080928719e-06,1.5907499789193928e-09,5.04291743351655e-16,0.28
2.9704229291592815e-05,2.95770708407194e-07,0.0002999974680006389,2.53199936095897e-09,1.199999945072489,1.199775106182126,0.0029870123616807394,0.004230199072838867,0.0002997904983645889,3.744929817602569e-12,2.0949789047966257e-07,1.5763788837806012e-08,0.11999998898415744,1.9812031337608385e-16,1.1015842352296263e-08,6.192449818196436e-16,5.449736648074884e-16,3.922839765533804e-09,1.498996156408693e-08,3.459288776840609e-16,2.892170587525463e-08,0.000214537407873281,2.561339774087201e-06,1.012622570626262e-05,1.769857169998454e-09,6.880125213401089e-16,0.29
2.970427240444265e-05,2.9572759555736475e-07,0.0002999973800639122,2.6199360876657307e-09,1.1999999365514202,1.1997596269751403,0.0029865726450273573,0.004376770989017868,0.0002997755774704479,4.298638765585034e-12,2.2441823091210157e-07,1.808971135614803e-08,0.11999998722942991,2.6923201000168853e-16,1.2770569812269015e-08,8.392218462779527e-16,7.378342055318543e-16,4.496190300403297e-09,1.7207164226733673e-08,4.6147507421943915e-16,3.3470844027135626e-08,0.0002296471567223636,2.649264914514001e-06,1.0477780440303798e-05,1.961812215576866e-09,9.324179531091671e-16,0.3
2.9704315498306075e-05,2.9568450169393876e-07,0.00029999729216649226,2.7078335075338916e-09,1.1999999270746524,1.1997436434913706,0.002986133124889113,0.004523277404758327,0.0002997601548042301,4.911348191693257e-12,2.3984028442080727e-07,2.0663069727110023e-08,0.11999998527268137,3.60865926670997e-16,1.4727318263418319e-08,1.1221507119581746e-15,9.857149276788122e-16,5.129968633819009e-09,1.966080308209878e-08,6.084225467110167e-16,3.8537224081997416e-08,0.0002452605409641596,2.7371508048191644e-06,1.0829164652408689e-05,2.1670445003720875e-09,1.246766244902416e-15,0.31
2.9704358575372627e-05,2.956414246273822e-07,0.0002999972043083613,2.7956916385447264e-09,1.199999916573507,1.1997271567390828,0.0029856938011794507,0.004669718349629583,0.0002997442315410604,5.5870686497655795e-12,2.557628718700545e-07,2.3500671102125016e-08,0.11999998309901098,4.769195102222877e-16,1.6900988546565294e-08,1.4799328500503051e-15,1.2989999098380782e-15,5.828241601262562e-09,2.2366975860084434e-08,7.92553245147909e-16,4.4158525956476105e-08,0.0002613765332718673,2.8249974626362432e-06,1.1180377985855728e-05,2.385981839463278e-09,1.6442803114611594e-15,0.32
2.9704401634934592e-05,2.955983650654173e-07,0.00029999711648950146,2.883510498323681e-09,1.1999999049771584,1.199710167725101,0.0029852546738104004,0.004816093852710845,0.0002997278088610094,6.329925022515289e-12,2.7218480906468046e-07,2.661981466341127e-08,0.11999998069303884,6.23857135165873e-16,1.9306960539777446e-08,1.9322342397687816e-15,1.694823952556665e-15,6.59519389952038e-09,2.534225274839452e-08,1.0231560971054701e-15,5.0373624980785555e-08,0.000277994107177442,2.912804905613332e-06,1.1531420084625116e-05,2.619049848674492e-09,2.146810051195859e-15,0.33
2.9704444671911223e-05,2.955553280887839e-07,0.0002999970287098958,2.9712901039605135e-09,1.1999998922127246,1.1996926774546952,0.0029848157426918412,0.00496240394234931,0.0002997108879496004,7.144150143850292e-12,2.891049062484884e-07,3.0038270004583217e-08,0.1199999780389259,8.116222360745397e-16,2.196107328446365e-08,2.509241017502166e-15,2.1994669849280594e-15,7.435122866159985e-09,2.86036556749393e-08,1.314256713697195e-15,5.722254199592079e-08,0.00029511223720962883,3.000573151421691e-06,1.18822905929609e-05,2.866671638900863e-09,2.787893789673858e-15,0.34
2.9704487690660366e-05,2.955123093396428e-07,0.00029999694096952606,3.0590304736930704e-09,1.199999878204376,1.1996746869325,0.0029843770077384287,0.005108648648429233,0.00029969346999244277,8.03414613757326e-12,3.065219734100563e-07,3.3774489918323597e-08,0.11999997512017803,1.0460104273271757e-15,2.4879820928216314e-08,3.2286252121997034e-15,2.8283398273124678e-15,8.352489853382407e-09,3.216886222810697e-08,1.6743613615442384e-15,6.474693526646253e-08,0.0003127298977083185,3.0883022176757735e-06,1.2232989159394268e-05,3.12927074658866e-09,3.587166045626075e-15,0.35000000000000003
2.9704530692513774e-05,2.9546930748623636e-07,0.00029999685326837443,3.146731625387805e-09,1.1999998628741306,1.199656197161664,0.002983938468863342,0.00525482800032311,0.0002996755561799629,9.00442936363589e-12,3.24434815606646e-07,3.7847420279898473e-08,0.11999997191982094,1.3357196708623932e-15,2.808017771694872e-08,4.116838423896202e-15,3.60448643781305e-15,9.351874326181285e-09,3.605602346439036e-08,2.115942874013797e-15,7.298966110847572e-08,0.00033084606391406906,3.1759921220055288e-06,1.258351543309878e-05,3.407268501840901e-09,4.574015885686448e-15,0.36
2.9704573676800856e-05,2.9542632319915724e-07,0.00029999676560642317,3.234393576666383e-09,1.1999998461420485,1.199637209143984,0.0029835001259787886,0.00540094202706418,0.0002996571477071425,1.0059620648239914e-11,3.428422332357379e-07,4.2276456179154794e-08,0.11999996842044355,1.6930314531549034e-15,3.157955475170137e-08,5.211003543478661e-15,4.5601727990194905e-15,1.0437963357291367e-08,4.028372178129633e-08,2.655749795422092e-15,8.199466618211369e-08,0.00034945971188650584,3.263642882049535e-06,1.2933869064246594e-05,3.7010841998126654e-09,5.7896887208126015e-15,0.37
2.9704616640127614e-05,2.9538335987239385e-07,0.00029999667798365497,3.3220163448183816e-09,1.1999998279263553,1.1996177238798678,0.0029830619789956345,0.005546990757229678,0.00029963824577379673,1.1204437695028953e-11,3.617430217646004e-07,4.708141280066901e-08,0.11999996460422555,2.1346682337149546e-15,3.539577230067835e-08,6.561452715806247e-15,5.739075025252543e-15,1.1615544623204254e-08,4.487094298413302e-08,3.3157704932495584e-15,9.180691824365585e-08,0.00036856981857599536,3.3512545154589236e-06,1.3284049703811146e-05,4.011134938414914e-09,7.290106111785299e-15,0.38
2.9704659584275333e-05,2.9534041572468033e-07,0.00029999659040005205,3.4095999477588103e-09,1.1999998081421202,1.1995977423686202,0.0029826240278274098,0.005692974220224911,0.0002996188515808906,1.2443774844333238e-11,3.8113597533390933e-07,5.228283438096207e-08,0.11999996045264412,2.6738754710463372e-15,3.9547353183619564e-08,8.208326511228252e-15,7.176116342427566e-15,1.2889580728204242e-08,4.983737263963912e-08,4.114466773816564e-15,1.0247314002125712e-07,0.00038817536115988384,3.4388270398547883e-06,1.363405700566528e-05,4.3378374576179e-09,9.119866264201451e-15,0.39
2.970470250883418e-05,2.9529749116583143e-07,0.00029999650285559665,3.497144403135316e-09,1.199999786702496,1.1995772656081587,0.0029821862723865746,0.005838892445085358,0.00029959896633387114,1.3782628144034651e-11,4.0101988350064885e-07,5.790170445066688e-08,0.11999995594674909,3.3280444174029168e-15,4.405324755552554e-08,1.0204109205739225e-14,8.91688662948415e-15,1.4265139501156397e-08,5.5203118136260145e-08,5.075239647898447e-15,1.1404112080477779e-07,0.000408275317681149,3.5263604728679826e-06,1.3983890624614294e-05,4.681606434036807e-09,1.1337281865475352e-14,0.4
2.9704745413914034e-05,2.9525458608598063e-07,0.0002999964153502712,3.5846497286593965e-09,1.199999763518571,1.199556294595127,0.002981748712585884,0.005984745460920268,0.00029957859124154097,1.5226105005679567e-11,4.2139353235477e-07,6.395948114118371e-08,0.11999995106712993,4.118685084376734e-15,4.8932865962015425e-08,1.2613507072842312e-14,1.1017523403034044e-14,1.5747402525152838e-08,6.098874251286829e-08,6.226393608425733e-15,1.2655979920423145e-07,0.0004288686668906182,3.61385483212896e-06,1.4333550217184787e-05,5.0428550475121395e-09,1.4014244860937919e-14,0.41000000000000003
2.9704788300285954e-05,2.9521169971406077e-07,0.0002999963278840577,3.6721159421242553e-09,1.1999997384994183,1.1995348303248958,0.0029813113483384574,0.006130533296936156,0.00029955772751598077,1.6779421202002932e-11,4.422557045996295e-07,7.047808526643555e-08,0.11999994579392706,5.0720238866488645e-15,5.4206067882863646e-08,1.5515207674619216e-14,1.3546225322894191e-14,1.734166227988734e-08,6.721525301682515e-08,7.601808138509966e-15,1.400792345182042e-07,0.00044995438826005976,3.7013101352681e-06,1.4683035441674177e-05,5.421995002990071e-09,1.723818111527174e-14,0.42
2.9704831167382247e-05,2.9516883261777047e-07,0.00029999624045693867,3.7595430611550535e-09,1.1999997115515524,1.1995128737914174,0.0029808741795567945,0.006276255982103546,0.0002995363763729088,1.8447931704565933e-11,4.636051791619825e-07,7.748002672897633e-08,0.11999994010671075,6.213514920099023e-15,5.98932830447022e-08,1.8985792237150612e-14,1.656943576448171e-14,1.905335244805497e-08,7.390422246009111e-08,9.234920918449984e-15,1.54650910004555e-07,0.00047153146197729704,3.788726399913547e-06,1.5032345957401035e-05,5.8194362706517576e-09,2.109417624723833e-14,0.43
2.970487401518696e-05,2.951259848130521e-07,0.00029999615306889634,3.846931103445318e-09,1.199999682579467,1.1994904259873456,0.0029804372061537033,0.006421913545472156,0.0002995145390312465,2.023710004326082e-11,4.854407316566446e-07,8.498827962898347e-08,0.1199999339846009,7.57340848397688e-15,6.601539152884691e-08,2.3116070938675816e-14,2.0165876642434092e-14,2.08880179718849e-08,8.107766931799014e-08,1.1164861827003692e-14,1.7032743317641107e-07,0.0004935988689739814,3.876103643693564e-06,1.5381481425407315e-05,6.235587337906396e-09,2.5683124961725213e-14,0.44
2.9704916843785173e-05,2.950831562148406e-07,0.0002999960657199131,3.934280086701777e-09,1.1999996514854243,1.199467487904041,0.0029800004280420844,0.006567506016094551,0.00029949221671317876,2.2152509597198417e-11,5.077611343154594e-07,9.302633120333555e-08,0.11999992740622012,9.187449676331667e-15,7.259377070564808e-08,2.8013346247210857e-14,2.442856582032136e-14,2.285132679025796e-08,8.875810470626097e-08,1.3437886491855197e-14,1.8716265315891445e-07,0.0005161555908632624,3.963441884237961e-06,1.573044150830278e-05,6.670855131973067e-09,3.1124245732411076e-14,0.45
2.9704959653380913e-05,2.9504034661910285e-07,0.00029999597840997116,4.021590028646929e-09,1.1999996181694563,1.1994440605315697,0.0029795638451349396,0.006713033423028956,0.000299469410644104,2.4199863344679472e-11,5.305651560371299e-07,1.0161818155250436e-07,0.11999992034969395,1.1097414130317707e-14,7.965029495184979e-08,3.380302440739733e-14,2.94662151585591e-14,2.494906977369347e-08,9.696853211788166e-08,1.610808532531229e-14,2.0521165999376368e-07,0.000539200609940421,4.0507411391785675e-06,1.607922587027101e-05,7.125645022039312e-09,3.7556871245229234e-14,0.46
2.9705002444103602e-05,2.949975558964071e-07,0.00029999589113905285,4.108860946992287e-09,1.1999995825295937,1.1994201448585615,0.0029791274573452656,0.006858495795310435,0.000299446122052579,2.6384972420099673e-11,5.538515624535082e-07,1.1078829045051706e-07,0.11999991279270203,1.334578637318239e-14,8.720728464230755e-08,4.061243864335018e-14,3.5389139998837817e-14,2.7187147960825085e-08,1.057323963776374e-07,1.9229737812503995e-14,2.2453065707753603e-07,0.00056273290938926,4.138001426144186e-06,1.642783417694947e-05,7.600360856557263e-09,4.512247515785272e-14,0.47000000000000003
