Time,EC,Z,Y,X,beta,extracellular,cytosol,intravesicular1,intravesicular2,vin,v2i,v3i,v4,v5,v6,v2s,v3s
0.21,-0.005215069612799911,0.0024875354834585834,0.08269049774824248,0.4200370363810986,1.0,1.0,1.0,1.0,1.0,0.027,0.6150565753303283,0.19505873542651966,0.04134524887412124,0.0024875354834585834,0.2100185181905493,0.013101713012356115,0.15993498943128073
0.22,-0.005460059926618215,0.00251427548459952,0.08646622250295974,0.4164795619390588,1.0,1.0,1.0,1.0,1.0,0.027,0.6256677025879398,0.20593946721792564,0.04323311125147987,0.00251427548459952,0.2082397809695294,0.013382376699982317,0.1597879429693285
0.23,-0.005704786661802389,0.0025402485542797473,0.09022045431904051,0.412944083788482,1.0,1.0,1.0,1.0,1.0,0.027,0.6359953497387129,0.21653122325791707,0.045110227159520254,0.0025402485542797473,0.206472041894241,0.013657760657499358,0.15963830249105285
0.24,-0.005949257559420843,0.002565441542119658,0.09395335232770197,0.4094304636895991,1.0,1.0,1.0,1.0,1.0,0.027,0.6460309425234916,0.2268260131317303,0.04697667616385098,0.002565441542119658,0.20471523184479956,0.013927478666033395,0.1594860183520575
0.25,-0.0061934804485853446,0.0025898497924105,0.097665069422717,0.4059385612334578,1.0,1.0,1.0,1.0,1.0,0.027,0.6557696064985776,0.2368194356179909,0.0488325347113585,0.0025898497924105,0.2029692806167289,0.01419123917535571,0.15933103976708107
0.26,-0.00643746317294716,0.002613475177169194,0.10135575333230241,0.4024682346634755,1.0,1.0,1.0,1.0,1.0,0.027,0.6652093870159952,0.2465099756671782,0.05067787666615121,0.002613475177169194,0.20123411733173774,0.01444882820579615,0.15917331481156138
0.27,-0.006681213530606918,0.0026363248677817395,0.10502554697086218,0.39901934169196285,1.0,1.0,1.0,1.0,1.0,0.027,0.6743507510530007,0.2558984753670314,0.05251277348543109,0.0026363248677817395,0.19950967084598142,0.014700098904711276,0.15901279042690095
0.28,-0.006924739223713361,0.0026584101619565727,0.10867458897713654,0.39559174008462006,1.0,1.0,1.0,1.0,1.0,0.027,0.6831961032752492,0.2649876610929474,0.05433729448856827,0.0026584101619565727,0.19779587004231003,0.014944960748031035,0.15884941241885436
0.29,-0.007168047827921079,0.0026797453637717674,0.11230301427705401,0.392185288187095,1.0,1.0,1.0,1.0,1.0,0.027,0.6917493180982569,0.2737817153463645,0.056151507138527006,0.0026797453637717674,0.1960926440935475,0.015183368484471809,0.15868312545618368
0.3,-0.007411146761971459,0.0027003471851245785,0.11591095419575725,0.3887998453810894,1.0,1.0,1.0,1.0,1.0,0.027,0.7000154778409676,0.28228598076972045,0.05795547709787863,0.0027003471851245785,0.1943999226905447,0.015415316229990424,0.1585138730687904
0.31,-0.007654043267983103,0.0027202339469216902,0.11949853688604944,0.38543527243501174,1.0,1.0,1.0,1.0,1.0,0.027,0.7080005296521553,0.2905066536239337,0.05974926844302472,0.0027202339469216902,0.19271763621750587,0.015640828870308737,0.15834159764322034
0.32,-0.007896744401936431,0.0027394251090266603,0.12306588758021487,0.38209143171269466,1.0,1.0,1.0,1.0,1.0,0.027,0.7157110742759679,0.2984505653851805,0.06153294379010744,0.0027394251090266603,0.19104571585634733,0.01585995676827536,0.15816624041296912
0.33,-0.008139257015989547,0.002757940930069059,0.12661312852277928,0.37876818756314096,1.0,1.0,1.0,1.0,1.0,0.027,0.7231542078843135,0.30612501252796537,0.06330656426138964,0.002757940930069059,0.18938409378157048,0.01607277170653339,0.15798774146010708
0.34,-0.00838158776455151,0.002775801905729428,0.13014037957584942,0.3754654062829724,1.0,1.0,1.0,1.0,1.0,0.027,0.730337276114968,0.31353755541145006,0.06507018978792471,0.002775801905729428,0.1877327031414862,0.016279360084746616,0.1578060396961861
0.35000000000000003,-0.008623743109373107,0.002793028807911397,0.133647758192517,0.3721829561089445,1.0,1.0,1.0,1.0,1.0,0.027,0.737267871181058,0.3206959604279079,0.0668238790962585,0.002793028807911397,0.18609147805447224,0.016479822884869613,0.15762107284476706
0.36,-0.00886572924672276,0.0028096421387263696,0.1371353783041956,0.3689207088038005,1.0,1.0,1.0,1.0,1.0,0.027,0.743953595334256,0.3276080248431382,0.0685676891520978,0.0028096421387263696,0.18446035440190026,0.01667426879396624,0.1574327775171939
0.37,-0.009107552233415736,0.002825662280232143,0.14060335273680458,0.3656785372163788,1.0,1.0,1.0,1.0,1.0,0.027,0.750402105833904,0.33428156906426193,0.07030167636840229,0.002825662280232143,0.1828392686081894,0.016862815338055136,0.15724108906127182
0.38,-0.009349217907065473,0.002841109108768232,0.14405179174102167,0.3624563170572754,1.0,1.0,1.0,1.0,1.0,0.027,0.7566209461269866,0.3407243130005536,0.07202589587051084,0.002841109108768232,0.1812281585286377,0.01704558374926898,0.15704594164817434
0.39,-0.009590731894884914,0.0028560020541401605,0.1474808030616528,0.3592539267790918,1.0,1.0,1.0,1.0,1.0,0.027,0.7626175575635409,0.34694386165945257,0.0737404015308264,0.0028560020541401605,0.1796269633895459,0.017222699022663747,0.15684726825617903
0.4,-0.009832099642629278,0.002870359991946823,0.15089049244520825,0.356071247205474,1.0,1.0,1.0,1.0,1.0,0.027,0.7683992253857553,0.3529476589245354,0.07544524622260412,0.002870359991946823,0.178035623602737,0.017394288029865885,0.15664500063809725
0.41000000000000003,-0.010073326459097148,0.0028842012262690637,0.15428096458667862,0.35290816064614927,1.0,1.0,1.0,1.0,1.0,0.027,0.7739730623829233,0.358742967332082,0.07714048229333931,0.0028842012262690637,0.17645408032307464,0.01756047871650806,0.1564390692523058
0.42,-0.010314417330091176,0.002897543144963676,0.15765231907337304,0.3497645551117543,1.0,1.0,1.0,1.0,1.0,0.027,0.779345861870875,0.3643367675285525,0.07882615953668652,0.002897543144963676,0.17488227755587715,0.01772139537055291,0.15622940353032433
0.43,-0.010555377200852947,0.002910402869506006,0.16100465612650086,0.3466403182048459,1.0,1.0,1.0,1.0,1.0,0.027,0.7845243522272685,0.3697359113067901,0.08050232806325043,0.002910402869506006,0.17332015910242296,0.017877165890022237,0.1560159314725737
0.44,-0.010796210820582203,0.0029227966127934354,0.16433807341755272,0.3435353407902359,1.0,1.0,1.0,1.0,1.0,0.027,0.7895149320496012,0.3749469549914478,0.08216903670877636,0.0029227966127934354,0.17176767039511795,0.018027913536255925,0.15579857987799797
0.45,-0.011036922762509154,0.0029347399291140023,0.1676526663222208,0.3404495165111742,1.0,1.0,1.0,1.0,1.0,0.027,0.7943237654143671,0.3799762150044575,0.0838263331611104,0.0029347399291140023,0.1702247582555871,0.018173759441092497,0.15557727430974352
0.46,-0.011277517465610778,0.0029462477479571553,0.1709485285169817,0.3373827412006718,1.0,1.0,1.0,1.0,1.0,0.027,0.7989567908081361,0.3848297734362223,0.08547426425849085,0.0029462477479571553,0.1686913706003359,0.018314822564730476,0.1553519390496331
0.47000000000000003,-0.011517999207779395,0.0029573342823646103,0.1742257515354198,0.3343349133899948,1.0,1.0,1.0,1.0,1.0,0.027,0.8034196801819452,0.3895134521683382,0.0871128757677099,0.0029573342823646103,0.1671674566949974,0.01845121814457714,0.15512249713136234
0.48,-0.011758372132460046,0.0029680131304385213,0.177484425049415,0.3313059339526064,1.0,1.0,1.0,1.0,1.0,0.027,0.8077178763308089,0.3940328375868395,0.0887422125247075,0.0029680131304385213,0.1656529669763032,0.01858305853562164,0.15488887031319679
0.49,-0.011998640251703897,0.002978297252424881,0.18072463687473556,0.32829570612454334,1.0,1.0,1.0,1.0,1.0,0.027,0.8118565806602209,0.39839327439329536,0.09036231843736778,0.002978297252424881,0.16414785306227167,0.018710452558565193,0.1546509790784283
0.5,-0.012238807458190884,0.0029881990087196227,0.18394647309924494,0.32530413535022623,1.0,1.0,1.0,1.0,1.0,0.027,0.8158407658983045,0.40259987580704665,0.09197323654962247,0.0029881990087196227,0.16265206767511312,0.018833505623852855,0.154408742623384
0.51,-0.012478877505469305,0.0029977301148904107,0.18715001764492664,0.3223311297456522,1.0,1.0,1.0,1.0,1.0,0.027,0.8196751557836182,0.406657512154067,0.09357500882246332,0.0029977301148904107,0.1611655648728261,0.018952318850544676,0.154162078897175
0.52,-0.012718854050432693,0.0030069018100746347,0.1903353528796447,0.31937659936071333,1.0,1.0,1.0,1.0,1.0,0.027,0.8233642909159147,0.41057085693114714,0.09516767643982235,0.0030069018100746347,0.15968829968035667,0.019066990867334176,0.1539109045456296
0.53,-0.012958740629690072,0.0030157246664097564,0.19350255925530094,0.3164404567079794,1.0,1.0,1.0,1.0,1.0,0.027,0.8269124504681234,0.414344337411058,0.09675127962765047,0.0030157246664097564,0.1582202283539897,0.019177615161795506,0.15365513495976466
0.54,-0.013198540681419539,0.0030242088550930164,0.1966517154165953,0.3135226164097312,1.0,1.0,1.0,1.0,1.0,0.027,0.8303237578134113,0.4179822075220898,0.09832585770829765,0.0030242088550930164,0.1567613082048656,0.01928428315560143,0.1533946842533185
0.55,-0.013438257528619416,0.003032363953452734,0.1997828979425687,0.310622995632598,1.0,1.0,1.0,1.0,1.0,0.027,0.8336021017476452,0.42148849788162357,0.09989144897128435,0.003032363953452734,0.155311497816299,0.019387081556619307,0.15312946531087043
0.56,-0.013677894436536267,0.003040199082974104,0.2028961824854615,0.3077415128681007,1.0,1.0,1.0,1.0,1.0,0.027,0.8367511909919574,0.4248670553196286,0.10144809124273076,0.003040199082974104,0.15387075643405035,0.01948609387511738,0.15285938968724577
0.5700000000000001,-0.013917454576529252,0.003047722913827684,0.2059916428379793,0.30487808882472234,1.0,1.0,1.0,1.0,1.0,0.027,0.8397745551517248,0.4281215458852425,0.10299582141898965,0.003047722913827684,0.15243904441236117,0.019581400287037257,0.15258436769782305
0.58,-0.01415694100706622,0.0030549437020436663,0.20906935036665622,0.3020326469383664,1.0,1.0,1.0,1.0,1.0,0.027,0.8426755589271496,0.43125546701791956,0.10453467518332811,0.0030549437020436663,0.1510163234691832,0.01967307792520413,0.15230430848557971
0.59,-0.014396356704177927,0.0030618692710376,0.21212937468943757,0.2992051127437028,1.0,1.0,1.0,1.0,1.0,0.027,0.8454573940764621,0.4342721448679698,0.10606468734471879,0.0030618692710376,0.1496025563718514,0.019761200479325152,0.1520191199822076
0.6,-0.014635704582909841,0.0030685070169135524,0.215171784120872,0.2963954134451243,1.0,1.0,1.0,1.0,1.0,0.027,0.848123081041115,0.43717473784225236,0.107585892060436,0.0030685070169135524,0.14819770672256216,0.019845838106934903,0.15172870888404252
0.61,-0.014874987493793955,0.0030748639668184362,0.2181966454702701,0.2936034780567055,1.0,1.0,1.0,1.0,1.0,0.027,0.8506754919579385,0.43996625470745054,0.10909832273513505,0.0030748639668184362,0.14680173902835275,0.019927058033785597,0.1514329806854085
0.62,-0.015114208214495517,0.0030809468254185293,0.22120402374035186,0.2908292376487252,1.0,1.0,1.0,1.0,1.0,0.027,0.8531173689541631,0.44264956960427837,0.11060201187017593,0.0030809468254185293,0.1454146188243626,0.020004925020041576,0.15113183972875452
0.63,-0.015353369451730143,0.0030867619645372777,0.22419398213205619,0.2880726253551368,1.0,1.0,1.0,1.0,1.0,0.027,0.8554513196783836,0.44522742124569537,0.11209699106602809,0.0030867619645372777,0.1440363126775684,0.020079501111515553,0.15082518923506333
0.64,-0.01559247384983895,0.0030923154045068664,0.22716658221793173,0.2853335762274004,1.0,1.0,1.0,1.0,1.0,0.027,0.8576798095708984,0.44770240957645735,0.11358329110896587,0.0030923154045068664,0.1426667881137002,0.020150845290149818,0.15051293132025415
0.65,-0.01583152399703175,0.003097612846245175,0.23012188401010777,0.28261202714067885,1.0,1.0,1.0,1.0,1.0,0.027,0.859805174542746,0.4500770065866457,0.11506094200505389,0.003097612846245175,0.14130601357033942,0.020219013782434105,0.1501949670190791
0.66,-0.01607052242708202,0.0031026597275582934,0.2330599458998106,0.27990791679971316,1.0,1.0,1.0,1.0,1.0,0.027,0.8618296434006211,0.45235357407525634,0.1165299729499053,0.0031026597275582934,0.13995395839985658,0.020284060691089997,0.14987119632331958
0.67,-0.016309471619968593,0.0031074612379868747,0.23598082461883446,0.27722118576314736,1.0,1.0,1.0,1.0,1.0,0.027,0.8637553436603357,0.4545343697152519,0.11799041230941723,0.0031074612379868747,0.13861059288157368,0.02034603810384092,0.149541518226361
0.68,-0.016548374004234184,0.0031120222947933576,0.23888457528305876,0.2745517764263822,1.0,1.0,1.0,1.0,1.0,0.027,0.8655842918066602,0.45662154189407844,0.11944228764152938,0.0031120222947933576,0.1372758882131911,0.02040499570627945,0.14920583076714097
0.6900000000000001,-0.016787231960542933,0.003116347544613605,0.24177125143832068,0.2718996329776087,1.0,1.0,1.0,1.0,1.0,0.027,0.8673183938802221,0.4586171316968964,0.12088562571916034,0.003116347544613605,0.13594981648880436,0.020460980729441348,0.1488640310747254
0.7000000000000001,-0.01702604782466048,0.003120441411353792,0.2446409050479825,0.26926470136532427,1.0,1.0,1.0,1.0,1.0,0.027,0.868959464623914,0.4605230881500361,0.12232045252399125,0.003120441411353792,0.13463235068266213,0.02051403850215301,0.14851601541822734
0.71,-0.017264823889289533,0.00312430813448226,0.2474935864680975,0.26664692928670986,1.0,1.0,1.0,1.0,1.0,0.027,0.8705092427822438,0.4623412807961601,0.12374679323404875,0.00312430813448226,0.13332346464335493,0.02056421288771665,0.14816167926378276
0.72,-0.017503562405595217,0.0031279517568803318,0.2503293444698281,0.26404626617888693,1.0,1.0,1.0,1.0,1.0,0.027,0.8719693861932581,0.4640734976662027,0.12516467223491404,0.0031279517568803318,0.13202313308944347,0.020611546072130938,0.14780091733673817
0.73,-0.017742265585209686,0.003131376102691497,0.25314822628341005,0.26146266319910827,1.0,1.0,1.0,1.0,1.0,0.027,0.8733414628940053,0.4657214401679106,0.12657411314170502,0.003131376102691497,0.13073133159955413,0.02065607822443497,0.14743362368733592
0.74,-0.01798093560266333,0.003134584805874478,0.2559502775990362,0.25889607319775276,1.0,1.0,1.0,1.0,1.0,0.027,0.8746269625586939,0.46728673258899744,0.1279751387995181,0.003134584805874478,0.12944803659887638,0.020697847819020645,0.14705969176042422
0.75,-0.018219574596779538,0.0031375813538131888,0.25873554253870795,0.25634645070425854,1.0,1.0,1.0,1.0,1.0,0.027,0.8758273139697499,0.4687709360324622,0.12936777126935398,0.0031375813538131888,0.12817322535212927,0.02073689215968292,0.1466790144722656
0.76,-0.018458184672225857,0.0031403690871733723,0.26150406367364476,0.25381375191140787,1.0,1.0,1.0,1.0,1.0,0.027,0.8769438849626051,0.47017554959734825,0.13075203183682238,0.0031403690871733723,0.12690687595570393,0.020773247338678656,0.1462914842927313
0.77,-0.018696767901055348,0.003142951194819776,0.26425588204793365,0.2512979346583021,1.0,1.0,1.0,1.0,1.0,0.027,0.8779779804019673,0.4715020100132018,0.13212794102396683,0.003142951194819776,0.12564896732915104,0.02080694813363563,0.14589699333312017
0.78,-0.01893532632416886,0.0031453307232237842,0.2669910371882828,0.24879895841266245,1.0,1.0,1.0,1.0,1.0,0.027,0.8789308459695504,0.47275169543875833,0.1334955185941414,0.0031453307232237842,0.12439947920633122,0.02083802809579077,0.14549543343990037
0.79,-0.019173861952651257,0.0031475105925542583,0.2697095671066826,0.2463167842534146,1.0,1.0,1.0,1.0,1.0,0.027,0.8798036746318019,0.47392593118740917,0.1348547835533413,0.0031475105925542583,0.1231583921267073,0.020866519728362568,0.1450866962947435
0.8,-0.019412376768974452,0.0031494936085668876,0.27241150830655575,0.24385137485385203,1.0,1.0,1.0,1.0,1.0,0.027,0.8805976114276568,0.4750259941897716,0.13620575415327787,0.0031494936085668876,0.12192568742692601,0.020892454612802685,0.14467067352113575
0.81,-0.019650872728100253,0.0031512824696488116,0.2750968957935393,0.24140269446491236,1.0,1.0,1.0,1.0,1.0,0.027,0.8813137563196547,0.4760531159877326,0.13754844789676965,0.0031512824696488116,0.12070134723245618,0.020915863473981975,0.14424725679772907
0.8200000000000001,-0.019889351758513016,0.0031528797735001753,0.27776576308695555,0.23897070889805752,1.0,1.0,1.0,1.0,1.0,0.027,0.8819531669031212,0.4770084855736825,0.13888288154347778,0.0031528797735001753,0.11948535444902876,0.0209367762425489,0.1438163379785711
0.8300000000000001,-0.02012781576318427,0.0031542880253860282,0.28041814223015854,0.23655538550763996,1.0,1.0,1.0,1.0,1.0,0.027,0.8825168617469408,0.47789325265062543,0.14020907111507927,0.0031542880253860282,0.11827769275381998,0.020955222139620804,0.1433778092204026
0.84,-0.020366266620417413,0.0031555096463400985,0.28305406380040277,0.2341566931736748,1.0,1.0,1.0,1.0,1.0,0.027,0.8830058237175421,0.47870853083924275,0.14152703190020138,0.0031555096463400985,0.1170783465868374,0.020971229762504977,0.1429315631173994
0.85,-0.020604706184697612,0.0031565469819382565,0.28567355692024615,0.23177460228251343,1.0,1.0,1.0,1.0,1.0,0.027,0.8834210035332084,0.479455401017702,0.14283677846012308,0.0031565469819382565,0.11588730114125671,0.020984827179385223,0.14247749284310043
0.86,-0.020843136287474816,0.003157402308759447,0.2882766492721242,0.2294090847065914,1.0,1.0,1.0,1.0,1.0,0.027,0.8837633223950643,0.48013491393830343,0.1441383246360621,0.003157402308759447,0.1147045423532957,0.020996041995035356,0.14201549229989044
0.87,-0.02108155873777199,0.003158077840306864,0.29086336711195737,0.227060113785508,1.0,1.0,1.0,1.0,1.0,0.027,0.8840336744044089,0.480748092644855,0.14543168355597869,0.003158077840306864,0.113530056892754,0.021004901410609334,0.14154545627665763
0.88,-0.021319975322735697,0.003158575734019586,0.2934337352824555,0.22472766430626087,1.0,1.0,1.0,1.0,1.0,0.027,0.8842329294187345,0.48129593517837915,0.14671686764122774,0.003158575734019586,0.11236383215313044,0.021011432298765776,0.14106728061440174
0.89,-0.021558387808157137,0.0031588980984247872,0.29598777722778336,0.2224117124819492,1.0,1.0,1.0,1.0,1.0,0.027,0.8843619359661874,0.48177941729135654,0.14799388861389168,0.0031588980984247872,0.1112058562409746,0.021015661281566338,0.1405808623797894
0.9,-0.021796797938955254,0.003159046999206112,0.2985255150108112,0.2201122359289382,1.0,1.0,1.0,1.0,1.0,0.027,0.8844215237285008,0.482199494805678,0.1492627575054056,0.003159046999206112,0.1100561179644691,0.021017614794963845,0.14008610004675728
0.91,-0.02203520743959298,0.0031590244645886877,0.3010469693320062,0.21782921364299832,1.0,1.0,1.0,1.0,1.0,0.027,0.8844125057527467,0.4825571057330525,0.1505234846660031,0.0031590244645886877,0.10891460682149916,0.021017319145016332,0.13958289368635832
0.92,-0.022273618014422167,0.00315883249093497,0.30355215954897646,0.21556262597451095,1.0,1.0,1.0,1.0,1.0,0.027,0.8843356807497477,0.4828531724256492,0.15177607977448823,0.00315883249093497,0.10778131298725548,0.02101480056746148,0.13907114516494995
0.93,-0.022512031347966338,0.0031584730484743332,0.3060411036969666,0.21331245460252565,1.0,1.0,1.0,1.0,1.0,0.027,0.8841918354483292,0.4830886037353608,0.1530205518484833,0.0031584730484743332,0.10665622730126283,0.02101008528955068,0.1385507583507319
0.9400000000000001,-0.022750449105154277,0.0031579480865883904,0.3085138185111242,0.2110786825074419,1.0,1.0,1.0,1.0,1.0,0.027,0.8839817467741221,0.4832642970095106,0.1542569092555621,0.0031579480865883904,0.10553934125372096,0.021003199586472013,0.13802163932860317
0.9500000000000001,-0.022988872931501116,0.0031572595385857606,0.31097031945100523,0.20886129394191028,1.0,1.0,1.0,1.0,1.0,0.027,0.8837061838264151,0.48338113990340914,0.15548515972550261,0.0031572595385857606,0.10443064697095514,0.020994169831414312,0.13748369662322485
0.96,-0.0232273044532478,0.003156409326373157,0.3134106207267162,0.20666027440015858,1.0,1.0,1.0,1.0,1.0,0.027,0.8833659098158734,0.4834400121320738,0.1567053103633581,0.003156409326373157,0.10333013720007929,0.02098302254453971,0.13693684143027793
0.97,-0.02346574527745523,0.0031553993651417638,0.31583473532659334,0.20447561058572025,1.0,1.0,1.0,1.0,1.0,0.027,0.8829616840107485,0.48344178719753944,0.15791736766329667,0.0031553993651417638,0.10223780529286013,0.02096978444235714,0.13638098785582028
0.98,-0.023704196992049627,0.0031542315677966734,0.3182426750468693,0.20230729037738376,1.0,1.0,1.0,1.0,1.0,0.027,0.8824942635826125,0.4833873340107716,0.15912133752343466,0.0031542315677966734,0.10115364518869188,0.020954482483863838,0.1358160531635657
0.99,-0.023942661165822887,0.0031529078490190278,0.3206344505236071,0.20015530279319688,1.0,1.0,1.0,1.0,1.0,0.027,0.8819644053074143,0.4832775183755205,0.16031722526180356,0.0031529078490190278,0.10007765139659844,0.020937143911954673,0.1352419580298622
1.0,-0.024181139348393874,0.0031514301291524294,0.3230100712667964,0.19801963795244523,1.0,1.0,1.0,1.0,1.0,0.027,0.8813728671984653,0.48311320439210825,0.1615050356333982,0.0031514301291524294,0.09900981897622262,0.020917796292562883,0.134658626806117
1.01,-0.024419633070133145,0.0031498003380205485,0.3253695456965506,0.19590028703556217,1.0,1.0,1.0,1.0,1.0,0.027,0.880720410114092,0.48289525581383885,0.1626847728482753,0.0031498003380205485,0.09795014351778109,0.02089646755288639,0.13406598778837467
1.02,-0.024658143842050853,0.003148020418553262,0.3277128811815957,0.19379724224190206,1.0,1.0,1.0,1.0,1.0,0.027,0.880007799290771,0.4826245373197728,0.16385644059079785,0.003148020418553262,0.09689862112095103,0.02087318601705052,0.13346397349369318
1.03,-0.0248966731556488,0.00314609233013512,0.3300400840802353,0.1917104967452786,1.0,1.0,1.0,1.0,1.0,0.027,0.8792358057671311,0.48230191567851327,0.16502004204011764,0.00314609233013512,0.0958552483726393,0.02084798043804441,0.1328525209428979
1.04,-0.025135222482739347,0.0031440180517608783,0.3323511597838059,0.18964004464717274,1.0,1.0,1.0,1.0,1.0,0.027,0.8784052077325941,0.48192826082902,0.16617557989190296,0.0031440180517608783,0.09482002232358637,0.020820880027011504,0.13223157194922913
1.05,-0.0253737932752338,0.0031417995850739097,0.33464611276261663,0.1875858809275434,1.0,1.0,1.0,1.0,1.0,0.027,0.8775167918308632,0.4815044469018176,0.16732305638130832,0.0031417995850739097,0.0937929404637717,0.02079191448085812,0.13160107341234542
1.06,-0.025612386964901736,0.003139438957237337,0.33692494661447436,0.18554800139319022,1.0,1.0,1.0,1.0,1.0,0.027,0.8765713543980115,0.48103135316612794,0.16846247330723718,0.003139438957237337,0.09277400069659511,0.020761114007499915,0.13096097761708064
