EC,X,Y,Z,Time
0.0,0.5,0.0,0.0,0.0
-0.00025640972044520087,0.49593156354850754,0.002391897702870062,0.0019329484690674603,0.01
-0.0005065578580506273,0.4919222023766169,0.006580755825496055,0.002003599655937277,0.02
-0.0007564731657366576,0.48793583245285327,0.010807375520598503,0.0020132651922846476,0.03
-0.00100628212223058,0.4839713097313746,0.015009383647809288,0.0020255887430464157,0.04
-0.0012559488793710868,0.480028855623012,0.019185437807303418,0.0020416554490553557,0.05
-0.0015054379066936022,0.47610869415040596,0.023335683218677065,0.0020610605376102566,0.06
-0.001754718119432474,0.4722110174458059,0.027460364916806538,0.0020833357568196963,0.07
-0.0020037632083605246,0.46833598288134665,0.031559774602408136,0.0021080057246054217,0.08
-0.0022525515633686675,0.46448371300193797,0.03563423024878307,0.002134608312647255,0.09
-0.002501066050789354,0.460654296369874,0.03968406027283744,0.002162709408077623,0.1
-0.002749293705048706,0.4568477890372855,0.04370959201165511,0.002191912656107794,0.11
-0.0029972253059979068,0.4530642168915861,0.04771114349996427,0.0022218649144471847,0.12
-0.003244854940825969,0.4493035782796972,0.05168901841534271,0.002252258245785673,0.13
-0.003492179557274704,0.4455658468360574,0.055643503510180506,0.002282829211036501,0.14
-0.003739198515052868,0.4418509745283886,0.059574867582573375,0.002313356404090555,0.15
-0.003985913194314346,0.43815889441866535,0.06348336181944829,0.0023436569562003354,0.16
-0.004232326630167258,0.4344895233809152,0.06736922079755414,0.002373582451697641,0.17
-0.004478443194355358,0.43084276458107595,0.07123266394487986,0.002403014668399366,0.18
-0.0047242682944887695,0.42721850998648403,0.0750738970734238,0.0024318612345808296,0.19
-0.00496980815711091,0.4236166421918358,0.07889311392009432,0.002460052045180657,0.2
-0.005215069612799911,0.4200370363810986,0.08269049774824248,0.0024875354834585834,0.21
-0.005460059926618215,0.4164795619390588,0.08646622250295974,0.00251427548459952,0.22
-0.005704786661802389,0.412944083788482,0.09022045431904051,0.0025402485542797473,0.23
-0.005949257559420843,0.4094304636895991,0.09395335232770197,0.002565441542119658,0.24
-0.0061934804485853446,0.4059385612334578,0.097665069422717,0.0025898497924105,0.25
-0.00643746317294716,0.4024682346634755,0.10135575333230241,0.002613475177169194,0.26
-0.006681213530606918,0.39901934169196285,0.10502554697086218,0.0026363248677817395,0.27
-0.006924739223713361,0.39559174008462006,0.10867458897713654,0.0026584101619565727,0.28
-0.007168047827921079,0.392185288187095,0.11230301427705401,0.0026797453637717674,0.29
-0.007411146761971459,0.3887998453810894,0.11591095419575725,0.0027003471851245785,0.3
-0.007654043267983103,0.38543527243501174,0.11949853688604944,0.0027202339469216902,0.31
-0.007896744401936431,0.38209143171269466,0.12306588758021487,0.0027394251090266603,0.32
-0.008139257015989547,0.37876818756314096,0.12661312852277928,0.002757940930069059,0.33
-0.00838158776455151,0.3754654062829724,0.13014037957584942,0.002775801905729428,0.34
