Time,L_c,L_e,L_n,L_m,H_m,H_e,H_c,k_mi,k_mo,k_i,k_e,k_b,k_dl,k_dh,B_T,V_c,V_e,V_m,V_n,v0,v1,v2,D,k_om,k_cm,alpha,k_oc,k_cc,breast_cancer_cell
5.4,0.08393227327552659,3.8033309488533127,0.013004632868641786,9.991676212175506,0.008413274776427471,0.003321984649947006,2.0790348349730293e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
5.8500000000000005,0.0965100183284627,4.031703972641573,0.01617604985640509,9.990972018332016,0.009113451896575123,0.0038253495437173502,2.602706156563316e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
6.3,0.10968119932453636,4.249355730107481,0.019767745331663197,9.990268096602689,0.009813486347673013,0.004353694365126709,3.2011409409824573e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
6.75,0.12340138249142536,4.45679944184643,0.023791392524182525,9.989564440889557,0.010513378181645334,0.00490534636545665,3.8776474022452505e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
7.2,0.1376288710214486,4.654523607255297,0.02825669905073174,9.98886104538517,0.011213127449051126,0.005478730673485322,4.635283130676185e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
7.65,0.15232455202941486,4.842993182260103,0.033171554310970325,9.988157904558815,0.011912734199158247,0.0060723650254514904,5.476870249220001e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
8.1,0.16745174238146088,5.022650760112504,0.03854217847201985,9.987455013142705,0.012612198480017562,0.006684854459337517,6.405010697358227e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
8.55,0.18297604871286965,5.19391765826125,0.04437325539578438,9.986752366119275,0.013311520338530582,0.007314886481579124,7.422100035232107e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
9.0,0.1988652464834401,5.357194876243094,0.050668044460405307,9.986049958709952,0.014010699820508263,0.007961226870576855,8.530339275808816e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
9.450000000000001,0.21508913408240718,5.5128642186088435,0.0574285204367928,9.985347786362029,0.014709736970741292,0.008622714648514116,9.73174931330815e-05,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
9.9,0.23161944084314678,5.6612890547376935,0.0646554530345434,9.984645844739761,0.0154086318330453,0.009298258852750454,0.00011028179750050693,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
10.35,0.24842970606768547,5.802815268081037,0.07234851949834503,9.983944129713247,0.01610738445031938,0.009986834344468683,0.00012421320752795188,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
10.8,0.26549516694266484,5.937772150170909,0.08050640687142675,9.98324263734797,0.01680599486460063,0.010687477911026732,0.00013912713974513968,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
11.25,0.2827926672469134,6.06647314553155,0.08912689187407058,9.982541363896063,0.01750446311710868,0.011399285069608772,0.00015503761341008224,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
11.700000000000001,0.30030056153507373,6.1892166295432505,0.09820692581826876,9.981840305787198,0.018202789248292536,0.012121406719665271,0.00017195734307352237,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
12.15,0.31799861900206006,6.306286687906476,0.1077427197962791,9.981139459619447,0.01890097329787745,0.012853045783900419,0.00018989783145176759,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
12.6,0.33586794830113653,6.417953748562672,0.11772980736351688,9.980438822151887,0.01959901530490192,0.01359345455647391,0.00020886944080621324,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
13.05,0.3538909184646019,6.524475239230137,0.12816311166106728,9.979738390296868,0.0202969153077565,0.014341931921461078,0.00022888146840628165,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
13.5,0.3720510769556922,6.626096265558811,0.13903701558881407,9.979038161112086,0.02099467334422394,0.0150978204743841,0.0002499422249209306,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
13.950000000000001,0.39033308844064274,6.7230501404002325,0.15034541010954877,9.978338131794352,0.021692289451509535,0.015860504345783878,0.00027205909168742735,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
14.4,0.40872267436853,6.815558904194529,0.16208174224493832,9.9776382996735,0.022389763666270917,0.016629407056331858,0.0002952385773306953,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
14.85,0.4272065084112014,6.903834170576453,0.1742391082470724,9.976938662202468,0.023087096024669154,0.017403987865516737,0.0003194864189310753,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
15.3,0.4457722402131901,6.988077030652465,0.18681021482926213,9.976239216958389,0.023784286562358287,0.01818374249423439,0.0003448075535143789,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
15.75,0.46440831747449607,7.068479436059628,0.19978754784527294,9.975539961626419,0.024481335314571473,0.01896819697359449,0.0003712062933733528,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
16.2,0.48310404506607474,7.145223842388947,0.21316329746496965,9.974840894003853,0.02517824231609366,0.01975690957500946,0.0003986862619325237,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
16.650000000000002,0.5018494893103592,7.218483989842694,0.22692944223840894,9.974142011990992,0.02587500760130835,0.020549467460276603,0.000427250485968645,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
17.1,0.5206353984846016,7.2884255623730185,0.24107781694650865,9.97344331358341,0.02657163120423657,0.021345483887770394,0.00045690147160598176,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
17.55,0.5394532608646095,7.355205833839069,0.2556000398329983,9.972744796876057,0.027268113158510018,0.022144600112349165,0.00048764114160906543,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
18.0,0.5582951265090266,7.418975060622468,0.27048768020521863,9.972046460046965,0.02796445349745737,0.022946479214921274,0.0005194710104959581,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
18.45,0.5771537058804316,7.479875811902014,0.28573214729850055,9.971348301365044,0.02866065225405775,0.02375080940919075,0.0005523920819520517,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
18.900000000000002,0.5960222122945965,7.538044226016207,0.3013248338341956,9.97065031917538,0.029356709461017386,0.024557298555198715,0.0005864050021695153,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
19.35,0.6148944179066501,7.593609640498575,0.3172570510651458,9.969952511903527,0.030052625150743237,0.02536567602929964,0.0006215100011207682,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
19.8,0.6337645572038402,7.646695398178449,0.3335201100606578,9.969254878046062,0.03074839935539049,0.02617568932239041,0.0006577069843594836,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
20.25,0.6526273297121548,7.697418880060535,0.3501053093088237,9.96855741617018,0.0314440321068618,0.02698710407770551,0.000694995527399179,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
20.7,0.6714778658335064,7.74589182684359,0.3670039568982458,9.967860124909912,0.03213952343682457,0.027799702848932264,0.0007333749062117626,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
21.150000000000002,0.6903116758952892,7.792220792123264,0.3842074083976307,9.967163002960797,0.03283487337673627,0.028613283275333037,0.0007728441441530352,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
21.6,0.7091246735633288,7.836507013290792,0.40170703501271354,9.966466049081381,0.03353008195783368,0.029427658837801074,0.0008134019860443547,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
22.05,0.7279130841856345,7.878847182348158,0.4194942998388564,9.96576926208417,0.034225149211178064,0.03024265562272816,0.0008550469850524341,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
22.5,0.7466734992071673,7.919333069075148,0.43756069785572016,9.965072640840019,0.034920075167629294,0.031058114160268557,0.0008977774466813853,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
22.95,0.7654027792765277,7.958052340102697,0.45589783577004167,9.964376184268534,0.03561485985789357,0.031873885997289395,0.0009415915203608914,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
23.400000000000002,0.7840980941430168,7.995088285297574,0.4744973875265404,9.963679891341256,0.03630950331250449,0.03268983504488278,0.0009864871582826533,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
23.85,0.8027568670455715,8.030520315739375,0.49335113505090694,9.96298376107581,0.037004005561850746,0.03350583558141862,0.0010324621664091586,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
24.3,0.8213767689425706,8.064424052060065,0.5124509657846945,9.962287792534854,0.037698366636179495,0.034321772009519996,0.0010795142077975745,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
24.75,0.8399557085652941,8.096871448589205,0.5317888735714742,9.961591984824606,0.03839258656560158,0.03513753846426258,0.0011276408098315055,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
25.2,0.8584918001479975,8.127931102889383,0.5513569785470548,9.960896337091215,0.039086665380107945,0.03595303763334425,0.0011768393926927475,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
25.650000000000002,0.8769833883252889,8.157668082611544,0.5711474998033707,9.960200848522758,0.039780603109557694,0.03676818160451968,0.001227107243893361,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
26.1,0.8954289563555521,8.186144743212793,0.5911528233913923,9.959505518339657,0.04047439978372387,0.037582888569099825,0.00127844160257485,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
26.55,0.913827148831573,8.213420572175758,0.6113654769915293,9.958810345796477,0.041168055432282684,0.038397083593046125,0.001330839636163596,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
27.0,0.9321768656488676,8.239551423383912,0.6317780472105698,9.958115330190903,0.04186157008476723,0.0392107019242352,0.0013842983502339878,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
27.45,0.95047707615721,8.264591140230277,0.652383323273076,9.957420470844687,0.04255494377065999,0.04002368234747019,0.0014388147609682028,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
27.900000000000002,0.968726841004939,8.288591405919613,0.6731742726323097,9.956725767105386,0.04324817651938246,0.04083596792625715,0.0014943858726932818,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
28.35,0.9869253815505121,8.31160118373633,0.6941439788175394,9.956031218352917,0.043941268360260945,0.04164750844113736,0.0015510086110022791,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
28.8,1.0050721869105832,8.333665828101623,0.7152855502727741,9.955336824009999,0.0446342193224738,0.04245826417608325,0.0016086797210022557,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
29.25,1.0231666301094788,8.35483042810517,0.7365924187590116,9.954642583502867,0.045327029435242465,0.04326819219522293,0.0016673961238890206,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
29.7,1.0412082347816318,8.375137544053944,0.7580581211286803,9.953948496287854,0.046019698727699294,0.04407725582148287,0.0017271546660203268,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
30.150000000000002,1.0591967351542002,8.394626695876955,0.7796762506985622,9.953254561857378,0.04671222722885774,0.044885426777953784,0.0017879520626980004,1.3974e-06,0.085551,0.02211,0.0078915,0.00038085,0.055522,1.5639e-07,89.972,829.0,30089547.30276083,1999969910452.6973,326.0,1.5045e-05,0.36295516433955255,0.39324487334137515,10.0,0.00015599,0.00029553,24125.0,0.00012913,0.00031578,1.0
