I_1_task1,U_2_task1,V_3_task1,_1_task1
281.70477939429117,43.739191250870064,27.233588729336542,115.0
282.54367017153294,43.69632630737062,27.326809401066022,116.0
283.3741931067025,43.654214242369285,27.419101730736422,117.0
284.1964310995693,43.612838264673805,27.5104747563775,118.0
285.01046166021604,43.5721848862423,27.60093700996124,119.0
285.81636779149665,43.53223725270561,27.690497539196386,120.0
286.614232628751,43.492978428498624,27.779165404231286,121.0
287.40413930731887,43.45439147805618,27.866949665214282,122.0
288.186170120608,43.416459939965655,27.95385930606955,123.0
288.96039734427325,43.37917299453116,28.039902403765854,124.0
289.72689724474054,43.34251757456676,28.12508739657569,125.0
290.485748427614,43.30647929552717,28.209422934548602,126.0
291.2370294984976,43.2710437728671,28.29291766773414,127.0
291.98081906299535,43.23619662204126,28.37558024618185,128.0
292.7171908416361,43.20192578934541,28.45741881972195,129.0
293.4462134183254,43.168221671938745,28.538441012207432,130.0
294.1679611836878,43.13507189639078,28.61865504208462,131.0
294.8825086057093,43.102464052359146,28.698069135721457,132.0
295.5899301523761,43.07038572950148,28.776691519485887,133.0
296.2902993800725,43.038824891937054,28.854530318472086,134.0
296.9836812073957,43.00777305195787,28.93159269816508,135.0
297.67014446348065,42.97722011551124,29.007886258488462,136.0
298.3497597304531,42.947155268462595,29.08341879411315,137.0
299.02259759043886,42.91756769667735,29.158198099710063,138.0
299.68872862556367,42.888446586020954,29.23223196995012,139.0
300.34821818422796,42.85978308718523,29.305527641465286,140.0
301.00112760463156,42.83156985635706,29.378091923305284,141.0
301.64752371962413,42.803797486941725,29.449932210379483,142.0
302.28747339225714,42.77645656100614,29.521055900817494,143.0
302.9210434855821,42.74953766061724,29.59147039274893,144.0
303.54830086265065,42.72303136784195,29.661183084303417,145.0
304.16930607154154,42.696930483764305,29.730200724614885,146.0
304.7841164077309,42.671228952399886,29.79852972854422,147.0
305.3927947095942,42.64591877004578,29.866177080601307,148.0
305.9954038190727,42.620991931746175,29.933149765662467,149.0
306.59200657810743,42.596440432545265,29.999454768604014,150.0
307.1826658251474,42.57225626852183,30.065099073918248,151.0
307.7674380360259,42.548433320755855,30.13008896642034,152.0
308.34637779067964,42.524966032009374,30.194430522439603,153.0
308.91954427353767,42.501847480908424,30.258130324647066,154.0
309.48699666902877,42.47907074607904,30.321194955713775,155.0
310.04879416158195,42.45662890614725,30.383630998310764,156.0
310.60499590682093,42.43451504711092,30.445445031808674,157.0
311.15565460767914,42.41272390633716,30.50664289625075,158.0
311.7008221493325,42.391250430473185,30.56723033798438,159.0
312.2405543065887,42.370088570733586,30.62721354901775,160.0
312.77490685425545,42.34923227833299,30.68659872135905,161.0
313.30393556714023,42.328675504486014,30.745392047016466,162.0
313.8276961409966,42.30841221940075,30.803599709314664,163.0
314.34623748290227,42.28843802432702,30.861227145891792,164.0
314.8596086554121,42.268748483159854,30.91827981146402,165.0
315.3678621961847,42.24933832486863,30.974763542462334,166.0
315.87105064287886,42.230202278422745,31.03068417531772,167.0
316.3692265331532,42.211335072791584,31.086047546461167,168.0
316.8624424046664,42.192731436944534,31.140859492323656,169.0
317.3507459622757,42.17438718521512,31.195125330088917,170.0
317.8341815294557,42.15629889133721,31.248850013637202,171.0
318.31279838058356,42.13846201715715,31.302039028785046,172.0
318.7866458107977,42.12087201985863,31.354697863579645,173.0
319.25577311523665,42.103524356625314,31.40683200606818,174.0
319.7202295890388,42.08641448464089,31.458446944297844,175.0
320.1800617540162,42.06953839183078,31.509547855987286,176.0
320.6353105214207,42.05289313983403,31.560139291047037,177.0
321.08602191703494,42.03647481150302,31.610226371691265,178.0
321.5322422557791,42.02027943435683,31.65981425248792,179.0
321.97401785257324,42.00430303591457,31.708908088004943,180.0
322.4113950223374,41.98854164369531,31.757513032810284,181.0
322.8444186643339,41.97299152431972,31.80563408037603,182.0
323.2731271478128,41.957650047313535,31.853275481086467,183.0
323.69756319714406,41.942513846632096,31.900441980920128,184.0
324.11777034275457,41.927579420089415,31.947138417581407,185.0
324.53379211507126,41.91284326549952,31.993369628774712,186.0
324.94567204452113,41.898301880676435,32.039140452204435,187.0
325.3534530688235,41.88395185807602,32.08445565994628,188.0
325.7571714723104,41.869790852548,32.12931928736644,189.0
326.156866589164,41.855816031950766,32.173735707531826,190.0
326.55257933624176,41.84202431142562,32.2177094687542,191.0
326.9443506304011,41.82841260611388,32.261245119345304,192.0
327.33222138849965,41.81497783115687,32.3043472076169,193.0
327.71623252739477,41.80171690169589,32.34702028188074,194.0
328.0964212727197,41.788627291239855,32.38926848732466,195.0
328.47282145482,41.775706986899294,32.431095598332206,196.0
328.84547132078313,41.7629533076688,32.4725058716457,197.0
329.21440916611846,41.750363565218265,32.51350356929569,198.0
329.5796732863354,41.73793507121755,32.55409295331274,199.0
329.9413019769434,41.72566513733653,32.59427828572738,200.0
330.2993328228081,41.71355116784121,32.6340637490385,201.0
330.65379725819014,41.70159136841493,32.673452837400305,202.0
331.0047299223267,41.68978352713597,32.71244940365179,203.0
331.3521666987454,41.67812526995291,32.751057439886665,204.0
331.69614347097365,41.6666142228143,32.78928093819862,205.0
332.036696122539,41.655248011668725,32.82712389068137,206.0
332.373860536969,41.64402426246473,32.86459028942862,207.0
332.70766904411744,41.63294101426674,32.901683724516246,208.0
333.0381516840712,41.621996572325386,32.93840752698482,209.0
333.36534207779033,41.61118882561352,32.974765432969704,210.0
333.6892738580402,41.6005156617316,33.010761179941774,211.0
334.00998065758637,41.5899749682801,33.046398505371904,212.0
334.32749610919416,41.57956463285949,33.08168114673098,213.0
334.6418530255013,41.56928263451836,33.11661275047425,214.0
334.95307867784936,41.559127570186135,33.15119634809857,215.0
335.2612036394544,41.54909766861759,33.185435337534095,216.0
335.56625944367767,41.53919105150669,33.21933322326537,217.0
335.8682776238806,41.529405840547426,33.25289350977697,218.0
336.16728971342474,41.51974015743377,33.286119701553424,219.0
336.4633272456714,41.51019212385972,33.31901530307932,220.0
336.756420142206,41.50076003520398,33.351583642047544,221.0
337.0465933890205,41.49144271870411,33.38382750477812,222.0
337.3338759706687,41.48223857071317,33.415750116183325,223.0
337.6182973034992,41.473145941054185,33.44735474853787,224.0
337.8998868038602,41.46416317955013,33.47864467411646,225.0
338.1786738881002,41.455288636023994,33.50962316519382,226.0
338.4546879725674,41.44652066029877,33.540293494044654,227.0
338.72795601698283,41.43785783216467,33.570658658738516,228.0
338.9985017504824,41.42929903382996,33.600721296751836,229.0
339.26635254856757,41.42084280616326,33.63048445256297,230.0
339.5315358832005,41.412487681003356,33.6599511814171,231.0
339.79407922634357,41.404232190189056,33.68912453855943,232.0
340.054010049959,41.396074865559164,33.718007579235156,233.0
340.3113558258155,41.3880142389687,33.74660335866762,234.0
340.5661405840567,41.38004913071338,33.77491454392489,235.0
340.8183872459708,41.37217845402147,33.8029436770155,236.0
341.06812147437876,41.36440089235491,33.83069360914502,237.0
341.3153689321015,41.35671512917563,33.85816719151906,238.0
341.56015528195985,41.34911984794557,33.8853672753432,239.0
341.80250618677485,41.34161373212666,33.912296711823046,240.0
342.04244719979414,41.33419547413903,33.938958339992105,241.0
342.2799995376964,41.32686412094037,33.9653545171503,242.0
342.51518532362036,41.31961864538047,33.99148770129288,243.0
342.748028544086,41.31245786796776,34.017360557411315,244.0
342.9785531856136,41.30538060921067,34.04297575049708,245.0
343.2067832347232,41.29838568961764,34.06833594554166,246.0
343.43274267793504,41.291471929697096,34.093443807536524,247.0
343.65645550176924,41.28463814995747,34.118302001473154,248.0
343.87794292352123,41.27788339572178,34.14291288839246,249.0
344.0972239292567,41.27120689345145,34.16727858443516,250.0
344.31432076241197,41.26460760516406,34.19140156327155,251.0
344.52925569438685,41.25808449060704,34.21528430164121,252.0
344.74205099658127,41.25163650952781,34.23892927628373,253.0
344.9527289403951,41.24526262167378,34.26233896393868,254.0
345.1613117972282,41.23896178679237,34.28551584134566,255.0
345.36782067175045,41.23273304726765,34.30846225536331,256.0
345.57227271519474,41.22657572549595,34.331180112751845,257.0
345.77468823866894,41.22048892006739,34.353671672030224,258.0
345.975087946709,41.21447170170654,34.375939235514004,259.0
346.1734925438508,41.20852314113798,34.39798510551875,260.0
346.36992273463034,41.20264230908626,34.41981158436001,261.0
346.56439922358356,41.19682827627595,34.441420974353356,262.0
346.7569424020533,41.19108013309865,34.46281554250201,263.0
346.947568597243,41.18539722515451,34.483997097579845,264.0
347.1362959793582,41.17977878231194,34.50496765615818,265.0
347.3231438023322,41.17422396638644,34.525729356997964,266.0
347.5081313200983,41.16873193919349,34.54628433886016,267.0
347.69127778658975,41.163301862548586,34.566634740505734,268.0
347.8726024557398,41.15793289826721,34.58678270069564,269.0
348.05212457118404,41.152624208774476,34.60673035703951,270.0
348.22985954237544,41.147375183476086,34.62647941846857,271.0
348.4058226179766,41.14218522129642,34.646031575936966,272.0
348.5800317560582,41.137053560765004,34.66538882332255,273.0
348.7525049146912,41.131979440411364,34.68455315450319,274.0
348.92326005194644,41.126962098765034,34.70352656335675,275.0
349.09231512589474,41.12200077435554,34.7223110437611,276.0
349.25968809460693,41.117094705712425,34.7409085895941,277.0
349.42539691615383,41.1122431313652,34.75932119473361,278.0
349.58945954860627,41.10744528984339,34.77755085305749,279.0
349.75189394372524,41.10270042009412,34.79559955775137,280.0
349.9127129738744,41.09800809720949,34.81346874476048,281.0
350.07192898292357,41.09336793125633,34.83115979205107,282.0
350.2295581584276,41.0887792779336,34.84867449926477,283.0
350.3856166879415,41.08424149294025,34.866014666043206,284.0
350.5401207590201,41.07975393197525,34.88318209202801,285.0
350.6930865592185,41.07531595073753,34.9001785768608,286.0
350.8445302760915,41.07092690492607,34.91700592018322,287.0
350.9944680971941,41.066586150239814,34.93366592163687,288.0
351.14291621008124,41.06229304237772,34.95016038086341,289.0
351.2898908008824,41.058046937124445,34.966491097348936,290.0
351.43540374570017,41.053847449465025,34.98265940039774,291.0
351.5794661788636,41.049694238993894,34.99866653839387,292.0
351.72209273426444,41.045586754845615,35.01451414148945,293.0
351.86329804579435,41.04152444615477,35.030203839836645,294.0
352.00309674734524,41.0375067620559,35.0457372635876,295.0
352.14150347280867,41.033533151683585,35.06111604289445,296.0
352.27853285607654,41.02960306417239,35.076341807909344,297.0
352.41419953104054,41.02571594865688,35.09141618878444,298.0
352.54851813159235,41.021871254271616,35.10634081567188,299.0
352.68150329162256,41.018068430151224,35.12111731872367,300.0
352.81316594889086,41.014307079214646,35.13574690745686,301.0
352.94351612783055,41.01058684238146,35.150230687448214,302.0
353.0725670803375,41.00690722628671,35.16457013157303,303.0
353.2003320583074,41.00326773756546,35.178766712706604,304.0
353.32682431363617,40.999667882852755,35.19282190372424,305.0
353.4520570982194,40.99610716878365,35.20673717750124,306.0
353.57604366395304,40.99258510199321,35.22051400691289,307.0
353.6987972627328,40.989101189116475,35.23415386483452,308.0
353.82033114645446,40.9856549367885,35.247658224141404,309.0
353.9406585670138,40.98224585164434,35.26102855770885,310.0
354.05978943925476,40.97887356965161,35.27426595312936,311.0
354.1777326211219,40.97553776773962,35.28737137597004,312.0
354.2945001239925,40.97223800062163,35.30034615588083,313.0
354.4101039602943,40.96897382297017,35.31319162263297,314.0
354.52455614245514,40.965744789457766,35.325909105997674,315.0
354.6378686829027,40.96255045475696,35.33849993574619,316.0
354.7500535940648,40.95939037354026,35.350965441649755,317.0
354.86112288836927,40.956264100480205,35.36330695347959,318.0
354.97108857824384,40.95317119024933,35.37552580100693,319.0
355.0799626761163,40.95011119752015,35.38762331400302,320.0
355.18775646722133,40.94708371577104,35.399600742919134,321.0
355.2944765869887,40.94408858661191,35.411458831020404,322.0
355.40013295986745,40.9411254761379,35.423198680327864,323.0
355.5047363802739,40.93819400401933,35.4348214877559,324.0
355.6082976426248,40.93529378992651,35.44632845021888,325.0
355.71082754133647,40.93242445352976,35.457720764631176,326.0
355.8123368708255,40.9295856144994,35.46899962790718,327.0
355.91283642550843,40.926776892505735,35.48016623696126,328.0
356.0123369998017,40.92399790721909,35.4912217887078,329.0
356.11084938812184,40.921248278309776,35.50216748006117,330.0
356.20838438488533,40.91852762544811,35.51300450793575,331.0
356.3049499832307,40.91583573798698,35.52373377935286,332.0
356.40055297128214,40.91317247827097,35.53435607663176,333.0
356.49520304177634,40.910537532702755,35.54487248267837,334.0
356.58890989268036,40.90793058736816,35.55528408093993,335.0
356.6816832219613,40.905351328353056,35.565591954863635,336.0
356.77353272758614,40.90279944174329,35.57579718789671,337.0
356.86446810752204,40.90027461362471,35.58590086348637,338.0
356.954499059736,40.89777653008316,35.59590406507983,339.0
357.0436352821951,40.8953048772045,35.6058078761243,340.0
357.1318864728664,40.89285934107458,35.615613380067,341.0
357.21926181208084,40.8904396282013,35.62532160273186,342.0
357.3057667558405,40.88804559202677,35.63493315535008,343.0
357.3914092791711,40.88567698661125,35.644448929570906,344.0
357.4761981126642,40.883333536206,35.65386990115319,345.0
357.5601419869113,40.88101496506228,35.66319704585583,346.0
357.64324963250397,40.87872099743135,35.67243133943769,347.0
357.7255297800339,40.876451357564484,35.68157375765767,348.0
357.80699116009265,40.87420576971294,35.690625276274616,349.0
357.8876425032717,40.87198395812798,35.69958687104742,350.0
357.9674925401627,40.86978564706086,35.70845951773498,351.0
358.0465500013572,40.86761056076285,35.71724419209615,352.0
358.12482193087953,40.86545842397608,35.72594165150784,353.0
358.20231431342563,40.863328961750994,35.734552516181864,354.0
358.27903496656626,40.861221898604576,35.74307764365632,355.0
358.3549917159843,40.85913695905147,35.751517892519686,356.0
358.4301923873625,40.857073867606296,35.759874121360454,357.0
358.50464480638385,40.855032348783695,35.768147188767124,358.0
358.5783567987311,40.85301212709829,35.77633795332817,359.0
358.65133619008714,40.85101292706472,35.78444727363208,360.0
358.72358968712837,40.849034526439134,35.792475890876915,361.0
358.79512356860005,40.84707672333833,35.80042450136817,362.0
358.8659451221401,40.84513926787673,35.808293907250224,363.0
358.9360616356764,40.843221910154966,35.816084910697874,364.0
359.00548039713686,40.84132440027365,35.823798313885895,365.0
359.07420869444934,40.83944648833342,35.831434918989075,366.0
359.1422538155416,40.83758792443489,35.838995528182195,367.0
359.20962304693643,40.83574845881897,35.84648094352154,368.0
359.2763223037266,40.83392797863067,35.85389185140298,369.0
359.34235726315137,40.83212639475896,35.86122891816283,370.0
359.4077346172205,40.83034351679247,35.86849289571876,371.0
359.4724610579438,40.82857915431985,35.87568453598842,372.0
359.53654327733113,40.82683311692973,35.88280459088946,373.0
359.5999879673922,40.82510521421076,35.88985381233954,374.0
359.66280182013685,40.82339525575157,35.89683295225632,375.0
359.7254924355587,40.821688982872544,35.903798993599025,376.0
359.78689556540945,40.820019097908876,35.91062123886828,377.0
359.8477277654673,40.818365479737665,35.917380126308025,378.0
359.9079890357322,40.8167281283589,35.92407565591826,379.0
359.96767937620416,40.81510704377259,35.93070782769898,380.0
360.02679878688315,40.81350222597874,35.93727664165019,381.0
360.08534726776924,40.81191367497733,35.9437820977719,382.0
360.14332481886237,40.81034139076838,35.9502241960641,383.0
360.20073156822184,40.80878536771067,35.95660294993854,384.0
360.2575760495988,40.80724522987943,35.96291925314277,385.0
360.31386341853977,40.805720750164966,35.969173645621844,386.0
360.3695936750447,40.80421192856728,35.97536612737576,387.0
360.4247668191136,40.80271876508637,35.98149669840452,388.0
360.4793828507464,40.80124125972224,35.98756535870812,389.0
360.5334506170824,40.79977913265181,35.99357308636169,390.0
360.58698968075754,40.7983317651353,35.99952204406748,391.0
360.6400007493361,40.796899134793435,36.00541231004862,392.0
360.692483822818,40.795481241626184,36.01124388430512,393.0
360.74443890120335,40.794078085633565,36.01701676683695,394.0
360.7957655928615,40.79269254223772,36.02271974029783,395.0
360.84674080826846,40.79131668015483,36.02838374552106,396.0
360.8971953408001,40.78995534580956,36.033989876057056,397.0
360.94713432926545,40.788608392015874,36.03953870609513,398.0
360.99656291247356,40.78727567158776,36.04503080982457,399.0
361.0454862403363,40.78595703701698,36.05046676266462,400.0
361.0939124214643,40.78465225493834,36.055847467783714,401.0
361.1418493996042,40.78336109677071,36.06117381008752,402.0
361.18930302208406,40.782083394767916,36.06644644225136,403.0
361.2362791362317,40.78081898118377,36.0716660169506,404.0
361.28278358937513,40.779567688272095,36.07683318686056,405.0
361.3288222288424,40.7783293482867,36.08194860465659,406.0
361.3744009019614,40.77710379348139,36.087012923014015,407.0
361.41952545606017,40.775890856109996,36.092026794608195,408.0
361.46420173846667,40.77469036842633,36.09699087211445,409.0
361.50843559650883,40.773502162684196,36.10190580820814,410.0
361.55223287751465,40.77232607113743,36.10677225556458,411.0
361.5955994288121,40.771161926039824,36.111590866859125,412.0
361.63854109772916,40.77000955964521,36.11636229476711,413.0
361.6810637315938,40.7688688042074,36.12108719196387,414.0
361.7231686908837,40.76773961369682,36.1257657055483,415.0
361.7648535332337,40.766622045245164,36.130397554116435,416.0
361.80612238832487,40.765515977701554,36.13498319679989,417.0
361.84697948701483,40.76442128717045,36.139523104130774,418.0
361.88742906016137,40.76333784975631,36.144017746641225,419.0
361.9274753386222,40.76226554156361,36.14846759486337,420.0
361.9671225532549,40.7612042386968,36.152873119329314,421.0
362.0063749349173,40.760153817260345,36.1572347905712,422.0
362.045236714467,40.75911415335871,36.16155307912115,423.0
362.0837121227618,40.75808512309635,36.16582845551129,424.0
362.1218053906594,40.75706660257773,36.17006139027374,425.0
362.1595207490174,40.756058467907316,36.174252353940616,426.0
362.1968624286936,40.75506059518957,36.17840181704406,427.0
362.2338346605456,40.75407286052895,36.182510250116195,428.0
362.27044074983604,40.75309516444312,36.186578015858885,429.0
362.306681662315,40.75212746915599,36.19060520442477,430.0
362.3425608413125,40.7511696715436,36.194592194600354,431.0
362.3780819498508,40.750221662687466,36.19853939076588,432.0
362.41324865095197,40.7492833336691,36.202447197301616,433.0
362.4480646076381,40.748354575570005,36.206316018587785,434.0
362.4825334829314,40.74743527947171,36.210146259004645,435.0
362.5166589398539,40.74652533645572,36.21393832293245,436.0
362.5504446414279,40.74562463760355,36.21769261475143,437.0
362.58389425067526,40.744733073996706,36.22140953884185,438.0
362.61701143061833,40.743850536716714,36.22508949958394,439.0
362.64979984427913,40.74297691684508,36.22873290135796,440.0
362.6822631546798,40.74211210546332,36.23234014854415,441.0
362.71440502484245,40.74125599365294,36.235911645522755,442.0
362.7462287471225,40.740408482518035,36.239447755503704,443.0
362.77773527878827,40.73956953630183,36.24294858233654,444.0
362.8089273577982,40.738739071098905,36.246414427653754,445.0
362.8398081801198,40.73791699061962,36.2498456439594,446.0
362.87038094172067,40.73710319857432,36.2532425837575,447.0
362.9006488385684,40.73629759867333,36.25660559955211,448.0
362.9306150666305,40.73550009462703,36.25993504384726,449.0
362.96028282187456,40.73471059014573,36.263231269147,450.0
362.98965530026817,40.7339289889398,36.26649462795535,451.0
363.0187356977789,40.73315519471958,36.26972547277638,452.0
363.04752721037426,40.7323891111954,36.272924156114115,453.0
363.0760330340219,40.731630642077626,36.276091030472585,454.0
363.10425636468943,40.73087969107659,36.27922644835585,455.0
363.1322003983443,40.730136161902635,36.28233076226794,456.0
363.15986826375416,40.72939996595226,36.285404320021975,457.0
363.1872616461876,40.72867117972543,36.28844736866728,458.0
363.2143825291679,40.72794984560855,36.29146017607288,459.0
363.2412333268519,40.72723595673332,36.294443040168346,460.0
363.26781645339673,40.726529506231415,36.297396258883225,461.0
363.2941344609642,40.725830445970495,36.30032012737366,462.0
363.3201903266911,40.72513860074876,36.30321493225534,463.0
363.34598674111135,40.724453881059944,36.30608096590361,464.0
363.37152636473775,40.72377620637427,36.308918521297166,465.0
363.39681185752187,40.723105496085246,36.31172789130937,466.0
363.4218457072574,40.722441646053895,36.31450933650079,467.0
363.4466303577166,40.72178454612388,36.3172631091695,468.0
363.47116835352347,40.72113409992442,36.319989480542695,469.0
363.49546223930207,40.72049021108475,36.322688721847605,470.0
363.5195429272769,40.71985201570783,36.32536426438106,471.0
363.5433398285631,40.71922147338771,36.32800826684452,472.0
363.5669072672932,40.718597109002815,36.330626778432936,473.0
363.5902452434672,40.71797892255314,36.33321979914631,474.0
363.6133537570852,40.71736691403868,36.335787328984644,475.0
363.63623459023876,40.71676104011102,36.338329568418956,476.0
363.6588907225546,40.716161228292314,36.34084685263336,477.0
363.6813222005004,40.71556747745228,36.3433391868551,478.0
363.7035290240762,40.71497978759091,36.34580657108416,479.0
363.7255120294292,40.71439813427588,36.34824909762357,480.0
363.7472784852708,40.71382230511456,36.35066756887264,481.0
363.76883007646256,40.71325225087509,36.353062170824685,482.0
363.7901668030046,40.71268797155746,36.35543290347972,483.0
363.81128866489684,40.712129467161674,36.35777976683774,484.0
363.83218521874744,40.711577034855104,36.36010160467301,485.0
363.85290051337734,40.71102942122579,36.36240329378999,486.0
363.87340507980707,40.71048746481538,36.36468157157126,487.0
363.89370102241645,40.70995110574363,36.36693667100033,488.0
363.91379063762616,40.709420279060076,36.36916884642694,489.0
363.93367716353004,40.708894894952486,36.37137845697019,490.0
363.9533630222546,40.70837488515158,36.3735657709657,491.0
363.97285047571296,40.70786018561794,36.37573103892392,492.0
363.9921417858181,40.707350732312165,36.377874511355294,493.0
364.01123921448306,40.706846461194864,36.379996438770306,494.0
364.030145023621,40.706347308226626,36.382097071679404,495.0
364.0488614751449,40.70585320936805,36.38417666059305,496.0
364.06739083096784,40.705364100579736,36.3862354560217,497.0
364.0857353530029,40.70487991782228,36.388273708475815,498.0
