Cdc25_active_total_3_task1,MPF_1_task1,Wee1_2_task1,_1_task1
1.4709533439475486e-07,3.755176283396093e-07,0.06499947941468574,320.0
1.4605014099043654e-07,3.7215164891485615e-07,0.06579947051940578,324.0
1.4506266004403374e-07,3.689652313782345e-07,0.06659946159372411,328.0
1.4413194820340073e-07,3.6595225034295197e-07,0.06739945263511612,332.0
1.4325701169122726e-07,3.631093089544699e-07,0.06819944364124042,336.0
1.4243696681854572e-07,3.604321831763536e-07,0.06899943460961519,340.0
1.4167100651588917e-07,3.57916502913202e-07,0.06979942553767592,344.0
1.4095834551799963e-07,3.5555892702097276e-07,0.07059941642288388,348.0
1.4029825965209783e-07,3.5335629686006793e-07,0.0713994072626424,352.0
1.3969009931209428e-07,3.513052538421391e-07,0.07219939805426771,356.0
1.3913328208644701e-07,3.494024029923394e-07,0.07299938879499862,360.0
1.3862726163751824e-07,3.4764492281599673e-07,0.07379937948204796,364.0
1.3817154733093897e-07,3.4603014480073924e-07,0.07459937011256619,368.0
1.3776571017913177e-07,3.445554915922498e-07,0.07539936068364127,372.0
1.3740934237856547e-07,3.432190726742881e-07,0.0761993511923324,376.0
1.3710207842788e-07,3.420193677070646e-07,0.07699934163565247,380.0
1.3684363957775569e-07,3.409544104256955e-07,0.07779933201048991,384.0
1.3663377961763318e-07,3.400227257402726e-07,0.07859932231369071,388.0
1.3647229613141337e-07,3.392231211018566e-07,0.07939931254203543,392.0
1.363590591164317e-07,3.3855419048861644e-07,0.08019930269218345,396.0
1.3629398402547114e-07,3.3801473187601244e-07,0.08099929276072425,400.0
1.3627702696631402e-07,3.376039190665945e-07,0.08179928274417352,404.0
1.363081963961248e-07,3.3732102752764316e-07,0.08259927263895192,408.0
1.363875556409146e-07,3.371653766228185e-07,0.08339926244137016,412.0
1.3651520291963142e-07,3.371367792793013e-07,0.08419925214763825,416.0
1.3669130229901994e-07,3.3723484975337876e-07,0.08499924175389519,420.0
1.3691606375576387e-07,3.37459447196791e-07,0.08579923125618238,424.0
1.3718974788460702e-07,3.3781057131599055e-07,0.08659922065045006,428.0
1.3751266456900822e-07,3.382887603540725e-07,0.08739920993230034,432.0
1.378851758525882e-07,3.3889423143137994e-07,0.08819919909754219,436.0
1.3830769381267782e-07,3.396275171668189e-07,0.08899918814178041,440.0
1.3878068110079632e-07,3.4048930386836316e-07,0.08979917706052018,444.0
1.3930469373052165e-07,3.4148033523759206e-07,0.09059916584876346,448.0
1.3988030682060648e-07,3.4260157941419437e-07,0.09139915450170935,452.0
1.4050814290991547e-07,3.438541652801273e-07,0.09219914301448709,456.0
1.4118888527140282e-07,3.4523935250917116e-07,0.09299913138203043,460.0
1.419233148899442e-07,3.467586525379121e-07,0.09379911959882307,464.0
1.427122671703585e-07,3.484137295889448e-07,0.09459910765921638,468.0
1.4355658545732553e-07,3.5020629440523434e-07,0.09539909555777054,472.0
1.4445719242754604e-07,3.5213826747128653e-07,0.09619908328873059,476.0
1.4541510934497683e-07,3.542117313929336e-07,0.09699907084597793,480.0
1.464314906491974e-07,3.5642893535106876e-07,0.09779905822285208,484.0
1.4750741559161177e-07,3.587922682718984e-07,0.09859904541322445,488.0
1.4864407891792e-07,3.6130428337997216e-07,0.0993990324105157,492.0
1.4984275434509672e-07,3.6396773843771174e-07,0.10019901920789431,496.0
1.5110495421931567e-07,3.667860376510812e-07,0.10099900579755064,500.0
1.5243202907930708e-07,3.697621233298434e-07,0.10179899217251752,504.0
1.5382548103061898e-07,3.7289934325360834e-07,0.10259897832524556,508.0
1.5528688161947352e-07,3.762012233607957e-07,0.10339896424797648,512.0
1.5681810478923108e-07,3.7967179992555277e-07,0.10419894993176566,516.0
1.5842086361737263e-07,3.83314958982474e-07,0.10499893536842594,520.0
1.6009699418984736e-07,3.871348411082685e-07,0.10579892054933653,524.0
1.6184843012832878e-07,3.9113580509970496e-07,0.10659890546554986,528.0
1.636774012034528e-07,3.9532300020531713e-07,0.10739889010702594,532.0
1.6558612362045604e-07,3.997015120715327e-07,0.10819887446383525,536.0
1.675767967653553e-07,4.0427635377009014e-07,0.10899885852617146,540.0
1.6965178140990861e-07,4.0905295720772266e-07,0.10979884228365923,544.0
1.7181370443325242e-07,4.140372598178488e-07,0.11059882572498068,548.0
1.7406540217490036e-07,4.1923561414985094e-07,0.11139880883808466,552.0
1.76409499100676e-07,4.246541154042324e-07,0.11219879161174262,556.0
1.7884886511044153e-07,4.302993313127622e-07,0.11299877403385991,560.0
1.813865307601662e-07,4.3617825198910233e-07,0.11379875609179421,564.0
1.840259070976693e-07,4.422990039327373e-07,0.11459873777156693,568.0
1.8677028317566372e-07,4.486692180029145e-07,0.11539871905966582,572.0
1.8962322298564294e-07,4.5529711864044493e-07,0.11619869994160874,576.0
1.9258849257873578e-07,4.6219122169412134e-07,0.11699868040220107,580.0
1.956699474614473e-07,4.6936050679819e-07,0.1177986604259727,584.0
1.988717095372504e-07,4.7681464881143355e-07,0.11859863999652982,588.0
2.0219806090936232e-07,4.84563683003408e-07,0.11939861909692907,592.0
2.0565341862159955e-07,4.926178904090736e-07,0.12019859770976364,596.0
2.0924261035096e-07,5.009881618645015e-07,0.12099857581626244,600.0
2.129704938099395e-07,5.096857414535832e-07,0.12179855339752257,604.0
2.1684218896225616e-07,5.187224607682896e-07,0.12259853043375189,608.0
2.2086324063736032e-07,5.281115881560303e-07,0.12339850690369703,612.0
2.2503921201614035e-07,5.378660031072815e-07,0.12419848278605529,616.0
2.293760489720855e-07,5.479995690743543e-07,0.12499845805820901,620.0
2.3388008593711238e-07,5.585269433066975e-07,0.12579843269620616,624.0
2.3855772637627675e-07,5.694631152833956e-07,0.1265984066758669,628.0
2.4341590238106737e-07,5.808242474716047e-07,0.12739837997122483,632.0
2.484618432595281e-07,5.926271975958105e-07,0.12819835255530188,636.0
2.5370294487350515e-07,6.048892181494169e-07,0.12899832440053974,640.0
2.591473183589576e-07,6.176291086353397e-07,0.12979829547698807,644.0
2.6480317073346176e-07,6.308659619540299e-07,0.13059826575434938,648.0
2.706791118098173e-07,6.446198142480334e-07,0.13139823520096383,652.0
2.767845293702034e-07,6.589127439075e-07,0.13219820378255134,656.0
2.8312881933644575e-07,6.737666350706117e-07,0.1329981714647915,660.0
2.897220393009675e-07,6.892049027064166e-07,0.1337981382111468,664.0
2.9657498762502476e-07,7.052524827388287e-07,0.13459810398261518,668.0
3.03698529957732e-07,7.219346919386714e-07,0.13539806873992616,672.0
3.11104429413726e-07,7.392791769240603e-07,0.13619803244081485,676.0
3.1880502683993305e-07,7.573150432612995e-07,0.13699799504107613,680.0
3.268129213238221e-07,7.760717688443137e-07,0.13779795649562523,684.0
3.351419910068022e-07,7.955809860430017e-07,0.1385979167552071,688.0
3.4380634002744187e-07,8.158753457390479e-07,0.13939787576975005,692.0
3.528206948657758e-07,8.369890371289699e-07,0.14019783348710063,696.0
3.622012106176745e-07,8.589614654330492e-07,0.14099778985032893,700.0
3.719640453342422e-07,8.818303298685786e-07,0.14179774480251242,704.0
3.821265399867637e-07,9.056358336172545e-07,0.1425976982828564,708.0
3.9270755534060725e-07,9.304190600197378e-07,0.14339765022573256,712.0
4.037259048035469e-07,9.562236577872174e-07,0.14419760056545514,716.0
4.152017704993719e-07,9.830974824209086e-07,0.14499754923184882,720.0
4.2715657439885377e-07,1.011094563255979e-06,0.14579749615057436,724.0
4.3961277381281134e-07,1.0402668945213782e-06,0.14659744124401092,728.0
4.5259408591536807e-07,1.0706690671752303e-06,0.1473973844304111,732.0
4.661255869694029e-07,1.1023579989408322e-06,0.1481973256236737,736.0
4.802335477673021e-07,1.1353926710911998e-06,0.1489972647337959,740.0
4.949457477189872e-07,1.1698397859372333e-06,0.14979720166573843,744.0
5.102912386282298e-07,1.2057667666193148e-06,0.15059713632038046,748.0
5.263009185807754e-07,1.2432464095080026e-06,0.1513970685925775,752.0
5.430070965731193e-07,1.2823544676426698e-06,0.15219699837263262,756.0
5.604442353466954e-07,1.323169833540817e-06,0.15299692554402597,760.0
5.786483709851542e-07,1.3657772203295266e-06,0.1537968499850324,764.0
5.976576626443883e-07,1.4102672291285964e-06,0.15459677156706603,768.0
6.175124890655695e-07,1.4567320149828748e-06,0.15539669015458266,772.0
6.382554332094949e-07,1.5052680046153148e-06,0.15619660560500215,776.0
6.599314209812515e-07,1.5559844479156858e-06,0.15699651776790904,780.0
6.825875945143375e-07,1.608993371357583e-06,0.1577964264858854,784.0
7.062747647824962e-07,1.6644043411174827e-06,0.15859633159039116,788.0
7.310457309461423e-07,1.7223384971975584e-06,0.15939623290617858,792.0
7.569565161467886e-07,1.7829352994134164e-06,0.16019613024732388,796.0
7.840661214296216e-07,1.8463325009027761e-06,0.16099602341878075,800.0
8.124375257928119e-07,1.9126738222740283e-06,0.16179591221302753,804.0
8.421368206596302e-07,1.9821154615628404e-06,0.1625957964125078,808.0
8.732342013642926e-07,2.0548230798792005e-06,0.16339567578675682,812.0
9.058042276219777e-07,2.1309657084069194e-06,0.164195550091872,816.0
9.399256461220082e-07,2.210720257955911e-06,0.1649954190708709,820.0
9.75682030686983e-07,2.2942869585022144e-06,0.1657952824511492,824.0
1.013161120685499e-06,2.3818709391071765e-06,0.16659513994719127,828.0
1.0524569352534018e-06,2.473690758439139e-06,0.16739499125379245,832.0
1.0936679110133172e-06,2.569977068115303e-06,0.1681948360518811,836.0
1.1368998144365227e-06,2.6709740639736262e-06,0.16899467399985402,840.0
1.1822635496756334e-06,2.7769400960971824e-06,0.16979450473989285,844.0
1.229877706204349e-06,2.8881522314753597e-06,0.17059432789039686,848.0
1.279867518696563e-06,3.004899854747532e-06,0.17139414304922845,852.0
1.3323662758747626e-06,3.127489289187394e-06,0.172193949789415,856.0
1.3875152853783875e-06,3.25625344672395e-06,0.17299374765886036,860.0
1.445463751669183e-06,3.3915443562002323e-06,0.17379353618100252,864.0
1.5063724057746578e-06,3.5337284292712113e-06,0.17459331484458449,868.0
1.5704093734251606e-06,3.683194851772784e-06,0.17539308311514895,872.0
1.6377555834478724e-06,3.84036441712684e-06,0.17619284041881164,876.0
1.7086009153104144e-06,4.005677735126525e-06,0.1769925861542078,880.0
1.7831491235046662e-06,4.179616331906624e-06,0.17779231967710737,884.0
1.8616152711939724e-06,4.362678232305015e-06,0.17859204030915835,888.0
1.9442305679199417e-06,4.5553871399584725e-06,0.1793917473235804,892.0
2.0312386136779625e-06,4.758321637530589e-06,0.18019143995457187,896.0
2.122898637935685e-06,4.972108914756796e-06,0.18099111738840512,900.0
2.219489682422636e-06,5.197369777254931e-06,0.1817907787536108,904.0
2.3213066308772087e-06,5.4347638857953786e-06,0.18259042313053897,908.0
2.4286647670939884e-06,5.685043531448181e-06,0.18339004953555152,912.0
2.541896263883981e-06,5.948977496251517e-06,0.1841896569348786,916.0
2.6613596706582654e-06,6.227415503113605e-06,0.18498924421463422,920.0
2.7874321716781868e-06,6.521240520462303e-06,0.185788810204743,924.0
2.920522087951993e-06,6.8313740795166605e-06,0.18658835364293844,928.0
3.061059687355976e-06,7.158820835641798e-06,0.18738787319998965,932.0
3.2095075119844303e-06,7.504675363753392e-06,0.18818736745021694,936.0
3.3663571085500267e-06,7.870071666499154e-06,0.18898683488094886,940.0
3.53213294559309e-06,8.256217704180892e-06,0.1897862738808794,944.0
3.7073983851276536e-06,8.664426589666363e-06,0.19058568272347465,948.0
3.892749317265283e-06,9.096082350011412e-06,0.19138505958483673,952.0
4.088829596177704e-06,9.552673179512731e-06,0.19218440249744737,956.0
4.296316929732571e-06,1.003576987573253e-05,0.19298370939317783,960.0
4.515947521624391e-06,1.05470876395681e-05,0.19378297803102368,964.0
4.748497076066014e-06,1.1088424100360652e-05,0.19458220605225776,968.0
4.9948065336276894e-06,1.166171412438076e-05,0.1953813909064695,972.0
5.255765226579465e-06,1.226903180223719e-05,0.19618052989854798,976.0
5.532329956669067e-06,1.29126342370196e-05,0.19697962013329803,980.0
5.825525177307975e-06,1.3594853986289181e-05,0.19777865851903964,984.0
6.136446614856461e-06,1.4318160340349392e-05,0.19857764175499612,988.0
6.466261334556229e-06,1.508535878139378e-05,0.1993765663257802,992.0
6.816225056820013e-06,1.58994381866075e-05,0.20017542845595393,996.0
7.187687121643484e-06,1.676345617773114e-05,0.2009742240985892,1000.0
7.582091200841336e-06,1.768072292996789e-05,0.20177294892969178,1004.0
8.000982948497803e-06,1.8654820434903166e-05,0.20257159832569333,1008.0
8.446019278956485e-06,1.9689601681697704e-05,0.20337016733742008,1012.0
8.918977320965325e-06,2.078920001957114e-05,0.20416865066466658,1016.0
9.421763067113848e-06,2.1958042993863297e-05,0.2049670426314608,1020.0
9.956423093439884e-06,2.3200872552757754e-05,0.20576533715252254,1024.0
1.0525154011802687e-05,2.4522778354497483e-05,0.2065635277057832,1028.0
1.113031399199215e-05,2.5929227354156286e-05,0.20736160729923897,1032.0
1.1774435466749052e-05,2.7426092079577932e-05,0.2081595684345607,1036.0
1.2460239463153e-05,2.901968266456127e-05,0.2089574030660617,1040.0
1.3190652253968509e-05,3.071678488991964e-05,0.2097551025530132,1044.0
1.3968811340194508e-05,3.252467344043303e-05,0.21055265764252432,1048.0
1.479810657885111e-05,3.445120781912373e-05,0.2113500583517068,1052.0
1.5682147383532055e-05,3.6504756699384475e-05,0.21214729406162622,1056.0
1.6624852529951465e-05,3.869440626226088e-05,0.21294435326005295,1060.0
1.763040439809684e-05,4.102985414963975e-05,0.21374122367274526,1064.0
1.8703334233104843e-05,4.352160649118357e-05,0.21453789202015222,1068.0
1.9848502813526465e-05,4.6180934284035216e-05,0.21533434407174945,1072.0
2.107115386659335e-05,4.9019996909768914e-05,0.21613056449344945,1076.0
2.237692988906858e-05,5.2051878860732074e-05,0.2169265368023071,1080.0
2.3771906032323307e-05,5.529066856061151e-05,0.21772224326917966,1084.0
2.526263183038719e-05,5.875155542878724e-05,0.21851766479966908,1088.0
2.685615322596752e-05,6.245088099568152e-05,0.21931278087073208,1092.0
2.8560079591721395e-05,6.640629495113138e-05,0.22010756933899409,1096.0
3.0382596021309863e-05,7.063678362184032e-05,0.2209020064052771,1100.0
3.2332547124437276e-05,7.516286551402094e-05,0.22169606637394593,1104.0
3.441945528811405e-05,8.000663347830689e-05,0.22248972160069627,1108.0
3.665360625891855e-05,8.519195465918211e-05,0.22328294224555437,1112.0
3.904608686473621e-05,9.074455822820215e-05,0.22407569616472173,1116.0
4.160886542873657e-05,9.669222324076507e-05,0.22486794867802018,1120.0
4.435486130464388e-05,0.00010306494112197233,0.22565966236768323,1124.0
4.72980080329297e-05,0.00010989506302300754,0.2264507968962069,1128.0
5.045337169188852e-05,0.00011721757742188792,0.22724130866077658,1132.0
5.3837187679100945e-05,0.0001250701953050796,0.2280311506889873,1136.0
5.746702472541022e-05,0.00013349373588922918,0.22882027215629977,1140.0
6.13618226188302e-05,0.00014253221391373518,0.22960861827945342,1144.0
6.554207204958191e-05,0.00015223326344046084,0.23039612978368706,1148.0
7.002988049515005e-05,0.00016264829178984326,0.23118274271190453,1152.0
7.484915109093475e-05,0.0001738329016249875,0.23196838789204388,1156.0
8.002570181267165e-05,0.00018584717201003604,0.2327529905825167,1160.0
8.558741736097047e-05,0.0001987560165258553,0.23353647002085634,1164.0
9.156446118084357e-05,0.000212629687383604,0.23431873877658732,1168.0
9.798936784369981e-05,0.00022754399077847036,0.23509970248653012,1172.0
0.00010489735701414695,0.0002435810380919697,0.23587925887706607,1176.0
0.0001123264104136455,0.0002608294236597693,0.2366572975503475,1180.0
0.00012031762898469853,0.0002793850836706541,0.2374336988530178,1184.0
0.00012891535025397172,0.0002993515708510048,0.23820833353281695,1188.0
0.00013816751346964833,0.0003208409350086453,0.2389810615659689,1192.0
0.00014812585226393662,0.0003439741931428554,0.23975173154666152,1196.0
0.00015884622345053176,0.0003688821250405678,0.24052017962581634,1200.0
0.00017038895357556014,0.0003957060972774044,0.24128622835578245,1204.0
0.00018281907407662602,0.00042459864129570175,0.2420496859567732,1208.0
0.00019620682598732705,0.00045572473235732156,0.24281034451426056,1212.0
0.00021062784248587746,0.0004892621846569311,0.24356797947041176,1216.0
0.00022616374596686595,0.0005254031609751007,0.24432234737002914,1220.0
0.00024290236367064473,0.0005643547070093852,0.24507318522843508,1224.0
0.00026093832902258733,0.0006063403075032911,0.24582020815042155,1228.0
0.0002803733926722679,0.0006516006168668593,0.24656310825205052,1232.0
0.0003013169783471745,0.0007003949098350941,0.24730155239947565,1236.0
0.00032388661285753556,0.0007530022662901575,0.2480351803630787,1240.0
0.00034820839785049227,0.0008097227469394197,0.2487636030128126,1244.0
0.00037441755041600644,0.000870878916367637,0.24948639934633185,1248.0
0.00040265880837541567,0.0009368168552341283,0.25020311530156397,1252.0
0.00043308696514706135,0.0010079079446319735,0.25091325987439617,1256.0
0.0004658672992861589,0.0010845498007585979,0.2516163038853329,1260.0
0.0005011759800743529,0.0011671678114008664,0.252311675932737,1264.0
0.000539200492403706,0.001256216352035338,0.25299876062255516,1268.0
0.0005801399068508657,0.0013521800647039997,0.25367689472389854,1272.0
0.0006242051270228607,0.0014555746854920779,0.2543453645765507,1276.0
0.0006716191779832833,0.0015669482991395802,0.25500340277102956,1280.0
0.0007226168053963358,0.0016868815473118095,0.25565018465299805,1284.0
0.0007774451527169611,0.0018159891926452195,0.25628482562776345,1288.0
0.0008363623353321783,0.001954918267542761,0.256906377168424,1292.0
0.0008996382965280128,0.0021043504124909312,0.25751382417336766,1296.0
0.0009675525265936232,0.002264998660977279,0.25810608153361114,1300.0
0.0010403945856052475,0.0024376085394833906,0.25868199119143165,1304.0
0.0011184613259547353,0.0026229535730659336,0.2592403195097293,1308.0
0.0012020561898699184,0.00282183518535262,0.2597797548104502,1312.0
0.0012914867122100545,0.003035078538676262,0.2602989051107172,1316.0
0.0013870612163690034,0.0032635255109651636,0.2607962977991023,1320.0
0.0014890878727607288,0.0035080345535712766,0.2612703762642085,1324.0
0.0015978676246145324,0.0037694688368424614,0.26171950340594347,1328.0
0.0017136946630075243,0.004048695719595636,0.2621419572321682,1332.0
0.0018368467166773102,0.004346565134966461,0.2625359399502323,1336.0
0.0019675848557998794,0.004663914358286195,0.26289957277425385,1340.0
0.0021061432496689804,0.005001547137880085,0.2632309076126449,1344.0
0.0022527268636078302,0.005360226213582838,0.2635279267992721,1348.0
0.002407502384088628,0.005740655780474671,0.26378855428769343,1352.0
0.0025705927515404818,0.006143468844879369,0.26401066417939356,1356.0
0.0027420704005072425,0.006569213158175697,0.2641920871054776,1360.0
0.0029219495452782254,0.007018332472670563,0.26433063297930176,1364.0
0.0031101808225761475,0.007491156177657979,0.264424089522662,1368.0
0.0033066449082879003,0.007987880093674696,0.26447025694892257,1372.0
0.003511146415193192,0.008508554879464674,0.2644669469316411,1376.0
0.0037234120960430374,0.009053073665294481,0.26441201842026346,1380.0
0.003943084889614999,0.009621160120773466,0.26430338360369016,1384.0
0.004169725747267094,0.010212363267452711,0.2641390396548565,1388.0
0.004402812485604407,0.010826053183150164,0.263917083035696,1392.0
0.004641740157533539,0.011461415158226329,0.2636357345102137,1396.0
0.004885836034879156,0.012117470446924072,0.2632933585656026,1400.0
0.005134349228917224,0.012793054534552631,0.2628884842748865,1404.0
0.005386478653248149,0.013486873104852203,0.2624198197939395,1408.0
0.005641364007823323,0.014197471794705456,0.26188627566293066,1412.0
0.005898118888496433,0.01492330050611125,0.26128696703733756,1416.0
0.006155825405794728,0.015662701665289647,0.2606212371952181,1420.0
0.0064135651206834515,0.016413970874825715,0.2598886509879104,1424.0
0.006670422308810271,0.01717536295013533,0.2590890085080806,1428.0
0.006925506554808744,0.01794513959563923,0.25822234017826307,1432.0
0.007177962867708505,0.018721594488063306,0.25728889610973127,1436.0
0.007426988400640766,0.019503084875301092,0.2562891566668408,1440.0
0.0076718394179174105,0.02028806066385255,0.2552237911673686,1444.0
0.007911849598701594,0.02107509543298019,0.2540936798250564,1448.0
0.00814642607059684,0.02186289833679616,0.25289985903543666,1452.0
0.008375069077508183,0.02265034996752378,0.2516435360434346,1456.0
0.008597360491153514,0.023436497132977765,0.2503260409055196,1460.0
0.008812977905553647,0.024220581989833474,0.24894882549837558,1464.0
0.009021684051262562,0.025002033790654445,0.24751342809587465,1468.0
0.009223327358776052,0.025780473995914002,0.24602145965542555,1472.0
0.009417840627965588,0.026555723254086276,0.2444745786615643,1476.0
0.009605226977077932,0.02732777112859795,0.24287447448214994,1480.0
0.009785565562775803,0.028096803825888465,0.24122284386441803,1484.0
0.009958982456541827,0.028863158598873864,0.23952138268426604,1488.0
0.01012566307763051,0.029627338750248058,0.23777175977141332,1492.0
0.010285832449412082,0.03038996428668189,0.23597561685913454,1496.0
0.010439754506583607,0.031151788605425963,0.2341345448873254,1500.0
0.010587725266745248,0.03191366090725136,0.23225008509225722,1504.0
0.010730058720779067,0.03267654065223634,0.23032371635319354,1508.0
0.01086708225762209,0.033441476607419154,0.2283568501907462,1512.0
0.010999133624677363,0.03420958327201344,0.2263508335753816,1516.0
0.011126549650399529,0.03498204028579044,0.22430693327898218,1520.0
0.01124966972516869,0.03576006249148207,0.22222635024239357,1524.0
0.01136882301666347,0.03654490313084845,0.22011020454784133,1528.0
0.011484334427729849,0.037337851047607576,0.21795955175756157,1532.0
0.011596513544538879,0.03814021331010413,0.21577537230857485,1536.0
0.01170565750522444,0.038953334698421486,0.21355858618758106,1540.0
0.011812047482941328,0.03977856811882459,0.2113100475367749,1544.0
0.011915948680737818,0.04061728499797696,0.209030553651649,1548.0
0.012017610602446853,0.04147086449751766,0.2067208461968606,1552.0
0.012117264557581636,0.0423406922142593,0.2043816155304219,1556.0
0.01221512621554606,0.04322817724527239,0.20201350799168039,1560.0
0.012311392802223783,0.044134733452177846,0.1996171271809636,1564.0
0.012406244810522696,0.04506180937565664,0.1971930435010824,1568.0
0.012499845720577864,0.04601086616697731,0.1947417948718933,1572.0
0.01259234462504785,0.04698338683173267,0.19226389330285126,1576.0
0.012683875199129665,0.047980878457996624,0.18975982827145627,1580.0
0.012774558760176009,0.049004868338263174,0.18723007040757736,1584.0
