Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
416.0,3.371367792793013e-07,0.08419925214763825,1.3651520291963142e-07,1.3651520291694903e-07,2.6823973860140837e-18,0.0041618634847726075,2.67695300964499e-23,1.9112916981229898e-93,10.0000000000935,2.735780770420064e-20,0.0,0.10000000000910289,3.3713655324362887e-09,0.20800066949071844,1.0000000000000002,0.0,2.5290244622448724e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.6092037400274006e-101,2.6823973860140838e-20,1.3651520291694903e-09,1.4031172510563663e-09,9.024993159537443e-30,2.6823973860140838e-20,7.954535127167102e-97,0.0,1.00000000000935,1.0,0.0,2.6769530096700197e-20,0.0,0.01,0.01000000000091029,3.3713677930999052e-09,3.3713655324362887e-09,2.8395253602944616e-08,2.8386664686780554e-08,1.1366120794282032e-15,0.0005,0.0,1.9112916981229898e-92,0.0,0.0,0.0,0.0,0.0002,2.8386664686780556e-09,2.5290244622448726e-10,2.5290244622448727e-09,2.735780770420064e-20,1e-05
420.0,3.3723484975337876e-07,0.08499924175389519,1.3669130229901994e-07,1.3669130229654404e-07,2.4759005853065522e-18,0.004201863308673228,2.4661641986405506e-23,3.2498582608940457e-93,10.00000000058971,2.524204539148924e-20,0.0,0.10000000001209745,3.372032597224215e-09,0.21000066939197637,1.0000000000000002,0.0,2.5521762725995273e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.442273579607889e-101,2.475900585306552e-20,1.3669130229654404e-09,1.4170147415846509e-09,8.316765129957078e-30,2.475900585306552e-20,1.3655460184839277e-96,0.0,1.000000000058971,1.0,0.0,2.4661641987859825e-20,0.0,0.01,0.010000000001209746,3.372348497941756e-09,3.372032597224215e-09,2.8705264982855186e-08,2.866470652202596e-08,1.1372734388818396e-15,0.0005,0.0,3.2498582608940453e-92,0.0,0.0,0.0,0.0,0.0002,2.8664706522025964e-09,2.5521762725995276e-10,2.5521762725995275e-09,2.524204539148924e-20,1e-05
424.0,3.37459447196791e-07,0.08579923125618238,1.3691606375576387e-07,1.3691606375347858e-07,2.285286373319442e-18,0.00424186308391177,2.2755629372473837e-23,3.16087247370196e-93,10.000000000954746,2.329612265769848e-20,0.0,0.10000000001346837,3.3739624193334287e-09,0.21200066916544458,1.0000000000000002,0.0,2.5762750766104465e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.327742171259931e-101,2.285286373319442e-20,1.3691606375347859e-09,1.4314567713813412e-09,7.679102108650081e-30,2.285286373319442e-20,1.3407988259149222e-96,0.0,1.0000000000954745,1.0,0.0,2.275562937464642e-20,0.0,0.01,0.010000000001346838,3.374594472422413e-09,3.3739624193334287e-09,2.9026297135720615e-08,2.895376114962094e-08,1.1387887850236378e-15,0.0005,0.0,3.16087247370196e-92,0.0,0.0,0.0,0.0,0.0002,2.8953761149620938e-09,2.5762750766104465e-10,2.576275076610447e-09,2.329612265769848e-20,1e-05
428.0,3.3781057131599055e-07,0.08659922065045006,1.3718974788460702e-07,1.3718974788249756e-07,2.1094610348958087e-18,0.004281862810227641,2.109496322273446e-23,1.283990701064977e-94,10.00000000090816,2.1518307526222602e-20,0.0,0.10000000000971314,3.3771513616271738e-09,0.21400066881112692,1.0000000000000002,0.0,2.6013492680569917e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.7615036056257549e-102,2.1094610348958088e-20,1.3718974788249756e-09,1.4464585222196922e-09,7.126101578161737e-30,2.1094610348958088e-20,5.497872031568241e-98,0.0,1.000000000090816,1.0,0.0,2.1094963224650222e-20,0.0,0.01,0.010000000000971315,3.378105713488026e-09,3.3771513616271738e-09,2.9358697801335786e-08,2.925413220344806e-08,1.1411598209283593e-15,0.0005,0.0,1.2839907010649768e-93,0.0,0.0,0.0,0.0,0.0002,2.925413220344806e-09,2.6013492680569917e-10,2.601349268056992e-09,2.1518307526222602e-20,1e-05
432.0,3.382887603540725e-07,0.08739920993230034,1.3751266456900822e-07,1.3751266456706147e-07,1.9467462129252257e-18,0.004321862487310956,1.943760899632504e-23,6.175687554657047e-94,10.000000001384587,1.9852696253225214e-20,0.0,0.10000000001248353,3.3816176497379416e-09,0.21600066832846704,1.0000000000000002,0.0,2.6274157831709785e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,8.492352511745307e-102,1.9467462129252257e-20,1.3751266456706148e-09,1.4620375032531916e-09,6.575524651613966e-30,1.9467462129252257e-20,2.669047237582542e-97,0.0,1.0000000001384588,1.0,0.0,1.9437608999016344e-20,0.0,0.01,0.010000000001248354,3.3828876039630295e-09,3.3816176497379416e-09,2.9702827450534084e-08,2.9566170383923225e-08,1.1443928538189511e-15,0.0005,0.0,6.175687554657047e-93,0.0,0.0,0.0,0.0,0.0002,2.9566170383923225e-09,2.6274157831709786e-10,2.6274157831709785e-09,1.9852696253225214e-20,1e-05
436.0,3.3889423143137994e-07,0.08819919909754219,1.378851758525882e-07,1.3788517585079173e-07,1.7964747274373236e-18,0.004361862114799671,1.7909030758942618e-23,1.0315646635597497e-93,10.000000001760124,1.8315260977837946e-20,0.0,0.10000000001399353,3.387355233073256e-09,0.21800066771725377,1.0000000000000002,0.0,2.6545084881782554e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.422374750363989e-101,1.7964747274373237e-20,1.3788517585079174e-09,1.478209909004688e-09,6.069267214732802e-30,1.7964747274373237e-20,4.499542824947341e-97,0.0,1.0000000001760125,1.0,0.0,1.790903076209483e-20,0.0,0.01,0.010000000001399355,3.3889423147880326e-09,3.387355233073256e-09,3.005906040417518e-08,2.989019979102482e-08,1.148493000974657e-15,0.0005,0.0,1.0315646635597498e-92,0.0,0.0,0.0,0.0,0.0002,2.9890199791024817e-09,2.6545084881782553e-10,2.6545084881782557e-09,1.8315260977837946e-20,1e-05
440.0,3.396275171668189e-07,0.08899918814178041,1.3830769381267782e-07,1.3830769381102e-07,1.6578087907505987e-18,0.004401861692281711,1.651860856712643e-23,1.0733875853271046e-93,10.00000000190634,1.6900505054123746e-20,0.0,0.10000000001263651,3.39436795307737e-09,0.22000066697695075,1.0000000000000002,0.0,2.682657156886616e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.4845776149197132e-101,1.6578087907505986e-20,1.3830769381102002e-09,1.4949933574613692e-09,5.6101740147036925e-30,1.6578087907505986e-20,4.724903692822148e-97,0.0,1.000000000190634,1.0,0.0,1.6518608570275436e-20,0.0,0.01,0.01000000000126365,3.3962751720973594e-09,3.39436795307737e-09,3.0427784886833004e-08,3.022657329845547e-08,1.1534685041689785e-15,0.0005,0.0,1.0733875853271045e-92,0.0,0.0,0.0,0.0,0.0002,3.022657329845547e-09,2.682657156886616e-10,2.6826571568866163e-09,1.6900505054123746e-20,1e-05
444.0,3.4048930386836316e-07,0.08979917706052018,1.3878068110079632e-07,1.387806810992663e-07,1.5300403807170158e-18,0.004441861219294424,1.5282550247986496e-23,3.4970753175841856e-94,10.000000001668205,1.5605188385494767e-20,0.0,0.10000000000647406,3.402660858713424e-09,0.2220006661068666,1.0000000000000002,0.0,2.7118928139342948e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.853264944297662e-102,1.530040380717016e-20,1.3878068109926629e-09,1.5124062344374372e-09,5.203544895270203e-30,1.530040380717016e-20,1.5533523234128924e-97,0.0,1.0000000001668206,1.0,0.0,1.528255025053594e-20,0.0,0.01,0.010000000000647408,3.404893038904067e-09,3.402660858713424e-09,3.080940364714142e-08,3.05756592852884e-08,1.1593296604876254e-15,0.0005,0.0,3.4970753175841855e-93,0.0,0.0,0.0,0.0,0.0002,3.05756592852884e-09,2.711892813934295e-10,2.711892813934295e-09,1.5605188385494767e-20,1e-05
448.0,3.4148033523759206e-07,0.09059916584876346,1.3930469373052165e-07,1.393046937291098e-07,1.4118548517046925e-18,0.004481860695281795,1.4115943904160395e-23,8.18578940350209e-95,10.000000001505407,1.4403175496483258e-20,0.0,0.1000000000012386,3.412245747295192e-09,0.22400066510624578,1.0000000000000002,0.0,2.742245624485299e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.1403188857858512e-102,1.4118548517046925e-20,1.3930469372910981e-09,1.5304672927130146e-09,4.8203172565877356e-30,1.4118548517046925e-20,3.668756778741023e-98,0.0,1.0000000001505407,1.0,0.0,1.411594390628542e-20,0.0,0.01,0.010000000000123861,3.4148033524182167e-09,3.412245747295192e-09,3.1204344048058714e-08,3.093783352628195e-08,1.1660881935397827e-15,0.0005,0.0,8.18578940350209e-94,0.0,0.0,0.0,0.0,0.0002,3.0937833526281946e-09,2.742245624485299e-10,2.7422456244852992e-09,1.4403175496483258e-20,1e-05
452.0,3.4260157941419437e-07,0.09139915450170935,1.3988030682060648e-07,1.3988030681930387e-07,1.3026090532491075e-18,0.004521860119668705,1.3020153568115987e-23,1.34910586704622e-94,10.000000001379133,1.3289096768577959e-20,0.0,0.09999999999644227,3.4231315445851264e-09,0.22600066397411112,1.0000000000000002,0.0,2.7737485590310547e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.8871334261414823e-102,1.3026090532491076e-20,1.3988030681930388e-09,1.549196418888556e-09,4.4607251766518954e-30,1.3026090532491076e-20,6.100468017407372e-98,0.0,1.0000000001379135,1.0,0.0,1.302015356991164e-20,0.0,0.01,0.009999999999644228,3.4260157940200554e-09,3.4231315445851264e-09,3.161304221835945e-08,3.1313494689407596e-08,1.1737584221710054e-15,0.0005,0.0,1.34910586704622e-93,0.0,0.0,0.0,0.0,0.0002,3.13134946894076e-09,2.7737485590310546e-10,2.7737485590310548e-09,1.3289096768577959e-20,1e-05
456.0,3.438541652801273e-07,0.09219914301448709,1.4050814290991547e-07,1.4050814290871364e-07,1.2018439698580721e-18,0.004561859491832614,1.2011363251999867e-23,1.505211996308881e-94,10.000000001176549,1.2261699948010723e-20,0.0,0.0999999999906737,3.435327972964982e-09,0.22800066270932406,1.0000000000000002,0.0,2.8064359959626778e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.1149454228527842e-102,1.2018439698580721e-20,1.4050814290871363e-09,1.5686143876893294e-09,4.13015728489281e-30,1.2018439698580721e-20,6.866565632581987e-98,0.0,1.000000000117655,1.0,0.0,1.2011363253413063e-20,0.0,0.01,0.009999999999067371,3.438541652480585e-09,3.435327972964982e-09,3.203594969951714e-08,3.170305936078954e-08,1.1823568698049312e-15,0.0005,0.0,1.505211996308881e-93,0.0,0.0,0.0,0.0,0.0002,3.170305936078954e-09,2.806435995962678e-10,2.806435995962678e-09,1.2261699948010723e-20,1e-05
460.0,3.4523935250917116e-07,0.09299913138203043,1.4118888527140282e-07,1.4118888527029376e-07,1.1090555591861463e-18,0.004601858811090253,1.1086977617711289e-23,7.960455453931506e-95,10.000000000910399,1.1316021851801109e-20,0.0,0.09999999998408872,3.448847276247747e-09,0.23000066131061273,1.0000000000000002,0.0,2.8403430644859396e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.1239278317844198e-102,1.1090555591861463e-20,1.4118888527029376e-09,1.588742756279423e-09,3.8276609740223184e-30,1.1090555591861463e-20,3.663289207096616e-98,0.0,1.0000000000910398,1.0,0.0,1.1086977618720645e-20,0.0,0.01,0.009999999998408872,3.4523935245423915e-09,3.448847276247747e-09,3.247353698213088e-08,3.2106959902247526e-08,1.1919021052095176e-15,0.0005,0.0,7.960455453931507e-94,0.0,0.0,0.0,0.0,0.0002,3.210695990224753e-09,2.8403430644859394e-10,2.8403430644859396e-09,1.1316021851801109e-20,1e-05
464.0,3.467586525379121e-07,0.09379911959882307,1.419233148899442e-07,1.4192331488892079e-07,1.0234204799165557e-18,0.004641858076660632,1.0234408239652923e-23,7.119713100924001e-96,10.000000000617181,1.0443188902498418e-20,0.0,0.0999999999771384,3.4637040718662875e-09,0.232000659776451,1.0000000000000002,0.0,2.8755082948719413e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.0104532843412117e-103,1.0234204799165558e-20,1.419233148889208e-09,1.609604451935065e-09,3.548869610704953e-30,1.0234204799165558e-20,3.304869776103059e-99,0.0,1.0000000000617182,1.0,0.0,1.0234408240284571e-20,0.0,0.01,0.009999999997713841,3.4675865245863755e-09,3.4637040718662875e-09,3.292630269212807e-08,3.252565632133035e-08,1.2024156310990845e-15,0.0005,0.0,7.119713100924001e-95,0.0,0.0,0.0,0.0,0.0002,3.2525656321330348e-09,2.875508294871941e-10,2.8755082948719414e-09,1.0443188902498418e-20,1e-05
468.0,3.484137295889448e-07,0.09459910765921638,1.427122671703585e-07,1.427122671694143e-07,9.441928645178115e-19,0.004681857287708352,9.44211792942476e-24,1.15250480277948e-95,10.000000000339282,9.635151188188438e-21,0.0,0.09999999997034738,3.479914492257931e-09,0.23400065810515866,1.0000000000000002,0.0,2.9119714505957628e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.6447657332829828e-103,9.441928645178115e-21,1.427122671694143e-09,1.6312233590136485e-09,3.289763523009526e-30,9.441928645178115e-21,5.395863010011986e-99,0.0,1.0000000000339282,1.0,0.0,9.442117929745115e-21,0.0,0.01,0.009999999997034738,3.4841372948563104e-09,3.479914492257931e-09,3.339476443754312e-08,3.2959627915333696e-08,1.2139212696607837e-15,0.0005,0.0,1.15250480277948e-94,0.0,0.0,0.0,0.0,0.0002,3.295962791533369e-09,2.911971450595763e-10,2.911971450595763e-09,9.635151188188438e-21,1e-05
472.0,3.5020629440523434e-07,0.09539909555777054,1.4355658545732553e-07,1.435565854564544e-07,8.711303111061905e-19,0.004721856443390065,8.711478385745158e-24,1.3883316373776345e-95,10.000000000105766,8.889765147747724e-21,0.0,0.09999999996407553,3.4974952630189656e-09,0.23600065629500813,1.0000000000000002,0.0,2.9497712008296507e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.9930414934310166e-103,8.711303111061905e-21,1.435565854564544e-09,1.653623847753114e-09,3.0508145642631043e-30,8.711303111061905e-21,6.555502687513863e-99,0.0,1.0000000000105767,1.0,0.0,8.711478385837295e-21,0.0,0.01,0.009999999996407554,3.5020629427942464e-09,3.4974952630189656e-09,3.3879448383399245e-08,3.340936374489767e-08,1.2264444864104567e-15,0.0005,0.0,1.3883316373776344e-94,0.0,0.0,0.0,0.0,0.0002,3.3409363744897676e-09,2.9497712008296507e-10,2.9497712008296508e-09,8.889765147747724e-21,1e-05
476.0,3.5213826747128653e-07,0.09619908328873059,1.4445719242754604e-07,1.444571924267422e-07,8.038395713688487e-19,0.004761855542783096,8.038557162160385e-24,9.63222037395459e-96,9.999999999961865,8.202986702596118e-21,0.0,0.0999999999588839,3.5164651188346077e-09,0.23800065434406026,1.0000000000000002,0.0,2.9889486954310636e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.391443512057145e-103,8.038395713688487e-21,1.444571924267422e-09,1.6768315607841821e-09,2.83068359205206e-30,8.038395713688487e-21,4.5867241977023936e-99,0.0,0.9999999999961866,1.0,0.0,8.03855716212973e-21,0.0,0.01,0.00999999999588839,3.52138267326501e-09,3.5164651188346077e-09,3.438090632246178e-08,3.3875378521619583e-08,1.2400135941767934e-15,0.0005,0.0,9.63222037395459e-95,0.0,0.0,0.0,0.0,0.0002,3.387537852161958e-09,2.9889486954310634e-10,2.988948695431064e-09,8.202986702596118e-21,1e-05
480.0,3.542117313929336e-07,0.09699907084597793,1.4541510934497683e-07,1.45415109344235e-07,7.418459794384172e-19,0.004801854584866179,7.418607837314726e-24,5.964598624032954e-97,9.999999999898334,7.570059661815507e-21,0.0,0.09999999995465297,3.5368445158032783e-09,0.24000065225021192,1.0000000000000002,0.0,3.029549324508074e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,8.673427611082255e-105,7.418459794384172e-21,1.4541510934423498e-09,1.7008732264025457e-09,2.6277579265804357e-30,7.418459794384172e-21,2.8641135249699144e-100,0.0,0.9999999999898335,1.0,0.0,7.418607837239304e-21,0.0,0.01,0.009999999995465298,3.5421173123230912e-09,3.5368445158032783e-09,3.489972108983033e-08,3.435820882785967e-08,1.2546595065637973e-15,0.0005,0.0,5.964598624032954e-96,0.0,0.0,0.0,0.0,0.0002,3.435820882785967e-09,3.029549324508074e-10,3.0295493245080744e-09,7.570059661815507e-21,1e-05
484.0,3.5642893535106876e-07,0.09779905822285208,1.464314906491974e-07,1.464314906485129e-07,6.844766867147358e-19,0.004841853568484876,6.844902446908658e-24,1.0120646248988603e-96,9.999999999801716,6.98441571179845e-21,0.0,0.09999999994996163,3.558655772206014e-09,0.2420006500111916,1.0000000000000002,0.0,3.0716250980968856e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.481981316565682e-104,6.844766867147358e-21,1.464314906485129e-09,1.7257767125408373e-09,2.4397212917335785e-30,6.844766867147358e-21,4.900268715603854e-100,0.0,0.9999999999801716,1.0,0.0,6.844902446772936e-21,0.0,0.01,0.009999999994996164,3.564289351727176e-09,3.558655772206014e-09,3.543651591921349e-08,3.4858414200708354e-08,1.2704158595549635e-15,0.0005,0.0,1.0120646248988603e-95,0.0,0.0,0.0,0.0,0.0002,3.4858414200708354e-09,3.0716250980968856e-10,3.071625098096886e-09,6.98441571179845e-21,1e-05
488.0,3.587922682718984e-07,0.09859904541322445,1.4750741559161177e-07,1.475074155909802e-07,6.315640670380041e-19,0.004881852492559934,6.315765030967115e-24,1.235210634907061e-96,9.999999999753886,6.444300989197191e-21,0.0,0.09999999994582849,3.5819222204973716e-09,0.244000647624587,1.0000000000000002,0.0,3.1152203107452226e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.8220272846563435e-104,6.3156406703800415e-21,1.475074155909802e-09,1.7515709291743995e-09,2.2660476613330276e-30,6.3156406703800415e-21,6.030116116857573e-100,0.0,0.9999999999753886,1.0,0.0,6.315765030811675e-21,0.0,0.01,0.009999999994582849,3.587922680775352e-09,3.5819222204973716e-09,3.5991904933782374e-08,3.5376575153254717e-08,1.287318917716939e-15,0.0005,0.0,1.235210634907061e-95,0.0,0.0,0.0,0.0,0.0002,3.537657515325472e-09,3.1152203107452227e-10,3.1152203107452226e-09,6.444300989197191e-21,1e-05
492.0,3.6130428337997216e-07,0.0993990324105157,1.4864407891792e-07,1.486440789173372e-07,5.828020010433439e-19,0.004921851355896608,5.828134939040632e-24,9.538080146199618e-97,9.999999999757923,5.94671182543374e-21,0.0,0.099999999942288,3.6066689833542032e-09,0.24600064508781985,1.0000000000000002,0.0,3.160384660454738e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.4177791379715832e-104,5.828020010433439e-21,1.486440789173372e-09,1.7782859770449681e-09,2.1057301175918535e-30,5.828020010433439e-21,4.694501270022311e-100,0.0,0.9999999999757924,1.0,0.0,5.828134938899547e-21,0.0,0.01,0.0099999999942288,3.6130428317145628e-09,3.6066689833542032e-09,3.656653930229312e-08,3.5913296173744e-08,1.3054078518871523e-15,0.0005,0.0,9.538080146199618e-96,0.0,0.0,0.0,0.0,0.0002,3.5913296173744007e-09,3.160384660454738e-10,3.1603846604547383e-09,5.94671182543374e-21,1e-05
496.0,3.6396773843771174e-07,0.10019901920789431,1.4984275434509672e-07,1.4984275434455882e-07,5.379010312306763e-19,0.004961850157221181,5.379117924345532e-24,-2.3865191478205657e-100,9.999999999811159,5.4887765431933685e-21,0.0,0.09999999993930254,3.632923183781068e-09,0.2480006423981052,1.0000000000000002,0.0,3.207170290743385e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-3.576026024054629e-108,5.379010312306764e-21,1.4984275434455883e-09,1.8059533801905976e-09,1.9578253857138014e-30,5.379010312306764e-21,-1.1841550408824832e-103,0.0,0.999999999981116,1.0,0.0,5.3791179242439526e-21,0.0,0.01,0.009999999993930255,3.639677382167926e-09,3.632923183781068e-09,3.7161099336285453e-08,3.646921041477413e-08,1.3247251462346255e-15,0.0005,0.0,-2.3865191478205657e-99,0.0,0.0,0.0,0.0,0.0002,3.6469210414774134e-09,3.207170290743385e-10,3.207170290743385e-09,5.4887765431933685e-21,1e-05
