T,CAI,H_IHVA,H_INA,H_INAD,INE,INI,INNE,INNI,M_IHVA,M_IKCA,M_IKM,M_IKV,M_INA,M_INAD,M_INAPD,VD,VS
301.0,7.525878e-05,0.54181403,0.90635663,0.90569413,0.40415064,0.99691629,0.3467187,-0.096457884,5.5000124e-05,8.7109702e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
302.0,7.5464581e-05,0.54238945,0.90635663,0.90569413,0.68886781,0.88806075,0.22255729,-0.10649381,5.5000124e-05,8.760052e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
303.0,7.5670134e-05,0.54296118,0.90635663,0.90569413,0.86537617,0.78736788,0.13053979,-0.094483912,5.5000124e-05,8.8092102e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
304.0,7.5875425e-05,0.54352909,0.90635663,0.90569413,0.96219176,0.69808036,0.063334137,-0.083769642,5.5000124e-05,8.8584447e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
305.0,7.6080461e-05,0.54409331,0.90635663,0.90569413,1.0012703,0.618918,0.015170762,-0.074270159,5.5000124e-05,8.9077548e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
306.0,7.6285236e-05,0.54465383,0.90635663,0.90569413,0.99941242,0.54873264,-0.018476531,-0.065847918,5.5000124e-05,8.9571395e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
307.0,7.6489763e-05,0.54521066,0.90635663,0.90569413,0.96938032,0.48650631,-0.041146357,-0.058380757,5.5000124e-05,9.0065987e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
308.0,7.6694028e-05,0.54576385,0.90635663,0.90569413,0.92078477,0.43133646,-0.055594552,-0.051760375,5.5000124e-05,9.0561325e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
309.0,7.6898039e-05,0.54631346,0.90635663,0.90569413,0.86078691,0.38242286,-0.063957915,-0.045890745,5.5000124e-05,9.1057409e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
310.0,7.7101802e-05,0.54685944,0.90635663,0.90569413,0.79465264,0.33905607,-0.0678849,-0.04068673,5.5000124e-05,9.155422e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
311.0,7.7305303e-05,0.54740185,0.90635663,0.90569413,0.72618955,0.30060712,-0.06863983,-0.036072854,5.5000124e-05,9.205176e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
312.0,7.750855e-05,0.54794067,0.90635663,0.90569413,0.65809017,0.26651824,-0.067185774,-0.031982187,5.5000124e-05,9.2550026e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
313.0,7.7711549e-05,0.54847598,0.90635663,0.90569413,0.59220064,0.23629504,-0.064250343,-0.028355405,5.5000124e-05,9.3049011e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
314.0,7.7914287e-05,0.54900777,0.90635663,0.90569413,0.52973044,0.20949917,-0.060377881,-0.0251399,5.5000124e-05,9.3548715e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
315.0,7.8116776e-05,0.54953611,0.90635663,0.90569413,0.47141516,0.18574195,-0.055970695,-0.022289034,5.5000124e-05,9.4049128e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
316.0,7.8319012e-05,0.55006099,0.90635663,0.90569413,0.41764247,0.1646788,-0.051321581,-0.019761454,5.5000124e-05,9.455026e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
317.0,7.8520992e-05,0.55058241,0.90635663,0.90569413,0.36854905,0.1460042,-0.046639394,-0.017520504,5.5000124e-05,9.5052083e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
318.0,7.8722725e-05,0.55110037,0.90635663,0.90569413,0.3240945,0.12944731,-0.042069092,-0.015533678,5.5000124e-05,9.5554615e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
319.0,7.8924204e-05,0.551615,0.90635663,0.90569413,0.28411755,0.11476798,-0.037707422,-0.013772158,5.5000124e-05,9.6057838e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
320.0,7.9125428e-05,0.55212623,0.90635663,0.90569413,0.24837813,0.10175328,-0.033615086,-0.012210394,5.5000124e-05,9.6561753e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
321.0,7.9326404e-05,0.55263412,0.90635663,0.90569413,0.21658885,0.090214454,-0.029826198,-0.010825735,5.5000124e-05,9.706635e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
322.0,7.9527126e-05,0.55313873,0.90635663,0.90569413,0.18843788,0.079984128,-0.02635555,-0.009598095,5.5000124e-05,9.7571638e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
323.0,7.9727601e-05,0.55363995,0.90635663,0.90569413,0.16360554,0.070913918,-0.023204185,-0.0085096704,5.5000124e-05,9.8077608e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
324.0,7.992782e-05,0.55413795,0.90635663,0.90569413,0.14177591,0.062872276,-0.020363638,-0.007544673,5.5000124e-05,9.8584242e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
325.0,8.0127793e-05,0.55463266,0.90635663,0.90569413,0.12264479,0.055742554,-0.017819133,-0.0066891066,5.5000124e-05,9.9091549e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
326.0,8.0327518e-05,0.5551241,0.90635663,0.90569413,0.10592477,0.049421344,-0.015551961,-0.0059305611,5.5000124e-05,9.9599529e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
327.0,8.0526996e-05,0.55561239,0.90635663,0.90569413,0.09134832,0.043816961,-0.013541244,-0.0052580354,5.5000124e-05,1.0010817e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
328.0,8.0726219e-05,0.55609745,0.90635663,0.90569413,0.078669287,0.038848113,-0.01176521,-0.0046617738,5.5000124e-05,1.0061747e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
329.0,8.0925194e-05,0.55657929,0.90635663,0.90569413,0.067663364,0.034442734,-0.010202093,-0.0041331281,5.5000124e-05,1.0112742e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
330.0,8.1123915e-05,0.55705804,0.90635663,0.90569413,0.058127746,0.030536925,-0.0088307597,-0.0036644309,5.5000124e-05,1.0163802e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
331.0,8.1322396e-05,0.55753362,0.90635663,0.90569413,0.049880285,0.027074035,-0.0076311193,-0.0032488843,5.5000124e-05,1.0214927e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
332.0,8.1520629e-05,0.55800605,0.90635663,0.90569413,0.042758331,0.024003837,-0.0065843817,-0.0028804606,5.5000124e-05,1.0266117e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
333.0,8.1718608e-05,0.55847543,0.90635663,0.90569413,0.036617354,0.021281801,-0.0056731892,-0.0025538162,5.5000124e-05,1.031737e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
334.0,8.1916347e-05,0.55894172,0.90635663,0.90569413,0.03132946,0.018868443,-0.0048816744,-0.002264213,5.5000124e-05,1.0368686e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
335.0,8.2113831e-05,0.55940497,0.90635663,0.90569413,0.026781933,0.016728761,-0.0041954531,-0.0020074511,5.5000124e-05,1.0420065e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
336.0,8.2311075e-05,0.55986518,0.90635663,0.90569413,0.022875747,0.014831717,-0.0036015778,-0.0017798061,5.5000124e-05,1.0471508e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
337.0,8.2508072e-05,0.56032234,0.90635663,0.90569413,0.019524163,0.013149799,-0.0030884638,-0.0015779759,5.5000124e-05,1.0523012e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
338.0,8.2704821e-05,0.56077659,0.90635663,0.90569413,0.016651424,0.011658611,-0.0026457994,-0.0013990334,5.5000124e-05,1.0574578e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
339.0,8.2901322e-05,0.5612278,0.90635663,0.90569413,0.014191513,0.010336524,-0.002264448,-0.0012403828,5.5000124e-05,1.0626206e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
340.0,8.3097584e-05,0.56167603,0.90635663,0.90569413,0.012087031,0.0091643613,-0.0019363454,-0.0010997233,5.5000124e-05,1.0677895e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
341.0,8.3293598e-05,0.56212139,0.90635663,0.90569413,0.010288176,0.0081251217,-0.001654399,-0.00097501458,5.5000124e-05,1.0729645e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
342.0,8.3489365e-05,0.56256378,0.90635663,0.90569413,0.0087518133,0.0072037322,-0.0014123904,-0.00086444785,5.5000124e-05,1.0781454e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
343.0,8.3684885e-05,0.5630033,0.90635663,0.90569413,0.0074406499,0.0063868286,-0.0012048829,-0.0007664194,5.5000124e-05,1.0833324e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
344.0,8.3880164e-05,0.56343991,0.90635663,0.90569413,0.006322491,0.0056625614,-0.0010271351,-0.00067950739,5.5000124e-05,1.0885254e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
345.0,8.4075204e-05,0.56387371,0.90635663,0.90569413,0.0053695841,0.0050204266,-0.00087502121,-0.00060245121,5.5000124e-05,1.0937241e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
346.0,8.4269996e-05,0.56430465,0.90635663,0.90569413,0.0045580394,0.00445111,-0.00074495922,-0.00053413317,5.5000124e-05,1.0989289e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
347.0,8.446454e-05,0.56473273,0.90635663,0.90569413,0.0038673172,0.0039463537,-0.00063384464,-0.00047356245,5.5000124e-05,1.1041395e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
348.0,8.4658845e-05,0.56515801,0.90635663,0.90569413,0.0032797779,0.0034988369,-0.00053899165,-0.00041986041,5.5000124e-05,1.1093558e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
349.0,8.4852909e-05,0.56558055,0.90635663,0.90569413,0.0027802903,0.0031020686,-0.0004580805,-0.00037224821,5.5000124e-05,1.1145779e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
350.0,8.5046726e-05,0.56600028,0.90635663,0.90569413,0.0023558876,0.0027502936,-0.00038911056,-0.00033003523,5.5000124e-05,1.1198057e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
351.0,8.524031e-05,0.56641728,0.90635663,0.90569413,0.0019954685,0.0024384102,-0.00033035871,-0.00029260921,5.5000124e-05,1.1250392e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
352.0,8.5433639e-05,0.56683153,0.90635663,0.90569413,0.0016895375,0.0021618942,-0.00028034291,-0.0002594273,5.5000124e-05,1.1302785e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
353.0,8.5626736e-05,0.5672431,0.90635663,0.90569413,0.0014299797,0.0019167352,-0.00023778983,-0.00023000823,5.5000124e-05,1.1355232e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
354.0,8.5819593e-05,0.56765193,0.90635663,0.90569413,0.0012098652,0.0016993773,-0.00020160682,-0.00020392527,5.5000124e-05,1.1407736e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
355.0,8.6012202e-05,0.56805813,0.90635663,0.90569413,0.0010232809,0.0015066678,-0.00017085718,-0.00018080014,5.5000124e-05,1.1460294e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
356.0,8.6204571e-05,0.56846166,0.90635663,0.90569413,0.00086518476,0.0013358116,-0.00014473869,-0.00016029738,5.5000124e-05,1.1512909e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
357.0,8.6396707e-05,0.5688625,0.90635663,0.90569413,0.00073128071,0.0011843304,-0.00012256496,-0.00014211965,5.5000124e-05,1.1565577e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
358.0,8.6588596e-05,0.56926078,0.90635663,0.90569413,0.00061791035,0.0010500272,-0.00010374923,-0.00012600327,5.5000124e-05,1.16183e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
359.0,8.6780252e-05,0.56965637,0.90635663,0.90569413,0.00052196026,0.00093095406,-8.7790264e-05,-0.00011171449,5.5000124e-05,1.1671076e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
360.0,8.697166e-05,0.57004941,0.90635663,0.90569413,0.00044078261,0.00082538382,-7.4260286e-05,-9.9046054e-05,5.5000124e-05,1.1723906e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
361.0,8.7162836e-05,0.57043988,0.90635663,0.90569413,0.00037212649,0.0007317852,-6.2794439e-05,-8.7814224e-05,5.5000124e-05,1.177679e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
362.0,8.7353772e-05,0.57082778,0.90635663,0.90569413,0.00031407966,0.00064880069,-5.3081745e-05,-7.7856086e-05,5.5000124e-05,1.1829726e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
363.0,8.7544468e-05,0.57121319,0.90635663,0.90569413,0.00026501829,0.00057522667,-4.4857345e-05,-6.9027199e-05,5.5000124e-05,1.1882715e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
364.0,8.7734923e-05,0.57159603,0.90635663,0.90569413,0.00022356422,0.00050999591,-3.7895796e-05,-6.1199513e-05,5.5000124e-05,1.1935755e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
365.0,8.7925138e-05,0.57197636,0.90635663,0.90569413,0.00018854825,0.00045216235,-3.2005304e-05,-5.4259479e-05,5.5000124e-05,1.1988847e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
366.0,8.8115121e-05,0.5723542,0.90635663,0.90569413,0.000158979,0.0004008871,-2.7022816e-05,-4.8106453e-05,5.5000124e-05,1.2041991e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
367.0,8.8304871e-05,0.57272959,0.90635663,0.90569413,0.00013401617,0.00035542645,-2.2809771e-05,-4.2651176e-05,5.5000124e-05,1.2095185e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
368.0,8.8494373e-05,0.57310247,0.90635663,0.90569413,0.00011294778,0.00031512108,-1.9248495e-05,-3.7814531e-05,5.5000124e-05,1.2148431e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
369.0,8.868365e-05,0.57347292,0.90635663,0.90569413,9.5170886e-05,0.00027938632,-1.6239093e-05,-3.3526358e-05,5.5000124e-05,1.2201726e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
370.0,8.8872679e-05,0.57384098,0.90635663,0.90569413,8.0175036e-05,0.00024770389,-1.3696807e-05,-2.9724466e-05,5.5000124e-05,1.2255072e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
371.0,8.9061483e-05,0.57420659,0.90635663,0.90569413,6.752825e-05,0.00021961424,-1.1549757e-05,-2.6353709e-05,5.5000124e-05,1.2308466e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
372.0,8.9250039e-05,0.57456982,0.90635663,0.90569413,5.6865058e-05,0.00019470998,-9.7370057e-06,-2.3365197e-05,5.5000124e-05,1.236191e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
373.0,8.943837e-05,0.57493067,0.90635663,0.90569413,4.7876412e-05,0.00017262985,-8.2069164e-06,-2.0715583e-05,5.5000124e-05,1.2415404e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
374.0,8.9626461e-05,0.57528919,0.90635663,0.90569413,4.0301027e-05,0.00015305361,-6.9157545e-06,-1.8366432e-05,5.5000124e-05,1.2468945e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
375.0,8.9814319e-05,0.57564533,0.90635663,0.90569413,3.3918073e-05,0.00013569732,-5.8264873e-06,-1.6283679e-05,5.5000124e-05,1.2522535e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
376.0,9.0001937e-05,0.57599914,0.90635663,0.90569413,2.8540984e-05,0.00012030923,-4.9077717e-06,-1.4437108e-05,5.5000124e-05,1.2576173e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
377.0,9.0189329e-05,0.57635063,0.90635663,0.90569413,2.401217e-05,0.00010666616,-4.1330891e-06,-1.2799938e-05,5.5000124e-05,1.2629857e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
378.0,9.0376481e-05,0.57669979,0.90635663,0.90569413,2.0198566e-05,9.4570205e-05,-3.4800096e-06,-1.1348425e-05,5.5000124e-05,1.2683589e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
379.0,9.0563401e-05,0.57704669,0.90635663,0.90569413,1.698784e-05,8.3845938e-05,-2.9295686e-06,-1.0061513e-05,5.5000124e-05,1.2737369e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
380.0,9.0750087e-05,0.57739133,0.90635663,0.90569413,1.4285193e-05,7.4337797e-05,-2.465737e-06,-8.9205359e-06,5.5000124e-05,1.2791194e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
381.0,9.0936541e-05,0.5777337,0.90635663,0.90569413,1.201064e-05,6.5907887e-05,-2.0749696e-06,-7.9089468e-06,5.5000124e-05,1.2845066e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
382.0,9.1122762e-05,0.5780738,0.90635663,0.90569413,1.0096709e-05,5.8433929e-05,-1.7458252e-06,-7.0120714e-06,5.5000124e-05,1.2898982e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
383.0,9.130875e-05,0.5784117,0.90635663,0.90569413,8.486506e-06,5.1807518e-05,-1.4686412e-06,-6.216902e-06,5.5000124e-05,1.2952945e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
384.0,9.1494505e-05,0.57874739,0.90635663,0.90569413,7.1320574e-06,4.5932538e-05,-1.2352605e-06,-5.5119049e-06,5.5000124e-05,1.3006953e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
385.0,9.1680027e-05,0.57908088,0.90635663,0.90569413,5.9929293e-06,4.0723786e-05,-1.0387979e-06,-4.8868542e-06,5.5000124e-05,1.3061005e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
386.0,9.1865317e-05,0.57941216,0.90635663,0.90569413,5.0350441e-06,3.6105706e-05,-8.7344392e-07,-4.3326845e-06,5.5000124e-05,1.3115102e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
387.0,9.2050373e-05,0.5797413,0.90635663,0.90569413,4.2296906e-06,3.2011314e-05,-7.342976e-07,-3.8413577e-06,5.5000124e-05,1.3169243e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
388.0,9.2235205e-05,0.58006829,0.90635663,0.90569413,3.552683e-06,2.838123e-05,-6.1722568e-07,-3.4057475e-06,5.5000124e-05,1.3223427e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
389.0,9.2419803e-05,0.58039308,0.90635663,0.90569413,2.9836522e-06,2.5162795e-05,-5.1874292e-07,-3.0195356e-06,5.5000124e-05,1.3277656e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
390.0,9.2604168e-05,0.58071584,0.90635663,0.90569413,2.505446e-06,2.2309332e-05,-4.3591137e-07,-2.6771199e-06,5.5000124e-05,1.3331926e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
391.0,9.2788308e-05,0.58103639,0.90635663,0.90569413,2.1036244e-06,1.9779452e-05,-3.6625499e-07,-2.3735342e-06,5.5000124e-05,1.338624e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
392.0,9.2972215e-05,0.58135486,0.90635663,0.90569413,1.7660331e-06,1.7536462e-05,-3.0768732e-07,-2.1043754e-06,5.5000124e-05,1.3440597e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
393.0,9.315589e-05,0.5816713,0.90635663,0.90569413,1.4824434e-06,1.5547825e-05,-2.5845071e-07,-1.865739e-06,5.5000124e-05,1.3494995e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
394.0,9.3339338e-05,0.58198559,0.90635663,0.90569413,1.2442486e-06,1.3784701e-05,-2.1706475e-07,-1.6541641e-06,5.5000124e-05,1.3549436e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
395.0,9.3522554e-05,0.58229786,0.90635663,0.90569413,1.0442078e-06,1.2221514e-05,-1.8228272e-07,-1.4665817e-06,5.5000124e-05,1.3603917e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
396.0,9.3705545e-05,0.5826081,0.90635663,0.90569413,8.762309e-07,1.0835593e-05,-1.5305503e-07,-1.3002713e-06,5.5000124e-05,1.3658439e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
397.0,9.3888302e-05,0.58291626,0.90635663,0.90569413,7.3519578e-07,9.6068361e-06,-1.2849812e-07,-1.1528203e-06,5.5000124e-05,1.3713003e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
398.0,9.4070834e-05,0.58322245,0.90635663,0.90569413,6.167956e-07,8.5174206e-06,-1.0786839e-07,-1.0220905e-06,5.5000124e-05,1.3767607e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
399.0,9.4253141e-05,0.58352661,0.90635663,0.90569413,5.1740932e-07,7.5515445e-06,-9.0540091e-08,-9.0618533e-07,5.5000124e-05,1.382225e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
400.0,9.4435221e-05,0.58382881,0.90635663,0.90569413,4.3399314e-07,6.6951984e-06,-7.598679e-08,-8.0342386e-07,5.500012e-05,1.3876935e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
401.0,9.4617069e-05,0.58412898,0.90635663,0.90569413,3.6398879e-07,5.9359627e-06,-6.376564e-08,-7.1231551e-07,5.500012e-05,1.3931658e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
402.0,9.4798692e-05,0.58442724,0.90635663,0.90569413,3.0524637e-07,5.2628238e-06,-5.3504198e-08,-6.3153885e-07,5.500012e-05,1.3986421e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
403.0,9.4980089e-05,0.58472347,0.90635663,0.90569413,2.5595952e-07,4.6660193e-06,-4.4889255e-08,-5.5992228e-07,5.500012e-05,1.4041221e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
404.0,9.5161253e-05,0.5850178,0.90635663,0.90569413,2.1461054e-07,4.1368921e-06,-3.765749e-08,-4.9642705e-07,5.500012e-05,1.4096062e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
405.0,9.5342199e-05,0.58531022,0.90635663,0.90569413,1.7992463e-07,3.6677684e-06,-3.1587529e-08,-4.401322e-07,5.500012e-05,1.415094e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
406.0,9.5522912e-05,0.58560067,0.90635663,0.90569413,1.5083104e-07,3.2518431e-06,-2.6493305e-08,-3.9022117e-07,5.500012e-05,1.4205855e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
407.0,9.5703406e-05,0.58588928,0.90635663,0.90569413,1.2643059e-07,2.8830839e-06,-2.2218449e-08,-3.4597008e-07,5.500012e-05,1.426081e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
408.0,9.5883668e-05,0.58617598,0.90635663,0.90569413,1.0596823e-07,2.5561419e-06,-1.863156e-08,-3.0673704e-07,5.500012e-05,1.43158e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
409.0,9.6063704e-05,0.58646077,0.90635663,0.90569413,8.8810005e-08,2.2662753e-06,-1.5622247e-08,-2.7195304e-07,5.500012e-05,1.4370828e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
410.0,9.6243522e-05,0.58674377,0.90635663,0.90569413,7.4423738e-08,2.0092793e-06,-1.3097766e-08,-2.4111353e-07,5.500012e-05,1.4425893e-05,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
