ATP_1_task1,NADH_2_task1,NAD_3_task1,PEP_4_task1,_1_task1
4.88632508879394,2.03337939283534e-06,4.67,2.4790177588998,0.0
3.4029255492476613,0.5615927020239573,4.108409331355437,5.717135761706626,7.8
5.729178211853316,0.021708299222977154,4.648293734156416,5.10984545418113,15.6
5.94303447945928,0.03417944844189011,4.635822584937502,4.99802104243745,23.4
5.938623119546225,0.04400449855286524,4.625997534826528,4.898177908181025,31.2
5.901141283899402,0.0534147199985213,4.616587313380872,4.809860077226734,39.0
5.8539161813539735,0.06261160485654468,4.607390428522849,4.733572664162507,46.8
5.80533174873704,0.07154782695676083,4.598454206422634,4.66963239217687,54.6
5.760213240478836,0.08010255190665537,4.589899481472738,4.6179297964325725,62.4
5.721306540831859,0.08813545482453691,4.581866578554857,4.577837300575,70.2
5.689820126431474,0.09552444771955415,4.57447758565984,4.548230760924716,78.0
5.665843694323567,0.10218945201410776,4.5678125813652874,4.527622490243333,85.8
5.648740652596609,0.10810008457646349,4.561901948802932,4.514355400215397,93.6
5.637499460691818,0.11326973978831877,4.556732293591076,4.506793177671945,101.39999999999999
5.631002753416284,0.1177432919149743,4.552258741464421,4.503460791596908,109.2
5.628196005128983,0.12158362132220178,4.5484184120571935,4.503117301489958,117.0
5.62817320157228,0.12486067640779719,4.545141356971598,4.504775850591772,124.8
5.630199654752769,0.12764420198480023,4.542357831394596,4.507683264932273,132.6
5.633702635692188,0.12999951653664982,4.540002516842746,4.511284735478745,140.4
5.638247647443157,0.1319854527077008,4.5380165806716946,4.515184192819099,148.2
5.643511602442943,0.13365387736597156,4.536348156013423,4.519107494303705,156.0
5.649257706341383,0.1350497734407292,4.534952259938666,4.522871459791915,163.79999999999998
5.655314324808182,0.13621197216060346,4.533790061218792,4.5263594384719035,171.6
5.661559081149219,0.1371736230835863,4.532828410295808,4.5295024358580545,179.4
5.667904957796178,0.13796317242406447,4.53203886095533,4.5322648850232605,187.2
5.674291227564522,0.1386049338694392,4.531397099509956,4.534634585467063,195.0
5.680677865443011,0.13911962970749348,4.530882403671903,4.536614903495886,202.79999999999998
5.687036366786545,0.13952501724110253,4.530477016138293,4.538219368485147,210.6
5.6933510199121935,0.13983619288430096,4.530165840495096,4.539468257299056,218.4
5.699611346568368,0.1400662608453486,4.5299357725340474,4.540385253411064,226.2
5.705813262472848,0.14022626180952433,4.529775771569872,4.540995663896307,234.0
5.711955577122265,0.14032581719652304,4.529676216182874,4.541325215092447,241.79999999999998
5.718039490418542,0.14037323689006329,4.529628796489333,4.541399229653233,249.6
5.724068129050284,0.14037565473465782,4.529626378644739,4.541242093466646,257.4
5.730045848042214,0.14033916399422786,4.529662869385169,4.540876820399969,265.2
5.735977644415357,0.1402690102003073,4.52973302317909,4.54032480817193,273.0
5.741868811456065,0.14016971747972976,4.529832315899668,4.539605749637811,280.8
5.7477247310347055,0.14004513242778593,4.529956900951611,4.538737443979602,288.59999999999997
5.753550658818633,0.13989870010868213,4.5301033332707155,4.5377364377601035,296.4
5.759351540843513,0.1397333316053413,4.530268701774056,4.536617522288165,304.2
5.765132510711497,0.13955155338578243,4.530450479993615,4.535393975010012,312.0
5.770898185837822,0.1393555148115347,4.530646518567863,4.534077643836165,319.8
5.776652811783014,0.13914703900045597,4.530854994378941,4.532678995640098,327.59999999999997
5.782400101989055,0.13892774369358118,4.531074289685816,4.531207406800241,335.4
5.78814379364857,0.1386990107229961,4.5313030226564015,4.529671204230419,343.2
5.793887306777396,0.138462056573249,4.5315399768061475,4.52807779975832,351.0
5.799633706253399,0.1382179249359907,4.531784108443406,4.526433721107066,358.8
5.805385637294183,0.13796752331470793,4.532034510064689,4.524744753799296,366.59999999999997
5.811145579005504,0.1377116260685396,4.532290407310858,4.523015982629733,374.4
5.816915921718609,0.1374509245149146,4.5325511088644825,4.5212519693025905,382.2
5.822698675630955,0.1371859504364901,4.532816082942908,4.519456453526071,390.0
5.82849579190902,0.13691726642229202,4.5330847669571055,4.517633100639186,397.8
5.8343088498881635,0.13664523106295853,4.5333568023164394,4.51578458078344,405.59999999999997
5.840139332956515,0.13637026168911698,4.53363177169028,4.513913764547432,413.4
5.8459884349751166,0.13609261990839996,4.533909413470997,4.512022658056329,421.2
5.851857500096356,0.13581262316928597,4.534189410210111,4.510113431961361,429.0
5.8577475822997185,0.1355304918478656,4.5344715415315315,4.508187701726125,436.8
5.8636597723508865,0.13524644087079865,4.534755592508599,4.506247048258458,444.59999999999997
5.86959503739354,0.13496064080414194,4.5350413925752555,4.504292740727121,452.4
5.875554146283308,0.13467325844067518,4.535328774938723,4.502325959542117,460.2
5.881537774339203,0.13438443391226282,4.535617599467135,4.50034769342129,468.0
5.887546594178289,0.13409427707214847,4.535907756307249,4.49835879875639,475.8
5.8935811902451825,0.1338028789258755,4.536199154453522,4.49636001034341,483.59999999999997
5.899642174356937,0.13351032502769306,4.536491708351705,4.4943519559351435,491.4
5.905730194753857,0.1332166924668915,4.536785340912506,4.492335193157837,499.2
5.911845728511274,0.13292204011155112,4.537079993267847,4.490310172803122,507.0
5.91798920471075,0.1326264258375875,4.53737560754181,4.488277318068895,514.8
5.92416101654956,0.13232989700231407,4.5376721363770836,4.486236959587192,522.6
5.930361448377444,0.13203250552133394,4.537969527858063,4.484189431764451,530.4
5.936590852524777,0.1317342844048386,4.538267748974559,4.4821349715005345,538.1999999999999
5.942849700386421,0.13143525804360556,4.538566775335792,4.4800738064855015,546.0
5.949138326866191,0.13113545358930292,4.538866579790095,4.478006108259398,553.8
5.955457135203361,0.1308349070787379,4.5391671263006605,4.475932052529875,561.6
5.961806447007557,0.1305336397255791,4.539468393653819,4.473851760261376,569.4
5.968186359400151,0.1302316766815584,4.53977035669784,4.471765373684117,577.1999999999999
5.974597113474696,0.1299290386957134,4.540072994683685,4.469672983737268,585.0
5.981039031598676,0.1296257436123145,4.540376289767084,4.4675746897602435,592.8
5.987512322469306,0.12932180849208375,4.540680224887315,4.465470559990703,600.6
5.994017369158163,0.12901725162860964,4.540984781750789,4.463360658156083,608.4
6.0005544514491715,0.12871208887034122,4.541289944509057,4.46124503081183,616.1999999999999
6.007123616205937,0.12840635121147675,4.541595682167922,4.459123751959539,624.0
6.013725051041962,0.1281000611886675,4.541901972190731,4.45699686433994,631.8
6.020358827496075,0.1277932392156608,4.542208794163737,4.45486443394206,639.6
6.02702499655748,0.12748591074190715,4.54251612263749,4.452726511475592,647.4
6.033723940599235,0.1271781023911681,4.54282393098823,4.450583141491632,655.1999999999999
6.040455844291647,0.12686984072925273,4.543132192650146,4.4484343708294825,663.0
6.047220706236529,0.1265611688422138,4.543440864537184,4.446280265558269,670.8
6.054018658927816,0.12625212550140913,4.543749907877989,4.444120880552613,678.6
6.060849465007733,0.12594276649494154,4.544059266884456,4.441956320368074,686.4
6.067712917707732,0.12563315001361045,4.544368883365787,4.439786683444873,694.1999999999999
6.074609139365477,0.12532333311736002,4.544678700262037,4.4376120767061105,702.0
6.081538133780927,0.12501338036033652,4.54498865301906,4.435432621976615,709.8
