Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
1.06,1.0,1.0,1.0,1.0,0.00010599438219845182,1.0,1.0,1.0,0.999999943841815,1.0,5.609885619727205e-08,1.0,5.9328943820891e-11,0.09999910630374789,8.936962520739355e-07,1.0,1.0,1.0,0.9999950642817732,4.768836794266702e-06,1.668814325918568e-07,1.0,0.0,0.0009569459679756662,1.0,1.0,1.0,5.062411222857706e-05,4.008300707200933e-09,6.264903099735084e-11,0.09090130539009995,1.6864321511058125e-18,4.0129694684886415e-10,6.62684727862253e-12,4.7268105429996384e-20,2.8631860800737894e-10,4.728143829304586e-12,4.9240064684795836e-20,0.009098694535895293,4.036147934383626e-13,3.834565728095194e-16,2.1331767429381048e-14,2.078834978162836e-17,1.5219856533487623e-14,1.4832137201961585e-17,2.126357804800241e-06,1.8865200265771274e-07,1.3460002436814334e-07,1.3987880760113335e-17,3.8563196309702033e-19,4.126681759044672e-19,0.00010599438219845182,1.0,1.0,9.998940056178016e-05,1.0593827738980244e-07,1.6770327915360725e-10,2.9664339354716338e-12,8.936962520739356e-08,9.998940056178016e-05,9.635848603489408e-06,4.768836794266702e-07,4.601955361674845e-07,5.56988250878209e-16,0.001,9.569459679756662e-05,9.063218557470892e-05,2.53119430073347e-06,1.8214855882481415e-10,1.0336922374814484e-17,1.8235894735172342e-11,2.8419193246212056e-19,1.3011003540758883e-11,2.9570053925292265e-19,3.4403215882558575e-20,3.5451079072497287e-22,5.416407115327542e-22,1.409603197440394e-15,1.4910406376900694e-16,1.063832361593532e-16,0.008180389589546125,1.835992129545664e-15,9.703522370045844e-17,6.923299667057607e-17,1.54e-06,1.365972997249259e-06,5.953801853440675e-10,1.78e-07,5.282256074415956e-11,1.27e-07,3.768800682308013e-11,8.058208983129238e-17,8.675539843584984e-09,4.5293797991370545e-13,1.2024094892015923e-12,2.1511506082698393e-18,7.697001708434681e-10,4.534655499392165e-14,6.019240885058669e-14,2.302214632569155e-18,5.491680994220249e-10,3.235400270483382e-14,4.294626921545349e-14,6.349150942921299e-19,5.291700704771367e-18,1.7503590370118004e-20,1.0809941886446746e-19,1.8731417908991335e-20,7.712711345020024e-20,5.693067469366127e-20,5.784479446455305e-22,9.078699869898278e-22,8.278624225753085e-08
1.07,1.0,1.0,1.0,1.0,0.00010699427570412278,1.0,1.0,1.0,0.9999999427774381,1.0,5.716154026979162e-08,1.0,6.102180759545031e-11,0.0999990816704823,9.18329517669496e-07,1.0,1.0,1.0,0.9999949722812513,4.8561940475064845e-06,1.7152470121823687e-07,1.0,0.0,0.0009650758579123644,1.0,1.0,1.0,5.153404562476904e-05,4.09379319156401e-09,6.448910560838808e-11,0.09081953832536692,1.7992815312418854e-18,4.0884519582233994e-10,6.8108343678641355e-12,5.037344215582841e-20,2.9170415642447753e-10,4.859415515550411e-12,5.2474709083701915e-20,0.009180461598472973,4.157485780234276e-13,4.0213068397222124e-16,2.1938355161775176e-14,2.1776077639529157e-17,1.5652646656949483e-14,1.5536864381322865e-17,2.1555347059528443e-06,1.9043147194084715e-07,1.3586964571060442e-07,1.4807745190752887e-17,4.074833623364673e-19,4.360511214163747e-19,0.00010699427570412278,1.0,1.0,9.99893005724296e-05,1.0693710804136642e-07,1.7087440273342036e-10,3.0510763701764036e-12,9.18329517669496e-08,9.99893005724296e-05,9.726747890956742e-06,4.856194047506485e-07,4.684669346288248e-07,5.884144625601086e-16,0.001,9.650758579123644e-05,9.135418122875954e-05,2.5766904498753105e-06,1.8586595927588267e-10,1.0933625091792797e-17,1.856216054838064e-11,3.001321779946672e-19,1.3243788699273057e-11,3.122862987176787e-19,3.6705343237334463e-20,3.778008161687131e-22,5.7722179992072105e-22,1.451004876188732e-15,1.5324377327694305e-16,1.0933684909988425e-16,0.008173024012355144,1.9081808622399244e-15,1.006912255093494e-16,7.184149234210488e-17,1.54e-06,1.3906344401571096e-06,6.035497176667963e-10,1.78e-07,5.3320812143437196e-11,1.27e-07,3.804350079896923e-11,8.456914067708352e-17,8.794581600287605e-09,4.625986306467331e-13,1.228054807753598e-12,2.2520145730020316e-18,7.769604055186564e-10,4.619950712792441e-14,6.132458553783481e-14,2.4101617459808202e-18,5.54348154499266e-10,3.296256967596596e-14,4.375405819900593e-14,6.715166501663038e-19,5.549403438816653e-18,1.847853870025517e-20,1.132356037255516e-19,1.977474341210498e-20,8.079169478287889e-20,6.026752292636424e-20,6.112250435047009e-22,9.593124671160243e-22,8.428087516103695e-08
1.08,1.0,1.0,1.0,1.0,0.00010799416820990073,1.0,1.0,1.0,0.9999999417030729,1.0,5.8234180735020154e-08,1.0,6.274653037778188e-11,0.099999056605161,9.433948389690695e-07,1.0,1.0,1.0,0.9999948794594743,4.944289497120033e-06,1.76251028688353e-07,1.0,0.0,0.0009731904327660976,1.0,1.0,1.0,5.2451187214624306e-05,4.180442573031724e-09,6.636666158679971e-11,0.09073784488303634,1.919225171953169e-18,4.164627510223489e-10,6.998097489636865e-12,5.3665908915224465e-20,2.971391536657479e-10,4.9930245957315524e-12,5.590424795168566e-20,0.009262155038605101,4.281405369423944e-13,4.2155015182936907e-16,2.2556279540821266e-14,2.2801262039231445e-17,1.6093525286717403e-14,1.6268316171956036e-17,2.184959168610718e-06,1.9221093624147454e-07,1.3713926349813068e-07,1.5670248941448285e-17,4.3039179035971253e-19,4.605651437064445e-19,0.00010799416820990073,1.0,1.0,9.998920058317902e-05,1.0793592773343756e-07,1.7407507690128264e-10,3.137311720131058e-12,9.433948389690695e-08,9.998920058317902e-05,9.817647085271231e-06,4.944289497120033e-07,4.7680384684316795e-07,6.212885022740526e-16,0.001,9.731904327660976e-05,9.207392455514734e-05,2.6225469901280344e-06,1.8962899153630352e-10,1.155885339916041e-17,1.889096720216942e-11,3.168005992670377e-19,1.3478386704701799e-11,3.2962972197819856e-19,3.9152193507844654e-20,4.0249431686418345e-22,6.149467274685421e-22,1.4932498857029936e-15,1.5745719351682947e-16,1.1234305340395994e-16,0.008165665067070182,1.982541240660131e-15,1.044484784695818e-16,7.452222900355812e-17,1.54e-06,1.4154940133261047e-06,6.11788567211001e-10,1.78e-07,5.3819062147612865e-11,1.27e-07,3.839899377947659e-11,8.871609101892906e-17,8.91463340793173e-09,4.723900107525848e-13,1.2540471438021286e-12,2.3565796739909377e-18,7.842206198652162e-10,4.706029086552542e-14,6.246715702539824e-14,2.522069907213648e-18,5.595281950723732e-10,3.357672436422951e-14,4.45692636973335e-14,7.099826962778729e-19,5.817392095245293e-18,1.949957880183833e-20,1.185665626040035e-19,2.0867392160108506e-20,8.459524409417138e-20,6.377791319169452e-20,6.455876855395689e-22,1.0132433161541779e-21,8.578751595915786e-08
1.09,1.0,1.0,1.0,1.0,0.00010899405971578668,1.0,1.0,1.0,0.9999999406187197,1.0,5.931677718788025e-08,1.0,6.450340765350731e-11,0.09999903110457088,9.688954290856835e-07,1.0,1.0,1.0,0.9999947858171842,5.033121740916729e-06,1.8106107505049178e-07,1.0,0.0,0.000981289730732616,1.0,1.0,1.0,5.337551433311065e-05,4.268258249548927e-09,6.828218526439108e-11,0.0906562249967642,2.046776305403345e-18,4.241495864566979e-10,7.188662249592363e-12,5.715808161130147e-20,3.026235811861802e-10,5.1289893390447626e-12,5.954177599108715e-20,0.00934377492263514,4.4079438558642367e-13,4.4174191815390323e-16,2.3185643461513072e-14,2.3865076054684883e-17,1.654256583663433e-14,1.7027329542351926e-17,2.214633183500343e-06,1.9399039555960884e-07,1.3840887773073213e-07,1.6577782767512355e-17,4.544078812159229e-19,4.862644200684695e-19,0.00010899405971578668,1.0,1.0,9.998910059402842e-05,1.08934736466392e-07,1.7730529748710567e-10,3.2251547583354645e-12,9.688954290856835e-08,9.998910059402842e-05,9.908546186413277e-06,5.033121740916729e-07,4.852060665866237e-07,6.556622579687964e-16,0.001,9.81289730732616e-05,9.279142163995053e-05,2.668762787769932e-06,1.9343794901506904e-10,1.221370027645277e-17,1.922230583992665e-11,3.342229491109809e-19,1.3714791238000923e-11,3.4775760474209266e-19,4.1754236630228244e-20,4.286856120847611e-22,6.549595359019586e-22,1.5363491684487993e-15,1.6174490061582818e-16,1.1540226012850717e-16,0.008158312747714969,2.0591208920813177e-15,1.0830878443239526e-16,7.727649224542115e-17,1.54e-06,1.4405511417802778e-06,6.200972913800959e-10,1.78e-07,5.431731075669047e-11,1.27e-07,3.8754485764604993e-11,9.302793570480797e-17,9.0357033886814e-09,4.823131821990287e-13,1.2803893159875606e-12,2.4649443596067372e-18,7.914808138832042e-10,4.792890326960686e-14,6.362011940415852e-14,2.6380444781683526e-18,5.647082211413872e-10,3.4196464674038365e-14,4.539188292134336e-14,7.504162141068386e-19,6.096038470523864e-18,2.0568872519101154e-20,1.2409839548436138e-19,2.2011677448828574e-20,8.854211362023001e-20,6.747157586377528e-20,6.816118218238844e-22,1.0697817241506329e-21,8.730612980486531e-08
1.1,1.0,1.0,1.0,1.0,0.00010999395022178163,1.0,1.0,1.0,0.9999999395243783,1.0,6.040932922334346e-08,1.0,6.629273485882728e-11,0.09999900516574195,9.948342580100248e-07,1.0,1.0,1.0,0.9999946913551041,5.122689425710044e-06,1.859554702760008e-07,1.0,0.0,0.000989373788563519,1.0,1.0,1.0,5.4307005187858715e-05,4.35725102081574e-09,7.023603213921741e-11,0.09057467860052525,2.181481164179487e-18,4.3190567737411013e-10,7.382553013678451e-12,6.084034742105236e-20,3.0815742132616034e-10,5.26732713018632e-12,6.337728843130204e-20,0.009425321316587998,4.537126786203984e-13,4.627088645017805e-16,2.3826549822424098e-14,2.4967981258969988e-17,1.699984172309895e-14,1.7814233817125816e-17,2.2445586737356142e-06,1.9576984989526406e-07,1.396784884084187e-07,1.7529051426627744e-17,4.795185693965479e-19,5.131349775072295e-19,0.00010999395022178163,1.0,1.0,9.998900060497783e-05,1.0993353424060576e-07,1.8056506032144212e-10,3.314620255288427e-12,9.948342580100249e-08,9.998900060497783e-05,9.999445194363285e-06,5.122689425710044e-07,4.936733955434043e-07,6.915887385113723e-16,0.001,9.89373788563519e-05,9.350667833756602e-05,2.7153367527084478e-06,1.972931873800285e-10,1.2899275505423278e-17,1.9556167680444248e-11,3.5242552857197193e-19,1.3952996033926716e-11,3.666973131530939e-19,4.450221574926153e-20,4.563026056578927e-22,6.971501727443224e-22,1.5803107231323918e-15,1.6610744280776515e-16,1.185148604291922e-16,0.008150967048341945,2.1379625362712893e-15,1.1227395998039042e-16,8.010557816876473e-17,1.54e-06,1.4658052516953138e-06,6.284764286459719e-10,1.78e-07,5.481555797067393e-11,1.27e-07,3.9109976754357234e-11,9.750979687649133e-17,9.157799388841306e-09,4.923693653521786e-13,1.307084563708998e-12,2.577208226988296e-18,7.987409875726774e-10,4.880534154327444e-14,6.478346895113426e-14,2.758192050147002e-18,5.698882327063484e-10,3.482178860985612e-14,4.622191321475174e-14,7.927533589873535e-19,6.38538233012457e-18,2.168569997932747e-20,1.2983350254664394e-19,2.3206829188986878e-20,9.263401584905424e-20,7.134323930637491e-20,7.192778540948219e-22,1.1288969505159048e-21,8.883668192092811e-08
1.11,1.0,1.0,1.0,1.0,0.00011099383972788658,1.0,1.0,1.0,0.999999938420049,1.0,6.15118364364244e-08,1.0,6.811480739395963e-11,0.0999989787855426,1.021214457359743e-06,1.0,1.0,1.0,0.9999945960739696,5.212991166680792e-06,1.9093486386479972e-07,1.0,0.0,0.0009974426439476522,1.0,1.0,1.0,5.524563742169995e-05,4.4474307448402716e-09,7.222866388679088e-11,0.09049320562815458,2.323649042233864e-18,4.397309982248313e-10,7.579794945496251e-12,6.472062627641029e-20,3.137406558563557e-10,5.40805592295891e-12,6.741903297020886e-20,0.009506794286628017,4.668989148238164e-13,4.844731847070629e-16,2.4479101418826836e-14,2.6111018738769575e-17,1.7465426288805105e-14,1.8629771794078776e-17,2.2747376042832123e-06,1.975492992484541e-07,1.4094809553120038e-07,1.8525679387967003e-17,5.05761494490647e-19,5.412170910637429e-19,0.00011099383972788658,1.0,1.0,9.998890061602722e-05,1.1093232105645493e-07,1.838543612353336e-10,3.405722979652668e-12,1.021214457359743e-07,9.998890061602722e-05,1.0090344109101702e-05,5.212991166680792e-07,5.022056302815992e-07,7.29122444781392e-16,0.001,9.974426439476522e-05,9.421970065259523e-05,2.7622677666020676e-06,2.011950181229603e-10,1.3616731209411234e-17,1.989254392424392e-11,3.71435355647844e-19,1.419299481419916e-11,3.8647695932379613e-19,4.740244046157083e-20,4.854046970730771e-22,7.416093626722975e-22,1.6251449374527949e-15,1.7054538627366565e-16,1.216812582665755e-16,0.00814362796299098,2.2191137313475862e-15,1.16345835245776e-16,8.301079254207053e-17,1.54e-06,1.4912557705363414e-06,6.369265291992993e-10,1.78e-07,5.5313803789567145e-11,1.27e-07,3.94654667487361e-11,1.0216690583234969e-16,9.280929425475506e-09,5.025596741669507e-13,1.3341358436691167e-12,2.693472833803217e-18,8.060011409336928e-10,4.968960279940594e-14,6.595720182358281e-14,2.882621312688982e-18,5.750682297672976e-10,3.5452694111768196e-14,4.705935183582447e-14,8.370622326071645e-19,6.6857299489574675e-18,2.285162914673424e-20,1.357772974416018e-19,2.445452523906637e-20,9.687481332920963e-20,7.53995151090257e-20,7.586422417359705e-22,1.1906776003402345e-21,9.03791376082631e-08
1.12,1.0,1.0,1.0,1.0,0.0001119937282341025,1.0,1.0,1.0,0.9999999373057319,1.0,6.262429842218328e-08,1.0,6.996992061727168e-11,0.09999895196085631,1.0480391436473557e-06,1.0,1.0,1.0,0.9999944999745143,5.304025582586827e-06,1.9599990318534084e-07,1.0,0.0,0.0010054963344712793,1.0,1.0,1.0,5.619138874032841e-05,4.538807361195095e-09,7.426054487012579e-11,0.09041180601354791,2.4735968709914317e-18,4.4762552355112254e-10,7.780413116696693e-12,6.880702664525797e-20,3.19373266613085e-10,5.551193605560248e-12,7.167545362146308e-20,0.009588193898858998,4.803566180207956e-13,5.070574464628848e-16,2.5143400989361798e-14,2.729524537828583e-17,1.793939283604069e-14,1.9474697542275682e-17,2.305171934165005e-06,1.993287436191929e-07,1.4221769909908706e-07,1.956932647686404e-17,5.331750468694313e-19,5.705518390971859e-19,0.0001119937282341025,1.0,1.0,9.99888006271766e-05,1.119310969143155e-07,1.8717319606037715e-10,3.4984776979635938e-12,1.0480391436473557e-07,9.99888006271766e-05,1.0181242930608994e-05,5.304025582586827e-07,5.108025679401486e-07,7.683192409732597e-16,0.001,0.00010054963344712794,9.49304945730951e-05,2.809554714245536e-06,2.0514375506418203e-10,1.4367252241820048e-17,2.023142579445011e-11,3.912801077055527e-19,1.4434781316664899e-11,4.0712534143760524e-19,5.046137616822521e-20,5.160526998394347e-22,7.884299898360939e-22,1.6708622595778303e-15,1.750592951256756e-16,1.2490185612510557e-16,0.008136295485707403,2.3026226683685357e-15,1.2052625435869288e-16,8.599345112110894e-17,1.54e-06,1.516902126994929e-06,6.454481415662013e-10,1.78e-07,5.581204821337401e-11,1.27e-07,3.982095574774437e-11,1.0700461339206639e-16,9.40510149139322e-09,5.128852318150457e-13,1.3615461370349241e-12,2.8138413659312847e-18,8.132612739663072e-10,5.058168416127685e-14,6.714131419256944e-14,3.0114426978869056e-18,5.802482123242752e-10,3.60891791272786e-14,4.790419605267914e-14,8.834122761855136e-19,6.99739276118781e-18,2.406825594108904e-20,1.419352759670863e-19,2.5756473371753158e-20,1.0126842721983354e-19,7.964715876083664e-20,7.9976257030414695e-22,1.2552140460138092e-21,9.193346224211692e-08
1.1300000000000001,1.0,1.0,1.0,1.0,0.00011299361574043044,1.0,1.0,1.0,0.9999999361814271,1.0,6.374671477572601e-08,1.0,7.185836984528021e-11,0.09999892468858168,1.0753114182802483e-06,1.0,1.0,1.0,0.9999944030574708,5.39579129576305e-06,2.0115123347460915e-07,1.0,0.0,0.0010135348976180836,1.0,1.0,1.0,5.714423691230079e-05,4.631390891017251e-09,7.633214213973864e-11,0.09033047969066149,2.63164921934983e-18,4.555892279872601e-10,7.984432506980525e-12,7.310784553142772e-20,3.2505523549831793e-10,5.696758000583076e-12,7.615519071449712e-20,0.009669520219324188,4.940893370800744e-13,5.304845913214539e-16,2.5819551216037532e-14,2.8521733859240344e-17,1.8421814626687622e-14,2.0349776402045227e-17,2.335863616458049e-06,2.0110818300749447e-07,1.4348729911208874e-07,2.0661687874814074e-17,5.617983676862641e-19,6.01181103284892e-19,0.00011299361574043044,1.0,1.0,9.998870063842596e-05,1.1292986181456341e-07,1.9052156062872525e-10,3.5928991746287487e-12,1.0753114182802483e-07,9.998870063842596e-05,1.0272141658865649e-05,5.39579129576305e-07,5.194640062288441e-07,8.092363745671345e-16,0.001,0.00010135348976180836,9.563906607057827e-05,2.857196483569834e-06,2.0913971433920432e-10,1.515205682931872e-17,2.0572804536740183e-11,4.11988130546039e-19,1.4678349295261707e-11,4.2867195318069334e-19,5.368564407473654e-20,5.483088414857079e-22,8.3770709785946825e-22,1.7174731981441194e-15,1.796497314070618e-16,1.281770550131192e-16,0.008128969610541987,2.388538175228471e-15,1.2481707540174606e-16,8.905487961649799e-17,1.54e-06,1.5427437509866684e-06,6.540418126082537e-10,1.78e-07,5.631029124209845e-11,1.27e-07,4.0176443751384843e-11,1.120283918118311e-16,9.53032355514884e-09,5.233471706849494e-13,1.3893184494377592e-12,2.9384186462576533e-18,8.205213866705775e-10,5.148158276256039e-14,6.83358022429674e-14,3.1447683897972986e-18,5.854281803773221e-10,3.6731241611309926e-14,4.875644314328502e-14,9.318742638656647e-19,7.320687360236064e-18,2.5337204098499712e-20,1.4831301606804977e-19,2.7114411124985453e-20,1.0581883729063518e-19,8.409306965049328e-20,8.426975515293962e-22,1.3225984272267626e-21,9.349962127191929e-08
1.1400000000000001,1.0,1.0,1.0,1.0,0.00011399350224687136,1.0,1.0,1.0,0.9999999350471347,1.0,6.487908509220409e-08,1.0,7.378045035265148e-11,0.0999988969656324,1.1030343675606745e-06,1.0,1.0,1.0,0.9999943053235701,5.4882869321214e-06,2.0638949783812217e-07,1.0,0.0,0.0010215583707691668,1.0,1.0,1.0,5.8104159769036384e-05,4.72519143700825e-09,7.844392543364808e-11,0.0902492265935121,2.798138293679386e-18,4.636220862595357e-10,8.191878004098302e-12,7.763156847470139e-20,3.3078654447967534e-10,5.844766865015165e-12,8.086708089452025e-20,0.009750773314006294,5.081006459150114e-13,5.547779346940496e-16,2.6507654724230615e-14,2.9791572660874087e-17,1.8912764882221842e-14,2.125578498497992e-17,2.366814598294587e-06,2.0288761741337272e-07,1.4475689557021535e-07,2.1804494119473657e-17,5.916713488766605e-19,6.331475686223519e-19,0.00011399350224687136,1.0,1.0,9.998860064977531e-05,1.1392861575757456e-07,1.9389945077308574e-10,3.689002171927265e-12,1.1030343675606746e-07,9.998860064977531e-05,1.0363040293852182e-05,5.488286932121401e-07,5.281897434283279e-07,8.519324963574447e-16,0.001,0.00010215583707691668,9.634542110001304e-05,2.9051919656421697e-06,2.1318321438542348e-10,1.597239722206994e-17,2.0916671419294775e-11,4.335884474776383e-19,1.492369251998304e-11,4.511469931828459e-19,5.708202119105947e-20,5.822367635602604e-22,8.895378898397226e-22,1.764988322257082e-15,1.843172550922118e-16,1.315072544628412e-16,0.008121650331550968,2.47690972054138e-15,1.2922017036462993e-16,9.219641366132957e-17,1.54e-06,1.5687800736487653e-06,6.627080875224842e-10,1.78e-07,5.6808532875744355e-11,1.27e-07,4.053193075966029e-11,1.172438367196296e-16,9.656603561041915e-09,5.339466323819322e-13,1.4174558109732919e-12,3.067311143366151e-18,8.277814790465608e-10,5.238929574732753e-14,6.954066217345794e-14,3.282712333744387e-18,5.906081339264786e-10,3.737887952620331e-14,4.961609039546307e-14,9.825202961258004e-19,7.655935498777883e-18,2.6660125032591996e-20,1.5491617783654523e-19,2.8530105653417686e-20,1.1053008192189557e-19,8.874429106625778e-20,8.875070233149907e-22,1.3929246509691743e-21,9.507758022113728e-08
1.1500000000000001,1.0,1.0,1.0,1.0,0.00011499338775342628,1.0,1.0,1.0,0.9999999339028548,1.0,6.602140896681471e-08,1.0,7.573645737220124e-11,0.09999886878893727,1.1312110626857568e-06,1.0,1.0,1.0,0.9999942067735417,5.5815111211508615e-06,2.117153372499301e-07,1.0,0.0,0.0010295667912030495,1.0,1.0,1.0,5.9071135204817114e-05,4.820219183434062e-09,8.059636717737496e-11,0.09016804665617704,2.9734039378231123e-18,4.717240731862564e-10,8.402774403850394e-12,8.238686955081048e-20,3.3656717559042915e-10,5.9952378902393174e-12,8.582015712251869e-20,0.009831953248827479,5.223941434835856e-13,5.799611658510244e-16,2.720781408268565e-14,3.110586605994742e-17,1.941231678371333e-14,2.2193511173936077e-17,2.3980268208620505e-06,2.046670468368416e-07,1.4602648847347687e-07,2.2999511104660673e-17,6.228346331582875e-19,6.664947234232137e-19,0.00011499338775342628,1.0,1.0,9.998850066122466e-05,1.1492735874372482e-07,1.9730686232672212e-10,3.78680145000931e-12,1.1312110626857568e-07,9.998850066122466e-05,1.0453938835549124e-05,5.581511121150862e-07,5.369795783900931e-07,8.96467680537033e-16,0.001,0.00010295667912030495,9.704956559982324e-05,2.95354005466596e-06,2.1727457592885238e-10,1.682956035099322e-17,2.1263017732748197e-11,4.561107683969236e-19,1.5170804776842653e-11,4.745813744660429e-19,6.065744033159149e-20,6.179015216310785e-22,9.440217283477056e-22,1.813418261490937e-15,1.8906242408663386e-16,1.3489285253038464e-16,0.00811433764279603,2.567787417513018e-15,1.3373742509884762e-16,9.541939877886227e-17,1.54e-06,1.595010527337632e-06,6.714475098413741e-10,1.78e-07,5.730677311431564e-11,1.27e-07,4.088741677257352e-11,1.2265666907071028e-16,9.783949429117167e-09,5.44684767728049e-13,1.4459612762015218e-12,3.200626980132846e-18,8.350415510943138e-10,5.3304820270046974e-14,7.075589019653019e-14,3.4253902455171466e-18,5.957880729717857e-10,3.803209084171849e-14,5.0483135106885995e-14,1.0354237932082412e-18,8.003464088744137e-18,2.8038697696074285e-20,1.6175050351172658e-19,3.0005353580298815e-20,1.154062581044676e-19,9.360801019596894e-20,9.342519497374313e-22,1.4662883915310702e-21,9.666730468712921e-08
1.16,1.0,1.0,1.0,1.0,0.00011599327226009617,1.0,1.0,1.0,0.9999999327485876,1.0,6.717368599480064e-08,1.0,7.772668609489468e-11,0.09999884015544021,1.1598445597474844e-06,1.0,1.0,1.0,0.9999941074081136,5.675462495917455e-06,2.1712939055261562e-07,1.0,0.0,0.001037560196095671,1.0,1.0,1.0,6.004514117678749e-05,4.916484396125127e-09,8.278994248394224e-11,0.09008693981279421,3.1577936330967043e-18,4.798951636777444e-10,8.617146410086977e-12,8.738261137143591e-20,3.423971109295024e-10,6.1481887020333585e-12,9.102364867525547e-20,0.009913060089649355,5.369734537883959e-13,6.060583479218028e-16,2.7920131803515257e-14,3.246573413074007e-17,1.9920543471826084e-14,2.3163754123033814e-17,2.4295022194030576e-06,2.0644647127791507e-07,1.472960778218832e-07,2.4248540080354306e-17,6.553296140309632e-19,7.012668593192825e-19,0.00011599327226009617,1.0,1.0,9.998840067277399e-05,1.1592609077338998e-07,2.0074379112345295e-10,3.8863117668955275e-12,1.1598445597474844e-07,9.998840067277399e-05,1.0544837283937035e-05,5.675462495917456e-07,5.45833310536484e-07,9.429034448350058e-16,0.001,0.0001037560196095671,9.775150549188836e-05,3.002239647980821e-06,2.2141412197089113e-10,1.7724868492070686e-17,2.161183479013895e-11,4.795854988758734e-19,1.5419679867839337e-11,4.99006733899622e-19,6.441899011517277e-20,6.553695852857693e-22,1.0012601354278101e-21,1.8627737058887005e-15,1.9388579422695699e-16,1.3833424579575057e-16,0.008107031538344306,2.661222027801499e-15,1.38370739272523e-16,9.872519035028056e-17,1.54e-06,1.6214345456264816e-06,6.802606214328561e-10,1.78e-07,5.7805011957816214e-11,1.27e-07,4.1242901790127295e-11,1.2827273712330485e-16,9.912369055164475e-09,5.555627367621393e-13,1.4748379241467804e-12,3.3384759422200083e-18,8.423016028138936e-10,5.422815349558511e-14,7.19814825384813e-14,3.572919620459745e-18,6.009679975132836e-10,3.8690873535033774e-14,5.1357574585078175e-14,1.0906594885669548e-18,8.363605201320879e-18,2.94746284426888e-20,1.6882181747984837e-19,3.1541980849764085e-20,1.2045152143977583e-19,9.869155812704202e-20,9.82994421046445e-22,1.5427870905024216e-21,9.826876034099888e-08
1.17,1.0,1.0,1.0,1.0,0.00011699315576688207,1.0,1.0,1.0,0.999999931584333,1.0,6.833591577145036e-08,1.0,7.975143166984656e-11,0.09999881106210022,1.188937899732717e-06,1.0,1.0,1.0,0.9999940072280126,5.770139693064256e-06,2.2263229445729444e-07,1.0,0.0,0.0010455386225203906,1.0,1.0,1.0,6.102615570495471e-05,5.0139974224763545e-09,8.502512915387518e-11,0.09000590599756199,3.351662498288554e-18,4.881353327363376e-10,8.835018634708056e-12,9.262784508420852e-20,3.482763326614695e-10,6.303636860570152e-12,9.648698114527084e-20,0.009994093902272997,5.518422258766627e-13,6.330939178948834e-16,2.864471034220013e-14,3.3872312745051245e-17,2.0437518046818158e-14,2.4167324257657117e-17,2.461242723215416e-06,2.0822589073660706e-07,1.4856566361544435e-07,2.5553417652695157e-17,6.891984357766598e-19,7.375090712605225e-19,0.00011699315576688207,1.0,1.0,9.998830068442332e-05,1.1692481184694583e-07,2.0421023299765263e-10,3.987547878476491e-12,1.1889378997327171e-07,9.998830068442332e-05,1.0635735638996502e-05,5.770139693064256e-07,5.547507398606961e-07,9.91302770706389e-16,0.001,0.00010455386225203907,9.84512466815436e-05,3.051289646062555e-06,2.256021777751355e-10,1.8659679937702998e-17,2.196311392686037e-11,5.040437492542649e-19,1.567031161092164e-11,5.244554416608769e-19,6.837391496508651e-20,6.947088381315638e-22,1.0613567925979792e-21,1.9130654059621916e-15,1.9878791928093127e-16,1.4183182936282844e-16,0.008099732012268396,2.757264965366409e-15,1.4312202632530676e-16,1.0211515358252101e-16,1.54e-06,1.64805156330293e-06,6.891479625003164e-10,1.78e-07,5.830324940624997e-11,1.27e-07,4.159838581232441e-11,1.3409801843468075e-16,1.0041870310718897e-08,5.665817087398281e-13,1.5040888582977309e-12,3.4809694864706245e-18,8.495616342053569e-10,5.5159292599206144e-14,7.32174354394164e-14,3.7254197424555595e-18,6.06147907551013e-10,3.935522559074605e-14,5.223940614741574e-14,1.1483034223333166e-18,8.736696066949392e-18,3.09696508895483e-20,1.7613602627426646e-19,3.314184257953928e-20,1.25670086139817e-19,1.0400240984646928e-19,1.0337976536649898e-21,1.6225199567731496e-21,9.98819129274503e-08
