BUD_1_task1,Hct1_2_task1,ORI_3_task1,SBF_4_task1,Sic1_T_4_task1,_1_task1
0.0,0.9946,0.0,0.0027386225148617192,0.1231,0.0
0.005519356843553114,0.9989727632276828,0.056873952816214386,0.008484679349225465,0.16952191422553453,0.5
0.007832561217405967,0.9997225266942323,0.0657591772919906,0.013231767083224608,0.21825304978494448,1.0
0.009183267820055114,0.9997777530822626,0.06548468829777696,0.013673975391409526,0.26716204822525985,1.5
0.010373176463496463,0.9997811623472496,0.06437142385888155,0.013779391168011723,0.3155790498790257,2.0
0.011480960931993764,0.9997797084349214,0.063066136940499,0.013860786391213697,0.3634530509054544,2.5
0.012522979830432086,0.9997766824704363,0.06167727657660048,0.013938306945798444,0.41077527139874775,3.0
0.01350798003298022,0.999772410229235,0.06025026927318897,0.01401615216696825,0.45753549690337786,3.5
0.014441919105660705,0.9997675511781282,0.05880947408471186,0.014095331748639216,0.5037194743051935,4.0
0.015329340904889983,0.9997624419831987,0.05736960252787249,0.014176072100568685,0.5493083514764235,4.5
0.016173948718602147,0.9997567905903167,0.055940153950352,0.014258401832892875,0.5942782843952956,5.0
0.016978892508914684,0.999750836283821,0.05452750682930299,0.014342306301971697,0.6385999317428196,5.5
0.017746930017678634,0.9997444989671392,0.05313603771341857,0.014427765801414836,0.682237758489352,6.0
0.018480525489198905,0.9997378265236788,0.0517687802406318,0.014514764089740088,0.7251491214594057,6.5
0.019181912411262894,0.999730822984269,0.050427831492864054,0.014603289849772131,0.7672830418255908,7.0
0.019853137342353652,0.9997234884688432,0.0491146230207618,0.014693335917548029,0.8085786852399989,7.5
0.020496090226544608,0.9997158204902878,0.04783010150396064,0.014784898451357996,0.8489634230871279,8.0
0.021112526806997756,0.9997078148244257,0.04657485534222715,0.014877976253112884,0.8883504660376587,8.5
0.021704085855854,0.9996994660581713,0.04534920641111507,0.014972570283547535,0.9266360060715676,9.0
0.02227230222819242,0.9996907679354311,0.04415327498411411,0.0150686833159027,0.9636960630253631,9.5
0.02281861796524932,0.9996817135997667,0.042987031105760264,0.015166319699002482,0.9993831187062633,10.0
0.023344390969564584,0.9996722957428967,0.04185033156625196,0.015265485188425928,1.0335235922088835,10.5
0.023850902406161112,0.9996625067323364,0.040742948593508244,0.015366186829325647,1.0659177094722108,11.0
0.024339362949731515,0.9996523387040852,0.03966459206752921,0.015468432897306551,1.0963444032488776,11.5
0.02481091847599725,0.9996417836638645,0.038614927432789804,0.015572232881021502,1.1245757200511028,12.0
0.02526665431551979,0.9996308336065935,0.03759358619019417,0.015677597517743256,1.1504044833968008,12.5
0.02570759903036747,0.9996194806801499,0.036600172416799436,0.01578453888990826,1.173685533527532,13.0
0.026134726998811735,0.9996077173070572,0.03563426345209413,0.01589307051854213,1.194373287227707,13.5
0.02654896061775069,0.9995955363531404,0.0346954077356765,0.016003207366891512,1.21253847210802,14.0
0.026951172592123904,0.9995829310038157,0.03378312398698881,0.01611496577580789,1.2283518948571492,14.5
0.027342188124793276,0.9995698949048631,0.03289690091761033,0.016228363316078992,1.2420455860888888,15.0
0.027722787661318686,0.9995564219465641,0.032036201473843694,0.01634341865002441,1.25387088530647,15.5
0.02809370958727042,0.9995425060010927,0.031200467980388096,0.01646015146783008,1.2640705064005273,16.0
0.02845565324689733,0.9995281416881101,0.030389128906590478,0.016578582409282276,1.2728612359959017,16.5
0.028809281428649747,0.9995133235271977,0.02960160438744149,0.01669873313390344,1.2804316477308568,17.0
0.029155222678627968,0.9994980459259646,0.028837310520505928,0.0168206263031857,1.286943371423838,17.5
0.029494073700577886,0.9994823044039359,0.028095663697656717,0.016944285582065257,1.292532533203316,18.0
0.029826401287703242,0.9994660942810325,0.02737608371915865,0.01706973572768299,1.297313277362486,18.5
0.030152744088569047,0.9994494111039536,0.02667799603769317,0.017197002569459083,1.301381635124461,19.0
0.03047361440290737,0.9994322510809776,0.026000833716164424,0.017326113051043923,1.3048188929446451,19.5
0.030789499785065955,0.9994146108576869,0.025344038846593375,0.01745709525836783,1.307694166518427,20.0
0.03110086428956473,0.9993964873566752,0.02470706338284694,0.017589978447113706,1.3100661873817,20.5
0.03140815032784567,0.9993778778590293,0.024089370321105974,0.01772479306790049,1.3119859038327542,21.0
0.03171177971408862,0.9993587802610229,0.023490433963617822,0.017861570794833075,1.3134975192439915,21.5
0.03201215459736005,0.999339193004812,0.0229097400148889,0.018000344558694988,1.314639205891674,22.0
0.03230965858418159,0.9993191147732153,0.022346785834831736,0.018141148569405886,1.315444049414454,22.5
0.03260465792118106,0.9992985446448124,0.02180108070276996,0.018284018365807845,1.315941017564772,23.0
0.03289750255868866,0.9992774824793926,0.021272145934327545,0.018428990822651665,1.3161557041930871,23.5
0.03318852704091173,0.999255928444515,0.020759514817243342,0.018576104214168554,1.3161107727540133,24.0
0.033478051531439186,0.9992338832839097,0.020262732663762245,0.018725398239671537,1.315826602638957,24.5
0.03376638239176274,0.9992113480736229,0.019781356381113085,0.01887691405713532,1.3153211503373474,25.0
0.034053813251859855,0.9991883243656771,0.019314954641247904,0.01903069433676724,1.3146107417564241,25.5
0.03434062550632493,0.9991648140830304,0.018863107398405708,0.01918678330755019,1.3137098106743454,26.0
0.034627089179017,0.9991408196855185,0.018425405915996704,0.01934522679923497,1.3126314053861485,26.5
0.034913463638937596,0.9991163440372879,0.018001452511630826,0.019506072296420717,1.311387322758399,27.0
0.03519999820544329,0.9990913904209103,0.01759086038968942,0.01966936899163953,1.3099882626776305,27.5
0.035486932660087546,0.9990659622573084,0.01719325333619181,0.019835167848477112,1.3084438281590198,28.0
0.035774498257689726,0.9990400634307992,0.016808265693812104,0.020003521650193798,1.3067630089536615,28.5
0.03606291796449387,0.9990136981072196,0.016435541980399718,0.020174485073066812,1.304953983181669,29.0
0.03635240679432311,0.9989868707018755,0.016074736555058488,0.020348114760079566,1.3030240085235103,29.5
0.03664317328137233,0.9989595858675991,0.015725513763039822,0.020524469368283504,1.3009802683498646,30.0
0.03693541835462388,0.9989318484039699,0.01538754716468202,0.0207036096855593,1.298828707363503,30.5
0.03722933763576061,0.9989036633135814,0.0150605197915757,0.020885598665275517,1.2965753428193694,31.0
0.037525120638077246,0.9988750356815195,0.01474412366261046,0.021070501544531134,1.2942255028026026,31.5
0.0378229514071839,0.9988459706447493,0.014438059606004557,0.021258385929364344,1.2917839958227295,32.0
0.038123009590881864,0.9988164734072341,0.014142037041600141,0.02144932186938241,1.2892554510344096,32.5
0.03842546984195602,0.998786549072901,0.013855773890688022,0.021643381995097934,1.2866439968040764,33.0
0.03873050324971258,0.9987562027372512,0.013578996142536846,0.02184064158342234,1.283953564667446,33.5
0.03903827696530632,0.9987254393557549,0.013311437838860954,0.022041178702711425,1.2811877560900273,34.0
0.03934895485893066,0.9986942637218332,0.013052840799756242,0.022245074319759663,1.2783499309221789,34.5
0.03966269800769815,0.998662680434771,0.012802954384430245,0.02245241242039724,1.2754432474958164,35.0
0.03997966440762295,0.9986306938567618,0.012561535426909331,0.02266328017624915,1.2724705241040328,35.5
0.04030001047381079,0.9985983080454769,0.012328347810659558,0.02287776802476026,1.2694345763321417,36.0
0.040623890596838914,0.9985655267281573,0.01210316242778289,0.023095969860311087,1.2663380140698013,36.5
0.04095145667431162,0.9985323532475271,0.01188575722223479,0.023317983246796934,1.2631830261939152,37.0
0.04128286039465383,0.9984987905275988,0.011675916460390862,0.0235439094601732,1.259971953989036,37.5
0.04161825228945786,0.9984648410225754,0.011473430891042219,0.02377385374623907,1.2567069396999668,38.0
0.04195778115716862,0.9984305066409014,0.01127809792513708,0.02400792558695074,1.2533897583500095,38.5
0.042301596448132216,0.9983957887555189,0.011089720678555537,0.02424623873496933,1.250022293937383,39.0
0.042649847284466094,0.9983606881237407,0.010908108272404045,0.024488911527911793,1.2466062616159264,39.5
0.04300268240184877,0.9983252048983273,0.010733076024641538,0.02473606718248471,1.2431431794917085,40.0
0.04336025134070905,0.9982893385169068,0.010564444623889986,0.024987833912722794,1.2396345198059648,40.5
0.04372270441224758,0.9982530876835538,0.010402040204989561,0.025244345230448006,1.2360816666280605,41.0
0.044090192648914374,0.9982164504414618,0.01024569437863877,0.025505740288271163,1.2324858823439109,41.5
0.04446286839302407,0.9981794240239411,0.010095243899546299,0.02577216410820501,1.2288483528750067,42.0
0.04484088563350307,0.9981420047926994,0.009950530477393044,0.02604376787841498,1.2251702017969304,42.5
0.04522440014504412,0.9981041883143601,0.009811401314839265,0.02632070941166856,1.2214524570363943,43.0
0.045613569819092606,0.9980659692838136,0.009677708714081192,0.02660315346246868,1.2176960726776889,43.5
0.04600855493085881,0.9980273414303218,0.009549309181026804,0.026891271992236957,1.213901965078311,44.0
0.04640951836963981,0.9979882979897716,0.009426063437530649,0.02718524455663071,1.2100709832740935,44.5
0.04681662582260223,0.9979488311169238,0.009307835395837965,0.02748525908124179,1.206203882441843,45.0
0.04723004649156502,0.9979089299379873,0.009194496307417439,0.027791512155637483,1.2023013655550205,45.5
0.04764995323870986,0.9978685850987574,0.009085920628881066,0.028104209443829912,1.1983640885678315,46.0
0.04807652265901118,0.9978277856791139,0.00898198648832236,0.028423566301756378,1.1943926547300554,46.5
0.048509936009589756,0.9977865190067977,0.008882576648006044,0.0287498084751715,1.1903876112040317,47.0
0.04895037883499099,0.9977447716530381,0.00878757756958743,0.029083172595486012,1.1863494593934278,47.5
0.04939804212470776,0.9977025287653684,0.008696879931892516,0.02942390703374916,1.1822786493285646,48.0
0.04985312022471258,0.9976597746503274,0.008610376730212178,0.029772272147206954,1.1781756034332227,48.5
0.05031581419357607,0.9976164920260311,0.008527965639219983,0.030128541700373605,1.174040688071256,49.0
0.05078633099179372,0.9975726623821761,0.008449547885103952,0.030493003483904556,1.1698742279834624,49.5
0.05126488640526015,0.9975282653251798,0.008375029333011916,0.03086596075969486,1.1656764942575972,50.0
0.0517516956758057,0.9974832805441813,0.008304315831886122,0.031247731298969746,1.1614477577264255,50.5
0.052246987841779696,0.9974376847222807,0.008237319094847774,0.031638651291565616,1.1571882229840085,51.0
