CML_1_task1,_1_task1
9691.690276921328,23.6
9695.640519321583,23.8
9699.514688708246,24.0
9703.313882830571,24.200000000000003
9707.039203836817,24.400000000000002
9710.691756833596,24.6
9714.272648536831,24.8
9717.782986009854,25.0
9721.223875484317,25.200000000000003
9724.596421259786,25.400000000000002
9727.901724678082,25.6
9731.140883168557,25.8
9734.31498936073,26.0
9737.425130260792,26.200000000000003
9740.472386488698,26.400000000000002
9743.457831572678,26.6
9746.382531298139,26.8
9749.247543108111,27.0
9752.053915552446,27.200000000000003
9754.802687783173,27.400000000000002
9757.494889093481,27.6
9760.131538497966,27.8
9762.713644351828,28.0
9765.242204006863,28.200000000000003
9767.718203502222,28.400000000000002
9770.142617287887,28.6
9772.516407978996,28.8
9774.840526139244,29.0
9777.115910091694,29.200000000000003
9779.34348575533,29.400000000000002
9781.52416650581,29.6
9783.658853058942,29.8
9785.748433375527,30.0
9787.793782586203,30.200000000000003
9789.795762935039,30.400000000000002
9791.755223740707,30.6
9793.673001374053,30.8
9795.54991925101,31.0
9797.386787839832,31.200000000000003
9799.184404681666,31.400000000000002
9800.94355442355,31.6
9802.66500886295,31.8
9804.34952700303,32.0
9805.997855117845,32.2
9807.610726826726,32.4
9809.18886317717,32.6
9810.732972735539,32.800000000000004
9812.24375168497,33.0
9813.72188392987,33.2
9815.168041206476,33.4
9816.582883198907,33.6
9817.967057660235,33.800000000000004
9819.321200538088,34.0
9820.645936104362,34.2
9821.941877088584,34.4
9823.209624814584,34.6
9824.449769340044,34.800000000000004
9825.662889598621,35.0
9826.849553544303,35.2
9828.010318297669,35.4
9829.145730293792,35.6
9830.256325431494,35.800000000000004
9831.342629223702,36.0
9832.405156948673,36.2
9833.444413801855,36.4
9834.46089504818,36.6
9835.455086174592,36.800000000000004
9836.427463042635,37.0
9837.378492040914,37.2
9838.3086302373,37.4
9839.218325530692,37.6
9840.108016802242,37.800000000000004
9840.978134065888,38.0
9841.829098618087,38.2
9842.661323186643,38.400000000000006
9843.475212078529,38.6
9844.271161326606,38.800000000000004
9845.049558835159,39.0
9845.810784524176,39.2
9846.5552104723,39.400000000000006
9847.283201058373,39.6
9847.995113101551,39.800000000000004
9848.691295999884,40.0
9849.37209186737,40.2
9850.037835669404,40.400000000000006
9850.688855356593,40.6
9851.325471996914,40.800000000000004
9851.947999906171,41.0
9852.556746776738,41.2
9853.152013804556,41.400000000000006
9853.734095814376,41.6
9854.30328138323,41.800000000000004
9854.859852962112,42.0
9855.404086995864,42.2
9855.93625404127,42.400000000000006
9856.45661888333,42.6
9856.965440649747,42.800000000000004
9857.46297292358,43.0
9857.94946385413,43.2
9858.425156265983,43.400000000000006
9858.8902877663,43.6
9859.34509085029,43.800000000000004
9859.789793004911,44.0
9860.224616810823,44.2
9860.649780042562,44.400000000000006
9861.065495766976,44.6
9861.471972439935,44.800000000000004
9861.869414001323,45.0
9862.258019968334,45.2
9862.63798552708,45.400000000000006
9863.00950162253,45.6
9863.372755046801,45.800000000000004
9863.727928525828,46.0
9864.075200804415,46.2
9864.414746729679,46.400000000000006
9864.746737332953,46.6
9865.071339910104,46.800000000000004
9865.38871810034,47.0
9865.69903196349,47.2
9866.002438055802,47.400000000000006
9866.299089504277,47.6
9866.589136079529,47.800000000000004
9866.872724267247,48.0
9867.149997338232,48.2
9867.421095417056,48.400000000000006
9867.686155549354,48.6
9867.945311767782,48.800000000000004
9868.198695156647,49.0
9868.446433915236,49.2
9868.688653419877,49.400000000000006
9868.925476284736,49.6
9869.157022421385,49.800000000000004
9869.383409097145,50.0
9869.60475099225,50.2
9869.821160255835,50.400000000000006
9870.03274656076,50.6
9870.239617157322,50.800000000000004
9870.441876925834,51.0
9870.63962842814,51.2
9870.832971958034,51.400000000000006
9871.022005590643,51.6
9871.20682523077,51.800000000000004
9871.387524660231,52.0
9871.564195584193,52.2
9871.736927676537,52.400000000000006
9871.90580862427,52.6
9872.070924170992,52.800000000000004
9872.232358159452,53.0
9872.39019257319,53.2
9872.544507577299,53.400000000000006
9872.69538155833,53.6
9872.842891163325,53.800000000000004
9872.987111338045,54.0
9873.128115364345,54.2
9873.265974896782,54.400000000000006
9873.400759998414,54.6
9873.53253917585,54.800000000000004
9873.661379413528,55.0
9873.78734620726,55.2
9873.910503597064,55.400000000000006
9874.030914199273,55.6
9874.148639237957,55.800000000000004
9874.26373857567,56.0
9874.376270743509,56.2
9874.48629297055,56.400000000000006
9874.593861212634,56.6
9874.699030180507,56.800000000000004
9874.801853367384,57.0
9874.902383075883,57.2
9875.000670444388,57.400000000000006
9875.096765472828,57.6
9875.1907170479,57.800000000000004
9875.282572967739,58.0
9875.37237996604,58.2
9875.460183735668,58.400000000000006
9875.546028951736,58.6
9875.629959294187,58.800000000000004
9875.712017469872,59.0
9875.792245234155,59.2
9875.870683412031,59.400000000000006
9875.947371918786,59.6
9876.022349780209,59.800000000000004
9876.095655152343,60.0
9876.167325340817,60.2
9876.237396819746,60.400000000000006
9876.305905250209,60.6
9876.372885498333,60.800000000000004
9876.438371652961,61.0
9876.502397042948,61.2
9876.564994254062,61.400000000000006
9876.626195145513,61.6
9876.68603086612,61.800000000000004
9876.744531870128,62.0
9876.80172793266,62.2
9876.85764816483,62.400000000000006
9876.91232102854,62.6
9876.96577435092,62.800000000000004
9877.018035338475,63.0
9877.069130590897,63.2
9877.119086114588,63.400000000000006
9877.167927335875,63.6
9877.215679113928,63.800000000000004
9877.2623657534,64.0
9877.308011016785,64.2
9877.352638136492,64.4
9877.396269826666,64.60000000000001
9877.438928294736,64.8
9877.480635252708,65.0
9877.52141192821,65.2
9877.56127907529,65.4
9877.600256984973,65.60000000000001
9877.638365495588,65.8
9877.675624002855,66.0
9877.712051469762,66.2
9877.747666436206,66.4
9877.782487028438,66.60000000000001
9877.816530968283,66.8
9877.849815582154,67.0
9877.882357809884,67.2
9877.914174213338,67.4
9877.945280984852,67.60000000000001
9877.975693955465,67.8
9878.005428602988,68.0
9878.034500059883,68.2
9878.062923120962,68.4
9878.090712250929,68.60000000000001
9878.117881591732,68.8
9878.144444969776,69.0
9878.170415902956,69.2
9878.195807607543,69.4
9878.220633004914,69.60000000000001
9878.244904728132,69.8
9878.268635128377,70.0
9878.291836281242,70.2
9878.314519992873,70.4
9878.336697805993,70.60000000000001
9878.358381005772,70.8
9878.379580625575,71.0
9878.40030745258,71.2
9878.420572033285,71.4
9878.44038467886,71.60000000000001
9878.459755470405,71.8
9878.478694264097,72.0
9878.49721069619,72.2
9878.515314187938,72.4
9878.533013950384,72.60000000000001
9878.550318989055,72.8
9878.56723810855,73.0
9878.583779917017,73.2
9878.59995283055,73.4
9878.61576507746,73.60000000000001
9878.631224702482,73.8
9878.646339570854,74.0
9878.66111737234,74.2
9878.675565625132,74.4
9878.689691679689,74.60000000000001
9878.703502722476,74.8
9878.717005779623,75.0
9878.730207720508,75.2
9878.74311526125,75.4
9878.75573496813,75.60000000000001
9878.768073260939,75.8
9878.780136416242,76.0
9878.79193057058,76.2
9878.803461723588,76.4
9878.814735741054,76.60000000000001
9878.825758357907,76.80000000000001
9878.836535181139,77.0
9878.847071692651,77.2
9878.857373252056,77.4
9878.867445099402,77.60000000000001
9878.877292357838,77.80000000000001
9878.886920036228,78.0
9878.896333031698,78.2
9878.905536132132,78.4
9878.914534018604,78.60000000000001
9878.923331267768,78.80000000000001
9878.931932354188,79.0
9878.940341652611,79.2
9878.948563440197,79.4
9878.956601898697,79.60000000000001
9878.964461116582,79.80000000000001
9878.972145091124,80.0
9878.97965773043,80.2
9878.987002855434,80.4
9878.994184201842,80.60000000000001
9879.001205422026,80.80000000000001
9879.008070086897,81.0
9879.014781687712,81.2
9879.021343637856,81.4
9879.027759274577,81.60000000000001
9879.034031860687,81.80000000000001
9879.04016458622,82.0
9879.04616057006,82.2
9879.052022861524,82.4
9879.057754441917,82.60000000000001
9879.063358226049,82.80000000000001
9879.068837063716,83.0
9879.074193741155,83.2
9879.079430982456,83.4
9879.084551450956,83.60000000000001
9879.089557750593,83.80000000000001
9879.094452427222,84.0
9879.099237969922,84.2
9879.103916812255,84.4
9879.10849133351,84.60000000000001
9879.112963859912,84.80000000000001
9879.117336665802,85.0
9879.1216119748,85.2
9879.125791960936,85.4
9879.12987874975,85.60000000000001
9879.133874419384,85.80000000000001
9879.137781001627,86.0
9879.14160048296,86.2
9879.145334805562,86.4
9879.148985868296,86.60000000000001
9879.15255552768,86.80000000000001
9879.15604559883,87.0
9879.159457856378,87.2
9879.162794035388,87.4
9879.166055832222,87.60000000000001
9879.169244905419,87.80000000000001
9879.172362876527,88.0
9879.175411330934,88.2
9879.178391818674,88.4
9879.181305855212,88.60000000000001
9879.184154922223,88.80000000000001
9879.186940468335,89.0
9879.189663909876,89.2
9879.192326631588,89.4
9879.194929987332,89.60000000000001
9879.197475300783,89.80000000000001
9879.199963866093,90.0
9879.20239694856,90.2
9879.204775785263,90.4
9879.207101585698,90.60000000000001
9879.20937553239,90.80000000000001
9879.21159878149,91.0
9879.213772463378,91.2
9879.215897683216,91.4
9879.217975521533,91.60000000000001
9879.220007034755,91.80000000000001
9879.221993255758,92.0
9879.223935194379,92.2
9879.225833837945,92.4
9879.227690151763,92.60000000000001
9879.229505079617,92.80000000000001
9879.231279544243,93.0
9879.233014447806,93.2
9879.234710672354,93.4
9879.236369080265,93.60000000000001
9879.23799051469,93.80000000000001
9879.239575799978,94.0
9879.241125742097,94.2
9879.242641129045,94.4
9879.244122731248,94.60000000000001
9879.245571301955,94.80000000000001
9879.24698757762,95.0
9879.248372278274,95.2
9879.249726107897,95.4
9879.251049754765,95.60000000000001
9879.252343891816,95.80000000000001
9879.253609176978,96.0
9879.254846253512,96.2
9879.256055750335,96.4
9879.257238282338,96.60000000000001
9879.25839445071,96.80000000000001
9879.259524843226,97.0
9879.260630034563,97.2
9879.261710586583,97.4
9879.262767048618,97.60000000000001
9879.263799957753,97.80000000000001
9879.264809839098,98.0
9879.265797206055,98.2
9879.26676256058,98.4
9879.267706393437,98.60000000000001
9879.268629184447,98.80000000000001
9879.269531402733,99.0
9879.270413506958,99.2
9879.271275945559,99.4
9879.272119156976,99.60000000000001
9879.272943569873,99.80000000000001
9879.273749603353,100.0
