Time,r5,R5,r7,R7,endosome,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
0.24,0.9999968330528459,0.0010020539474892838,0.9998111648545336,0.0012000614132031244,1.0,1.0,0.000314920131575468,0.9999968330528459,0.483,3.628671756190336e-09,0.000998610586977867,9.001969507105408e-05,0.4829087926247397,6.012323684935703e-05,0.00018000921198046865
0.25,0.9999951610436952,0.00100376589319357,0.9998039145549835,0.0012082413150208743,1.0,1.0,0.000328009321249919,0.9999951610436952,0.483,3.703353473569722e-09,0.0009986082301311448,9.017505959940138e-05,0.482905290730057,6.02259535916142e-05,0.00018123619725313113
0.26,0.9999933781082216,0.0010056060410474253,0.9997967114417156,0.001216408935447777,1.0,1.0,0.0003410959426173784,0.9999933781082216,0.483,3.778938255281998e-09,0.0009986062861694215,9.034194460519289e-05,0.4829018116263486,6.033636246284551e-05,0.00018246134031716654
0.27,0.9999914855667082,0.0010075741734210358,0.9997895552648849,0.0012245642970225398,1.0,1.0,0.00035417999952241984,0.9999914855667082,0.483,3.855428572438272e-09,0.0009986047542204985,9.052033112925461e-05,0.4828983551929394,6.0454450405262146e-05,0.00018368464455338098
0.28,0.9999894847259417,0.001009670073043182,0.9997824457758934,0.0012327074222414091,1.0,1.0,0.00036726149585644186,0.9999894847259417,0.483,3.932826852320589e-09,0.000998603633414929,9.071020024150399e-05,0.4828949213097565,6.058020438259092e-05,0.00018490611333621135
0.29,0.9999873768793482,0.0010118935230011936,0.9997753827273825,0.0012408383335582615,1.0,1.0,0.00038034043555684114,0.9999873768793482,0.483,4.011135478734383e-09,0.000998602922886005,9.091153304095928e-05,0.48289150985732576,6.0713611380071616e-05,0.00018612575003373923
0.3,0.999985163307122,0.0010142443067409038,0.9997683658732286,0.0012489570533846916,1.0,1.0,0.0003934168226061923,0.999985163307122,0.483,4.09035679235856e-09,0.0009986026217697532,9.112431065574851e-05,0.4828881207167694,6.0854658404454225e-05,0.00018734355800770374
0.31,0.9999828452763623,0.0010167222080665946,0.9997613949685356,0.001257063604090105,1.0,1.0,0.000406490661031442,0.9999828452763623,0.483,4.170493091093274e-09,0.0009986027292049207,9.134851424311775e-05,0.48288475376980267,6.1003332483995676e-05,0.00018855954061351577
0.32,0.9999804240412143,0.0010193270111409252,0.9997544697696289,0.001265158008001816,1.0,1.0,0.0004195619549031172,0.9999804240412143,0.483,4.251546630405447e-09,0.0009986032443329686,9.158412498943766e-05,0.48288140889873077,6.115962066845552e-05,0.0001897737012002724
0.33,0.9999779008429911,0.0010220585004848595,0.9997475900340502,0.0012732402874051309,1.0,1.0,0.00043263070833453565,0.9999779008429911,0.483,4.333519623671856e-09,0.0009986041662980608,9.18311241102101e-05,0.48287808598644627,6.132351002909156e-05,0.00019098604311076962
0.34,0.9999752769102945,0.0010249164609775843,0.9997407555205511,0.0012813104645434355,1.0,1.0,0.0004456969254810272,0.9999752769102945,0.483,4.416414242519941e-09,0.0009986054942470546,9.208949285007373e-05,0.48287478491642616,6.149498765865506e-05,0.00019219656968151531
0.35000000000000003,0.9999725534591408,0.0010279006778564212,0.9997339659890875,0.0012893685616182818,1.0,1.0,0.00045876061053916643,0.9999725534591408,0.483,4.500232617166355e-09,0.0009986072273294928,9.2359212482809e-05,0.48287150557272923,6.167404067138527e-05,0.00019340528424274225
0.36,0.9999697316930892,0.0010310109367167271,0.9997272212008138,0.00129741460078948,1.0,1.0,0.00047182176774601746,0.9999697316930892,0.483,4.584976836753292e-09,0.0009986093646975945,9.264026431134213e-05,0.48286824783999305,6.186065620300363e-05,0.000194612190118422
0.37,0.9999668128033682,0.00103424702351179,0.9997205209180767,0.001305448604175189,1.0,1.0,0.00048488040137838927,0.9999668128033682,0.483,4.670648949682558e-09,0.000998611905506243,9.293262966774855e-05,0.48286501160343104,6.20548214107074e-05,0.00019581729062627832
0.38,0.9999637979689988,0.001037608724552715,0.9997138649044095,0.0013134705938520044,1.0,1.0,0.0004979365157520986,0.9999637979689988,0.483,4.757250963947394e-09,0.0009986148489129802,9.32362899132555e-05,0.4828617967488298,6.22565234731629e-05,0.00019702058907780065
0.39,0.9999606883569147,0.001041095826508305,0.999707252924526,0.0013214805918550475,1.0,1.0,0.0005109901152212421,0.9999606883569147,0.483,4.844784847462073e-09,0.0009986181940779939,9.35512264382441e-05,0.48285860316254603,6.246574959049831e-05,0.0001982220887782571
0.4,0.9999574851220819,0.0010447081164049348,0.9997006847443152,0.0013294786201780513,1.0,1.0,0.0005240412041774784,0.9999574851220819,0.483,4.93325252838928e-09,0.00099862194016411,9.387742066225065e-05,0.4828554307315042,6.268248698429609e-05,0.0001994217930267077
0.41000000000000003,0.9999541894076187,0.0010484453816264163,0.9996941601308351,0.00133746470077345,1.0,1.0,0.0005370897870493201,0.9999541894076187,0.483,5.022655895465332e-09,0.0009986260863367852,9.421485403396719e-05,0.48285227934319336,6.290672289758497e-05,0.0002006197051160175
0.42,0.9999508023449132,0.0010523074099138574,0.9996876788523076,0.0013454388555524657,1.0,1.0,0.0005501358683014342,0.9999508023449132,0.483,5.112996798323197e-09,0.0009986306317640947,9.456350803124158e-05,0.48284914888566455,6.313844459483144e-05,0.00020181582833286984
0.43,0.9999473250537411,0.0010562939893655147,0.999681240678112,0.001353401106385198,1.0,1.0,0.0005631794524339537,0.9999473250537411,0.483,5.204277047813368e-09,0.0009986355756167243,9.492336416107669e-05,0.4828460392475281,6.337763936193088e-05,0.0002030101659577797
0.44,0.9999437586423809,0.0010604049084366395,0.9996748453787802,0.0013613514751007088,1.0,1.0,0.000576220543981795,0.9999437586423809,0.483,5.29649841632257e-09,0.0009986409170679616,9.529440395962907e-05,0.4828429503179508,6.362429450619837e-05,0.00020420272126510632
0.45,0.9999401042077288,0.001064639955939315,0.9996684927259901,0.0013692899834871113,1.0,1.0,0.0005892591475139864,0.9999401042077288,0.483,5.389662638090331e-09,0.0009986466552936862,9.567660899220693e-05,0.48283988198665323,6.387839735635889e-05,0.0002053934975230667
0.46,0.9999363628354113,0.001068998921042289,0.999662182492561,0.0013772166532916557,1.0,1.0,0.0006022952676330057,0.9999363628354113,0.483,5.483771409523449e-09,0.000998652789472362,9.606996085326755e-05,0.48283683414390693,6.413993526253733e-05,0.00020658249799374834
0.47000000000000003,0.9999325355998983,0.0010734815932708006,0.9996559144524471,0.0013851315062208159,1.0,1.0,0.000615328908974124,0.9999325355998983,0.483,5.578826389508319e-09,0.0009986593187850264,9.647444116641393e-05,0.48283380668053194,6.440889559624804e-05,0.00020776972593312238
0.48,0.9999286235646135,0.001078087762506399,0.9996496883807325,0.0013930345639403766,1.0,1.0,0.0006283600762047625,0.9999286235646135,0.483,5.6748291997212034e-09,0.0009986662424152826,9.689003158439102e-05,0.4828307994878938,6.468526575038395e-05,0.00020895518459105648
0.49,0.9999246277820459,0.0010828172189867571,0.9996435040536257,0.0014009258480755194,1.0,1.0,0.0006413887740238523,0.9999246277820459,0.483,5.771781424936386e-09,0.000998673559549288,9.73167137890812e-05,0.4828278124579012,6.496903313920543e-05,0.00021013887721132792
0.5,0.9999205492938573,0.001087669753305478,0.9996373612484537,0.001408805380210908,1.0,1.0,0.0006544150071612073,0.9999205492938573,0.483,5.869684613332266e-09,0.000998681269375751,9.775446949149921e-05,0.48282484548300314,6.526018519832867e-05,0.0002113208070316362
0.51,0.999916389130991,0.001092645156411896,0.9996312597436569,0.0014166731818907748,1.0,1.0,0.0006674387803769028,0.999916389130991,0.483,5.9685402767954086e-09,0.0009986893710859156,9.820328043178642e-05,0.4828218984561862,6.555870938471376e-05,0.00021250097728361622
0.52,0.9999121483137785,0.0010977432196108714,0.9996251993187832,0.0014245292746190058,1.0,1.0,0.0006804600984606634,0.9999121483137785,0.483,6.068349891222537e-09,0.0009986978638735545,9.866312837920459e-05,0.4828189712709723,6.586459317665228e-05,0.00021367939119285086
0.53,0.999907827852045,0.00110296373456258,0.9996191797544834,0.0014323736798592269,1.0,1.0,0.0006934789662312578,0.999907827852045,0.483,6.1691148968205046e-09,0.0009987067469349636,9.913399513212914e-05,0.4828160638214155,6.61778240737548e-05,0.00021485605197888404
0.54,0.9999034287452149,0.0011083064932822962,0.9996132008325049,0.0014402064190348878,1.0,1.0,0.0007064953885359039,0.9999034287452149,0.483,6.270836698404243e-09,0.0009987160194689496,9.961586251804162e-05,0.4828131760020999,6.649838959693777e-05,0.00021603096285523316
0.55,0.9998989519824149,0.0011137712881401703,0.9996072623356869,0.0014480275135293481,1.0,1.0,0.0007195093702496784,0.9998989519824149,0.483,6.373516665692711e-09,0.0009987256806768203,0.00010010871239352184,0.48281030770813677,6.682627728841021e-05,0.00021720412702940222
0.56,0.9998943985425766,0.0011193579118610002,0.9996013640479545,0.0014558369846859613,1.0,1.0,0.0007325209162749377,0.9998943985425766,0.483,6.477156133602846e-09,0.0009987357297623792,0.00010061252664423935,0.482807458835162,6.716147471166001e-05,0.0002183755477028942
0.5700000000000001,0.9998897693945387,0.0011250661575239985,0.9995955057543143,0.0014636348538081593,1.0,1.0,0.000745530031540744,0.9998897693945387,0.483,6.581756402541543e-09,0.0009987461659319147,0.00010112728718494439,0.4828046292793338,6.750396945143991e-05,0.00021954522807122388
0.58,0.9998850654971473,0.0011308958185625528,0.9995896872408482,0.0014714211421595368,1.0,1.0,0.0007585367210023006,0.9998850654971473,0.483,6.68731873869566e-09,0.0009987569883941917,0.0001016529759594583,0.48280181893732965,6.785374911375317e-05,0.0002207131713239305
0.59,0.9998802877993557,0.0011368466887639813,0.9995839082947086,0.001479195870963936,1.0,1.0,0.0007715409896403933,0.9998802877993557,0.483,6.7938443743200864e-09,0.000998768196360442,0.00010218957494066353,0.4827990277063442,6.821080132583888e-05,0.00022187938064459039
0.6,0.9998754372403228,0.0011429185622692834,0.9995781687041129,0.001486959061405529,1.0,1.0,0.0007845428424608407,0.9998754372403228,0.483,6.901334508023838e-09,0.0009987797890443583,0.00010273706613049281,0.4827962554840865,6.8575113736157e-05,0.00022304385921082936
0.61,0.9998705147495114,0.0011491112335728837,0.9995724682583387,0.001494710734628903,1.0,1.0,0.0007975422844939507,0.9998705147495114,0.483,7.009790305054256e-09,0.0009987917656620814,0.00010329543155991815,0.4827935021687776,6.894667401437301e-05,0.00022420661019433545
0.62,0.9998655212467844,0.001155424497522373,0.9995668067477181,0.001502450911739143,1.0,1.0,0.0008105393207939846,0.9998655212467844,0.483,7.11921289757927e-09,0.000998804125432196,0.0001038646532889392,0.48279076765914786,6.932546985134238e-05,0.00022536763676087143
0.63,0.9998604576425008,0.001161858149318243,0.999561183963633,0.0015101796138019146,1.0,1.0,0.0008235339564386288,0.9998604576425008,0.483,7.229603384967762e-09,0.0009988168675757179,0.00010444471340657115,0.48278805185443474,6.971148895909458e-05,0.00022652694207028718
0.64,0.9998553248376104,0.0011684119845136157,0.9995555996985095,0.0015178968618435483,1.0,1.0,0.0008365261965284729,0.9998553248376104,0.483,7.340962834068042e-09,0.0009988299913160892,0.00010503559403083194,0.48278535465438005,7.010471907081693e-05,0.00022768452927653224
0.65,0.999850123723748,0.0011750857990139685,0.9995500537458132,0.001525602676851121,1.0,1.0,0.0008495160461864952,0.999850123723748,0.483,7.453292279484426e-09,0.0009988434958791666,0.00010563727730872942,0.48278267595922775,7.05051479408381e-05,0.00022884040152766814
0.66,0.9998448551833261,0.0011818793890768548,0.9995445459000438,0.0015332970797725391,1.0,1.0,0.0008625035105575554,0.9998448551833261,0.483,7.566592723851968e-09,0.0009988573804932156,0.00010624974541624744,0.4827800156697212,7.091276334461128e-05,0.00022999456196588086
0.67,0.9998395200896268,0.0011887925513116187,0.9995390759567303,0.0015409800915166217,1.0,1.0,0.0008754885948078929,0.9998395200896268,0.483,7.680865138109327e-09,0.0009988716443888991,0.0001068729805583321,0.4827773736871007,7.132755307869712e-05,0.00023114701372749325
0.68,0.9998341193068935,0.0011958250826791068,0.9995336437124257,0.0015486517329531815,1.0,1.0,0.0008884713041246328,0.9998341193068935,0.483,7.796110461769773e-09,0.0009988862867992717,0.00010750696496887711,0.4827747499131016,7.17495049607464e-05,0.00023229775994297721
0.6900000000000001,0.9998286536904204,0.0012029767804913737,0.9995282489647023,0.0015563120249131074,1.0,1.0,0.0009014516437152998,0.9998286536904204,0.483,7.912329603190385e-09,0.0009989013069597692,0.00010815168091070884,0.4827721442499512,7.217860682948241e-05,0.0002334468037369661
0.7000000000000001,0.9998231240866425,0.0012102474424113836,0.9995228915121462,0.0015639609881884463,1.0,1.0,0.0009144296188073348,0.9998231240866425,0.483,8.029523439839404e-09,0.0009989167041082006,0.00010880711067557078,0.48276955660036663,7.2614846544683e-05,0.00023459414822826692
0.71,0.9998175313332237,0.0012176368664527082,0.999517571154353,0.001571598643532485,1.0,1.0,0.0009274052346476233,0.9998175313332237,0.483,8.147692818561805e-09,0.0009989324774847424,0.00010947323658410802,0.4827669868675525,7.305821198716249e-05,0.00023573979652987271
0.72,0.9998118762591445,0.0012251448509792188,0.9995122876919222,0.0015792250116598307,1.0,1.0,0.0009403784965020254,0.9998118762591445,0.483,8.266838555843036e-09,0.000998948626331925,0.00011015004098585056,0.48276443495519844,7.350869105875312e-05,0.0002368837517489746
0.73,0.9998061596847885,0.0012327711947047752,0.9995070409264529,0.0015868401132464933,1.0,1.0,0.0009533494096549145,0.9998061596847885,0.483,8.386961438070993e-09,0.0009989651498946285,0.00011083750625919683,0.48276190076747677,7.396627168228651e-05,0.000238026016986974
0.74,0.9998003824220285,0.0012405156966929106,0.9995018306605383,0.0015944439689299654,1.0,1.0,0.0009663179794087223,0.9998003824220285,0.483,8.508062221796208e-09,0.0009989820474200735,0.00011153561481139657,0.48275938420904,7.443094180157464e-05,0.0002391665953394948
0.75,0.9997945452743114,0.001248378156356511,0.9994966566977613,0.0016020365993093036,1.0,1.0,0.0009792842110834892,0.9997945452743114,0.483,8.63014163399028e-09,0.0009989993181578126,0.00011224434907853315,0.4827568851850187,7.490268938139066e-05,0.00024030548989639554
0.76,0.9997886490367426,0.0012563583734574912,0.9994915188426894,0.0016096180249452088,1.0,1.0,0.0009922481100164214,0.9997886490367426,0.483,8.753200372302552e-09,0.0009990169613597203,0.00011296369152550562,0.48275440360101896,7.538150240744947e-05,0.00024144270374178132
0.77,0.9997826944961687,0.001264456148106468,0.9994864169008698,0.0016171882663601072,1.0,1.0,0.0010052096815614544,0.9997826944961687,0.483,8.877239105315035e-09,0.000999034976279989,0.00011369362464601045,0.4827519393631201,7.586736888638808e-05,0.00024257823995401607
0.78,0.9997766824312609,0.0012726712807624276,0.9994813506788252,0.0016247473440382295,1.0,1.0,0.00101816893108882,0.9997766824312609,0.483,9.002258472795616e-09,0.0009990533621751158,0.0001144341309625227,0.4827494923778725,7.636027684574565e-05,0.00024371210160573442
0.79,0.9997706136125958,0.0012810035722323895,0.999476319984048,0.0016322952784256915,1.0,1.0,0.0010311258639846236,0.9997706136125958,0.483,9.128259085949526e-09,0.0009990721183038985,0.00011518519302627681,0.48274706255229516,7.686021433394337e-05,0.0002448442917638537
0.8,0.9997644888027366,0.001289452823671067,0.9994713246249964,0.0016398320899305742,1.0,1.0,0.0010440804856504226,0.9997644888027366,0.483,9.255241527669132e-09,0.0009990912439274255,0.00011594679341724712,0.48274464979387327,7.736716942026403e-05,0.0002459748134895861
0.81,0.9997583087563137,0.001298018836580525,0.9994663644110895,0.0016473577989230025,1.0,1.0,0.001057032801502813,0.9997583087563137,0.483,9.383206352781993e-09,0.0009991107383090665,0.00011671891474412801,0.4827422540105562,7.78811301948315e-05,0.00024710366983845037
0.8200000000000001,0.9997520742201031,0.0013067014128098314,0.9994614391527022,0.001654872425735225,1.0,1.0,0.0010699828169730232,0.9997520742201031,0.483,9.512154088297231e-09,0.0009991306007144675,0.00011750153964431342,0.48273987511075517,7.840208476858988e-05,0.00024823086386028376
0.8300000000000001,0.9997457859331057,0.0013155003545547068,0.9994565486611611,0.0016623759906616935,1.0,1.0,0.0010829305375065097,0.9997457859331057,0.483,9.642085233650272e-09,0.000999150830411541,0.00011829465078387638,0.4827375130033408,7.89300212732824e-05,0.00024935639859925403
0.84,0.9997394446266242,0.001324415464357171,0.9994516927487391,0.0016698685139591414,1.0,1.0,0.0010958759685625603,0.9997394446266242,0.483,9.773000260945861e-09,0.0009991714266704564,0.00011909823085754787,0.48273516759764096,7.946492786143026e-05,0.0002504802770938712
0.85,0.999733051024341,0.0013334465451051848,0.9994468712286516,0.0016773500158466632,1.0,1.0,0.0011088191156139043,0.999733051024341,0.483,9.904899615199453e-09,0.000999192388763635,0.00011991226258869554,0.4827328388034387,8.000679270631108e-05,0.00025160250237699945
0.86,0.9997266058423934,0.0013425934000322881,0.9994420839150513,0.001684820516505792,1.0,1.0,0.0011217599841463232,0.9997266058423934,0.483,1.0037783714576955e-08,0.0009992137159657406,0.0001207367287293018,0.48273052653096976,8.055560400193728e-05,0.00025272307747586876
0.87,0.9997201097894499,0.0013518558327172362,0.9994373306230236,0.0016922800360805793,1.0,1.0,0.0011346985796582747,0.9997201097894499,0.483,1.0171652950632826e-08,0.0009992354075536705,0.00012157161205994195,0.4827282306909204,8.111134996303417e-05,0.0002538420054120869
0.88,0.9997135635667843,0.0013612336470836314,0.9994326111685825,0.001699728594677672,1.0,1.0,0.0011476349076605127,0.9997135635667843,0.483,1.030650768854656e-08,0.00099925746280655,0.0001224168953897616,0.48272595119442535,8.167401882501788e-05,0.0002549592892016508
0.89,0.99970696786835,0.0013707266473995511,0.9994279253686655,0.0017071662123663914,1.0,1.0,0.00116056897367572,0.99970696786835,0.483,1.0442348267357544e-08,0.0009992798810057216,0.00012327256155645404,0.4827236879530654,8.224359884397306e-05,0.0002560749318549587
0.9,0.9997003233808529,0.001380334638277175,0.9994232730411295,0.00171459290917881,1.0,1.0,0.001173500783238141,0.9997003233808529,0.483,1.0579175000198331e-08,0.0009993026614347398,0.00012413859342623703,0.48272144087886554,8.28200782966305e-05,0.0002571889363768215
0.91,0.9996936307838241,0.0013900574246724056,0.999418654004746,0.0017220087051098298,1.0,1.0,0.001186430341893225,0.9996936307838241,0.483,1.0716988174526302e-08,0.0009993258033793619,0.0001250149738938295,0.48271920988429234,8.340344548034433e-05,0.0002583013057664745
0.92,0.9996868907496917,0.001399894811884489,0.9994140680791969,0.0017294136201172596,1.0,1.0,0.0011993576551972667,0.9996868907496917,0.483,1.0855788052353735e-08,0.00099934930612754,0.00012590168588242774,0.48271699488225206,8.399368871306933e-05,0.00025941204301758894
0.93,0.9996801039438518,0.0014098466055556295,0.9994095150850694,0.0017368076741218924,1.0,1.0,0.0012122827287170592,0.9996801039438518,0.483,1.0995574870476334e-08,0.000999373168969413,0.0001267987123436814,0.4827147957860885,8.459079633333776e-05,0.00026052115111828384
0.9400000000000001,0.9996732710247386,0.001419912611670604,0.9994049948438526,0.001744190887007582,1.0,1.0,0.0012252055680295497,0.9996732710247386,0.483,1.1136348840700173e-08,0.0009993973911973006,0.00012770603625766918,0.4827126125095808,8.519475670023624e-05,0.0002616286330511373
0.9500000000000001,0.9996663926438945,0.0014300926365563723,0.9994005071779322,0.0017515632786213203,1.0,1.0,0.0012381261787214942,0.9996663926438945,0.483,1.1278110150067072e-08,0.0009994219721056938,0.00012862364063287408,0.4827104449669412,8.580555819338233e-05,0.00026273449179319805
0.96,0.9996594694460387,0.001440386486881683,0.9993960519105863,0.0017589248687733135,1.0,1.0,0.0012510445663891285,0.9996594694460387,0.483,1.1420858961078455e-08,0.0009994469109912477,0.00012955150850615843,0.4827082930728132,8.642318921290099e-05,0.00026383873031599704
0.97,0.9996525020691359,0.0014507939696566797,0.9993916288659815,0.0017662756772370595,1.0,1.0,0.0012639607366378314,0.9996525020691359,0.483,1.156459541191767e-08,0.0009994722071527738,0.00013048962294273878,0.4827061567422691,8.704763817940079e-05,0.00026494135158555893
0.98,0.9996454911444634,0.0014613148922325017,0.9993872378691679,0.0017736157237494231,1.0,1.0,0.0012768746950818032,0.9996454911444634,0.483,1.1709319616670767e-08,0.0009994978598912325,0.00013143796703616017,0.4827040358908081,8.76788935339501e-05,0.00026604235856241346
0.99,0.9996384372966786,0.001471949062300883,0.9993828787460751,0.0017809450280107124,1.0,1.0,0.0012897864473437406,0.9996384372966786,0.483,1.1855031665545763e-08,0.0009995238685097246,0.00013239652390827054,0.4827019304343543,8.831694373805297e-05,0.00026714175420160686
1.0,0.9996313411438844,0.001482696287893749,0.9993785513235077,0.0017882636096847554,1.0,1.0,0.0013026959990545207,0.9996313411438844,0.483,1.2001731625090437e-08,0.000999550232313486,0.00013336527670919433,0.4826998402892542,8.896177727362493e-05,0.0002682395414527133
1.01,0.999624203297696,0.0014935563773828095,0.9993742554291414,0.0017955714883989746,1.0,1.0,0.0013156033558528893,0.999624203297696,0.483,1.2149419538408575e-08,0.000999576950609877,0.0001343442086173063,0.48269776537227527,8.961338264296856e-05,0.00026933572325984616
1.02,0.9996170243633048,0.0015045291394791506,0.9993699908915181,0.0018028686837444638,1.0,1.0,0.0013285085233851524,0.9996170243633048,0.483,1.2298095425374777e-08,0.000999604022708377,0.0001353333028392048,0.48269570560060326,9.027174836874903e-05,0.00027043030256166956
