R5,R7,r5,r7,Time
0.001,0.001,1.0,1.0,0.0
0.0009985689010866441,0.001008481526140367,1.000001423873452,0.9999915389349177,0.01
0.0009972713027280808,0.001016950220090421,1.0000027007534957,0.9999831314288493,0.02
0.0009961070149961991,0.001025406101905106,1.000003832255564,0.9999747772190226,0.03
0.000995075808898147,0.0010338491954505402,1.0000048200727587,0.9999664760213569,0.04
0.0009941774577959459,0.001042279524340957,1.0000056658684378,0.9999582275555192,0.05
0.00099341173637099,0.0010506971120457103,1.0000063712819471,0.9999500315437664,0.06
0.000992778419993,0.0010591019819548586,1.000006937932822,0.9999418877101951,0.07
0.0009922772843586503,0.0010674941574171936,1.0000073674240806,0.9999337957802554,0.08
0.0009919081054426016,0.0010758736617455724,1.000007661342978,0.9999257554806682,0.09
0.0009916706595321531,0.0010842405182134428,1.0000078212609762,0.9999177665394575,0.1
0.0009915647232363407,0.0010925947500544295,1.0000078487346837,0.9999098286858975,0.11
0.0009915900735266425,0.0011009363804576307,1.000007745304589,0.9999019416506321,0.12
0.0009917464877648395,0.0011092654325643566,1.0000075124941,0.9998941051657657,0.13
0.0009920337436752427,0.001117581929471691,1.00000715181102,0.999886318964747,0.14
0.0009924516193352403,0.001125885894233733,1.0000066647480783,0.9998785827823291,0.15
0.0009929998931722745,0.001134177349862049,1.0000060527831753,0.999870896354555,0.16
0.0009936783439686197,0.0011424563193251755,1.000005317379299,0.9998632594187695,0.17
0.0009944867508648164,0.0011507228255482967,1.0000044599845244,0.9998556717136265,0.18
0.0009954248933611452,0.0011589768914131665,1.0000034820321049,0.9998481329790866,0.19
0.0009964925513173215,0.0011672185397582457,1.0000023849406416,0.9998406429564096,0.2
0.000997689504951903,0.0011754477933788713,1.000001170114257,0.9998332013881454,0.21
0.0009990155348419516,0.001183664675027393,0.9999998389427542,0.9998258080181267,0.22
0.0010004704219230263,0.0011918692074132657,0.9999983928017586,0.9998184625914628,0.23
0.0010020539474892838,0.0012000614132031244,0.9999968330528459,0.9998111648545336,0.24
0.00100376589319357,0.0012082413150208743,0.9999951610436952,0.9998039145549835,0.25
0.0010056060410474253,0.001216408935447777,0.9999933781082216,0.9997967114417156,0.26
0.0010075741734210358,0.0012245642970225398,0.9999914855667082,0.9997895552648849,0.27
0.001009670073043182,0.0012327074222414091,0.9999894847259417,0.9997824457758934,0.28
0.0010118935230011936,0.0012408383335582615,0.9999873768793482,0.9997753827273825,0.29
0.0010142443067409038,0.0012489570533846916,0.999985163307122,0.9997683658732286,0.3
0.0010167222080665946,0.001257063604090105,0.9999828452763623,0.9997613949685356,0.31
0.0010193270111409252,0.001265158008001816,0.9999804240412143,0.9997544697696289,0.32
0.0010220585004848595,0.0012732402874051309,0.9999779008429911,0.9997475900340502,0.33
0.0010249164609775843,0.0012813104645434355,0.9999752769102945,0.9997407555205511,0.34
0.0010279006778564212,0.0012893685616182818,0.9999725534591408,0.9997339659890875,0.35000000000000003
0.0010310109367167271,0.00129741460078948,0.9999697316930892,0.9997272212008138,0.36
0.00103424702351179,0.001305448604175189,0.9999668128033682,0.9997205209180767,0.37
0.001037608724552715,0.0013134705938520044,0.9999637979689988,0.9997138649044095,0.38
0.001041095826508305,0.0013214805918550475,0.9999606883569147,0.999707252924526,0.39
0.0010447081164049348,0.0013294786201780513,0.9999574851220819,0.9997006847443152,0.4
0.0010484453816264163,0.00133746470077345,0.9999541894076187,0.9996941601308351,0.41000000000000003
0.0010523074099138574,0.0013454388555524657,0.9999508023449132,0.9996876788523076,0.42
0.0010562939893655147,0.001353401106385198,0.9999473250537411,0.999681240678112,0.43
0.0010604049084366395,0.0013613514751007088,0.9999437586423809,0.9996748453787802,0.44
0.001064639955939315,0.0013692899834871113,0.9999401042077288,0.9996684927259901,0.45
0.001068998921042289,0.0013772166532916557,0.9999363628354113,0.999662182492561,0.46
0.0010734815932708006,0.0013851315062208159,0.9999325355998983,0.9996559144524471,0.47000000000000003
0.001078087762506399,0.0013930345639403766,0.9999286235646135,0.9996496883807325,0.48
0.0010828172189867571,0.0014009258480755194,0.9999246277820459,0.9996435040536257,0.49
0.001087669753305478,0.001408805380210908,0.9999205492938573,0.9996373612484537,0.5
0.001092645156411896,0.0014166731818907748,0.999916389130991,0.9996312597436569,0.51
0.0010977432196108714,0.0014245292746190058,0.9999121483137785,0.9996251993187832,0.52
0.00110296373456258,0.0014323736798592269,0.999907827852045,0.9996191797544834,0.53
0.0011083064932822962,0.0014402064190348878,0.9999034287452149,0.9996132008325049,0.54
0.0011137712881401703,0.0014480275135293481,0.9998989519824149,0.9996072623356869,0.55
0.0011193579118610002,0.0014558369846859613,0.9998943985425766,0.9996013640479545,0.56
0.0011250661575239985,0.0014636348538081593,0.9998897693945387,0.9995955057543143,0.5700000000000001
0.0011308958185625528,0.0014714211421595368,0.9998850654971473,0.9995896872408482,0.58
0.0011368466887639813,0.001479195870963936,0.9998802877993557,0.9995839082947086,0.59
0.0011429185622692834,0.001486959061405529,0.9998754372403228,0.9995781687041129,0.6
0.0011491112335728837,0.001494710734628903,0.9998705147495114,0.9995724682583387,0.61
0.001155424497522373,0.001502450911739143,0.9998655212467844,0.9995668067477181,0.62
0.001161858149318243,0.0015101796138019146,0.9998604576425008,0.999561183963633,0.63
0.0011684119845136157,0.0015178968618435483,0.9998553248376104,0.9995555996985095,0.64
0.0011750857990139685,0.001525602676851121,0.999850123723748,0.9995500537458132,0.65
0.0011818793890768548,0.0015332970797725391,0.9998448551833261,0.9995445459000438,0.66
0.0011887925513116187,0.0015409800915166217,0.9998395200896268,0.9995390759567303,0.67
0.0011958250826791068,0.0015486517329531815,0.9998341193068935,0.9995336437124257,0.68
0.0012029767804913737,0.0015563120249131074,0.9998286536904204,0.9995282489647023,0.6900000000000001
0.0012102474424113836,0.0015639609881884463,0.9998231240866425,0.9995228915121462,0.7000000000000001
0.0012176368664527082,0.001571598643532485,0.9998175313332237,0.999517571154353,0.71
0.0012251448509792188,0.0015792250116598307,0.9998118762591445,0.9995122876919222,0.72
0.0012327711947047752,0.0015868401132464933,0.9998061596847885,0.9995070409264529,0.73
0.0012405156966929106,0.0015944439689299654,0.9998003824220285,0.9995018306605383,0.74
0.001248378156356511,0.0016020365993093036,0.9997945452743114,0.9994966566977613,0.75
0.0012563583734574912,0.0016096180249452088,0.9997886490367426,0.9994915188426894,0.76
0.001264456148106468,0.0016171882663601072,0.9997826944961687,0.9994864169008698,0.77
0.0012726712807624276,0.0016247473440382295,0.9997766824312609,0.9994813506788252,0.78
0.0012810035722323895,0.0016322952784256915,0.9997706136125958,0.999476319984048,0.79
0.001289452823671067,0.0016398320899305742,0.9997644888027366,0.9994713246249964,0.8
0.001298018836580525,0.0016473577989230025,0.9997583087563137,0.9994663644110895,0.81
0.0013067014128098314,0.001654872425735225,0.9997520742201031,0.9994614391527022,0.8200000000000001
0.0013155003545547068,0.0016623759906616935,0.9997457859331057,0.9994565486611611,0.8300000000000001
0.001324415464357171,0.0016698685139591414,0.9997394446266242,0.9994516927487391,0.84
0.0013334465451051848,0.0016773500158466632,0.999733051024341,0.9994468712286516,0.85
0.0013425934000322881,0.001684820516505792,0.9997266058423934,0.9994420839150513,0.86
0.0013518558327172362,0.0016922800360805793,0.9997201097894499,0.9994373306230236,0.87
0.0013612336470836314,0.001699728594677672,0.9997135635667843,0.9994326111685825,0.88
0.0013707266473995511,0.0017071662123663914,0.99970696786835,0.9994279253686655,0.89
0.001380334638277175,0.00171459290917881,0.9997003233808529,0.9994232730411295,0.9
0.0013900574246724056,0.0017220087051098298,0.9996936307838241,0.999418654004746,0.91
0.001399894811884489,0.0017294136201172596,0.9996868907496917,0.9994140680791969,0.92
0.0014098466055556295,0.0017368076741218924,0.9996801039438518,0.9994095150850694,0.93
0.001419912611670604,0.001744190887007582,0.9996732710247386,0.9994049948438526,0.9400000000000001
0.0014300926365563723,0.0017515632786213203,0.9996663926438945,0.9994005071779322,0.9500000000000001
