Time,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P,V1,K1,V2_G6P,K2_G6P,V2_F16P,K2_F16P,V3,K3,V6,K6,V7,K7,V4_PYR,K4_PYR,V4_LAC,K4_LAC,V8_G6P,K8_G6P,V8_G1P,K8_G1P,V5,K5,V9_G1P,K9_G1P,V9_GLY,K9_GLY,k3,k4,s1,s2,s3,s4,k1_PEPCK,k2_PEPCK,k3_PEPCK,k4_PEPCK,k5_PEPCK,k6_PEPCK,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12,param13,param14,param15,param16,proIRS,insulin,default,Vex,Vin,v1,v2,v3,v4,v5,v6,v7,v8,v9,metabolicENZ,reaction1,reaction2,reaction3,reaction4,reaction5,reaction6,reaction7,reaction8,reaction9,reaction10,reaction11,reaction12,reaction13,reaction14,reaction15,reactionPEP1,reactionPEP2,mw7c079c91_51e3_4732_8dca_23fb3cd716a7,mwfc720c89_b1b3_416a_8958_e9d0aff9f4a6
1.69,0.6436242206347168,0.0012757793652832725,2.8911460972363465,0.7667246651067415,20.716952913525592,8986.128729713908,29.579820687189407,5.265899440323745,0.8327772257017095,0.28542277429829066,880.2446054203731,0.0053945796278056304,1.0437236193037583e-05,2.5276380696242534e-07,34375.01985795072,28698.14324212266,357113.5430828875,37379.080983113054,37916666.99659234,178.87250691826193,182765.43777030613,200673.642050969,29250.745184101594,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08553806115013106,-0.08328754644354464,0.002289981275576202,5.152607016031592e-06,-4.6889832495462456e-05,0.002469934186331368,0.0009949185345479678,-0.002860300811390276,0.00012276369859327694,72.57506840876977,4835.229082881079,4777.530825015118,0.10909160277872684,13.335854057690039,0.038182510251843445,84.72692423049186,27.141851866151256,1.221409955815425,0.38447317050291024,0.15434877849532927,0.3315689246559735,0.10050021305817111,0.00788522569262177,5.175236020139053e-05,3.6418579527480044e-07,-0.008253053406918964,-0.001108682708031295,1.1623343663167129e-09,72.57506711877068
1.7,0.6436242306433884,0.0012757693566116486,2.8910635597555374,0.766713578337503,20.718076927168873,9033.7650085719,30.143072545939123,5.402516759232168,0.8304664344616617,0.28773356553833856,880.2445267702185,0.005473229782332424,1.0433591938329643e-05,2.5640806167036354e-07,34375.01997517365,28698.357089479916,357081.5045580441,37378.993106338254,37916666.99854409,179.43120118219417,182765.48427156932,200672.5121190273,29250.975494606006,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08553995387153855,-0.08328586475118839,0.002289981273896199,5.15259208097503e-06,-4.6888516360759505e-05,0.002469934186176646,0.0009950439851548938,-0.002860213094368003,0.00012276297084349831,72.57507047410989,4835.222821900284,4776.803021983663,0.10966990720406287,13.60200910233392,0.03917310876951653,85.9668624936701,27.65868050670282,1.2446677515669184,0.3917872382009061,0.15835316872985408,0.3324016863783071,0.10131386576170438,0.00794906400327906,5.250688259382788e-05,3.670060660465406e-07,-0.008254445029058064,-0.0011086711399670738,1.1790924715911668e-09,72.57506824734847
1.71,0.6436242406102572,0.0012757593897427522,2.890981008290796,0.7667024916839363,20.719185328274353,9081.391316294461,30.71326602484905,5.541836804794706,0.8281555034364662,0.29004449656353404,880.2444474892264,0.005552510774245464,1.04299196628437e-05,2.6008033715630615e-07,34375.02009239329,28698.570941074544,357049.4667176436,37378.90523006705,37916667.00049583,179.98984808670963,182765.53077255678,200671.38222054363,29251.2044928184,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554164471041212,-0.08328418266218249,0.0022899812722159303,5.152577146004059e-06,-4.6887200230422215e-05,0.002469934186021925,0.0009951685933299417,-0.0028601254952589847,0.00012276224310580342,72.57507165262341,4835.2166478844465,4776.071685518771,0.11024809057981476,13.871786312750539,0.040183304487885936,87.21677804474683,28.181878639080992,1.268212180698067,0.3991912501693123,0.16243677858533764,0.33322427157639023,0.10212756768498596,0.008012906158556196,5.326745686164643e-05,3.698234625319798e-07,-0.008255850212673764,-0.001108659573650269,1.1959794304132739e-09,72.5750693712126
1.72,0.6436242505214462,0.0012757494785539153,2.890898442706431,0.7666914051460242,20.720278239188378,9129.007581524642,31.290433253418104,5.6838958757605536,0.825844534466187,0.2923554655338132,880.244367577441,0.005632422559776844,1.0426219397858667e-05,2.6378060214134e-07,34375.020209609655,28698.78479676394,357017.42956150544,37378.81735429947,37916667.00244755,180.548447948921,182765.57727326863,200670.2523555053,29251.43220022264,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554313698750861,-0.0832825002476867,0.002289981270535396,5.152562211118682e-06,-4.688588410445072e-05,0.0024699341858672036,0.0009952923667281672,-0.002860038014360389,0.00012276151537714606,72.5750727872018,4835.2105601520725,4775.336846439425,0.11082615203970916,14.145209611727195,0.041213360605552196,88.47666949374934,28.711475744671382,1.2920445699001404,0.4066856181503987,0.16660067201441758,0.3340367210093153,0.10294128296911095,0.00807674934483386,5.403408258496317e-05,3.7263783210632927e-07,-0.008257268941930206,-0.0011086480090957175,1.212995098946952e-09,72.57507048879827
1.73,0.643624260380052,0.001275739619948067,2.8908158628670613,0.7666803187237485,20.721355779732114,9176.613733006297,31.874606054624135,5.828730451754831,0.823533628657848,0.29466637134215223,880.2442870349263,0.005712965074489577,1.042249117570472e-05,2.6750882429528613e-07,34375.02032682272,28698.998656094485,356985.3930894256,37378.7294790355,37916667.004399285,181.1070010835755,182765.6237737048,200669.1225238709,29251.658685478644,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554444130464156,-0.0832808175773707,0.002289981268854596,5.1525472763188945e-06,-4.6884567982845056e-05,0.0024699341857124827,0.0009954153129116277,-0.0028599506476323917,0.0001227607876581787,72.57507387215487,4835.204558035736,4774.5985349572375,0.11140409071869646,14.422302851031136,0.042263541632629104,89.74653510001107,29.247501023602013,1.31616623320754,0.4142707498571248,0.17084591827138584,0.33483907603064567,0.10375497601328522,0.008140590768745258,5.480675914560831e-05,3.7544902333481507e-07,-0.008258701200481746,-0.0011086364463182207,1.2301393285218733e-09,72.57507160045468
1.74,0.643624270189103,0.0012757298108970415,2.890733268637477,0.7666692324170918,20.72241807034492,9224.209699553727,32.465815919692986,5.976377242433583,0.8212228863386178,0.29697711366138246,880.2442058617747,0.005794138226045597,1.0418735030225695e-05,2.7126496977431277e-07,34375.02044403249,28699.212518622266,356953.35730117623,37378.64160427514,37916667.006351,181.66550780262963,182765.67027386534,200667.9927255991,29251.88401580414,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554556804065425,-0.08327913472039927,0.0022899812671735302,5.1525323416047e-06,-4.688325186560546e-05,0.002469934185557762,0.0009955374393506875,-0.0028598633911503385,0.00012276005994953877,72.57507490212272,4835.198640864564,4773.856781430516,0.11198190575258225,14.703089791544851,0.043334113747161666,91.02637267209381,29.789983371591887,1.340578470955963,0.4219470486348918,0.17517359335297075,0.3356313785599419,0.10456861149130937,0.008204427658469538,5.5585485657745834e-05,3.782568860523777e-07,-0.008260146971247483,-0.0011086248853325626,1.2474119635071773e-09,72.57507270652326
1.75,0.6436242799515863,0.0012757200484138195,2.8906506598826485,0.766658146226036,20.723465232061947,9271.795410054674,33.0640940059254,6.126873186670197,0.81891240705112,0.29928759294888024,880.2441240581064,0.00587594189440914,1.041495099676756e-05,2.7504900323244765e-07,34375.02056123898,28699.426383908594,356921.3221965061,37378.553730018386,37916667.00830271,182.223968415294,182765.71677375023,200666.86296064814,29252.108257650423,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554652745573023,-0.08327745174541443,0.0022899812654921985,5.152517406976098e-06,-4.688193575273177e-05,0.002469934185403041,0.0009956587534254103,-0.002859776241042724,0.00012275933225185443,72.57507587217357,4835.1928079643685,4773.111616358844,0.11255959627806375,14.987594101849556,0.04442534478922693,92.31617957154478,30.338951377957024,1.3652825696926716,0.4297149134333792,0.17958477997449016,0.33641367107222814,0.10538215435323021,0.008268257263861378,5.637026096982464e-05,3.8106127137300446e-07,-0.008261606236416868,-0.0011086133261535057,1.2648128413644106e-09,72.57507380734087
1.76,0.6436242896704754,0.001275710329524767,2.890568036467735,0.7666470601505628,20.724497386491784,9319.370793473352,33.66947113452393,6.280255451741828,0.8166022895487427,0.3015977104512576,880.2440416240687,0.005958375932050139,1.0411139112166918e-05,2.78860887833091e-07,34375.02067844217,28699.640251515564,356889.2877751399,37378.46585626524,37916667.01025443,182.78238322807874,182765.76327335948,200665.73322897553,29252.331477378077,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554732979569007,-0.08327576872051787,0.0022899812638106005,5.152502472433083e-06,-4.6880619644223964e-05,0.00246993418524832,0.0009957792624269335,-0.0028596891934292027,0.00012275860456575035,72.57507677790117,4835.187058657763,4772.363070377645,0.1131371614327665,15.275839356826491,0.045537504255034826,93.61595271665533,30.894433323616468,1.3902798020867622,0.4375747387783815,0.18408056754600474,0.3371859965873979,0.10619556982699231,0.008332076856580588,5.7161083666529803e-05,3.8386203169898266e-07,-0.008263078977455377,-0.001108601768795792,1.2823417927004689e-09,72.57507490324281
1.77,0.6436242993487582,0.0012757006512418756,2.890485398258093,0.7666359741906541,20.725514655794015,9366.935778853442,34.2819777884199,6.436561432515811,0.8142926317909481,0.3039073682090521,880.2439585598366,0.006041440164147616,1.040729941473948e-05,2.827005852605279e-07,34375.02079564208,28699.854121001586,356857.25403677917,37378.37798301569,37916667.01220613,183.34075254483872,182765.8097726931,200664.60353053754,29252.55374193271,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554798539628726,-0.08327408571325291,0.002289981262128737,5.152487537975659e-06,-4.6879303540081806e-05,0.0024699341850935998,0.0009958989735588115,-0.0028596022443585847,0.0001227578768918538,72.57507761552229,4835.181392264296,4771.611174252749,0.11371460035528079,15.567849036275977,0.046670863291028895,94.92568858622086,31.456457179098333,1.4155714268394346,0.4455269147436451,0.18866205214847093,0.33794839865955606,0.10700882342008934,0.008395883730221692,5.795795207073374e-05,3.866590207300685e-07,-0.008264565175110122,-0.0011085902132741423,1.2999986413205376e-09,72.57507599456598
1.78,0.6436243089894651,0.0012756910105350015,2.890402745119283,0.7666248883462912,20.726517162656886,9414.490295321102,34.90164411010028,6.595828750636085,0.811983530938583,0.3062164690614173,880.243874865612,0.006125134388793067,1.0403431944268566e-05,2.8656805573144137e-07,34375.020912838685,28700.067991916938,356825.2209811018,37378.29011026975,37916667.014157824,183.89907666681862,182765.85627175108,200663.47386528898,29252.77511952068,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554850478749935,-0.08327240279058622,0.002289981260446607,5.152472603603827e-06,-4.687798744030617e-05,0.002469934184938879,0.0009960178939383366,-0.00285951538974685,0.00012275714923080014,72.57507838197375,4835.175808100568,4770.855958874978,0.11429191218519819,15.863646523554301,0.04782569468798719,96.2453832233017,32.02505060254581,1.4411586885942609,0.45357182692270476,0.19333033650989428,0.3387009213662999,0.10782188092121564,0.008459675200443521,5.876086424544741e-05,3.8945209347257414e-07,-0.00826606480941549,-0.0011085786596032536,1.317783204281033e-09,72.57507708165208
1.79,0.643624318594374,0.0012756814056260656,2.8903200769170274,0.7666138026174558,20.72750503034472,9462.034272053497,35.52849995273858,6.758095237018332,0.8096750834548401,0.3085249165451601,880.2437905416225,0.006209458378364297,1.0399536741896354e-05,2.9046325810365225e-07,34375.021030032,28700.281863954046,356793.18860776554,37378.20223802741,37916667.01610952,184.4573558920763,182765.9027705334,200662.34423319655,29252.995656821528,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554889517661621,-0.08327072001946818,0.002289981258764211,5.152457669317583e-06,-4.687667134489619e-05,0.002469934184784159,0.0009961360305976922,-0.002859428627466285,0.00012275642158295815,72.5750790920062,4835.170305479974,4770.097455272158,0.11486909606272946,16.16325510721619,0.04900227275409622,97.57503225770549,32.600240986633864,1.4670428200484815,0.4617098570985817,0.19808652949224434,0.33944360934099416,0.10863470836471632,0.00852344860217999,5.9569818007000046e-05,3.9224110611038217e-07,-0.008267577859745828,-0.001108567107797806,1.335695292389645e-09,72.57507816470161
1.8,0.6436243281548317,0.0012756718451684692,2.8902373935168515,0.7666027170041292,20.728478383162063,9509.567638041603,36.162575249272635,6.923398814785038,0.8073673858364193,0.3108326141635808,880.2437055881129,0.006294411887880679,1.0395613849435204e-05,2.943861505648035e-07,34375.02114722204,28700.495738020825,356761.1569164295,37378.11436628867,37916667.018061206,185.0155905111967,182765.94926904017,200661.21463433624,29253.215216246626,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.0855491353320203,-0.08326903747086178,0.0022899812570815487,5.152442735116928e-06,-4.687535525385233e-05,0.002469934184629439,0.0009962533904842117,-0.0028593419722651153,0.00012275569394648009,72.57507989667187,4835.16488371011,4769.335694725352,0.11544615112582506,16.466698000669926,0.050200872466124834,98.91463104020127,33.182055797227584,1.4932250571929657,0.46994138807608227,0.20293174266016425,0.3401765080645101,0.10944727177313844,0.008587201269440669,6.038481100519451e-05,3.950259150530823e-07,-0.008269104305148685,-0.0011085555578725006,1.353734713372249e-09,72.57507924273882
1.81,0.6436243376806906,0.0012756623193095297,2.890154694785241,0.7665916315062923,20.729437344903683,9557.09032284742,36.80389884453322,7.091777863471948,0.8050605322983256,0.3131394677016746,880.2436200053711,0.0063799946296103065,1.0391663311482398e-05,2.9833668851760877e-07,34375.02126440878,28700.709612852028,356729.12590668636,37378.02649505352,37916667.020012885,185.57378082093697,182765.9957672713,200660.08506858652,29253.433989731588,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.0855492548787707,-0.08326735520706015,0.00228998125539862,5.152427801001865e-06,-4.687403916717442e-05,0.002469934184474719,0.0009963699804648389,-0.00285925540866321,0.00012275496632344803,72.57508071171722,4835.159542101417,4768.570708381476,0.11602307651936769,16.773998275471918,0.051421772110248745,100.26417423685149,33.770521501766794,1.519706591088466,0.4782667883921704,0.20786710095622626,0.34089966291184587,0.11025953797243664,0.008650930599271854,6.120584047970352e-05,3.978063799623727e-07,-0.008270644123321777,-0.001108544009841932,1.371901262148224e-09,72.57508031687468
1.82,0.6436243471739395,0.0012756528260606053,2.8900719805886026,0.7665805461239261,20.730382040227045,9604.60225591831,37.45249955748392,7.263270884910367,0.8027546168789338,0.31544538312106646,880.243533793704,0.006466206296645614,1.0387685173467124e-05,3.0231482653288176e-07,34375.02138159224,28700.92348809494,356697.0955781244,37377.93862432196,37916667.02196456,186.1319271118533,182766.0422652268,200658.9555359077,29253.65203087906,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554926209197483,-0.08326567329321265,0.002289981253715425,5.152412866972389e-06,-4.687272308486246e-05,0.0024699341843199994,0.000996485807324415,-0.0028591689338455235,0.00012275423871427275,72.57508155707359,4835.154279959527,4767.802527596627,0.11659987138684828,17.0851789195572,0.05266525085939658,101.62365620655768,34.36566454395609,1.546488611727626,0.48668642622322766,0.21289373290760777,0.34161311999876365,0.1110714738507587,0.008714633993600885,6.203290348624004e-05,4.005823610051351e-07,-0.008272197291557924,-0.0011085324637207044,1.390194729811457e-09,72.57508138733341
1.83,0.6436243566365721,0.001275643363427895,2.889989250793582,0.7665694608570116,20.731312594215577,9652.103366794578,38.10840586286631,7.437916601420903,0.8004497328086001,0.3177502671914001,880.2434469534446,0.00655304655616409,1.0383679482215682e-05,3.0632051778432554e-07,34375.0214987724,28701.137363386995,356665.06593030936,37377.850754094005,37916667.02391622,186.6900296720351,182766.0887629067,200657.82603625837,29253.86939481125,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554916548097725,-0.08326399179388123,0.002289981252031963,5.1523979330285e-06,-4.68714070069166e-05,0.00246993418416528,0.0009966008777677648,-0.002859082544840187,0.00012275351111936528,72.57508245614089,4835.1490965877,4767.0311838270545,0.11717653487288618,17.400262818338835,0.05393158948524283,102.99307089380855,34.96751105164887,1.573572294889476,0.495200665217401,0.21801277350424808,0.34231692591685964,0.11188304658076388,0.008778308876679247,6.286599683190458e-05,4.0335371968075076e-07,-0.008273763786471648,-0.0011085209195233954,1.4086149010312211e-09,72.57508245433988
1.84,0.6436243660706066,0.0012756339293935192,2.8899065052670725,0.7665583757055294,20.73222913235677,9699.593585112247,38.771645889383336,7.615753954888274,0.7981459725056785,0.32005402749432177,880.2433594849512,0.006640515049639496,1.0379646285939313e-05,3.103537140606948e-07,34375.02161594928,28701.351238352352,356633.0369627841,37377.76288436964,37916667.02586789,187.24808878714592,182766.135260311,200656.69656959517,29254.086138688737,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554897386940878,-0.08326231077302541,0.0022899812503482347,5.152382999170202e-06,-4.687009093333689e-05,0.0024699341840105607,0.000996715198420878,-0.0028589962384709157,0.00012275278353914048,72.57508343599845,4835.1439912869455,4766.256708623854,0.11775306612326268,17.719272753481995,0.05522107035149939,104.37241183256798,35.57608683518036,1.6009588020644168,0.5038098644711051,0.2232253641717302,0.3430111277229213,0.11269422362102563,0.008841952695192654,6.370511707721155e-05,4.0612031882877073e-07,-0.008275343584005161,-0.0011085093772645544,1.427161554108105e-09,72.5750835181216
1.85,0.6436243754781036,0.0012756245218965981,2.8898237438762235,0.76654729066946,20.73313178052023,9747.072840605839,39.442247417882626,7.796822105836128,0.7958434275725363,0.3223565724274639,880.2432713886077,0.006728611393053084,1.0375585634222048e-05,3.1441436577795924e-07,34375.021733122856,28701.565112598466,356601.00867506943,37377.67501514886,37916667.027819544,187.80610474046452,182766.18175743974,200655.56713587235,29254.30232222935,8.97,0.0451,7.71,925.0,0.0839,0.597,0.00229,2.92,0.00247,0.996,2.84e-05,8.43,23.6,56.4,1.2e-06,0.0154,2.02e-05,0.791,0.04,69.8,0.00112,0.228,0.488,2.69,1.02e-06,0.000623,112.76,1.9448,1.722,214.7,46.54,1.19,0.12225,0.0045985,486.28,0.0046101,0.00010958,0.0018592,5.5702,2.3969,0.020934,1.214e-05,0.2751,0.0072509,758.12,0.91758,0.041292,0.00013032,0.000192,0.029311,4.4307e-05,0.35211,3.1385e-05,0.0095934,888.77,100.0,1.0,0.004,2.64e-05,-0.08554869647526575,-0.08326063029398735,0.0022899812486642398,5.15236806539749e-06,-4.6868774864123283e-05,0.002469934183855841,0.0009968287758320774,-0.0028589100113094222,0.00012275205597402124,72.57508452761539,4835.138963356146,4765.479133627651,0.11832946428495489,18.042231401696576,0.056533977407207184,105.76167215016163,36.19141738570074,1.6286492803792094,0.5125143785055258,0.22853265274416276,0.34369577292823283,0.1135049727174343,0.008905562918371114,6.455026053811545e-05,4.088820226364992e-07,-0.00827693665943428,-0.0011084978369587037,1.4458344610299455e-09,72.57508457891096
