Akt,F16P,Foxo,G1P,G6P,GLCex,GLY,GP,IRS,LAC,OAA,PEPCK,PYRin,PYRout,mRNA,mTOR,p1IRS,p1p2IRS,p2IRS,pAkt,pFoxo,pGP,pmTOR,Time
1.1182,362537.8787878788,1.069e-05,200871.2121212121,19651.515151515152,28725.0,182757.57575757575,0.4726,888.77,37916666.666666664,83.33333333333333,0.7686,37393.93939393939,34375.0,2.905,880.25,0.0,0.0,0.0,0.0,0.0,0.1723,0.0,0.0
1.1179245939581675,362505.6954713783,1.0689998607139075e-05,200869.6226405333,20294.929943457108,28720.97270283175,182757.62222120346,0.6430627033989368,94.99733891168401,37916666.668619275,83.90957947032659,0.7685888935461516,37393.851432028074,34375.000117779164,2.9049180618138775,880.2499999705561,824.1241673021395,1.702343065398315e-08,9.7167526871849e-06,0.00027540604183153646,1.392860920749119e-12,0.0018372966010635396,2.9444449170309692e-08,0.01
1.1174835302195603,362473.5157028855,1.0689992183199346e-05,200868.0750326294,20887.867247325263,28717.27825849002,182757.66872595024,0.6431147314462324,26.695551100058683,37916666.670571975,84.48560534250271,0.7685777872090073,37393.763470620695,34375.00023555504,2.904836127386903,880.2499998347594,939.2522513267159,2.3758444882996828e-07,3.61462708078752e-05,0.0007164697804379604,7.816800646429045e-12,0.0017852685537680507,1.6524118007807617e-07,0.02
1.1170080113251706,362441.3392464391,1.0689979740325966e-05,200866.56412436088,21435.346505704703,28713.883574581967,182757.71523436214,0.6431602201191154,20.821787967557235,37916666.67252467,85.06141382569675,0.7685666809885693,37393.675509717235,34375.00035332762,2.904754196691406,880.2499995717332,993.3697594073583,1.0086621555653826e-06,8.382268099060224e-05,0.0011919886748280682,2.025967402970567e-11,0.0017397798808854218,4.28267540710517e-07,0.03
1.1165094227390846,362409.1658818411,1.0689960930427317e-05,200865.08557933266,21941.727017270678,28710.759909794488,182757.76174595265,0.6432002772795056,20.320081323669523,37916666.67447735,85.63700774011828,0.7685555748848396,37393.587549317686,34375.00047109689,2.9046722696970444,880.2499991741246,1042.2369250822653,2.7526931442538715e-06,0.0001780479459967274,0.001690577260914055,3.9069572680196956e-11,0.001699722720495189,8.258760512862644e-07,0.04
1.1159888432742626,362376.99540935596,1.0689935461763846e-05,200863.63574895434,22410.81999722165,28707.88213549063,182757.80826031594,0.6432357727991784,20.28065095935055,37916666.67643004,86.21238985179508,0.7685444688978197,37393.49958942204,34375.00058886288,2.904590346371971,880.2499986357727,1090.6520068065004,5.967663823819476e-06,0.0003421926286633499,0.0022111567257361987,6.45382361512651e-11,0.0016642272008222329,1.3642279090081596e-06,0.05
1.115446466082007,362344.8276477873,1.068990304877457e-05,200862.211533701,22845.977383566085,28705.228150516654,182757.8547771098,0.6432673999094006,20.28099074065098,37916666.67838271,86.7875628739703,0.7685333630275117,37393.4116300303,34375.000706625586,2.904508426682942,880.249997950647,1139.0278937795017,1.1228655187667702e-05,0.000598202464180095,0.0027535339179920984,9.695122542812929e-11,0.0016326000905999602,2.049353707028118e-06,0.06
1.1148824090160738,362312.6624323348,1.0689863407774542e-05,200860.81027790706,23250.16302028593,28702.77841210171,182757.9012960432,0.6432957175302552,20.28474461303194,37916666.68033537,87.36252946845406,0.7685222572739174,37393.323671142476,34375.000824385,2.904426510595333,880.2499971127562,1187.400094072492,1.919018642627067e-05,0.0009682434677507252,0.003317590983925389,1.3659222545954813e-10,0.001604282469745492,2.8872444306825727e-06,0.07
1.1142967843263165,362280.49961272976,1.0689816256597894e-05,200859.42968879704,23626.010305045,28700.51555592972,182757.94781686622,0.6433211820578557,20.288790567498683,37916666.68228803,87.93729224693179,0.7685111516370385,37393.23571275856,34375.000942141116,2.904344598073143,880.2499961161417,1235.771635730875,3.05891824680721e-05,0.0014751115336822183,0.0039032156736822005,1.8374340210812e-10,0.0015788179421448395,3.883859044387167e-06,0.08
1.1136897046462306,362248.3390516379,1.0689761314580161e-05,200858.0677732905,23975.86933587457,28698.42408539892,182757.994339363,0.6433441697418348,20.29284705894249,37916666.684240684,88.51185377223113,0.7685000461168767,37393.14775487853,34375.00105989393,2.904262689079004,880.2499949548759,1284.1427700709767,4.6248074411551893e-05,0.0021422939205051426,0.0045102953537679395,2.386854198408601e-10,0.0015558302581658706,5.045124907758086e-06,0.09
1.113061283487342,362216.18062328646,1.0689698302569732e-05,200856.72278816422,24301.845745853294,28696.490115651013,182758.0408633457,0.6433649937020356,20.296901136015066,37916666.68619333,89.0862165595479,0.7684889407134337,37393.059797502414,34375.00117764347,2.9041807835741906,880.2499936230632,1332.5134851410749,6.707790192303354e-05,0.0029939692002109307,0.0051387165126563885,3.0169743027188634e-10,0.0015350062979651758,6.376937576789591e-06,0.1
1.1124116352790585,362184.02421227464,1.0689626942941605e-05,200855.3932001208,24605.833071575307,28694.701160210665,182758.08738864982,0.6433839167347997,20.300939826577775,37916666.68814597,89.66038307763462,0.7684778354267111,37392.971840630205,34375.0012953897,2.9040988815186246,880.2499921148402,1380.8837682424244,9.408139546787258e-05,0.004054997081015729,0.005788364720939873,3.730570583978908e-10,0.0015160832652010051,7.885160557449727e-06,0.11
1.1117408753509848,362151.86971253966,1.0689546959611355e-05,200854.07765367,24889.53979267453,28693.045952743512,182758.13391513063,0.6434011611026356,20.30497261251868,37916666.690098606,90.23435574995115,0.7684667302567104,37392.883884261886,34375.001413132646,2.904016982870882,880.2499904243758,1429.2535839714012,0.00012835603341045606,0.005350908256325391,0.00645912464901373,4.530403886462941e-10,0.001498838897365125,9.575625056504831e-06,0.12
