Time,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1,aD_1,k_1,GF_1,dD_1,aE_1,af_1,theta_1,dE_1,pX_1,RT_1,pS_1,pD_1,qD_1,pE_1,qE_1,aX_1,f_1,g_1,dX_1,qX_1,unpho_RB,cell_1,_1,cyclinCDK4degradation_1,cyclin_1,cycECDK2degradation_1,pRBpdephosphorylation_1,pRBE2Fcomplexassociation_1,pRBE2FcomplexdeassociationviacycDCDK4_1,_7,cycleprogression_1,cyclebreak_1
0.1,0.10706522007564402,0.6148819940580829,1.0092631229610634,0.4982849139544244,0.6589229390933069,0.49073687703893665,0.9924519630845122,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5075480369154879,1.0,0.0958174904942966,0.026332990405751794,0.23066611029360687,0.08103197014406105,0.12804883277744497,0.14671606952976568,0.030219945868736692,0.026785779765621052,0.28829763010194687,0.6852798566570392
0.11,0.10775887891237237,0.6163791334384653,1.010157395563425,0.4980968388232221,0.6549662474118483,0.4898426044365749,0.9917457656133528,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5082542343866472,1.0,0.0958174904942966,0.026568129761723437,0.2305373350388668,0.0807415056022317,0.12743175311828794,0.1463934316744752,0.030414547229318568,0.026845925711231833,0.28688986842993797,0.6811648973083222
0.12,0.10845018926023342,0.6178778921568964,1.0110458795976178,0.4979058009068134,0.6510367342608275,0.4889541204023822,0.9910483194955688,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5089516805044312,1.0,0.0958174904942966,0.026803589737651803,0.23040939333794302,0.08045224101635792,0.12681796361055409,0.14607185575538076,0.030608442269755808,0.026906024722829967,0.28549729708690047,0.6770782036312607
0.13,0.1091391415459153,0.6193782599313905,1.011928628928577,0.4977118654302794,0.6471340147923661,0.48807137107142307,0.9903595056411436,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5096404943588564,1.0,0.0958174904942966,0.027039364632445897,0.23028227743428492,0.0801641480049021,0.12620741448062978,0.14575134753544325,0.03080162873629598,0.026966076814899282,0.28411967493256524,0.6730193753840608
0.14,0.10982573299784125,0.6208802337852023,1.012805659150781,0.49751505127698264,0.6432579775888624,0.487194340849219,0.9896792895722364,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5103207104277636,1.0,0.0958174904942966,0.027275450711732353,0.23015598508228752,0.07987723270191385,0.1256001012829399,0.14543191048167298,0.030994105712709438,0.027026081678016557,0.282756888183582,0.6689882966924169
0.15,0.11050996726096142,0.6223838176331028,1.0136769497556526,0.49731533361307545,0.6394087691775958,0.4863230502443474,0.989007716631272,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.510992283368728,1.0,0.0958174904942966,0.02751184612415455,0.23003051923518605,0.07959153415776711,0.12499606267583907,0.14511354598559764,0.031185873529170446,0.02708603869247528,0.2814089411764422,0.6649851199446997
0.16,0.11119183032418802,0.6238889949630254,1.0145425834737614,0.497112810484422,0.63558580446625,0.48545741652623864,0.9883446060418166,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5116553939581834,1.0,0.0958174904942966,0.027748543707622766,0.22990586797977838,0.07930699775224294,0.12439521507008242,0.1447962604199191,0.03137692916722067,0.027145948104652807,0.28007550409295856,0.6610092366449001
0.17,0.1118713267380109,0.6253957711377225,1.0154025334360575,0.4969074500479051,0.6317892734798034,0.48459746656394254,0.9876900165160374,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5123099834839626,1.0,0.0958174904942966,0.02798554186140738,0.22978203518520773,0.07902366797688863,0.12379760432680438,0.14448005484597817,0.031567273134699765,0.027205809248988126,0.2787566022599114,0.6570608444189956
0.18,0.11254845597814243,0.6269041453552261,1.0162568031927983,0.496699256275206,0.6280191517757723,0.4837431968072017,0.9870439405319957,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5129560594680043,1.0,0.0958174904942966,0.02822283744241107,0.22965902034023708,0.0787415619221409,0.12320324058236881,0.1441649316493966,0.03175690498715391,0.027265621709232454,0.27745216255936234,0.6531399178468031
0.19,0.11322320696308172,0.6284141032309677,1.0171054614477906,0.49648830889152223,0.6242749582553931,0.48289453855220943,0.9864062296606873,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5135937703393127,1.0,0.0958174904942966,0.028460424027455702,0.22953681355151814,0.07846063761232254,0.12261205722552247,0.14385089569124307,0.031945822344758505,0.027325385600767728,0.27616190572204713,0.6492459565856089
0.2,0.11389558232884504,0.6299256481866821,1.0179484918580897,0.4962745889321916,0.6205568073602201,0.48205150814191033,0.9857769192097188,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5142230807902812,1.0,0.0958174904942966,0.02869829940963893,0.2294154171724351,0.07818092982260894,0.1220240875485525,0.14353794842836173,0.03213402536332925,0.02738510035085538,0.27488582315024973,0.6453790796546289
0.21,0.11456558023536917,0.6314387778338376,1.0187859058318385,0.49605810963543934,0.6168646192046716,0.4812140941681615,0.9851559845327222,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5148440154672778,1.0,0.0958174904942966,0.02893645998625839,0.22929482956021527,0.07790244824790671,0.12143933226426298,0.14322609232979308,0.032321513380410435,0.02744476561143429,0.27362381821452875,0.6415392039728585
0.22,0.11523319621745977,0.6329534854436248,1.0196177332174385,0.49583890458063296,0.6131981876311151,0.48038226678256146,0.9845433622019285,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5154566377980716,1.0,0.0958174904942966,0.029174901273860115,0.22917504641668884,0.07762518602576564,0.12085777075785425,0.142915330164856,0.032508285291878575,0.027504381171396114,0.2723757379297953,0.6377261151363597
0.23,0.11589842604802461,0.6344697646809017,1.0204440021907406,0.495617005502177,0.6095573179349244,0.4795559978092594,0.9839389923070824,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5160610076929175,1.0,0.0958174904942966,0.029413618840630824,0.22905606368453335,0.07734913761393862,0.12027938421546774,0.14260566456290022,0.032694340047388144,0.02756394680958003,0.27114143550924796,0.6339396106523214
0.24,0.11656126839666078,0.6359876139997868,1.0212647205797742,0.495392421689133,0.6059419547458088,0.47873527942022576,0.9833428577310928,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5166571422689072,1.0,0.0958174904942966,0.02965260918895242,0.22893788023651251,0.07707431560423075,0.11970417730776114,0.14229709765200563,0.03287967710129229,0.027623462155093165,0.26992082725294475,0.6301796329356412
0.25,0.11722172055227452,0.6375070295716245,1.0220799059112442,0.49516517312901004,0.6023519762805434,0.4779200940887558,0.9827549209597457,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5172450790402543,1.0,0.0958174904942966,0.02989186834822223,0.22882049354878084,0.07680072383104138,0.11913214345727884,0.1419896316787749,0.033064295680034675,0.02768292690967244,0.2687138001211077,0.6264460553317651
0.26,0.117879779094501,0.6390280043988423,1.0228895860731788,0.4949352888183561,0.598787197122246,0.4771104139268212,0.9821751251084652,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5178248748915348,1.0,0.0958174904942966,0.03013139199749414,0.22870389960546228,0.07652835752732103,0.1185632652321967,0.14168326830907,0.0332481949713789,0.02774234083132107,0.26752021299623735,0.6227386850071359
0.27,0.11853544144276551,0.6405505352359241,1.0236937766856078,0.4947027870868502,0.595247507197464,0.4763062233143922,0.981603436227542,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5183965637724581,1.0,0.0958174904942966,0.030371176184235994,0.22858809615727246,0.07625722186663703,0.11799753789435954,0.1413780097082649,0.0334313742304003,0.027801703614592985,0.26633995950762024,0.6190574074853625
0.28,0.1191887047930056,0.6420746178388437,1.024492496633361,0.49446768910287403,0.591732776382101,0.47550750336663894,0.9810398142637649,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5189601857362351,1.0,0.0958174904942966,0.03061121683227033,0.228473080484796,0.07598731925165109,0.11743495325073622,0.14107385780446743,0.033613832705839904,0.02786101497248151,0.26517292481165244,0.615402087437385
0.29,0.11983956657974085,0.64360024752211,1.0252857653229477,0.49423001565480523,0.5882428738248864,0.4747142346770523,0.9804842190222471,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5195157809777529,1.0,0.0958174904942966,0.030851509885465436,0.22835884979349555,0.07571865183936284,0.1168755029273068,0.14077081418159906,0.0337955697252437,0.027920274613297446,0.2640189941679299,0.6117725887778819
0.3,0.1204880246823007,0.6451274190714138,1.0260736023513333,0.49398978630518725,0.584777671638953,0.47392639764866673,0.9799366113434795,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5200633886565205,1.0,0.0958174904942966,0.031092051356922185,0.228245401261408,0.07545122200700569,0.11631917900118766,0.14046887993931126,0.03397658474453605,0.027979482233133977,0.2628780544642326,0.6081687785045111
0.31,0.12113407608501008,0.6466561283364838,1.0268560269322655,0.4937470230830717,0.5813370359727401,0.4731439730677345,0.9793969499846628,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5206030500153371,1.0,0.0958174904942966,0.03133283706029987,0.22813273212175375,0.07518503138814787,0.11576597244720131,0.14016805691513456,0.03415687698827706,0.02803863755680027,0.26174999118376235,0.6045905174116497
0.32,0.12177771811646249,0.6481863707577605,1.0276330584268987,0.49350174706875394,0.57792083526904,0.47236694157310133,0.9788651945043474,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5211348054956526,1.0,0.0958174904942966,0.03157386285802856,0.2280208395865266,0.07492008175966654,0.11521587457029624,0.1398683465543097,0.03433644578233241,0.028097740299942178,0.2606346912197252,0.6010376686798017
0.33,0.12241895055000462,0.6497181401688993,1.028404713738966,0.4932539708935046,0.5745289722697179,0.471595286261034,0.9783413153675293,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5216586846324707,1.0,0.0958174904942966,0.03181512514911099,0.22790972122158892,0.07465637906724605,0.11466888252711427,0.13956974856174842,0.03451529106839575,0.028156790092905854,0.2595320556963708,0.5975101311605067
0.34,0.12305777070552269,0.6512514320160633,1.029171012238374,0.49300371566771095,0.571161315295406,0.47082898776162607,0.9778252720939151,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5221747279060849,1.0,0.0958174904942966,0.03205661975707041,0.22779937423767416,0.07439392489966229,0.11412498748930837,0.13927226424632932,0.03469341218642147,0.028215786654373264,0.25844197258220225,0.5940077679072223
0.35000000000000003,0.12369417530186262,0.6527862421404423,1.0299319738991846,0.49275100457894555,0.5678177242343416,0.47006802610081544,0.9773170215218698,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5226829784781302,1.0,0.0958174904942966,0.032298342347985606,0.22768979575851742,0.07413271968473477,0.11358417909662682,0.13897589524897128,0.034870808335933014,0.028274729725758452,0.25736432715369606,0.5905304332037153
0.36,0.12432816176600353,0.6543225659178141,1.0306876179836568,0.49249585836748455,0.564498068909634,0.4693123820163432,0.9768165236488586,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5231834763511414,1.0,0.0958174904942966,0.0325402887290306,0.22758098301035343,0.07387276498092056,0.11304644862978311,0.13868064265417665,0.03504747890086804,0.02833361902479607,0.2562990092633003,0.5870779916660195
0.37,0.12495972752492451,0.6558603987239566,1.0314379637540498,0.4922382977736043,0.5612022191443933,0.46856203624595016,0.9763237384723459,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5236762615276542,1.0,0.0958174904942966,0.03278245468757359,0.22747293321941683,0.07361406224256221,0.11251178729689049,0.13838650747382422,0.03522342327354306,0.028392454270658417,0.2552459093867114,0.583650307910169
0.38,0.12558887000560467,0.6573997359346473,1.0321830304726223,0.491978343537581,0.557930044761729,0.4678169695273777,0.9758386259897966,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5241613740102034,1.0,0.0958174904942966,0.033024835991206106,0.22736564361194242,0.07335661281927333,0.11198018623226505,0.1380934906481102,0.0353986408545726,0.02845123518396957,0.254204918623148,0.5802472465521982
0.39,0.12621558663502316,0.6589405729256639,1.0329228374016337,0.49171601639969115,0.5546814155847509,0.4670771625983663,0.9753611461986751,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.524638853801325,1.0,0.0958174904942966,0.03326742838777237,0.22725911141416474,0.07310041795532682,0.11145163649524087,0.13780159304648368,0.03557313105278902,0.02850996148681937,0.2531759286955521,0.576868672208141
0.4,0.12683987484015902,0.6604829050727842,1.033657403803343,0.4914513371002108,0.5514562014365689,0.46634259619665697,0.9748912590964461,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.525108740903554,1.0,0.0958174904942966,0.03351022760539863,0.22715333385231862,0.07284547878904551,0.11092612906899725,0.13751081546857843,0.03574689328516319,0.028568632902777343,0.25215883195071903,0.5735144494940317
0.41000000000000003,0.1274617380074504,0.6620267229116142,1.0343867460819645,0.49118430915863126,0.5482543361709291,0.46561325391803554,0.9744289447594043,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5255710552405957,1.0,0.0958174904942966,0.03375323068387646,0.2270483085641971,0.07259180429946453,0.11040366603043472,0.13722115467649956,0.03591992849367964,0.028627248964477103,0.25115354531754,0.5701845096177663
0.42,0.12808117207245986,0.6635720230292349,1.035110884215012,0.49091495762490894,0.5450756735866097,0.4648891157849879,0.9739741581600789,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.526025841839921,1.0,0.0958174904942966,0.0339964329856311,0.22694403267303828,0.0723393934851779,0.10988423545831848,0.13693261234552123,0.03609223572961109,0.0286858094467984,0.25015995618459597,0.566878700530074
0.43,0.12869817316393972,0.6651188018558218,1.0358298380873505,0.490643306990749,0.5419200695580897,0.4641701619126495,0.9735268549219005,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5264731450780995,1.0,0.0958174904942966,0.034239829894333065,0.22684050331542152,0.07208824547322006,0.10936782569789448,0.13664518994835223,0.036263814102040444,0.028744314119853474,0.24917795341407933,0.5635968723404133
0.44,0.12931273903490711,0.6666670545023502,1.036543626804877,0.4903693770542899,0.5387873974115528,0.4634563731951229,0.973086996140833,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.526913003859167,1.0,0.0958174904942966,0.03448341713681304,0.22673771774009768,0.07183836144706943,0.10885442805742777,0.13635888780931976,0.036434663141378464,0.028802762702839914,0.2482074330269278,0.5603388933080149
0.45,0.12992486743837922,0.668216776079795,1.0372522694734891,0.49009318761367016,0.5356775304731825,0.46274773052651086,0.9726545429128407,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5273454570871592,1.0,0.0958174904942966,0.034727190420907404,0.22663567319581757,0.07158974248623523,0.1083440337670565,0.13607370618883763,0.03660478238563051,0.028861154916516366,0.2472482916519929,0.5571046316921098
0.46,0.13053455612737322,0.6697679616991313,1.037955785199084,0.48981475846702827,0.5325903420691624,0.46204421480091606,0.9722294563338878,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5277705436661122,1.0,0.0958174904942966,0.034971145435492644,0.22653436693133192,0.0713423895656612,0.10783663397768824,0.13578964528427903,0.03677417138032283,0.0289194904832161,0.2463004265259241,0.553893955751929
0.47000000000000003,0.1311418028549063,0.6713206064713344,1.0386541930875586,0.4895341094125028,0.5295257055256762,0.4613458069124414,0.9718116974999387,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5281883025000613,1.0,0.0958174904942966,0.03521527785051994,0.22643379619539158,0.07109630355513165,0.10733221975990956,0.1355067052308447,0.03694282967842949,0.02897776912686043,0.24536373549298368,0.5507067337467033
0.48,0.13174660537399557,0.6728747055073793,1.0393475122448106,0.48925126024823223,0.5264834941689074,0.4606524877551894,0.9714012275069572,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5285987724930428,1.0,0.0958174904942966,0.035459583317049674,0.2263339582367473,0.07085148521867993,0.10683078210290887,0.13522488610242586,0.037110756840300074,0.029035990572972088,0.2444381170047947,0.5475428339356637
0.49,0.13234896845530916,0.6744302474642307,1.0400357609074278,0.48896621402118984,0.5234636394113744,0.4599642390925722,0.9709980250713823,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5290019749286177,1.0,0.0958174904942966,0.03570405901877993,0.22623485042933042,0.07060794237334803,0.10633232213372307,0.13494418354453944,0.037277954249733666,0.029094154338009937,0.2435234904989605,0.5444021849878294
0.5,0.13294888765054447,0.6759872294773792,1.0407189584539953,0.48867899578407464,0.5204659963585485,0.4592810415460047,0.97060204576193,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.52939795423807,1.0,0.0958174904942966,0.03594870008999637,0.22613646998262468,0.07036567338311979,0.10583682751160758,0.13466459889921925,0.03744442090994847,0.029152260217224835,0.24261974907730538,0.5412846362128905
0.51,0.13354635947313875,0.6775456477978195,1.041397124143963,0.48838962829390814,0.517490428076392,0.458602875856037,0.9702132475621288,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5297867524378712,1.0,0.0958174904942966,0.036193501856107306,0.22603881412326934,0.07012467746403798,0.10534428719653366,0.1343861328443083,0.03761015608095142,0.029210307978492753,0.24172678930433456,0.5381900451994477
0.52,0.1341413820428308,0.6791054971992593,1.0420702770378008,0.48809813047346257,0.5145368109265078,0.45792972296219925,0.9698315924887366,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5301684075112634,1.0,0.0958174904942966,0.03643845997887696,0.22594188010655672,0.06988495536231347,0.1048546924019184,0.13410878499964807,0.03777515944556982,0.029268297343119223,0.24084451301698717,0.5351182833635681
0.53,0.1347339534793594,0.6806667724554064,1.0427384361959782,0.4878045212455103,0.5116050212704989,0.45726156380402183,0.9694570425585115,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5305429574414884,1.0,0.0958174904942966,0.03668357010198098,0.22584566518777915,0.06964650772003401,0.10436803425781636,0.13383255492923654,0.03793943069350887,0.029326228034109628,0.23997282264494016,0.5320692221213189
