Time,M,TF,CP,CP2,IC,CPtot,Dex,kms,n,J,kmd,kcps,kcpd,ka,kd,kp1,Jp,chk2,kicd,kcp2d,kica,chk2c,kp2,ICtot,system,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17
0.1,1.401235817893326,0.12446619099467068,0.0373520883095355,0.04752145331897362,0.37553380900532957,0.8834626129581419,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.14685338479872517,0.1401235817893326,0.700617908946663,0.01960984636250614,0.13951785010833387,0.0004752145331897362,0.4001455204635007,0.0,0.0037553380900532955,0.002494876299246115,0.11829628570287394,0.0050908791267363345,0.0,0.019715524972779803,0.0,0.040230192810321926
0.11,1.4012975961266596,0.12392086828082335,0.03737955358940969,0.04769204658640529,0.3760791317191769,0.8849219102005741,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.14575653949881842,0.14012975961266597,0.7006487980633298,0.01962426563444009,0.13972310265435509,0.0004769204658640529,0.3998147137378612,0.0,0.0037607913171917693,0.0025038324457862774,0.11820079646153642,0.005101179688491164,0.0,0.019744154415256787,0.0,0.04022572662122065
0.12,1.4013483720619415,0.12337677291489829,0.03740646616767827,0.04786544744570687,0.3766232270851019,0.8863838152292958,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.14466416684156605,0.14013483720619416,0.7006741860309708,0.019638394738031095,0.13992437111536593,0.00047865447445706875,0.39947792304076096,0.0,0.0037662322708510187,0.0025129359908996106,0.1181096887995795,0.0051117337428547805,0.0,0.019772719421967847,0.0,0.04022103126514172
0.13,1.401388201016065,0.12283385966611364,0.037432904704494854,0.04804157214970443,0.3771661403338865,0.8878483296716767,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.14357618878900197,0.1401388201016065,0.7006941005080325,0.0196522749698598,0.14012223546157931,0.0004804157214970443,0.39913601720226355,0.0,0.0037716614033388653,0.002522182537859482,0.11802263463152535,0.005122531077762104,0.0,0.019801222367529042,0.0,0.04021611260596107
0.14,1.401417137475193,0.1222920866894344,0.03745892670184043,0.04822034640577383,0.37770791331056575,0.8893154461345196,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.142492534495502,0.1401417137475193,0.7007085687375965,0.019665936518466227,0.1403171189653854,0.0004822034640577383,0.3987896383051272,0.0,0.0037770791331056576,0.002531568186303126,0.117939335656989,0.00513356259648563,0.0,0.0198296654488047,0.0,0.04021097650048375
0.15,1.4014352352281265,0.1217514149160734,0.03748458004883728,0.048401701473597,0.3782485850839268,0.8907851531638848,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1414131390448748,0.14014352352281265,0.7007176176140633,0.01967940452563957,0.14050937414376896,0.00048401701473597004,0.3984393240345648,0.0,0.003782485850839268,0.0025410893273638425,0.11785951277511658,0.005144819867832823,0.0,0.019858050716906155,0.0,0.04020562865090579
0.16,1.4014425473790235,0.12121180811141127,0.037509900343885,0.04858557497992561,0.37878819188858887,0.892257434080914,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.14033794352811618,0.14014425473790235,0.7007212736895118,0.019692697680539627,0.14069926238081842,0.00048585574979925615,0.39808548054038423,0.0,0.0037878819188858887,0.0025507426864460944,0.11778290782898657,0.005156295214302703,0.0,0.019886380074150913,0.0,0.040200074649245104
0.17,1.4014391264049335,0.12067323267539116,0.037534913911317414,0.048771909850021576,0.37932676732460896,0.8937322682605785,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13926689460650046,0.14014391264049336,0.7007195632024668,0.019705829803441644,0.14088697623300095,0.00048771909850021575,0.3977284148659995,0.0,0.00379326767324609,0.0025605252671261325,0.11770928050709713,0.005167981586548329,0.0,0.01991465528454197,0.0,0.04019431994454927
0.18,1.4014250242367488,0.12013565734220814,0.03755964239594103,0.048960652696372876,0.379864342657792,0.8952096331042708,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1381999438780033,0.14014250242367488,0.7007125121183744,0.01971881225786904,0.14107267369109705,0.0004896065269637288,0.3973683834832186,0.0,0.00379864342657792,0.002570434266559576,0.11763840391164623,0.005179872377683627,0.0,0.01994287798953408,0.0,0.040188369791602334
0.19,1.4014002922910767,0.11959905313304167,0.037584102226541544,0.049151753919785074,0.38040094686695847,0.8966895038000287,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13713704775002425,0.14014002922910768,0.7007001461455383,0.019731653668934312,0.1412564740175125,0.0004915175391978508,0.39700558710832096,0.0,0.0038040094686695846,0.0025804670807887163,0.11757006457269129,0.005191961432179089,0.0,0.019971049710515318,0.0,0.04018222926735981
0.2,1.4013649815164242,0.11906339322771355,0.0376083058048518,0.049345167239345546,0.3809366067722866,0.898171853828116,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13607816715172863,0.14013649815164242,0.7006824907582121,0.019744360547547194,0.14143846655112494,0.0004934516723934555,0.39664018345422647,0.0,0.0038093660677228657,0.0025906212800656412,0.11750406101810974,0.005204242990352549,0.0,0.019999171855545044,0.0,0.04017590326419271
0.21,1.4013191424471498,0.11852865280354634,0.03763226324591903,0.04954084903201,0.38147134719645376,0.8996566557028465,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13502326718349078,0.140131914244715,0.7006595712235749,0.01975693820410749,0.1416187237010148,0.0004954084903201,0.39627230557413584,0.0,0.0038147134719645377,0.0026008945741805246,0.11744020189016034,0.005216711611981967,0.0,0.020027245727813822,0.0,0.040169396476679727
0.22,1.4012628252370831,0.11799480897478096,0.0376559820914766,0.049738758351329945,0.3820051910252191,0.9011438808445748,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13397231696674947,0.14012628252370832,0.7006314126185416,0.019769390598025217,0.14179729872736066,0.0004973875835132995,0.39590205908741916,0.0,0.0038200519102521914,0.002611284813444822,0.11737830580615935,0.005229362176747021,0.0,0.020055272528824004,0.0,0.0401627134147165
0.23,1.4011960796896916,0.11746184071366854,0.037679467885655654,0.04993885668277919,0.38253815928633156,0.9026334998238772,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1329252894581892,0.14011960796896916,0.7005980398448458,0.01978172063996922,0.1419742300146156,0.0004993885668277919,0.39552952832985433,0.0,0.003825381592863316,0.0026217899758459074,0.11731820058190663,0.0052421898549664565,0.0,0.020083253362532406,0.0,0.04015585840273885
0.24,1.4011189553284678,0.11692972865323482,0.03770272580732191,0.05014110728688189,0.3830702713467653,0.9041254830746163,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.13188216103300462,0.14011189553284678,0.7005594776642339,0.019793931048844002,0.14214955333020976,0.0005014110728688189,0.3951547933278857,0.0,0.003830702713467653,0.0026324081325612993,0.1172597213885567,0.005255190032793691,0.0,0.020111189245705176,0.0,0.04014883557164228
0.25,1.4010315013786927,0.11639845519352486,0.037725758643618684,0.0503454758575679,0.38360154480647524,0.9056197999717049,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1308429116650428,0.14010315013786928,0.7005157506893464,0.01980602328789981,0.142323286523657,0.000503454758575679,0.39477790900456133,0.0,0.0038360154480647523,0.0026431374825223145,0.1172027123160761,0.005268358384690082,0.0,0.02013908110233995,0.0,0.04014164888775153
0.26,1.4009337668571875,0.11586800421787712,0.037748569611567126,0.05055192946771084,0.384131995782123,0.9071164201112347,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12980752434285953,0.14009337668571875,0.7004668834285938,0.019817999046072742,0.1424954507719329,0.0005055192946771084,0.39439893432378936,0.0,0.00384131995782123,0.002653976297054819,0.11714702353573092,0.005281690754175523,0.0,0.020166929778561455,0.0,0.0401343021298788
0.27,1.4008258005680645,0.11533836115175607,0.03777116090023692,0.05076043701989302,0.384661638848244,0.908615312636511,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12877598515846192,0.14008258005680646,0.7004129002840322,0.019829859472624382,0.1426660595751586,0.0005076043701989303,0.3940179173265411,0.0,0.00384661638848244,0.002664922943544384,0.1170925123444278,0.005295183203394168,0.0,0.02019473603953281,0.0,0.04012679891272512
0.28,1.4007076511436702,0.11480951285234607,0.037793534366819356,0.05097096894466874,0.385190487147654,0.9101164465514648,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12774828306509986,0.14007076511436703,0.7003538255718351,0.019841605542580163,0.14283512399359558,0.0005097096894466874,0.3936349023346672,0.0,0.0038519048714765404,0.0026759758695951087,0.11703904228298956,0.005308831978427792,0.0,0.020222500575251837,0.0,0.04011914268640818
0.29,1.400579367067294,0.11428144757271946,0.03781569105848385,0.051183497297829735,0.3857185524272806,0.9116197905087045,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12672440978145252,0.1400579367067294,0.700289683533647,0.01985323780570402,0.14300264902306953,0.0005118349729782974,0.3932499250923179,0.0,0.003857185524272806,0.002687133608136061,0.11698648326060714,0.005322633519299063,0.0,0.02025022400243223,0.0,0.040111336750175704
0.3,1.4004409967095575,0.1137541548486703,0.0378376324142924,0.05139799530905293,0.38624584515132976,0.9131253133350578,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12570435954646253,0.14004409967095574,0.7002204983547787,0.019864757017503513,0.14316864267191112,0.0005139799530905294,0.39286302509556426,0.0,0.0038624584515132977,0.0026983947537252786,0.11693471034594474,0.0053365844088423715,0.0,0.020277906870444812,0.0,0.040103384243308775
0.31,1.4002925883451112,0.11322762549017554,0.037859359224218826,0.05161443766581672,0.3867723745098245,0.9146329835755013,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12468812907805811,0.14002925883451112,0.7001462941725556,0.019876163592714883,0.14333310808684432,0.0005161443766581672,0.3924742349560722,0.0,0.003867723745098245,0.0027097579774553776,0.11688360435822212,0.005350681403667438,0.0,0.020305549661765784,0.0,0.04009528816609784
0.32,1.4001341901745277,0.11270185152092478,0.037880872043206865,0.05183280033662177,0.38729814847907523,0.9161427696746008,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12367571743144723,0.14001341901745276,0.7000670950872638,0.019887457822683606,0.14349604667538116,0.0005183280033662178,0.3920835846648755,0.0,0.0038729814847907524,0.002721222017672643,0.11683305134903373,0.005364921413641504,0.0,0.02033315279515145,0.0,0.04008705137953039
0.33,1.3999658503535508,0.11217682610939557,0.03790217133220201,0.052053060459377756,0.38782317389060444,0.9176546400321663,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12266712584206908,0.1399965850353551,0.6999829251767754,0.019898639949406053,0.14365745916955958,0.0005205306045937776,0.39169110304624877,0.0,0.0038782317389060446,0.002732785674117332,0.11678294223226945,0.005379301488974148,0.0,0.02036071662925673,0.0,0.04007867661108023
0.34,1.3997876170223629,0.11165254348177163,0.03792325805201771,0.05227519609754673,0.3883474565182284,0.919168563283568,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12166235753495576,0.1399787617022363,0.6998938085111814,0.0199097104773093,0.1438173501279926,0.0005227519609754673,0.39129682377988756,0.0,0.003883474565182284,0.0027444477951212034,0.1167331721059895,0.005393818792516034,0.0,0.02038824146720699,0.0,0.040070166453036536
0.35000000000000003,1.3995995382878756,0.11112899902604143,0.03794413151854589,0.05249918692776201,0.3888710009739586,0.9206845073219871,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.12066141790089037,0.13995995382878756,0.6997997691439378,0.019920669047236595,0.1439757116696708,0.0005249918692776201,0.39090076366037424,0.0,0.003888710009739586,0.0027562073137075054,0.11668364185926462,0.005408470675255913,0.0,0.020415727551132825,0.0,0.04006152339309622
0.36,1.3994016623357055,0.1106061888775721,0.037964794793066234,0.052725012347693785,0.38939381112242794,0.9222024417333097,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11966431368129658,0.13994016623357056,0.6997008311678528,0.019931517266359774,0.1441325643679629,0.0005272501234769378,0.39050297719248656,0.0,0.0038939381112242794,0.0027680631482539238,0.11663425348602681,0.005423254466805493,0.0,0.020443175083927467,0.0,0.040052749757364295
0.37,1.399194037300721,0.11008411046438459,0.037985245829607245,0.05295265446304027,0.3899158895356154,0.9237223338269186,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11867105398772716,0.1399194037300721,0.6995970186503605,0.019942254060543806,0.14428789007356946,0.0005295265446304027,0.3901034669741817,0.0,0.003899158895356154,0.002780014359309614,0.11658491726583424,0.005438167804462902,0.0,0.02047058420061981,0.0,0.04004384781883044
0.38,1.3989767114217388,0.10956276190891484,0.038005486119160055,0.053182095095646205,0.39043723809108516,0.9252441524926228,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11768164913795236,0.13989767114217388,0.6994883557108694,0.01995288021255903,0.14444169751536676,0.000531820950956462,0.38970227119047035,0.0,0.0039043723809108516,0.0027920599925214257,0.11653554445563105,0.005453208302733043,0.0,0.02049795499978197,0.0,0.04003481970060196
0.39,1.3987497329677732,0.109042142351793,0.03802551497317177,0.05341331769419601,0.390957857648207,0.9267678656579779,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11669611125165653,0.1398749732967773,0.6993748664838866,0.019963395360915178,0.14459397889749104,0.0005341331769419601,0.38929940582716377,0.0,0.00390957857648207,0.0028041991789452903,0.11648605182984131,0.005468373763321475,0.0,0.020525287526530867,0.0,0.04002566744810416
0.4,1.3985131503119894,0.10852225167303824,0.03804533334717878,0.053646305993944536,0.3914777483269618,0.9282934419889914,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11571445370000782,0.13985131503119894,0.6992565751559947,0.01997380000726886,0.14474473894979537,0.0005364630599394454,0.38889490324935544,0.0,0.003914777483269618,0.002816431064682088,0.11643635840807337,0.005483662027302868,0.0,0.020552581787165493,0.0,0.04001639298849221
0.41000000000000003,1.398267011912082,0.10800309062940697,0.03806494135242044,0.053881044849111936,0.39199690937059306,0.9298208497918304,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11473669134553026,0.13982670119120819,0.699133505956041,0.01998409421002073,0.14489397601632076,0.0005388104484911194,0.3884887871135585,0.0,0.003919969093705931,0.0028287548545783765,0.11638638740091556,0.00549907106595653,0.0,0.020579837741956136,0.0,0.04000699816235544
0.42,1.3980113663439824,0.10748466080237234,0.038084339185640026,0.054117519920713196,0.39251533919762766,0.9313500574223217,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11376284042225299,0.13980113663439825,0.6990056831719912,0.019994278072461014,0.14504168912068766,0.000541175199207132,0.3880810817464549,0.0,0.003925153391976277,0.0028411697958374425,0.11633606544286973,0.005514598945748454,0.0,0.02060705530787545,0.0,0.039997484712910106
0.43,1.397746262284512,0.10696696436748214,0.03810352720189579,0.05435571742541717,0.39303303563251785,0.9328810333177658,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11279291808269451,0.13977462622845122,0.698873131142256,0.02000435178099529,0.14518787852256124,0.0005435571742541717,0.3876718128670706,0.0,0.003930330356325179,0.0028536751648344013,0.11628532178027054,0.005530243801931616,0.0,0.020634234370707185,0.0,0.039987854308859185
0.44,1.3974717485378676,0.10645000421078715,0.03812250567039152,0.05459562432236628,0.39354999578921285,0.9344137458935498,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11182694259894257,0.13974717485378677,0.6987358742689338,0.02001431547695555,0.14533254385890337,0.0005459562432236628,0.38726100513547607,0.0,0.003935499957892129,0.00286627027692423,0.11623408878012888,0.005546003857637114,0.0,0.020661374778933674,0.0,0.03997810853727856
0.45,1.397187874051607,0.10593378392915247,0.03814127483949182,0.054837228296047605,0.3940662160708475,0.935948163573282,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.11086493334380111,0.13971878740516072,0.6985939370258035,0.020024169290733206,0.14547568463816515,0.0005483722829604761,0.3868486828076222,0.0,0.003940662160708475,0.002878954485542499,0.11618230187174226,0.005561877421355098,0.0,0.020688476343719495,0.0,0.03996824890293109
0.46,1.3968946879150959,0.1054183077357228,0.03815983496958934,0.05508051765270196,0.3945816922642772,0.9374842548035476,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1099069105955086,0.1396894687915096,0.6984473439575479,0.020033913359034407,0.14561730049062938,0.0005508051765270196,0.3864348700646468,0.0,0.003945816922642772,0.0028917271767668526,0.11612989920310894,0.005577862875764009,0.0,0.020715538843874552,0.0,0.039958276837819176
0.47000000000000003,1.3965922393776224,0.10490358047801003,0.038178186336412887,0.055325481338971284,0.39509641952199,0.9390219880583355,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.10895289555341874,0.13965922393776226,0.6982961196888112,0.020043547826616766,0.14575739119378636,0.0005532548133897129,0.38601959104433,0.0,0.0039509641952199,0.0029045877702959925,0.11607682168254833,0.005593958679077216,0.0,0.020742562024904473,0.0,0.039948193699682034
0.48,1.396280577869282,0.10438960764727132,0.03819632922721115,0.05557210895391004,0.3956103923527287,0.9405613318404886,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.10800291033672568,0.1396280577869282,0.698140288934641,0.02005307284428585,0.14589595664335045,0.0005557210895391004,0.3856028698015233,0.0,0.0039561039235272875,0.0029175357200802773,0.11602301299660166,0.0056101633657206895,0.0,0.020769545598518256,0.0,0.03993800077150946
0.49,1.3959597529964038,0.10387639529399804,0.038214263936230404,0.055820390665943534,0.396123604706002,0.9421022546801214,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.1070569778097613,0.13959597529964038,0.6979798764982019,0.020062488566520962,0.14603299681878798,0.0005582039066594353,0.3851847302630275,0.0,0.00396123604706002,0.0029305705099620352,0.115968419325619,0.005626475537437562,0.0,0.020796489247065102,0.0,0.03992769927064849
0.5,1.3956298145455763,0.10336394998824212,0.03823199076307206,0.0560703171743896,0.3966360500117579,0.943644725135367,0.0,1.0,2.0,0.3,0.1,0.5,0.525,100.0,0.01,10.0,0.05,0.0,0.01,0.0525,20.0,0.0,0.1,1.0,1.0,0.0,0.10611512149190175,0.13956298145455764,0.6978149072727882,0.02007179515061283,0.1461685117707627,0.000560703171743896,0.38476519621098576,0.0,0.003966360500117579,0.002943691651655454,0.1159129892047696,0.005642893858944503,0.0,0.020823392625617287,0.0,0.039917290353221876
