Time,RC,alpha,beta,RCT0,BN1,BN2,BN3,BN4,BTX,BM,RCT1,BN5,BN6,k0,k1,k2,k3,k4,q,epsilon,cell
0.8999999999999999,75.99999660198323,11.000003398014314,13.000000000002329,75.99999650256612,9.581645654645262,2.923360089073149,0.4459585819643158,0.04535398731205368,1.048917680970046e-05,7.311191550167966e-07,9.941710955583463e-08,0.003459375700853534,0.0002110910107316733,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
0.9299999999999999,75.99999576578477,11.000004234211525,13.00000000000357,75.99999563763546,9.484694152360591,2.9902395252455505,0.4713664079602401,0.04953589531384612,1.2630957666397166e-05,9.110360775842652e-07,1.2814930830035886e-07,0.003904295761322121,0.00024618136827829777,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
0.96,75.9999947621126,11.000005237881908,13.00000000000536,75.99999459829688,9.388723650014699,3.0554662244815676,0.49718546446719897,0.05393467866256969,1.5115357386683487e-05,1.126986740243772e-06,1.6381573140282636e-07,0.004388125801472664,0.00028561423372494836,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
0.99,75.99999356468204,11.000006435309922,13.000000000007905,75.999993356903,9.293724221398753,3.1190667857542724,0.5233950024239906,0.058552198374926576,1.798269657106112e-05,1.3846265702279735e-06,2.077790414697163e-07,0.00491267618205891,0.000329748550763382,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.02,75.99999214417423,11.000007855814134,13.000000000011486,75.99999188256244,9.199686040741923,3.181067438968057,0.5499747499840666,0.06339008911433586,2.127636824403796e-05,1.6902638276801568e-06,2.616117947625023e-07,0.005479756623103958,0.00037895794792801405,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.05,75.99999046800981,11.000009531973582,13.000000000016474,75.9999901408896,9.10659938169515,3.24149404970409,0.5769049039767223,0.0684497662663461,2.5042937661589498e-05,2.050908319751745e-06,3.2712021443750476e-07,0.006091173956184104,0.00043363057200012013,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.08,75.99998850011525,11.000011499861285,13.000000000023343,75.99998809374554,9.014454616325159,3.3003721239075614,0.604166121502307,0.07373243285686576,2.9332238784513406e-05,2.4743216451285913e-06,4.0636970110474455e-07,0.006748729970158305,0.0004941689008621332,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.1099999999999999,75.99998620068256,11.000013799284591,13.000000000032724,75.99998569897042,8.923242214118694,3.3577268125174298,0.6317395116594814,0.07923908631618738,3.419746726792621e-05,2.969068915330303e-06,5.017121333312534e-07,0.0074542193477966515,0.0005609895369500374,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.14,75.99998352592232,11.000016474032135,13.000000000045413,75.9999829101073,8.832952740996786,3.4135829160393034,0.6596066274027336,0.08497052509153367,3.969526983377482e-05,3.544571898436871e-06,6.158150092152078e-07,0.00820942769095322,0.0006345229823693803,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.17,75.99998042781029,11.000019572127142,13.000000000062434,75.9999796761178,8.743576858339045,3.4679648890620975,0.6877494575283308,0.09092735511087498,4.588582990402243e-05,4.211163528555225e-06,7.516924781656919e-07,0.009016129631931338,0.0007152133967234223,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.2,75.99997685382799,11.000023146086773,13.000000000085087,75.99997594108967,8.655105322017807,3.5208968447191564,0.7161504187868161,0.09710999610085544,5.2832949382102276e-05,4.980143721585381e-06,9.127383097680688e-07,0.009876087028649413,0.000803518338698905,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.23,75.99997274669758,11.000027253187277,13.000000000114996,75.99997164393673,8.567528981442086,3.572402559094521,0.744792348120155,0.10351868776163908,6.060412648228413e-05,5.863836435946632e-06,1.1027608444139947e-06,0.01079104724125218,0.0008999084924252223,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.26,75.99996804411104,11.000031955734592,13.000000000154204,75.99996671809107,8.480838778611197,3.6225054755749944,0.7736584950217161,0.11015349580138326,6.927062951946335e-05,6.8756479158171625e-06,1.3260199682682548e-06,0.011762741487904273,0.0010048673795750775,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.29,75.99996267845444,11.000037321340162,13.000000000205247,75.99996109118828,8.395025747177966,3.6712287091486484,0.8027325140173189,0.11701431783296426,7.890756658341908e-05,8.030126053448762e-06,1.5872661530013408e-06,0.012792883277578847,0.0011188910581336271,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.3199999999999998,75.99995657652696,11.000043423201618,13.000000000271253,75.99995468474536,8.310081011521444,3.7185950506503964,0.8319984572655991,0.1241008891355477,8.95939510315599e-05,9.3430208059593e-06,1.8917815984636266e-06,0.013883166917693462,0.0012424878087351585,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.3499999999999999,75.99994965925572,11.000050340388047,13.000000000356073,75.9999474138322,8.22599578582901,3.7646269709552724,0.8614407672759476,0.13141278828357753,0.00010141276274363037,1.083134560088431e-05,2.2454235141502993e-06,0.01503526609447595,0.0013761778094416998,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.38,75.99994184140593,11.000058158129518,13.000000000464402,75.99993918673636,8.142761373187797,3.8093466251200416,0.8910442697422942,0.13894944264571746,0.00011445100509139395,1.2513439663913319e-05,2.6546695729641263e-06,0.016250832523987055,0.0015204927998088164,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.41,75.99993303128718,11.000066968110675,13.00000000060197,75.99992990462155,8.06036916468559,3.8527758564722547,0.9207941664943997,0.14671013375250339,0.0001287997574551526,1.440903122452498e-05,3.126665635563675e-06,0.01753149467375812,0.0016759757347865542,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.44,75.99992313045479,11.00007686876933,13.000000000775719,75.99991946117817,7.9788106385245445,3.8949362006284947,0.9506760286069542,0.15469400248860551,0.00014455422161261926,1.6539301810412544e-05,3.669276622611105e-06,0.01887885657769191,0.0018431804260040621,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.47,75.99991203341258,11.000087965593274,13.000000000993984,75.99990774227612,7.898077359130958,3.935848889534536,0.9806757894595847,0.1629000543401636,0.00016181376996024754,1.8926950151484308e-05,4.291136460535172e-06,0.020294496621091423,0.002022671187538643,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.5,75.9998996273081,11.000100371424972,13.000000001266768,75.99989462560492,7.8181609762858475,3.9755348553906162,1.0107797380526358,0.17132716435833653,0.00018068198373396722,2.1596257798826203e-05,5.001703179463196e-06,0.02177996647603216,0.002215022461767886,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.53,75.99988579162273,11.000114206771052,13.000000001606049,75.9998799803046,7.7390532242714,4.014014734489586,1.0409745125156804,0.17997408191140565,0.00020126668336736055,2.4573155787891393e-05,5.811318136901566e-06,0.02333679014601014,0.0024208184328120136,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.56,75.99987039787268,11.000129600101163,13.000000002026,75.99986366661466,7.660745920988521,4.051308871214432,1.0712470932615321,0.1888394358294965,0.00022367997281648536,2.7885288994852447e-05,6.731258026812607e-06,0.024966462803402874,0.002640652666803673,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.5899999999999999,75.99985330928433,11.00014668817203,13.000000002543473,75.99984553547866,7.583230967148446,4.087437321628062,1.101584797045096,0.19792173855096948,0.0002480382477523709,3.1562085974955596e-05,7.773805683171649e-06,0.0266704501494021,0.002875127687770847,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.6199999999999999,75.99983438048928,11.000165616332175,13.000000003178389,75.99982542817953,7.5065003454183525,4.122419857317689,1.1319752704535704,0.20721939090306868,0.00027446222562872854,3.563482461337465e-05,8.95230974697587e-06,0.02845018743416631,0.003124854601297447,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.65,75.9998134572108,11.000186538834951,13.00000000395409,75.99980317596285,7.430546119582942,4.156275969150244,1.1624064835969605,0.2167306866560902,0.0003030769684537728,4.0136699570718855e-05,1.0281247946206476e-05,0.03030707860178552,0.003390452698043149,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.68,75.99979037594578,11.000209619156044,13.000000004898016,75.99977859964515,7.355360433742046,4.189024870832321,1.1928667242247555,0.22645381662165495,0.0003340118868544356,4.510289074780161e-05,1.1776300624825317e-05,0.03224249565749742,0.0036725490421391435,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.71,75.99976496365096,11.000235030306664,13.000000006042221,75.99975150923132,7.280935511491212,4.220685502563278,1.2233445916374979,0.23638687297404082,0.00036740075292009697,5.057063080304458e-05,1.3454419643254459e-05,0.03425777792200351,0.003971778070464604,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.74,75.99973703742778,11.00026295514813,13.000000007423933,75.99972170353017,7.207263655103799,4.2512765346797305,1.253828990618219,0.2465278535483477,0.0004033817122546575,5.65792729691936e-05,1.5333897604335718e-05,0.03635423129924376,0.004288781189370474,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.77,75.99970640420283,11.000293586710562,13.000000009086449,75.99968896975281,7.134337244758617,4.280816371053448,1.2843091259004316,0.2568746655662686,0.00044209727278903834,6.317035983520407e-05,1.74344500116248e-05,0.03853312782165516,0.004624206353404936,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.7999999999999998,75.99967286041326,11.000327128506708,13.000000011079873,75.99965308312291,7.062148737741893,4.30932315262928,1.314774496329199,0.2674251296934085,0.0004836943066685083,7.038769105351506e-05,1.9777290354661803e-05,0.04079570503001589,0.004978707658354794,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.8299999999999998,75.99963619168982,11.000363794848134,13.000000013461914,75.99961380648197,6.990690667658967,4.336814760909745,1.3452148891395501,0.27817698396905965,0.0005283240471877496,7.827739155601986e-05,2.2385207835044415e-05,0.04314316541780439,0.005352944928043765,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.8599999999999999,75.99959617254149,11.000403811159293,13.000000016299076,75.9995708898855,6.919955643682722,4.3633088212429225,1.3756203746581366,0.2891278872932603,0.00057614206691664,8.688797942269901e-05,2.5282655982956993e-05,0.04557667608017798,0.0057475832955156975,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.89,75.99955256604204,11.00044741429017,13.000000019667644,75.99952407020787,6.849936349777381,4.388822706243348,1.4059813007162427,0.30027542322034656,0.0006273082685092807,9.627043338546164e-05,2.8495834170122104e-05,0.04809736821607161,0.006163292792359209,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.92,75.99950512351535,11.000494852829688,13.000000023654824,75.99947307074147,6.780625543938796,4.413373539123911,1.436288287255799,0.3116171035478089,0.0006819868670553419,0.00010647826053702927,3.205277387846239e-05,0.05070633672814405,0.006600747932771805,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.95,75.99945358422632,11.000546387413278,13.00000002836027,75.99941760079322,6.712016057461358,4.4369781968868445,1.4665322212350227,0.32315037159837345,0.0007403463590583168,0.00011756756288165084,3.59834330948821e-05,0.053404639957025574,0.007060627299706331,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
1.98,75.99939767506989,11.00060229103257,13.000000033897404,75.99935735528489,6.644100794185997,4.459653313615599,1.49670425131788,0.33487260572645516,0.0008025595011197204,0.00012959710428679528,4.031978499776279e-05,0.056193299313907284,0.007543613132159654,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.01,75.99933711026259,11.000662849342294,13.000000040394971,75.99929201435027,6.576872729766963,4.481415283666829,1.5267957827770577,0.346781122603941,0.0008688032790859817,0.0001426283768994263,4.5095912314246116e-05,0.059073299012097735,0.008050390912096743,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.04,75.99927159104058,11.000728360960274,13.000000047998999,75.99922124293269,6.510324910958932,4.502280264755759,1.5567984726217208,0.3588731802793187,0.0009392588673543754,0.0001567256661689051,5.0348107893456085e-05,0.062045585893958755,0.008581648955787117,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.07,75.99920080536127,11.000799137763682,13.0000000568749,75.99914469038539,6.444450454905874,4.522264181033602,1.5867042247394694,0.3711459812271944,0.001014111587675242,0.0001719561151114703,5.611497587688066e-05,0.06511106925651794,0.009138078009455495,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.1,75.99912442759002,11.000875505201098,13.000000067208736,75.99906199006823,6.379242548393908,4.541382726352375,1.6165051846461114,0.38359667578792156,0.001093550885013827,0.00018838979175698088,6.243752179091425e-05,0.06827062051901767,0.009720370832632417,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.13,75.99904211821605,11.000957802573605,13.000000079210189,75.99897275895019,6.3146944471800195,4.559651367134188,1.6461937350651508,0.39622236477823475,0.0011777702673263953,0.00020609975036825235,6.935926586695777e-05,0.07152507323067664,0.010329221804227644,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.16,75.99895352356425,11.001046383320322,13.000000093115293,75.9988765972106,6.250799475311918,4.577085345286349,1.675762491411804,0.40902010219610646,0.0012669672494301577,0.00022516209354932605,7.69263536517015e-05,0.07487522304110648,0.010965326525030577,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.19,75.99885827545954,11.00114161535396,13.00000010918635,75.99877308783387,6.187551024314159,4.593699681815708,1.7052042958065814,0.4219868994013879,0.0013613433611242675,0.00024565604441932024,8.518762567704416e-05,0.07832182705754691,0.011629381385426282,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.2199999999999998,75.99875599104466,11.00124388123432,13.000000127720863,75.99866179623473,6.124942552776197,4.60950917834714,1.7345122154871526,0.43511972489876516,0.00146110396428706,0.0002676639861798738,9.41948099360259e-05,0.08186560501091776,0.01232208325022351,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.25,75.99864627234378,11.001353578610486,13.000000149045594,75.99854226982643,6.0629675852950475,4.62452842200331,1.7636795341729894,0.44841551115491546,0.001566458375181019,0.00029127155574556465,0.00010400251734921015,0.08550723754202903,0.013044128946375893,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.28,75.99852870618047,11.001471120288302,13.000000173531092,75.9984140376874,6.0016197122578925,4.638771785921509,1.7926997525575765,0.4618711523409353,0.00167761959405812,0.00031656766194122256,0.00011466849306548569,0.08924736816306486,0.013796215034114262,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.31,75.99840286370676,11.00159693470907,13.000000201584022,75.99827661010225,5.940892588758549,4.652253434258041,1.821566579431936,0.4754835113533307,0.0017948044352356597,0.0003436445865206258,0.00012625360451205616,0.09308660150126848,0.014579037259141751,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.34,75.9982683002881,11.001731466052227,13.00000023365953,75.99812947823801,5.880779934242652,4.664987323430984,1.8502739306375506,0.48924941912446224,0.0019182333258608612,0.000372598009413463,0.0001388220500866899,0.09702550458361084,0.015393290304997568,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.37,75.99812455517647,11.001875174561587,13.00000027026181,75.99797211373041,5.821275531749062,4.676987205440164,1.8788159237078896,0.5031656781567784,0.002048130285358408,0.00040352707903897235,0.00015244144605788332,0.10106460648042244,0.016239667363096153,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.4,75.99797115123323,11.00202853681923,13.000000311947417,75.99780396829631,5.762373227230456,4.688266630783968,1.9071868733399786,0.5172290652561449,0.0021847228712821324,0.00043653447207557875,0.00016718293691493047,0.10520439824659981,0.017118859746911484,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.4299999999999997,75.99780759476178,11.002192045903469,13.00000035933463,75.99762447340501,5.704066929045723,4.6988389505021875,1.9353812886634287,0.5314363325346553,0.002328242052428325,0.0004717264298451021,0.0001831213567631949,0.10944533350114644,0.01803155660521504,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.46,75.99763337512502,11.002366211773866,13.000000413100995,75.99743303982287,5.646350607150335,4.708717319743819,1.9633938673917908,0.5457842113806816,0.0024789222048182745,0.0005092128404795552,0.0002003353021494064,0.11378782795091137,0.01897844443815734,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.4899999999999998,75.99744796468488,11.002551561316144,13.000000473998846,75.99722905735865,5.589218292707514,4.7179146992233,1.9912194942718668,0.5602694123731597,0.0026370009426564633,0.00054910725261757,0.00021890732622998257,0.11823226031878593,0.019960206908946457,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.52,75.99725081835984,11.002748638790866,13.00000054284917,75.99701189436533,5.5326640772139655,4.726443859105438,2.018853234598637,0.574888629835779,0.002802719136006107,0.0005915269702795187,0.00023892399451701474,0.12277897168286235,0.020977524306201308,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.55,75.99704137360126,11.002958005838945,13.000000620559671,75.99678089751315,5.476682112148997,4.734317380277745,2.0462903330320024,0.5896385414167169,0.0029763207304367143,0.0006365930587849205,0.0002604760881117585,0.12742826650819658,0.02203107338679171,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
2.58,75.99681905001098,11.003180241867089,13.000000708121814,75.99653539132801,5.421266608179784,4.74154765783497,2.07352620792752,0.6045158118716809,0.0031580527326860283,0.0006844304268427999,0.00028365868296816027,0.1321804122538902,0.02312152689443998,0.0154,0.0318,0.0282,0.0565,0.52,2.0,0.0,1.0
