Time,L,mu1,r1,c1,t1,mu3,r3,c3,t3,mu5,r5,c5,t5,mu10,r10,c10,t10,LN
1.46,1350.191116998692,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.47,1344.04556973325,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.48,1337.927994619855,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.49,1331.8382643400832,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.5,1325.77625215502,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.51,1319.7418319026326,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.52,1313.734877995133,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.53,1307.7552654163533,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.54,1301.8028697191464,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.55,1295.8775670228022,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.56,1289.97923401047,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.57,1284.1077479265903,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.58,1278.2629865743381,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.59,1272.4448283130805,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.6,1266.6531520558456,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.61,1260.8878372668032,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.62,1255.148763958756,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.6300000000000001,1249.4358126906411,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.6400000000000001,1243.7488645650453,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.6500000000000001,1238.0878012257301,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.6600000000000001,1232.4525048551695,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.67,1226.842858172097,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.68,1221.2587444290646,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.69,1215.700047410014,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.7,1210.166651427857,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.71,1204.6584413220685,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.72,1199.1753024562897,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.73,1193.7171207159417,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.74,1188.2837825058514,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.75,1182.8751747478866,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.76,1177.491184878603,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.77,1172.1317008469016,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.78,1166.7966111116968,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.79,1161.485804639595,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.8,1156.1991709025829,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.81,1150.9365998757282,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.82,1145.6979820348902,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.83,1140.4832083544388,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.84,1135.292170304987,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.85,1130.1247598511306,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.86,1124.9808694492021,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.87,1119.8603920450303,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.8800000000000001,1114.7632210717131,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.8900000000000001,1109.6892504474001,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.9000000000000001,1104.6383745730839,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.9100000000000001,1099.610488330403,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.92,1094.6054870794549,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.93,1089.6232666566161,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.94,1084.6637233723764,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.95,1079.7267540091796,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.96,1074.8122558192763,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.97,1069.9201265225852,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.98,1065.0502643045638,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
1.99,1060.2025678140903,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.0,1055.3769361613538,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.0100000000000002,1050.5732689157549,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.02,1045.7914661038158,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.0300000000000002,1041.0314282070983,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.04,1036.2930561601347,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.05,1031.576251348364,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.06,1026.8809156060806,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.07,1022.2069512143923,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.08,1017.5542608991842,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.09,1012.9227478290961,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.1,1008.3123156135065,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.11,1003.722868300527,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.12,999.1543103750043,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.13,994.6065467565342,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.14,990.0794827974805,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.15,985.5730242810075,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.16,981.0870774191172,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.17,976.6215488506989,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.18,972.1763456395848,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.19,967.7513752726177,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.2,963.346545657723,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.21,958.961765121995,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.22,954.5969424097864,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.23,950.2519866808112,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.24,945.9268075082525,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.25,941.621314876882,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.2600000000000002,937.335419181185,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.27,933.0690312234973,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.2800000000000002,928.8220622121471,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.29,924.5944237596087,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.3000000000000003,920.3860278806615,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.31,916.1967869905602,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.32,912.0266139032109,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.33,907.8754218293569,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.34,903.7431243747734,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.35,899.6296355384676,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.36,895.534869710891,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.37,891.4587416721557,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.38,887.4011665902625,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.39,883.3620600193339,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.4,879.341337897858,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.41,875.3389165469378,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.42,871.3547126685506,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.43,867.388643343814,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.44,863.4406260312602,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.45,859.5105785651181,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.46,855.5984191536038,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.47,851.7040663772171,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.48,847.827439187049,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.49,843.9684569030927,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.5,840.1270392125664,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.5100000000000002,836.30310616824,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.52,832.4965781867733,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.5300000000000002,828.7073760470579,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.54,824.9354208885698,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.5500000000000003,821.1806342097268,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.56,817.4429378662566,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.57,813.7222540695683,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.58,810.018505385135,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.59,806.331614730882,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.6,802.6615053755821,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.61,799.0081009372591,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.62,795.3713253815977,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.63,791.7511030203618,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.64,788.1473585098183,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.65,784.5600168491703,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.66,780.9890033789948,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.67,777.43424377969,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.68,773.8956640699279,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.69,770.3731906051154,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.7,766.8667500758603,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.71,763.376269506447,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.72,759.9016762533167,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.73,756.4428980035565,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.74,752.999862773393,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.75,749.572498906696,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.7600000000000002,746.1607350734855,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.77,742.7645002684487,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.7800000000000002,739.3837238094607,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.79,736.018335336115,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.8000000000000003,732.6682648082578,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.81,729.3334425045317,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.82,726.0137990209232,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.83,722.7092652693192,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.84,719.4197724760694,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.85,716.1452521805538,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.86,712.8856362337592,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.87,709.64085679686,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.88,706.4108463398071,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.89,703.1955376399214,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.9,699.9948637804961,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.91,696.8087581494027,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
