Time,a,b,c,d,Vthresh,i,v,u,cell
0.27,0.2,0.26,-65.0,0.0,30.0,0.0,-63.872497982253144,-16.639116055031423,1.0
0.28,0.2,0.26,-65.0,0.0,30.0,0.0,-63.86785619390196,-16.639050380059683,1.0
0.29,0.2,0.26,-65.0,0.0,30.0,0.0,-63.8632201500067,-16.638982426483196,1.0
0.3,0.2,0.26,-65.0,0.0,30.0,0.0,-63.85858984984475,-16.63891220183803,1.0
0.31,0.2,0.26,-65.0,0.0,30.0,0.0,-63.853965292682105,-16.63883971364457,1.0
0.32,0.2,0.26,-65.0,0.0,30.0,0.0,-63.849346477773395,-16.63876496940753,1.0
0.33,0.2,0.26,-65.0,0.0,30.0,0.0,-63.844733404361854,-16.638687976615934,1.0
0.34,0.2,0.26,-65.0,0.0,30.0,0.0,-63.840126071679336,-16.63860874274314,1.0
0.35,0.2,0.26,-65.0,0.0,30.0,0.0,-63.8355244789524,-16.63852727524882,1.0
0.36,0.2,0.26,-65.0,0.0,30.0,0.0,-63.830928625413705,-16.638443581582663,1.0
0.37,0.2,0.26,-65.0,0.0,30.0,0.0,-63.82633851027093,-16.638357669174255,1.0
0.38,0.2,0.26,-65.0,0.0,30.0,0.0,-63.82175413271977,-16.63826954543729,1.0
0.39,0.2,0.26,-65.0,0.0,30.0,0.0,-63.817175491945285,-16.63817921777004,1.0
0.4,0.2,0.26,-65.0,0.0,30.0,0.0,-63.812602587121965,-16.638086693555355,1.0
0.41,0.2,0.26,-65.0,0.0,30.0,0.0,-63.80803541741365,-16.63799198016064,1.0
0.42,0.2,0.26,-65.0,0.0,30.0,0.0,-63.80347398197358,-16.637895084937885,1.0
0.43,0.2,0.26,-65.0,0.0,30.0,0.0,-63.79891827994439,-16.637796015223657,1.0
0.44,0.2,0.26,-65.0,0.0,30.0,0.0,-63.79436831045808,-16.63769477833908,1.0
0.45,0.2,0.26,-65.0,0.0,30.0,0.0,-63.78982407259845,-16.637591381576915,1.0
0.46,0.2,0.26,-65.0,0.0,30.0,0.0,-63.785285565604525,-16.63748583227157,1.0
0.47,0.2,0.26,-65.0,0.0,30.0,0.0,-63.78075278851663,-16.63737813767729,1.0
0.48,0.2,0.26,-65.0,0.0,30.0,0.0,-63.77622574043554,-16.63726830505736,1.0
0.49,0.2,0.26,-65.0,0.0,30.0,0.0,-63.77170442045165,-16.637156341659708,1.0
0.5,0.2,0.26,-65.0,0.0,30.0,0.0,-63.767188827644986,-16.637042254716924,1.0
0.51,0.2,0.26,-65.0,0.0,30.0,0.0,-63.76267896108532,-16.63692605144629,1.0
0.52,0.2,0.26,-65.0,0.0,30.0,0.0,-63.75817481983222,-16.6368077390498,1.0
0.53,0.2,0.26,-65.0,0.0,30.0,0.0,-63.753676402935135,-16.636687324714195,1.0
0.54,0.2,0.26,-65.0,0.0,30.0,0.0,-63.749183709433474,-16.636564815610978,1.0
0.55,0.2,0.26,-65.0,0.0,30.0,0.0,-63.74469673842661,-16.636440218936407,1.0
0.56,0.2,0.26,-65.0,0.0,30.0,0.0,-63.74021548916652,-16.636313541964363,1.0
0.57,0.2,0.26,-65.0,0.0,30.0,0.0,-63.73573996069178,-16.63618479183731,1.0
0.58,0.2,0.26,-65.0,0.0,30.0,0.0,-63.731270152014176,-16.636053975672827,1.0
0.59,0.2,0.26,-65.0,0.0,30.0,0.0,-63.72680606213602,-16.63592110057352,1.0
0.6,0.2,0.26,-65.0,0.0,30.0,0.0,-63.722347690050206,-16.635786173627004,1.0
0.61,0.2,0.26,-65.0,0.0,30.0,0.0,-63.71789503474027,-16.635649201905956,1.0
0.62,0.2,0.26,-65.0,0.0,30.0,0.0,-63.71344809518051,-16.635510192468132,1.0
0.63,0.2,0.26,-65.0,0.0,30.0,0.0,-63.70900687033602,-16.635369152356393,1.0
0.64,0.2,0.26,-65.0,0.0,30.0,0.0,-63.70457135916277,-16.63522608859874,1.0
0.65,0.2,0.26,-65.0,0.0,30.0,0.0,-63.70014156060771,-16.635081008208314,1.0
0.66,0.2,0.26,-65.0,0.0,30.0,0.0,-63.69571747360882,-16.634933918183464,1.0
0.67,0.2,0.26,-65.0,0.0,30.0,0.0,-63.69129909709518,-16.634784825507733,1.0
0.68,0.2,0.26,-65.0,0.0,30.0,0.0,-63.68688642998707,-16.63463373714991,1.0
0.69,0.2,0.26,-65.0,0.0,30.0,0.0,-63.68247947119601,-16.634480660064032,1.0
0.7,0.2,0.26,-65.0,0.0,30.0,0.0,-63.67807821962487,-16.63432560118945,1.0
0.71,0.2,0.26,-65.0,0.0,30.0,0.0,-63.67368267416793,-16.6341685674508,1.0
0.72,0.2,0.26,-65.0,0.0,30.0,0.0,-63.66929283371094,-16.634009565758085,1.0
0.73,0.2,0.26,-65.0,0.0,30.0,0.0,-63.66490869713123,-16.633848603006655,1.0
0.74,0.2,0.26,-65.0,0.0,30.0,0.0,-63.660530263297744,-16.633685686077268,1.0
0.75,0.2,0.26,-65.0,0.0,30.0,0.0,-63.65615753107115,-16.63352082183609,1.0
0.76,0.2,0.26,-65.0,0.0,30.0,0.0,-63.6517904993039,-16.633354017134735,1.0
0.77,0.2,0.26,-65.0,0.0,30.0,0.0,-63.64742916684029,-16.633185278810295,1.0
0.78,0.2,0.26,-65.0,0.0,30.0,0.0,-63.64307353251657,-16.633014613685347,1.0
0.79,0.2,0.26,-65.0,0.0,30.0,0.0,-63.638723595160975,-16.632842028568003,1.0
0.8,0.2,0.26,-65.0,0.0,30.0,0.0,-63.63437935359384,-16.632667530251915,1.0
0.81,0.2,0.26,-65.0,0.0,30.0,0.0,-63.63004080662767,-16.632491125516314,1.0
0.82,0.2,0.26,-65.0,0.0,30.0,0.0,-63.62570795306718,-16.632312821126035,1.0
0.83,0.2,0.26,-65.0,0.0,30.0,0.0,-63.62138079170939,-16.632132623831534,1.0
0.84,0.2,0.26,-65.0,0.0,30.0,0.0,-63.61705932134374,-16.631950540368926,1.0
0.85,0.2,0.26,-65.0,0.0,30.0,0.0,-63.612743540752085,-16.631766577460002,1.0
0.86,0.2,0.26,-65.0,0.0,30.0,0.0,-63.608433448708844,-16.631580741812265,1.0
0.87,0.2,0.26,-65.0,0.0,30.0,0.0,-63.604129043981025,-16.631393040118937,1.0
0.88,0.2,0.26,-65.0,0.0,30.0,0.0,-63.599830325328334,-16.63120347905901,1.0
0.89,0.2,0.26,-65.0,0.0,30.0,0.0,-63.59553729150321,-16.631012065297252,1.0
0.9,0.2,0.26,-65.0,0.0,30.0,0.0,-63.591249941250965,-16.630818805484246,1.0
0.91,0.2,0.26,-65.0,0.0,30.0,0.0,-63.58696827330978,-16.630623706256408,1.0
0.92,0.2,0.26,-65.0,0.0,30.0,0.0,-63.58269228641084,-16.630426774236014,1.0
0.93,0.2,0.26,-65.0,0.0,30.0,0.0,-63.578421979278374,-16.63022801603123,1.0
0.94,0.2,0.26,-65.0,0.0,30.0,0.0,-63.574157350629754,-16.630027438236137,1.0
0.95,0.2,0.26,-65.0,0.0,30.0,0.0,-63.56989839917556,-16.629825047430757,1.0
0.96,0.2,0.26,-65.0,0.0,30.0,0.0,-63.56564512361964,-16.629620850181073,1.0
0.97,0.2,0.26,-65.0,0.0,30.0,0.0,-63.56139752265921,-16.629414853039066,1.0
0.98,0.2,0.26,-65.0,0.0,30.0,0.0,-63.55715559498493,-16.629207062542726,1.0
0.99,0.2,0.26,-65.0,0.0,30.0,0.0,-63.55291933928094,-16.628997485216097,1.0
1.0,0.2,0.26,-65.0,0.0,30.0,0.0,-63.548688754224976,-16.628786127569292,1.0
1.01,0.2,0.26,-65.0,0.0,30.0,0.0,-63.54446383848844,-16.628572996098512,1.0
1.02,0.2,0.26,-65.0,0.0,30.0,0.0,-63.54024459073644,-16.628358097286092,1.0
1.03,0.2,0.26,-65.0,0.0,30.0,0.0,-63.53603100962792,-16.628141437600505,1.0
1.04,0.2,0.26,-65.0,0.0,30.0,0.0,-63.531823093815674,-16.627923023496404,1.0
1.05,0.2,0.26,-65.0,0.0,30.0,0.0,-63.52762084194649,-16.627702861414644,1.0
1.06,0.2,0.26,-65.0,0.0,30.0,0.0,-63.523424252661144,-16.6274809577823,1.0
1.07,0.2,0.26,-65.0,0.0,30.0,0.0,-63.51923332459456,-16.627257319012706,1.0
1.08,0.2,0.26,-65.0,0.0,30.0,0.0,-63.515048056375804,-16.627031951505472,1.0
1.09,0.2,0.26,-65.0,0.0,30.0,0.0,-63.51086844662823,-16.626804861646512,1.0
1.1,0.2,0.26,-65.0,0.0,30.0,0.0,-63.50669449396951,-16.626576055808073,1.0
1.11,0.2,0.26,-65.0,0.0,30.0,0.0,-63.50252619701171,-16.62634554034876,1.0
1.12,0.2,0.26,-65.0,0.0,30.0,0.0,-63.4983635543614,-16.62611332161355,1.0
1.13,0.2,0.26,-65.0,0.0,30.0,0.0,-63.49420656461968,-16.62587940593384,1.0
1.14,0.2,0.26,-65.0,0.0,30.0,0.0,-63.49005522638231,-16.625643799627465,1.0
1.15,0.2,0.26,-65.0,0.0,30.0,0.0,-63.48590953823972,-16.62540650899871,1.0
1.16,0.2,0.26,-65.0,0.0,30.0,0.0,-63.48176949877715,-16.625167540338353,1.0
1.17,0.2,0.26,-65.0,0.0,30.0,0.0,-63.477635106574674,-16.624926899923686,1.0
1.18,0.2,0.26,-65.0,0.0,30.0,0.0,-63.47350636020732,-16.62468459401854,1.0
1.19,0.2,0.26,-65.0,0.0,30.0,0.0,-63.46938325824509,-16.6244406288733,1.0
1.2,0.2,0.26,-65.0,0.0,30.0,0.0,-63.465265799253096,-16.624195010724964,1.0
1.21,0.2,0.26,-65.0,0.0,30.0,0.0,-63.461153981791576,-16.62394774579713,1.0
1.22,0.2,0.26,-65.0,0.0,30.0,0.0,-63.45704780441603,-16.62369884030004,1.0
1.23,0.2,0.26,-65.0,0.0,30.0,0.0,-63.452947265677224,-16.62344830043062,1.0
1.24,0.2,0.26,-65.0,0.0,30.0,0.0,-63.448852364121336,-16.623196132372474,1.0
1.25,0.2,0.26,-65.0,0.0,30.0,0.0,-63.44476309828998,-16.62294234229594,1.0
1.26,0.2,0.26,-65.0,0.0,30.0,0.0,-63.44067946672032,-16.622686936358093,1.0
1.27,0.2,0.26,-65.0,0.0,30.0,0.0,-63.43660146794508,-16.62242992070279,1.0
1.28,0.2,0.26,-65.0,0.0,30.0,0.0,-63.43252910049272,-16.622171301460686,1.0
1.29,0.2,0.26,-65.0,0.0,30.0,0.0,-63.42846236288741,-16.621911084749257,1.0
1.3,0.2,0.26,-65.0,0.0,30.0,0.0,-63.42440125364917,-16.62164927667284,1.0
1.31,0.2,0.26,-65.0,0.0,30.0,0.0,-63.42034577129392,-16.62138588332264,1.0
1.32,0.2,0.26,-65.0,0.0,30.0,0.0,-63.41629591433354,-16.621120910776778,1.0
1.33,0.2,0.26,-65.0,0.0,30.0,0.0,-63.412251681276,-16.620854365100286,1.0
1.34,0.2,0.26,-65.0,0.0,30.0,0.0,-63.408213070625365,-16.620586252345166,1.0
1.35,0.2,0.26,-65.0,0.0,30.0,0.0,-63.40418008088192,-16.6203165785504,1.0
1.36,0.2,0.26,-65.0,0.0,30.0,0.0,-63.40015271054224,-16.620045349741982,1.0
1.37,0.2,0.26,-65.0,0.0,30.0,0.0,-63.39613095809921,-16.61977257193293,1.0
1.38,0.2,0.26,-65.0,0.0,30.0,0.0,-63.39211482204218,-16.61949825112333,1.0
1.39,0.2,0.26,-65.0,0.0,30.0,0.0,-63.388104300856995,-16.619222393300348,1.0
1.4,0.2,0.26,-65.0,0.0,30.0,0.0,-63.384099393026084,-16.61894500443827,1.0
1.41,0.2,0.26,-65.0,0.0,30.0,0.0,-63.3801000970285,-16.618666090498518,1.0
1.42,0.2,0.26,-65.0,0.0,30.0,0.0,-63.37610641134007,-16.61838565742967,1.0
1.43,0.2,0.26,-65.0,0.0,30.0,0.0,-63.372118334433374,-16.61810371116751,1.0
1.44,0.2,0.26,-65.0,0.0,30.0,0.0,-63.368135864777905,-16.61782025763502,1.0
1.45,0.2,0.26,-65.0,0.0,30.0,0.0,-63.36415900084009,-16.617535302742443,1.0
1.46,0.2,0.26,-65.0,0.0,30.0,0.0,-63.360187741083394,-16.61724885238728,1.0
1.47,0.2,0.26,-65.0,0.0,30.0,0.0,-63.35622208396837,-16.616960912454324,1.0
1.48,0.2,0.26,-65.0,0.0,30.0,0.0,-63.35226202795277,-16.616671488815697,1.0
1.49,0.2,0.26,-65.0,0.0,30.0,0.0,-63.34830757149157,-16.616380587330866,1.0
1.5,0.2,0.26,-65.0,0.0,30.0,0.0,-63.34435871303709,-16.616088213846666,1.0
1.51,0.2,0.26,-65.0,0.0,30.0,0.0,-63.34041545103906,-16.615794374197336,1.0
1.52,0.2,0.26,-65.0,0.0,30.0,0.0,-63.33647778394465,-16.615499074204532,1.0
1.53,0.2,0.26,-65.0,0.0,30.0,0.0,-63.33254571019864,-16.615202319677373,1.0
1.54,0.2,0.26,-65.0,0.0,30.0,0.0,-63.32861922824338,-16.614904116412447,1.0
1.55,0.2,0.26,-65.0,0.0,30.0,0.0,-63.32469833611997,-16.614604470255014,1.0
1.56,0.2,0.26,-65.0,0.0,30.0,0.0,-63.3207830309406,-16.61430338717995,1.0
1.57,0.2,0.26,-65.0,0.0,30.0,0.0,-63.31687331097624,-16.614000872971694,1.0
1.58,0.2,0.26,-65.0,0.0,30.0,0.0,-63.31296917459296,-16.613696933387352,1.0
1.59,0.2,0.26,-65.0,0.0,30.0,0.0,-63.309070620153726,-16.613391574171825,1.0
1.6,0.2,0.26,-65.0,0.0,30.0,0.0,-63.305177646018514,-16.613084801057795,1.0
1.61,0.2,0.26,-65.0,0.0,30.0,0.0,-63.30129025054433,-16.61277661976579,1.0
1.62,0.2,0.26,-65.0,0.0,30.0,0.0,-63.29740843208529,-16.61246703600418,1.0
1.63,0.2,0.26,-65.0,0.0,30.0,0.0,-63.293532188992735,-16.612156055469224,1.0
1.64,0.2,0.26,-65.0,0.0,30.0,0.0,-63.28966151961521,-16.61184368384509,1.0
1.65,0.2,0.26,-65.0,0.0,30.0,0.0,-63.28579642229861,-16.611529926803883,1.0
1.66,0.2,0.26,-65.0,0.0,30.0,0.0,-63.28193689538622,-16.61121479000567,1.0
1.67,0.2,0.26,-65.0,0.0,30.0,0.0,-63.27808293721876,-16.610898279098503,1.0
1.68,0.2,0.26,-65.0,0.0,30.0,0.0,-63.2742345461345,-16.610580399718472,1.0
1.69,0.2,0.26,-65.0,0.0,30.0,0.0,-63.27039172046929,-16.61026115748969,1.0
1.7,0.2,0.26,-65.0,0.0,30.0,0.0,-63.266554458556634,-16.609940558024352,1.0
1.71,0.2,0.26,-65.0,0.0,30.0,0.0,-63.262722758727776,-16.609618606922755,1.0
1.72,0.2,0.26,-65.0,0.0,30.0,0.0,-63.25889661931174,-16.60929530977332,1.0
1.73,0.2,0.26,-65.0,0.0,30.0,0.0,-63.255076038635444,-16.60897067215262,1.0
1.74,0.2,0.26,-65.0,0.0,30.0,0.0,-63.2512610150237,-16.60864469962541,1.0
1.75,0.2,0.26,-65.0,0.0,30.0,0.0,-63.24745154679934,-16.608317397744656,1.0
1.76,0.2,0.26,-65.0,0.0,30.0,0.0,-63.243647632283256,-16.607988772051556,1.0
1.77,0.2,0.26,-65.0,0.0,30.0,0.0,-63.23984926979448,-16.60765882807557,1.0
1.78,0.2,0.26,-65.0,0.0,30.0,0.0,-63.23605645765024,-16.60732757133445,1.0
1.79,0.2,0.26,-65.0,0.0,30.0,0.0,-63.232269194166044,-16.60699500733427,1.0
1.8,0.2,0.26,-65.0,0.0,30.0,0.0,-63.228487477655726,-16.606661141569433,1.0
1.81,0.2,0.26,-65.0,0.0,30.0,0.0,-63.22471130643153,-16.606325979522722,1.0
1.82,0.2,0.26,-65.0,0.0,30.0,0.0,-63.220940678804176,-16.605989526665322,1.0
1.83,0.2,0.26,-65.0,0.0,30.0,0.0,-63.21717559308292,-16.60565178845684,1.0
1.84,0.2,0.26,-65.0,0.0,30.0,0.0,-63.213416047575635,-16.60531277034533,1.0
1.85,0.2,0.26,-65.0,0.0,30.0,0.0,-63.20966204058886,-16.60497247776733,1.0
1.86,0.2,0.26,-65.0,0.0,30.0,0.0,-63.20591357042789,-16.60463091614789,1.0
1.87,0.2,0.26,-65.0,0.0,30.0,0.0,-63.20217063539682,-16.60428809090058,1.0
1.88,0.2,0.26,-65.0,0.0,30.0,0.0,-63.19843323379864,-16.60394400742755,1.0
1.89,0.2,0.26,-65.0,0.0,30.0,0.0,-63.19470136393527,-16.60359867111952,1.0
1.9,0.2,0.26,-65.0,0.0,30.0,0.0,-63.190975024107665,-16.603252087355834,1.0
1.91,0.2,0.26,-65.0,0.0,30.0,0.0,-63.187254212615855,-16.60290426150448,1.0
1.92,0.2,0.26,-65.0,0.0,30.0,0.0,-63.18353892775902,-16.60255519892211,1.0
1.93,0.2,0.26,-65.0,0.0,30.0,0.0,-63.17982916783554,-16.602204904954082,1.0
1.94,0.2,0.26,-65.0,0.0,30.0,0.0,-63.17612493114313,-16.60185338493446,1.0
1.95,0.2,0.26,-65.0,0.0,30.0,0.0,-63.17242621597881,-16.601500644186082,1.0
1.96,0.2,0.26,-65.0,0.0,30.0,0.0,-63.168733020639046,-16.601146688020545,1.0
1.97,0.2,0.26,-65.0,0.0,30.0,0.0,-63.165045343419806,-16.600791521738262,1.0
1.98,0.2,0.26,-65.0,0.0,30.0,0.0,-63.16136318261658,-16.600435150628474,1.0
1.99,0.2,0.26,-65.0,0.0,30.0,0.0,-63.15768653652452,-16.600077579969284,1.0
2.0,0.2,0.26,-65.0,0.0,30.0,0.0,-63.15401540343845,-16.599718815027682,1.0
2.01,0.2,0.26,-65.0,0.0,30.0,0.0,-63.15034978165297,-16.599358861059567,1.0
2.02,0.2,0.26,-65.0,0.0,30.0,0.0,-63.14668966946249,-16.598997723309783,1.0
2.03,0.2,0.26,-65.0,0.0,30.0,0.0,-63.14303506516133,-16.598635407012143,1.0
2.04,0.2,0.26,-65.0,0.0,30.0,0.0,-63.13938596704378,-16.59827191738945,1.0
2.05,0.2,0.26,-65.0,0.0,30.0,0.0,-63.13574237340414,-16.59790725965354,1.0
2.06,0.2,0.26,-65.0,0.0,30.0,0.0,-63.132104282536844,-16.597541439005283,1.0
2.07,0.2,0.26,-65.0,0.0,30.0,0.0,-63.128471692736454,-16.597174460634644,1.0
2.08,0.2,0.26,-65.0,0.0,30.0,0.0,-63.12484460229781,-16.596806329720675,1.0
2.09,0.2,0.26,-65.0,0.0,30.0,0.0,-63.12122300951602,-16.59643705143157,1.0
2.1,0.2,0.26,-65.0,0.0,30.0,0.0,-63.11760691268659,-16.59606663092468,1.0
2.11,0.2,0.26,-65.0,0.0,30.0,0.0,-63.113996310105435,-16.595695073346526,1.0
2.12,0.2,0.26,-65.0,0.0,30.0,0.0,-63.11039120006901,-16.59532238383287,1.0
2.13,0.2,0.26,-65.0,0.0,30.0,0.0,-63.10679158087432,-16.594948567508688,1.0
2.14,0.2,0.26,-65.0,0.0,30.0,0.0,-63.10319745081904,-16.594573629488234,1.0
2.15,0.2,0.26,-65.0,0.0,30.0,0.0,-63.09960880820151,-16.594197574875057,1.0
2.16,0.2,0.26,-65.0,0.0,30.0,0.0,-63.09602565132089,-16.59382040876202,1.0
2.17,0.2,0.26,-65.0,0.0,30.0,0.0,-63.09244797847718,-16.593442136231342,1.0
2.18,0.2,0.26,-65.0,0.0,30.0,0.0,-63.088875787971276,-16.59306276235461,1.0
2.19,0.2,0.26,-65.0,0.0,30.0,0.0,-63.085309078105055,-16.59268229219282,1.0
2.2,0.2,0.26,-65.0,0.0,30.0,0.0,-63.08174784718147,-16.592300730796396,1.0
2.21,0.2,0.26,-65.0,0.0,30.0,0.0,-63.078192093504555,-16.59191808320521,1.0
2.22,0.2,0.26,-65.0,0.0,30.0,0.0,-63.074641815379564,-16.591534354448633,1.0
2.23,0.2,0.26,-65.0,0.0,30.0,0.0,-63.07109701111298,-16.591149549545534,1.0
2.24,0.2,0.26,-65.0,0.0,30.0,0.0,-63.06755767901261,-16.590763673504327,1.0
2.25,0.2,0.26,-65.0,0.0,30.0,0.0,-63.06402381738766,-16.59037673132299,1.0
2.26,0.2,0.26,-65.0,0.0,30.0,0.0,-63.060495424548776,-16.589988727989095,1.0
2.27,0.2,0.26,-65.0,0.0,30.0,0.0,-63.056972498808136,-16.589599668479824,1.0
2.28,0.2,0.26,-65.0,0.0,30.0,0.0,-63.05345503847952,-16.589209557762018,1.0
2.29,0.2,0.26,-65.0,0.0,30.0,0.0,-63.04994304187834,-16.58881840079219,1.0
2.3,0.2,0.26,-65.0,0.0,30.0,0.0,-63.04643650732177,-16.588426202516544,1.0
2.31,0.2,0.26,-65.0,0.0,30.0,0.0,-63.04293543312875,-16.588032967871026,1.0
2.32,0.2,0.26,-65.0,0.0,30.0,0.0,-63.039439817620085,-16.587638701781323,1.0
2.33,0.2,0.26,-65.0,0.0,30.0,0.0,-63.035949659118536,-16.58724340916292,1.0
2.34,0.2,0.26,-65.0,0.0,30.0,0.0,-63.03246495594883,-16.586847094921094,1.0
2.35,0.2,0.26,-65.0,0.0,30.0,0.0,-63.02898570643779,-16.586449763950977,1.0
2.36,0.2,0.26,-65.0,0.0,30.0,0.0,-63.02551190891434,-16.58605142113755,1.0
2.37,0.2,0.26,-65.0,0.0,30.0,0.0,-63.02204356170963,-16.585652071355693,1.0
2.38,0.2,0.26,-65.0,0.0,30.0,0.0,-63.01858066315708,-16.5852517194702,1.0
2.39,0.2,0.26,-65.0,0.0,30.0,0.0,-63.015123211592424,-16.584850370335815,1.0
2.4,0.2,0.26,-65.0,0.0,30.0,0.0,-63.01167120535383,-16.58444802879725,1.0
2.41,0.2,0.26,-65.0,0.0,30.0,0.0,-63.00822464278192,-16.58404469968922,1.0
2.42,0.2,0.26,-65.0,0.0,30.0,0.0,-63.00478352221985,-16.58364038783646,1.0
2.43,0.2,0.26,-65.0,0.0,30.0,0.0,-63.001347842013416,-16.58323509805377,1.0
2.44,0.2,0.26,-65.0,0.0,30.0,0.0,-62.99791760051105,-16.58282883514602,1.0
2.45,0.2,0.26,-65.0,0.0,30.0,0.0,-62.99449279606396,-16.582421603908195,1.0
2.46,0.2,0.26,-65.0,0.0,30.0,0.0,-62.99107342702615,-16.582013409125413,1.0
2.47,0.2,0.26,-65.0,0.0,30.0,0.0,-62.987659491754506,-16.581604255572955,1.0
2.48,0.2,0.26,-65.0,0.0,30.0,0.0,-62.984250988608856,-16.581194148016287,1.0
2.49,0.2,0.26,-65.0,0.0,30.0,0.0,-62.980847915952054,-16.5807830912111,1.0
2.5,0.2,0.26,-65.0,0.0,30.0,0.0,-62.97745027215003,-16.580371089903323,1.0
2.51,0.2,0.26,-65.0,0.0,30.0,0.0,-62.97405805557187,-16.57995814882916,1.0
2.52,0.2,0.26,-65.0,0.0,30.0,0.0,-62.97067126458985,-16.579544272715108,1.0
2.53,0.2,0.26,-65.0,0.0,30.0,0.0,-62.96728989757959,-16.57912946627799,1.0
2.54,0.2,0.26,-65.0,0.0,30.0,0.0,-62.96391395292002,-16.578713734224987,1.0
2.55,0.2,0.26,-65.0,0.0,30.0,0.0,-62.96054342716279,-16.578297081024605,1.0
2.56,0.2,0.26,-65.0,0.0,30.0,0.0,-62.957178312610914,-16.57787951060376,1.0
2.57,0.2,0.26,-65.0,0.0,30.0,0.0,-62.953818606898,-16.57746102754628,1.0
2.58,0.2,0.26,-65.0,0.0,30.0,0.0,-62.95046430810706,-16.57704163648224,1.0
2.59,0.2,0.26,-65.0,0.0,30.0,0.0,-62.94711541431982,-16.576621342031572,1.0
2.6,0.2,0.26,-65.0,0.0,30.0,0.0,-62.94377192361676,-16.576200148804105,1.0
2.61,0.2,0.26,-65.0,0.0,30.0,0.0,-62.94043383407713,-16.575778061399568,1.0
2.62,0.2,0.26,-65.0,0.0,30.0,0.0,-62.937101143779,-16.57535508440763,1.0
2.63,0.2,0.26,-65.0,0.0,30.0,0.0,-62.93377385079928,-16.574931222407915,1.0
2.64,0.2,0.26,-65.0,0.0,30.0,0.0,-62.93045195321376,-16.57450647997003,1.0
2.65,0.2,0.26,-65.0,0.0,30.0,0.0,-62.92713544909717,-16.574080861653577,1.0
2.66,0.2,0.26,-65.0,0.0,30.0,0.0,-62.92382433652316,-16.573654372008193,1.0
2.67,0.2,0.26,-65.0,0.0,30.0,0.0,-62.920518613564404,-16.573227015573558,1.0
2.68,0.2,0.26,-65.0,0.0,30.0,0.0,-62.91721827829258,-16.57279879687942,1.0
2.69,0.2,0.26,-65.0,0.0,30.0,0.0,-62.913923328778424,-16.57236972044564,1.0
2.7,0.2,0.26,-65.0,0.0,30.0,0.0,-62.91063376309177,-16.57193979078217,1.0
2.71,0.2,0.26,-65.0,0.0,30.0,0.0,-62.90734957930159,-16.57150901238913,1.0
2.72,0.2,0.26,-65.0,0.0,30.0,0.0,-62.904070775476,-16.57107738975678,1.0
