Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,Cytosol,ER,Extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005
0.12,1.1851807035764255,0.8262950349046101,0.01,10.0,4.0,1.4,2.0,1.0,0.10821525093106582,1.0,1.0,1.0,1.0,1.0,0.0035888566867181538,1.6525900698092202,0.3883690269088385,0.8262950349046101
0.13,1.1976457544117298,0.8156207219163047,0.01,10.0,4.0,1.4,2.0,1.0,0.10329737869674223,1.0,1.0,1.0,1.0,1.0,0.003820250324954251,1.6312414438326095,0.3946218445331518,0.8156207219163047
0.14,1.2098449478883277,0.8053171281308065,0.01,10.0,4.0,1.4,2.0,1.0,0.09868112003161997,1.0,1.0,1.0,1.0,1.0,0.0040452781975752125,1.610634256261613,0.3991925833762149,0.8053171281308065
0.15,1.2218012504843176,0.7953577060611228,0.01,10.0,4.0,1.4,2.0,1.0,0.09434140568166619,1.0,1.0,1.0,1.0,1.0,0.0042644354442319485,1.5907154121222455,0.4023128342475626,0.7953577060611228
0.16,1.233534902582526,0.7857188892715954,0.01,10.0,4.0,1.4,2.0,1.0,0.09025595292849499,1.0,1.0,1.0,1.0,1.0,0.004478160133109306,1.5714377785431908,0.4041806101801763,0.7857188892715954
0.17,1.2450635307336553,0.7763799707234892,0.01,10.0,4.0,1.4,2.0,1.0,0.08640499782591746,1.0,1.0,1.0,1.0,1.0,0.004686835600101661,1.5527599414469784,0.4049660198372166,0.7763799707234892
0.18,1.2564031824534188,0.7673219861386181,0.01,10.0,4.0,1.4,2.0,1.0,0.08277065063524501,1.0,1.0,1.0,1.0,1.0,0.004890811963148007,1.5346439722772363,0.40481568832440046,0.7673219861386181
0.19,1.267567448736136,0.7585286582452879,0.01,10.0,4.0,1.4,2.0,1.0,0.07933712572767528,1.0,1.0,1.0,1.0,1.0,0.00509038790490848,1.5170573164905758,0.4038567452143616,0.7585286582452879
0.2,1.2785693492133114,0.7499843861328875,0.01,10.0,4.0,1.4,2.0,1.0,0.07608981039993601,1.0,1.0,1.0,1.0,1.0,0.005285849630804239,1.499968772265775,0.4021992962104663,0.7499843861328875
0.21,1.2894202733173907,0.7416753629813795,0.01,10.0,4.0,1.4,2.0,1.0,0.07301560558464903,1.0,1.0,1.0,1.0,1.0,0.005477449103360113,1.483350725962759,0.3999392633409315,0.7416753629813795
0.22,1.3001307163344933,0.7335887917564023,0.01,10.0,4.0,1.4,2.0,1.0,0.07010252708661777,1.0,1.0,1.0,1.0,1.0,0.005665419245780909,1.4671775835128047,0.39716020613440184,0.7335887917564023
0.23,1.310709853588794,0.7257133292130664,0.01,10.0,4.0,1.4,2.0,1.0,0.0673397824699416,1.0,1.0,1.0,1.0,1.0,0.005849965243757276,1.4514266584261328,0.39393538697133385,0.7257133292130664
0.24,1.321166079096523,0.7180385126524451,0.01,10.0,4.0,1.4,2.0,1.0,0.06471748437229444,1.0,1.0,1.0,1.0,1.0,0.0060312756644407784,1.4360770253048902,0.3903289885584458,0.7180385126524451
0.25,1.3315067480845888,0.7105550313299566,0.01,10.0,4.0,1.4,2.0,1.0,0.062226676686745745,1.0,1.0,1.0,1.0,1.0,0.006209517167546323,1.4211100626599131,0.3863976171657022,0.7105550313299566
0.26,1.3417385041390977,0.7032543748144411,0.01,10.0,4.0,1.4,2.0,1.0,0.05985915069439214,1.0,1.0,1.0,1.0,1.0,0.006384841293246566,1.4065087496288822,0.3821911771322238,0.7032543748144411
0.27,1.3518674582451324,0.6961286463856439,0.01,10.0,4.0,1.4,2.0,1.0,0.057607334123285864,1.0,1.0,1.0,1.0,1.0,0.006557388118594886,1.3922572927712877,0.37775364832396047,0.6961286463856439
0.28,1.361899142452223,0.6891706045832723,0.01,10.0,4.0,1.4,2.0,1.0,0.05546426123344474,1.0,1.0,1.0,1.0,1.0,0.006727285378689508,1.3783412091665446,0.37312391363556807,0.6891706045832723
0.29,1.3718386682094348,0.6823734949065433,0.01,10.0,4.0,1.4,2.0,1.0,0.05342348092077489,1.0,1.0,1.0,1.0,1.0,0.006894651733028915,1.3647469898130866,0.3683362953148578,0.6823734949065433
0.3,1.3816902888833196,0.6757315017842008,0.01,10.0,4.0,1.4,2.0,1.0,0.051479153867583,1.0,1.0,1.0,1.0,1.0,0.007059587870991188,1.3514630035684017,0.363421610252478,0.6757315017842008
0.31,1.391458407602706,0.6692386929438563,0.01,10.0,4.0,1.4,2.0,1.0,0.04962570700137604,1.0,1.0,1.0,1.0,1.0,0.007222197146588496,1.3384773858877126,0.3584066395027748,0.6692386929438563
0.32,1.401147348048455,0.6628892544744003,0.01,10.0,4.0,1.4,2.0,1.0,0.0478578899465279,1.0,1.0,1.0,1.0,1.0,0.007382580935740548,1.3257785089488006,0.3533147459440061,0.6628892544744003
0.33,1.4107602005249362,0.6566787067028881,0.01,10.0,4.0,1.4,2.0,1.0,0.046171084741288816,1.0,1.0,1.0,1.0,1.0,0.007540814938220481,1.3133574134057762,0.34816760553095444,0.6566787067028881
0.34,1.4203005778621276,0.6506020504912791,0.01,10.0,4.0,1.4,2.0,1.0,0.04456076516353107,1.0,1.0,1.0,1.0,1.0,0.0076969852737084855,1.3012041009825581,0.34298355324888075,0.6506020504912791
0.35000000000000003,1.4297713627855877,0.6446550884159942,0.01,10.0,4.0,1.4,2.0,1.0,0.04302284138100861,1.0,1.0,1.0,1.0,1.0,0.007851162743695935,1.2893101768319883,0.3377793293785146,0.6446550884159942
0.36,1.4391751464589737,0.6388339586492188,0.01,10.0,4.0,1.4,2.0,1.0,0.041553509100038674,1.0,1.0,1.0,1.0,1.0,0.00800341187809755,1.2776679172984375,0.33256984830788416,0.6388339586492188
0.37,1.4485143638783948,0.63313498797954,0.01,10.0,4.0,1.4,2.0,1.0,0.040149195400075846,1.0,1.0,1.0,1.0,1.0,0.008153793758988549,1.26626997595908,0.32736825888155013,0.63313498797954
0.38,1.4577911733134956,0.6275548186507642,0.01,10.0,4.0,1.4,2.0,1.0,0.03880657575875281,1.0,1.0,1.0,1.0,1.0,0.008302363546627315,1.2551096373015285,0.3221862999489006,0.6275548186507642
0.39,1.4670076010775874,0.6220902582393565,0.01,10.0,4.0,1.4,2.0,1.0,0.03752252316710235,1.0,1.0,1.0,1.0,1.0,0.00844917342838231,1.244180516478713,0.3170343057093408,0.6220902582393565
0.4,1.476165667522185,0.616738144012598,0.01,10.0,4.0,1.4,2.0,1.0,0.036294066304190305,1.0,1.0,1.0,1.0,1.0,0.00859427523509587,1.233476288025196,0.3119211952190302,0.616738144012598
0.41000000000000003,1.4852671872585843,0.6114955509834917,0.01,10.0,4.0,1.4,2.0,1.0,0.035118428651295636,1.0,1.0,1.0,1.0,1.0,0.008737716362750926,1.2229911019669835,0.3068548686605268,0.6114955509834917
0.42,1.494313883405683,0.6063596749586524,0.01,10.0,4.0,1.4,2.0,1.0,0.03399299110880064,1.0,1.0,1.0,1.0,1.0,0.008879542084470306,1.2127193499173048,0.3018421951276202,0.6063596749586524
0.43,1.5033074322834912,0.601327779471826,0.01,10.0,4.0,1.4,2.0,1.0,0.032915272256205025,1.0,1.0,1.0,1.0,1.0,0.009019796528116651,1.202655558943652,0.2968890584185324,0.601327779471826
0.44,1.5122492128326521,0.5963974608226228,0.01,10.0,4.0,1.4,2.0,1.0,0.031882976369998116,1.0,1.0,1.0,1.0,1.0,0.009158517520100294,1.1927949216452456,0.2920007976775714,0.5963974608226228
0.45,1.5211406256653939,0.5915663117036732,0.01,10.0,4.0,1.4,2.0,1.0,0.03089391268620622,1.0,1.0,1.0,1.0,1.0,0.009295743139617207,1.1831326234073465,0.2871818769087345,0.5915663117036732
0.46,1.5299828854292412,0.5868321379540656,0.01,10.0,4.0,1.4,2.0,1.0,0.02994603397668457,1.0,1.0,1.0,1.0,1.0,0.009431507474751756,1.1736642759081313,0.28243624329027056,0.5868321379540656
0.47000000000000003,1.5387771198336844,0.5821928546270975,0.01,10.0,4.0,1.4,2.0,1.0,0.029037407516534018,1.0,1.0,1.0,1.0,1.0,0.00956584265206587,1.164385709254195,0.2777672713270792,0.5821928546270975
0.48,1.5475245908369597,0.5776462580253086,0.01,10.0,4.0,1.4,2.0,1.0,0.02816616567951981,1.0,1.0,1.0,1.0,1.0,0.009698783328116512,1.1552925160506171,0.2731775381094942,0.5776462580253086
0.49,1.5562262422317734,0.5731904896274422,0.01,10.0,4.0,1.4,2.0,1.0,0.027330590720724256,1.0,1.0,1.0,1.0,1.0,0.009830357526043313,1.1463809792548845,0.2686694781826812,0.5731904896274422
0.5,1.5648829466307332,0.5688237813971124,0.01,10.0,4.0,1.4,2.0,1.0,0.026529058050321654,1.0,1.0,1.0,1.0,1.0,0.009960591652336209,1.1376475627942249,0.26424511416037655,0.5688237813971124
0.51,1.5734957994375958,0.5645441541345775,0.01,10.0,4.0,1.4,2.0,1.0,0.02575997768566166,1.0,1.0,1.0,1.0,1.0,0.010089516453030183,1.129088308269155,0.2599057186891737,0.5645441541345775
0.52,1.5820656939346858,0.5603498517149372,0.01,10.0,4.0,1.4,2.0,1.0,0.025021870746133015,1.0,1.0,1.0,1.0,1.0,0.010217158422197486,1.1206997034298745,0.2556524174329898,0.5603498517149372
0.53,1.5905933025157322,0.5562393594598233,0.01,10.0,4.0,1.4,2.0,1.0,0.024313365463598306,1.0,1.0,1.0,1.0,1.0,0.010343539430559087,1.1124787189196466,0.2514862543623226,0.5562393594598233
0.54,1.5990793511103232,0.5522111232275947,0.01,10.0,4.0,1.4,2.0,1.0,0.02363314326041659,1.0,1.0,1.0,1.0,1.0,0.010468682278827286,1.1044222464551894,0.24740786804330966,0.5522111232275947
0.55,1.6075248197683836,0.5482633463112766,0.01,10.0,4.0,1.4,2.0,1.0,0.02297990367569639,1.0,1.0,1.0,1.0,1.0,0.01059261473457107,1.0965266926225532,0.24341726627420548,0.5482633463112766
0.56,1.615930249927344,0.5443946903179813,0.01,10.0,4.0,1.4,2.0,1.0,0.022352478396299075,1.0,1.0,1.0,1.0,1.0,0.010715355596093627,1.0887893806359625,0.2395147544703452,0.5443946903179813
0.5700000000000001,1.6242962636898681,0.5406037484760845,0.01,10.0,4.0,1.4,2.0,1.0,0.021749738552395745,1.0,1.0,1.0,1.0,1.0,0.010836925152137838,1.081207496952169,0.23570028877087945,0.5406037484760845
0.58,1.6326236482691465,0.5368889670736608,0.01,10.0,4.0,1.4,2.0,1.0,0.021170581564554657,1.0,1.0,1.0,1.0,1.0,0.010957346811954856,1.0737779341473217,0.23197340441360323,0.5368889670736608
0.59,1.64091308335316,0.5332489110167629,0.01,10.0,4.0,1.4,2.0,1.0,0.02061397146114182,1.0,1.0,1.0,1.0,1.0,0.011076641723363971,1.0664978220335257,0.2283335763707177,0.5332489110167629
0.6,1.649165199481603,0.5296822060351588,0.01,10.0,4.0,1.4,2.0,1.0,0.020078926467261272,1.0,1.0,1.0,1.0,1.0,0.011194829934464443,1.0593644120703176,0.22478016706760687,0.5296822060351588
0.61,1.657380638589212,0.5261874819661884,0.01,10.0,4.0,1.4,2.0,1.0,0.019564507943159153,1.0,1.0,1.0,1.0,1.0,0.011311931566230235,1.0523749639323767,0.2213123749799842,0.5261874819661884
0.62,1.6655599479317889,0.5227634836158397,0.01,10.0,4.0,1.4,2.0,1.0,0.019069834367821368,1.0,1.0,1.0,1.0,1.0,0.011427964643159491,1.0455269672316794,0.2179293929063703,0.5227634836158397
0.63,1.6737037899774323,0.5194088437787966,0.01,10.0,4.0,1.4,2.0,1.0,0.01859404618446392,1.0,1.0,1.0,1.0,1.0,0.011542949461986356,1.0388176875575932,0.21463013540110726,0.5194088437787966
0.64,1.6818127880918796,0.5161222499989705,0.01,10.0,4.0,1.4,2.0,1.0,0.01813632862141119,1.0,1.0,1.0,1.0,1.0,0.01165690538092909,1.032244499997941,0.21141346669722638,0.5161222499989705
0.65,1.68988739516216,0.5129025762496395,0.01,10.0,4.0,1.4,2.0,1.0,0.017695927238283032,1.0,1.0,1.0,1.0,1.0,0.011769848189125205,1.025805152499279,0.20827837716039693,0.5129025762496395
0.66,1.6979281385703189,0.5097486321815942,0.01,10.0,4.0,1.4,2.0,1.0,0.017272110784476147,1.0,1.0,1.0,1.0,1.0,0.011881795063887247,1.0194972643631883,0.20522368066190236,0.5097486321815942
0.67,1.7059355432793892,0.5066592414788512,0.01,10.0,4.0,1.4,2.0,1.0,0.01686418085368219,1.0,1.0,1.0,1.0,1.0,0.011992763018005382,1.0133184829577024,0.2022481244709942,0.5066592414788512
0.68,1.7139100944556709,0.5036332795020406,0.01,10.0,4.0,1.4,2.0,1.0,0.016471475232821758,1.0,1.0,1.0,1.0,1.0,0.012102768149536303,1.0072665590040812,0.19935044582367123,0.5036332795020406
0.6900000000000001,1.7218522777055822,0.500669631332165,0.01,10.0,4.0,1.4,2.0,1.0,0.01609336075727753,1.0,1.0,1.0,1.0,1.0,0.012211826463734173,1.00133926266433,0.19652932878614277,0.500669631332165
0.7000000000000001,1.7297625264895398,0.497767246822194,0.01,10.0,4.0,1.4,2.0,1.0,0.01572923886137534,1.0,1.0,1.0,1.0,1.0,0.012319952796673457,0.995534493644388,0.19378348029974593,0.497767246822194
0.71,1.737641263010303,0.49492509723148165,0.01,10.0,4.0,1.4,2.0,1.0,0.015378538467800996,1.0,1.0,1.0,1.0,1.0,0.012427161657788215,0.9898501944629633,0.19111158359987765,0.49492509723148165
0.72,1.7454890158890075,0.4921420575881498,0.01,10.0,4.0,1.4,2.0,1.0,0.015040700549956135,1.0,1.0,1.0,1.0,1.0,0.012533469583008579,0.9842841151762995,0.18851216285001562,0.4921420575881498
0.73,1.7533062309712444,0.4894170958992317,0.01,10.0,4.0,1.4,2.0,1.0,0.01471520046262828,1.0,1.0,1.0,1.0,1.0,0.012638891350720128,0.9788341917984634,0.1859838198512254,0.4894170958992317
0.74,1.7610933526329602,0.48674919140315287,0.01,10.0,4.0,1.4,2.0,1.0,0.014401536518128377,1.0,1.0,1.0,1.0,1.0,0.012743441612298075,0.9734983828063057,0.18352513974614748,0.48674919140315287
0.75,1.7688508391495905,0.4841373202566156,0.01,10.0,4.0,1.4,2.0,1.0,0.01409922730710886,1.0,1.0,1.0,1.0,1.0,0.012847135188929748,0.9682746405132312,0.18113467927387747,0.4841373202566156
0.76,1.7765791447378851,0.48158047503783064,0.01,10.0,4.0,1.4,2.0,1.0,0.013807813039117165,1.0,1.0,1.0,1.0,1.0,0.012949986697000546,0.9631609500756613,0.17881099517123797,0.48158047503783064
0.77,1.7842787476217064,0.47907763014787247,0.01,10.0,4.0,1.4,2.0,1.0,0.013526850689974716,1.0,1.0,1.0,1.0,1.0,0.013052011174738339,0.9581552602957449,0.17655260636456702,0.47907763014787247
0.78,1.7919501320747562,0.4766277646759443,0.01,10.0,4.0,1.4,2.0,1.0,0.013255915843961408,1.0,1.0,1.0,1.0,1.0,0.01315322367398812,0.9532555293518886,0.17435802609918738,0.4766277646759443
0.79,1.7995936607582979,0.47422999252892073,0.01,10.0,4.0,1.4,2.0,1.0,0.012994615940679485,1.0,1.0,1.0,1.0,1.0,0.013253636682293771,0.9484599850578415,0.172225918503709,0.47422999252892073
0.8,1.8072097885642116,0.47188334215323596,0.01,10.0,4.0,1.4,2.0,1.0,0.012742564985105835,1.0,1.0,1.0,1.0,1.0,0.013353264464109756,0.9437666843064719,0.17015484019722302,0.47188334215323596
0.81,1.8147989572980034,0.4695868648335129,0.01,10.0,4.0,1.4,2.0,1.0,0.01249939490745688,1.0,1.0,1.0,1.0,1.0,0.013452120924644905,0.9391737296670258,0.16814337178000066,0.4695868648335129
0.8200000000000001,1.8223615771381638,0.46733965302120467,0.01,10.0,4.0,1.4,2.0,1.0,0.012264756618777217,1.0,1.0,1.0,1.0,1.0,0.013550219241169592,0.9346793060424093,0.16619014112401714,0.46733965302120467
0.8300000000000001,1.8298980242436647,0.46514084211744805,0.01,10.0,4.0,1.4,2.0,1.0,0.012038319261404962,1.0,1.0,1.0,1.0,1.0,0.013647571821262167,0.9302816842348961,0.1642938267273079,0.46514084211744805
0.84,1.8374086922209205,0.4629895596836179,0.01,10.0,4.0,1.4,2.0,1.0,0.011819764191423091,1.0,1.0,1.0,1.0,1.0,0.013744191325373025,0.9259791193672358,0.16245310046771194,0.4629895596836179
0.85,1.8448939462590037,0.46088497051753863,0.01,10.0,4.0,1.4,2.0,1.0,0.011608788962174368,1.0,1.0,1.0,1.0,1.0,0.013840089757414652,0.9217699410350773,0.16066668121137773,0.46088497051753863
0.86,1.8523542224603546,0.4588261749648364,0.01,10.0,4.0,1.4,2.0,1.0,0.011405096550621396,1.0,1.0,1.0,1.0,1.0,0.013935280474955182,0.9176523499296728,0.15893321927685305,0.4588261749648364
0.87,1.8597898801096595,0.4568123604789618,0.01,10.0,4.0,1.4,2.0,1.0,0.01120840996548895,1.0,1.0,1.0,1.0,1.0,0.014029775196306977,0.9136247209579236,0.15725147212385682,0.4568123604789618
0.88,1.86720128439493,0.45484271649885605,0.01,10.0,4.0,1.4,2.0,1.0,0.011018463054857278,1.0,1.0,1.0,1.0,1.0,0.01412358567896074,0.9096854329977121,0.15562020700574025,0.45484271649885605
0.89,1.874588819049591,0.4529164219986598,0.01,10.0,4.0,1.4,2.0,1.0,0.010834998861146044,1.0,1.0,1.0,1.0,1.0,0.014216723970509312,0.9058328439973196,0.15403818802969607,0.4529164219986598
0.9,1.8819528917488981,0.45103264013731675,0.01,10.0,4.0,1.4,2.0,1.0,0.010657768744405216,1.0,1.0,1.0,1.0,1.0,0.014309202516115813,0.9020652802746335,0.1525041713336236,0.45103264013731675
0.91,1.8892938771917136,0.44919057445385363,0.01,10.0,4.0,1.4,2.0,1.0,0.010486537240242927,1.0,1.0,1.0,1.0,1.0,0.0144010330273786,0.8983811489077073,0.15101696913957402,0.44919057445385363
0.92,1.896612169425533,0.4473894168618272,0.01,10.0,4.0,1.4,2.0,1.0,0.010321076682477228,1.0,1.0,1.0,1.0,1.0,0.014492227525637058,0.8947788337236544,0.14957539159200728,0.4473894168618272
0.93,1.9039081068364332,0.4456284250851335,0.01,10.0,4.0,1.4,2.0,1.0,0.010161173873709725,1.0,1.0,1.0,1.0,1.0,0.014582796817512997,0.891256850170267,0.1481783340277304,0.4456284250851335
0.9400000000000001,1.911182081526957,0.443906808458138,0.01,10.0,4.0,1.4,2.0,1.0,0.010006619187900976,1.0,1.0,1.0,1.0,1.0,0.01467275273068819,0.887813616916276,0.14682464901423087,0.443906808458138
0.9500000000000001,1.9184344726667184,0.44222379735785705,0.01,10.0,4.0,1.4,2.0,1.0,0.009857212603265261,1.0,1.0,1.0,1.0,1.0,0.014762106753088613,0.8844475947157141,0.1455132247372923,0.44222379735785705
0.96,1.9256656331569002,0.4405786562869306,0.01,10.0,4.0,1.4,2.0,1.0,0.009712764408506214,1.0,1.0,1.0,1.0,1.0,0.014850869768699697,0.8811573125738612,0.14424299932478732,0.4405786562869306
0.97,1.932875886811293,0.4389706865702445,0.01,10.0,4.0,1.4,2.0,1.0,0.009573094961217487,1.0,1.0,1.0,1.0,1.0,0.014939052002410485,0.877941373140489,0.14301296344964182,0.4389706865702445
0.98,1.9400655883705826,0.437399165435811,0.01,10.0,4.0,1.4,2.0,1.0,0.009438029019375684,1.0,1.0,1.0,1.0,1.0,0.015026664229347718,0.874798330871622,0.1418220930609983,0.437399165435811
0.99,1.9472350667664875,0.43586340340405466,0.01,10.0,4.0,1.4,2.0,1.0,0.00930740043021026,1.0,1.0,1.0,1.0,1.0,0.015113716633624328,0.8717268068081093,0.14066941269787103,0.43586340340405466
1.0,1.954384669955805,0.43436269756660684,0.01,10.0,4.0,1.4,2.0,1.0,0.009181047806569717,1.0,1.0,1.0,1.0,1.0,0.015200219723891982,0.8687253951332137,0.13955394395541623,0.43436269756660684
1.01,1.961514709015879,0.4328963902434421,0.01,10.0,4.0,1.4,2.0,1.0,0.009058819198278159,1.0,1.0,1.0,1.0,1.0,0.015286183187724369,0.8657927804868842,0.13847476972935435,0.4328963902434421
1.02,1.968625494325736,0.4314638307782415,0.01,10.0,4.0,1.4,2.0,1.0,0.008940568529826488,1.0,1.0,1.0,1.0,1.0,0.015371616635474945,0.862927661556483,0.1374309919436846,0.4314638307782415
1.03,1.9757173510722807,0.4300643599836072,0.01,10.0,4.0,1.4,2.0,1.0,0.008826154084717668,1.0,1.0,1.0,1.0,1.0,0.015456529910886736,0.8601287199672144,0.13642171460853378,0.4300643599836072
1.04,1.982790616954586,0.42869731235085123,0.01,10.0,4.0,1.4,2.0,1.0,0.008715438503379889,1.0,1.0,1.0,1.0,1.0,0.015540933046037347,0.8573946247017025,0.13544604624788278,0.42869731235085123
1.05,1.9898455945661162,0.42736206422836714,0.01,10.0,4.0,1.4,2.0,1.0,0.008608292448691797,1.0,1.0,1.0,1.0,1.0,0.015624835303377492,0.8547241284567343,0.13450315175411745,0.42736206422836714
1.06,1.9968825986719154,0.4260579857477251,0.01,10.0,4.0,1.4,2.0,1.0,0.00850459045178042,1.0,1.0,1.0,1.0,1.0,0.015708246129241904,0.8521159714954502,0.1335922000449674,0.4260579857477251
1.07,2.003901937061054,0.42478446124614305,0.01,10.0,4.0,1.4,2.0,1.0,0.008404212353308984,1.0,1.0,1.0,1.0,1.0,0.01579117475814911,0.8495689224922861,0.13271238597569776,0.42478446124614305
1.08,2.0109039238507798,0.4235408735755791,0.01,10.0,4.0,1.4,2.0,1.0,0.008307041857956906,1.0,1.0,1.0,1.0,1.0,0.015873630502752006,0.8470817471511582,0.13186291302410247,0.4235408735755791
1.09,2.017888871371055,0.42232661365758206,0.01,10.0,4.0,1.4,2.0,1.0,0.008212967109034791,1.0,1.0,1.0,1.0,1.0,0.015955622577134728,0.8446532273151641,0.13104300343018047,0.42232661365758206
1.1,2.0248570528682386,0.42114111807541876,0.01,10.0,4.0,1.4,2.0,1.0,0.008121883378099114,1.0,1.0,1.0,1.0,1.0,0.0160371593479282,0.8422822361508375,0.13025193793986486,0.42114111807541876
1.11,2.0318087304647547,0.41998384046467474,0.01,10.0,4.0,1.4,2.0,1.0,0.00803369059952336,1.0,1.0,1.0,1.0,1.0,0.0161182489000008,0.8399676809293495,0.12948902466871415,0.41998384046467474
1.12,2.0387442135967477,0.4188541918291617,0.01,10.0,4.0,1.4,2.0,1.0,0.007948288685794638,1.0,1.0,1.0,1.0,1.0,0.01619890021767586,0.8377083836583235,0.12875353532246933,0.4188541918291617
1.1300000000000001,2.0456637913763562,0.41775160940053285,0.01,10.0,4.0,1.4,2.0,1.0,0.007865582665329112,1.0,1.0,1.0,1.0,1.0,0.016279121819758234,0.8355032188010657,0.12804477839227127,0.41775160940053285
1.1400000000000001,2.0525677542057443,0.4166755344987531,0.01,10.0,4.0,1.4,2.0,1.0,0.007785480833280508,1.0,1.0,1.0,1.0,1.0,0.01635892219706991,0.8333510689975062,0.12736207521841486,0.4166755344987531
1.1500000000000001,2.059456394166711,0.4156254120337768,0.01,10.0,4.0,1.4,2.0,1.0,0.007707894579636551,1.0,1.0,1.0,1.0,1.0,0.01643830982132934,0.8312508240675536,0.1267047591702107,0.4156254120337768
1.16,2.066329867930857,0.4146008304199108,0.01,10.0,4.0,1.4,2.0,1.0,0.007632748485585035,1.0,1.0,1.0,1.0,1.0,0.016517290375109465,0.8292016608398216,0.12607232309658503,0.4146008304199108
1.17,2.0731885075570315,0.4136012040468373,0.01,10.0,4.0,1.4,2.0,1.0,0.007559956799048795,1.0,1.0,1.0,1.0,1.0,0.016595873035101943,0.8272024080936746,0.12546408318786947,0.4136012040468373
1.18,2.080032581110932,0.41262601766699797,0.01,10.0,4.0,1.4,2.0,1.0,0.007489441393669734,1.0,1.0,1.0,1.0,1.0,0.01667406563443934,0.8252520353339959,0.12487943736333598,0.41262601766699797
1.19,2.0868623570395224,0.4116747605472944,0.01,10.0,4.0,1.4,2.0,1.0,0.007421126774353303,1.0,1.0,1.0,1.0,1.0,0.01675187596492228,0.8233495210945888,0.1243177952439303,0.4116747605472944
1.2,2.093678104911632,0.4107469256122853,0.01,10.0,4.0,1.4,2.0,1.0,0.007354939909711099,1.0,1.0,1.0,1.0,1.0,0.016829311792993466,0.8214938512245706,0.12377857695925933,0.4107469256122853
1.21,2.1004800400742916,0.40984206622785535,0.01,10.0,4.0,1.4,2.0,1.0,0.007290814143005845,1.0,1.0,1.0,1.0,1.0,0.01690637973846436,0.8196841324557107,0.1232612725042234,0.40984206622785535
1.22,2.1072683602556563,0.4089597584869941,0.01,10.0,4.0,1.4,2.0,1.0,0.007228686322128309,1.0,1.0,1.0,1.0,1.0,0.01698308601768662,0.8179195169739882,0.12276540160357982,0.4089597584869941
1.23,2.1140433507670497,0.40809949299299925,0.01,10.0,4.0,1.4,2.0,1.0,0.007168489124486208,1.0,1.0,1.0,1.0,1.0,0.017059438577740504,0.8161989859859985,0.12229039991437327,0.40809949299299925
