APC_cells__M_4_task1,Antibodies__A_9_task1,Antigenic_compatibility__S_10_task1,Dead_cells__D_11_task1,Effector_cells__E_7_task1,Healthy_Epithelial_cells__H_2_task1,Infected_Epithelial_cells__I_3_task1,Interferons__F_5_task1,Plasma_cells__P_8_task1,Resistant_cells__R_6_task1,Viral_Load__V_1_task1,_1_task1
4.078312435699414e-06,0.9958300617216542,0.10001012496801565,1.7747268181010498e-05,0.9999500894052958,0.9998554222351989,6.575417713997621e-05,0.04009174800444929,1.0000074764112663,6.107631948015922e-05,0.0004530651654061755,0.375
4.310492042244558e-06,0.9957331536760706,0.100010529966532,1.822183809800575e-05,0.9999479896437322,0.9998489492304273,6.652607631882571e-05,0.04234907160496746,1.0000081530239286,6.630285515583781e-05,0.0004590481175417796,0.39
4.54653765907053e-06,0.9956350005673955,0.10001093496514743,1.8686516489359572e-05,0.9999458904380881,0.9998422120031698,6.73104425159889e-05,0.044652639417528346,1.0000088658566275,7.179103782484581e-05,0.00046513022342324227,0.40499999999999997
4.7862564849721934e-06,0.9955355817568842,0.10001133996387672,1.9142166043512992e-05,0.9999437917436826,0.999835206674423,6.810748938431996e-05,0.04700007991661837,1.0000096153407882,7.754367014911774e-05,0.0004713131966074377,0.42
5.0294711858806244e-06,0.9954348762521683,0.1000117449627348,1.9589604130604597e-05,0.9999416934841099,0.9998279297890476,6.891743436272816e-05,0.049389192131398627,1.0000104018734517,8.356317245911359e-05,0.0004775987754411594,0.435
5.276018958652189e-06,0.9953328627029111,0.10001214996173671,2.0029605686361926e-05,0.9999395955531124,0.9998203782812914,6.974049870439482e-05,0.051817941268162346,1.0000112258202287,8.985161431779907e-05,0.0004839887319208631,0.44999999999999996
5.52575080526137e-06,0.9952295194047335,0.10001255496089771,2.0462905468277486e-05,0.9999374978159923,0.9998125494454112,7.057690730161923e-05,0.05428444759409032,1.0000120875175917,9.64107418189005e-05,0.0004904849206370864,0.46499999999999997
5.778530663471858e-06,0.9951248242724144,0.10001295996023316,2.089020074381061e-05,0.9999354001113759,0.9998044409031488,7.142688924655041e-05,0.05678698269825726,1.0000129872756385,0.00010324200686084452,0.0004970891820251704,0.48
6.03423471905315e-06,0.9950187548488711,0.10001336495975849,2.1312153431487908e-05,0.9999333022525368,0.9997960505760861,7.229067753589383e-05,0.05932395887203345,1.0000139253802613,0.0001103465929465033,0.0005038034163728186,0.495
6.2927507565051855e-06,0.9949112882901617,0.1000137699594893,2.1729392129922752e-05,0.9999312040286733,0.9997873766604232,7.316850934527477e-05,0.06189392290668945,1.0000149020952163,0.00011772543810163647,0.0005106295453780693,0.51
6.55397761465072e-06,0.9948024013598421,0.10001417495944129,2.2142513834214956e-05,0.9999291052059454,0.9997784176068055,7.406062607685085e-05,0.06449555237045237,1.0000159176638639,0.00012537925328340912,0.0005175695204827805,0.525
6.817824243312558e-06,0.9946920704230249,0.10001457995963023,2.2552086840358794e-05,0.9999270055293676,0.9997691720824589,7.496727342664606e-05,0.0671276435840082,1.0000169723121408,0.00013330855727413833,0.0005246253219179698,0.54
7.084209118183588e-06,0.9945802714397467,0.100014984960072,2.2958652583665972e-05,0.9999249047239355,0.99975963894856,7.588870145698266e-05,0.06978910552920249,1.0000180662504257,0.00014151369739933702,0.0005317989611557106,0.5549999999999999
7.353060915411232e-06,0.994466979959871,0.10001538996078255,2.3362723718087504e-05,0.9999228024930518,0.9997498172882191,7.682516459264561e-05,0.07247896697635292,1.0000191996715067,0.00014999482347016657,0.0005390925125171209,0.57
7.6243153562303915e-06,0.9943521711137965,0.1000157949617779,2.376479361957743e-05,0.9999206985251611,0.999739706280227,7.777692183786027e-05,0.07519634247781051,1.0000203727603996,0.00015875200431554829,0.0005465080581769288,0.585
7.897916987999223e-06,0.9942358196058104,0.10001619996307413,2.416533116754148e-05,0.9999185924898076,0.9997293052708315,7.874423677214893e-05,0.07794044986670057,1.0000215856888972,0.0001677851612288287,0.0005540477320072029,0.6
8.173819267388601e-06,0.9941178997050425,0.10001660496468748,2.4564780591777608e-05,0.9999164840373328,0.9997186137770617,7.972737765665083e-05,0.08071060939173244,1.000022838615373,0.0001770940646898451,0.0005617137225270913,0.615
8.45198064550047e-06,0.9939983852445351,0.1000170099666341,2.496357323423773e-05,0.9999143728071277,0.9997076313321037,8.072661748277628e-05,0.08350620582931256,1.0000241316969325,0.00018667847717926712,0.0005695082433079492,0.63
8.732368320551227e-06,0.9938772496014225,0.10001741496893031,2.536211646458367e-05,0.9999122584194767,0.9996963576337882,8.174223419821215e-05,0.08632672292090787,1.0000254650779041,0.00019653801554903567,0.0005774335512797024,0.645
9.014955949352721e-06,0.9937544656960922,0.10001781997159245,2.576080059049865e-05,0.9999101404803298,0.9996847924544604,8.277451070640892e-05,0.08917172047060853,1.0000268388969529,0.00020667223424268994,0.0005854919455820836,0.6599999999999999
9.299722162936568e-06,0.9936300059893668,0.10001822497463693,2.6160003372389086e-05,0.9999080185843521,0.9996729355826391,8.382373488463746e-05,0.09204081902774806,1.0000282532917144,0.00021708067910382957,0.0005936857714459134,0.6749999999999999
9.586653326709848e-06,0.9935038424575914,0.10001862997808023,2.6560081921338206e-05,0.9999058923088776,0.9996607869323453,8.489019992859483e-05,0.09493372833800845,1.0000297083904286,0.000227762785804787,0.0006020174093989421,0.69
9.875740176238695e-06,0.9933759466021734,0.1000190349819388,2.696138278358074e-05,0.9999037612210032,0.9996483464102148,8.597420418805629e-05,0.09785020989890683,1.0000312043222739,0.00023871800281353544,0.0006104892871962988,0.705
1.0166978932049228e-05,0.9932462894324999,0.10001943998622924,2.7364238737498484e-05,0.9999016248750616,0.9996356139598974,8.707605139203421e-05,0.10079008946526843,1.0000327412140657,0.00024994574997304954,0.0006191038760518244,0.72
1.0460371549884033e-05,0.9931148414538531,0.10001984499096818,2.7768968170489698e-05,0.9998994828119326,0.9996225895721599,8.819605077992776e-05,0.10375326142263439,1.000034319189634,0.0002614454088897017,0.0006278636999935477,0.735
1.0755923977862837e-05,0.9929815726682361,0.10002024999617226,2.8175880316553466e-05,0.9998973345626945,0.9996092732162577,8.933451710681839e-05,0.10673966569436219,1.0000359383751078,0.00027321638631892933,0.0006367713221069155,0.75
1.1053647025960347e-05,0.992846452557682,0.10002065500185821,2.858527281197914e-05,0.9998951796465896,0.99959566487418,9.049177083062242e-05,0.10974929970773352,1.0000375988964554,0.0002852580821774529,0.0006458293575658285,0.765
1.1353556119493615e-05,0.992709450074802,0.10002106000804278,2.8997432534010135e-05,0.9998930175714182,0.99958176453082,9.166813822678694e-05,0.112782215140108,1.000039300880332,0.0002975698984191646,0.000655040474592878,0.78
1.1655670144864546e-05,0.9925705336416994,0.10002146501474281,2.9412639095032154e-05,0.9998908478359194,0.999567572129548,9.286395139851627e-05,0.11583850411909996,1.000041044457591,0.00031015127995839733,0.0006644073884431518,0.7949999999999999
1.1960012503829412e-05,0.9924296711283151,0.10002187002197514,2.983116186685925e-05,0.9998886699273262,0.9995530876122485,9.40795485546327e-05,0.11891831096179441,1.0000428297602966,0.00032300167733002714,0.0006739328652036533,0.8099999999999999
1.2266610237021495e-05,0.9922868298497854,0.10002227502975672,3.0253262662905826e-05,0.9998864833231363,0.9995383108857332,9.531527402720368e-05,0.12202182232025538,1.0000446569244263,0.0003361205775766961,0.0006836197234977215,0.825
1.2575493506575617e-05,0.9921419765602848,0.10002268003810452,3.067919736727158e-05,0.9998842874921008,0.9995232418018533,9.657147833703075e-05,0.12514926135833507,1.0000465260915077,0.0003495075224424405,0.0006934708367123568,0.84
1.2886696801111609e-05,0.9919950774273435,0.10002308504703558,3.1109212529674635e-05,0.999882081891438,0.9995078802028423,9.784851853790241e-05,0.1283009008922559,1.000048437405221,0.00036316206609010923,0.0007034891301824395,0.855
1.3200257176547537e-05,0.9918460980405154,0.100023490056567,3.1543550615904426e-05,0.9998798659705505,0.9994922258544876,9.914675807493136e-05,0.13147704337818394,1.0000503910166496,0.0003770838368215605,0.0007136775854147391,0.87
1.3516214972732834e-05,0.9916950033906451,0.10002389506671593,3.198244803713831e-05,0.9998776391693023,0.9994762784728657,0.00010046656705511838,0.13467802900163928,1.000052387082329,0.0003912725120420565,0.0007240392402353366,0.885
1.3834614053834666e-05,0.9915417578532109,0.10002430007749961,3.2426134588118974e-05,0.9998754009173221,0.999460037732687,0.00010180832245418,0.13790423906104649,1.0000544257637314,0.00040572781027071103,0.0007345771944026362,0.8999999999999999
1.4155500649314424e-05,0.9913863251933217,0.10002470508893534,3.287483690435742e-05,0.9998731506364456,0.999443503223986,0.00010317240804104485,0.14115608119426046,1.0000565072306593,0.00042044953106859046,0.0007452946027319287,0.9149999999999999
1.447892403091846e-05,0.9912286685413728,0.10002511010104044,3.332877665075063e-05,0.9998708877390348,0.999426674476335,0.00010455921469000614,0.14443399819184088,1.0000586316595224,0.0004354375323242014,0.0007561946828343353,0.9299999999999999
1.4804936349543678e-05,0.9910687503817918,0.1000255151138324,3.378817112383821e-05,0.9998686116281825,0.9994095509520732,0.00010596914052079345,0.14773846600527052,1.0000607992339607,0.0004506917362821904,0.000767280716033283,0.945
1.5133592037686129e-05,0.990906532553315,0.1000259201273287,3.425323506447819e-05,0.9998663216989256,0.9993921320247436,0.00010740259087669238,0.15106998615114958,1.0000630101465922,0.00046621214931518926,0.0007785560453545717,0.96
1.5464948608365164e-05,0.9907419762127535,0.10002632514154693,3.4724178570109425e-05,0.9998640173362184,0.9993744170051598,0.0001088599788187385,0.1544290951815467,1.00006526459712,0.0004819988374513202,0.0007900240787579871,0.975
1.5799065796423623e-05,0.9905750418454607,0.10002673015650478,3.520120961484953e-05,0.999861697916776,0.9993564051118657,0.00011034172495200409,0.1578163547867184,1.000067562794714,0.0004980519535674043,0.0008016882906079565,0.99
1.613600533218972e-05,0.9904056892574663,0.10002713517222,3.568453481501388e-05,0.999859362809437,0.999338095462666,0.0001118482575152057,0.16123234914921744,1.0000699049587674,0.0005143717450037265,0.0008135522231287808,1.005
1.6475831149459e-05,0.9902338775546242,0.10002754018871045,3.617435899230673e-05,0.9998570113745074,0.9993194870805189,0.00011338001265761091,0.16467768717474351,1.000072291318547,0.0005309585478312067,0.0008256194873296413,1.02
1.68186101709826e-05,0.990059565103677,0.10002794520599406,3.6670883149981246e-05,0.999854642961737,0.9993005789183445,0.00011493743497653576,0.1681530112225787,1.0000747221113866,0.000547812763529032,0.0008378937654659036,1.035
1.7164412357251637e-05,0.989882709516015,0.10002835022408892,3.71743044789243e-05,0.999852256910033,0.9992813698596206,0.00011652097772767507,0.17165899755160985,1.0000771975827467,0.0005649348581728288,0.0008503788125617367,1.05
1.751330747039774e-05,0.9897032677322387,0.10002875524301312,3.768482542107943e-05,0.9998498525549276,0.9992618586109232,0.00011813110158234263,0.17519631983450293,1.0000797179945968,0.0005823254620733742,0.0008630784548569623,1.065
1.786536792691968e-05,0.9895211959198765,0.10002916026278492,3.820264594371807e-05,0.9998474292216762,0.9992420437947569,0.00011976827607814358,0.17876568112836105,1.0000822836183687,0.0005999852832212427,0.0008759965939551163,1.08
1.8220668248796723e-05,0.9893364494741943,0.10002956528342266,3.8727965206925084e-05,0.9998449862263696,0.9992219239302168,0.00012143297958379845,0.18236780771064992,1.0000848947365586,0.0006179151249924721,0.0008891372087186115,1.095
1.8579288635460194e-05,0.9891489828822401,0.10002997030494493,3.9260971969163385e-05,0.9998425228672124,0.9992014975470297,0.00012312570123757799,0.18600349012006331,1.0000875516340972,0.0006361157797635653,0.0009025043684649357,1.1099999999999999
1.8941306255510037e-05,0.9889587500023413,0.10003037532737023,3.980186847288872e-05,0.9998400384451881,0.9991807629037905,0.0001248469368889949,0.1896734828565398,1.0000902546200399,0.0006545882908475739,0.0009161022067902633,1.125
1.930680175948734e-05,0.9887657038286598,0.1000307803507173,4.035085283295156e-05,0.9998375322483004,0.999159718196788,0.00012659719247330207,0.1933785792695775,1.0000930040116773,0.0006733337579057971,0.0009299349441943608,1.14
1.9675857502294137e-05,0.9885697965362163,0.100031185375005,4.090812402704269e-05,0.9998350035556537,0.9991383615016237,0.00012837698333761303,0.19711959102788718,1.0000958001391154,0.0006923533910116269,0.0009440068841252117,1.155
2.004856053085572e-05,0.9883709793350398,0.10003159040025233,4.147387416487212e-05,0.9998324516298394,0.9991166908619903,0.00013018683635290695,0.20089738314814473,1.000098643338654,0.0007116484274919345,0.0009583224330782267,1.17
2.042499733801877e-05,0.9881692026826446,0.10003199542647845,4.2048302478063824e-05,0.9998298757298063,0.9990947041303595,0.00013202728677118094,0.20471281233880728,1.0001015339649746,0.0007312202803912541,0.0009728860706945648,1.185
2.0805256206109884e-05,0.9879644161662119,0.1000324004537026,4.263160928936159e-05,0.9998272751048505,0.9990723990373519,0.00013389887992638287,0.2085667544654797,1.0001044723859902,0.0007510704734323563,0.0009877023659489168,1.2
2.1189427622401176e-05,0.9877565684686777,0.1000328054819442,4.322399506632093e-05,0.9998246489934,0.9990497732030131,0.00013580217170482055,0.2124601093756595,1.000107458982101,0.0007712006302157224,0.0010027759816286271,1.2149999999999999
2.157760468295877e-05,0.9875456073073767,0.10003321051122287,4.3825659759809984e-05,0.999821996621557,0.9990268241417628,0.00013773772943818019,0.2163938056728978,1.0001104941459888,0.0007916124690392062,0.0010181116831525345,1.23
2.1969882560199577e-05,0.9873314794576994,0.10003361554155836,4.443680421161182e-05,0.9998193172044015,0.999003549248597,0.00013970613151797996,0.22036879436063245,1.0001135782837365,0.0008123078156733857,0.0010337143347196173,1.2449999999999999
2.2366357211008232e-05,0.9871141308347965,0.10003402057297058,4.505763334033649e-05,0.9998166099494273,0.9989799457677524,0.00014170796614075608,0.22438603349154246,1.0001167118172267,0.0008332886327665099,0.001049588886901536,1.26
2.2767126902463914e-05,0.9868935063599175,0.10003442560547962,4.568835273179435e-05,0.9998138740520637,0.9989560108264381,0.00014374383327833365,0.22844650618746454,1.0001198951818038,0.0008545569875517265,0.0010657403959793105,1.275
2.3172291870956807e-05,0.98666954995771,0.10003483063910573,4.63291697063361e-05,0.999811108696322,0.9989317414230361,0.00014581434469558945,0.23255121648813729,1.0001231288272818,0.0008761150625619841,0.001082174024215026,1.29
2.358195482067778e-05,0.986442204460952,0.1000352356738694,4.698029268399939e-05,0.9998083130527969,0.9989071344288003,0.00014792012537529072,0.2367011949863079,1.000126413218054,0.000897965153140407,0.0010988950543450806,1.305
2.399621944992169e-05,0.9862114118191537,0.10003564070979129,4.7641933753728106e-05,0.9998054862837573,0.9988821865757257,0.00015006181027989721,0.24089748193955537,1.0001297488337684,0.0009201096802406801,0.00111590885617142,1.3199999999999998
2.4415191619930124e-05,0.9859771129000038,0.10003604574689219,4.8314306948754024e-05,0.9998026275387372,0.9988568944629496,0.0001522400473613829,0.2451411405611403,1.0001331361692418,0.0009425511827403003,0.0011332209173368468,1.335
2.4838979032620655e-05,0.9857392475205622,0.10003645078519317,4.8997628945312855e-05,0.9997997359554877,0.9988312545526951,0.000154455497045469,0.24943325328164648,1.000136575734806,0.00096529232131416,0.0011508368378829925,1.3499999999999999
2.5267692208871705e-05,0.9854977542802719,0.1000368558247155,4.969211764754635e-05,0.999796810656239,0.9988052631767373,0.00015670883480409315,0.25377493272683604,1.0001400680561954,0.0009883358708110148,0.0011687623585651945,1.365
2.570144260271477e-05,0.9852525708288694,0.10003726086548065,5.039799542690262e-05,0.9997938507543003,0.9987789165187202,0.0001590007469177371,0.258167300382712,1.0001436136754962,0.0010116847389351658,0.0011870033133157991,1.38
2.614034380048002e-05,0.9850036336658596,0.10003766590751031,5.1115487347975954e-05,0.9997908553495237,0.9987522106224845,0.00016133193357305075,0.26261150006513184,1.0001472131509535,0.0010353419565944358,0.001205565663408231,1.395
2.658451135045099e-05,0.9847508781479418,0.10003807095082638,5.184482162048446e-05,0.9997878235287129,0.9987251413888492,0.00016370310870414772,0.2671086959387767,1.0001508670572845,0.0010593106808262098,0.0012244554953519708,1.41
2.703406344550435e-05,0.9844942383729098,0.10003847599545108,5.258622861782747e-05,0.9997847543629956,0.9986977045814154,0.00016611500179789068,0.27166008033902295,1.0001545759855441,0.0010835941881689021,0.001243679040299745,1.425
2.748912014271432e-05,0.9842336472733187,0.10003888104140676,5.3339942370102456e-05,0.9997816469103874,0.998669895816252,0.00016856835635307508,0.2762668647169679,1.0001583405438061,0.0011081958850248379,0.001263242656935201,1.44
2.794980300446719e-05,0.9839690366495966,0.1000392860887161,5.4106201344319255e-05,0.9997785002168573,0.9986417105561884,0.00017106392930493454,0.2809302754431845,1.000162161357613,0.0011331193131623018,0.001283152824903712,1.4549999999999998
2.8416235912389342e-05,0.9837003370346661,0.10003969113740199,5.488524724558196e-05,0.9997753133132325,0.9986131441179261,0.00017360249313556515,0.2856515631304549,1.0001660390697777,0.0011583681416927314,0.0013034161675784743,1.47
2.888854509118944e-05,0.9834274776592209,0.10004009618748759,5.567732527593115e-05,0.9997720852147641,0.9985841916682074,0.00017618483639611244,0.29043200285044557,1.000169974340834,0.0011839461701205127,0.0013240394571937691,1.4849999999999999
2.9366859485261187e-05,0.9831503863627403,0.10004050123899641,5.648268383415115e-05,0.999768814919402,0.9985548482231958,0.00017881176509849017,0.295272898416984,1.0001739678493522,0.001209857327871513,0.0013450296293953373,1.5
2.985130927449188e-05,0.9828689898560883,0.10004090629195211,5.730157653581323e-05,0.9997655014136055,0.9985251086426473,0.00018148409839552983,0.30017556521195216,1.000178020291885,0.0012361056824213381,0.001366393737286649,1.515
3.0342027206566585e-05,0.9825832134519552,0.10004131134637874,5.813426071991099e-05,0.9997621436667476,0.9984949676319669,0.0001842026729061536,0.30514134548904676,1.000182132383473,0.0012626954344070566,0.0013881389970541054,1.53
3.083914827550833e-05,0.982292981106343,0.10004171640230056,5.898099803286941e-05,0.9997587406322005,0.9984644197393747,0.00018696834198892893,0.3101716046022833,1.0001863048578452,0.0012896309206034816,0.0014102727801042622,1.545
3.1342810514870706e-05,0.9819982151635424,0.10004212145974221,5.984205446224418e-05,0.999755291242948,0.9984334593405059,0.00018978197991412188,0.31526773977416317,1.0001905384692795,0.001316916625117765,0.0014328026586061166,1.56
3.185315342707855e-05,0.9816988368163309,0.1000425265187286,6.071770069105106e-05,0.9997517944197704,0.9984020806654417,0.00019264447416148789,0.3204311625864892,1.0001948339894973,0.0013445571597057897,0.0014557363205124458,1.575
3.2370319192988044e-05,0.9813947657249719,0.10004293157928494,6.160821207542953e-05,0.9997482490646415,0.9983702777758351,0.00019555673168385044,0.3256633123770093,1.0001991922103974,0.001372557280405629,0.0014790816380919752,1.5899999999999999
3.28944524053623e-05,0.9810859200828261,0.10004333664143678,6.25138688216396e-05,0.9997446540619789,0.998338044568533,0.00019851967775591178,0.3309656532274232,1.000203613943691,0.0014009218848894146,0.0015028466549590067,1.605
3.342570053566746e-05,0.9807722164183913,0.10004374170521003,6.343495648794984e-05,0.9997410082754997,0.9983053747589216,0.00020153425926824268,0.336339678918018,1.0002081000227456,0.0014296560253222476,0.0015270396231499062,1.6199999999999999
3.396421335012983e-05,0.9804535698160468,0.10004414677063093,6.437176560494687e-05,0.9997373105518546,0.9982722619003267,0.00020460144090231542,0.3417869066496326,1.000212651300603,0.0014587648931660415,0.0015516689590821307,1.635
3.451014304187655e-05,0.9801298938514492,0.10004455183772604,6.532459189692775e-05,0.9997335597196412,0.9982386993788429,0.00020772220615713919,0.34730887842074004,1.000217268650605,0.0014882538231030245,0.0015767432547951871,1.65
3.5063644513108376e-05,0.9798011004671416,0.10004495690652226,6.629373662821181e-05,0.9997297545874541,0.9982046804030142,0.00021089755939239225,0.35290716400841304,1.0002219529675644,0.001518128300965152,0.0016022713007741304,1.665
3.562487556766898e-05,0.9794670998864586,0.10004536197704694,6.727950686110965e-05,0.999725893942516,0.9981701979974984,0.0002141285272603351,0.35858336302424176,1.0002267051685445,0.0015483939683801568,0.0016282621017527754,1.68
3.619399698473112e-05,0.9791278005725684,0.10004576704932777,6.828221562658025e-05,0.9997219765500718,0.9981352450000252,0.00021741615933583961,0.36433910567101446,1.0002315261932613,0.0015790566250124293,0.0016547248834278719,1.6949999999999998
3.677117179681394e-05,0.9787831094965884,0.10004617212339278,6.930218146799575e-05,0.9997180011578898,0.9980998140828548,0.0002207615233683805,0.3701760448921489,1.0002364170017994,0.001610122212308871,0.001681669038064796,1.71
3.735656608295532e-05,0.9784329318171486,0.10004657719927042,7.03397291773377e-05,0.9997139664910355,0.9980638977275835,0.00022416571077517252,0.3760958649115064,1.0002413785774458,0.0016415968324639632,0.001709104186469277,1.7249999999999999
3.795034887416509e-05,0.978077170904777,0.10004698227698956,7.139518983630133e-05,0.9997098712523392,0.9980274882273752,0.00022762983614541075,0.382100280176871,1.0002464119265198,0.0016734867466430955,0.0017370401719314374,1.74
3.8552692876484594e-05,0.9777157280486464,0.1000473873565795,7.2468901529326e-05,0.9997057141175643,0.9979905776647685,0.00023115504236301441,0.38819104320237396,1.0002515180809166,0.0017057983913391517,0.0017654871181877981,1.755
3.9163772940870106e-05,0.9773485030387239,0.10004779243806991,7.356120817779286e-05,0.9997014937452261,0.9979531579560561,0.00023474249015551738,0.3943699278337683,1.0002566980932168,0.001738538345610587,0.0017944553097621629,1.77
3.978376732653993e-05,0.9769753936626053,0.10004819752149091,7.467246070274594e-05,0.9996972087682477,0.9979152208131299,0.00023839336695125643,0.4006387429841922,1.0002619530410122,0.0017717133592161092,0.0018239552925192763,1.785
4.041285744198167e-05,0.9765962957938072,0.10004860260687307,7.580301691989579e-05,0.9996928577955142,0.997876757750303,0.0002421088852142133,0.4069993297645839,1.0002672840262108,0.0018053303475628459,0.001853997854210232,1.7999999999999998
4.105122858150913e-05,0.9762111030618227,0.1000490076942474,7.695324261432158e-05,0.9996884394065287,0.9978377600568676,0.000245890288342741,0.41345356936284744,1.000272692178088,0.0018393964121752977,0.0018845940927213136,1.815
