IKK,IKKIkBa,IKKIkBaNFkB,IKKIkBb,IKKIkBbNFkB,IKKIkBe,IKKIkBeNFkB,IkBa,IkBaNFkB,IkBan,IkBanNFkBn,IkBat,IkBb,IkBbNFkB,IkBbn,IkBbnNFkBn,IkBbt,IkBe,IkBeNFkB,IkBen,IkBenNFkBn,IkBet,NFkB,NFkBn,sink,source,Time
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19028,0.082062,0.19326,0.0013739,0.0054868,0.021428,0.0090963,0.021887,0.00030061,0.00063696,0.015307,0.0064977,0.015635,0.00021473,0.000455,0.00025081,0.00020366,0.0,1.0,0.0
0.09997926487873116,4.280729287147008e-06,1.5176813643064948e-05,1.2855323597685205e-07,4.365453296315728e-07,1.377464588023174e-07,4.5474575641721897e-07,0.1902757154063414,0.08204682108528213,0.19325999438642064,0.001373900328935115,0.005486800043803708,0.021427881574919316,0.00909585841389403,0.021886989470452187,0.00030061515261028347,0.0006369599965120051,0.015306869486486397,0.006497241640652964,0.015634992477948122,0.00021473368140203158,0.0004549999960000057,0.00025081158502679695,0.00020366000746753206,0.0,1.0,0.01
0.09995854063519874,8.560317510786405e-06,3.034431859047799e-05,2.5707695368696064e-07,8.729365699528775e-07,2.754598459809304e-07,9.093050903607369e-07,0.1902714317941989,0.08203164839062832,0.1932599887599992,0.0013739006578258612,0.0054868000876072956,0.02142776317735199,0.0090954169498871,0.021886978940772822,0.00030062030491710456,0.0006369599930240197,0.015306739003080034,0.006496783418281013,0.015634984955733407,0.00021473736258724837,0.00045499999200002253,0.0002508163377749412,0.00020366001784760974,0.0,1.0,0.02
0.09993782726261782,1.2838765213736442e-05,4.550252086641061e-05,3.8557116778617286e-07,1.309173798080579e-06,4.131401776786477e-07,1.3636780988344618e-06,0.19026714916004697,0.08201648191493635,0.19325998312073447,0.0013739009866764245,0.005486800131410762,0.02142764480694464,0.009094975608252696,0.021886968410961473,0.0003006254569209551,0.0006369599895360441,0.015306608549523058,0.0064963253330499625,0.015634977433355558,0.00021474104355600164,0.0004549999880000505,0.00025082424986188983,0.0002036600339823889,0.0,1.0,0.03
0.09991712475420811,1.711607293820112e-05,6.065142649106319e-05,5.140358929130388e-07,1.745257091103148e-06,5.507874700194458e-07,1.8178648788006637e-06,0.1902628675003689,0.08200132165709872,0.19325997746862247,0.0013739013154937297,0.005486800175214105,0.021427526463344813,0.009094534389263428,0.02188695788101739,0.0003006306086226376,0.0006369599860480782,0.015306478125558274,0.006495867385125021,0.015634969910814058,0.00021474472430886446,0.00045499998400008973,0.00025083531292338553,0.0002036600587032249,0.0,1.0,0.04
0.0998964331031941,2.1392241225770683e-05,7.579104148065128e-05,6.424711436888299e-07,2.1811865260805787e-06,6.884017391084908e-07,2.27186552717966e-06,0.1902585868116563,0.08198616761600278,0.1932599718036565,0.0013739016442874258,0.005486800219017329,0.021427408146200956,0.009094093293191045,0.021886947350939514,0.00030063576002326275,0.0006369599825601222,0.015306347730929145,0.006495409574670787,0.015634962388108173,0.00021474840484663024,0.0004549999800001401,0.0002508495186134122,0.0002036600948307143,0.0,1.0,0.05
0.09987575230280496,2.5667270617422656e-05,9.092137184739679e-05,7.708769347175679e-07,2.616962180044207e-06,8.2598300103217e-07,2.7256801408496066e-06,0.1902543070904094,0.08197101979053069,0.1932599661258271,0.0013739019730698708,0.005486800262820431,0.021427289855162415,0.009093652320306414,0.02188693682072649,0.00030064091112424823,0.000636959979072176,0.015306217365379788,0.006494951901851253,0.015634954865236944,0.00021475208517031171,0.0004549999760002017,0.00025086685860416843,0.00020366014517472382,0.0,1.0,0.06
0.09985508234627456,2.994116165352848e-05,0.00010604242359953851,8.992532805862182e-07,3.052584129996539e-06,9.635312718583e-07,3.1793088166463603e-06,0.19025002833313703,0.08195587817955949,0.19325996043512228,0.0013739023018560779,0.005486800306623417,0.021427171589879463,0.009093211470879544,0.02188692629037665,0.0003006460619273129,0.0006369599755842395,0.015306087028654975,0.00649449436682981,0.015634947342199192,0.00021475576528113662,0.0004549999720002745,0.0002508873245858745,0.00020366021253453415,0.0,1.0,0.07
0.09983442322684152,3.421391487384235e-05,0.00012115420274131927,1.0276001958643652e-06,3.4880524529116103e-06,1.1010465676357757e-06,3.6327516513637988e-06,0.19024575053635642,0.081940742781961,0.1932599547315271,0.0013739026306638085,0.005486800350426284,0.02142705335000328,0.009092770745179573,0.021886915759888017,0.0003006512124344867,0.0006369599720963127,0.015305956720500138,0.006494036969769242,0.01563493981899353,0.00021475944518055499,0.0004549999680003585,0.0002509109082670955,0.0002036602996985948,0.0,1.0,0.08
0.09981377493774915,3.848553081750649e-05,0.000136256715272992,1.1559176951043652e-06,3.923367225734816e-06,1.2385289043947367e-06,4.0860087417536685e-06,0.1902414736965935,0.0819256135966019,0.193259949015024,0.001373902959513528,0.005486800394229036,0.02142693513518595,0.00909233014347476,0.021886905229258312,0.00030065636264810605,0.0006369599686083957,0.015305826440661361,0.006493579710831721,0.015634932295618336,0.00021476312487023576,0.0004549999640004537,0.000250937601374589,0.0002036604094446401,0.0,1.0,0.09
