Time,stat_sol,Pstat_sol,statKinase_sol,PstatDimer_sol,PstatDimer_nuc,stat_nuc,Pstat_nuc,statPhosphatase_nuc,species_test,nuc,sol,nm,PstatDimerisation,statDephosphorylation,statPhosphorylation,PstatDimerisationNuc,PstatDimer__import,stat_export,stat_import
0.36,0.9999818668375582,0.0,0.0,0.0,0.0,0.00026519750071352804,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-2.6508033630906563e-05,0.0007499898000498872
0.37,0.9999813723963652,0.0,0.0,0.0,0.0,0.00027242870316054126,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-2.723050636349577e-05,0.0007499895219241601
0.38,0.9999808784498779,0.0,0.0,0.0,0.0,0.00027965267053714515,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-2.7952238856641595e-05,0.0007499892440766388
0.39,0.9999803849968771,0.0,0.0,0.0,0.0,0.0002868694206731263,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-2.8673232944439967e-05,0.000749988966506638
0.4,0.9999798920368486,0.0,0.0,0.0,0.0,0.00029407896109183646,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-2.9393489431125698e-05,0.000749988689213868
0.41000000000000003,0.9999793995692776,0.0,0.0,0.0,0.0,0.0003012812993166273,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.0113009120805644e-05,0.0007499884121980402
0.42,0.9999789075936499,0.0,0.0,0.0,0.0,0.0003084764428708504,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.0831792817458944e-05,0.0007499881354588651
0.43,0.9999784161094513,0.0,0.0,0.0,0.0,0.0003156643992778575,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.154984132493717e-05,0.0007499878589960539
0.44,0.9999779251161669,0.0,0.0,0.0,0.0,0.00032284517606100035,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.22671554469646e-05,0.0007499875828093169
0.45,0.9999774346132826,0.0,0.0,0.0,0.0,0.0003300187807436304,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.298373598713829e-05,0.0007499873068983653
0.46,0.999976944600284,0.0,0.0,0.0,0.0,0.00033718522084909947,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.369958374892844e-05,0.0007499870312629098
0.47000000000000003,0.9999764550766564,0.0,0.0,0.0,0.0,0.00034434450390075924,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.441469953567841e-05,0.0007499867559026613
0.48,0.9999759660418858,0.0,0.0,0.0,0.0,0.0003514966374219612,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.512908415060504e-05,0.000749986480817331
0.49,0.9999754774954575,0.0,0.0,0.0,0.0,0.00035864162893605724,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.58427383967988e-05,0.000749986206006629
0.5,0.9999749894368571,0.0,0.0,0.0,0.0,0.0003657794859663989,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.655566307722398e-05,0.0007499859314702667
0.51,0.9999745018655702,0.0,0.0,0.0,0.0,0.00037291021603633786,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.7267858994718896e-05,0.0007499856572079545
0.52,0.9999740147810826,0.0,0.0,0.0,0.0,0.00038003382666922575,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.79793269519961e-05,0.000749985383219404
0.53,0.9999735281828794,0.0,0.0,0.0,0.0,0.0003871503253884143,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.869006775164252e-05,0.0007499851095043251
0.54,0.9999730420704468,0.0,0.0,0.0,0.0,0.0003942597197172552,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-3.940008219611972e-05,0.0007499848360624292
0.55,0.99997255644327,0.0,0.0,0.0,0.0,0.0004013620171791,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.0109371087764045e-05,0.000749984562893427
0.56,0.9999720713029954,0.0,0.0,0.0,0.0,0.0004084571936952467,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.081793207287979e-05,0.0007499842899982449
0.5700000000000001,0.9999715866476747,0.0,0.0,0.0,0.0,0.00041554527775902717,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.152576804787337e-05,0.0007499840173757871
0.58,0.9999711024764661,0.0,0.0,0.0,0.0,0.000422626281684626,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.223288029319069e-05,0.0007499837450255801
0.59,0.9999706187888673,0.0,0.0,0.0,0.0,0.00042970021281788266,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.2939269592984354e-05,0.0007499834729473416
0.6,0.9999701355843749,0.0,0.0,0.0,0.0,0.000436767078518723,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.364493673269085e-05,0.0007499832011407889
0.61,0.9999696528624848,0.0,0.0,0.0,0.0,0.00044382688616115924,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.4349882499030665e-05,0.0007499829296056383
0.62,0.999969170622692,0.0,0.0,0.0,0.0,0.00045087964313329006,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.5054107680008254e-05,0.0007499826583416061
0.63,0.9999686888644899,0.0,0.0,0.0,0.0,0.0004579253568373008,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.575761306491212e-05,0.0007499823873484075
0.64,0.9999682075873718,0.0,0.0,0.0,0.0,0.0004649640346894628,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.646039944431476e-05,0.0007499821166257578
0.65,0.9999677267908296,0.0,0.0,0.0,0.0,0.0004719956841201341,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.716246761007273e-05,0.000749981846173371
0.66,0.9999672464743541,0.0,0.0,0.0,0.0,0.0004790203125737591,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.786381835532668e-05,0.0007499815759909613
0.67,0.9999667666374354,0.0,0.0,0.0,0.0,0.0004860379275088687,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.8564452474501346e-05,0.000749981306078242
0.68,0.9999662872795627,0.0,0.0,0.0,0.0,0.00049304853639808,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.926437076330563e-05,0.0007499810364349256
0.6900000000000001,0.9999658084002239,0.0,0.0,0.0,0.0,0.0005000521467280968,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-4.9963574018732546e-05,0.0007499807670607246
0.7000000000000001,0.9999653299989061,0.0,0.0,0.0,0.0,0.000507048765999709,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.0662063039059314e-05,0.0007499804979553506
0.71,0.9999648520750957,0.0,0.0,0.0,0.0,0.0005140384017277933,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.135983862384733e-05,0.000749980229118515
0.72,0.9999643746282776,0.0,0.0,0.0,0.0,0.0005210210614413124,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.2056901573942236e-05,0.0007499799605499279
0.73,0.9999638976579364,0.0,0.0,0.0,0.0,0.0005279967526833159,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.275325269147396e-05,0.0007499796922492999
0.74,0.999963421163555,0.0,0.0,0.0,0.0,0.0005349654830109395,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.344889277985666e-05,0.0007499794242163401
0.75,0.9999629451446158,0.0,0.0,0.0,0.0,0.0005419272599954053,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.414382264378883e-05,0.0007499791564507577
0.76,0.9999624696006003,0.0,0.0,0.0,0.0,0.000548882091222022,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.483804308925328e-05,0.0007499788889522613
0.77,0.9999619945309889,0.0,0.0,0.0,0.0,0.0005558299842901845,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.55315549235172e-05,0.0007499786217205584
0.78,0.9999615199352608,0.0,0.0,0.0,0.0,0.0005627709468133744,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.622435895513219e-05,0.0007499783547553565
0.79,0.9999610458128946,0.0,0.0,0.0,0.0,0.0005697049864191594,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.6916455993934196e-05,0.0007499780880563627
0.8,0.9999605721633678,0.0,0.0,0.0,0.0,0.000576632110749194,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.7607846851043675e-05,0.0007499778216232828
0.81,0.9999600989861568,0.0,0.0,0.0,0.0,0.0005835523274592188,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.829853233886555e-05,0.0007499775554558231
0.8200000000000001,0.9999596262807373,0.0,0.0,0.0,0.0,0.000590465644219061,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.8988513271089203e-05,0.0007499772895536885
0.8300000000000001,0.9999591540465839,0.0,0.0,0.0,0.0,0.0005973720687126341,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-5.967779046268858e-05,0.0007499770239165833
0.84,0.9999586822831702,0.0,0.0,0.0,0.0,0.000604271608637938,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.036636472992217e-05,0.0007499767585442123
0.85,0.9999582109928126,0.0,0.0,0.0,0.0,0.0006111642301197213,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.105423274005858e-05,0.0007499764934378781
0.86,0.9999577401751235,0.0,0.0,0.0,0.0,0.0006180499388219839,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.174139510641787e-05,0.0007499762285973631
0.87,0.9999572698273009,0.0,0.0,0.0,0.0,0.0006249287757266829,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.242785596666748e-05,0.0007499759640210914
0.88,0.999956799948853,0.0,0.0,0.0,0.0,0.00063180074802835,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.311361608641138e-05,0.0007499756997087864
0.89,0.9999563305392875,0.0,0.0,0.0,0.0,0.0006386658629244674,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.379867623143209e-05,0.0007499754356601714
0.9,0.9999558615981119,0.0,0.0,0.0,0.0,0.0006455241276154679,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.448303716769068e-05,0.0007499751718749695
0.91,0.9999553931248341,0.0,0.0,0.0,0.0,0.0006523755493047354,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.516669966132698e-05,0.0007499749083529042
0.92,0.999954925118961,0.0,0.0,0.0,0.0,0.0006592201351986046,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.584966447865978e-05,0.0007499746450936983
0.93,0.9999544575799997,0.0,0.0,0.0,0.0,0.0006660578925063605,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.653193238618686e-05,0.0007499743820970745
0.9400000000000001,0.9999539905074573,0.0,0.0,0.0,0.0,0.0006728888284402397,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.721350415058522e-05,0.0007499741193627562
0.9500000000000001,0.9999535239008401,0.0,0.0,0.0,0.0,0.0006797129502154285,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.789438053871116e-05,0.0007499738568904651
0.96,0.9999530577596548,0.0,0.0,0.0,0.0,0.000686530265050065,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.857456231760051e-05,0.0007499735946799247
0.97,0.9999525920834076,0.0,0.0,0.0,0.0,0.0006933407801652374,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.925405025446868e-05,0.0007499733327308568
0.98,0.9999521268716047,0.0,0.0,0.0,0.0,0.0007001445027849851,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-6.993284511671089e-05,0.0007499730710429843
0.99,0.9999516621237515,0.0,0.0,0.0,0.0,0.0007069414401362978,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.061094767190218e-05,0.0007499728096160288
1.0,0.999951197839354,0.0,0.0,0.0,0.0,0.0007137315994491165,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.128835868779775e-05,0.0007499725484497128
1.01,0.9999507340179177,0.0,0.0,0.0,0.0,0.0007205149879563325,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.196507893233291e-05,0.0007499722875437583
1.02,0.9999502706589476,0.0,0.0,0.0,0.0,0.0007272916128937884,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.264110917362339e-05,0.000749972026897887
1.03,0.999949807761949,0.0,0.0,0.0,0.0,0.0007340614815002769,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.331645017996527e-05,0.0007499717665118209
1.04,0.9999493453264263,0.0,0.0,0.0,0.0,0.000740824601017542,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.399110271983542e-05,0.0007499715063852811
1.05,0.9999488833518846,0.0,0.0,0.0,0.0,0.0007475809786902783,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.466506756189133e-05,0.0007499712465179897
1.06,0.9999484218378282,0.0,0.0,0.0,0.0,0.0007543306217661312,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.533834547497151e-05,0.0007499709869096679
1.07,0.9999479607837611,0.0,0.0,0.0,0.0,0.0007610735374956968,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.601093722809544e-05,0.0007499707275600369
1.08,0.9999475001891877,0.0,0.0,0.0,0.0,0.0007678097331325222,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.668284359046382e-05,0.0007499704684688182
1.09,0.9999470400536116,0.0,0.0,0.0,0.0,0.0007745392159331049,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.735406533145873e-05,0.0007499702096357325
1.1,0.9999465803765365,0.0,0.0,0.0,0.0,0.0007812619931568934,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.802460322064361e-05,0.0007499699510605011
1.11,0.9999461211574657,0.0,0.0,0.0,0.0,0.0007879780720662871,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.869445802776368e-05,0.0007499696927428444
1.12,0.9999456623959025,0.0,0.0,0.0,0.0,0.0007946874599266359,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-7.93636305227458e-05,0.0007499694346824837
1.1300000000000001,0.9999452040913502,0.0,0.0,0.0,0.0,0.0008013901640062407,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.003212147569877e-05,0.0007499691768791392
1.1400000000000001,0.9999447462441791,0.0,0.0,0.0,0.0,0.0008080861788835415,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.069993039104437e-05,0.0007499689193330198
1.1500000000000001,0.999944288856456,0.0,0.0,0.0,0.0,0.0008147754743326836,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.136705429949847e-05,0.0007499686620452882
1.16,0.999943831924778,0.0,0.0,0.0,0.0,0.0008214581001234458,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.203349820970154e-05,0.0007499684050140303
1.17,0.9999433754486758,0.0,0.0,0.0,0.0,0.0008281340631181942,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.269926285088345e-05,0.0007499681482389822
1.18,0.9999429194276805,0.0,0.0,0.0,0.0,0.000834803370173103,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.336434895154858e-05,0.0007499678917198807
1.19,0.999942463861324,0.0,0.0,0.0,0.0,0.0008414660281381552,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.402875723947604e-05,0.0007499676354564621
1.2,0.9999420087491381,0.0,0.0,0.0,0.0,0.0008481220438571435,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.469248844172013e-05,0.0007499673794484635
1.21,0.9999415540906553,0.0,0.0,0.0,0.0,0.0008547714241676688,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.535554328461022e-05,0.0007499671236956223
1.22,0.9999410998854086,0.0,0.0,0.0,0.0,0.0008614141759011413,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.601792249375132e-05,0.0007499668681976754
1.23,0.9999406461329312,0.0,0.0,0.0,0.0,0.0008680503058827801,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.667962679402409e-05,0.0007499666129543612
1.24,0.9999401928327569,0.0,0.0,0.0,0.0,0.000874679820931613,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.734065690958509e-05,0.0007499663579654171
1.25,0.99993973998442,0.0,0.0,0.0,0.0,0.000881302727860477,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.800101356386717e-05,0.0007499661032305813
1.26,0.9999392875874548,0.0,0.0,0.0,0.0,0.0008879190334760178,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.866069747957949e-05,0.0007499658487495922
1.27,0.9999388356413965,0.0,0.0,0.0,0.0,0.0008945287445786901,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.931970937870788e-05,0.0007499655945221883
1.28,0.9999383841457805,0.0,0.0,0.0,0.0,0.0009011318679627576,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-8.997804998251509e-05,0.0007499653405481087
1.29,0.9999379331001426,0.0,0.0,0.0,0.0,0.0009077284104162928,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.063572001154092e-05,0.000749965086827092
