Time,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A,k1,k2,k3,k5,k6,k7,k8,k9,V10,k11,V12,k13,k14,k15,k16,k17,k20,k18,k19,k21,k22,k23,k24,k25,k27,V26,V28,k29,V30,k31,V32,k33,k34,k_1,k_2,k_3,K4,k_5,k_6,k_7,k_8,k_9,K10,K11,K12,K13,K14,K15,K18,K19,K20,K21,K22,k_23,k_24,k_25,K26,K27,K28,K30,K31,K32,K33,k_34,V4,K17,K16,k_29,RP_percent,AktPP_percent,MEKPP_percent,ERKPP_percent,Rafstar_percent,ShP_percent,PI3Kstar_percent,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000016,reaction_0000017,reaction_0000018,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022,reaction_0000023,reaction_0000024,reaction_0000025,reaction_0000026,reaction_0000029,reaction_0000028,reaction_0000027,reaction_0000030,reaction_0000031,reaction_0000032,reaction_0000033,reaction_0000034
0.42,9.999980430312917,1.92631325620923e-05,3.024028791997608e-07,4.151648731352633e-09,1000.0,1.0116829441064142e-18,8.619060721201168e-40,9.994254495922187,317.95666508902116,119.9999995943759,4.0562411050065924e-07,5.678611613702265e-16,9.9996353216754,0.00012611422516728782,9.386062800124258e-07,67.95666508902093,0.004276457112297064,11.637842514368106,0.1827442109669547,0.0002026928406024258,3.587125881674567e-05,0.00031240825540619686,0.000746095114276281,0.01442805788923148,99.999992903987,7.096013003117309e-06,119.99992672486773,7.327513229258362e-05,0.005433095822408372,0.018311428146936225,999.9607689147715,799.9999794917061,4.0486790033790903e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.050003956176575486,4.1516487313526326e-08,4.732176344751887e-16,8.619060721201169e-41,7.096013003117309e-06,0.0018311428146936225,0.001261142251672878,1.0,25.919884762421006,1.3361193627956425,0.18270144639583172,0.005345114227336259,0.41320087633513014,0.2848306822132482,0.27682495956269443,0.27253274106562453,0.22167030955426156,8.293553140664001e-07,0.0012043307392670414,0.0003703918165184096,0.00010036790651241259,4.142414855375792e-08,6.81996670763197e-06,1.2190847412554123e-10,1.9100939339182273e-14,6.257829989008601e-18,3.6698510428688106e-17,4.552573248478864e-21,6.253011717863601e-38,9.308585578897262e-42,0.0038709154779707194,0.001992991160940445,0.0016428783056694183,8.978784201488314e-05,0.00025115150744018516,0.0017689916962111444,0.0020320156384518585,4.815783139345283e-06,8.479793246186211e-08,7.560071978145059e-08,8.32197929905628e-10,4.276457112297064e-06
0.43,9.999977789221205,2.1853797515531742e-05,3.5202201135190734e-07,4.959274200217576e-09,1000.0,1.4471525309153317e-18,1.763573307410334e-39,9.993683722250404,317.69806609745024,119.99999952116958,4.78830424723207e-07,7.913245202961461e-16,9.999596005597075,0.00014240848198294881,1.063348113439505e-06,67.69806609745004,0.004630378570599199,11.869187918958342,0.19454101546961783,0.0002220906082986911,3.949531263122183e-05,0.0003580493911283129,0.0008298845069184656,0.01575162855020852,99.99999184200475,8.157995256155616e-06,119.99991802608766,8.197391236806521e-05,0.005958228358469256,0.020634121459789687,999.9564680877332,799.9999767258726,4.493864176692193e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.05457881734946103,4.9592742002175766e-08,6.594371002467884e-16,1.7635733074103343e-40,8.157995256155616e-06,0.0020634121459789686,0.001424084819829488,1.0,25.800033030418277,1.3893221170085048,0.19449471168391183,0.005787437252740324,0.44726607158634174,0.3108831484695781,0.3021212297322735,0.2972757672180163,0.24309571702554564,9.345476085644003e-07,0.0013207345862184536,0.00041429945581586094,0.00011228297659034468,4.762363919161698e-08,7.840636141678083e-06,1.4391029591194984e-10,2.592279031314695e-14,8.720396198219829e-18,5.114002001913869e-17,6.512186389118992e-21,1.2464405793980176e-37,1.9046591720031612e-41,0.004186010289299222,0.002183702203447932,0.0018088543264663472,0.00010138864357519648,0.00027737434228447023,0.0020040926604682303,0.002294556874984336,5.46344937736643e-06,9.871181940859937e-08,8.800550281354892e-08,9.940864323603738e-10,4.630378570599199e-06
0.44,9.999974876561867,2.4709374215453865e-05,4.0816669623403723e-07,5.897226809075921e-09,1000.0,2.051228098663991e-18,3.543112001186706e-39,9.993073475435095,317.440662048058,119.99999943716841,5.62831576141656e-07,1.0933132173715618e-15,9.999553578160391,0.00016029819575823166,1.2006874283646662e-06,67.44066204805785,0.0050032932268015634,12.098269466145265,0.20675679319563783,0.0002427524485585575,4.337119527953469e-05,0.0004095138105088113,0.0009215350040999598,0.017156486478793982,99.99999065588752,9.344112497344696e-06,119.99990858376076,9.141623927076318e-05,0.006517010754398918,0.023177900298388607,999.9518175536535,799.9999736758738,4.975387844956006e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.059442380410106015,5.897226809075921e-08,9.11094347809635e-16,3.543112001186706e-40,9.344112497344696e-06,0.0023177900298388607,0.0016029819575823167,1.0,25.680895406599515,1.4430055614350645,0.20670676026336982,0.006253490772541432,0.4831487291106168,0.3385220545553798,0.32894347983156574,0.32348587590428535,0.2658940387794758,1.0497509810929609e-06,0.0014445974513275562,0.00046194507649051055,0.00012521651272634203,5.454778567783334e-08,8.980611511390631e-06,1.6915645588543219e-10,3.490061450142754e-14,1.2048311630097588e-17,7.06562963607472e-17,9.23052644398796e-21,2.440963039034862e-37,3.826560961281643e-41,0.004517564971747808,0.002386839555566757,0.001986363048915465,0.00011412534092186976,0.0003054764015367169,0.0022629360936940583,0.0025828049139891267,6.177343551923971e-06,1.1445556068443208e-07,1.0204167402647137e-07,1.1820990020778903e-09,5.003293226801563e-06
0.45,9.999971673203502,2.7848328031552633e-05,4.7148612628648314e-07,6.982345212107556e-09,1000.0,2.8822220153434918e-18,6.995566855281448e-39,9.992422220057009,317.1844458272766,119.99999934112968,6.588703157515553e-07,1.4982502369936432e-15,9.999507884948985,0.00017988899593452068,1.3514898403995106e-06,67.18444582727636,0.005395588846612205,12.325084973660442,0.21939224024674425,0.0002647182791591926,4.750777590925326e-05,0.00046741263503306997,0.0010216702968666926,0.018644911934403784,99.99998933520284,1.0664797192875743e-05,119.99989836056791,0.00010163943212697982,0.007110367307962847,0.02595668344612905,999.9467989543796,799.9999703217129,5.4951688746398e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0646045244199605,6.982345212107557e-08,1.2485418641613693e-15,6.9955668552814486e-40,1.0664797192875743e-05,0.0025956683446129052,0.0017988899593452067,1.0,25.56246639694482,1.4971379720548297,0.21933828435827812,0.006743758327320953,0.520885267629979,0.3677898872037422,0.3573303598309226,0.35119726435554477,0.29010298616488417,1.1755953250431605e-06,0.0015761242196561896,0.0005135131820749798,0.0001392196324235653,6.225748851227249e-08,1.0249919442595647e-05,1.9802045689656823e-10,4.6630396000685114e-14,1.6510717570616292e-17,9.682569558802456e-17,1.2969999069045712e-20,4.700179393258974e-37,7.555212203703965e-41,0.004865886763245769,0.0026027955337909856,0.0021758105181119746,0.0001280731375841022,0.0003355253217697191,0.002547153419549857,0.0028984617099635616,6.9620820054235974e-06,1.322111986210635e-07,1.1787153152989455e-07,1.399610944832922e-09,5.395588846612205e-06
0.46,9.999968159344503,3.128974947209468e-05,5.426729183146503e-07,8.233109598848747e-09,1000.0,4.0162946597056255e-18,1.3584049164759344e-38,9.991728411739672,316.9294103762157,119.99999923170789,7.682921113147748e-07,2.0372016672009505e-15,9.99945876932596,0.0002012897756660696,1.5166495733694975e-06,66.92941037621546,0.005807633725053923,12.549632834619565,0.2324477370672272,0.00028802712218308786,5.191377617829331e-05,0.0005324021013790309,0.0011309529928094058,0.020219122281281542,99.99998786900647,1.2130993566966823e-05,119.9998873190274,0.00011268097264378486,0.007739186158954246,0.028984759498470725,999.941393576967,799.9999666426942,6.055163942644932e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.07007512999721321,8.233109598848747e-08,1.6976680560007921e-15,1.3584049164759345e-39,1.2130993566966823e-05,0.0028984759498470727,0.002012897756660696,1.0,25.444740559879772,1.5516880691308925,0.23238966072997666,0.007258699039010624,0.5605102137602196,0.3987276806615838,0.38731896168279434,0.3804424577161757,0.31575879528533324,1.3127271976304081e-06,0.0017155117612848258,0.0005691885180074792,0.00015434367587676838,7.081663550629758e-08,1.1659078410767853e-05,2.3090667277356413e-10,6.184994350970613e-14,2.244996230682132e-17,1.3165589005720428e-16,1.8073325968675313e-20,8.905580600514366e-37,1.4670773097940093e-40,0.005231265153736188,0.0028319536465498535,0.0023775960051532195,0.00014330956070607417,0.00036758747691709257,0.0028584299791624,0.0032432818039776113,7.822437364911082e-06,1.5217295229764146e-07,1.3566822952467948e-07,1.650326611498424e-09,5.8076337250539225e-06
0.47000000000000003,9.999964314526546,3.5053339282356365e-05,6.224644280140079e-07,9.669748536797145e-09,1000.0,5.5522346845586315e-18,2.596051625984582e-38,9.990990497946632,316.6755486901414,119.99999910744992,8.925500756199386e-07,2.7494325033567007e-15,9.999406072636798,0.00022461259653689641,1.6970887387385374e-06,66.67554869014116,0.006239776042908972,12.77191200904633,0.24592335581308117,0.00031271701645413515,5.6597750198246075e-05,0.0006051847218015156,0.0012500855931308315,0.021881267732144483,99.9999862458408,1.3754159235220737e-05,119.99987542157739,0.00012457842264599267,0.008404317331571863,0.032276771699373465,999.9355823729219,799.9999626174371,6.657365555440683e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.07586407214159546,9.669748536797145e-08,2.291193752797251e-15,2.596051625984582e-39,1.3754159235220737e-05,0.0032276771699373467,0.0022461259653689643,1.0,25.327712505673148,1.6066250280869105,0.24586095805265207,0.0077987468049666485,0.6020561414021345,0.4313749266772355,0.41894473885177946,0.4112522227771076,0.342896147128132,1.4618091226206837e-06,0.00186294849737492,0.0006291556030134776,0.0001706400930191276,8.029211129068771e-08,1.321910031081406e-05,2.6825182947121447e-10,8.146727691054082e-14,3.029874608293139e-17,1.7768441348223576e-16,2.498505608051384e-20,1.661550422638361e-36,2.8037357560633485e-40,0.005613971412627489,0.003074687733678704,0.0025921110870616264,0.00015991439320866345,0.0004017278086955213,0.0031985036729945205,0.0036190707884239458,8.763334816681103e-06,1.7454758614297486e-07,1.5561610693410534e-07,1.938300814491024e-09,6.239776042908972e-06
0.48,9.999960117649731,3.9159391906055116e-05,7.116440188876653e-07,1.1314348866556381e-08,1000.0,7.617344378436705e-18,4.886384579322252e-38,9.990206918786308,316.4228538179602,119.99999896679009,1.0332099066066317e-06,3.684270328012689e-15,9.999349634416197,0.00024997258487978143,1.893756540505234e-06,66.42285381795993,0.006692343249493671,12.99192201517584,0.25981886774746515,0.00033882493379857893,6.156806511205173e-05,0.0006865103068159463,0.0013798113774321412,0.02363342737200834,99.99998445373434,1.5546265709545115e-05,119.99986263065794,0.0001373693420893612,0.009106570906880109,0.03584770200151098,999.9293459780351,799.9999582238925,7.303800004975996e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.08198121326165182,1.1314348866556381e-07,3.070225273343908e-15,4.8863845793222524e-39,1.5546265709545115e-05,0.003584770200151098,0.0024997258487978145,1.0,25.211376895842953,1.66191848970936,0.25975194431497023,0.00836430952525933,0.6455536134806642,0.4657694905530061,0.4522414426450519,0.44365554204982605,0.3715480930007084,1.6235188570679034e-06,0.0020186139950660368,0.0006935982614182144,0.00018816033122135114,9.075380023268363e-08,1.494149094231122e-05,3.105264897823442e-10,1.0659361933944821e-13,4.0600658851748976e-17,2.38099102830752e-16,3.4278049702965173e-20,3.0546237683514134e-36,5.277295345668032e-40,0.0060142581349240665,0.0033313611435024653,0.002819738755721943,0.00017796959997214848,0.00043800966192157273,0.0035691634622463785,0.004027683636456787,9.789847971634637e-06,1.9955476574737392e-07,1.7791100463324763e-07,2.267960856067661e-09,6.692343249493671e-06
0.49,9.999955546989398,4.362877735385738e-05,8.110422860484314e-07,1.3190968752503614e-08,1000.0,1.0374631546300828e-17,9.06314874793233e-38,9.98937610775104,316.1713188617075,119.99999880804516,1.1919548413463227e-06,4.903320951504676e-15,9.99928929259849,0.00027748781995070416,2.107628407643462e-06,66.17131886170729,0.007165641593542033,13.209662920534665,0.27413375067433715,0.00036638669921994,6.68328823246434e-05,0.0007771768006373179,0.0015209151108949396,0.02547760546555222,99.99998248020225,1.7519797806791675e-05,119.99984890879232,0.00015109120771866142,0.009846715448327452,0.03971285440024658,999.9226647327741,799.9999534393602,7.996525265706098e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.08843639638042772,1.3190968752503615e-07,4.086100792920563e-15,9.06314874793233e-39,1.7519797806791675e-05,0.003971285440024658,0.0027748781995070417,1.0,25.095728442569882,1.7175385696740506,0.2740620942584017,0.008955768515380021,0.691031138207903,0.5019475337565696,0.4872410510935104,0.4776795430120917,0.40174599029176,1.7985486243063189e-06,0.002182678618467305,0.0007626991575106631,0.0002069557238740725,1.0227458294959921e-07,1.683824944110452e-05,3.58236542210253e-10,1.385815621604592e-13,5.403459663305345e-17,3.1688128598159466e-16,4.6685841958353727e-20,5.5368868816455194e-36,9.788200647766917e-40,0.0064323589276504434,0.0036023259484074316,0.0030608525566902436,0.00019755924822026082,0.0004764946249027537,0.003972247733693646,0.004471022900201443,1.0907194332405422e-05,2.2742740102187048e-07,2.027605713994748e-07,2.644129189111575e-09,7.1656415935420325e-06
0.5,9.999950580214374,4.848292167403271e-05,9.215382044453994e-07,1.532575214606167e-08,1000.0,1.403159286919839e-17,1.6578780370541209e-37,9.988496492484709,315.9209369760501,119.9999986294095,1.3705905277775139e-06,6.483099992445054e-15,9.99922488372786,0.0003072792153735593,2.3397050639028343e-06,65.9209369760499,0.0076599556690154155,13.425135332937206,0.2888671962803911,0.00039543691687574697,7.240013987155356e-05,0.0008780309514078986,0.0016742236563154864,0.027415728129679604,99.99998031224821,1.968775185740291e-05,119.99983421866582,0.00016578133420535292,0.010625476563890545,0.04388783781583691,999.9155187028827,799.9999482405084,8.737628868187983e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.09523943865791426,1.5325752146061672e-07,5.402583327037545e-15,1.657878037054121e-38,1.968775185740291e-05,0.004388783781583691,0.0030727921537355932,1.0,24.98076190812236,1.7734558674487506,0.28879059672370094,0.009573477937937213,0.738515126472784,0.5399434443120147,0.5239737276558172,0.513349473639561,0.43351944380673424,1.9876043256106e-06,0.0023553032099341113,0.0008366393414897746,0.0002270773823666396,1.149303258132783e-07,1.892186655758756e-05,4.1192466511851214e-10,1.7906900230222582e-13,7.144376152928332e-17,4.189758498518913e-16,6.314216791139275e-20,9.901302816249488e-36,1.7905082800184504e-39,0.00686848809963563,0.0038879222174487598,0.0033158157800942676,0.00021876942311288824,0.0005172423790083154,0.004409642546461773,0.004951036800531115,1.2120730411022949e-05,2.5841196816323287e-07,2.3038455096907453e-07,3.0720463610342825e-09,7.659955669015416e-06
0.51,9.999945194406873,5.374378582881007e-05,1.0440602562832632e-06,1.7747047956638622e-08,1000.0,1.8850798927601225e-17,2.9924126694174103e-37,9.987566495461698,315.67170136778134,119.99999842895004,1.5710499872802434e-06,8.518126682253404e-15,9.999156243173797,0.00033947039220117917,2.5910115245754417e-06,65.67170136778111,0.008175548137165816,13.638340391135479,0.304018117650165,0.0004260088988668713,7.827753511885585e-05,0.0009899687921344608,0.0018406063618092421,0.029449640243883985,99.99997793636707,2.2063632999976964e-05,119.99981852320498,0.00018147679504914972,0.01144353574617489,0.04838854819544343,999.9078877006605,799.9999426033944,9.529225701258703e-07,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.10240012492244809,1.774704795663862e-07,7.098438901877837e-15,2.9924126694174105e-38,2.2063632999976964e-05,0.004838854819544343,0.003394703922011792,1.0,24.86647210428391,1.829641474479758,0.30393636216879333,0.010217764454954155,0.7880298666189701,0.5797897730686334,0.5624677453269626,0.5506886515242801,0.4668962584439355,2.191404715638619e-06,0.002536638832958207,0.0009155977936263204,0.00024857608774247314,1.2879986511414976e-07,2.120532205645213e-05,4.721718181775054e-10,2.300295285984263e-13,9.386975544960487e-17,5.504911801456281e-16,8.48285951742055e-20,1.7477387028788447e-35,3.231805682970803e-39,0.007322840521977206,0.004188477316629476,0.0035849806666865664,0.00024168813736987027,0.000560310550680768,0.004883279741147275,0.0054697171817613705,1.3435946448000934e-05,2.927688257823224e-07,2.6101506389206014e-07,3.557394901282668e-09,8.175548137165816e-06
0.52,9.999939366083645,5.9433843358180165e-05,1.1795874734576084e-06,2.0485530064640953e-08,1000.0,2.5162636135648608e-17,5.331893995333569e-37,9.986584534770811,315.4236052953313,119.99999820460155,1.7953984625007146e-06,1.1124550546216887e-14,9.999083205344599,0.00037418754638811276,2.8625960394765565e-06,65.42360529533106,0.008712659392658246,13.849279755437319,0.3195851566570214,0.0004581346002089784,8.447250878838088e-05,0.0011139359665430777,0.0020209754259016706,0.03158110271911365,99.99997533854877,2.4661451320028424e-05,119.99980178565323,0.00019821434677333276,0.012301529262652655,0.05323115034551535,999.8997513062802,799.9999365034867,1.0373455808711566e-06,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.10992820153303501,2.0485530064640953e-07,9.270458788514072e-15,5.331893995333569e-38,2.4661451320028424e-05,0.005323115034551535,0.0037418754638811275,1.0,24.752853891792324,1.8860669817779576,0.31949803006309485,0.010888926810613759,0.8395974932744169,0.6215171772527647,0.6027494782751683,0.5897185305011969,0.5019023939162283,2.4106805647687005e-06,0.0027268265261715,0.0009997509847480793,0.000271502186865981,1.439649844734942e-07,2.3702081005588052e-05,5.395986993182344e-10,2.938299363174925e-13,1.2259254613265519e-16,7.189335387010914e-16,1.1323186261041873e-19,3.046781143587336e-35,5.7584455149602544e-39,0.007795591420283737,0.004504305269942782,0.0038686876745817333,0.0002664052369161232,0.000605754574134712,0.005395134947562032,0.006029097376303932,1.485846082828726e-05,3.3077250719952325e-07,2.9489686814096814e-07,4.106323377586333e-09,8.712659392658245e-06
0.53,9.999933071218628,6.557605663943464e-05,1.3291504190770423e-06,2.357432013735707e-08,1000.0,3.3380689215566865e-17,9.38353537815375e-37,9.985549024735187,315.1766420682814,119.99999795416178,2.045838239503497e-06,1.4444418094314732e-14,9.999005603901063,0.0004115593093870163,3.1555289727834226e-06,65.17664206828108,0.009271507524675053,14.05795559813441,0.3355666913772188,0.0004918445595768473,9.099222995808483e-05,0.0012509277725822271,0.002216285921789912,0.033811790158245654,99.99997250428319,2.7495716913389612e-05,119.99978396964467,0.0002160303553578092,0.01320004749223689,0.0584320593325987,999.8910888893223,799.9999299156887,1.1272482161904191e-06,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.11783337041706944,2.3574320137357068e-07,1.2037015078595611e-14,9.383535378153749e-38,2.7495716913389612e-05,0.00584320593325987,0.004115593093870163,1.0,24.63990217978596,1.942704486853464,0.335473976301972,0.011587235782968778,0.8932379852910429,0.6651543735559635,0.6448433396619188,0.6304585235573676,0.5385619376832651,2.646173800992577e-06,0.00292599715628731,0.0010892724480625296,0.000295905491654583,1.605103859732327e-07,2.6426089031447092e-05,6.148671939645563e-10,3.732956255000664e-13,1.5917748607597261e-16,9.334828020135371e-16,1.5021310147005088e-19,5.248050408773124e-35,1.013421820840605e-38,0.008286896450429978,0.004835706177181074,0.004167264790644294,0.0002930123016309897,0.0006536275621599214,0.005947225473467395,0.006631249958524573,1.6394014146148096e-05,3.7271199565680496e-07,3.3228760449136335e-07,4.7254710139792975e-09,9.271507524675054e-06
