CD,CE,EF,MC,RB,RE,RP,Time
0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
0.0043667661091110295,1.1480251338373182e-06,0.0001480442435269248,0.00972203075507239,0.0018864859770325018,0.5496878657919346,6.011835407703244e-05,0.01
0.008685513339364513,9.093509666490131e-06,0.0005884903794581534,0.019376244929808554,0.004039593709186567,0.5490852410639286,0.0001429877449288199,0.02
0.012954965683631307,3.0328111063396932e-05,0.0013138974688438538,0.02896311558261319,0.006471310984208219,0.5482005541718634,0.0002281067448824076,0.03
0.017174196410487782,7.088999846971503e-05,0.0023134728120917845,0.038483112472070785,0.009169234870231954,0.5470464552785188,0.0003151460357879032,0.04
0.02134255362564003,0.00013622887358107666,0.0035722784986806843,0.04793670208001618,0.012115688999937074,0.5456403212023831,0.0004043276212492029,0.05
0.025459604189372213,0.0002310787883350685,0.005070745732516281,0.057324347634148114,0.015288036031396486,0.5440044910783387,0.0004958781639835788,0.06
0.029525090808916847,0.00035935137898319844,0.006784558900270632,0.06664650913098419,0.018658803096432797,0.542166165753055,0.0005900056185146409,0.07
0.03353889869675253,0.000524059437287669,0.008684948701468244,0.07590364335780489,0.022196166517787906,0.5401569305946576,0.0006868931011200972,0.08
0.03750102938620544,0.000727280231002127,0.010739398683774668,0.08509620391757995,0.025864813547944003,0.5380119009543138,0.000786692868678551,0.09
0.04141158012476015,0.0009701581613242315,0.012912708539258922,0.09422464124607256,0.02962712147699685,0.535768546916148,0.0008895233619201252,0.1
0.04527072699315342,0.001252951705936399,0.015168342534012821,0.10328940264003258,0.03344458148985305,0.5334652714951765,0.0009954676213356642,0.11
0.04907871159237512,0.0015751123990515863,0.01746991350798176,0.11229093227113301,0.037279320460389904,0.5311398878423407,0.0011045743613872022,0.12
0.05283582981263427,0.0019353958914188228,0.019782655133304083,0.12122967121888059,0.04109557407700238,0.5288281428793294,0.0012168607608279826,0.13
0.05654242288475431,0.0023319862322461076,0.02207474653272972,0.13010605748598075,0.04486098640815578,0.5265624123888514,0.0013323169996921115,0.14
0.06019887000021144,0.002762626536059344,0.02431837054076172,0.13892052601240823,0.04854762511564352,0.5243706814781777,0.0014509094393863969,0.15
0.06380558179270497,0.0032247534390529033,0.026490416166401264,0.14767350871051554,0.05213261636134563,0.5222758970716443,0.001572591736764518,0.16
0.06736299523469573,0.0037156159553013175,0.02857282646238214,0.156365434477253,0.055598431349873356,0.5202956774808015,0.0016973072000631812,0.17
0.07087156916322501,0.004232383435527137,0.030552593353447448,0.1649967292120172,0.05893281658872929,0.5184423780618442,0.001824991251144682,0.18
0.07433178050131721,0.004772233038121439,0.03242143315419762,0.17356781584942443,0.06212839983355176,0.5167234723790581,0.0019555827879641644,0.19
0.07774412100663197,0.005332418627939705,0.03417526364144575,0.1820791143917147,0.06518211697972087,0.5151421259475898,0.0020890221716269304,0.2
0.08110909466584361,0.005910323486776686,0.035813589892142866,0.19053104190529455,0.06809454725501474,0.5136978530503404,0.002225258032280324,0.21
0.08442721549950027,0.006503497789737084,0.03733884190590035,0.198924012506545,0.070869214829238,0.5123872141888879,0.002364247229774567,0.22
0.08769900516692357,0.007109679094059778,0.03875554554565511,0.20725843746059702,0.07351172962024617,0.5112046764849344,0.0025059528282611954,0.23
0.09092499144364481,0.007726801612343683,0.04006976673841547,0.2155347251573917,0.07602920159017736,0.5101431880733185,0.002650354924637327,0.24
0.09410570725738694,0.008352996425549033,0.04128853135604613,0.22375328157822913,0.07842966242243078,0.509194773073722,0.0027974336526074926,0.25
0.09724168584010814,0.008986598198750318,0.042419311444422625,0.2319145076277535,0.08072152066405444,0.5083510614306492,0.0029471837678039076,0.26
0.10033346747479949,0.009626107459708145,0.043469784848585054,0.24001880509857798,0.0829133382456603,0.5076035208160021,0.003099606694318702,0.27
0.10338159077163027,0.010270204180433977,0.044447416600837154,0.24806657093327006,0.08501339386613853,0.5069438918838721,0.0032547113846695046,0.28
0.10638659439073138,0.010917722858551412,0.04535932722061065,0.2560581991571784,0.08702955665490306,0.5063643149097414,0.0034125143186765254,0.29
0.10934901701063812,0.011567640079851957,0.04621216892299861,0.263994081356154,0.08896916624209035,0.5058574526348629,0.00357303670200066,0.3
0.11226939615798746,0.012219060813330936,0.0470120317813115,0.2718746063433821,0.09083894111172672,0.5054165825479037,0.0037363039694632916,0.31
0.11514826762395243,0.012871198199212687,0.04776444261743801,0.2797001602674374,0.09264498337707405,0.5050355924380835,0.0039023457406110597,0.32
0.11798616492359476,0.01352336184320586,0.048474354244807345,0.28747112659537494,0.09439277012280582,0.5047089882218077,0.004071196810728394,0.33
0.12078361892726416,0.014174948971398559,0.04914615981235134,0.29518788610666713,0.09608717093599327,0.5044318769532928,0.004242896740852227,0.34
0.12354115747652583,0.014825432695888586,0.049783734596733804,0.3028508169230945,0.09773249979785394,0.5041999210181818,0.004417483958494984,0.35
0.12625930500526533,0.015474351231759218,0.050390480662736804,0.3104602945287018,0.09933255924317153,0.50400928963795,0.004595000268416556,0.36
0.12893858221596985,0.016121298555253624,0.050969376578994564,0.31801669178957903,0.10089069442347691,0.5038566055795959,0.00477549023683859,0.37
0.13157950585964256,0.016765918069652923,0.0515230189569227,0.3255203789696292,0.10240983780802651,0.5037389010176323,0.004959000738846732,0.38
0.13418258847036063,0.017407894981958397,0.05205367548238592,0.3329717237511177,0.10389256618663675,0.503653561293423,0.005145580330669675,0.39
0.13674833819504081,0.018046951479055513,0.05256332611641488,0.34037109125166554,0.10534114485880605,0.503598281488521,0.005335278576156116,0.4
0.13927725862726503,0.01868284206535298,0.05305370089741464,0.3477188440418258,0.10675756718642464,0.5035710264961691,0.005528146507533132,0.41
0.14176984865569014,0.019315349328805735,0.05352631527229282,0.3550153421632686,0.10814359157297745,0.5035699937113203,0.005724237033983846,0.42
0.144226602341355,0.019944280511310582,0.0539824992786062,0.3622609431461849,0.10950077262289801,0.5035935821944231,0.005923604682152078,0.43
0.14664800886320237,0.020569465968957295,0.054423414695563554,0.36945600201988643,0.11083047949724605,0.5036403746951973,0.006126305246766525,0.44
0.1490345522887627,0.02119075275858868,0.05485011014327055,0.3766008713458379,0.11213395426230771,0.5037090794549073,0.006332395758868953,0.45
0.15138671160411263,0.021808005509422513,0.05526350838647241,0.383695901225265,0.11341229880294028,0.5037985432093139,0.006541934553273861,0.46
0.1537049606037168,0.022421103105087176,0.055664445776974894,0.3907414393196724,0.11466651591983908,0.5039077099956685,0.006754981429253437,0.47
0.15598976787363142,0.02302993813329662,0.056053674291961376,0.3977378308647261,0.11589751174614309,0.5040356187334419,0.006971597663809026,0.48
0.15824159679522695,0.023634416646991077,0.05643186108888553,0.4046854186833124,0.11710609530658093,0.5041814034585406,0.00719184622282672,0.49
0.16046090545637984,0.02423445523213071,0.056799614472118794,0.4115845432081288,0.11829300644345862,0.5043442658550935,0.007415791358657036,0.5
0.16264814665644128,0.024829980682958695,0.057157486163134125,0.41843554249593023,0.11945891824454223,0.5045234727063272,0.007643498738159156,0.51
0.16480376786629036,0.02542092827730752,0.057505984769992385,0.425238752247283,0.12060445168634644,0.5047183415059449,0.00787503522043908,0.52
0.16692821120741444,0.026007241117790028,0.05784558188006625,0.43199450581927884,0.1217301818753317,0.5049282339276799,0.008110469159285715,0.53
0.16902191354867285,0.026588870819943485,0.05817670944671801,0.4387031342448992,0.12283663482778785,0.505152558604374,0.008349870833306426,0.54
0.17108530630089108,0.027165773198427903,0.058499790413879295,0.44536496625025085,0.12392432117818353,0.5053907384160917,0.00859331152836234,0.55
0.17311881574278334,0.027737913690663623,0.058815191018851146,0.4519803282643738,0.12499368503063119,0.5056422606593114,0.008840864416992304,0.56
0.17512286270971789,0.02830526069197188,0.059123282160785086,0.45854954444384927,0.12604516922520378,0.5059066123398399,0.009092604124713225,0.57
0.17709786284795354,0.028867789440711125,0.05942439815473942,0.46507293668166966,0.12707917209743652,0.5061833232786888,0.009348606791139791,0.58
0.17904422657677804,0.029425480632151373,0.05971884899764246,0.47155082462477066,0.12809606053044312,0.5064719530592597,0.009608950097349177,0.59
0.1809623590460963,0.02997831882080486,0.060006936685240854,0.47798352569193886,0.12909618715613363,0.5067720738142201,0.009873713308902842,0.6
0.18285266028731004,0.030526293728313777,0.06028894084200738,0.484371355085762,0.13007987558718245,0.5070832852461794,0.010142976998452789,0.61
0.18471552511811942,0.03106939866790684,0.06056512972886572,0.49071462581155745,0.13104743206710254,0.5074052026612664,0.010416823392013766,0.62
0.18655134328940037,0.031607630893334134,0.06083575815768798,0.4970136486900515,0.13199914312676603,0.5077374593033955,0.010695336372053695,0.63
0.18836049942247152,0.0321409908968698,0.061101071342841116,0.5032687323751152,0.13293528026064605,0.508079701938757,0.010978601230389105,0.64
0.19014337318760208,0.03266948343247347,0.06136129717595352,0.5094801833640158,0.13385609098609919,0.5084315991960702,0.011266705249912185,0.65
0.19190033916623267,0.03319311523933741,0.06161666209028023,0.5156483060196733,0.13476181675349636,0.5087928243291018,0.011559737074816374,0.66
0.1936317669435521,0.03371189544453277,0.061867387551008686,0.5217734025836333,0.13565268898960225,0.50916305891704,0.011857786959752769,0.67
0.19533802118520063,0.03422583581345472,0.06211368739032028,0.5278557731894689,0.13652892628540939,0.5095419956296902,0.012160946812485217,0.68
0.19701946186674732,0.03473495311348489,0.062355747938361995,0.5338957158682817,0.13739071360752605,0.5099293594020514,0.012469309763763068,0.69
0.1986764439217648,0.03523926360349753,0.06259377127581302,0.5398935265832787,0.1382382481177084,0.5103248609872014,0.012782970898985993,0.7
0.2003093175642364,0.035738786627414955,0.06282794543046297,0.5458494992304618,0.13907170782645614,0.5107282287780328,0.013102026715498392,0.71
0.20191842839838955,0.03623354530056321,0.06305843660147634,0.5517639256481699,0.13989124361743419,0.5111392169900691,0.013426574902183871,0.72
0.20350411721514222,0.03672356308034712,0.06328541843570587,0.5576370956480338,0.14069701008693875,0.5115575742704819,0.013756714957010373,0.73
0.205066720213489,0.037208865867342025,0.06350905397544507,0.5634692970176195,0.1414891466308269,0.511983063000909,0.014092547757556433,0.74
0.20660656904448016,0.03768948139880429,0.06372950881446031,0.5692608155319127,0.14226779075305598,0.5124154458236144,0.014434175739811038,0.75
0.208123990785408,0.03816543900589722,0.06394693549908759,0.5750119349789571,0.14303306301309807,0.5128545008913012,0.014781702702869638,0.76
0.20961930803996107,0.03863676953950142,0.06416148623280625,0.5807229371655347,0.14378507952965336,0.5133000092183951,0.015135233957959206,0.77
0.2110928389846772,0.039103505145005074,0.06437331620557771,0.5863941019282674,0.14452395528233197,0.5137517512470616,0.015494876465591263,0.78
0.21254489739608676,0.03956567927269898,0.06458257369645579,0.5920257071579749,0.1452497947811736,0.5142095165378076,0.015860738474277276,0.79
0.2139757927183281,0.0400233266213695,0.06478940538196153,0.59761802880544,0.14596269713122811,0.5146730985388777,0.016232929688519897,0.8
0.21538583012783338,0.04047648378869559,0.06499394319121783,0.6031713408916014,0.14666274285663156,0.5151423081232249,0.016611560893643195,0.81
0.21677531054178656,0.040925187602705235,0.06519632965402697,0.6086859155329888,0.1473500198146452,0.5156169470864792,0.01699674457981462,0.82
0.21814453070109127,0.04136947632579085,0.06539669846926566,0.6141620229459445,0.1480246036377386,0.5160968283682847,0.017388594253039916,0.83
0.21949378323156024,0.04180939004421772,0.06559517119976213,0.6195999314567636,0.14868655491958868,0.516581779563886,0.017787223730338565,0.84
0.2208233566545386,0.04224496901790769,0.06579187343893182,0.6249999075272419,0.1493359348508068,0.517071625699313,0.01819274876219573,0.85
0.2221335354658582,0.04267625472976803,0.06598692559545863,0.6303622157581668,0.14997279671968172,0.5175661990874895,0.018605285655367454,0.86
0.22342460018156757,0.0431032895172909,0.06618045313333625,0.6356871188999509,0.1505971965696272,0.5180653288538604,0.019024951099049493,0.87
0.2246968273837578,0.04352611660605214,0.06637256983814983,0.6409748778768009,0.15120917571962783,0.5185688576238368,0.019451862952999725,0.88
0.2259504897699812,0.04394477991153833,0.06656339191113854,0.6462257517906012,0.1518087754103086,0.5190766273345451,0.01988613979673198,0.89
0.22718585619155263,0.04435932380479107,0.06675303999283029,0.6514399979318348,0.15239603822084646,0.5195884770880742,0.020327901664162432,0.9
