Time,MC,EF,CD,CE,RB,RE,RP,S,cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17
0.16,0.14767350871051554,0.026490416166401264,0.06380558179270497,0.0032247534390529033,0.05213261636134563,0.5222758970716443,0.001572591736764518,20.0,1.0,0.975609756097561,0.43902439024390244,0.03127275870534975,0.05253342283185968,0.014882766291520404,0.18,0.43691357086024063,0.24858264658596935,0.0647035193173612,0.48920158777977146,0.10337145609736087,0.006622604041600316,0.004837130158579355,0.09570837268905746,0.0031279569816807374,9.435550420587108e-05,0.01566827691214933
0.17,0.156365434477253,0.02857282646238214,0.06736299523469573,0.0037156159553013175,0.055598431349873356,0.5202956774808015,0.0016973072000631812,20.0,1.0,0.975609756097561,0.43902439024390244,0.03419738068100707,0.05600230146964962,0.015311658909307812,0.18,0.4621787771433237,0.2859487794973077,0.07291265016285664,0.5223685943884973,0.1094558041340771,0.007143206615595535,0.005573423932951976,0.10104449285204359,0.003335905880992401,0.00010183843200379086,0.015608870324424045
0.18,0.1649967292120172,0.030552593353447448,0.07087156916322501,0.004232383435527137,0.05893281658872929,0.5184423780618442,0.001824991251144682,20.0,1.0,0.975609756097561,0.43902439024390244,0.037026098734430336,0.05922599878016334,0.01571413737768956,0.18,0.4872404365011044,0.32409906847357467,0.08138410828054476,0.5556002845655273,0.11549771044841202,0.007638148338361862,0.006348575153290705,0.10630735374483752,0.0035359689953237575,0.00010949947506868092,0.015553271341855326
0.19,0.17356781584942443,0.03242143315419762,0.07433178050131721,0.004772233038121439,0.06212839983355176,0.5167234723790581,0.0019555827879641644,20.0,1.0,0.975609756097561,0.43902439024390244,0.03974394574686613,0.06220487038043015,0.01609255995319967,0.18,0.5121014754325817,0.36257251719253697,0.09007264639134484,0.5888544424415969,0.12149747109459709,0.008105358288549405,0.0071583495571821585,0.11149767075197581,0.0037277039900131055,0.00011733496727784986,0.015501704171371743
0.2,0.1820791143917147,0.03417526364144575,0.07774412100663197,0.005332418627939705,0.06518211697972087,0.5151421259475898,0.0020890221716269304,20.0,1.0,0.975609756097561,0.43902439024390244,0.04234159562102898,0.06494543315975632,0.016449012283585293,0.18,0.5367636002450785,0.4009708858481133,0.09893793580417336,0.6220916556433819,0.1274553800742003,0.008543815910361437,0.007998627941909557,0.11661618150994796,0.0039109270187832525,0.00012534133029761581,0.015454263778427693
0.21,0.19053104190529455,0.035813589892142866,0.08110909466584361,0.005910323486776686,0.06809454725501474,0.5136978530503404,0.002225258032280324,20.0,1.0,0.975609756097561,0.43902439024390244,0.04481448870125963,0.06745877128538291,0.016785345691769562,0.18,0.561227309718363,0.4389678340708033,0.10794499591487701,0.6552768780058972,0.13337172933370617,0.008953397473035717,0.008865485230165029,0.12166364199876542,0.004085672835300884,0.00013351548193681946,0.015410935591510213
0.22,0.198924012506545,0.03733884190590035,0.08442721549950027,0.006503497789737084,0.070869214829238,0.5123872141888879,0.002364247229774567,20.0,1.0,0.975609756097561,0.43902439024390244,0.047161939835603066,0.06975913021619636,0.017103209183932013,0.18,0.5854919810014881,0.47631139353075713,0.11706427735174382,0.6883791523265766,0.1392468087545815,0.009334710476475088,0.009755246684605626,0.1266408232492504,0.004252152889754279,0.00014185483378647401,0.015371616425666637
0.23,0.20725843746059702,0.03875554554565511,0.08769900516692357,0.007109679094059778,0.07351172962024617,0.5112046764849344,0.0025059528282611954,20.0,1.0,0.975609756097561,0.43902439024390244,0.0493861229358411,0.07186247642032005,0.017404076354400118,0.18,0.6095561201793993,0.5128176933787202,0.12627118814465985,0.7213708787829025,0.1450809062224179,0.009688886386413777,0.010664518641089667,0.13154850775038535,0.00441070377721477,0.0001503571696956717,0.015336140294548032
0.24,0.2155347251573917,0.04006976673841547,0.09092499144364481,0.007726801612343683,0.07602920159017736,0.5101431880733185,0.002650354924637327,20.0,1.0,0.975609756097561,0.43902439024390244,0.05149136006031747,0.0737856346072471,0.017689268104248118,0.18,0.6334175007731611,0.5483650271447471,0.1355457318833725,0.7542300422031768,0.15087430761017417,0.010017441684603867,0.011590202418515525,0.13638748716546722,0.004561752095410641,0.0001590212954782396,0.015304295642199555
0.25,0.22375328157822913,0.04128853135604613,0.09410570725738694,0.008352996425549033,0.07842966242243078,0.509194773073722,0.0027974336526074926,20.0,1.0,0.975609756097561,0.43902439024390244,0.05348342170613124,0.07554549074203758,0.017959971933896934,0.18,0.6570733901181465,0.5828842037110763,0.14487192558634868,0.7869359922280234,0.1566272971047604,0.010322132839011533,0.012529494638323549,0.14115856088608042,0.004705779745345847,0.00016784601915644954,0.015275843192211659
0.26,0.2319145076277535,0.042419311444422625,0.09724168584010814,0.008986598198750318,0.08072152066405444,0.5083510614306492,0.0029471837678039076,20.0,1.0,0.975609756097561,0.43902439024390244,0.05536891899545857,0.07715836260975384,0.0182172582865428,0.18,0.6805208630141646,0.616347238556866,0.15423707001951337,0.8194725396945304,0.16234015533942744,0.010604827861105656,0.013479897298125477,0.1458625287601622,0.004843291239843266,0.00017683102606823445,0.015250531842919477
0.27,0.24001880509857798,0.043469784848585054,0.10033346747479949,0.009626107459708145,0.0829133382456603,0.5076035208160021,0.003099606694318702,20.0,1.0,0.975609756097561,0.43902439024390244,0.05715498646374198,0.07863979746972898,0.01846209479857614,0.18,0.7037567491715772,0.6487604954310261,0.16363136422649888,0.8518258875960607,0.1680131635690046,0.010867446212146263,0.014439161189562217,0.15050020121219923,0.004974800294739618,0.0001859764016591221,0.015228105624480064
0.28,0.24806657093327006,0.044447416600837154,0.10338159077163027,0.010270204180433977,0.08501339386613853,0.5069438918838721,0.0032547113846695046,20.0,1.0,0.975609756097561,0.43902439024390244,0.05884880480642645,0.08000412698836559,0.0186953581923503,0.18,0.7267780495401356,0.6801526320874764,0.17304709330523257,0.8839846183570724,0.17364659965328902,0.011111854150209289,0.015405306270650964,0.1550723861574454,0.005100803631968311,0.00019528268308017027,0.015208316756516163
0.29,0.2560581991571784,0.04535932722061065,0.10638659439073138,0.010917722858551412,0.08702955665490306,0.5063643149097414,0.0034125143186765254,20.0,1.0,0.975609756097561,0.43902439024390244,0.06045741823625432,0.0812644307956995,0.018917844758854073,0.18,0.7495819638376476,0.7105683848713958,0.18247822798846994,0.9159394916826984,0.17924073941002489,0.011339831805152663,0.016376584287827116,0.15957989158609706,0.0052217733992941835,0.00020475085912059152,0.015190929447292242
0.3,0.263994081356154,0.04621216892299861,0.10934901701063812,0.011567640079851957,0.08896916624209035,0.5058574526348629,0.00357303670200066,20.0,1.0,0.975609756097561,0.43902439024390244,0.0619875691799861,0.0824324974940618,0.019130279386461307,0.18,0.7721660089022099,0.7400624650772084,0.1919200124929562,0.9476827042916922,0.18479585694930778,0.011553042230749653,0.017351460119777937,0.16402352551595717,0.005338149974525421,0.0002143822021200396,0.015175723579045888
0.31,0.2718746063433821,0.0470120317813115,0.11226939615798746,0.012219060813330936,0.09083894111172672,0.5054165825479037,0.0037363039694632916,20.0,1.0,0.975609756097561,0.43902439024390244,0.06344556960034929,0.08351881341807402,0.01933332338012956,0.18,0.7945281138651534,0.7686941735745324,0.20136857093224453,0.9792076762402484,0.19031222444036747,0.011753007945327874,0.018328591219996405,0.1684040942369812,0.005450336466703603,0.00022417823816779748,0.015162497476437109
0.32,0.2797001602674374,0.04776444261743801,0.11514826762395243,0.012871198199212687,0.09264498337707405,0.5050355924380835,0.0039023457406110597,20.0,1.0,0.975609756097561,0.43902439024390244,0.06483727018911767,0.08453266267102567,0.019527581285519454,0.18,0.81666659271988,0.7965244786153953,0.2108206791133903,1.0105089406000007,0.19579011218720616,0.011941110654359502,0.01930679729881903,0.17272240143592865,0.005558699002624443,0.00023414074443666358,0.015151067773142504
0.33,0.28747112659537494,0.048474354244807345,0.11798616492359476,0.01352336184320586,0.09439277012280582,0.5047089882218077,0.004071196810728394,20.0,1.0,0.975609756097561,0.43902439024390244,0.0661680249857505,0.08548219768865403,0.01971360684984787,0.18,0.8385801826232379,0.8236131438746801,0.22027352728074523,1.0415822275648732,0.20122978861676244,0.012118588561201836,0.02028504276480879,0.17697924738539214,0.005663566207368349,0.00024427180864370365,0.015141269646654229
0.34,0.29518788610666713,0.04914615981235134,0.12078361892726416,0.014174948971398559,0.09608717093599327,0.5044318769532928,0.004242896740852227,20.0,1.0,0.975609756097561,0.43902439024390244,0.06744268505634932,0.08637452989568582,0.01989190824720285,0.18,0.8602680736897717,0.8500167825726683,0.2297245476273273,1.0724242789219343,0.20663152027466697,0.012286539953087835,0.021262423457097838,0.18117542839089623,0.005765230256159596,0.0002545738044511336,0.015132956308598785
0.35,0.3028508169230945,0.049783734596733804,0.12354115747652583,0.014825432695888586,0.09773249979785394,0.5041999210181818,0.004417483958494984,20.0,1.0,0.975609756097561,0.43902439024390244,0.06866562320487762,0.08721584439307851,0.020062952672636532,0.18,0.881729882528708,0.875787989654106,0.23917132397495577,1.1030317284460514,0.21199557184616616,0.012445933649183451,0.02223814904383288,0.18531173621478875,0.005863949987871236,0.000265049037509699,0.015125997630545453
0.36,0.3104602945287018,0.050390480662736804,0.12625930500526533,0.015474351231759218,0.09933255924317153,0.50400928963795,0.004595000268416556,20.0,1.0,0.975609756097561,0.43902439024390244,0.06984076475569244,0.0880115072014869,0.02022717039130178,0.18,0.9029656186354919,0.9009747730301747,0.24861150582361083,1.133401895311803,0.21732220617009124,0.012597620165684201,0.023211526847638827,0.189388957507898,0.005959953554590292,0.00027570001610499335,0.015120278689138499
0.37,0.31801669178957903,0.050969376578994564,0.12893858221596985,0.016121298555253624,0.10089069442347691,0.5038566055795959,0.00477549023683859,20.0,1.0,0.975609756097561,0.43902439024390244,0.07097162615442071,0.08876616978326572,0.020384958316778994,0.18,0.9239756441804892,0.925620443529563,0.2580427653135644,1.1635326190230917,0.2226116842527053,0.012742344144748641,0.024181947832880434,0.19340787332395476,0.006053441665408614,0.0002865294142103154,0.015115698167387876
0.38,0.3255203789696292,0.0515230189569227,0.13157950585964256,0.016765918069652923,0.10240983780802651,0.5037389010176323,0.004959000738846732,20.0,1.0,0.975609756097561,0.43902439024390244,0.07206134766131472,0.08948385513606098,0.020536683181169385,0.18,0.944760653669761,0.9497635226564992,0.26746275746053927,1.1934221390528903,0.22786426527874043,0.012880754739230674,0.025148877104479384,0.19736925878946385,0.00614459026848159,0.0002975400443308039,0.01511216703052897
0.39,0.3329717237511177,0.05205367548238592,0.13418258847036063,0.017407894981958397,0.10389256618663675,0.503653561293423,0.005145580330669675,20.0,1.0,0.975609756097561,0.43902439024390244,0.07311273961081788,0.0901680525006005,0.020682684350442605,0.18,0.9653216208250621,0.9734381865560682,0.27686912416194237,1.2230689604478016,0.23308020662578238,0.01301341887059648,0.026111842472937595,0.20127388270554095,0.006233553971198205,0.0003087348198401805,0.015109606838802688
0.4,0.34037109125166554,0.05256332611641488,0.13674833819504081,0.018046951479055513,0.10534114485880605,0.503598281488521,0.005335278576156116,20.0,1.0,0.975609756097561,0.43902439024390244,0.07412831842181229,0.09082179135512516,0.020823276330352566,0.18,0.9856597691701997,0.9966745711241862,0.2862594913566791,1.2524717290774103,0.23825976387616585,0.01314083152910372,0.02707042721858327,0.2051225072925612,0.0063204686915283624,0.0003201167145693669,0.015107948444655631
0.41,0.3477188440418258,0.05305370089741464,0.13927725862726503,0.01868284206535298,0.10675756718642464,0.5035710264961691,0.005528146507533132,20.0,1.0,0.975609756097561,0.43902439024390244,0.07511034052991061,0.09144770684813233,0.020958751001957557,0.18,1.0057765396125187,1.0194991268479596,0.2956314701981497,1.281629292811257,0.24340319082927803,0.01326342522435366,0.028024263098029474,0.20891588794089755,0.006405454031185478,0.0003316887904519879,0.015107130794885074
0.42,0.3550153421632686,0.05352631527229282,0.14176984865569014,0.019315349328805735,0.10814359157297745,0.5035699937113203,0.005724237033983846,20.0,1.0,0.975609756097561,0.43902439024390244,0.07606083493984611,0.09204809864630256,0.021089379620183545,0.18,1.0256735565506727,1.0419350358983868,0.30498266588176143,1.3105407453350284,0.24851073951428798,0.013381578818073205,0.028973023993208603,0.21265477298353522,0.006488615494378647,0.00034345422203903075,0.015107099811339607
0.43,0.3622609431461849,0.0539824992786062,0.144226602341355,0.019944280511310582,0.10950077262289801,0.5035935821944231,0.005923604682152078,20.0,1.0,0.975609756097561,0.43902439024390244,0.07698163044628269,0.09262497917385686,0.021215414604201385,0.18,1.0453526009061949,1.0640025682420342,0.3143106852047309,1.3392053672149693,0.2535826602023294,0.01349562481965155,0.029916420766965872,0.21633990351203253,0.00657004635737388,0.00035541628092912464,0.015107807465832691
0.44,0.36945600201988643,0.054423414695563554,0.14664800886320237,0.020569465968957295,0.11083047949724605,0.5036403746951973,0.006126305246766525,20.0,1.0,0.975609756097561,0.43902439024390244,0.0778743713066709,0.0931801044993533,0.021337091144385843,0.18,1.0648156073583706,1.0857191663856196,0.3236131246818608,1.3676225614532296,0.2586192014139205,0.013605853673890889,0.03085419895343594,0.21997201329480354,0.006649828769834763,0.00036757831480599147,0.015109211240855918
0.45,0.3766008713458379,0.05485011014327055,0.1490345522887627,0.02119075275858868,0.11213395426230771,0.5037090794549073,0.006332395758868953,20.0,1.0,0.975609756097561,0.43902439024390244,0.07874057224150353,0.09371505114992656,0.02145462864788029,0.18,1.0840645697693339,1.1071007535758473,0.33288766138303816,1.3957918402478717,0.2636206099420865,0.013712527535817637,0.03178612913788302,0.22355182843314403,0.006728037255738463,0.00037994374553213716,0.015111272383647218
0.46,0.383695901225265,0.05526350838647241,0.15138671160411263,0.021808005509422513,0.11341229880294028,0.5037985432093139,0.006541934553273861,20.0,1.0,0.975609756097561,0.43902439024390244,0.07958160475294998,0.09423120596208258,0.021568232040626786,0.18,1.1031015859730189,1.128161074684573,0.3421319821335876,1.4237128260868896,0.2685871308576855,0.013815877096618103,0.03271200826413377,0.22708006740616893,0.006804737928176417,0.00039251607319643164,0.015113956296279417
0.47,0.3907414393196724,0.055664445776974894,0.1537049606037168,0.022421103105087176,0.11466651591983908,0.5039077099956685,0.006754981429253437,20.0,1.0,0.975609756097561,0.43902439024390244,0.08039873699812042,0.09472982045262378,0.02167809294279051,0.18,1.121928798192857,1.148912650413812,0.3513438504036009,1.4513852640179217,0.2735190075237707,0.013916111444243724,0.033631654657630766,0.2305574409055752,0.006879990955190344,0.00040529888575520617,0.015117231299870054
0.48,0.3977378308647261,0.056053674291961376,0.15598976787363142,0.02302993813329662,0.11589751174614309,0.5040356187334419,0.006971597663809026,20.0,1.0,0.975609756097561,0.43902439024390244,0.08119313573113235,0.09521201730374508,0.021784390731427572,0.18,1.140548401824967,1.169366647440073,0.3605210828295176,1.4788090129682978,0.27841648160530824,0.014013418572990344,0.03454490719994493,0.23398465181044714,0.006953850704768585,0.00041829585982854154,0.015121068562003258
0.49,0.4046854186833124,0.05643186108888553,0.15824159679522695,0.023634416646991077,0.11710609530658093,0.5041814034585406,0.00719184622282672,20.0,1.0,0.975609756097561,0.43902439024390244,0.08196586582215536,0.09567879336516505,0.021887293502897733,0.18,1.1589626594063327,1.1895326825404977,0.36966152015651366,1.5059840616652047,0.2832797930783187,0.014107965272221383,0.035451624970486616,0.23736239519284041,0.0070263657183948555,0.0004315107733696032,0.015125442103756217
0.5,0.4115845432081288,0.056799614472118794,0.16046090545637984,0.02423445523213071,0.11829300644345862,0.5043442658550935,0.007415791358657036,20.0,1.0,0.975609756097561,0.43902439024390244,0.08271791702479905,0.09613105477003599,0.021986958946033072,0.18,1.1771738545755301,1.2094194889325365,0.37876307402198406,1.5329104685153956,0.28810918024569016,0.014199903618029698,0.036351682848196065,0.24069135818456977,0.007097580386607517,0.00044494748151942216,0.015130327975652804
0.51,0.41843554249593023,0.057157486163134125,0.16264814665644128,0.024829980682958695,0.11945891824454223,0.5045234727063272,0.007643498738159156,20.0,1.0,0.975609756097561,0.43902439024390244,0.08345020657963131,0.09656962211514356,0.022083535135327646,0.18,1.1951842971579798,1.2290348639925708,0.3878237129730907,1.559588371089935,0.2929048797471511,0.014289371540783531,0.037244971024438044,0.24397221998466193,0.007167535094672534,0.0004586099242895493,0.015135704181189816
0.52,0.425238752247283,0.057505984769992385,0.16480376786629036,0.02542092827730752,0.12060445168634644,0.5047183415059449,0.00787503522043908,20.0,1.0,0.975609756097561,0.43902439024390244,0.08416359340721771,0.0969952490373084,0.02217716125274963,0.18,1.2129962999511448,1.2483859971362978,0.39684148236305977,1.5860179543122768,0.2976671265730981,0.014376496192498096,0.03813139241596128,0.24720565179943554,0.007236267101180786,0.0004725021132263447,0.015141550245178345
0.53,0.43199450581927884,0.05784558188006625,0.16692821120741444,0.026007241117790028,0.1217301818753317,0.5049282339276799,0.008110469159285715,20.0,1.0,0.975609756097561,0.43902439024390244,0.08485888479357935,0.09740863132566258,0.02226796824539553,0.18,1.2306121725509036,1.2674795765300741,0.4058145055089032,1.6121994806776252,0.3023961540734952,0.014461395470016562,0.03901086167668504,0.2503923168111217,0.007303810912519902,0.0004866281495571429,0.015147847017830398
0.54,0.4387031342448992,0.05817670944671801,0.16902191354867285,0.026588870819943485,0.12283663482778785,0.505152558604374,0.008349870833306426,20.0,1.0,0.975609756097561,0.43902439024390244,0.08553683413476934,0.09781040521040052,0.022356079425716102,0.18,1.2480342382441214,1.2863216184819868,0.4147409616588615,1.6381333292735099,0.30709219397142945,0.014544177361679502,0.039883306229915226,0.2535328703230093,0.007370198089667271,0.0005009922499983855,0.01515457675813122
0.55,0.44536496625025085,0.058499790413879295,0.17108530630089108,0.027165773198427903,0.12392432117818353,0.5053907384160917,0.00859331152836234,20.0,1.0,0.975609756097561,0.43902439024390244,0.0861981729893133,0.09820118573843319,0.022441611019973072,0.18,1.2652647598111444,1.3049184268990799,0.4236191638846123,1.6638198878620731,0.3117554763751756,0.014624947603469824,0.040748659797641855,0.25662795945133665,0.0074354592706910114,0.0005155986917017403,0.015161722152482751
0.56,0.4519803282643738,0.058815191018851146,0.17311881574278334,0.027737913690663623,0.12499368503063119,0.5056422606593114,0.008840864416992304,20.0,1.0,0.975609756097561,0.43902439024390244,0.08684356234068179,0.09858151007193497,0.02252467266999509,0.18,1.2823060621555293,1.3232749430208037,0.4324474075059308,1.6892596431227371,0.31638622978506165,0.014703797754712786,0.04160687053599543,0.25967822361417503,0.007499621101837871,0.0005304518650195382,0.015169267819779342
0.57,0.45854954444384927,0.059123282160785086,0.17512286270971789,0.02830526069197188,0.12604516922520378,0.5059066123398399,0.009092604124713225,20.0,1.0,0.975609756097561,0.43902439024390244,0.0874736564050665,0.09895191268260982,0.022605367893073474,0.18,1.2991603894216945,1.3413967389190131,0.4412241401103435,1.7144531272503545,0.32098468111069445,0.014780820540196271,0.04245789103795782,0.26268429406457683,0.007562710153512227,0.0005455562474827935,0.015177198370195197
0.58,0.46507293668166966,0.05942439815473942,0.17709786284795354,0.028867789440711125,0.12707917209743652,0.5061833232786888,0.009348606791139791,20.0,1.0,0.975609756097561,0.43902439024390244,0.08808906052496457,0.0993128763287226,0.02268379450366068,0.18,1.3158300057156098,1.3592885975806894,0.44994783095207475,1.739400919735198,0.32555105567716874,0.014856099538684855,0.04330168416106669,0.2656467942719303,0.007624750325846191,0.0005609164074683874,0.015185499698360663
0.59,0.47155082462477066,0.05971884899764246,0.17904422657677804,0.029425480632151373,0.12809606053044312,0.5064719530592597,0.009608950097349177,20.0,1.0,0.975609756097561,0.43902439024390244,0.08869034427472451,0.09966484771909952,0.02276004500079838,0.18,1.3323171701150303,1.3769548732818722,0.458616997336969,1.7641036454640866,0.33008557723733944,0.014929712249410615,0.04413822094822706,0.2685663398651671,0.007685763631826587,0.0005765370058409506,0.015194158591777791
0.6,0.47798352569193886,0.060006936685240854,0.1809623590460963,0.02997831882080486,0.12909618715613363,0.5067720738142201,0.009873713308902842,20.0,1.0,0.975609756097561,0.43902439024390244,0.08927805879326074,0.10000825768585354,0.022834206924390716,0.18,1.3486241013920421,1.3944000112171406,0.4672302464907335,1.788561974280214,0.3345884679843572,0.015001734171310213,0.04496747823120729,0.2714435385691445,0.007745771229368018,0.0005924227985341705,0.0152031622144266
0.61,0.484371355085762,0.06028894084200738,0.18285266028731004,0.030526293728313777,0.13007987558718245,0.5070832852461794,0.010142976998452789,20.0,1.0,0.975609756097561,0.43902439024390244,0.08985272235885407,0.10034350456192613,0.022906363183136418,0.18,1.364753016322711,1.4116280263220382,0.4757862252750869,1.8127765919225738,0.3390599485600334,0.015072235210501845,0.045789440592470664,0.27427899043096504,0.007804792535230947,0.0006085786199071673,0.015212498557385382
