C,M,X,Y,Z,Time
0.0,0.0,0.0,1.0,1.0,0.0
0.001549300491525067,1.7402486173122452e-05,1.4509551943277618e-08,1.0020189591639495,0.999430550250348,0.01
0.0030972009130839076,6.877820228230654e-05,1.1474600976115285e-07,1.0040358361153305,0.9988622021991543,0.02
0.004643699600904551,0.0001529087201960417,3.828402215177734e-07,1.0060506300518592,0.9982949576348805,0.03
0.006188794725899715,0.0002686148439998847,8.971236390422694e-07,1.0080633401825265,0.9977288183350227,0.04
0.007732484247259544,0.00041475683752030816,1.7322641390454473e-06,1.0100739657276818,0.9971637860660222,0.05
0.009274765883566034,0.0005902344589603049,2.959400778216504e-06,1.0120825059191392,0.9965998625831549,0.06
0.010815637095571765,0.0007939868236601187,4.6462771222559265e-06,1.0140889600002934,0.9960370496304097,0.07
0.012355095078077485,0.0010249920964654645,6.857372671112313e-06,1.016093327226245,0.9954753489403576,0.08
0.013893136756733626,0.0012822670520843086,9.654032138143866e-06,1.0180956068639293,0.9949147622340182,0.09
0.015429758789098417,0.0015648665078205005,1.3094592238566211e-05,1.0200957981922467,0.9943552912207247,0.1
0.016964957568494983,0.0018718826478972515,1.723450572442617e-05,1.0220939005021923,0.9937969375979876,0.11
0.018498729229841977,0.0022024442544349653,2.2126462445575314e-05,1.0240899130969827,0.9932397030513616,0.12
0.020031069656846937,0.0025557158595854823,2.7820507255362512e-05,1.0260838352921853,0.992683589254313,0.13
0.021561974490136342,0.002930896830861511,3.4364154494478535e-05,1.0280756664158404,0.9921285978680913,0.14
0.02309143913622808,0.0033272203762334017,4.180249671304273e-05,1.0300654058085774,0.9915747305416058,0.15
0.02461945877594328,0.0037439526070692296,5.017831783843242e-05,1.0320530528237386,0.9910219889112983,0.16
0.026146028373451476,0.004180391536242328,5.95322011184807e-05,1.0340386068274952,0.9904703746010197,0.17
0.027671142686090666,0.004635865888529323,6.990261400666434e-05,1.0360220671989389,0.9899198892219337,0.18
0.029194796275434334,0.005109733990881412,8.13260147168306e-05,1.0380034333301986,0.9893705343723932,0.19
0.03071698351611167,0.00560138271090735,9.383694509193585e-05,1.0399827046265413,0.9888223116378347,0.2
0.03223769859873192,0.006110226750671679,0.00010746812417915204,1.0419598805064654,0.9882752225906776,0.21
0.03375693554707982,0.006635707014829351,0.0001222505256312794,1.0439349604017925,0.9877292687902283,0.22
