AcCoA,AcP,Acs,HOAc,HOAc_E,LacI,OAc,Pta,Time
0.0006319119319205054,0.12601765356356,3.231155600910639e-05,1.705832812638301e-08,0.0,1.6155778004553194e-06,0.01715053364582904,0.5946320298023221,0.3
0.0006115909230279223,0.12987336860016768,3.556503948120112e-05,1.8817516728041317e-08,0.0,1.7782519740600564e-06,0.018252973958057885,0.6142693012338666,0.31
0.0005925522433517749,0.13370251193937935,3.9016043812360546e-05,2.0687228217620497e-08,0.0,1.950802190618027e-06,0.019382670439747944,0.6338947819029346,0.32
0.0005746778147981753,0.13750561311044343,4.2668922030655506e-05,2.2670094251411112e-08,0.0,2.1334461015327753e-06,0.020539089455813658,0.6535084769448675,0.33
0.0005578636780025611,0.1412831881283628,4.6527933183847006e-05,2.4768692168686925e-08,0.0,2.3263966591923503e-06,0.021721707821165177,0.6731103912601409,0.34
0.0005420179350208873,0.1450357405176857,5.0597245312735854e-05,2.6985545906052907e-08,0.0,2.5298622656367913e-06,0.022930012597409247,0.6927005294963515,0.35000000000000003
0.0005270590424197114,0.14876376205945332,5.48809387275268e-05,2.932312703736556e-08,0.0,2.7440469363763388e-06,0.024163500869696423,0.712278896027787,0.36
0.0005129143595210349,0.15246773355454488,5.9383009585568386e-05,3.178385613086862e-08,0.0,2.9691504792784184e-06,0.0254216794708811,0.7318454949388498,0.37
0.0004995190397662795,0.15614812529730396,6.410737277384498e-05,3.437010366882979e-08,0.0,3.205368638692247e-06,0.02670406479194548,0.7514003300033962,0.38
0.00048681492759513153,0.15980539760723075,6.905786366920897e-05,3.708419032677295e-08,0.0,3.452893183460447e-06,0.028010182718512706,0.7709434046592109,0.39
0.0004747497639250968,0.16344000123167235,7.423824219989424e-05,3.992838870679034e-08,0.0,3.7119121099947104e-06,0.029339568292963827,0.7904747219912434,0.4
0.0004632764345227392,0.16705237769251374,7.965219467630424e-05,4.2904923718560546e-08,0.0,3.982609733815211e-06,0.03069176563599528,0.8099942847054526,0.41000000000000003
0.00045235235754800807,0.17064295966418921,8.530333797359587e-05,4.6015974475165186e-08,0.0,4.2651668986797925e-06,0.03206632758149256,0.8295020951124861,0.42
0.0004419389489217627,0.17421217115910817,9.119521980657664e-05,4.9263673767732474e-08,0.0,4.559760990328832e-06,0.0334628157735005,0.848998155094481,0.43
0.00043200116636375437,0.17776042785810042,9.733132290771438e-05,5.2650110050030015e-08,0.0,4.866566145385719e-06,0.0348808002873075,0.8684824660886655,0.44
0.0004225071018601422,0.18128813731707147,0.00010371506701099866,5.61773280120657e-08,0.0,5.185753350549932e-06,0.03631985951869207,0.8879550290588868,0.45
0.0004134276616043384,0.18479569915670319,0.0001103498109057627,5.984732930858036e-08,0.0,5.517490545288133e-06,0.037779580045215824,0.9074158444705481,0.46
0.0004047362213860723,0.18828350542242567,0.00011723885590543804,6.366207410168475e-08,0.0,5.861942795271899e-06,0.03925955632142276,0.9268649122640946,0.47000000000000003
0.00039640840994596336,0.19175194017363892,0.00012438544299465,6.7623478955781e-08,0.0,6.219272149732497e-06,0.04075939112934254,0.9463022318272393,0.48
0.0003884218526075972,0.19520138066661674,0.0001317927639503437,7.173342303572496e-08,0.0,6.5896381975171805e-06,0.04227869431659111,0.9657278019744383,0.49
0.0003807559799603401,0.19863219659488304,0.0001394639549835659,7.59937437159117e-08,0.0,6.973197749178292e-06,0.04381708370057828,0.9851416209018663,0.5
0.00037339184342071244,0.20204475070267966,0.00014740210291559806,8.04062401262285e-08,0.0,7.3701051457799e-06,0.04537418436984654,1.0045436861768726,0.51
0.0003663119629510503,0.20543939886706308,0.00015561024644937394,8.497267351323305e-08,0.0,7.780512322468695e-06,0.046949628619359654,1.0239339947069261,0.52
0.00035950018289134065,0.20881649008486508,0.00016409137663287574,8.96947669083967e-08,0.0,8.204568831643785e-06,0.04854305601543731,1.043312542689765,0.53
0.0003529415548906062,0.21217636677399482,0.00017284844012373986,9.457420705887985e-08,0.0,8.64242200618699e-06,0.05015411303002823,1.0626793256040776,0.54
0.0003466222180590621,0.2155193648537324,0.00018188434031450213,9.961264470761892e-08,0.0,9.094217015725102e-06,0.05178245298874523,1.082034338172377,0.55
0.0003405293113518395,0.21884581382837348,0.00019120193882656329,1.0481169512738506e-07,0.0,9.560096941328161e-06,0.05342773597092101,1.1013775743221301,0.56
0.0003346508790458877,0.22215603696011893,0.0002008040573714989,1.1017293907417779e-07,0.0,1.0040202868574941e-05,0.055089628629602226,1.1207090271609685,0.5700000000000001
0.00032897579258017967,0.22545035136713737,0.00021069347913814287,1.1569792333206972e-07,0.0,1.053467395690714e-05,0.05676780408942781,1.1400286889401519,0.58
0.00032349368636245385,0.22872906813689392,0.00022087295030353307,1.213881614043189e-07,0.0,1.104364751517665e-05,0.058461941816499545,1.1593365510214184,0.59
0.00031819488166899893,0.23199249242761888,0.00023134518128585033,1.2724513400821377e-07,0.0,1.1567259064292514e-05,0.060171727525683456,1.1786326038385007,0.6
0.00031307033886900933,0.23524092355630086,0.00024211284805780744,1.3327028963895405e-07,0.0,1.2105642402890367e-05,0.061896853074812686,1.1979168368580548,0.61
0.0003081116139225787,0.23847465537445173,0.000253178595249607,1.3946504688243198e-07,0.0,1.2658929762480344e-05,0.06363701602500231,1.2171892385993848,0.62
0.00030331078341337827,0.24169397587323052,0.0002645450340424265,1.4583079178319868e-07,0.0,1.3227251702121314e-05,0.06539192014402774,1.2364497964947931,0.63
0.00029866043587563416,0.24489916767482703,0.0002762147460782926,1.5236888102710606e-07,0.0,1.3810737303914614e-05,0.06716127480095409,1.2556984969352802,0.64
0.00029415361134709265,0.24809050793822177,0.0002881902833224661,1.59080641207325e-07,0.0,1.4409514166123286e-05,0.06894479510749399,1.2749353251873805,0.65
0.0002897837745340082,0.25126826863883805,0.0003004741703317929,1.6596737053028097e-07,0.0,1.5023708516589631e-05,0.07074220159377861,1.2941602653977584,0.66
0.0002855447801588143,0.25443271640895315,0.00031306890385725885,1.7303033782904346e-07,0.0,1.565344519286293e-05,0.0725532203980395,1.3133733004930301,0.67
0.00028143084713416045,0.2575841130301103,0.0003259769561783166,1.8027078548744989e-07,0.0,1.629884780891582e-05,0.07437758270953364,1.3325744122394867,0.68
0.00027743653093555614,0.26072271526007196,0.00033920077463144726,1.8768992838783893e-07,0.0,1.6960038731572362e-05,0.07621502497049072,1.351763581140278,0.6900000000000001
0.00027355669885777183,0.2638487747804031,0.00035274278186059826,1.9528895359954782e-07,0.0,1.7637139093029914e-05,0.07806528893695182,1.3709407863522105,0.7000000000000001
0.00026978650575264256,0.266962538482352,0.00036660537777852764,2.030690220378192e-07,0.0,1.8330268888926382e-05,0.07992812136314752,1.3901060056942722,0.71
0.00026612138328397245,0.2700642485868291,0.000380790940736088,2.1103126920483986e-07,0.0,1.9039547036804403e-05,0.08180327386091267,1.4092592156200745,0.72
0.00026255700400686696,0.273154142659772,0.0003953018279799594,2.19176805177246e-07,0.0,1.9765091398997974e-05,0.08369050290304944,1.4284003911486411,0.73
0.0002590892855565936,0.27623245371780786,0.0004101403766879377,2.2750671533126728e-07,0.0,2.0507018834396887e-05,0.08558956968574281,1.447529505835506,0.74
0.0002557143569564972,0.2792994103110368,0.0004253089047246111,2.3602206071302474e-07,0.0,2.126544523623055e-05,0.08750024005872771,1.4666465317226205,0.75
0.0002524285536799687,0.28235523656227474,0.0004408097113010898,2.4472387831889766e-07,0.0,2.2040485565054492e-05,0.08942228447263227,1.4857514392804207,0.76
0.00024922840240271417,0.2854001524408698,0.00045664507857646336,2.5361318264003187e-07,0.0,2.283225392882317e-05,0.09135547768432867,1.504844197438789,0.77
0.00024611060849287557,0.2884343734484952,0.0004728172707327908,2.6269096388144126e-07,0.0,2.3640863536639538e-05,0.09329959909861801,1.5239247733842485,0.78
0.00024307204310925861,0.2914581110950851,0.0004893285363370744,2.7195819064847287e-07,0.0,2.446642681685372e-05,0.09525443225500582,1.5429931326736859,0.79
0.00024010973698334614,0.2944715730886016,0.0005061811095410237,2.814158110391182e-07,0.0,2.5309055477051187e-05,0.09721976461913902,1.562049239248651,0.8
0.00023722086517037573,0.2974749626678982,0.0005233772077156417,2.9106474885534195e-07,0.0,2.6168860385782088e-05,0.09919538830902487,1.5810930550569098,0.81
0.0002344027426490445,0.3004684794401734,0.0005409190351440034,3.009059083442933e-07,0.0,2.7045951757200178e-05,0.1011810991880611,1.6001245403454787,0.8200000000000001
0.00023165281357974993,0.3034523190877828,0.0005588087822419593,3.109401725403116e-07,0.0,2.794043911209797e-05,0.10317669718314681,1.6191436534424428,0.8300000000000001
0.0002289686440809404,0.30642667344409563,0.0005770486261072651,3.2116840368667943e-07,0.0,2.885243130536327e-05,0.10518198620450919,1.6381503507221968,0.84
0.00022634791486744396,0.3093917308007924,0.0005956407320900677,3.3159144496916246e-07,0.0,2.9782036604503398e-05,0.10719677381452053,1.657144586647906,0.85
0.00022378841554226942,0.3123476757359905,0.0006145872533790541,3.422101195480763e-07,0.0,3.072936266895271e-05,0.10922087141341935,1.676126313627179,0.86
0.00022128803687991686,0.31529468929709814,0.0006338903319906649,3.5302523157735734e-07,0.0,3.1694516599533244e-05,0.11125409404479039,1.695095482008498,0.87
0.00021884476622105903,0.31823294898318727,0.0006535520989983994,3.6403756611384846e-07,0.0,3.267760494991998e-05,0.11329626041349412,1.7140520399839347,0.88
0.00021645668168924858,0.3211626290159837,0.0006735746756851222,3.7524789061620466e-07,0.0,3.367873378425613e-05,0.11534719259881061,1.7329959336698544,0.89
0.0002141219466128126,0.3240839000863096,0.0006939601730385353,3.866569535441925e-07,0.0,3.4698008651926776e-05,0.11740671632353233,1.7519271068489746,0.9
0.00021183880624793788,0.32699692962927773,0.0007147106928687964,3.9826548588808843e-07,0.0,3.5735534643439834e-05,0.11947466066124877,1.7708455010536301,0.91
0.000209605579627624,0.32990188184621044,0.0007358283281225912,4.1007420127034693e-07,0.0,3.679141640612957e-05,0.12155085801731139,1.7897510554838274,0.92
0.00020742066305909303,0.33279891794021066,0.0007573151638065196,4.220837972821648e-07,0.0,3.7865758190326e-05,0.12363514387276958,1.80864370710524,0.93
0.00020528251685813536,0.3356881956980999,0.0007791732760988862,4.3429495314235625e-07,0.0,3.895866380494432e-05,0.1257273572340756,1.8275233902073622,0.9400000000000001
0.0002031896685537931,0.33856987003020156,0.0008014047340332014,4.467083326954436e-07,0.0,4.0070236701660084e-05,0.12782734005826668,1.846390036732856,0.9500000000000001
0.00020114070680791695,0.34144409247623847,0.0008240115984684481,4.5932458169661663e-07,0.0,4.120057992342242e-05,0.12993493777446924,1.865243575751065,0.96
0.00019913427691654716,0.3443110135705061,0.000846995937525014,4.721443397695164e-07,0.0,4.2349796876250706e-05,0.13204999682045965,1.884083934347865,0.97
0.00019716908435781955,0.3471707773301695,0.0008703597759025779,4.851682141790266e-07,0.0,4.3517988795128896e-05,0.13417237035241922,1.9029110370992797,0.98
0.00019524388226178037,0.3500235277660842,0.0008941051672565628,4.983968095457894e-07,0.0,4.470525836282814e-05,0.13630191152354715,1.9217248049522109,0.99
0.0001933574753563535,0.35286940544019524,0.0009182341478587342,5.118307130089705e-07,0.0,4.5911707392936716e-05,0.13843847702281184,1.9405251567192006,1.0
0.0001915087164902573,0.3557085480174922,0.0009427487485683282,5.254704961788347e-07,0.0,4.713743742841642e-05,0.14058192651350376,1.9593120081573552,1.01
0.00018969650338705182,0.35854109057320727,0.0009676509950549225,5.393167168631984e-07,0.0,4.838254975274613e-05,0.14273212231264132,1.978085272248417,1.02
0.00018791977603178754,0.36136716556134457,0.0009929429080871494,5.533699188792831e-07,0.0,4.9647145404357494e-05,0.14488892942452453,1.9968448590371712,1.03
0.00018617751655714148,0.3641869028646331,0.0010186265037925822,5.67630632338972e-07,0.0,5.093132518962913e-05,0.1470522154866028,2.0155906755782422,1.04
0.000184468744824473,0.3670004299072654,0.0010447037940546887,5.820993742472018e-07,0.0,5.2235189702734455e-05,0.14922185065468635,2.034322625952091,1.05
0.0001827925183499648,0.3698078715814944,0.0010711767865541734,5.967766481153425e-07,0.0,5.35588393277087e-05,0.1513977076774784,2.0530406110657764,1.06
0.00018114793022575555,0.37260935111830085,0.0010980474971301335,6.116629476808468e-07,0.0,5.490237485650668e-05,0.15357966100110443,2.0717445281225713,1.07
0.00017953410779406425,0.3754049862997466,0.0011253178883733515,6.267587415311839e-07,0.0,5.626589441866757e-05,0.15576759065760978,2.0904342735133485,1.08
0.0001779502080807233,0.3781948980756042,0.0011529900099966212,6.420645080354276e-07,0.0,5.764950049983107e-05,0.15796137342256708,2.1091097357332176,1.09
0.00017639542202032367,0.3809791993573879,0.0011810658120915162,6.575806903725659e-07,0.0,5.905329060457583e-05,0.16016089430800629,2.127770805079887,1.1
0.00017486896863459683,0.3837580045788528,0.0012095473058617438,6.733077347820246e-07,0.0,6.04773652930872e-05,0.16236603675838887,2.1464173649314398,1.11
0.0001733700941369111,0.386531424430521,0.0012384364737884526,6.892460696341889e-07,0.0,6.192182368942264e-05,0.1645766880508378,2.165049296601083,1.12
0.000171898072176736,0.389299567967063,0.0012677353035624608,7.053961140144841e-07,0.0,6.338676517812304e-05,0.1667927371308515,2.1836664775824595,1.1300000000000001
0.00017045220233330053,0.3920625419558837,0.0012974457778326,7.217582750671771e-07,0.0,6.487228889162998e-05,0.16901407528120577,2.2022687819208415,1.1400000000000001
0.0001690318083682398,0.39482045113041014,0.0013275698775642357,7.383329490962174e-07,0.0,6.637849387821177e-05,0.17124059586226031,2.2208560800246566,1.1500000000000001
0.0001676362375579684,0.39757339815763615,0.001358109581802383,7.551205214238606e-07,0.0,6.790547909011915e-05,0.17347219434487138,2.239428238525171,1.16
0.0001662648595783729,0.4003214837065354,0.001389066867723384,7.721213667700809e-07,0.0,6.945334338616919e-05,0.17570876823980974,2.257985120295609,1.17
0.00016491706576386435,0.4030648064877617,0.0014204437108078457,7.893358494642899e-07,0.0,7.102218554039228e-05,0.17795021705669906,2.276526584405147,1.18
0.0001635922678423677,0.4058034633096708,0.0014522420850349657,8.067643237448357e-07,0.0,7.261210425174827e-05,0.18019644224644335,2.2950524860745336,1.19
0.00016228989730953804,0.4085375491103552,0.001484463963031264,8.244071339329823e-07,0.0,7.422319815156319e-05,0.18244734716790564,2.3135626766004633,1.2
0.00016100940445648023,0.4112671569839265,0.0015171113161940512,8.422646145734312e-07,0.0,7.585556580970256e-05,0.18470283706104118,2.332057003281221,1.21
0.00015975025805689284,0.4139923782125737,0.0015501861148163225,8.603370906090226e-07,0.0,7.750930574081612e-05,0.18696281901342654,2.3505353093550823,1.22
0.00015851194380334005,0.4167133023043031,0.0015836903282149424,8.786248775788368e-07,0.0,7.918451641074711e-05,0.18922720192226436,2.3689974339444837,1.23
0.00015729396494298757,0.41943001702809873,0.0016176259248555061,8.971282818141752e-07,0.0,8.088129624277529e-05,0.19149589645678153,2.3874432119990874,1.24
0.00015609583913498863,0.42214260845078433,0.001651994872470123,9.158476006227738e-07,0.0,8.259974362350614e-05,0.19376881502289478,2.405872474236442,1.25
0.00015491710249781706,0.42485116096502656,0.0016867991381683547,9.347831224644329e-07,0.0,8.433995690841773e-05,0.19604587172950994,2.424285047081789,1.26
0.0001537573015630364,0.4275557573289682,0.0017220406885430691,9.539351271229832e-07,0.0,8.610203442715345e-05,0.19832698235553894,2.44268075260832,1.27
0.00015261600156605434,0.430256478689055,0.00175772148977041,9.73303885876315e-07,0.0,8.788607448852049e-05,0.20061206431726525,2.4610594084781514,1.28
0.00015149277442070915,0.4329534046230041,0.0017938435077071908,9.92889661663912e-07,0.0,8.969217538535954e-05,0.20290103663621165,2.4794208278837404,1.29
0.0001503872175199297,0.4356466131508699,0.0018304087079833169,1.0126927092510942e-06,0.0,9.152043539916584e-05,0.2051938199075786,2.4977648194895914,1.3
0.0001492989310559247,0.43833618078732395,0.0018674190560883316,1.0327132753897695e-06,0.0,9.337095280441658e-05,0.2074903362693862,2.516091187374274,1.31
0.00014822752715882773,0.4410221825617316,0.0019048765174545428,1.0529515989758915e-06,0.0,9.524382587272714e-05,0.20979050937226715,2.534399730972826,1.32
0.0001471726315821576,0.4437046920449865,0.0019427830575373813,1.0734079112038395e-06,0.0,9.713915287686906e-05,0.21209426434983142,2.5526902450196216,1.33
0.00014613388516648788,0.4463837813757598,0.0019811406418905803,1.0940824357178218e-06,0.0,9.905703209452902e-05,0.2144015277895675,2.570962519491773,1.34
0.00014511093333636961,0.4490595212984754,0.0020199512362373906,1.1149753887603323e-06,0.0,0.00010099756181186954,0.21671222770433615,2.5892163395530905,1.35
0.00014410344005687402,0.45173198117607544,0.0020592168065388023,1.1360869793176925e-06,0.0,0.00010296084032694012,0.21902629350439376,2.607451485498641,1.36
0.00014311107266836993,0.45440122903164404,0.0020989393190571203,1.1574174092627279e-06,0.0,0.00010494696595285603,0.2213436559699893,2.625667732699959,1.37
0.00014213350663408396,0.45706733156977686,0.002139120740416933,1.1789668734946449e-06,0.0,0.00010695603702084667,0.22366424722451597,2.6438648515509557,1.3800000000000001
0.0001411704324357942,0.45973035419499225,0.0021797630376640723,1.2007355600761625e-06,0.0,0.00010898815188320363,0.22598800070815167,2.6620426074145707,1.3900000000000001
0.00014022154242904905,0.46239036104990644,0.002220868178320034,1.222723650367958e-06,0.0,0.00011104340891600171,0.22831485115203703,2.6802007605702336,1.4000000000000001
0.00013928655168886117,0.46504741501840785,0.002262438130433566,1.2449313191604712e-06,0.0,0.00011312190652167832,0.23064473455289586,2.6983390661621907,1.41
0.00013836517360581909,0.4677015777740191,0.0023044748626282092,1.2673587348031214e-06,0.0,0.00011522374313141047,0.2329775881481929,2.7164572741487434,1.42
0.00013745712050292058,0.4703529098034144,0.0023469803441481677,1.2900060593309896e-06,0.0,0.00011734901720740841,0.23531335039184895,2.734555129252454,1.43
0.00013656212750537262,0.47300147040550145,0.0023899565449033502,1.3128734485890153e-06,0.0,0.00011949782724516752,0.2376519609303525,2.752632370911366,1.44
0.00013567994041983474,0.47564731772561397,0.002433405435508619,1.335961052353753e-06,0.0,0.00012167027177543096,0.2399933605792862,2.7706887332313253,1.45
0.00013481029530539818,0.47829050879850193,0.0024773289873216476,1.3592690144527403e-06,0.0,0.00012386644936608236,0.24233749130041218,2.788723944939445,1.46
0.00013395293971165038,0.4809310995492908,0.0025217291724789637,1.3827974728815204e-06,0.0,0.00012608645862394817,0.24468429617921528,2.806737729338772,1.47
0.00013310764490491187,0.48356914480202334,0.002566607963929324,1.4065465599183699e-06,0.0,0.00012833039819646618,0.2470337194027726,2.824729804264224,1.48
0.00013227417082715574,0.4862046983357117,0.002611967335464634,1.43051640223677e-06,0.0,0.00013059836677323168,0.24938570623812562,2.842699882039861,1.49
0.00013145229080060636,0.4888378128802994,0.002657809261748954,1.4547071210156694e-06,0.0,0.00013289046308744768,0.25174020301108113,2.8606476694375527,1.5
0.00013064177985253,0.49146854014869495,0.0027041357183453405,1.479118832047582e-06,0.0,0.00013520678591726702,0.2540971570854379,2.878572867637113,1.51
0.00012984242265204536,0.4940969308485842,0.002750948681740321,1.5037516458445631e-06,0.0,0.00013754743408701602,0.2564565168425964,2.896475172187961,1.52
0.00012905400462359825,0.49672303471081813,0.0027982501293678697,1.5286056677421057e-06,0.0,0.00013991250646839344,0.2588182316615824,2.9143542729723815,1.53
0.00012827633360045586,0.4993469004861955,0.0028460420396306616,1.55368099800099e-06,0.0,0.00014230210198153302,0.2611822518993829,2.932209854170452,1.54
0.00012750919823699107,0.5019685760033441,0.002894326391915081,1.5789777318923054e-06,0.0,0.000144716319595754,0.2635485288746285,2.9500415942316534,1.55
0.0001267524101162844,0.5045881081526814,0.002943105166616874,1.6044959598357603e-06,0.0,0.00014715525833084366,0.26591701484100033,2.9678491658297537,1.56
0.00012600577843146945,0.5072055429214947,0.002992380345154611,1.6302357674536648e-06,0.0,0.00014961901725773043,0.26828766297680723,2.98563223583093,1.57
0.00012526911928461082,0.5098209253991752,0.003042153909987659,1.6561972356479287e-06,0.0,0.00015210769549938287,0.27066042737018803,3.00339046523948,1.58
0.0001245422531879961,0.512434299824626,0.003092427844598382,1.682380440838908e-06,0.0,0.00015462139222991903,0.2730352629730975,3.0211235093561553,1.59
0.0001238250053250131,0.5150457095480273,0.003143204133570918,1.7087854547649972e-06,0.0,0.00015716020667854583,0.27541212563995765,3.038831017375915,1.6
0.00012311720521680832,0.5176551970892731,0.003194484762547047,1.735412344790972e-06,0.0,0.00015972423812735229,0.27779097206824843,3.0565126326458865,1.61
0.0001224186867434847,0.5202628042166116,0.00324627171816133,1.7622611743251624e-06,0.0,0.00016231358590806648,0.28017175971810937,3.0741679931101644,1.62
0.00012172928808271457,0.5228685717274784,0.003298566988351006,1.7893320016593494e-06,0.0,0.00016492834941755026,0.28255444703599053,3.091796729569488,1.6300000000000001
0.00012104885109893251,0.5254725397276923,0.0033513725620048446,1.8166248814440929e-06,0.0,0.0001675686281002422,0.28493899317027976,3.1093984675855197,1.6400000000000001
0.00012037722232019316,0.5280747476202179,0.0034046904290201472,1.8441398646351051e-06,0.0,0.0001702345214510073,0.28732535798164865,3.126972827315629,1.6500000000000001
0.00011971425079464468,0.5306752340114202,0.0034585225804486955,1.8718769979859566e-06,0.0,0.0001729261290224347,0.28971350214086494,3.1445194226708773,1.6600000000000001
0.00011905979073404203,0.5332740367405997,0.0035128710084790116,1.8998363242190699e-06,0.0,0.00017564355042395052,0.29210338709584205,3.1620378614362883,1.67
0.00011841369863747904,0.535871192912122,0.003567737706417532,1.9280178821808236e-06,0.0,0.00017838688532087656,0.294494975041759,3.179527745373285,1.68
0.00011777583576110662,0.538466738913331,0.00362312466867992,1.9564217069500163e-06,0.0,0.00018115623343399595,0.2968882289001608,3.1969886702631305,1.69
0.00011714606535499833,0.5410607104325454,0.003679033890788805,1.9850478299186684e-06,0.0,0.0001839516945394402,0.2992831123033995,3.214420225917659,1.7
0.00011652425541677795,0.543653142469597,0.0037354673693733055,2.0138962788629273e-06,0.0,0.00018677336846866522,0.3016795895809721,3.2318219961815493,1.71
0.00011591027547492478,0.5462440693520507,0.003792427102168036,2.042967078011965e-06,0.0,0.00018962135510840173,0.3040776257462554,3.2491935589368364,1.72
0.00011530400004714998,0.5488335247446102,0.0038499150880109884,2.072260248116646e-06,0.0,0.00019249575440054937,0.30647718648327227,3.2665344861121013,1.73
0.00011470530438571063,0.5514215416662652,0.003907933326840375,2.101775806517679e-06,0.0,0.00019539666634201867,0.3088782381335699,3.28384434369599,1.74
0.00011411406941841076,0.5540081524979059,0.003966483819690596,2.1315137672127576e-06,0.0,0.00019832419098452975,0.3112807476832766,3.301122691754435,1.75
0.00011353017542295827,0.5565933890011585,0.004025568568687492,2.1614741409224318e-06,0.0,0.00020127842843437459,0.3136846827504229,3.3183690844512843,1.76
0.0001129535099072604,0.5591772823225247,0.004085189577042905,2.1916569351546583e-06,0.0,0.00020425947885214523,0.31609001157248884,3.3355830700723095,1.77
0.0001123839571161229,0.5617598630159765,0.004145348849048623,2.2220621542680597e-06,0.0,0.00020726744245243113,0.3184967029942376,3.352764191052663,1.78
