species_1,species_2,Time
0.00577667577789773,0.0203298264712407,0.0
0.005834146810767783,0.020329826417399867,0.01
0.005891054400438403,0.020329826406876514,0.02
0.005947397960823078,0.02032982664723958,0.03
0.006003180817287137,0.02032982724616975,0.04
0.006058410357941702,0.02032982843754666,0.05
0.006113090014187352,0.02032983032789812,0.06
0.006167224810013251,0.020329833074754274,0.07
0.0062208224602782435,0.020329836918009256,0.08
0.006273886235952716,0.02032984195870247,0.09
0.006326421054181372,0.020329848349135586,0.1
0.006378434414194841,0.02032985632049659,0.11
0.0064299279594226605,0.0203298659234661,0.12
0.006480909385799561,0.020329877394115025,0.13
0.006531382467329081,0.020329890848684865,0.14
0.006581353111665372,0.020329906467078614,0.15
0.00663082641915966,0.020329924405646477,0.16
0.006679807425314036,0.02032994481689247,0.17
0.006728301290018666,0.02032996785791066,0.18
0.006776312440400213,0.02032999366039787,0.19
0.006823845800485735,0.020330022373261977,0.2
0.006870906589779696,0.020330054155700352,0.21
0.006917499868853829,0.020330089161375815,0.22
0.0069636295886618075,0.0203301275044896,0.23
0.007009300339052567,0.02033016932196411,0.24
0.007054517356255381,0.020330214773709103,0.25
0.007099285456362449,0.020330264004692917,0.26
0.007143608590272351,0.02033031712840805,0.27
0.007187490877178878,0.020330374264469594,0.28
0.007230937389463854,0.020330435567169736,0.29
0.0072739527120620935,0.020330501173067284,0.3
0.00731654083955822,0.020330571196967493,0.31
0.007358705561963416,0.020330645746137407,0.32
0.007400451753394946,0.020330724967791772,0.33
0.007441783801377053,0.02033080899121511,0.34
0.007482705695204718,0.020330897931014162,0.35000000000000003
0.0075232209557704,0.02033099188453149,0.36
0.007563334282791928,0.02033109099255831,0.37
0.007603049889175199,0.02033119537794312,0.38
0.007642371725406691,0.020331305153935865,0.39
0.007681303056233314,0.020331420408704014,0.4
0.007719848432877374,0.020331541277470756,0.41000000000000003
0.0077580119054814125,0.020331667877131157,0.42
0.0077957973252537095,0.02033180031739573,0.43
0.007833207406605376,0.020331938666919225,0.44
0.007870246673568547,0.02033208305971138,0.45
0.007906918975876816,0.020332233605429437,0.46
0.007943228163608524,0.020332390413743098,0.47000000000000003
0.007979178087186766,0.020332553594334505,0.48
0.008014772597379382,0.020332723256898267,0.49
0.008050015101669142,0.020332899495318833,0.5
0.008084907856152346,0.020333082362415218,0.51
0.008119455529043395,0.02033327199703771,0.52
0.008153661717533067,0.020333468499837394,0.53
0.008187529999932965,0.02033367197079216,0.54
0.008221063935675505,0.020333882509206706,0.55
0.008254267065313932,0.020334100213712538,0.56
0.008287142521032763,0.020334325168674557,0.5700000000000001
0.008319692913007397,0.02033455744022497,0.58
0.00835192221080923,0.02033479714192535,0.59
0.008383833713566269,0.020335044363924124,0.6
0.00841543068793253,0.02033529919522206,0.61
0.008446716368088048,0.02033556172367226,0.62
0.008477693955738871,0.020335832035980175,0.63
0.008508366533826866,0.020336110215268308,0.64
0.00853873710891282,0.02033639634227236,0.65
0.008568808859975055,0.020336690502362812,0.66
0.008598584829548813,0.02033699277682828,0.67
0.008628068025311367,0.020337303245742434,0.68
0.008657261420082028,0.020337621987963996,0.6900000000000001
0.008686167951822135,0.020337949081136755,0.7000000000000001
0.008714790673073451,0.020338284607828,0.71
0.008743132598320366,0.020338628649258658,0.72
0.0087711964702367,0.02033898127570147,0.73
0.008798985129297571,0.02033934256166345,0.74
0.008826501384514943,0.02033971258057612,0.75
0.008853748013437622,0.020340091404795504,0.76
0.008880727762151257,0.02034047910560214,0.77
0.008907443534092901,0.02034087576072025,0.78
0.008933898124861879,0.020341281443757086,0.79
0.008960094106870339,0.020341696219609372,0.8
0.0089860341453826,0.02034212015704895,0.81
0.009011720877822087,0.020342553323916424,0.8200000000000001
0.009037156913771332,0.02034299578712116,0.8300000000000001
0.009062344834971977,0.02034344761264126,0.84
0.00908728732273269,0.02034390887077649,0.85
0.009111986942052912,0.020344379627247906,0.86
0.009136446155725966,0.020344859943779332,0.87
0.009160667460461598,0.020345349883709538,0.88
0.009184653327233887,0.020345849509532846,0.89
0.009208406201281234,0.02034635888289912,0.9
0.009231928502106366,0.02034687806461379,0.91
0.009255222709668205,0.020347407118397224,0.92
0.009278291198765836,0.020347946103661137,0.93
0.009301136297328205,0.020348495078050977,0.9400000000000001
0.009323760337587673,0.020349054099677952,0.9500000000000001
0.009346165627286369,0.020349623225863138,0.96
0.00936835444967618,0.020350202513137496,0.97
0.009390329063518764,0.020350792017241846,0.98
0.009412091884171053,0.020351391800855673,0.99
0.00943364508180962,0.020352001916449217,1.0
0.009454990813097308,0.02035262241617107,1.01
0.009476131253151105,0.02035325335321258,1.02
0.009497068552850919,0.02035389477998577,1.03
0.009517804838839591,0.020354546748123353,1.04
0.009538342213522876,0.0203552093084787,1.05
0.009558682755069466,0.020355882511125883,1.06
0.009578828517410966,0.020356566405359638,1.07
0.009598781530241914,0.020357261039695387,1.08
0.009618543972886109,0.02035796646910881,1.09
0.009638118198010541,0.020358682756023247,1.1
0.0096575058550996,0.020359409933812293,1.11
0.009676708910952278,0.020360148049291992,1.12
0.009695729309945047,0.020360897148574638,1.1300000000000001
0.009714568974031869,0.02036165727706874,1.1400000000000001
0.009733229802744187,0.020362428479479066,1.1500000000000001
0.009751713673190934,0.020363210799806596,1.16
0.00977002244005853,0.020364004281348557,1.17
0.009788157935610874,0.020364808966698414,1.18
0.009806121969689356,0.020365624897745856,1.19
0.00982391701047506,0.020366452143539757,1.2
0.00984154454854461,0.02036729073333055,1.21
0.009859006247167627,0.020368140703650787,1.22
0.0098763038715262,0.020369002095418167,1.23
0.009893439166876542,0.020369874948948815,1.24
0.009910413858548997,0.020370759303957268,1.25
0.009927229651948028,0.02037165519955649,1.26
0.00994388823255222,0.020372562674257858,1.27
0.00996039126591429,0.020373481765971178,1.28
0.009976740397661072,0.02037441251200467,1.29
0.009992937494353834,0.020375354958731783,1.3
0.010008984534372361,0.020376309157211888,1.31
0.010024882766658527,0.020377275129426855,1.32
0.010040633796692622,0.020378252911866183,1.33
0.010056239212281461,0.020379242540508193,1.34
0.010071700583558399,0.02038024405082002,1.35
0.010087019462983323,0.020381257477757625,1.36
0.01010219738534265,0.020382282855765786,1.37
0.010117235867749335,0.0203833202187781,1.3800000000000001
0.010132136409642865,0.020384369600216983,1.3900000000000001
0.01014690049278926,0.02038543103299367,1.4000000000000001
0.010161530100869834,0.02038650456974437,1.41
0.010176026427108329,0.020387590232496887,1.42
0.010190390868549372,0.020388688051394276,1.43
0.010204624868451787,0.020389798058556608,1.44
0.010218729854180418,0.020390920285662077,1.45
0.010232707237206139,0.020392054763947003,1.46
0.010246558413105844,0.020393201524205828,1.47
0.01026028476156245,0.020394360596791117,1.48
0.010273887646364905,0.020395532011613565,1.49
0.010287368415408173,0.02039671579814199,1.5
0.010300728582377284,0.020397911992282414,1.51
0.010313969666256894,0.020399120630301446,1.52
0.010327092764495688,0.020400341732665025,1.53
0.01034009918730748,0.020401575328054915,1.54
0.01035299023048231,0.020402821444766666,1.55
0.01036576717538644,0.020404080110709624,1.56
0.010378431288962358,0.020405351353406927,1.57
0.010390983823728776,0.020406635199995502,1.58
0.010403426017780628,0.020407931677226057,1.59
0.010415759094789074,0.020409240811463104,1.6
0.010427984264001497,0.020410562628684938,1.61
0.0104401031371311,0.020411897169992792,1.62
0.010452116660168822,0.020413244451872054,1.6300000000000001
0.010464025994263375,0.020414604498962804,1.6400000000000001
0.010475832315234525,0.0204159773366013,1.6500000000000001
0.010487536785816145,0.02041736298978736,1.6600000000000001
0.010499140555656232,0.02041876148318437,1.67
0.010510644761316893,0.020420172841119272,1.68
0.010522050526274355,0.02042159708758258,1.69
0.010533358960918962,0.020423034246228357,1.7
0.010544571162555172,0.020424484340374246,1.71
0.010555688448791397,0.020425947401538393,1.72
0.010566712068938987,0.020427423458883005,1.73
0.010577642867361544,0.02042891252690027,1.74
0.01058848191464943,0.02043041462849955,1.75
0.010599230269318412,0.02043192978629076,1.76
0.01060988897776615,0.020433458022582774,1.77
0.010620459074228665,0.020434999359381843,1.78
0.010630941580736825,0.020436553818389987,1.79
0.010641337507072812,0.02043812142100342,1.8
0.010651647850726607,0.020439702188310944,1.81
0.01066187359685247,0.020441296141092365,1.82
0.010672015718225408,0.020442903299816902,1.83
0.010682075175197654,0.020444523684641586,1.84
0.010692052915655155,0.02044615731540968,1.85
0.010701949874974035,0.02044780421164908,1.86
0.01071176697597708,0.020449464392570723,1.87
0.010721505590098455,0.020451137893649423,1.8800000000000001
0.010731166905479332,0.020452824743904162,1.8900000000000001
0.01074075136382096,0.020454524945650476,1.9000000000000001
0.01075025987616591,0.02045623851821304,1.9100000000000001
0.010759693343219918,0.020457965480679123,1.92
0.010769052655361558,0.020459705851898918,1.93
0.010778338692651929,0.020461459650485854,1.94
0.010787552324844334,0.020463226894816926,1.95
0.010796694411393972,0.020465007603033013,1.96
0.010805765801467604,0.020466801793039193,1.97
0.010814767333953257,0.020468609482505076,1.98
0.010823699837469886,0.02047043068886511,1.99
0.010832564130377075,0.020472265429318914,2.0
0.010841361020784703,0.020474113720831594,2.0100000000000002
0.010850091306562637,0.020475975580134073,2.02
0.010858755775350419,0.02047785102372339,2.0300000000000002
0.010867355640761456,0.02047974008321707,2.04
0.010875891929402779,0.020481642783776205,2.05
0.010884364983221548,0.020483559126588096,2.06
0.010892775584119626,0.02048548912845257,2.07
0.010901124506157217,0.020487432806019567,2.08
0.010909412515628492,0.020489390175791784,2.09
0.01091764037113721,0.020491361254127313,2.1
0.010925808823672351,0.020493346057242283,2.11
