data_gen_FeBM,data_gen_time
0.0030378361484431904,0.0
0.0030378361484431947,17.0
0.0030378361484431947,34.0
0.0030378295159326917,51.0
0.0030378321607162804,68.0
0.0030378331162017524,85.0
0.003037833463051515,102.0
0.003037833636274272,119.0
0.003037833762285008,136.0
0.0030378338862558593,153.0
0.0030378340012024553,170.0
0.0030378341079228305,187.0
0.003037834201198374,204.0
0.0030378342765897673,221.0
0.003037834353199481,238.0
0.003037834431361452,255.0
0.0030378345134169644,272.0
0.0030378345935270345,289.0
0.00303783467212794,306.0
0.003037834746962597,323.0
0.0030378348176572363,340.0
0.0030378348832363145,357.0
0.0030378349463249157,374.0
0.003037835006068509,391.0
0.003037835061756027,408.0
0.0030378351137523296,425.0
0.003037835163958906,442.0
0.0030378352116023992,459.0
0.003037835256901652,476.0
0.003037835300018818,493.0
0.0030378353411547065,510.0
0.003037835380528711,527.0
0.0030378354182657528,544.0
0.0030378354539862987,561.0
0.0030378354880270255,578.0
0.003037835520466966,595.0
0.0030378355513809036,612.0
0.0030378355808393753,629.0
0.0030378356088607587,646.0
0.003037835635504318,663.0
0.0030378356608259153,680.0
0.003037835684866443,697.0
0.003037835707661395,714.0
0.0030378357293103057,731.0
0.0030378357499593325,748.0
0.0030378357695889364,765.0
0.003037835788251986,782.0
0.0030378358059998576,799.0
0.003037835822882269,816.0
0.0030378358389340034,833.0
0.0030378358542066386,850.0
0.0030378358687431165,867.0
0.0030378358825846343,884.0
0.003037835895770636,901.0
0.0030378359083128867,918.0
0.003037835920235311,935.0
0.0030378359315749604,952.0
0.003037835942355583,969.0
0.003037835952598324,986.0
0.0030378359623325405,1003.0
0.0030378359716143194,1020.0
0.0030378359804421,1037.0
0.003037835988835162,1054.0
0.0030378359968107685,1071.0
0.0030378360043841093,1088.0
0.003037836011568258,1105.0
0.003037836018374116,1122.0
0.003037836024816515,1139.0
0.0030378360309924867,1156.0
0.003037836036862403,1173.0
0.003037836042440923,1190.0
0.003037836047741822,1207.0
0.0030378360527780032,1224.0
0.003037836057561512,1241.0
0.0030378360621035505,1258.0
0.003037836066414492,1275.0
0.003037836070519073,1292.0
0.0030378360744207117,1309.0
0.0030378360781282564,1326.0
0.003037836081651304,1343.0
0.003037836084998982,1360.0
0.0030378360881799732,1377.0
0.003037836091202544,1394.0
0.003037836094074578,1411.0
0.00303783609680109,1428.0
0.003037836099389314,1445.0
0.003037836101846419,1462.0
0.0030378361041785255,1479.0
0.003037836106391451,1496.0
