Time,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt,Pt,Tt,V_mT,V_dT,Cell,compartment_0000002,P0_to_P1,T0_to_T1,P1_to_P0,T1_to_T0,P1_to_P2,T1_to_T2,P2_to_P1,T2_to_T1,P0_degradation,T0_degradation,P1_degradation,T1_degradation,P2_degradation,T2_degradation,PT_complex_formation,PT_complex_nucleation,PT_complex_degradation,PTnucl_complex_degradation,Mp_production,Mt_production,P0_production,T0_production,Mp_degradation,Mt_degradation
1.41,0.17043363048698962,0.17043363048698965,0.12539679721057592,0.12539679721057595,0.04817573939111963,0.04817573939111962,0.0006570470599530502,9.554306873059156e-05,0.7812236656452833,0.7812236656452833,0.3447587572173688,0.34475875721736887,0.7,2.0,1.0,1.0,0.6282012150677878,0.6282012150677879,0.05899924069479629,0.058999240694796305,0.47199392555837033,0.47199392555837044,0.02352129188164356,0.023521291881643553,0.0017043363048698961,0.0017043363048698966,0.0012539679721057593,0.0012539679721057595,0.38872066833109753,0.3887206683310974,0.00239085400308546,0.0003751196222257118,6.5704705995305024e-06,9.554306873059157e-07,1.0,1.0,0.703101299080755,0.703101299080755,0.5651332482650225,0.5651332482650225
1.42,0.17175528379991437,0.1717552837999144,0.12659150995175303,0.12659150995175306,0.04875021647371832,0.048750216473718314,0.0006773533924723517,9.934144849190478e-05,0.7855689579878367,0.7855689579878367,0.34787370506634996,0.34787370506635,0.7,2.0,1.0,1.0,0.6326874305999877,0.6326874305999878,0.059527892103088974,0.05952789210308899,0.4762231368247118,0.4762231368247119,0.023795100096500075,0.02379510009650007,0.0017175528379991436,0.001717552837999144,0.0012659150995175303,0.0012659150995175306,0.39244870054921394,0.3924487005492139,0.002445488291997865,0.00038654374578503,6.773533924723517e-06,9.934144849190478e-07,1.0,1.0,0.707012062189053,0.707012062189053,0.565805761094075,0.565805761094075
1.43,0.1730763408765024,0.17307634087650242,0.127786119265097,0.12778611926509703,0.04932641839807335,0.04932641839807334,0.000698092271425895,0.00010325486440005443,0.789907558337,0.789907558337,0.3509902256754987,0.3509902256754987,0.7,2.0,1.0,1.0,0.6371661689775433,0.6371661689775434,0.060055904166360606,0.06005590416636062,0.48044723333088485,0.48044723333088496,0.024069576205742297,0.024069576205742294,0.001730763408765024,0.0017307634087650242,0.00127786119265097,0.0012778611926509704,0.3961706955207517,0.3961706955207516,0.002500859299522609,0.00039820438997552614,6.98092271425895e-06,1.0325486440005443e-06,0.9999999999999998,0.9999999999999998,0.7109168025033,0.7109168025033,0.5664717283316795,0.5664717283316795
1.44,0.17439680954796416,0.1743968095479642,0.12898061423320706,0.12898061423320709,0.049904340333400944,0.04990434033340094,0.0007192686534324761,0.00010728568228503781,0.794239532332671,0.794239532332671,0.35410831845028967,0.3541083184502898,0.7,2.0,1.0,1.0,0.6416374740145782,0.6416374740145782,0.06058327322048533,0.06058327322048534,0.48466618576388265,0.4846661857638827,0.024344716654087575,0.02434471665408757,0.0017439680954796416,0.0017439680954796418,0.0012898061423320705,0.001289806142332071,0.39988658718767045,0.3998865871876704,0.002556970628874804,0.00041010405560247814,7.192686534324761e-06,1.072856822850378e-06,0.9999999999999998,0.9999999999999998,0.7148155790994039,0.7148155790994039,0.5671312573156336,0.5671312573156336
1.45,0.17571669762092518,0.1757166976209252,0.13017498442374204,0.13017498442374206,0.05048397775455231,0.0504839777545523,0.0007408875036901,0.00011143629266604851,0.7985649447667655,0.7985649447667655,0.35722798359557567,0.3572279835955757,0.7,2.0,1.0,1.0,0.6461013892592381,0.6461013892592382,0.06110999583396064,0.06110999583396065,0.4888799666716851,0.4888799666716852,0.024620518034886765,0.02462051803488676,0.0017571669762092518,0.001757166976209252,0.0013017498442374205,0.0013017498442374207,0.40359631259039935,0.4035963125903993,0.0026138259096924986,0.00042224524368085026,7.408875036901e-06,1.114362926660485e-06,0.9999999999999998,0.9999999999999998,0.718708450290089,0.718708450290089,0.567784452986981,0.567784452986981
1.46,0.1770360143710278,0.17703601437102784,0.1313692225853995,0.13136922258539951,0.05106532721695269,0.05106532721695269,0.000762953822676441,0.00011570911222031,0.8028838569587553,0.8028838569587553,0.3603492271082767,0.36034922710827677,0.7,2.0,1.0,1.0,0.6505579630373756,0.6505579630373757,0.061636069993562935,0.06163606999356295,0.4930885599485035,0.4930885599485036,0.024896977458169097,0.024896977458169097,0.0017703601437102782,0.0017703601437102784,0.001313692225853995,0.0013136922258539952,0.40729981673818405,0.40729981673818405,0.002671428878923475,0.0004346304711618026,7.62953822676441e-06,1.1570911222031e-06,0.9999999999999998,0.9999999999999998,0.7225954712628798,0.7225954712628798,0.56843141756358,0.56843141756358
1.47,0.1783547710633266,0.17835477106332662,0.13256332557739853,0.13256332557739856,0.051648386621208825,0.051648386621208825,0.0007854726557306685,0.00012010658430153755,0.8071963258489505,0.8071963258489505,0.3634720625019662,0.3634720625019662,0.7,2.0,1.0,1.0,0.6550072501781361,0.6550072501781362,0.06216149550518345,0.06216149550518346,0.4972919640414676,0.4972919640414677,0.025174092674947496,0.025174092674947496,0.001783547710633266,0.0017835477106332661,0.0013256332557739852,0.0013256332557739856,0.4109970541148268,0.4109970541148268,0.002729783415250234,0.00044726227657809357,7.854726557306685e-06,1.2010658430153755e-06,0.9999999999999998,0.9999999999999998,0.7264766932640555,0.7264766932640555,0.5690722504845214,0.5690722504845214
1.48,0.1796729738123947,0.17967297381239472,0.1337572813945433,0.13375728139454332,0.05223315146080206,0.05223315146080206,0.0008084489678913438,0.0001246311719778525,0.8115024166124719,0.8115024166124719,0.3665964868076092,0.3665964868076093,0.7,2.0,1.0,1.0,0.6594492879292239,0.659449287929224,0.0626862682840499,0.06268626828404991,0.5014901462723992,0.5014901462723993,0.025451860293564568,0.025451860293564568,0.001796729738123947,0.0017967297381239473,0.001337572813945433,0.0013375728139454332,0.41468796484468423,0.41468796484468423,0.0027888931530977,0.0004601431463392358,8.084489678913438e-06,1.246311719778525e-06,0.9999999999999998,0.9999999999999998,0.7303521749512247,0.7303521749512247,0.5697070503435203,0.5697070503435203
1.49,0.1809906310843028,0.18099063108430283,0.1349510827691864,0.13495108276918644,0.05281961874770955,0.05281961874770955,0.0008318877762837973,0.00012928536536801197,0.8158021894297832,0.8158021894297832,0.3697225057428506,0.36972250574285065,0.7,2.0,1.0,1.0,0.663884121297014,0.663884121297014,0.06321038634484547,0.06321038634484548,0.5056830907587637,0.5056830907587638,0.025730277646085306,0.025730277646085306,0.001809906310843028,0.0018099063108430284,0.0013495108276918642,0.0013495108276918644,0.41837249964257095,0.41837249964257095,0.00284876188381379,0.000473275592696676,8.318877762837974e-06,1.2928536536801199e-06,0.9999999999999998,0.9999999999999998,0.7342219704868049,0.7342219704868049,0.5703359129671763,0.5703359129671763
1.5,0.182307751351384,0.18230775135138402,0.1361447228992207,0.13614472289922072,0.05340778577432796,0.05340778577432796,0.0008557941092957243,0.00013407167936147998,0.8200957036379166,0.8200957036379166,0.37285012581358984,0.37285012581358995,0.7,2.0,1.0,1.0,0.6683117951205214,0.6683117951205215,0.06373384791758968,0.0637338479175897,0.5098707833407174,0.5098707833407176,0.026009342199015868,0.026009342199015868,0.00182307751351384,0.0018230775135138402,0.001361447228992207,0.0013614472289922071,0.422050611859506,0.422050611859506,0.0029093934320023754,0.00048666212970513857,8.557941092957243e-06,1.3407167936147998e-06,0.9999999999999998,0.9999999999999998,0.738086133274125,0.738086133274125,0.5709589320962436,0.5709589320962436
1.51,0.183624343079065,0.18362434307906503,0.1373381954090734,0.13733819540907344,0.05399765009828966,0.053997650098289655,0.0008801730067736537,0.00013899265361584466,0.824383017765515,0.824383017765515,0.37597935424681755,0.37597935424681767,0.7,2.0,1.0,1.0,0.6727323540280437,0.6727323540280438,0.06425665142936714,0.06425665142936715,0.5140532114349371,0.5140532114349372,0.026289051545753093,0.02628905154575309,0.00183624343079065,0.0018362434307906503,0.001373381954090734,0.0013733819540907345,0.42572225734014935,0.4257222573401493,0.0029707916553005933,0.0005003052733410233,8.801730067736538e-06,1.3899265361584466e-06,0.9999999999999996,0.9999999999999996,0.7419447159889635,0.7419447159889635,0.5715761994457618,0.5715761994457618
1.52,0.18494041471269718,0.1849404147126972,0.1385314943107006,0.13853149431070064,0.054589209527278915,0.054589209527278915,0.0009050295202194188,0.00014405085255423582,0.8286641895678752,0.8286641895678752,0.3791101989234504,0.3791101989234504,0.7,2.0,1.0,1.0,0.6771458423941155,0.6771458423941156,0.06477879548617664,0.06477879548617665,0.5182303638894131,0.5182303638894132,0.02656940339905651,0.02656940339905651,0.0018494041471269719,0.001849404147126972,0.001385314943107006,0.0013853149431070065,0.42938739428336725,0.42938739428336725,0.0030329604440441395,0.000514207541620804,9.050295202194188e-06,1.4405085255423583e-06,0.9999999999999996,0.9999999999999996,0.7457977706110878,0.7457977706110878,0.5721878047632111,0.5721878047632111
1.53,0.1862559753806327,0.18625597538063274,0.13972461545744524,0.1397246154574453,0.05518246261679724,0.05518246261679725,0.0009303687300717228,0.0001492488669596785,0.8329392747400725,0.8329392747400725,0.38224267105190657,0.3822426710519067,0.7,2.0,1.0,1.0,0.681552306694389,0.6815523066943892,0.06530027950703084,0.06530027950703086,0.5224022360562467,0.5224022360562469,0.026850395826429542,0.026850395826429545,0.0018625597538063272,0.0018625597538063274,0.0013972461545744524,0.001397246154574453,0.4330459862619049,0.4330459862619048,0.003095903778502037,0.000528371464651098,9.303687300717228e-06,1.4924886695967849e-06,0.9999999999999996,0.9999999999999996,0.7496453472660652,0.7496453472660652,0.5727938356980965,0.5727938356980965
1.54,0.18757103650887785,0.18757103650887785,0.1409175598978883,0.14091755989788834,0.05577740982076769,0.0557774098207677,0.0009561957847321926,0.00015458931760189366,0.8372083239476571,0.8372083239476571,0.3853767913298679,0.38537679132986796,0.7,2.0,1.0,1.0,0.6859518008913504,0.6859518008913504,0.06582110518286813,0.06582110518286816,0.526568841462945,0.5265688414629452,0.02713202779362705,0.027132027793627052,0.0018757103650887785,0.0018757103650887785,0.001409175598978883,0.0014091755989788836,0.43669800915534507,0.4366980091553451,0.003159625864737331,0.0005427996073189367,9.561957847321926e-06,1.5458931760189366e-06,0.9999999999999993,0.9999999999999993,0.7534874915528914,0.7534874915528914,0.5733943774424827,0.5733943774424827
1.55,0.1888856051264681,0.1888856051264681,0.14211031991073844,0.1421103199107385,0.056374048691331,0.056374048691331,0.0009825157413843948,0.00016007484033777835,0.8414713951931467,0.8414713951931467,0.3885125643102597,0.38851256431025977,0.7,2.0,1.0,1.0,0.6903443640328742,0.6903443640328742,0.06634127037708318,0.0663412703770832,0.5307301630166654,0.5307301630166656,0.027414296891758214,0.027414296891758214,0.001888856051264681,0.001888856051264681,0.0014211031991073844,0.001421103199107385,0.44034342161372014,0.44034342161372014,0.003224130594192433,0.0005574944767630811,9.825157413843948e-06,1.6007484033777836e-06,0.9999999999999993,0.9999999999999993,0.7573242556738321,0.7573242556738321,0.5739895145214313,0.5739895145214313
1.56,0.19019969014941465,0.19019969014941465,0.14330289209085326,0.1433028920908533,0.05697237837343089,0.05697237837343089,0.0010093337163998154,0.00016570810014883696,0.8457285422289681,0.8457285422289681,0.39165000243024745,0.3916500024302475,0.7,2.0,1.0,1.0,0.6947300413011721,0.6947300413011721,0.06686077484412722,0.06686077484412725,0.5348861987530178,0.534886198753018,0.027697201465817594,0.027697201465817594,0.0019019969014941465,0.0019019969014941465,0.0014330289209085326,0.001433028920908533,0.44398219273507766,0.44398219273507766,0.0032894220471905607,0.0005724586098101218,1.0093337163998154e-05,1.6570810014883695e-06,0.9999999999999993,0.9999999999999993,0.7611556880060713,0.7611556880060713,0.5745793291970628,0.5745793291970628
1.57,0.19151330050586632,0.19151330050586632,0.14449527342997115,0.1444952734299712,0.0575723982563692,0.05757239825636921,0.0010366548411266268,0.00017149178698783107,0.8499798180284391,0.8499798180284391,0.3947891188203211,0.39478911882032125,0.7,2.0,1.0,1.0,0.6991088777299571,0.6991088777299571,0.06737961851455192,0.06737961851455194,0.5390369481164153,0.5390369481164156,0.02798073997549602,0.027980739975496022,0.0019151330050586632,0.0019151330050586632,0.0014449527342997115,0.0014449527342997122,0.4476142936903763,0.44761429369037636,0.003355504344512004,0.0005876945472784099,1.036654841126627e-05,1.7149178698783107e-06,0.9999999999999991,0.9999999999999991,0.7649818362255952,0.7649818362255952,0.5751639020076513,0.5751639020076513
1.58,0.1928264451289091,0.1928264451289091,0.1456874612901462,0.14568746129014626,0.05817410796289666,0.05817410796289667,0.001064484262228531,0.00017742861578950455,0.8542252748097964,0.8542252748097964,0.39792992725997,0.39792992725997006,0.7,2.0,1.0,1.0,0.7034809181811867,0.7034809181811867,0.06789780148248996,0.06789780148248999,0.5431824118599197,0.5431824118599199,0.02826491098970981,0.028264910989709815,0.001928264451289091,0.001928264451289091,0.0014568746129014622,0.0014568746129014626,0.4512396976184551,0.45123969761845517,0.00342238164739739,0.0006032048341792178,1.0644842622285311e-05,1.7742861578950455e-06,0.9999999999999991,0.9999999999999991,0.7688027473288167,0.7688027473288167,0.5757433118146633,0.5757433118146633
1.59,0.19413913294936588,0.19413913294936588,0.1468794533771826,0.14687945337718267,0.05877750733830346,0.05877750733830347,0.0010928271420236012,0.0001835213264813084,0.8584649640602224,0.8584649640602224,0.40107244213335685,0.4010724421333569,0.7,2.0,1.0,1.0,0.7078462073219712,0.7078462073219712,0.06841532399321795,0.06841532399321798,0.5473225919457436,0.5473225919457438,0.028549713181146096,0.0285497131811461,0.001941391329493659,0.001941391329493659,0.001468794533771826,0.0014687945337718267,0.4548583795232729,0.45485837952327296,0.00349005815747102,0.000618992019917899,1.0928271420236012e-05,1.835213264813084e-06,0.9999999999999989,0.9999999999999989,0.7726184676542002,0.7726184676542002,0.5763176358483209,0.5763176358483209
1.6,0.19545137301158985,0.19545137301158985,0.14807124809273198,0.14807124809273206,0.059382596582427054,0.05938259658242706,0.0011216886614923683,0.00018977268498229056,0.862698936270109,0.862698936270109,0.40421667903322356,0.40421667903322367,0.7,2.0,1.0,1.0,0.7122047900099241,0.7122047900099241,0.06893218659492982,0.06893218659492985,0.5514574927594386,0.5514574927594388,0.02883514538822134,0.028835145388221337,0.0019545137301158985,0.0019545137301158985,0.0014807124809273198,0.0014807124809273207,0.45847031702451674,0.4584703170245168,0.0035585381353501113,0.0006350586598989628,1.1216886614923683e-05,1.8977268498229056e-06,0.9999999999999987,0.9999999999999987,0.7764290426430981,0.7764290426430981,0.5768869497129241,0.5768869497129241
1.61,0.19676317540111551,0.19676317540111551,0.14926284738586867,0.14926284738586879,0.05998937732502718,0.05998937732502718,0.0011510740409050662,0.00019618549072466872,0.866927238754646,0.866927238754646,0.4073626596436411,0.4073626596436412,0.7,2.0,1.0,1.0,0.716556714367493,0.716556714367493,0.06944839137168163,0.06944839137168168,0.555587130973453,0.5555871309734535,0.029121207121429734,0.029121207121429734,0.0019676317540111552,0.0019676317540111552,0.0014926284738586868,0.001492628473858688,0.46207549667860376,0.46207549667860376,0.003627826045670342,0.000651407326398106,1.1510740409050663e-05,1.961854907246687e-06,0.9999999999999984,0.9999999999999984,0.7802345148791814,0.7802345148791814,0.5774513271381471,0.5774513271381471
1.62,0.1980745485085498,0.1980745485085498,0.15045424832499354,0.15045424832499363,0.06059784944392248,0.060597849443922484,0.0011809884809369483,0.00020276255473976887,0.8711499221069481,0.8711499221069481,0.4105103973131426,0.41051039731314265,0.7,2.0,1.0,1.0,0.7209020227014539,0.7209020227014539,0.06996393828986765,0.06996393828986767,0.5597115063189412,0.5597115063189414,0.029407897062629446,0.02940789706262945,0.001980745485085498,0.001980745485085498,0.0015045424832499355,0.0015045424832499364,0.4656738950043366,0.46567389500433665,0.003697926140111786,0.0006680405776142152,1.1809884809369483e-05,2.0276255473976886e-06,0.9999999999999982,0.9999999999999982,0.7840349298962533,0.7840349298962533,0.5780108408812729,0.5780108408812729
1.6300000000000001,0.19938550140856495,0.19938550140856495,0.15164545041767655,0.15164545041767666,0.061208013826804776,0.06120801382680479,0.0012114372147929524,0.00020950671884006948,0.875367034600394,0.875367034600394,0.4136599095866793,0.4136599095866794,0.7,2.0,1.0,1.0,0.7252407594061937,0.7252407594061937,0.07047882837213686,0.07047882837213691,0.5638306269770949,0.5638306269770953,0.02969521436760135,0.029695214367601357,0.0019938550140856494,0.0019938550140856494,0.0015164545041767654,0.0015164545041767667,0.4692654949403808,0.4692654949403809,0.003768842819071019,0.0006849609851077576,1.2114372147929524e-05,2.095067188400695e-06,0.999999999999998,0.999999999999998,0.7878303311403546,0.7878303311403546,0.5785655620114165,0.5785655620114165
1.6400000000000001,0.20069604317014,0.20069604317014,0.15283645348268973,0.15283645348268982,0.0618198715672066,0.061819871567206613,0.0012424254937334787,0.00021642085014607018,0.8795786238207078,0.8795786238207078,0.4168112145639159,0.416811214563916,0.7,2.0,1.0,1.0,0.729572968672344,0.729572968672344,0.07099306277327426,0.0709930627732743,0.5679445021861941,0.5679445021861944,0.02998315828638163,0.029983158286381636,0.0020069604317014002,0.0020069604317014002,0.0015283645348268973,0.0015283645348268982,0.4728502810031164,0.4728502810031164,0.003840580528463016,0.0007021711262108732,1.2424254937334787e-05,2.164208501460702e-06,0.9999999999999978,0.9999999999999978,0.791620761438637,0.791620761438637,0.5791155601658069,0.5791155601658069
1.6500000000000001,0.20200618285135566,0.20200618285135566,0.15402725762958425,0.15402725762958433,0.062433423955910214,0.06243342395591023,0.0012739585874565315,0.00022350784111304663,0.8837847366852859,0.8837847366852859,0.41996433086541973,0.4199643308654198,0.7,2.0,1.0,1.0,0.7338986944706208,0.7338986944706208,0.07150664277066053,0.07150664277066057,0.5720531421652842,0.5720531421652846,0.030271728158942447,0.03027172815894245,0.0020200618285135565,0.0020200618285135565,0.0015402725762958425,0.0015402725762958434,0.4764282392055611,0.4764282392055612,0.003913143759756189,0.0007196735842513095,1.2739585874565316e-05,2.2350784111304665e-06,0.9999999999999976,0.9999999999999976,0.7954062630167573,0.7954062630167573,0.5796609035872378,0.5796609035872378
1.6600000000000001,0.20331592949418925,0.20331592949418925,0.15521786323826778,0.15521786323826786,0.06304867247235675,0.06304867247235676,0.0013060417844798628,0.0002307706095578057,0.8879854194625235,0.8879854194625235,0.42311927759885143,0.4231192775988516,0.7,2.0,1.0,1.0,0.7382179805357794,0.7382179805357794,0.0720195697547946,0.07201956975479462,0.5761565580383567,0.576156558038357,0.030560923410885527,0.030560923410885534,0.0020331592949418926,0.0020331592949418926,0.0015521786323826779,0.0015521786323826788,0.47999935697805973,0.4799993569780598,0.003986537049943902,0.0007374709487763566,1.3060417844798628e-05,2.307706095578057e-06,0.9999999999999971,0.9999999999999971,0.7991868775162712,0.7991868775162712,0.5802016591603926,0.5802016591603926
1.67,0.20462529212274516,0.20462529212274513,0.15640827095774393,0.156408270957744,0.0636656187827249,0.0636656187827249,0.001338680392483711,0.00023821209879142297,0.8921807177783456,0.8921807177783456,0.4262760743544891,0.4262760743544892,0.7,2.0,1.0,1.0,0.7425308703619913,0.7425308703619912,0.07253184522811952,0.07253184522811956,0.5802547618249562,0.5802547618249565,0.03085074355228089,0.03085074355228089,0.0020462529212274517,0.0020462529212274512,0.0015640827095774394,0.00156408270957744,0.48356362312915535,0.48356362312915535,0.004060764982494478,0.0007555658157319419,1.338680392483711e-05,2.38212098791423e-06,0.9999999999999967,0.9999999999999967,0.802962646000511,0.802962646000511,0.5807378924454483,0.5807378924454483
1.68,0.205934280075917,0.20593428007591696,0.15759848357004141,0.1575984835700415,0.06428426538721435,0.06428426538721436,0.0013718797348181411,0.0002458352880680333,0.8963706753772317,0.8963706753772317,0.42943474405605897,0.429434744056059,0.7,2.0,1.0,1.0,0.7468374082978747,0.7468374082978746,0.07304347160518633,0.07304347160518637,0.5843477728414906,0.584347772841491,0.031141188481207574,0.03114118848120758,0.00205934280075917,0.0020593428007591695,0.0015759848357004141,0.001575984835700415,0.4871210315315087,0.4871210315315088,0.0041358322907576826,0.0007739607832772781,1.371879734818141e-05,2.4583528806803333e-06,0.9999999999999964,0.9999999999999964,0.8067336078395085,0.8067336078395085,0.58126966755318,0.58126966755318
1.69,0.2072429021736558,0.20724290217365576,0.1587885013489337,0.1587885013489338,0.06490461400310245,0.06490461400310246,0.0014056451603870835,0.00025364316705439474,0.9005553372271837,0.9005553372271837,0.43259530585313344,0.43259530585313344,0.7,2.0,1.0,1.0,0.75113763680315,0.7511376368031499,0.07355445021581022,0.07355445021581027,0.5884356017264818,0.5884356017264821,0.031432257724135694,0.0314322577241357,0.002072429021736558,0.0020724290217365576,0.001587885013489337,0.001587885013489338,0.49067157177518145,0.49067157177518145,0.004211743606437819,0.0007926584628213711,1.4056451603870834e-05,2.5364316705439475e-06,0.9999999999999958,0.9999999999999958,0.8104998035044654,0.8104998035044654,0.5817970475712588,0.5817970475712588
1.7,0.2085511673990329,0.20855116739903287,0.1599783258725469,0.15997832587254696,0.06552666689029177,0.06552666689029178,0.0014399820361485926,0.00026163875705649466,0.9047347469794939,0.9047347469794939,0.43575778095507667,0.4357577809550767,0.7,2.0,1.0,1.0,0.7554315986969484,0.7554315986969483,0.07406478294541308,0.0740647829454131,0.5925182635633046,0.5925182635633048,0.03172395105842134,0.031723951058421344,0.0020855116739903292,0.002085511673990329,0.001599783258725469,0.0015997832587254697,0.4942152368045244,0.4942152368045245,0.004288503666812356,0.0008116614702778566,1.4399820361485927e-05,2.6163875705649465e-06,0.9999999999999953,0.9999999999999953,0.8142612722815444,0.8142612722815444,0.5823200942691688,0.5823200942691688
1.71,0.2098590847013957,0.20985908470139567,0.16116795893412716,0.16116795893412722,0.06615042647070538,0.06615042647070539,0.0014748957496947916,0.00026982510513489673,0.9089089477017835,0.9089089477017835,0.4389221909610579,0.43892219096105795,0.7,2.0,1.0,1.0,0.7597193365105545,0.7597193365105545,0.07457447176554204,0.07457447176554206,0.5965957741243363,0.5965957741243365,0.03201626833323081,0.03201626833323082,0.002098590847013957,0.002098590847013957,0.0016116795893412717,0.0016116795893412722,0.4977520206910364,0.4977520206910365,0.004366117256890564,0.0008309724287898957,1.4748957496947916e-05,2.6982510513489675e-06,0.9999999999999947,0.9999999999999947,0.8180180529316052,0.8180180529316052,0.5828388682211154,0.5828388682211154
1.72,0.21116666299168058,0.21116666299168055,0.16235740252450798,0.16235740252450803,0.0667758953207018,0.06677589532070181,0.0015103917096280705,0.0002782052841474798,0.9130779818954,0.9130779818954,0.4420885578306659,0.4420885578306659,0.7,2.0,1.0,1.0,0.7640008924735677,0.7640008924735676,0.0750835187258864,0.07508351872588642,0.6006681498070912,0.6006681498070914,0.03230920946576077,0.03230920946576077,0.0021116666299168057,0.0021116666299168057,0.0016235740252450797,0.0016235740252450804,0.5012819185677995,0.5012819185677995,0.004444589209280748,0.0008505939689473464,1.5103917096280706e-05,2.7820528414747983e-06,0.999999999999994,0.999999999999994,0.8217701837058601,0.8217701837058601,0.5833534288362299,0.5833534288362299
1.73,0.2124739111377261,0.21247391113772607,0.16354665881457733,0.1635466588145774,0.06740307616349002,0.06740307616349003,0.0015464753459372884,0.0002867823927921761,0.9172418915128139,0.9172418915128139,0.44525690385452293,0.445256903854523,0.7,2.0,1.0,1.0,0.7682763085001625,0.7682763085001624,0.07559192594634669,0.07559192594634671,0.6047354075707735,0.6047354075707737,0.032602774437470075,0.03260277443747008,0.002124739111377261,0.0021247391113772608,0.0016354665881457733,0.001635466588145774,0.5048049265653902,0.5048049265653903,0.004523924403999111,0.0008705287290039378,1.5464753459372885e-05,2.8678239279217607e-06,0.9999999999999933,0.9999999999999933,0.8255177023615325,0.8255177023615325,0.5838638343878942,0.5838638343878942
1.74,0.21378083795958583,0.2137808379595858,0.16473573013774492,0.16473573013774498,0.06803197186154433,0.06803197186154435,0.0015831521103739717,0.00029555955564971003,0.9214007179750152,0.9214007179750152,0.4484272516248987,0.4484272516248988,0.7,2.0,1.0,1.0,0.7725456261754436,0.7725456261754435,0.07609969560915529,0.07609969560915532,0.6087975648732423,0.6087975648732425,0.03289696329032339,0.0328969632903234,0.0021378083795958584,0.002137808379595858,0.0016473573013774494,0.0016473573013774498,0.5083210417492484,0.5083210417492485,0.004604127768219569,0.0008907793550944409,1.5831521103739716e-05,2.9555955564971004e-06,0.9999999999999925,0.9999999999999925,0.8292606461775137,0.8292606461775137,0.584370142042222,0.584370142042222
1.75,0.21508745293217402,0.21508745293217396,0.16592462089217697,0.165924620892177,0.06866258605738898,0.06866258605738901,0.0016204274844147121,0.00030453993235901757,0.9255545006915176,0.9255545006915176,0.45159962729851366,0.4515996272985137,0.7,2.0,1.0,1.0,0.7768088890484451,0.7768088890484449,0.07660683076949838,0.0766068307694984,0.6128546461559871,0.6128546461559872,0.03319177642606823,0.03319177642606824,0.00215087452932174,0.0021508745293217398,0.0016592462089217697,0.00165924620892177,0.5118302656580556,0.5118302656580557,0.004685204378257191,0.0009113485041770237,1.6204274844147122e-05,3.0453993235901756e-06,0.9999999999999913,0.9999999999999913,0.8329990506223658,0.8329990506223658,0.5848724077052679,0.5848724077052679
1.76,0.21639376456898052,0.2163937645689805,0.16711333314923305,0.1671133331492331,0.06929492168875714,0.06929492168875717,0.0016583069623528524,0.0003137266968519346,0.9297032804894404,0.9297032804894404,0.45477405306617547,0.4547740530661756,0.7,2.0,1.0,1.0,0.781066137356012,0.7810661373560119,0.07711333348052692,0.07711333348052694,0.6169066678442153,0.6169066678442156,0.03348721391158945,0.033487213911589465,0.0021639376456898053,0.002163937645689805,0.0016711333314923305,0.001671133331492331,0.515332595996756,0.5153325959967561,0.004767159228809473,0.0009322388380413244,1.6583069623528524e-05,3.1372669685193464e-06,0.9999999999999902,0.9999999999999902,0.8367329524404964,0.8367329524404964,0.5853706864643353,0.5853706864643353
1.77,0.21769978159466705,0.21769978159466702,0.16830186983119183,0.16830186983119186,0.06992898206015113,0.06992898206015116,0.0016967960643011386,0.00032312305259635525,0.9338470971386469,0.9338470971386469,0.4579505526029075,0.4579505526029075,0.7,2.0,1.0,1.0,0.7853174118568099,0.7853174118568098,0.07761920615061527,0.07761920615061528,0.6209536492049221,0.6209536492049222,0.0337832759801027,0.033783275980102716,0.0021769978159466704,0.0021769978159466704,0.0016830186983119184,0.0016830186983119186,0.5188280326213143,0.5188280326213145,0.004849997399782046,0.0009534530280614121,1.6967960643011385e-05,3.2312305259635527e-06,0.9999999999999891,0.9999999999999891,0.8404623874247822,0.8404623874247822,0.5858650323099469,0.5858650323099469
1.78,0.21900551273983096,0.21900551273983093,0.16949023414940834,0.1694902341494084,0.07056477065142597,0.070564770651426,0.0017359003344170163,0.0003327322300495914,0.9379859897936949,0.9379859897936949,0.4611291501051319,0.4611291501051319,0.7,2.0,1.0,1.0,0.7895627531611578,0.7895627531611576,0.07812445130266296,0.07812445130266299,0.6249956104213037,0.6249956104213039,0.03407996294133093,0.03407996294133094,0.0021900551273983096,0.0021900551273983096,0.0016949023414940833,0.001694902341494084,0.5223165764429534,0.5223165764429534,0.00493372402785581,0.0009749937546402914,1.7359003344170163e-05,3.327322300495914e-06,0.9999999999999878,0.9999999999999878,0.8441873908143254,0.8441873908143254,0.5863554982136772,0.5863554982136772
