CC,Cn,Mp,Mt,P0,P1,P2,T0,T1,T2,Time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.582656494821652e-20,2.9012024537201633e-23,0.009831970964330005,0.009831970964330005,4.3900813730240386e-05,5.823391921463729e-07,5.738466163159921e-09,4.3900813730240386e-05,5.823391921463729e-07,5.738466163159921e-09,0.01
2.1226164549425422e-17,2.674795137535105e-20,0.019354810491979846,0.019354810491979846,0.00017142224193130538,4.5234621301592435e-06,8.77935078129338e-08,0.00017142224193130538,4.5234621301592435e-06,8.77935078129338e-08,0.02
7.469738348789153e-16,1.3944968187966077e-18,0.028603281481233374,0.028603281481233374,0.0003767348030828025,1.4828821958005009e-05,4.2531006385749624e-07,0.0003767348030828025,1.4828821958005009e-05,4.2531006385749624e-07,0.03
9.114268792855291e-15,2.258588065508401e-17,0.03760610072977693,0.03760610072977693,0.0006545321433658589,3.415352247800106e-05,1.2867969718072432e-06,0.0006545321433658589,3.415352247800106e-05,1.2867969718072432e-06,0.04
6.275642485318839e-14,1.9565529556213653e-16,0.04638731695419607,0.04638731695419607,0.0009999623356920363,6.483678817869762e-05,3.008540166704211e-06,0.0009999623356920363,6.483678817869762e-05,3.008540166704211e-06,0.05
2.991307872305477e-13,1.1255607557765323e-15,0.05496730537437795,0.05496730537437795,0.0014085725557192014,0.00010893238092453063,5.976483412553102e-06,0.0014085725557192014,0.00010893238092453063,5.976483412553102e-06,0.06
1.1076883487693485e-12,4.892460522298125e-15,0.06336350974682922,0.06336350974682922,0.0018762632403217902,0.00016823590345352275,1.0610908245917023e-05,0.0018762632403217902,0.00016823590345352275,1.0610908245917023e-05,0.07
3.41083716167523e-12,1.7338936520272906e-14,0.07159099849972535,0.07159099849972535,0.0023992500186463717,0.00024430915685747477,1.7353698775263755e-05,0.0023992500186463717,0.00024430915685747477,1.7353698775263755e-05,0.08
9.11795193299928e-12,5.249091719089004e-14,0.07966289602649455,0.07966289602649455,0.0029740312679258623,0.0003385021793921524,2.6657676271069982e-05,0.0029740312679258623,0.0003385021793921524,2.6657676271069982e-05,0.09
2.180677332848297e-11,1.4037180104217567e-13,0.08759071565804424,0.08759071565804424,0.003597360517124136,0.00045197308463087337,3.897785234788103e-05,0.003597360517124136,0.00045197308463087337,3.897785234788103e-05,0.1
4.767430880642102e-11,3.3971113982529686e-13,0.0953846217572536,0.0953846217572536,0.004266222608984464,0.0005857060220820449,5.476428758005025e-05,0.004266222608984464,0.0005857060220820449,5.476428758005025e-05,0.11
9.678472539341023e-11,7.571423945191023e-13,0.10305364260001362,0.10305364260001362,0.004977812757707713,0.000740527554141374,7.445625825371166e-05,0.004977812757707713,0.000740527554141374,7.445625825371166e-05,0.12
1.8465487058687282e-10,1.5750561883546074e-12,0.1106058393443738,0.1106058393443738,0.00572951832256249,0.0009171214775894609,9.847766887272285e-05,0.00572951832256249,0.0009171214775894609,9.847766887272285e-05,0.13
3.341738794821901e-10,3.089677269016038e-12,0.11804844503369069,0.11804844503369069,0.006518902605218181,0.0011160423720610849,0.00012723343493542658,0.006518902605218181,0.0011160423720610849,0.00012723343493542658,0.14
5.778564017087225e-10,5.761061078125848e-12,0.12538798031852677,0.12538798031852677,0.0073436903608444255,0.0013377280109020217,0.00016110669122208518,0.0073436903608444255,0.0013377280109020217,0.00016110669122208518,0.15
9.6045180451243e-10,1.0277894497359737e-11,0.13263034796436732,0.13263034796436732,0.00820175496582725,0.0015825106242468945,0.00020045679595308256,0.00820175496582725,0.0015825106242468945,0.00020045679595308256,0.16
1.541921488400604e-09,1.7640288000559957e-11,0.13978090911088067,0.13978090911088067,0.009091107068458011,0.001850627069751064,0.00024561804191774555,0.009091107068458011,0.001850627069751064,0.00024561804191774555,0.17
2.4006648578049497e-09,2.925941747220112e-11,0.14684455123776688,0.14684455123776688,0.010009884068638024,0.002142228314258604,0.0002968987463992788,0.010009884068638024,0.002142228314258604,0.0002968987463992788,0.18
3.637017556802335e-09,4.707715401552188e-11,0.15382574570541033,0.15382574570541033,0.010956340615781714,0.0024573880980175247,0.0003545807959792862,0.010956340615781714,0.0024573880980175247,0.0003545807959792862,0.19
5.377010446182078e-09,7.370847882299509e-11,0.1607285951012481,0.1607285951012481,0.011928840118291014,0.002796110771740796,0.0004189196251003295,0.011928840118291014,0.002796110771740796,0.0004189196251003295,0.2
7.776328727624765e-09,1.126081984453716e-10,0.16755687350312526,0.16755687350312526,0.012925847036023114,0.0031583384407124155,0.0004901445010972987,0.012925847036023114,0.0031583384407124155,0.0004901445010972987,0.21
1.1024380535119277e-08,1.6825747467062502e-10,0.1743140625497362,0.1743140625497362,0.013945919698070408,0.003543957624374239,0.0005684589942488083,0.013945919698070408,0.003543957624374239,0.0005684589942488083,0.22
1.534840561080151e-08,2.463628501786904e-10,0.18100338537699304,0.18100338537699304,0.014987703410210391,0.003952805643456934,0.00065404153818384,0.014987703410210391,0.003952805643456934,0.00065404153818384,0.23
2.1017844853724633e-08,3.541081372903283e-10,0.18762782937966066,0.18762782937966066,0.016049924942416822,0.0043846757383785104,0.0007470464657075045,0.016049924942416822,0.0043846757383785104,0.0007470464657075045,0.24
2.8348601085289084e-08,5.004163548334677e-10,0.19419016963784858,0.19419016963784858,0.01713138702540551,0.004839322142937697,0.0008476049791759179,0.01713138702540551,0.004839322142937697,0.0008476049791759179,0.25
3.77072598680471e-08,6.962382898152152e-10,0.20069298944701863,0.20069298944701863,0.01823096328523049,0.005316464715166529,0.0009558262030544882,0.01823096328523049,0.005316464715166529,0.0009558262030544882,0.26
4.951528616951225e-08,9.548582843240421e-10,0.20713869863597714,0.20713869863597714,0.01934759349895537,0.0058157932553922174,0.001071798308612618,0.01934759349895537,0.0058157932553922174,0.001071798308612618,0.27
6.425298203823118e-08,1.292250785628841e-09,0.21352954811819455,0.21352954811819455,0.0204802795344265,0.006336971103003575,0.0011955896897102804,0.0204802795344265,0.006336971103003575,0.0011955896897102804,0.28
8.246342283496705e-08,1.727427749931968e-09,0.2198676453146032,0.2198676453146032,0.02162808115104925,0.006879638878726251,0.001327250109889949,0.02162808115104925,0.006879638878726251,0.001327250109889949,0.29
1.0475636119197045e-07,2.2827881222288403e-09,0.22615496901018292,0.22615496901018292,0.022790111873970655,0.0074434181620434935,0.0014668118695384345,0.022790111873970655,0.0074434181620434935,0.0014668118695384345,0.3
1.318115786785881e-07,2.984573666720264e-09,0.23239337550591865,0.23239337550591865,0.023965536382161125,0.008027913601640662,0.0016142911113638204,0.023965536382161125,0.008027913601640662,0.0016142911113638204,0.31
1.6438269035322625e-07,3.8631868171401364e-09,0.23858461812419723,0.23858461812419723,0.025153565801285624,0.008632717169523874,0.0017696888309189198,0.025153565801285624,0.008632717169523874,0.0017696888309189198,0.32
2.0329946372926446e-07,4.95379275872175e-09,0.24473034219139056,0.24473034219139056,0.026353457155987463,0.009257408138816129,0.0019329923111532862,0.026353457155987463,0.009257408138816129,0.0019329923111532862,0.33
2.4947164569647634e-07,6.2966009420061665e-09,0.25083210686416846,0.25083210686416846,0.027564508061846658,0.00990155792478659,0.0021041759802077555,0.027564508061846658,0.00990155792478659,0.0021041759802077555,0.34
3.038904443437247e-07,7.93753198018657e-09,0.2568913768176858,0.2568913768176858,0.028786056949176825,0.010564729233285716,0.002283202746224522,0.028786056949176825,0.010564729233285716,0.002283202746224522,0.35000000000000003
3.676317662284996e-07,9.928538262872904e-09,0.26290954243048875,0.26290954243048875,0.03001747831931528,0.011246480324300052,0.0024700248268407715,0.03001747831931528,0.011246480324300052,0.0024700248268407715,0.36
4.418574810376484e-07,1.2328228754160499e-08,0.2688879159827884,0.2688879159827884,0.03125818221392623,0.01194636489691872,0.002664584838083566,0.03125818221392623,0.01194636489691872,0.002664584838083566,0.37
5.278176478230913e-07,1.5202288750990322e-08,0.27482774354918016,0.27482774354918016,0.03250761099991573,0.012663934780681856,0.0028668166678159986,0.03250761099991573,0.012663934780681856,0.0028668166678159986,0.38
6.268518746100366e-07,1.8624036650521363e-08,0.28073020775242324,0.28073020775242324,0.03376523781481958,0.013398740864774964,0.0030766463845722934,0.03376523781481958,0.013398740864774964,0.0030766463845722934,0.39
7.403902875298258e-07,2.2674935601504538e-08,0.2865964320574074,0.2865964320574074,0.0350305647951396,0.014150334292254636,0.0032939930565495643,0.0350305647951396,0.014150334292254636,0.0032939930565495643,0.4
8.699551111907053e-07,2.7445109878016394e-08,0.29242748669033264,0.29242748669033264,0.0363031209771967,0.01491826795831962,0.0035187696242922175,0.0363031209771967,0.01491826795831962,0.0035187696242922175,0.41000000000000003
1.0171603110472194e-06,3.3033906531944016e-08,0.2982243891510819,0.2982243891510819,0.03758246141270513,0.01570209677243017,0.0037508835229728135,0.03758246141270513,0.01570209677243017,0.0037508835229728135,0.42
1.183713431631192e-06,3.955040030370521e-08,0.3039881106401507,0.3039881106401507,0.038868164919486935,0.0165013793223876,0.0039902376086351195,0.038868164919486935,0.0165013793223876,0.0039902376086351195,0.43
1.3714139550834035e-06,4.7113962252296256e-08,0.30971957580053444,0.30971957580053444,0.04015983360613847,0.017315677702883794,0.004236730495163228,0.04015983360613847,0.017315677702883794,0.004236730495163229,0.44
1.5821554006286652e-06,5.585477367135374e-08,0.3154196684012885,0.3154196684012885,0.04145709067325554,0.01814455913250734,0.0044902575727668315,0.04145709067325554,0.01814455913250734,0.004490257572766832,0.45
1.8179225430558541e-06,6.591436787005747e-08,0.3210892315540594,0.3210892315540594,0.04275958010510762,0.018987595618586168,0.004750711053059423,0.04275958010510762,0.018987595618586168,0.004750711053059423,0.46
2.0807937157394134e-06,7.744616866841798e-08,0.3267290723854468,0.3267290723854468,0.04406696458874096,0.019844365443892772,0.005017981073329417,0.04406696458874096,0.019844365443892772,0.005017981073329417,0.47000000000000003
2.3729370992257154e-06,9.061598509352567e-08,0.3323399622407839,0.3323399622407839,0.04537892539364813,0.020714452674881534,0.005291955516077498,0.04537892539364813,0.020714452674881534,0.005291955516077498,0.48
2.6966131035021685e-06,1.0560258072172155e-07,0.337922641145225,0.337922641145225,0.04669516031517232,0.021597448596612733,0.005572521142020375,0.04669516031517232,0.021597448596612733,0.005572521142020375,0.49
3.0541700380606055e-06,1.2259811582916555e-07,0.34347781689725543,0.34347781689725543,0.0480153838623873,0.022492950960680175,0.005859563290262932,0.0480153838623873,0.022492950960680175,0.005859563290262932,0.5
3.4480462424858053e-06,1.4180874071687446e-07,0.34900617004141005,0.34900617004141005,0.04933932516682274,0.023400565425348276,0.006152966940204745,0.04933932516682274,0.023400565425348276,0.006152966940204745,0.51
3.880765601434174e-06,1.6345498897026747e-07,0.3545083519590961,0.3545083519590961,0.050666728393991556,0.024319904625621256,0.006452616387717165,0.050666728393991556,0.024319904625621256,0.006452616387717165,0.52
4.35493909702975e-06,1.877723834084708e-07,0.35998498976205573,0.35998498976205573,0.05199735076096418,0.02525058948841207,0.006758396183976995,0.05199735076096418,0.02525058948841207,0.006758396183976996,0.53
4.8732604754682875e-06,2.150117811955301e-07,0.3654366846117783,0.3654366846117783,0.05333096292914436,0.02619224835838291,0.007070190806156977,0.05333096292914436,0.02619224835838291,0.007070190806156978,0.54
5.438507150339447e-06,2.4543998838087484e-07,0.3708640156307444,0.3708640156307444,0.05466734728904206,0.02714451803975965,0.007387885490850776,0.05466734728904206,0.02714451803975965,0.007387885490850776,0.55
6.053536132956874e-06,2.793400536202972e-07,0.3762675390535686,0.3762675390535686,0.056006298213124396,0.02810704309923793,0.007711365896502134,0.056006298213124396,0.02810704309923793,0.007711365896502134,0.56
6.7212842935026954e-06,3.170118867950024e-07,0.381647791098606,0.381647791098606,0.0573476206270282,0.029079476618137604,0.00804051883410809,0.0573476206270282,0.029079476618137604,0.008040518834108092,0.5700000000000001
7.444764650404451e-06,3.58772505705061e-07,0.3870052875840114,0.3870052875840114,0.058691130158868676,0.030061479637024376,0.00837523195428875,0.058691130158868676,0.030061479637024376,0.008375231954288753,0.58
8.227066016188519e-06,4.0495664837755886e-07,0.3923405262917167,0.3923405262917167,0.06003665191344579,0.031052721706060157,0.008715394357504938,0.06003665191344579,0.031052721706060157,0.008715394357504942,0.59
9.071349662464725e-06,4.559169822226146e-07,0.39765398655571443,0.39765398655571443,0.061384020597063625,0.032052880387826915,0.00906089632982839,0.061384020597063625,0.032052880387826915,0.009060896329828393,0.6
9.98084844472591e-06,5.120246987482997e-07,0.40294613145506575,0.40294613145506575,0.06273307942441056,0.033061641684482806,0.009411629834517802,0.06273307942441056,0.033061641684482806,0.009411629834517805,0.61
1.0958863790229903e-05,5.736696932031224e-07,0.40821740733786654,0.40821740733786654,0.06408368023707887,0.03407869957317227,0.009767488289925987,0.06408368023707887,0.03407869957317227,0.00976748828992599,0.62
1.2008764374064978e-05,6.412611021364286e-07,0.4134682456526646,0.4134682456526646,0.06543568259959298,0.03510375628686572,0.010128366928664376,0.06543568259959298,0.03510375628686572,0.01012836692866438,0.63
1.3133983329962281e-05,7.15227404150212e-07,0.41869906241519345,0.41869906241519345,0.06678895398712299,0.03613652184431332,0.010494162543174215,0.06678895398712299,0.036136521844313325,0.010494162543174219,0.64
1.4338017162341729e-05,7.960172440476232e-07,0.42391026093958545,0.42391026093958545,0.0681433683712393,0.0371767146146505,0.01086477413861174,0.0681433683712393,0.037176714614650504,0.010864774138611744,0.65
1.5624422846541108e-05,8.840993796398818e-07,0.4291022309131818,0.4291022309131818,0.06949880664491037,0.0382240607312173,0.011240102537683453,0.06949880664491037,0.038224060731217306,0.011240102537683457,0.66
1.699681490812976e-05,9.799626018516771e-07,0.43427534747701896,0.43427534747701896,0.07085515705459462,0.03927829351866671,0.011620049978166723,0.07085515705459462,0.03927829351866672,0.011620049978166727,0.67
