value_component_N_x_variable_N_x,value_component_F_DVR_v_variable_F_DVR_v,value_component_F_DVR_GLU_variable_F_DVR_GLU,value_component_F_DVR_LAC_variable_F_DVR_LAC,value_component_F_AVR_v_variable_F_AVR_v,value_component_F_AVR_GLU_variable_F_AVR_GLU,value_component_F_AVR_LAC_variable_F_AVR_LAC,value_component_JGLU_variable_JGLU,value_component_JGLU_variable_PGLU,value_component_JGLU_variable_sigma_GLU,value_component_JLAC_variable_JLAC,value_component_JLAC_variable_PLAC,value_component_JLAC_variable_sigma_LAC,value_component_c_DVR_GLU_variable_c_DVR_GLU,value_component_c_AVR_GLU_variable_c_AVR_GLU,value_component_c_DVR_LAC_variable_c_DVR_LAC,value_component_c_AVR_LAC_variable_c_AVR_LAC,value_component_JGLY_variable_JGLY,value_component_JGLY_variable_Vmax,value_component_JGLY_variable_Km,value_component_JGLY_variable_GlyFract,value_component_J_ABS_V_variable_J_ABS_V,value_component_kv_variable_kv,value_component_kv_variable_VolFract,value_component_model_parameters_variable_ksh,value_component_model_parameters_variable_L,value_component_model_parameters_variable_N_0,value_component_model_parameters_variable_x,value_component_model_parameters_variable_F_DVR_G_0,value_component_model_parameters_variable_F_DVR_V_0,value_component_model_parameters_variable_Jv,value_component_model_parameters_variable_c_DVR_GLU_0,value_component_model_parameters_variable_x_L,value_component_model_parameters_variable_b
128.0,3.75,0.01,0.01,0.01,0.01,0.01,-153.11989999999997,1.2,0.5,-4331.38806,33.93,0.5,0.0026666666666666666,1.0,0.0026666666666666666,1.0,1066.9540123104439,9.169136043292879,0.1,0.2,176.04741203122322,1.3753704064939314,0.3,1.213,4.0,128.0,0.0,4800.0,480.0,0.28125,10.0,0.0,4.0
113.378328226885,3.2982527583378776,0.00016378012473931085,0.058305453522940205,17.040655240641776,1.1818850089944687e-05,0.001343348527688419,0.006664378564302982,1.2,0.5,-0.11222836993141262,33.93,0.5,4.965663238673262e-05,6.935678190212345e-07,0.01767767900005416,7.883197616043234e-05,0.007210151452165366,9.169136043292879,0.1,0.2,155.9371973810132,1.3753704064939314,0.3,1.213,4.0,128.0,0.1,4800.0,480.0,0.21911155301370744,10.0,0.025,4.0
100.42691649627552,2.9032671449704357,2.451525608527843e-06,0.05930696416645137,32.120709624426304,4.3172059778207484e-07,0.0006872693414032057,0.00010017775406489328,1.2,0.5,-0.07002986937423444,33.93,0.5,8.444023529749299e-07,1.344056849397161e-08,0.020427663458112567,2.1396455727135286e-05,0.00012376450944947046,9.169136043292879,0.1,0.2,138.12420896441458,1.3753704064939314,0.3,1.213,4.0,128.0,0.2,4800.0,480.0,0.17083955105526927,10.0,0.05,4.0
88.95496797913046,2.5574104411913368,3.6088539114352686e-08,0.058979661972030376,45.47413310276471,6.098179733868197e-09,0.0010202536547988192,1.4924905366789967e-06,1.2,0.5,-0.06767367411266173,33.93,0.5,1.411135988697274e-08,1.3410216573204873e-10,0.02306225900311702,2.243591213697684e-05,1.0937911755083393e-06,9.169136043292879,0.1,0.2,122.34603046911131,1.3753704064939314,0.3,1.213,4.0,128.0,0.30000000000000004,4800.0,480.0,0.1332974788509781,10.0,0.07500000000000001,4.0
78.79348091367108,2.2541809945237086,1.6480952893918486e-09,0.05856958655431795,57.29905142295002,-8.463483500227277e-08,0.001430579419433868,2.0877074576851938e-07,1.2,0.5,-0.06674546183683962,33.93,0.5,7.311281983992056e-10,-1.4770721835784865e-09,0.025982645890727716,2.496689533085145e-05,-1.06713761747767e-05,9.169136043292879,0.1,0.2,108.37022187330761,1.3753704064939314,0.3,1.213,4.0,128.0,0.4,4800.0,480.0,0.10407115263747886,10.0,0.1,4.0
69.79275891538279,1.9880195234851,4.268318506632202e-10,0.058117890939090165,67.77075837893639,-1.2509517815006253e-09,0.0018821107094480999,1.9531496017689827e-08,1.2,0.5,-0.06576426357718111,33.93,0.5,2.1470204171584903e-10,-1.8458577289426195e-11,0.02923406448102005,2.777172270855202e-05,-1.1812369056356427e-07,9.169136043292879,0.1,0.2,95.99089519978298,1.3753704064939314,0.3,1.213,4.0,128.0,0.5,4800.0,480.0,0.08129845741504087,10.0,0.125,4.0
61.82020568881347,1.754155950161787,-3.5141063282416774e-10,0.05762288642536014,77.04436949714899,1.3492226639620576e-07,0.0023768444331975433,-1.4475025730940642e-07,1.2,0.5,-0.06471034106040928,33.93,0.5,-2.0033032569980844e-10,1.7512281205857428e-09,0.032849352088704285,3.085033272010225e-05,9.926624112046267e-06,9.169136043292879,0.1,0.2,85.02568142776184,1.3753704064939314,0.3,1.213,4.0,128.0,0.6000000000000001,4800.0,480.0,0.06354039940386193,10.0,0.15000000000000002,4.0
54.75837165343622,1.5484843204419338,-1.5282707656834517e-09,0.05708202348847361,85.25716194122548,1.9484675787417108e-07,0.002917589874804235,-2.150099243968933e-07,1.2,0.5,-0.06358246750829337,33.93,0.5,-9.869462322016195e-10,2.2854004688602512e-09,0.036863158854706736,3.422105320390047e-05,1.1474697457389882e-05,9.169136043292879,0.1,0.2,75.31304387993235,1.3753704064939314,0.3,1.213,4.0,128.0,0.7000000000000001,4800.0,480.0,0.04968309370211604,10.0,0.17500000000000002,4.0
48.50322370697693,1.3674600708824782,-2.92685719746385e-10,0.056492597925245594,92.53063910650224,6.134033887227412e-08,0.0035072799795286226,-5.103782640887643e-08,1.2,0.5,-0.062379117571957625,33.93,0.5,-2.1403602633713675e-10,6.629192175109884e-10,0.04131206397038606,3.79039852463546e-05,2.9482182283171474e-06,9.169136043292879,0.1,0.2,66.70989850613095,1.3753704064939314,0.3,1.213,4.0,128.0,0.8,4800.0,480.0,0.0388630205439676,10.0,0.2,4.0
42.96261263680985,1.2080151842537037,2.6974869728578283e-10,0.05585242323636148,98.97235329774118,-1.6581296386926725e-08,0.004147609386824553,2.0149909356234585e-08,1.2,0.5,-0.061087720015076556,33.93,0.5,2.232990949136373e-10,-1.675346279485218e-10,0.04623486853840036,4.190674717359897e-05,-6.599692280678452e-07,9.169136043292879,0.1,0.2,59.08950600633048,1.3753704064939314,0.3,1.213,4.0,128.0,0.9,4800.0,480.0,0.030409856496372862,10.0,0.225,4.0
38.054915601724566,1.0674876818642947,-4.668123265006369e-10,0.055159559045133894,104.67751735119582,5.188022980439041e-08,0.00484033812810785,-4.2602263585280623e-08,1.2,0.5,-0.05970614281662772,33.93,0.5,-4.3729996554656345e-10,4.95619605023024e-10,0.05167231433415838,4.624047503790512e-05,1.7293689399900454e-06,9.169136043292879,0.1,0.2,52.33960474023617,1.3753704064939314,0.3,1.213,4.0,128.0,1.0,4800.0,480.0,0.02380262908548418,10.0,0.25,4.0
