Time,MAPK,FGFR,MSH,B_Raf,C_Raf_inactive,g2_0,C_Raf,g1_0,a1,g1,b1,d1,a2,g2,b2,d2,f53,f13,h36_y3,d3,E,f14,f24,d4,f35,f45,d5,d6,Compartment,FGFR_Activation,FGFR_Degradation,MSH_Activation,MSH_Degradation,C_Raf_Activation_1,C_Raf_Activation_2,C_Raf_Degradation,B_Raf_Activation_1,B_Raf_Activation_2,B_Raf_Degradation,MAPK_Activation_1,MAPK_Activation_2,MAPK_Degradation,C_Raf_Inactivation,Inactive_C_Raf_degradation
10.0,1.0103408887261869,2.8732752668293786,2.1695565322181163,1.9607549689543051,7.036836958503015,0.0,2.2347284802062997,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.5746550533658757,0.0,0.21695565322181165,1.2557958050761406,1.103950833049951,2.2347284802062997,0.2873275266829379,1.7356452257744932,2.156830465849736,0.6704185440618898,0.19607549689543052,1.0103408887261869,0.4848369771965441,0.007036836958503015
11.0,0.8714994876012407,2.3524388433428145,1.9630959352901782,1.8005213325591611,7.45209685986482,0.0,1.8577188151203565,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.4704877686685629,0.0,0.19630959352901783,0.9741698491387262,0.9022429284012391,1.8577188151203565,0.23524388433428145,1.5704767482321427,1.9805734658150773,0.5573156445361069,0.18005213325591612,0.8714994876012407,0.3646880254874858,0.00745209685986482
12.0,0.7452957961429284,1.926014024889779,1.7762826574191837,1.6245963574499183,7.762247682907666,0.0,1.5520448018752289,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.38520280497795584,0.0,0.17762826574191837,0.7924093747682798,0.7665823927123825,1.5520448018752289,0.19260140248897792,1.421026125935347,1.7870559931949102,0.46561344056256865,0.16245963574499184,0.7452957961429284,0.2756870265108562,0.007762247682907666
13.0,0.6377708716558049,1.5768869101165188,1.607247013349477,1.4575350169305763,7.9960842097873535,0.0,1.3135733107852248,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.3153773820233038,0.0,0.1607247013349477,0.6531552115838899,0.6604204872681843,1.3135733107852248,0.1576886910116519,1.2857976106795816,1.603288518623634,0.3940719932355674,0.14575350169305765,0.6377708716558049,0.2111236780575137,0.007996084209787353
14.0,0.5487007782249358,1.2910458062219785,1.454297237661598,1.3057315166366865,8.174169495354922,0.0,1.124834721716825,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.2582091612443957,0.0,0.14542972376615979,0.5430105994372878,0.5769553974376956,1.124834721716825,0.12910458062219785,1.1634377901292783,1.4363046683003553,0.33745041651504754,0.13057315166366865,0.5487007782249358,0.1635844028618631,0.008174169495354922
15.0,0.4753830356439994,1.0570188975159325,1.315902557289329,1.1697838712704296,8.310902919400355,0.0,0.9731053406204009,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.2114037795031865,0.0,0.1315902557289329,0.45409007977402416,0.5105554902710425,0.9731053406204009,0.10570188975159325,1.0527220458314632,1.2867622583974727,0.29193160218612024,0.11697838712704296,0.4753830356439994,0.1280511806234289,0.008310902919400356
16.0,0.41478894331157834,0.8654138776700362,1.1906778723095024,1.048571333543789,8.416515603344378,0.0,0.8492493249421693,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.17308277553400725,0.0,0.11906778723095024,0.3812503323197258,0.45682888430748614,0.8492493249421693,0.08654138776700362,0.9525422978476019,1.153428466898168,0.2547747974826508,0.1048571333543789,0.41478894331157834,0.10111823792824233,0.008416515603344377
17.0,0.36427686222692207,0.7085409460152114,1.0773698912421954,0.9405800605938287,8.498392795927034,0.0,0.7466699185921161,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.1417081892030423,0.0,0.10773698912421954,0.32094238706205414,0.412509278299611,0.7466699185921161,0.07085409460152114,0.8618959129937563,1.0346380666532116,0.22400097557763482,0.09405800605938287,0.36427686222692207,0.08044396889874071,0.008498392795927033
18.0,0.3217356646482588,0.5801042222701752,0.9748445886056019,0.844317513103965,8.56194947251375,0.0,0.6605651354397012,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.11602084445403504,0.0,0.09748445886056019,0.27061353520775183,0.37521716904661345,0.6605651354397012,0.05801042222701752,0.7798756708844815,0.9287492644143616,0.19816954063191036,0.0844317513103965,0.3217356646482588,0.06439483477049192,0.00856194947251375
19.0,0.28553582638931574,0.4749491442639216,0.8820758592579219,0.7584280949082253,8.611215912293941,0.0,0.587406823677633,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.09498982885278433,0.0,0.0882075859257922,0.2283680674697183,0.34323287900094834,0.587406823677633,0.047494914426392164,0.7056606874063376,0.8342709043990478,0.1762220471032899,0.07584280949082253,0.28553582638931574,0.05181373787294147,0.008611215912293942
20.0,0.2544338797091952,0.3888554630928125,0.7981352425432813,0.6817127858103467,8.649234395518874,0.0,0.5245758378047273,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0777710926185625,0.0,0.07981352425432814,0.1927610425940961,0.3153160015672661,0.5245758378047273,0.03888554630928125,0.6385081940346251,0.7498840643913814,0.15737275134141818,0.06817127858103467,0.2544338797091952,0.041868246353862104,0.008649234395518875
21.0,0.2274807872070981,0.3183679511336711,0.7221826336386303,0.6131198001344322,8.67833099436175,0.0,0.47010622641932565,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.06367359022673423,0.0,0.07221826336386304,0.16266617836897437,0.2905712570594781,0.47010622641932565,0.031836795113367115,0.5777461069109043,0.6744317801478755,0.1410318679257977,0.06131198001344323,0.2274807872070981,0.03395025526854269,0.008678330994361749
22.0,0.2039474637529469,0.2606576332321316,0.6534578695799977,0.5517280805864471,8.700304892882247,0.0,0.422504519379679,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.05213152664642632,0.0,0.06534578695799978,0.13718785349598528,0.2683511933957055,0.422504519379679,0.02606576332321316,0.5227662956639982,0.6069008886450918,0.12675135581390368,0.05517280805864471,0.2039474637529469,0.027608890312176587,0.008700304892882248
23.0,0.18326824767261082,0.21340842096211304,0.5912731315272769,0.4967304939599935,8.716561719362955,0.0,0.38062178876424824,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.04268168419242261,0.0,0.05912731315272769,0.11560118516947668,0.2481863946531919,0.38062178876424824,0.021340842096211305,0.47301850522182154,0.546403543355993,0.11418653662927447,0.049673049395999355,0.18326824767261082,0.022505143697015076,0.008716561719362956
24.0,0.16499894181876118,0.17472402816201774,0.5350060530103465,0.44741860405262535,8.728209411117055,0.0,0.3435620481820168,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.03494480563240355,0.0,0.053500605301034655,0.09731029781173058,0.2297350904724391,0.3435620481820168,0.017472402816201774,0.42800484240827724,0.4921604644578879,0.10306861445460504,0.04474186040526254,0.16499894181876118,0.018380777536201133,0.008728209411117054
25.0,0.1487861914187832,0.1430519262469776,0.4840934947267252,0.4031694478436903,8.736127744800468,0.0,0.31061667849014624,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.02861038524939552,0.0,0.048409349472672523,0.08181902787237075,0.212746900060958,0.31061667849014624,0.01430519262469776,0.3872747957813802,0.4434863926280594,0.09318500354704387,0.040316944784369035,0.1487861914187832,0.015036751341070251,0.008736127744800468
26.0,0.13434508938648212,0.11712100799939952,0.4380259074435091,0.363434169154359,8.741019747254585,0.0,0.281217025579023,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.023424201599879905,0.0,0.04380259074435092,0.0687099688502842,0.1970365322287262,0.281217025579023,0.011712100799939952,0.35042072595480733,0.3997775860697949,0.0843651076737069,0.036343416915435904,0.13434508938648212,0.012318034281781607,0.008741019747254586
27.0,0.12144281420736322,0.09589057196481189,0.3963422311825075,0.32772829223139,8.743450132816507,0.0,0.2549000620813324,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.01917811439296238,0.0,0.03963422311825075,0.05762926363181306,0.18246475677279472,0.2549000620813324,0.00958905719648119,0.317073784946006,0.360501121454529,0.07647001862439973,0.032772829223139004,0.12144281420736322,0.010102765933387499,0.008743450132816508
28.0,0.10988660825382748,0.07850855974385956,0.3586252810731018,0.29562339792700704,8.743874466859744,0.0,0.23128334427145433,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.015701711948771912,0.0,0.035862528107310186,0.04827533052770053,0.16892464819533184,0.23128334427145433,0.007850855974385956,0.2869002248584815,0.32518573771970777,0.06938500328143629,0.029562339792700704,0.10988660825382748,0.008294405434687728,0.008743874466859744
29.0,0.09951490015731444,0.0642773677279886,0.3244975727327379,0.26673998785530106,8.74266154820645,0.0,0.2100466760655697,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.01285547354559772,0.0,0.03244975727327379,0.04039029515217935,0.15633170474571986,0.2100466760655697,0.00642773677279886,0.2595980581861903,0.2934139866408312,0.06301400281967091,0.026673998785530107,0.09951490015731444,0.006815963654385704,0.00874266154820645
30.0,0.09019070389301873,0.05262585528595036,0.29361754546273605,0.2407413535980819,8.740110783190914,0.0,0.19091859681577497,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.010525171057190072,0.0,0.029361754546273607,0.03375329589162035,0.14461681898722992,0.19091859681577497,0.005262585528595036,0.23489403637018885,0.26481548895789014,0.05727557904473249,0.024074135359808194,0.09019070389301873,0.005605704978023759,0.008740110783190914
31.0,0.08179667047964935,0.04308640544258542,0.26567614160339764,0.21732829165653983,8.73646581577533,0.0,0.17366634584573318,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.008617281088517085,0.0,0.026567614160339766,0.028175092537937395,0.13372134066337435,0.17366634584573318,0.004308640544258543,0.21254091328271812,0.23906112082219383,0.05209990375371995,0.021732829165653986,0.08179667047964935,0.004613900469065564,0.008736465815775332
32.0,0.0742313548965613,0.035276164779719295,0.24039371391521858,0.19623454499369597,8.73192528375348,0.0,0.1580883721026765,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0070552329559438595,0.0,0.02403937139152186,0.023493636707553858,0.12359368536371738,0.1580883721026765,0.0035276164779719297,0.19231497113217488,0.21585799949306558,0.04742651163080295,0.0196234544993696,0.0742313548965613,0.003800345089657344,0.00873192528375348
33.0,0.06740636846578393,0.028881682301733554,0.21751722761399325,0.17722285790153441,8.726651380610372,0.0,0.14400868285713148,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.005776336460346711,0.0,0.021751722761399327,0.01957034235455489,0.11418705582755169,0.14400868285713148,0.0028881682301733556,0.1740137820911946,0.19494514369168786,0.04320260485713944,0.017722285790153443,0.06740636846578393,0.003132436944742604,0.008726651380610372
34.0,0.06124418216902584,0.023646321884213787,0.19681772666313588,0.16008155042843333,8.720776715188357,0.0,0.1312725259720806,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.004729264376842758,0.0,0.019681772666313588,0.01628688789044865,0.10545795809316236,0.1312725259720806,0.002364632188421379,0.1574541813305087,0.17608970547127667,0.03938175779162418,0.016008155042843333,0.06124418216902584,0.002583676013515237,0.008720776715188358
35.0,0.0556764157266441,0.019359970994536332,0.17808804362725525,0.14462154278997896,8.714409820724935,0.0,0.11974306058470265,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0038719941989072667,0.0,0.017808804362725524,0.013542459841145497,0.09736528328087216,0.11974306058470265,0.0019359970994536333,0.1424704349018042,0.15908369706897688,0.035922918175410795,0.014462154278997897,0.0556764157266441,0.0021324807397469594,0.008714409820724935
36.0,0.05064248339867556,0.015850602981990886,0.1611407254177148,0.13067375844324647,8.707639610095976,0.0,0.10929873912288052,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0031701205963981776,0.0,0.01611407254177148,0.011251344317850388,0.08986977001394061,0.10929873912288052,0.0015850602981990888,0.12891258033417183,0.14374113428757113,0.03278962173686415,0.013067375844324648,0.05064248339867556,0.001761247810950253,0.008707639610095977
37.0,0.04608850965234641,0.01297737487497524,0.14580615752246376,0.11808685655962317,8.700538981188993,0.0,0.09983122302966957,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.002595474974995048,0.0,0.014580615752246376,0.009340827342626644,0.08293372413316581,0.09983122302966957,0.001297737487497524,0.11664492601797101,0.1298955422155855,0.02994936690890087,0.011808685655962319,0.04608850965234641,0.0014556007030724213,0.008700538981188994
38.0,0.04196644727204846,0.010624974874182078,0.1319308667185016,0.10672524613859538,8.693167745423235,0.0,0.09124369212990718,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.002124994974836416,0.0,0.01319308667185016,0.007749358760004582,0.07652089996564684,0.09124369212990718,0.001062497487418208,0.10554469337480128,0.11739777075245493,0.027373107638972154,0.010672524613859539,0.04196644727204846,0.0012037859385294778,0.008693167745423235
39.0,0.03823334965381862,0.008698993624540725,0.11937598477156061,0.09646734266441838,8.685575010945557,0.0,0.08344944876457115,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.001739798724908145,0.0,0.011937598477156062,0.006424949026168304,0.07059647737080146,0.08344944876457115,0.0008698993624540725,0.0955007878172485,0.10611407693086022,0.025034834629371346,0.009646734266441838,0.03823334965381862,0.0009961860124914573,0.008685575010945558
40.0,0.034850761857107844,0.007122133877781589,0.10801585792176804,0.0872040345460564,8.677801124933422,0.0,0.07637074772200483,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0014244267755563179,0.0,0.010801585792176806,0.0053237728269923896,0.06512708907145853,0.07637074772200483,0.0007122133877781589,0.08641268633741445,0.09592443800066204,0.02291122431660145,0.00872040345460564,0.034850761857107844,0.0008249251835319264,0.008677801124933422
41.0,0.03178420476441778,0.0058311103003601365,0.09773679006254907,0.07883733319452357,8.669879256929637,0.0,0.06993779990554724,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0011662220600720274,0.0,0.009773679006254907,0.0044089594441359065,0.06008086905926575,0.06993779990554724,0.0005831110300360137,0.07818943205003925,0.08672106651397594,0.02098133997166417,0.007883733319452357,0.03178420476441778,0.0006835496066805035,0.008669879256929637
42.0,0.029002732373854197,0.0047741093434001056,0.08843590478154693,0.07127918041894864,8.661836692886167,0.0,0.06408791277165438,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0009548218686800212,0.0,0.008843590478154693,0.0036495451465951003,0.05542750152932842,0.06408791277165438,0.0004774109343400106,0.07074872382523754,0.07840709846084351,0.01922637383149631,0.007127918041894864,0.029002732373854197,0.0005667672551522112,0.008661836692886168
43.0,0.026478548228526338,0.003908710455823855,0.0800201158548048,0.06445039384560204,8.653695892382489,0.0,0.05876474035788405,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0007817420911647711,0.0,0.00800201158548048,0.003019571152255523,0.05113825984816551,0.05876474035788405,0.00039087104558238557,0.06401609268384384,0.07089543323016226,0.017629422107365216,0.0064450393845602045,0.026478548228526338,0.0004702361331615405,0.008653695892382489
44.0,0.02418666967271725,0.0032001814853762655,0.07240519503131894,0.05827973174565251,8.645475354867878,0.0,0.0539176214810838,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0006400362970752531,0.0,0.007240519503131895,0.002497307110103029,0.04718602868259541,0.0539176214810838,0.0003200181485376266,0.05792415602505516,0.06410770492021776,0.01617528644432514,0.005827973174565251,0.02418666967271725,0.0003903915898962704,0.008645475354867878
45.0,0.02210463267487235,0.0026200870902569106,0.06551492975990057,0.05270306459572678,8.637190326604841,0.0,0.04950099412507865,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0005240174180513821,0.0,0.006551492975990058,0.002064589869646733,0.043545308915980276,0.04950099412507865,0.00026200870902569107,0.05241194380792046,0.05797337105529946,0.014850298237523594,0.005270306459572678,0.02210463267487235,0.0003243054153149779,0.008637190326604842
46.0,0.020212229968797388,0.002145145984792398,0.05928035992833886,0.04766263749653694,8.628853381326369,0.0,0.04547387224174761,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0004290291969584796,0.0,0.005928035992833886,0.001706256941494238,0.04019220362137265,0.04547387224174761,0.0002145145984792398,0.04742428794267109,0.05242890124619064,0.013642161672524281,0.004766263749653694,0.020212229968797388,0.00026957075138260957,0.008628853381326369
47.0,0.018491278340287513,0.0017562971411185001,0.053639087883947285,0.0431064144339488,8.620474895136924,0.0,0.041799377982522305,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0003512594282237,0.0,0.0053639087883947285,0.0014096663218325896,0.03710438813806761,0.041799377982522305,0.00017562971411185,0.04291127030715783,0.04741705587734369,0.012539813394756691,0.00431064144339488,0.018491278340287513,0.00022420805090988454,0.008620474895136924
48.0,0.016925410784365436,0.001437934490520128,0.04853465379099085,0.03898749353173937,8.61206343628196,0.0,0.03844432165492731,0.0,10.0,0.0,10.0,0.2,10.0,0.0,10.0,0.1,1.5,0.6,0.1,1.0,10.0,0.1,0.8,1.1,0.3,0.1,1.0,0.001,1.0,0.0,0.0002875868981040256,0.0,0.004853465379099086,0.001164288863731132,0.034261065820848736,0.03844432165492731,0.0001437934490520128,0.03882772303279269,0.042886242884913314,0.011533296496478192,0.0038987493531739375,0.016925410784365436,0.00018658818417513896,0.008612063436281962
