data_generator_pmTORC1,data_generator_time
0.0,0.0
0.0017301551035722074,3.6
0.00529435804412751,7.2
0.010063471193332965,10.8
0.01724356487972262,14.4
0.027824510888716843,18.0
0.04246358004268641,21.6
0.0616345729530394,25.2
0.0857543529817888,28.8
0.11527658265756523,32.4
0.1507648494747523,36.0
0.1929570691980917,39.6
0.2428317749196055,43.2
0.3016874431900059,46.8
0.37124822082209374,50.4
0.45381353583198136,54.0
0.5524770463938246,57.6
0.6714542360695328,61.2
0.8165810679905525,64.8
0.9960853798674433,68.4
1.221796229807851,72.0
1.5110325718264306,75.6
1.8895442943444547,79.2
2.3958643902054617,82.8
3.087172184309702,86.4
4.045649826023308,90.0
5.382238675780071,93.6
7.2329332836157665,97.2
9.744627252465458,100.8
13.053838450134682,104.4
17.266570125284353,108.0
22.445274418389538,111.6
28.602987487693895,115.2
35.70127398211187,118.8
43.649097078226276,122.4
52.301556797782546,126.0
61.45848048467322,129.6
70.86147569700778,133.2
80.18290349385221,136.8
88.99426764925603,140.4
96.72210085302267,144.0
102.7510828837028,147.6
106.98095876822859,151.2
110.08534161116849,154.8
112.71507764556856,158.4
115.14339364744275,162.0
117.4516579880797,165.6
119.66244232777599,169.2
121.78252282732873,172.8
123.81426175071955,176.4
125.75849822342164,180.0
127.61528032934494,183.6
129.38404404423346,187.2
131.0636363004701,190.8
132.65228696399643,194.4
134.1475560125042,198.0
135.54627561134993,201.6
136.84446604230337,205.2
138.03725662987233,208.8
139.11878988840184,212.4
140.08212782741018,216.0
140.9191484016539,219.6
141.6204557209744,223.2
142.17531537580118,226.8
142.57154493988398,230.4
142.79555979779641,234.0
142.83235692993253,237.6
142.66562081599275,241.2
142.27787238132495,244.8
141.65070960914238,248.4
140.7651402650786,252.0
139.6019176341208,255.6
138.141976740508,259.2
136.36689625427528,262.8
134.2593414097689,266.4
131.8034805932886,270.0
128.98536091710338,273.6
125.79323216287081,277.2
122.21783778865328,280.8
118.25257359602271,284.4
113.89365166000117,288.0
109.1402168269281,291.6
103.9944973336215,295.2
98.4618666827748,298.8
92.55104938220727,302.4
86.27437752237445,306.0
79.64820199548845,309.6
72.69352661866087,313.2
65.43698420754583,316.8
57.91229751136969,320.4
50.16243536378475,324.0
42.242927279619316,327.6
34.22734772453844,331.2
26.21821699891509,334.8
18.373853873743364,338.4
10.992038295953156,342.0
4.840488338362212,345.6
1.8803463141057506,349.2
1.6092991422880938,352.8
1.6935408674194288,356.4
1.8262481762884972,360.0
2.000454388413761,363.6
2.2237990688188076,367.2
2.5076416391289857,370.8
2.867729050998355,374.4
3.3255894958190586,378.0
3.910144733815953,381.6
4.659268682590899,385.2
5.620771606030741,388.8
6.8520728471032,392.4
8.417882387173085,396.0
10.385778004304322,399.6
12.820370406028607,403.2
15.777285822126812,406.8
19.29820212059872,410.4
23.407470916093857,414.0
28.11019765721836,417.6
33.391366840291035,421.2
39.215550873745734,424.8
45.526850561224165,428.4
52.24884605321217,432.0
59.284307544383054,435.6
66.51427187160678,439.2
73.79574528916145,442.8
80.95762228303428,446.4
87.79577111466169,450.0
94.07462365585536,453.6
99.55671058730168,457.2
104.08842183929947,460.8
107.70550664596861,464.4
110.61967840545523,468.0
113.07176722392491,471.6
115.22691606139628,475.2
117.1707749027892,478.8
118.94056142552496,482.4
120.54920028522498,486.0
121.99791106625409,489.6
123.28190061747078,493.2
124.39279235058825,496.8
125.31965612354678,500.4
126.04947538730063,504.0
126.56741239677744,507.6
126.85703607559016,511.2
126.90058582253062,514.8
126.67931014632798,518.4
126.17386557215721,522.0
