ADP,AMP,ATMA,ATMI,ATP,Abeta,AbetaPlaque,AggAbeta,AggAbeta_Proteasome,AggTau,AggTau_Proteasome,DUB,E1,E1_Ub,E2,E2_Ub,GSK3b,GSK3b_p53,GSK3b_p53_P,IR,MT_Tau,Mdm2,Mdm2DUB,Mdm2_P,Mdm2_P1_p53_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,Mdm2_P_Ub4_Proteasome,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_Ub4_Proteasome,Mdm2_mRNA,Mdm2_p53,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,NFT,PP1,Proteasome,Proteasome_Tau,ROS,Sink,Source,Tau,Tau_P1,Tau_P2,Ub,basalROS,damDNA,p53,p53DUB,p53_P,p53_Ub4_Proteasome,p53_mRNA,Time
1000.0,1000.0,0.0,200.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,100.0,0.0,500.0,0.0,0.0,0.0,100.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,50.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4000.0,10.0,0.0,5.0,200.0,0.0,0.0,10.0,0.0
1000.0,1000.0,9.999982758894211e-15,200.0,10000.0,1.250022235965618e-11,5.439197452332788e-28,-2.083160288745333e-22,-2.7195987261661898e-27,-5.0379164217878454e-15,-8.39655180023703e-20,200.0,99.46838728641399,0.5316127135859849,99.99973391170168,0.00026608829835631474,499.9999499986414,5.0001358584959534e-05,8.693350641661206e-26,0.0,99.99990005041637,4.999771718278042,200.0,3.3285747575765096e-16,3.174380205216913e-37,1.225574048328231e-27,1.677403023242618e-36,9.735699897885567e-46,2.159813589664915e-55,3.085803018968929e-61,2.0229751316285664e-11,4.9659974026373065e-20,6.797308848409075e-29,3.9454500942243465e-38,5.800029209275437e-44,9.999975001168048,95.00027777742521,4.2146918849971765e-09,2.2688951752365812e-17,6.810468013874218e-26,8.637263458263882e-35,1.6793103600475208e-20,50.0,499.9999999999515,4.847605321330573e-11,-5.4392581620221846e-30,0.0,1.0,0.00010069925086947636,5.026752230441449e-08,1.674273221810623e-11,3999.4681211938796,10.0,9.99999900000006e-11,5.0003722170015585,200.0,3.328879312327607e-20,4.657798251219161e-43,10.0,0.01
1000.0,1000.0,3.999986143157257e-14,199.99999999999997,10000.0,5.000177817863885e-11,8.519771027221289e-27,-1.6666440432754959e-21,-4.2598855136094596e-26,-2.0143370894050517e-14,-6.715608975829526e-19,200.0,98.94020056229179,1.0597994377081839,99.99893795572139,0.0010620442786503281,499.9998999945658,0.00010000543422958804,1.3603740132172894e-24,0.0,99.99980020153141,4.9995434280335695,200.0,2.6596175571863403e-15,1.7045575843040793e-33,7.09154880497063e-26,7.076009381921702e-34,3.1484072032102847e-42,5.936078048109431e-51,1.385579886883162e-56,1.6157974922672235e-10,2.8725771463291505e-18,2.866680457840532e-26,1.275664711784817e-34,3.121896803807896e-40,9.999950004672163,95.00055553789248,3.366495459506211e-08,1.3124801958147306e-15,2.8722993909830426e-23,2.7859202620629484e-31,1.343121795166252e-19,50.0,499.9999999998063,1.937686984452187e-10,-8.519951999113711e-29,0.0,1.0,0.00020119759915238327,2.005421410923984e-07,1.33524708766823e-10,3998.9391384841815,10.0,1.999999600000053e-10,5.0007444230084035,200.0,2.6600941008316325e-19,4.155244415977012e-39,10.0,0.02
1000.0,1000.0,8.99995321018816e-14,199.99999999999991,10000.0,1.1250600106036288e-10,4.244072133991739e-26,-5.6250163948402654e-21,-2.122036066994609e-25,-4.530400978918262e-14,-2.2658686090615574e-18,200.0,98.41541706301314,1.5845829369868514,99.99761558472973,0.002384415270305378,499.99984998777325,0.0001500122267686086,6.770477305844003e-24,0.0,99.9997004531445,4.999315129149274,200.0,8.965124666478702e-15,4.18238922848363e-31,7.526829648891187e-25,2.8004309574067886e-32,6.756549585655567e-40,9.275274450583637e-48,2.3216423304481965e-53,5.444571326786907e-10,3.0478693607255125e-17,1.1341338106574153e-24,2.7366747118706227e-32,7.665834413279988e-38,9.999925010512293,95.0008332563085,1.1344103201730201e-07,1.3926161692199315e-14,1.1363948234323425e-21,5.971557470919239e-29,4.531737218125644e-19,50.0,499.99999999956435,4.3567530633432237e-10,-4.244202238827823e-28,0.0,1.0,0.00030149593421928037,4.5003634309423786e-07,4.4925807909516376e-10,3998.413032533748,10.0,2.999999100000179e-10,5.001116618023791,200.0,8.967496308858933e-19,1.1540965972460007e-36,10.0,0.03
1000.0,1000.0,1.5999889077089003e-13,199.99999999999983,10000.0,2.0001422441047612e-10,1.3352881963903642e-25,-1.3333475325785542e-20,-6.676440981944718e-25,-8.050760248217445e-14,-5.369343472407683e-18,200.0,97.89401417785068,2.1059858221493264,99.99577023645277,0.004229763547274014,499.999799978264,0.00020002173603677028,2.128132568488124e-23,0.0,99.99960080505596,4.999086821508667,200.0,2.122385984845776e-14,3.396209139572316e-29,4.232090052727995e-24,4.278356304923477e-31,3.156176485546596e-38,1.5426010080983e-45,7.560458580823798e-51,1.2884530430721857e-09,1.7130786432445954e-16,1.7320143713495943e-23,1.2779040009506409e-30,6.257809382765318e-36,9.999900018688392,95.00111090774615,2.684668408333981e-07,7.827585636522173e-14,1.7355302047377093e-20,2.7741214967178653e-27,1.0738686944825958e-18,50.0,499.9999999992261,7.739941362479452e-10,-1.3353423183355274e-27,0.0,1.0,0.00040159513967643907,7.979687601175352e-07,1.061572481334966e-09,3997.8897841445396,10.0,3.9999984000004257e-10,5.001488802050978,200.0,2.1231314362533755e-18,1.6702074437912337e-34,10.0,0.04
1000.0,1000.0,2.499978334426294e-13,199.99999999999974,10000.0,3.125277815451163e-10,3.256060695182153e-25,-2.604207309463942e-20,-1.6280303475883591e-24,-1.2574203895312346e-13,-1.048382442541155e-17,200.0,97.37596944763617,2.6240305523638328,99.99340533377463,0.006594666225404186,499.99974996603817,0.00025003396186885955,5.184369334436102e-23,0.0,99.99950125706704,4.99885850499607,200.0,4.140008319809593e-14,4.781091345128888e-28,1.6150161722850613e-23,3.0589310687662106e-30,3.787411685411391e-37,2.899156494917983e-44,1.589635581044358e-49,2.5123532280424866e-09,6.535086373635542e-16,1.238040583913991e-22,1.533204927081211e-29,8.825306422911872e-35,9.999875029200414,95.00138846744255,5.235020973435117e-07,2.9861795484574825e-13,1.2405833826153398e-19,3.321335554717778e-26,2.0967648850855407e-18,50.0,499.99999999879157,1.2085243232522886e-09,-3.256225425418149e-27,0.0,1.0,0.0005014960934544355,1.2435640666771083e-06,2.0668387712489364e-09,3997.369374255395,10.0,4.999997500000833e-10,5.001860975093227,200.0,4.141824292151217e-18,2.7017798280180942e-33,10.0,0.05
1000.0,1000.0,3.59996256118431e-13,199.99999999999963,10000.0,4.5004800570380044e-10,6.748808572382348e-25,-4.500088748619712e-20,-3.374404286183002e-24,-1.80995326081919e-13,-1.811055810239286e-17,200.0,96.86126056076662,3.138739439233372,99.99052428500512,0.009475714994907836,499.9996999510959,0.0003000489040996969,1.0735050986863084e-22,0.0,99.99940180897978,4.998630179496593,200.0,7.144809020637431e-14,7.564023037456394e-27,4.8450966887564773e-23,1.667949820276313e-29,4.737460179116902e-36,1.0341005816087072e-42,7.559081160634356e-48,4.334157123294128e-09,1.9598535770342497e-15,6.747822383309006e-22,1.9168319059309242e-28,1.4017593489630308e-33,9.999850042048312,95.00166591079501,9.031461667209643e-07,8.955764582710707e-13,6.761951993308138e-19,4.136715578857334e-25,3.622111620486623e-18,50.0,499.999999998261,1.7390658543994672e-09,-6.749218961655442e-27,0.0,1.0,0.0006011996679645224,1.786052813309616e-06,3.560205410922037e-09,3996.851783938302,10.0,5.999996400001439e-10,5.002233137153805,200.0,7.148569219492862e-18,5.515124847340272e-32,10.0,0.06
1000.0,1000.0,4.899940547978168e-13,199.9999999999995,10000.0,6.125762300474272e-10,1.249977008533564e-24,-7.146001934084291e-20,-6.249885042647152e-24,-2.462555867656724e-13,-2.8750201780619855e-17,200.0,96.34986535270892,3.6501346472910785,99.98713048381605,0.012869516183994614,499.99964993343747,0.00035006656256413753,1.9863283154178657e-22,0.0,99.99930246059715,4.998401844896137,200.0,1.1331223018691813e-13,4.830410429743656e-26,1.22225204089139e-22,6.655158499260691e-29,2.8346564496339627e-35,7.603005312045197e-42,5.718174557363103e-47,6.871078848282411e-09,4.9423977566001874e-15,2.691520977053765e-21,1.1467425999377853e-27,8.960721487981434e-33,9.999825057232036,95.00194321336089,1.4318382213179345e-06,2.2585528472544966e-12,2.69723920448462e-18,2.471774290440229e-24,5.750040356141397e-18,50.0,499.99999999763463,2.365419566182207e-09,-1.2500658457957332e-26,0.0,1.0,0.0007007067301200429,2.424671399232983e-06,5.635606251874045e-09,3996.336994397839,10.0,6.999995100002286e-10,5.002605288235982,200.0,1.1338180491259102e-17,3.7247869428795325e-31,10.0,0.07
1000.0,1000.0,6.399911254806034e-13,199.99999999999932,10000.0,8.001137876535019e-10,2.1320124499610938e-24,-1.0666958677044812e-19,-1.066006224975943e-23,-3.2151105955994213e-13,-4.290282248083741e-17,200.0,95.84176180616014,4.158238193839862,99.983227309115,0.01677269088505536,499.9995999130629,0.0004000869370970723,3.3846367914691997e-22,0.0,99.99920321172294,4.998173501081392,200.0,1.6892687885503262e-13,2.6720895665033767e-25,2.7159249516474367e-22,2.1949103721179573e-28,1.4230156935014563e-34,6.856174226887723e-41,5.495332274493009e-46,1.0239544670368961e-08,1.0978722030328006e-14,8.87389555857517e-21,5.7547027041802834e-27,4.965960607410838e-32,9.999800074751537,95.00222035085801,2.1338566677090056e-06,5.017156479534273e-12,8.893017505717806e-18,1.2379731436712116e-23,8.580564496201468e-18,50.0,499.99999999691266,3.0873871460286694e-09,-2.132185800702314e-26,0.0,1.0,0.000800018141335454,3.158662071323673e-06,8.38576298492032e-09,3995.8249869712154,10.0,7.999993600003412e-10,5.00297742834303,200.0,1.6904543021124537e-17,2.2654187619421277e-30,10.0,0.08
1000.0,1000.0,8.099873641822987e-13,199.99999999999915,10000.0,1.012662011480962e-09,3.415190690251453e-24,-1.5187968290521898e-19,-1.7075953451165065e-23,-4.067501058255048e-13,-6.10678460483365e-17,200.0,95.33692805974627,4.663071940253728,99.9788181242504,0.021181875749652183,499.99954988997246,0.00045011002753343716,5.416588522248167e-22,0.0,99.99910406216189,4.997945147939881,200.0,2.402158498281733e-13,9.760539079936298e-25,5.426956657248571e-22,5.902452135623176e-28,4.928508366144989e-34,3.0168026100594683e-40,2.493216552924509e-45,1.4555148317277612e-08,2.1931141277711537e-14,2.3857692714046955e-20,1.9927025397929166e-26,1.8157778082132458e-31,9.999775094606772,95.00249729917392,3.033310042038541e-06,1.002256874125987e-11,2.3909617433533906e-17,4.281780729174404e-23,1.2213569209728316e-17,50.0,499.9999999960953,3.9047711848270996e-09,-3.41550210288261e-26,0.0,1.0,0.0008991347571936763,3.987273272953421e-06,1.1902112963551832e-08,3995.3157431361747,10.0,8.999991900004857e-10,5.003349557478226,200.0,2.4040557047777135e-17,8.686980161494466e-30,10.0,0.09
1000.0,1000.0,9.99982666899155e-13,199.99999999999895,10000.0,1.2502222344501234e-09,5.205452915250743e-24,-2.0834047178045589e-19,-2.6027264576081594e-23,-5.01961189191474e-13,-8.374419229406949e-17,200.0,94.83534238494669,5.164657615053322,99.97390627876395,0.02609372123609472,499.9994998641663,0.0005001358337081927,8.24816010445109e-22,0.0,99.99900501171949,4.997716785359854,200.0,3.290939015917334e-13,3.357141687346016e-24,1.0108018599707263e-21,1.4472689936605234e-27,1.5597963586481565e-33,1.2534359145604418e-39,1.123350063738874e-44,1.993276390438424e-08,4.083507946744948e-14,5.848516007185264e-20,6.30496669154645e-26,6.256025101226521e-31,9.999750116797692,95.00277403434247,4.154159817702419e-06,1.8662244639113578e-11,5.861367023095987e-17,1.3521126436818908e-22,1.674883845891692e-17,50.0,499.9999999951827,4.817375039355311e-09,-5.20597912789306e-26,0.0,1.0,0.0009980574283470947,4.9097586948129546e-06,1.627501284696548e-08,3994.8092444897034,10.0,9.999990000006665e-10,5.003721675644852,200.0,3.293827967286242e-17,3.2267260871622746e-29,10.0,0.1
1000.0,1000.0,1.2099769296551537e-12,199.99999999999872,10000.0,1.512795789335241e-09,7.622289743138833e-24,-2.7730205940219384e-19,-3.8111448715392213e-23,-6.071329000799986e-13,-1.1143010725743715e-16,200.0,94.33698321477699,5.663016785223006,99.96849510599571,0.03150489400433605,499.99944983564455,0.0005501643554563511,1.2066427348218888e-21,0.0,99.99890606020219,4.997488413230423,200.0,4.3746483280761325e-13,9.897642605581367e-24,1.769280722203555e-21,3.231669983582082e-27,4.346906650031703e-33,4.357408207073924e-39,4.0959129725151395e-44,2.6486402216468692e-08,7.145445187699005e-14,1.3056419966892473e-19,1.7567189062847928e-25,1.846793486225765e-30,9.999725141324248,95.00305053257351,5.520191235775332e-06,3.265668527940955e-11,1.3085379516060215e-16,3.7619580450862378e-22,2.2286021451652688e-17,50.0,499.9999999941751,5.825003004189817e-09,-7.623134518959349e-26,0.0,1.0,0.0010967869994015016,5.925378438805346e-06,2.159349326101668e-08,3994.305472774268,10.0,1.0999987900008869e-09,5.004093782846189,200.0,4.3788745900087196e-17,1.0045807902687305e-28,10.0,0.11
